# event_ticker=KXATPMATCH-26FEB25ATMJOD
# final_score=6-2 4-6 6-1
# score_resolution=2-6 6-4 1-6
# match_winner=Terence Atmane
# fav_player=Rafael Jodar
# dog_player=Terence Atmane
# kalshi_date=2026-02-25
timestamp,Rafael Jodar,Terence Atmane
2026-02-25T12:13:00Z,66.75,
2026-02-25T12:16:00Z,68.00,
2026-02-25T12:20:00Z,68.00,34.00
2026-02-25T12:22:00Z,68.00,34.00
2026-02-25T12:33:00Z,69.00,34.00
2026-02-25T12:40:00Z,70.00,34.00
2026-02-25T12:44:00Z,70.00,34.00
2026-02-25T13:01:00Z,70.00,31.00
2026-02-25T13:05:00Z,70.00,30.00
2026-02-25T13:20:00Z,70.00,31.00
2026-02-25T13:32:00Z,70.00,31.00
2026-02-25T13:42:00Z,70.00,31.00
2026-02-25T13:44:00Z,70.00,31.00
2026-02-25T13:45:00Z,70.00,31.00
2026-02-25T13:54:00Z,70.00,31.00
2026-02-25T13:58:00Z,70.00,31.00
2026-02-25T14:01:00Z,70.00,31.00
2026-02-25T14:08:00Z,70.00,31.00
2026-02-25T14:10:00Z,70.00,31.00
2026-02-25T14:16:00Z,70.00,31.00
2026-02-25T14:22:00Z,70.00,31.00
2026-02-25T14:23:00Z,70.00,31.00
2026-02-25T14:26:00Z,70.00,31.00
2026-02-25T14:27:00Z,70.00,31.00
2026-02-25T14:32:00Z,70.00,31.00
2026-02-25T14:35:00Z,70.00,31.00
2026-02-25T14:43:00Z,70.00,31.00
2026-02-25T14:44:00Z,70.00,31.00
2026-02-25T14:47:00Z,70.00,31.00
2026-02-25T14:49:00Z,70.00,31.00
2026-02-25T14:50:00Z,70.00,31.00
2026-02-25T15:00:00Z,70.00,31.00
2026-02-25T15:09:00Z,70.00,31.00
2026-02-25T15:13:00Z,70.00,31.00
2026-02-25T15:33:00Z,70.00,31.00
2026-02-25T16:10:00Z,70.00,31.00
2026-02-25T16:17:00Z,70.00,31.00
2026-02-25T16:18:00Z,70.00,31.00
2026-02-25T16:20:00Z,70.00,31.00
2026-02-25T16:32:00Z,70.00,31.00
2026-02-25T16:39:00Z,70.00,31.00
2026-02-25T16:42:00Z,69.00,31.00
2026-02-25T16:45:00Z,70.00,31.00
2026-02-25T16:46:00Z,70.00,31.00
2026-02-25T17:00:00Z,70.00,31.00
2026-02-25T17:03:00Z,70.00,31.00
2026-02-25T17:08:00Z,70.00,31.00
2026-02-25T17:24:00Z,70.00,31.00
2026-02-25T17:25:00Z,70.00,31.00
2026-02-25T17:38:00Z,70.00,31.00
2026-02-25T17:45:00Z,70.00,31.00
2026-02-25T17:47:00Z,70.00,31.00
2026-02-25T17:54:00Z,69.00,31.00
2026-02-25T17:59:00Z,70.00,31.00
2026-02-25T18:04:00Z,70.00,31.00
2026-02-25T18:10:00Z,70.00,31.00
2026-02-25T18:15:00Z,70.00,31.00
2026-02-25T18:36:00Z,70.00,31.00
2026-02-25T18:46:00Z,70.00,31.00
2026-02-25T18:53:00Z,70.00,31.00
2026-02-25T18:54:00Z,70.00,31.00
2026-02-25T18:57:00Z,70.00,31.00
2026-02-25T19:01:00Z,70.00,31.00
2026-02-25T19:05:00Z,70.00,30.00
2026-02-25T19:15:00Z,70.00,31.00
2026-02-25T19:28:00Z,70.00,31.00
2026-02-25T19:31:00Z,70.00,31.00
2026-02-25T19:43:00Z,70.00,31.00
2026-02-25T19:53:00Z,70.00,31.00
2026-02-25T19:54:00Z,70.00,31.00
2026-02-25T19:57:00Z,70.00,31.00
2026-02-25T20:06:00Z,70.00,31.00
2026-02-25T20:20:00Z,70.00,31.00
2026-02-25T20:21:00Z,70.00,31.00
2026-02-25T20:33:00Z,70.00,31.00
2026-02-25T20:37:00Z,70.00,31.00
2026-02-25T20:50:00Z,70.00,31.00
2026-02-25T20:57:00Z,70.00,31.00
2026-02-25T21:01:00Z,70.00,31.00
2026-02-25T21:04:00Z,70.00,31.00
2026-02-25T21:05:00Z,70.00,31.00
2026-02-25T21:06:00Z,70.00,31.00
2026-02-25T21:10:00Z,70.00,31.00
2026-02-25T21:11:00Z,70.00,31.00
2026-02-25T21:16:00Z,70.90,30.42
2026-02-25T21:21:00Z,70.00,30.42
2026-02-25T21:22:00Z,70.00,30.00
2026-02-25T21:23:00Z,70.00,30.00
2026-02-25T21:24:00Z,70.00,30.00
2026-02-25T21:26:00Z,71.00,30.00
2026-02-25T21:29:00Z,71.00,30.00
2026-02-25T21:48:00Z,71.00,30.00
2026-02-25T21:49:00Z,71.00,30.00
2026-02-25T21:59:00Z,70.00,30.00
2026-02-25T22:01:00Z,70.00,30.00
2026-02-25T22:03:00Z,70.00,30.00
2026-02-25T22:05:00Z,70.00,30.60
2026-02-25T22:07:00Z,70.00,31.00
2026-02-25T22:10:00Z,70.00,31.00
2026-02-25T22:11:00Z,70.00,31.00
2026-02-25T22:14:00Z,70.00,31.00
2026-02-25T22:17:00Z,70.00,31.00
2026-02-25T22:20:00Z,70.00,31.00
2026-02-25T22:22:00Z,70.00,31.00
2026-02-25T22:23:00Z,70.00,31.00
2026-02-25T22:31:00Z,70.00,31.00
2026-02-25T22:32:00Z,70.00,30.00
2026-02-25T22:36:00Z,70.00,31.00
2026-02-25T22:40:00Z,70.00,31.00
2026-02-25T22:41:00Z,70.00,31.00
2026-02-25T22:42:00Z,70.00,31.00
2026-02-25T22:45:00Z,70.00,31.00
2026-02-25T22:49:00Z,70.00,31.00
2026-02-25T22:50:00Z,70.00,31.00
2026-02-25T22:59:00Z,70.00,31.00
2026-02-25T23:02:00Z,70.00,31.00
2026-02-25T23:06:00Z,70.00,31.00
2026-02-25T23:08:00Z,70.00,31.00
2026-02-25T23:09:00Z,70.00,31.00
2026-02-25T23:11:00Z,70.00,31.00
2026-02-25T23:14:00Z,70.00,31.00
2026-02-25T23:15:00Z,70.00,31.00
2026-02-25T23:18:00Z,70.00,31.00
2026-02-25T23:25:00Z,70.00,31.00
2026-02-25T23:30:00Z,69.00,31.95
2026-02-25T23:31:00Z,69.00,32.00
2026-02-25T23:32:00Z,69.00,32.00
2026-02-25T23:34:00Z,69.00,32.00
2026-02-25T23:35:00Z,69.00,32.00
2026-02-25T23:36:00Z,69.00,32.00
2026-02-25T23:37:00Z,69.00,32.00
2026-02-25T23:38:00Z,69.00,32.00
2026-02-25T23:40:00Z,69.00,32.00
2026-02-25T23:42:00Z,69.00,32.00
2026-02-25T23:43:00Z,69.00,32.00
2026-02-25T23:44:00Z,69.00,32.00
2026-02-25T23:45:00Z,69.00,32.00
2026-02-25T23:47:00Z,69.00,32.00
2026-02-25T23:48:00Z,69.00,32.00
2026-02-25T23:50:00Z,69.00,32.00
2026-02-25T23:53:00Z,69.00,32.00
2026-02-25T23:54:00Z,69.00,32.00
2026-02-25T23:55:00Z,69.00,32.00
2026-02-25T23:56:00Z,69.00,32.00
2026-02-25T23:57:00Z,69.00,32.00
2026-02-25T23:58:00Z,69.00,32.00
2026-02-25T23:59:00Z,69.00,32.00
2026-02-26T00:00:00Z,69.00,32.00
2026-02-26T00:01:00Z,69.00,32.00
2026-02-26T00:02:00Z,69.00,32.00
2026-02-26T00:03:00Z,69.00,32.00
2026-02-26T00:04:00Z,69.00,32.00
2026-02-26T00:05:00Z,69.00,32.00
2026-02-26T00:06:00Z,69.00,32.00
2026-02-26T00:07:00Z,68.67,32.00
2026-02-26T00:08:00Z,70.20,33.00
2026-02-26T00:09:00Z,74.64,35.00
2026-02-26T00:10:00Z,65.01,36.74
2026-02-26T00:11:00Z,63.97,39.01
2026-02-26T00:12:00Z,60.00,39.78
2026-02-26T00:13:00Z,56.67,43.40
2026-02-26T00:14:00Z,55.21,46.54
2026-02-26T00:15:00Z,49.87,53.03
2026-02-26T00:16:00Z,51.21,51.18
2026-02-26T00:17:00Z,52.31,46.70
2026-02-26T00:18:00Z,50.57,49.17
2026-02-26T00:19:00Z,56.25,48.43
2026-02-26T00:20:00Z,46.86,50.80
2026-02-26T00:21:00Z,47.00,57.33
2026-02-26T00:22:00Z,44.78,55.94
2026-02-26T00:23:00Z,45.35,56.00
2026-02-26T00:24:00Z,48.45,54.20
2026-02-26T00:25:00Z,49.12,54.20
2026-02-26T00:26:00Z,47.45,54.57
2026-02-26T00:27:00Z,48.53,52.71
2026-02-26T00:28:00Z,54.95,47.49
2026-02-26T00:29:00Z,48.80,51.45
2026-02-26T00:30:00Z,46.65,52.77
2026-02-26T00:31:00Z,43.07,57.05
2026-02-26T00:32:00Z,43.00,58.00
2026-02-26T00:33:00Z,44.11,55.17
2026-02-26T00:34:00Z,47.99,55.07
2026-02-26T00:35:00Z,48.59,54.21
2026-02-26T00:36:00Z,43.01,57.93
2026-02-26T00:37:00Z,41.00,59.97
2026-02-26T00:38:00Z,40.00,60.00
2026-02-26T00:39:00Z,39.22,61.67
2026-02-26T00:40:00Z,29.96,67.89
2026-02-26T00:41:00Z,32.00,68.83
2026-02-26T00:42:00Z,32.37,68.97
2026-02-26T00:43:00Z,31.18,69.02
2026-02-26T00:44:00Z,32.01,68.87
2026-02-26T00:45:00Z,28.38,73.59
2026-02-26T00:46:00Z,28.03,71.92
2026-02-26T00:47:00Z,30.80,69.34
2026-02-26T00:48:00Z,32.78,69.00
2026-02-26T00:49:00Z,36.07,65.11
2026-02-26T00:50:00Z,30.23,70.67
2026-02-26T00:51:00Z,28.43,71.94
2026-02-26T00:52:00Z,27.98,72.90
2026-02-26T00:53:00Z,26.71,72.00
2026-02-26T00:54:00Z,28.47,76.06
2026-02-26T00:55:00Z,33.47,67.96
2026-02-26T00:56:00Z,35.80,65.85
2026-02-26T00:57:00Z,38.55,62.77
2026-02-26T00:58:00Z,32.90,69.74
2026-02-26T00:59:00Z,34.13,66.07
2026-02-26T01:00:00Z,34.00,66.69
2026-02-26T01:01:00Z,31.60,69.22
2026-02-26T01:02:00Z,31.89,68.91
2026-02-26T01:03:00Z,37.27,64.72
2026-02-26T01:04:00Z,36.67,65.70
2026-02-26T01:05:00Z,37.95,64.88
2026-02-26T01:06:00Z,34.00,67.68
2026-02-26T01:07:00Z,32.38,70.07
2026-02-26T01:08:00Z,29.95,70.95
2026-02-26T01:09:00Z,29.76,72.44
2026-02-26T01:10:00Z,32.64,72.11
2026-02-26T01:11:00Z,32.67,67.82
2026-02-26T01:12:00Z,32.09,67.61
2026-02-26T01:13:00Z,34.82,65.44
2026-02-26T01:14:00Z,41.84,58.80
2026-02-26T01:15:00Z,48.53,50.62
2026-02-26T01:16:00Z,42.51,58.63
2026-02-26T01:17:00Z,58.70,41.15
2026-02-26T01:18:00Z,60.97,39.10
2026-02-26T01:19:00Z,63.46,36.06
2026-02-26T01:20:00Z,66.40,36.06
2026-02-26T01:21:00Z,66.35,34.23
2026-02-26T01:22:00Z,62.43,40.24
2026-02-26T01:23:00Z,65.22,34.75
2026-02-26T01:24:00Z,64.94,35.98
2026-02-26T01:25:00Z,64.15,35.98
2026-02-26T01:26:00Z,61.83,40.42
2026-02-26T01:27:00Z,59.49,39.36
2026-02-26T01:28:00Z,58.05,42.00
2026-02-26T01:29:00Z,48.91,49.36
2026-02-26T01:30:00Z,54.59,49.09
2026-02-26T01:31:00Z,47.23,52.85
2026-02-26T01:32:00Z,29.60,66.21
2026-02-26T01:33:00Z,27.12,76.24
2026-02-26T01:34:00Z,24.42,75.74
2026-02-26T01:35:00Z,21.57,78.76
2026-02-26T01:36:00Z,21.81,79.63
2026-02-26T01:37:00Z,21.41,79.14
2026-02-26T01:38:00Z,24.09,77.58
2026-02-26T01:39:00Z,24.50,76.35
2026-02-26T01:40:00Z,21.08,81.28
2026-02-26T01:41:00Z,17.49,82.01
2026-02-26T01:42:00Z,15.06,84.58
2026-02-26T01:43:00Z,14.26,84.99
2026-02-26T01:44:00Z,15.42,85.97
2026-02-26T01:45:00Z,13.49,87.28
2026-02-26T01:46:00Z,13.06,87.43
2026-02-26T01:47:00Z,4.44,95.43
2026-02-26T01:48:00Z,1.56,98.64
2026-02-26T01:49:00Z,1.00,99.00
2026-02-26T01:50:00Z,1.00,99.00
2026-02-26T01:51:00Z,1.00,99.00
2026-02-26T01:52:00Z,1.00,99.00
