# event_ticker=KXATPMATCH-25OCT07BERDJO
# final_score=6-3 7-5
# match_winner=Novak Djokovic
# fav_player=Novak Djokovic
# dog_player=Zizou Bergs
# kalshi_date=2025-10-07
timestamp,Novak Djokovic,Zizou Bergs
2025-10-09T03:53:00Z,78.00,23.00
2025-10-09T03:57:00Z,78.00,23.00
2025-10-09T04:00:00Z,78.00,23.00
2025-10-09T04:05:00Z,78.00,23.00
2025-10-09T04:07:00Z,78.00,21.20
2025-10-09T04:08:00Z,78.00,21.20
2025-10-09T04:09:00Z,78.00,21.20
2025-10-09T04:11:00Z,78.00,21.20
2025-10-09T04:15:00Z,78.00,21.20
2025-10-09T04:16:00Z,78.00,21.20
2025-10-09T04:18:00Z,78.00,23.00
2025-10-09T04:20:00Z,78.00,23.00
2025-10-09T04:21:00Z,78.00,23.00
2025-10-09T04:24:00Z,78.00,23.00
2025-10-09T04:25:00Z,78.00,23.00
2025-10-09T04:26:00Z,78.00,23.00
2025-10-09T04:27:00Z,78.00,23.00
2025-10-09T04:29:00Z,78.00,23.00
2025-10-09T04:32:00Z,78.00,23.00
2025-10-09T04:34:00Z,78.00,23.00
2025-10-09T04:35:00Z,78.00,23.00
2025-10-09T04:41:00Z,78.00,23.00
2025-10-09T04:42:00Z,78.00,23.00
2025-10-09T04:45:00Z,77.28,23.00
2025-10-09T04:48:00Z,77.28,22.00
2025-10-09T04:51:00Z,77.28,22.00
2025-10-09T04:54:00Z,78.00,22.00
2025-10-09T04:55:00Z,78.00,22.00
2025-10-09T04:56:00Z,78.00,22.00
2025-10-09T05:01:00Z,78.00,22.00
2025-10-09T05:02:00Z,78.00,22.00
2025-10-09T05:06:00Z,78.00,22.00
2025-10-09T05:13:00Z,78.00,23.00
2025-10-09T05:15:00Z,78.00,23.00
2025-10-09T05:16:00Z,78.00,23.00
2025-10-09T05:18:00Z,78.00,23.00
2025-10-09T05:19:00Z,78.00,23.00
2025-10-09T05:20:00Z,78.00,23.00
2025-10-09T05:22:00Z,78.00,23.00
2025-10-09T05:23:00Z,78.00,23.00
2025-10-09T05:24:00Z,78.00,23.00
2025-10-09T05:25:00Z,77.00,23.00
2025-10-09T05:26:00Z,77.00,23.00
2025-10-09T05:27:00Z,78.00,23.00
2025-10-09T05:28:00Z,78.00,23.00
2025-10-09T05:29:00Z,78.00,23.00
2025-10-09T05:30:00Z,78.00,23.00
2025-10-09T05:31:00Z,78.00,23.00
2025-10-09T05:33:00Z,78.00,23.00
2025-10-09T05:34:00Z,78.00,23.00
2025-10-09T05:36:00Z,78.00,23.00
2025-10-09T05:39:00Z,78.00,23.00
2025-10-09T05:40:00Z,78.00,23.00
2025-10-09T05:43:00Z,78.00,23.00
2025-10-09T05:44:00Z,78.00,23.00
2025-10-09T05:45:00Z,78.00,23.00
2025-10-09T05:47:00Z,78.00,23.00
2025-10-09T05:49:00Z,78.00,23.00
2025-10-09T05:50:00Z,77.50,23.00
2025-10-09T05:51:00Z,78.00,23.00
2025-10-09T05:53:00Z,78.00,23.00
2025-10-09T05:54:00Z,78.00,23.00
2025-10-09T05:55:00Z,78.00,22.35
2025-10-09T05:56:00Z,78.00,23.00
2025-10-09T05:57:00Z,78.00,23.00
2025-10-09T05:58:00Z,78.00,23.00
2025-10-09T06:01:00Z,78.00,23.00
2025-10-09T06:04:00Z,78.00,23.00
2025-10-09T06:05:00Z,78.00,23.00
2025-10-09T06:07:00Z,78.00,23.00
2025-10-09T06:10:00Z,77.40,23.00
2025-10-09T06:11:00Z,78.00,23.00
2025-10-09T06:15:00Z,78.00,23.00
2025-10-09T06:17:00Z,77.00,23.00
2025-10-09T06:18:00Z,78.00,23.00
2025-10-09T06:24:00Z,78.00,23.00
2025-10-09T06:27:00Z,78.00,23.00
2025-10-09T06:29:00Z,78.00,23.00
2025-10-09T06:30:00Z,78.00,23.00
2025-10-09T06:32:00Z,78.00,23.00
2025-10-09T06:36:00Z,78.00,23.00
2025-10-09T06:38:00Z,78.00,23.00
2025-10-09T06:39:00Z,78.00,23.00
2025-10-09T06:40:00Z,78.00,23.00
2025-10-09T06:41:00Z,78.00,23.00
2025-10-09T06:42:00Z,77.00,23.00
2025-10-09T06:43:00Z,77.00,22.09
2025-10-09T06:44:00Z,77.00,22.09
2025-10-09T06:46:00Z,77.00,22.09
2025-10-09T06:47:00Z,77.00,23.00
2025-10-09T06:48:00Z,77.00,23.00
2025-10-09T06:49:00Z,77.00,22.00
2025-10-09T06:50:00Z,76.00,22.00
2025-10-09T06:51:00Z,76.00,23.00
2025-10-09T06:52:00Z,77.00,22.00
2025-10-09T06:53:00Z,77.00,22.00
2025-10-09T06:55:00Z,77.00,22.00
2025-10-09T06:56:00Z,77.00,22.00
2025-10-09T06:57:00Z,77.00,22.00
2025-10-09T07:00:00Z,77.00,22.00
2025-10-09T09:01:00Z,77.00,22.00
2025-10-09T09:02:00Z,77.00,22.00
2025-10-09T09:07:00Z,77.00,22.00
2025-10-09T09:10:00Z,77.00,22.00
2025-10-09T09:11:00Z,77.00,22.00
2025-10-09T09:12:00Z,77.00,23.00
2025-10-09T09:15:00Z,77.00,23.00
2025-10-09T09:20:00Z,77.00,23.00
2025-10-09T09:21:00Z,77.00,23.00
2025-10-09T09:22:00Z,77.00,23.00
2025-10-09T09:23:00Z,77.00,23.00
2025-10-09T09:24:00Z,77.00,22.00
2025-10-09T09:27:00Z,77.00,23.00
2025-10-09T09:29:00Z,77.00,23.00
2025-10-09T09:30:00Z,77.00,23.00
2025-10-09T09:31:00Z,77.00,23.00
2025-10-09T09:32:00Z,77.00,23.00
2025-10-09T09:34:00Z,77.00,23.00
2025-10-09T09:36:00Z,77.00,23.00
2025-10-09T09:37:00Z,77.00,23.00
2025-10-09T09:38:00Z,77.00,23.00
2025-10-09T09:39:00Z,77.00,23.00
2025-10-09T09:40:00Z,77.00,23.00
2025-10-09T09:41:00Z,77.00,23.00
2025-10-09T09:42:00Z,77.00,23.00
2025-10-09T09:46:00Z,77.00,23.00
2025-10-09T09:49:00Z,77.00,23.00
2025-10-09T09:52:00Z,77.00,23.00
2025-10-09T09:53:00Z,77.00,23.00
2025-10-09T09:54:00Z,77.00,23.00
2025-10-09T09:56:00Z,77.00,23.00
2025-10-09T09:59:00Z,77.00,23.00
2025-10-09T10:00:00Z,77.00,23.00
2025-10-09T10:01:00Z,77.00,23.00
2025-10-09T10:02:00Z,77.00,23.00
2025-10-09T10:04:00Z,77.00,23.00
2025-10-09T10:05:00Z,77.00,23.00
2025-10-09T10:06:00Z,77.00,23.00
2025-10-09T10:07:00Z,77.00,23.00
2025-10-09T10:10:00Z,76.50,23.00
2025-10-09T10:11:00Z,76.50,23.00
2025-10-09T10:12:00Z,77.00,23.00
2025-10-09T10:13:00Z,77.00,23.70
2025-10-09T10:14:00Z,77.00,24.00
2025-10-09T10:15:00Z,77.00,24.00
2025-10-09T10:16:00Z,77.00,24.00
2025-10-09T10:17:00Z,76.00,24.52
2025-10-09T10:18:00Z,76.00,24.52
2025-10-09T10:19:00Z,76.00,26.78
2025-10-09T10:20:00Z,74.78,25.68
2025-10-09T10:21:00Z,75.00,26.04
2025-10-09T10:22:00Z,73.74,26.35
2025-10-09T10:23:00Z,75.00,26.00
2025-10-09T10:24:00Z,75.00,26.00
2025-10-09T10:25:00Z,74.00,26.96
2025-10-09T10:26:00Z,74.00,26.96
2025-10-09T10:27:00Z,73.84,27.00
2025-10-09T10:28:00Z,73.00,28.00
2025-10-09T10:29:00Z,73.00,28.00
2025-10-09T10:30:00Z,72.21,28.00
2025-10-09T10:31:00Z,73.00,28.00
2025-10-09T10:32:00Z,73.00,27.00
2025-10-09T10:33:00Z,73.00,29.00
2025-10-09T10:34:00Z,73.00,29.00
2025-10-09T10:35:00Z,73.00,28.33
2025-10-09T10:36:00Z,73.00,29.00
2025-10-09T10:37:00Z,73.00,29.00
2025-10-09T10:38:00Z,73.00,29.00
2025-10-09T10:39:00Z,73.00,29.12
2025-10-09T10:41:00Z,73.00,30.00
2025-10-09T10:42:00Z,72.70,29.76
2025-10-09T10:43:00Z,73.00,29.91
2025-10-09T10:44:00Z,73.00,29.91
2025-10-09T10:45:00Z,73.00,30.00
2025-10-09T10:46:00Z,73.00,28.00
2025-10-09T10:47:00Z,73.43,27.99
2025-10-09T10:48:00Z,74.00,26.03
2025-10-09T10:49:00Z,75.60,26.02
2025-10-09T10:50:00Z,72.00,27.88
2025-10-09T10:51:00Z,73.75,27.58
2025-10-09T10:52:00Z,76.78,26.00
2025-10-09T10:53:00Z,76.31,25.81
2025-10-09T10:54:00Z,76.00,27.12
2025-10-09T10:55:00Z,74.00,28.00
2025-10-09T10:56:00Z,75.91,28.00
2025-10-09T10:57:00Z,75.00,28.49
2025-10-09T10:58:00Z,76.00,27.70
2025-10-09T10:59:00Z,77.62,26.00
2025-10-09T11:00:00Z,77.00,26.00
2025-10-09T11:01:00Z,78.00,23.19
2025-10-09T11:02:00Z,79.00,21.41
2025-10-09T11:03:00Z,79.04,24.32
2025-10-09T11:04:00Z,78.98,26.57
2025-10-09T11:05:00Z,77.64,23.32
2025-10-09T11:06:00Z,76.42,25.63
2025-10-09T11:07:00Z,76.93,24.64
2025-10-09T11:08:00Z,78.99,22.00
2025-10-09T11:09:00Z,81.00,22.86
2025-10-09T11:10:00Z,81.00,22.00
2025-10-09T11:11:00Z,81.00,23.22
2025-10-09T11:12:00Z,78.84,22.85
2025-10-09T11:13:00Z,82.47,18.28
2025-10-09T11:14:00Z,81.53,16.53
2025-10-09T11:15:00Z,87.94,11.21
2025-10-09T11:16:00Z,87.94,10.88
2025-10-09T11:17:00Z,89.04,11.02
2025-10-09T11:18:00Z,82.15,18.78
2025-10-09T11:19:00Z,81.06,18.89
2025-10-09T11:20:00Z,84.31,20.60
2025-10-09T11:21:00Z,84.88,17.54
2025-10-09T11:22:00Z,86.14,15.94
2025-10-09T11:23:00Z,87.88,15.48
2025-10-09T11:24:00Z,87.99,18.97
2025-10-09T11:25:00Z,88.40,15.52
2025-10-09T11:26:00Z,83.38,17.09
2025-10-09T11:27:00Z,84.00,16.68
2025-10-09T11:28:00Z,85.92,16.31
2025-10-09T11:29:00Z,87.38,14.21
2025-10-09T11:30:00Z,87.00,14.01
2025-10-09T11:31:00Z,86.64,14.89
2025-10-09T11:32:00Z,87.46,14.46
2025-10-09T11:33:00Z,86.94,13.90
2025-10-09T11:34:00Z,85.00,17.34
2025-10-09T11:35:00Z,84.50,17.66
2025-10-09T11:36:00Z,86.02,16.00
2025-10-09T11:37:00Z,87.81,13.64
2025-10-09T11:38:00Z,88.00,14.20
2025-10-09T11:39:00Z,86.02,13.26
2025-10-09T11:40:00Z,88.00,12.82
2025-10-09T11:41:00Z,88.00,13.00
2025-10-09T11:42:00Z,88.00,13.21
2025-10-09T11:43:00Z,88.00,14.00
2025-10-09T11:44:00Z,87.03,14.00
2025-10-09T11:45:00Z,89.89,14.00
2025-10-09T11:46:00Z,89.00,10.65
2025-10-09T11:47:00Z,89.00,13.96
2025-10-09T11:48:00Z,86.00,15.75
2025-10-09T11:49:00Z,87.25,14.86
2025-10-09T11:50:00Z,88.94,14.00
2025-10-09T11:51:00Z,88.00,14.00
2025-10-09T11:52:00Z,88.00,14.22
2025-10-09T11:53:00Z,86.68,16.32
2025-10-09T11:54:00Z,87.00,14.17
2025-10-09T11:55:00Z,86.67,14.46
2025-10-09T11:56:00Z,86.00,13.18
2025-10-09T11:57:00Z,85.36,16.97
2025-10-09T11:58:00Z,81.13,19.02
2025-10-09T11:59:00Z,83.90,17.02
2025-10-09T12:00:00Z,85.08,14.46
2025-10-09T12:01:00Z,85.55,16.57
2025-10-09T12:02:00Z,86.24,16.94
2025-10-09T12:03:00Z,84.00,15.97
2025-10-09T12:04:00Z,82.00,15.74
2025-10-09T12:05:00Z,82.46,16.16
2025-10-09T12:06:00Z,85.96,21.45
2025-10-09T12:07:00Z,87.96,15.24
2025-10-09T12:08:00Z,88.28,16.93
2025-10-09T12:09:00Z,82.35,19.00
2025-10-09T12:10:00Z,81.22,19.00
2025-10-09T12:11:00Z,82.00,17.65
2025-10-09T12:13:00Z,84.00,18.99
2025-10-09T12:14:00Z,84.91,16.00
2025-10-09T12:15:00Z,86.53,14.00
2025-10-09T12:16:00Z,89.11,10.20
2025-10-09T12:17:00Z,93.47,6.75
2025-10-09T12:18:00Z,98.35,2.76
2025-10-09T12:19:00Z,98.34,2.10
2025-10-09T12:20:00Z,99.00,1.87
2025-10-09T12:21:00Z,92.90,5.46
2025-10-09T12:22:00Z,95.00,5.22
2025-10-09T12:23:00Z,88.31,13.33
2025-10-09T12:24:00Z,87.00,14.81
2025-10-09T12:25:00Z,82.38,18.04
2025-10-09T12:26:00Z,83.58,18.51
2025-10-09T12:27:00Z,82.94,16.96
2025-10-09T12:28:00Z,88.71,9.29
2025-10-09T12:29:00Z,96.13,3.02
2025-10-09T12:30:00Z,97.10,2.99
2025-10-09T12:31:00Z,97.72,2.53
2025-10-09T12:32:00Z,99.00,1.43
2025-10-09T12:33:00Z,98.19,2.00
2025-10-09T12:34:00Z,99.00,2.19
2025-10-09T12:35:00Z,97.34,4.17
2025-10-09T12:36:00Z,96.34,3.94
2025-10-09T12:37:00Z,91.69,9.21
2025-10-09T12:38:00Z,97.92,3.63
2025-10-09T12:39:00Z,98.65,1.09
2025-10-09T12:40:00Z,99.00,1.00
2025-10-09T12:41:00Z,99.00,1.00
2025-10-09T12:42:00Z,99.00,1.00
2025-10-09T12:45:00Z,99.00,1.00
2025-10-09T12:46:00Z,99.00,1.00
