# event_ticker=KXATPCHALLENGERMATCH-26APR07GADJAS
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Buvaysar Gadamauri
# fav_player=Omar Jasika
# dog_player=Buvaysar Gadamauri
# kalshi_date=2026-04-07
timestamp,Omar Jasika,Buvaysar Gadamauri
2026-04-07T06:41:00Z,34.00,66.00
2026-04-07T06:44:00Z,34.00,63.46
2026-04-07T06:45:00Z,34.00,66.00
2026-04-07T06:51:00Z,35.91,66.00
2026-04-07T06:55:00Z,35.91,67.00
2026-04-07T06:59:00Z,35.54,67.00
2026-04-07T07:01:00Z,33.00,67.00
2026-04-07T07:05:00Z,33.00,66.52
2026-04-07T07:11:00Z,35.00,67.00
2026-04-07T07:14:00Z,35.00,67.00
2026-04-07T07:15:00Z,35.00,67.00
2026-04-07T07:20:00Z,33.00,67.00
2026-04-07T07:25:00Z,33.00,67.00
2026-04-07T07:28:00Z,36.00,67.00
2026-04-07T07:30:00Z,36.00,64.29
2026-04-07T07:31:00Z,36.00,66.00
2026-04-07T07:32:00Z,35.96,66.00
2026-04-07T07:36:00Z,35.76,66.00
2026-04-07T07:38:00Z,35.76,66.00
2026-04-07T07:39:00Z,35.76,64.49
2026-04-07T07:41:00Z,35.76,65.57
2026-04-07T07:42:00Z,35.39,66.36
2026-04-07T07:43:00Z,36.00,66.64
2026-04-07T07:44:00Z,35.00,65.64
2026-04-07T07:45:00Z,35.96,65.64
2026-04-07T07:46:00Z,36.00,66.55
2026-04-07T07:47:00Z,35.81,66.00
2026-04-07T07:48:00Z,35.95,66.00
2026-04-07T07:49:00Z,36.00,66.52
2026-04-07T07:50:00Z,36.00,66.00
2026-04-07T07:51:00Z,36.62,66.00
2026-04-07T07:52:00Z,39.82,64.20
2026-04-07T07:53:00Z,40.85,64.61
2026-04-07T07:54:00Z,38.69,65.22
2026-04-07T07:55:00Z,41.52,63.05
2026-04-07T07:56:00Z,39.87,69.46
2026-04-07T07:57:00Z,34.51,68.84
2026-04-07T07:58:00Z,36.77,68.88
2026-04-07T07:59:00Z,41.12,61.68
2026-04-07T08:00:00Z,39.20,62.64
2026-04-07T08:01:00Z,40.32,62.04
2026-04-07T08:02:00Z,41.47,61.90
2026-04-07T08:03:00Z,45.60,55.89
2026-04-07T08:04:00Z,45.39,56.93
2026-04-07T08:05:00Z,39.53,63.00
2026-04-07T08:06:00Z,29.66,67.38
2026-04-07T08:07:00Z,23.74,75.82
2026-04-07T08:08:00Z,21.97,79.93
2026-04-07T08:09:00Z,22.74,77.26
2026-04-07T08:10:00Z,25.26,72.76
2026-04-07T08:11:00Z,22.08,79.77
2026-04-07T08:12:00Z,15.50,82.11
2026-04-07T08:13:00Z,17.19,79.66
2026-04-07T08:14:00Z,21.36,79.80
2026-04-07T08:15:00Z,23.80,77.00
2026-04-07T08:16:00Z,24.47,81.00
2026-04-07T08:17:00Z,16.47,81.96
2026-04-07T08:18:00Z,22.27,79.96
2026-04-07T08:19:00Z,27.70,79.72
2026-04-07T08:20:00Z,18.93,82.09
2026-04-07T08:21:00Z,17.47,82.03
2026-04-07T08:22:00Z,16.73,84.33
2026-04-07T08:23:00Z,13.48,87.19
2026-04-07T08:24:00Z,14.83,88.22
2026-04-07T08:25:00Z,15.94,84.59
2026-04-07T08:26:00Z,11.20,88.23
2026-04-07T08:27:00Z,10.49,90.30
2026-04-07T08:28:00Z,6.47,93.47
2026-04-07T08:29:00Z,8.34,92.00
2026-04-07T08:30:00Z,9.57,92.04
2026-04-07T08:31:00Z,12.68,87.90
2026-04-07T08:32:00Z,13.04,86.94
2026-04-07T08:33:00Z,16.44,84.08
2026-04-07T08:34:00Z,22.49,80.70
2026-04-07T08:35:00Z,16.35,84.08
2026-04-07T08:36:00Z,13.12,85.95
2026-04-07T08:37:00Z,11.55,88.68
2026-04-07T08:38:00Z,11.63,86.09
2026-04-07T08:39:00Z,10.09,89.23
2026-04-07T08:40:00Z,8.49,90.32
2026-04-07T08:41:00Z,5.58,95.68
2026-04-07T08:42:00Z,4.40,94.87
2026-04-07T08:43:00Z,3.24,95.72
2026-04-07T08:44:00Z,3.33,97.66
2026-04-07T08:45:00Z,3.50,97.16
2026-04-07T08:46:00Z,4.47,96.62
2026-04-07T08:47:00Z,3.19,97.61
2026-04-07T08:48:00Z,2.46,97.37
2026-04-07T08:49:00Z,2.91,98.00
2026-04-07T08:50:00Z,3.16,98.00
2026-04-07T08:51:00Z,3.52,97.90
2026-04-07T08:52:00Z,2.51,98.63
2026-04-07T08:53:00Z,1.15,99.00
2026-04-07T08:54:00Z,1.88,99.00
2026-04-07T08:55:00Z,1.00,99.00
2026-04-07T08:56:00Z,1.87,98.61
2026-04-07T08:57:00Z,2.33,97.96
2026-04-07T08:58:00Z,1.50,99.00
2026-04-07T08:59:00Z,1.00,99.00
2026-04-07T09:00:00Z,1.00,99.00
2026-04-07T09:02:00Z,1.00,99.00
2026-04-07T09:03:00Z,1.00,99.00
2026-04-07T09:04:00Z,1.00,99.00
