# event_ticker=KXATPCHALLENGERMATCH-26MAR15BELNAV
# final_score=7-5 6-4
# score_resolution=5-7 4-6
# match_winner=Mariano Navone
# fav_player=Mattia Bellucci
# dog_player=Mariano Navone
# kalshi_date=2026-03-15
timestamp,Mattia Bellucci,Mariano Navone
2026-03-15T15:01:00Z,65.00,36.42
2026-03-15T15:02:00Z,65.00,36.00
2026-03-15T15:03:00Z,65.00,36.84
2026-03-15T15:04:00Z,65.00,36.00
2026-03-15T15:05:00Z,65.00,36.00
2026-03-15T15:07:00Z,65.00,36.00
2026-03-15T15:08:00Z,64.94,36.93
2026-03-15T15:09:00Z,64.96,36.79
2026-03-15T15:10:00Z,63.64,36.97
2026-03-15T15:11:00Z,65.00,37.00
2026-03-15T15:12:00Z,65.28,36.99
2026-03-15T15:13:00Z,67.00,35.97
2026-03-15T15:14:00Z,67.02,34.93
2026-03-15T15:15:00Z,64.76,38.63
2026-03-15T15:16:00Z,59.04,43.70
2026-03-15T15:17:00Z,58.11,43.84
2026-03-15T15:18:00Z,62.30,38.43
2026-03-15T15:19:00Z,66.80,33.32
2026-03-15T15:20:00Z,67.27,33.67
2026-03-15T15:21:00Z,71.49,29.29
2026-03-15T15:22:00Z,74.32,25.07
2026-03-15T15:23:00Z,75.08,25.64
2026-03-15T15:24:00Z,78.00,22.81
2026-03-15T15:25:00Z,80.17,20.86
2026-03-15T15:26:00Z,81.00,19.15
2026-03-15T15:27:00Z,80.00,21.73
2026-03-15T15:28:00Z,78.08,22.12
2026-03-15T15:29:00Z,76.00,24.37
2026-03-15T15:30:00Z,72.81,27.86
2026-03-15T15:31:00Z,68.00,33.62
2026-03-15T15:32:00Z,66.55,33.98
2026-03-15T15:33:00Z,69.23,31.59
2026-03-15T15:34:00Z,65.16,36.20
2026-03-15T15:35:00Z,66.04,34.32
2026-03-15T15:36:00Z,64.83,36.61
2026-03-15T15:37:00Z,63.71,38.68
2026-03-15T15:38:00Z,60.44,39.55
2026-03-15T15:39:00Z,61.70,40.02
2026-03-15T15:40:00Z,57.60,42.77
2026-03-15T15:41:00Z,53.35,46.27
2026-03-15T15:42:00Z,49.92,50.74
2026-03-15T15:43:00Z,47.27,52.00
2026-03-15T15:44:00Z,49.54,51.75
2026-03-15T15:45:00Z,41.50,55.27
2026-03-15T15:46:00Z,39.36,59.99
2026-03-15T15:47:00Z,39.81,61.45
2026-03-15T15:48:00Z,40.10,61.42
2026-03-15T15:49:00Z,40.95,59.59
2026-03-15T15:50:00Z,44.12,56.16
2026-03-15T15:51:00Z,45.00,56.01
2026-03-15T15:52:00Z,46.22,55.61
2026-03-15T15:53:00Z,48.67,53.64
2026-03-15T15:54:00Z,52.83,47.09
2026-03-15T15:55:00Z,53.09,44.21
2026-03-15T15:56:00Z,57.54,44.23
2026-03-15T15:57:00Z,61.07,39.84
2026-03-15T15:58:00Z,61.27,40.20
2026-03-15T15:59:00Z,59.83,44.37
2026-03-15T16:00:00Z,55.60,42.40
2026-03-15T16:01:00Z,59.68,40.65
2026-03-15T16:02:00Z,64.56,36.47
2026-03-15T16:03:00Z,67.94,32.95
2026-03-15T16:04:00Z,67.41,32.96
2026-03-15T16:05:00Z,70.59,30.36
2026-03-15T16:06:00Z,69.70,33.82
2026-03-15T16:07:00Z,61.91,36.59
2026-03-15T16:08:00Z,63.69,37.17
2026-03-15T16:09:00Z,68.54,32.58
2026-03-15T16:10:00Z,66.39,35.17
2026-03-15T16:11:00Z,61.50,39.72
2026-03-15T16:12:00Z,58.59,44.85
2026-03-15T16:13:00Z,51.47,48.37
2026-03-15T16:14:00Z,46.27,53.12
2026-03-15T16:15:00Z,45.48,56.45
2026-03-15T16:16:00Z,47.00,53.84
2026-03-15T16:17:00Z,45.41,55.16
2026-03-15T16:18:00Z,44.97,56.38
2026-03-15T16:19:00Z,43.25,56.73
2026-03-15T16:20:00Z,49.44,52.34
2026-03-15T16:21:00Z,57.24,43.92
2026-03-15T16:22:00Z,43.29,54.04
2026-03-15T16:23:00Z,40.57,59.89
2026-03-15T16:24:00Z,40.91,59.81
2026-03-15T16:25:00Z,41.87,58.67
2026-03-15T16:26:00Z,41.94,57.98
2026-03-15T16:27:00Z,42.48,57.89
2026-03-15T16:28:00Z,41.18,57.97
2026-03-15T16:29:00Z,41.46,57.08
2026-03-15T16:30:00Z,41.20,57.46
2026-03-15T16:31:00Z,41.42,58.02
2026-03-15T16:32:00Z,41.19,57.73
2026-03-15T16:33:00Z,42.00,57.87
2026-03-15T16:34:00Z,41.00,57.66
2026-03-15T16:35:00Z,41.00,57.39
2026-03-15T16:36:00Z,41.14,57.86
2026-03-15T16:37:00Z,41.00,57.04
2026-03-15T16:38:00Z,41.00,57.29
2026-03-15T16:39:00Z,41.92,57.53
2026-03-15T16:40:00Z,41.57,57.42
2026-03-15T16:41:00Z,41.55,57.15
2026-03-15T16:42:00Z,41.02,57.58
2026-03-15T16:43:00Z,41.00,57.67
2026-03-15T16:44:00Z,40.72,57.26
2026-03-15T16:45:00Z,42.00,56.68
2026-03-15T16:46:00Z,41.86,57.02
2026-03-15T16:47:00Z,43.00,57.50
2026-03-15T16:48:00Z,40.52,57.82
2026-03-15T16:49:00Z,42.12,57.70
2026-03-15T16:50:00Z,40.21,58.95
2026-03-15T16:51:00Z,42.00,57.77
2026-03-15T16:52:00Z,42.12,57.02
2026-03-15T16:53:00Z,41.54,57.20
2026-03-15T16:54:00Z,41.00,58.44
2026-03-15T16:55:00Z,41.09,57.00
2026-03-15T16:56:00Z,41.09,57.05
2026-03-15T16:57:00Z,41.12,59.00
2026-03-15T16:58:00Z,42.78,57.11
2026-03-15T16:59:00Z,41.54,57.58
2026-03-15T17:00:00Z,41.23,57.59
2026-03-15T17:01:00Z,40.01,57.38
2026-03-15T17:02:00Z,39.16,57.74
2026-03-15T17:03:00Z,39.23,57.29
2026-03-15T17:04:00Z,40.32,57.46
2026-03-15T17:05:00Z,40.50,58.05
2026-03-15T17:06:00Z,42.00,58.76
2026-03-15T17:07:00Z,41.13,58.21
2026-03-15T17:08:00Z,40.03,58.08
2026-03-15T17:09:00Z,41.00,58.15
2026-03-15T17:10:00Z,41.00,57.67
2026-03-15T17:11:00Z,40.00,57.89
2026-03-15T17:12:00Z,41.04,57.32
2026-03-15T17:13:00Z,40.00,57.47
2026-03-15T17:14:00Z,41.90,57.49
2026-03-15T17:15:00Z,41.31,57.00
2026-03-15T17:16:00Z,41.31,57.53
2026-03-15T17:17:00Z,40.00,57.04
2026-03-15T17:18:00Z,40.01,57.04
2026-03-15T17:19:00Z,42.00,57.66
2026-03-15T17:20:00Z,41.00,58.75
2026-03-15T17:21:00Z,40.26,58.26
2026-03-15T17:22:00Z,40.26,58.02
2026-03-15T17:23:00Z,40.00,58.03
2026-03-15T17:24:00Z,40.16,58.03
2026-03-15T17:25:00Z,40.55,59.24
2026-03-15T17:26:00Z,41.21,58.03
2026-03-15T17:27:00Z,41.00,58.27
2026-03-15T17:28:00Z,42.00,59.71
2026-03-15T17:29:00Z,41.23,58.23
2026-03-15T17:30:00Z,40.00,58.12
2026-03-15T17:31:00Z,41.27,58.00
2026-03-15T17:32:00Z,41.27,58.06
2026-03-15T17:33:00Z,42.00,58.00
2026-03-15T17:34:00Z,40.00,58.00
2026-03-15T17:35:00Z,41.00,58.00
2026-03-15T17:36:00Z,40.45,58.89
2026-03-15T17:37:00Z,41.11,59.94
2026-03-15T17:38:00Z,34.92,63.88
2026-03-15T17:39:00Z,31.98,69.26
2026-03-15T17:40:00Z,32.00,68.14
2026-03-15T17:41:00Z,30.30,68.93
2026-03-15T17:42:00Z,31.17,70.15
2026-03-15T17:43:00Z,28.99,73.06
2026-03-15T17:44:00Z,21.57,79.73
2026-03-15T17:45:00Z,18.68,81.44
2026-03-15T17:46:00Z,20.73,79.92
2026-03-15T17:47:00Z,24.97,76.66
2026-03-15T17:48:00Z,27.64,71.78
2026-03-15T17:49:00Z,21.65,78.39
2026-03-15T17:50:00Z,16.89,83.27
2026-03-15T17:51:00Z,15.97,83.98
2026-03-15T17:52:00Z,19.19,80.01
2026-03-15T17:53:00Z,20.63,81.68
2026-03-15T17:54:00Z,16.56,86.85
2026-03-15T17:55:00Z,10.26,91.06
2026-03-15T17:56:00Z,6.49,94.53
2026-03-15T17:57:00Z,6.27,93.98
2026-03-15T17:58:00Z,7.87,92.96
2026-03-15T17:59:00Z,4.53,96.03
2026-03-15T18:00:00Z,3.76,95.85
2026-03-15T18:01:00Z,3.61,96.14
2026-03-15T18:02:00Z,2.91,97.17
2026-03-15T18:03:00Z,2.87,97.60
2026-03-15T18:04:00Z,3.04,97.80
2026-03-15T18:05:00Z,4.11,95.99
2026-03-15T18:06:00Z,4.32,95.78
2026-03-15T18:07:00Z,4.06,96.93
2026-03-15T18:08:00Z,1.33,96.70
2026-03-15T18:09:00Z,2.02,98.08
2026-03-15T18:10:00Z,2.12,98.65
2026-03-15T18:11:00Z,1.25,97.67
2026-03-15T18:12:00Z,1.86,97.16
2026-03-15T18:13:00Z,1.40,98.79
2026-03-15T18:14:00Z,1.65,98.94
2026-03-15T18:15:00Z,1.72,98.61
2026-03-15T18:16:00Z,1.46,97.13
2026-03-15T18:17:00Z,4.00,96.99
2026-03-15T18:18:00Z,4.87,93.58
2026-03-15T18:19:00Z,7.14,92.38
2026-03-15T18:20:00Z,8.69,91.68
2026-03-15T18:21:00Z,7.04,90.69
2026-03-15T18:22:00Z,10.20,89.19
2026-03-15T18:23:00Z,12.72,88.99
2026-03-15T18:24:00Z,11.30,88.99
2026-03-15T18:25:00Z,12.70,88.78
2026-03-15T18:26:00Z,10.70,91.46
2026-03-15T18:27:00Z,6.06,95.41
2026-03-15T18:28:00Z,1.16,98.49
2026-03-15T18:29:00Z,1.16,99.00
2026-03-15T18:30:00Z,1.16,99.00
2026-03-15T18:31:00Z,1.16,99.00
