# event_ticker=KXATPMATCH-26JUN08GRIVAN
# final_score=6-2 6-7(2) 6-4
# score_resolution=2-6 7-6 4-6
# match_winner=Tallon Griekspoor
# fav_player=Botic Van de Zandschulp
# dog_player=Tallon Griekspoor
# kalshi_date=2026-06-08
timestamp,Tallon Griekspoor,Botic Van de Zandschulp
2026-06-10T00:27:00Z,79.09,20.00
2026-06-10T00:28:00Z,79.75,20.00
2026-06-10T00:29:00Z,79.09,20.00
2026-06-10T00:30:00Z,79.00,21.00
2026-06-10T00:31:00Z,79.00,20.00
2026-06-10T00:32:00Z,79.34,20.00
2026-06-10T00:33:00Z,79.00,20.00
2026-06-10T00:34:00Z,79.00,20.00
2026-06-10T00:35:00Z,79.08,20.00
2026-06-10T00:36:00Z,79.00,20.83
2026-06-10T00:37:00Z,78.67,20.83
2026-06-10T00:38:00Z,79.47,20.83
2026-06-10T00:39:00Z,80.00,20.00
2026-06-10T00:40:00Z,79.56,20.00
2026-06-10T00:41:00Z,80.00,20.00
2026-06-10T00:42:00Z,78.07,20.00
2026-06-10T00:43:00Z,78.07,20.00
2026-06-10T00:44:00Z,78.00,20.00
2026-06-10T00:45:00Z,78.12,20.00
2026-06-10T00:47:00Z,78.00,20.00
2026-06-10T00:48:00Z,78.00,20.00
2026-06-10T00:49:00Z,79.70,21.00
2026-06-10T00:50:00Z,78.05,21.00
2026-06-10T00:51:00Z,78.05,20.49
2026-06-10T00:52:00Z,80.00,20.49
2026-06-10T00:53:00Z,80.00,20.49
2026-06-10T00:54:00Z,80.00,20.49
2026-06-10T00:55:00Z,79.00,20.49
2026-06-10T00:56:00Z,79.47,20.66
2026-06-10T00:57:00Z,80.00,19.15
2026-06-10T00:59:00Z,79.00,20.00
2026-06-10T01:00:00Z,80.00,20.00
2026-06-10T01:01:00Z,79.34,20.00
2026-06-10T01:02:00Z,80.00,20.94
2026-06-10T01:03:00Z,79.51,20.94
2026-06-10T01:04:00Z,79.51,21.00
2026-06-10T01:05:00Z,79.95,21.00
2026-06-10T01:06:00Z,79.95,21.00
2026-06-10T01:07:00Z,79.00,20.00
2026-06-10T01:08:00Z,79.00,20.00
2026-06-10T01:09:00Z,80.00,21.00
2026-06-10T01:10:00Z,79.13,21.00
2026-06-10T01:11:00Z,79.98,21.00
2026-06-10T01:12:00Z,79.35,20.04
2026-06-10T01:13:00Z,79.65,20.00
2026-06-10T01:14:00Z,79.80,20.00
2026-06-10T01:15:00Z,79.00,20.00
2026-06-10T01:16:00Z,79.00,20.00
2026-06-10T01:17:00Z,80.00,20.00
2026-06-10T01:18:00Z,80.00,21.00
2026-06-10T01:19:00Z,79.00,21.00
2026-06-10T01:20:00Z,80.00,21.00
2026-06-10T01:21:00Z,79.00,21.00
2026-06-10T01:22:00Z,81.00,19.00
2026-06-10T01:23:00Z,81.00,19.45
2026-06-10T01:24:00Z,81.00,19.00
2026-06-10T01:25:00Z,81.00,19.00
2026-06-10T01:26:00Z,80.30,18.30
2026-06-10T01:27:00Z,80.02,20.00
2026-06-10T01:28:00Z,80.78,19.00
2026-06-10T01:29:00Z,80.78,20.00
2026-06-10T01:30:00Z,80.38,20.00
2026-06-10T01:31:00Z,81.00,20.00
2026-06-10T01:32:00Z,80.01,20.00
2026-06-10T01:33:00Z,80.00,19.00
2026-06-10T01:34:00Z,80.00,19.00
2026-06-10T01:35:00Z,80.50,19.00
2026-06-10T01:36:00Z,80.00,18.75
2026-06-10T01:37:00Z,80.00,18.00
2026-06-10T01:38:00Z,80.00,20.00
2026-06-10T01:39:00Z,81.00,20.00
2026-06-10T01:40:00Z,80.00,20.00
2026-06-10T01:42:00Z,80.00,20.00
2026-06-10T01:43:00Z,80.00,20.00
2026-06-10T01:44:00Z,81.00,20.00
2026-06-10T01:45:00Z,80.00,20.00
2026-06-10T01:46:00Z,80.47,20.00
2026-06-10T01:47:00Z,80.83,20.00
2026-06-10T01:48:00Z,81.04,20.00
2026-06-10T01:50:00Z,80.00,20.00
2026-06-10T01:51:00Z,80.00,20.00
2026-06-10T01:53:00Z,82.00,18.52
2026-06-10T01:54:00Z,80.00,18.00
2026-06-10T01:55:00Z,81.19,18.00
2026-06-10T01:56:00Z,81.19,18.00
2026-06-10T01:57:00Z,82.00,19.96
2026-06-10T01:58:00Z,81.11,19.00
2026-06-10T01:59:00Z,81.04,19.00
2026-06-10T02:00:00Z,81.05,19.00
2026-06-10T02:01:00Z,80.39,19.00
2026-06-10T02:02:00Z,81.08,19.00
2026-06-10T02:03:00Z,81.08,18.00
2026-06-10T02:04:00Z,82.00,19.00
2026-06-10T02:05:00Z,82.00,18.03
2026-06-10T02:06:00Z,82.00,18.03
2026-06-10T02:07:00Z,82.00,18.03
2026-06-10T02:09:00Z,81.90,18.03
2026-06-10T02:10:00Z,81.01,19.00
2026-06-10T02:11:00Z,81.02,19.00
2026-06-10T02:12:00Z,81.03,19.00
2026-06-10T02:13:00Z,82.00,19.00
2026-06-10T02:15:00Z,82.00,19.00
2026-06-10T02:16:00Z,81.01,18.00
2026-06-10T02:17:00Z,81.94,18.12
2026-06-10T02:18:00Z,82.00,19.00
2026-06-10T02:19:00Z,82.00,18.00
2026-06-10T02:20:00Z,82.00,19.00
2026-06-10T02:21:00Z,82.00,19.00
2026-06-10T02:22:00Z,81.17,19.00
2026-06-10T02:23:00Z,81.86,19.00
2026-06-10T02:24:00Z,82.00,18.92
2026-06-10T02:25:00Z,81.00,18.92
2026-06-10T02:26:00Z,82.00,19.00
2026-06-10T02:27:00Z,81.06,19.00
2026-06-10T02:28:00Z,82.00,19.00
2026-06-10T02:29:00Z,81.05,18.00
2026-06-10T02:30:00Z,81.10,18.00
2026-06-10T02:31:00Z,81.00,19.00
2026-06-10T02:32:00Z,81.00,18.00
2026-06-10T02:33:00Z,82.00,18.81
2026-06-10T02:34:00Z,81.53,18.81
2026-06-10T02:35:00Z,82.00,18.00
2026-06-10T02:36:00Z,81.00,18.00
2026-06-10T02:37:00Z,81.00,19.00
2026-06-10T02:38:00Z,82.00,19.00
2026-06-10T02:39:00Z,81.00,19.00
2026-06-10T02:40:00Z,81.00,18.01
2026-06-10T02:41:00Z,82.00,18.01
2026-06-10T02:44:00Z,80.13,18.00
2026-06-10T02:45:00Z,80.66,20.00
2026-06-10T02:46:00Z,82.00,18.00
2026-06-10T02:47:00Z,80.00,18.00
2026-06-10T02:49:00Z,80.00,20.00
2026-06-10T02:50:00Z,81.51,20.00
2026-06-10T02:51:00Z,80.00,20.00
2026-06-10T02:52:00Z,80.58,19.00
2026-06-10T02:53:00Z,82.00,19.94
2026-06-10T02:54:00Z,80.06,19.73
2026-06-10T02:55:00Z,82.00,20.00
2026-06-10T02:56:00Z,80.18,18.00
2026-06-10T02:57:00Z,80.11,18.00
2026-06-10T02:58:00Z,81.65,19.01
2026-06-10T02:59:00Z,82.00,20.00
2026-06-10T03:00:00Z,82.00,20.00
2026-06-10T03:01:00Z,81.05,20.00
2026-06-10T03:02:00Z,82.00,20.00
2026-06-10T03:03:00Z,80.00,20.00
2026-06-10T03:04:00Z,80.00,18.34
2026-06-10T03:05:00Z,80.00,20.00
2026-06-10T03:07:00Z,81.00,18.18
2026-06-10T03:08:00Z,80.38,20.00
2026-06-10T03:09:00Z,81.00,20.00
2026-06-10T03:10:00Z,80.95,20.00
2026-06-10T03:11:00Z,81.00,20.00
2026-06-10T03:13:00Z,79.04,20.00
2026-06-10T03:14:00Z,79.04,20.00
2026-06-10T03:15:00Z,81.00,18.00
2026-06-10T03:16:00Z,81.00,18.00
2026-06-10T03:17:00Z,81.00,21.00
2026-06-10T03:18:00Z,81.00,21.00
2026-06-10T03:20:00Z,79.30,18.00
2026-06-10T03:21:00Z,81.00,18.00
2026-06-10T03:22:00Z,81.00,20.00
2026-06-10T03:23:00Z,81.00,20.00
2026-06-10T03:24:00Z,80.57,19.00
2026-06-10T03:25:00Z,79.83,21.00
2026-06-10T03:26:00Z,79.00,21.00
2026-06-10T03:27:00Z,81.00,21.00
2026-06-10T03:29:00Z,81.00,21.00
2026-06-10T03:30:00Z,79.06,21.00
2026-06-10T03:31:00Z,81.00,19.00
2026-06-10T03:32:00Z,81.00,19.00
2026-06-10T03:33:00Z,81.00,21.00
2026-06-10T03:34:00Z,81.00,21.00
2026-06-10T03:35:00Z,79.00,19.19
2026-06-10T03:36:00Z,79.00,18.32
2026-06-10T03:37:00Z,79.08,18.32
2026-06-10T03:38:00Z,81.00,20.00
2026-06-10T03:39:00Z,81.00,20.00
2026-06-10T03:42:00Z,80.88,20.00
2026-06-10T03:43:00Z,80.67,20.00
2026-06-10T03:44:00Z,81.00,20.00
2026-06-10T03:45:00Z,81.00,20.00
2026-06-10T03:47:00Z,79.00,20.00
2026-06-10T03:48:00Z,81.00,19.70
2026-06-10T03:49:00Z,81.00,21.00
2026-06-10T03:50:00Z,79.90,21.00
2026-06-10T03:51:00Z,79.96,19.00
2026-06-10T03:52:00Z,79.05,19.96
2026-06-10T03:53:00Z,79.00,21.00
2026-06-10T03:54:00Z,79.00,21.00
2026-06-10T03:55:00Z,79.00,21.00
2026-06-10T03:56:00Z,79.24,21.00
2026-06-10T03:58:00Z,80.77,21.00
2026-06-10T03:59:00Z,79.18,21.00
2026-06-10T04:00:00Z,81.00,19.05
2026-06-10T04:01:00Z,79.16,19.41
2026-06-10T04:02:00Z,81.00,21.00
2026-06-10T04:03:00Z,81.00,19.56
2026-06-10T04:04:00Z,80.99,21.00
2026-06-10T04:05:00Z,81.00,21.00
2026-06-10T04:06:00Z,80.00,21.00
2026-06-10T04:07:00Z,79.77,21.00
2026-06-10T04:08:00Z,80.00,21.00
2026-06-10T04:09:00Z,79.83,21.00
2026-06-10T04:10:00Z,79.45,21.00
2026-06-10T04:11:00Z,79.01,21.00
2026-06-10T04:12:00Z,80.28,19.00
2026-06-10T04:13:00Z,81.00,19.00
2026-06-10T04:14:00Z,81.00,19.15
2026-06-10T04:15:00Z,80.00,21.00
2026-06-10T04:16:00Z,81.00,20.21
2026-06-10T04:17:00Z,81.00,21.00
2026-06-10T04:18:00Z,81.00,21.00
2026-06-10T04:19:00Z,81.00,21.00
2026-06-10T04:20:00Z,81.00,19.00
2026-06-10T04:21:00Z,81.00,19.00
2026-06-10T04:25:00Z,81.00,20.00
2026-06-10T04:26:00Z,81.00,20.00
2026-06-10T04:27:00Z,80.71,18.67
2026-06-10T04:28:00Z,81.00,18.67
2026-06-10T04:29:00Z,80.99,18.67
2026-06-10T04:30:00Z,81.00,20.00
2026-06-10T04:31:00Z,81.00,20.00
2026-06-10T04:32:00Z,79.09,20.00
2026-06-10T04:33:00Z,81.00,20.00
2026-06-10T04:34:00Z,80.15,18.77
2026-06-10T04:35:00Z,80.72,18.77
2026-06-10T04:37:00Z,81.00,18.77
2026-06-10T04:38:00Z,80.42,20.00
2026-06-10T04:39:00Z,80.02,20.00
2026-06-10T04:40:00Z,81.00,20.00
2026-06-10T04:41:00Z,81.00,18.00
2026-06-10T04:42:00Z,79.25,18.00
2026-06-10T04:43:00Z,81.00,18.00
2026-06-10T04:44:00Z,81.00,20.00
2026-06-10T04:45:00Z,81.00,20.72
2026-06-10T04:46:00Z,81.00,21.00
2026-06-10T04:47:00Z,81.00,21.00
2026-06-10T04:48:00Z,81.00,21.00
2026-06-10T04:49:00Z,81.00,19.00
2026-06-10T04:50:00Z,81.00,19.00
2026-06-10T04:51:00Z,81.00,20.00
2026-06-10T04:52:00Z,81.00,20.00
2026-06-10T04:54:00Z,80.45,20.00
2026-06-10T04:55:00Z,81.00,20.00
2026-06-10T04:56:00Z,81.00,20.00
2026-06-10T04:57:00Z,81.00,20.00
2026-06-10T04:58:00Z,81.00,19.00
2026-06-10T04:59:00Z,80.00,19.00
2026-06-10T05:00:00Z,81.00,20.00
2026-06-10T05:01:00Z,80.44,20.00
2026-06-10T05:02:00Z,81.00,20.00
2026-06-10T05:03:00Z,80.12,20.00
2026-06-10T05:04:00Z,81.00,19.00
2026-06-10T05:05:00Z,81.00,19.33
2026-06-10T05:06:00Z,81.00,19.33
2026-06-10T05:07:00Z,80.68,20.00
2026-06-10T05:08:00Z,80.55,20.00
2026-06-10T05:09:00Z,81.00,20.00
2026-06-10T05:10:00Z,81.00,20.00
2026-06-10T05:12:00Z,80.94,19.21
2026-06-10T05:13:00Z,81.00,20.00
2026-06-10T05:14:00Z,81.00,20.00
2026-06-10T05:15:00Z,81.00,20.00
2026-06-10T05:16:00Z,81.00,20.00
2026-06-10T05:17:00Z,80.40,20.00
2026-06-10T05:18:00Z,80.00,20.00
2026-06-10T05:19:00Z,80.64,19.15
2026-06-10T05:20:00Z,80.64,20.44
2026-06-10T05:21:00Z,82.00,20.44
2026-06-10T05:22:00Z,82.00,19.05
2026-06-10T05:23:00Z,82.00,20.00
2026-06-10T05:24:00Z,80.00,19.00
2026-06-10T05:25:00Z,81.44,20.00
2026-06-10T05:26:00Z,82.00,20.00
2026-06-10T05:27:00Z,80.00,20.00
2026-06-10T05:29:00Z,80.46,20.00
2026-06-10T05:30:00Z,80.11,19.80
2026-06-10T05:31:00Z,81.94,20.00
2026-06-10T05:32:00Z,81.67,20.00
2026-06-10T05:33:00Z,82.00,20.00
2026-06-10T05:34:00Z,80.51,20.00
2026-06-10T05:35:00Z,82.00,19.45
2026-06-10T05:36:00Z,82.00,20.00
2026-06-10T05:37:00Z,82.00,19.69
2026-06-10T05:38:00Z,80.67,19.69
2026-06-10T05:39:00Z,81.67,19.69
2026-06-10T05:40:00Z,81.89,19.00
2026-06-10T05:41:00Z,82.00,20.00
2026-06-10T05:42:00Z,80.58,19.91
2026-06-10T05:43:00Z,80.52,19.91
2026-06-10T05:44:00Z,82.00,19.91
2026-06-10T05:45:00Z,82.00,19.94
2026-06-10T05:46:00Z,82.00,20.00
2026-06-10T05:47:00Z,82.00,20.00
2026-06-10T05:48:00Z,81.44,20.00
2026-06-10T05:49:00Z,81.69,20.00
2026-06-10T05:50:00Z,80.00,20.00
2026-06-10T05:51:00Z,80.00,18.44
2026-06-10T05:52:00Z,81.86,20.00
2026-06-10T05:53:00Z,80.09,20.00
2026-06-10T05:54:00Z,82.00,18.00
2026-06-10T05:55:00Z,82.00,18.00
2026-06-10T05:56:00Z,82.00,20.00
2026-06-10T05:57:00Z,82.00,20.00
2026-06-10T05:58:00Z,82.00,20.00
2026-06-10T05:59:00Z,82.00,20.00
2026-06-10T06:00:00Z,82.00,20.00
2026-06-10T06:01:00Z,82.00,20.00
2026-06-10T06:02:00Z,81.99,20.00
2026-06-10T06:03:00Z,82.00,20.00
2026-06-10T06:04:00Z,81.42,20.00
2026-06-10T06:05:00Z,82.00,18.00
2026-06-10T06:06:00Z,80.35,18.18
2026-06-10T06:07:00Z,81.00,18.18
2026-06-10T06:08:00Z,80.34,18.18
2026-06-10T06:09:00Z,81.18,20.00
2026-06-10T06:10:00Z,81.69,20.00
2026-06-10T06:11:00Z,81.70,20.00
2026-06-10T06:12:00Z,82.00,19.00
2026-06-10T06:13:00Z,82.00,19.00
2026-06-10T06:14:00Z,80.00,19.00
2026-06-10T06:15:00Z,80.00,20.00
2026-06-10T06:16:00Z,80.00,20.00
2026-06-10T06:17:00Z,80.00,20.00
2026-06-10T06:18:00Z,80.00,20.00
2026-06-10T06:19:00Z,80.68,19.00
2026-06-10T06:20:00Z,82.00,20.00
2026-06-10T06:21:00Z,82.00,20.00
2026-06-10T06:22:00Z,82.00,20.00
2026-06-10T06:23:00Z,80.00,20.00
2026-06-10T06:24:00Z,82.00,20.00
2026-06-10T06:25:00Z,80.49,20.00
2026-06-10T06:26:00Z,81.73,20.00
2026-06-10T06:27:00Z,80.01,20.00
2026-06-10T06:28:00Z,82.00,18.05
2026-06-10T06:29:00Z,80.00,18.05
2026-06-10T06:30:00Z,81.91,19.03
2026-06-10T06:31:00Z,82.00,20.00
2026-06-10T06:32:00Z,80.02,20.00
2026-06-10T06:33:00Z,82.00,20.00
2026-06-10T06:34:00Z,82.00,20.00
2026-06-10T06:35:00Z,80.10,20.00
2026-06-10T06:36:00Z,82.00,20.00
2026-06-10T06:38:00Z,80.00,20.00
2026-06-10T06:39:00Z,80.08,20.00
2026-06-10T06:40:00Z,82.00,19.82
2026-06-10T06:41:00Z,80.47,19.82
2026-06-10T06:42:00Z,81.99,20.00
2026-06-10T06:44:00Z,82.00,18.00
2026-06-10T06:45:00Z,81.91,20.00
2026-06-10T06:48:00Z,81.83,20.00
2026-06-10T06:49:00Z,82.00,18.00
2026-06-10T06:50:00Z,81.59,18.89
2026-06-10T06:51:00Z,82.00,18.00
2026-06-10T06:52:00Z,82.00,18.32
2026-06-10T06:53:00Z,80.00,18.32
2026-06-10T06:54:00Z,80.17,18.32
2026-06-10T06:56:00Z,81.56,18.32
2026-06-10T07:00:00Z,80.00,20.00
2026-06-10T07:01:00Z,80.00,20.00
2026-06-10T07:02:00Z,80.37,20.00
2026-06-10T07:04:00Z,80.37,18.00
2026-06-10T07:05:00Z,82.00,20.00
2026-06-10T07:07:00Z,82.00,20.00
2026-06-10T07:09:00Z,81.97,20.00
2026-06-10T07:10:00Z,80.00,20.00
2026-06-10T07:11:00Z,80.00,18.07
2026-06-10T07:12:00Z,82.00,18.07
2026-06-10T07:13:00Z,82.00,18.07
2026-06-10T07:14:00Z,82.00,20.00
2026-06-10T07:15:00Z,80.00,18.00
2026-06-10T07:16:00Z,82.00,18.00
2026-06-10T07:18:00Z,80.51,20.00
2026-06-10T07:19:00Z,82.00,20.00
2026-06-10T07:20:00Z,82.00,20.00
2026-06-10T07:23:00Z,82.00,20.00
2026-06-10T07:25:00Z,81.94,20.00
2026-06-10T07:26:00Z,80.71,20.00
2026-06-10T07:27:00Z,82.00,20.00
2026-06-10T07:28:00Z,82.00,20.00
2026-06-10T07:29:00Z,82.00,20.00
2026-06-10T07:30:00Z,82.00,20.00
2026-06-10T07:31:00Z,81.59,18.00
2026-06-10T07:33:00Z,82.00,20.00
2026-06-10T07:34:00Z,82.00,20.00
2026-06-10T07:36:00Z,80.02,20.00
2026-06-10T07:38:00Z,82.00,19.82
2026-06-10T07:39:00Z,80.03,18.12
2026-06-10T07:40:00Z,80.03,19.79
2026-06-10T07:41:00Z,82.00,20.00
2026-06-10T07:42:00Z,80.00,20.00
2026-06-10T07:43:00Z,80.79,20.00
2026-06-10T07:44:00Z,82.00,20.00
2026-06-10T07:45:00Z,82.00,20.00
2026-06-10T07:46:00Z,81.01,19.00
2026-06-10T07:47:00Z,83.00,18.00
2026-06-10T07:49:00Z,83.00,17.00
2026-06-10T07:51:00Z,83.00,19.69
2026-06-10T07:52:00Z,83.00,19.69
2026-06-10T07:53:00Z,83.00,19.69
2026-06-10T07:54:00Z,83.00,19.00
2026-06-10T07:56:00Z,83.00,19.00
2026-06-10T07:57:00Z,83.00,19.00
2026-06-10T07:58:00Z,81.00,19.00
2026-06-10T07:59:00Z,81.00,19.88
2026-06-10T08:00:00Z,83.00,19.88
2026-06-10T08:01:00Z,83.00,17.00
2026-06-10T08:02:00Z,83.00,17.00
2026-06-10T08:04:00Z,82.06,17.00
2026-06-10T08:05:00Z,82.06,17.00
2026-06-10T08:07:00Z,83.00,19.00
2026-06-10T08:08:00Z,83.00,16.91
2026-06-10T08:10:00Z,82.79,16.91
2026-06-10T08:11:00Z,82.41,19.00
2026-06-10T08:12:00Z,83.00,19.00
2026-06-10T08:13:00Z,81.16,19.00
2026-06-10T08:14:00Z,81.00,16.00
2026-06-10T08:15:00Z,81.00,16.00
2026-06-10T08:16:00Z,83.00,19.00
2026-06-10T08:17:00Z,81.00,19.00
2026-06-10T08:18:00Z,81.00,19.00
2026-06-10T08:19:00Z,81.00,19.00
2026-06-10T08:20:00Z,83.00,19.00
2026-06-10T08:22:00Z,83.00,19.00
2026-06-10T08:23:00Z,83.00,19.00
2026-06-10T08:24:00Z,83.00,19.00
2026-06-10T08:25:00Z,83.78,19.00
2026-06-10T08:26:00Z,83.00,17.53
2026-06-10T08:27:00Z,83.00,19.00
2026-06-10T08:28:00Z,81.00,19.00
2026-06-10T08:30:00Z,83.00,19.00
2026-06-10T08:31:00Z,82.00,19.00
2026-06-10T08:33:00Z,82.50,19.00
2026-06-10T08:36:00Z,83.00,19.00
2026-06-10T08:39:00Z,83.00,19.00
2026-06-10T08:40:00Z,83.00,19.00
2026-06-10T08:41:00Z,83.00,19.00
2026-06-10T08:42:00Z,81.01,17.26
2026-06-10T08:43:00Z,81.01,17.00
2026-06-10T08:44:00Z,83.00,19.00
2026-06-10T08:45:00Z,83.00,19.00
2026-06-10T08:46:00Z,83.00,17.00
2026-06-10T08:47:00Z,83.00,17.00
2026-06-10T08:48:00Z,82.00,17.00
2026-06-10T08:49:00Z,82.00,17.00
2026-06-10T08:50:00Z,81.57,19.00
2026-06-10T08:51:00Z,83.00,17.00
2026-06-10T08:52:00Z,81.00,17.71
2026-06-10T08:53:00Z,81.00,19.00
2026-06-10T08:54:00Z,83.00,19.00
2026-06-10T08:55:00Z,81.00,19.00
2026-06-10T08:56:00Z,81.00,17.00
2026-06-10T08:57:00Z,82.00,18.00
2026-06-10T09:00:00Z,83.00,18.00
2026-06-10T09:02:00Z,83.95,19.00
2026-06-10T09:04:00Z,83.00,19.00
2026-06-10T09:07:00Z,83.00,18.52
2026-06-10T09:09:00Z,84.00,19.00
2026-06-10T09:12:00Z,83.02,19.00
2026-06-10T09:13:00Z,84.00,18.00
2026-06-10T09:15:00Z,84.00,19.00
2026-06-10T09:19:00Z,83.00,19.00
2026-06-10T09:20:00Z,83.00,19.00
2026-06-10T09:21:00Z,83.00,19.00
2026-06-10T09:23:00Z,83.00,19.00
2026-06-10T09:25:00Z,83.00,19.00
2026-06-10T09:26:00Z,83.00,19.00
2026-06-10T09:27:00Z,83.00,19.00
2026-06-10T09:28:00Z,83.00,19.00
2026-06-10T09:29:00Z,83.00,19.00
2026-06-10T09:30:00Z,83.00,19.00
2026-06-10T09:31:00Z,83.00,19.00
2026-06-10T09:32:00Z,83.00,19.00
2026-06-10T09:33:00Z,83.00,19.00
2026-06-10T09:35:00Z,83.79,19.00
2026-06-10T09:36:00Z,83.79,19.00
2026-06-10T09:37:00Z,83.00,19.00
2026-06-10T09:38:00Z,83.92,19.00
2026-06-10T09:39:00Z,79.86,18.00
2026-06-10T09:40:00Z,79.43,18.00
2026-06-10T09:41:00Z,81.00,18.00
2026-06-10T09:42:00Z,81.00,18.00
2026-06-10T09:43:00Z,83.00,18.00
2026-06-10T09:44:00Z,83.00,18.00
2026-06-10T09:45:00Z,83.00,19.00
2026-06-10T09:47:00Z,83.00,19.00
2026-06-10T09:48:00Z,83.00,18.00
2026-06-10T09:49:00Z,80.00,18.00
2026-06-10T09:50:00Z,83.00,18.00
2026-06-10T09:52:00Z,83.00,18.00
2026-06-10T09:53:00Z,83.00,18.00
2026-06-10T09:56:00Z,83.00,18.00
2026-06-10T09:58:00Z,80.00,18.00
2026-06-10T10:00:00Z,81.95,19.00
2026-06-10T10:01:00Z,83.00,19.00
2026-06-10T10:02:00Z,83.00,19.00
2026-06-10T10:03:00Z,83.00,19.00
2026-06-10T10:05:00Z,83.00,19.00
2026-06-10T10:06:00Z,83.00,18.00
2026-06-10T10:07:00Z,84.00,18.00
2026-06-10T10:08:00Z,83.00,18.41
2026-06-10T10:09:00Z,83.00,18.41
2026-06-10T10:11:00Z,83.00,18.00
2026-06-10T10:12:00Z,83.00,18.00
2026-06-10T10:13:00Z,83.00,19.00
2026-06-10T10:14:00Z,84.00,19.00
2026-06-10T10:15:00Z,84.00,19.00
2026-06-10T10:16:00Z,83.00,19.00
2026-06-10T10:17:00Z,83.00,19.00
2026-06-10T10:18:00Z,83.00,19.00
2026-06-10T10:19:00Z,84.00,19.00
2026-06-10T10:20:00Z,83.00,19.00
2026-06-10T10:21:00Z,83.00,19.00
2026-06-10T10:22:00Z,83.00,18.00
2026-06-10T10:23:00Z,84.00,18.00
2026-06-10T10:25:00Z,84.00,18.00
2026-06-10T10:26:00Z,83.00,18.00
2026-06-10T10:28:00Z,84.00,18.00
2026-06-10T10:29:00Z,84.00,19.00
2026-06-10T10:30:00Z,84.00,19.00
2026-06-10T10:31:00Z,84.00,19.00
2026-06-10T10:32:00Z,84.00,19.00
2026-06-10T10:34:00Z,83.03,19.00
2026-06-10T10:35:00Z,83.00,19.00
2026-06-10T10:36:00Z,83.00,19.00
2026-06-10T10:37:00Z,82.44,18.00
2026-06-10T10:39:00Z,82.44,19.00
