# event_ticker=KXATPMATCH-26MAR06KOVMOU
# final_score=6-1 6-4
# match_winner=Aleksandar Kovacevic
# fav_player=Aleksandar Kovacevic
# dog_player=Corentin Moutet
# kalshi_date=2026-03-06
timestamp,Aleksandar Kovacevic,Corentin Moutet
2026-03-07T15:24:00Z,43.00,59.00
2026-03-07T15:25:00Z,41.00,59.00
2026-03-07T15:28:00Z,41.00,59.00
2026-03-07T15:30:00Z,41.00,59.00
2026-03-07T15:31:00Z,41.00,59.00
2026-03-07T15:34:00Z,41.00,59.00
2026-03-07T15:35:00Z,41.00,59.00
2026-03-07T15:36:00Z,41.00,59.00
2026-03-07T15:39:00Z,41.00,59.00
2026-03-07T15:40:00Z,41.00,59.00
2026-03-07T15:42:00Z,41.00,59.00
2026-03-07T15:46:00Z,41.00,59.00
2026-03-07T15:51:00Z,41.00,59.00
2026-03-07T15:52:00Z,41.00,58.00
2026-03-07T15:55:00Z,41.00,58.00
2026-03-07T15:58:00Z,41.00,58.00
2026-03-07T16:03:00Z,41.00,58.00
2026-03-07T16:04:00Z,41.00,58.00
2026-03-07T16:07:00Z,41.00,58.00
2026-03-07T16:08:00Z,41.00,58.00
2026-03-07T16:13:00Z,41.00,58.00
2026-03-07T16:15:00Z,41.00,58.00
2026-03-07T16:18:00Z,43.00,58.00
2026-03-07T16:20:00Z,43.00,58.00
2026-03-07T16:21:00Z,43.00,58.00
2026-03-07T16:22:00Z,43.00,58.00
2026-03-07T16:28:00Z,43.00,58.00
2026-03-07T16:29:00Z,43.00,58.00
2026-03-07T16:30:00Z,43.00,58.00
2026-03-07T16:31:00Z,43.00,58.00
2026-03-07T16:32:00Z,43.00,58.00
2026-03-07T16:33:00Z,43.00,58.00
2026-03-07T16:34:00Z,43.00,58.00
2026-03-07T16:36:00Z,43.00,58.91
2026-03-07T16:38:00Z,43.00,57.00
2026-03-07T16:39:00Z,43.00,59.00
2026-03-07T16:42:00Z,43.00,59.00
2026-03-07T16:43:00Z,43.00,59.00
2026-03-07T16:46:00Z,43.00,59.00
2026-03-07T16:47:00Z,43.00,59.00
2026-03-07T16:48:00Z,43.00,59.00
2026-03-07T16:50:00Z,43.00,59.00
2026-03-07T16:51:00Z,43.00,59.00
2026-03-07T16:53:00Z,43.00,57.99
2026-03-07T16:58:00Z,43.00,57.99
2026-03-07T16:59:00Z,43.00,57.99
2026-03-07T17:00:00Z,43.00,58.00
2026-03-07T17:02:00Z,43.00,58.00
2026-03-07T17:03:00Z,43.00,58.00
2026-03-07T17:06:00Z,43.00,58.00
2026-03-07T17:07:00Z,43.00,58.00
2026-03-07T17:08:00Z,43.00,58.00
2026-03-07T17:09:00Z,43.00,58.00
2026-03-07T17:14:00Z,43.00,58.00
2026-03-07T17:15:00Z,43.00,58.00
2026-03-07T17:20:00Z,43.00,58.00
2026-03-07T17:21:00Z,43.00,58.00
2026-03-07T17:23:00Z,41.89,58.00
2026-03-07T17:24:00Z,41.89,58.00
2026-03-07T17:27:00Z,43.99,58.00
2026-03-07T17:28:00Z,43.59,58.00
2026-03-07T17:30:00Z,43.59,57.00
2026-03-07T17:31:00Z,43.00,57.00
2026-03-07T17:32:00Z,43.00,58.00
2026-03-07T17:33:00Z,43.00,58.00
2026-03-07T17:34:00Z,43.00,58.00
2026-03-07T17:35:00Z,43.00,58.00
2026-03-07T17:36:00Z,43.00,58.00
2026-03-07T17:38:00Z,43.00,58.00
2026-03-07T17:41:00Z,43.00,58.00
2026-03-07T17:42:00Z,43.00,58.00
2026-03-07T17:43:00Z,43.00,59.00
2026-03-07T17:45:00Z,43.00,59.00
2026-03-07T17:46:00Z,43.00,59.00
2026-03-07T17:47:00Z,43.00,59.00
2026-03-07T17:48:00Z,43.00,59.00
2026-03-07T17:51:00Z,43.00,59.00
2026-03-07T17:52:00Z,43.00,59.00
2026-03-07T17:53:00Z,43.00,59.00
2026-03-07T17:56:00Z,43.00,59.00
2026-03-07T17:57:00Z,43.00,59.00
2026-03-07T17:58:00Z,43.00,59.00
2026-03-07T17:59:00Z,43.00,59.00
2026-03-07T18:00:00Z,43.00,59.00
2026-03-07T18:02:00Z,43.00,59.00
2026-03-07T18:03:00Z,43.00,59.00
2026-03-07T18:05:00Z,43.00,59.00
2026-03-07T18:06:00Z,43.00,59.00
2026-03-07T18:08:00Z,43.00,59.00
2026-03-07T18:09:00Z,43.00,59.00
2026-03-07T18:10:00Z,43.00,59.00
2026-03-07T18:11:00Z,43.00,59.00
2026-03-07T18:12:00Z,43.00,59.00
2026-03-07T18:13:00Z,43.00,59.00
2026-03-07T18:14:00Z,43.00,59.00
2026-03-07T18:15:00Z,43.00,59.00
2026-03-07T18:16:00Z,43.00,59.04
2026-03-07T18:17:00Z,43.00,59.00
2026-03-07T18:18:00Z,43.00,59.00
2026-03-07T18:19:00Z,43.00,59.00
2026-03-07T18:20:00Z,43.00,59.00
2026-03-07T18:21:00Z,43.00,59.00
2026-03-07T18:22:00Z,43.00,59.00
2026-03-07T18:23:00Z,43.00,59.00
2026-03-07T18:24:00Z,43.00,59.00
2026-03-07T18:25:00Z,43.00,59.00
2026-03-07T18:26:00Z,43.00,59.00
2026-03-07T18:27:00Z,43.00,59.00
2026-03-07T18:28:00Z,43.00,59.00
2026-03-07T18:29:00Z,43.00,59.00
2026-03-07T18:30:00Z,43.00,59.00
2026-03-07T18:31:00Z,43.00,59.00
2026-03-07T18:32:00Z,43.00,59.00
2026-03-07T18:34:00Z,43.00,59.00
2026-03-07T18:35:00Z,43.00,59.00
2026-03-07T18:36:00Z,43.00,58.00
2026-03-07T18:37:00Z,43.00,59.00
2026-03-07T18:38:00Z,43.00,59.00
2026-03-07T18:39:00Z,43.00,59.00
2026-03-07T18:40:00Z,43.00,59.00
2026-03-07T18:41:00Z,43.00,59.00
2026-03-07T18:42:00Z,43.00,59.00
2026-03-07T18:43:00Z,43.00,59.00
2026-03-07T18:45:00Z,43.00,59.00
2026-03-07T18:46:00Z,43.00,59.00
2026-03-07T18:47:00Z,43.00,60.00
2026-03-07T18:48:00Z,40.16,60.00
2026-03-07T18:49:00Z,41.00,60.00
2026-03-07T18:50:00Z,40.00,60.00
2026-03-07T18:51:00Z,40.00,60.00
2026-03-07T18:52:00Z,40.00,60.00
2026-03-07T18:53:00Z,40.00,60.00
2026-03-07T18:54:00Z,40.00,60.00
2026-03-07T18:55:00Z,40.02,60.00
2026-03-07T18:56:00Z,40.02,60.00
2026-03-07T18:57:00Z,41.00,60.00
2026-03-07T18:58:00Z,40.05,60.00
2026-03-07T18:59:00Z,41.93,59.00
2026-03-07T19:00:00Z,41.06,59.76
2026-03-07T19:01:00Z,42.00,60.00
2026-03-07T19:02:00Z,40.00,60.00
2026-03-07T19:03:00Z,40.00,60.00
2026-03-07T19:04:00Z,41.00,60.00
2026-03-07T19:05:00Z,41.00,60.00
2026-03-07T19:06:00Z,41.00,60.00
2026-03-07T19:07:00Z,41.00,60.00
2026-03-07T19:08:00Z,42.00,58.10
2026-03-07T19:09:00Z,41.91,59.31
2026-03-07T19:10:00Z,42.00,59.95
2026-03-07T19:11:00Z,41.98,59.00
2026-03-07T19:12:00Z,42.00,59.00
2026-03-07T19:13:00Z,42.00,59.38
2026-03-07T19:14:00Z,43.85,56.84
2026-03-07T19:15:00Z,45.96,54.38
2026-03-07T19:16:00Z,44.97,54.77
2026-03-07T19:17:00Z,45.52,55.03
2026-03-07T19:18:00Z,45.82,54.93
2026-03-07T19:19:00Z,44.63,56.32
2026-03-07T19:20:00Z,43.26,57.47
2026-03-07T19:21:00Z,46.69,53.58
2026-03-07T19:22:00Z,51.79,49.52
2026-03-07T19:23:00Z,61.33,39.95
2026-03-07T19:24:00Z,62.61,40.40
2026-03-07T19:25:00Z,58.62,41.77
2026-03-07T19:26:00Z,62.23,37.08
2026-03-07T19:27:00Z,59.45,40.62
2026-03-07T19:28:00Z,58.77,42.49
2026-03-07T19:29:00Z,57.81,42.65
2026-03-07T19:30:00Z,58.96,40.53
2026-03-07T19:31:00Z,62.00,39.00
2026-03-07T19:32:00Z,62.00,39.00
2026-03-07T19:33:00Z,61.81,40.00
2026-03-07T19:34:00Z,65.08,36.84
2026-03-07T19:35:00Z,70.49,27.73
2026-03-07T19:36:00Z,72.97,28.00
2026-03-07T19:37:00Z,68.01,31.64
2026-03-07T19:38:00Z,69.94,30.31
2026-03-07T19:39:00Z,72.76,27.20
2026-03-07T19:40:00Z,74.41,27.00
2026-03-07T19:41:00Z,74.85,26.96
2026-03-07T19:42:00Z,76.20,24.47
2026-03-07T19:43:00Z,76.32,23.79
2026-03-07T19:44:00Z,76.85,23.33
2026-03-07T19:45:00Z,76.74,25.00
2026-03-07T19:46:00Z,78.00,23.08
2026-03-07T19:47:00Z,78.00,21.24
2026-03-07T19:48:00Z,78.11,23.96
2026-03-07T19:49:00Z,77.36,24.97
2026-03-07T19:50:00Z,77.00,24.54
2026-03-07T19:51:00Z,77.43,24.00
2026-03-07T19:52:00Z,77.00,24.88
2026-03-07T19:53:00Z,77.16,24.26
2026-03-07T19:54:00Z,77.96,24.09
2026-03-07T19:55:00Z,77.31,23.00
2026-03-07T19:56:00Z,76.16,23.19
2026-03-07T19:57:00Z,76.45,24.00
2026-03-07T19:58:00Z,76.58,24.00
2026-03-07T19:59:00Z,77.00,23.83
2026-03-07T20:00:00Z,76.83,24.00
2026-03-07T20:01:00Z,76.50,23.17
2026-03-07T20:02:00Z,76.30,23.99
2026-03-07T20:03:00Z,76.30,24.00
2026-03-07T20:04:00Z,78.00,22.93
2026-03-07T20:05:00Z,81.82,19.11
2026-03-07T20:06:00Z,77.25,20.54
2026-03-07T20:07:00Z,72.58,27.91
2026-03-07T20:08:00Z,72.22,28.12
2026-03-07T20:09:00Z,70.38,30.76
2026-03-07T20:10:00Z,67.22,27.86
2026-03-07T20:11:00Z,73.07,28.58
2026-03-07T20:12:00Z,74.49,26.61
2026-03-07T20:13:00Z,71.33,28.71
2026-03-07T20:14:00Z,73.93,28.22
2026-03-07T20:15:00Z,73.93,24.22
2026-03-07T20:16:00Z,76.05,26.47
2026-03-07T20:17:00Z,71.73,28.43
2026-03-07T20:18:00Z,72.48,28.00
2026-03-07T20:19:00Z,75.66,27.43
2026-03-07T20:20:00Z,71.14,28.02
2026-03-07T20:21:00Z,71.73,31.07
2026-03-07T20:22:00Z,71.98,28.32
2026-03-07T20:23:00Z,74.87,27.03
2026-03-07T20:24:00Z,74.31,29.09
2026-03-07T20:25:00Z,72.46,29.84
2026-03-07T20:26:00Z,69.00,30.95
2026-03-07T20:27:00Z,70.00,31.21
2026-03-07T20:28:00Z,70.33,30.39
2026-03-07T20:29:00Z,71.94,30.01
2026-03-07T20:30:00Z,72.04,31.07
2026-03-07T20:31:00Z,66.58,34.12
2026-03-07T20:32:00Z,64.29,35.52
2026-03-07T20:33:00Z,61.23,40.99
2026-03-07T20:34:00Z,65.17,34.95
2026-03-07T20:35:00Z,70.44,32.90
2026-03-07T20:36:00Z,68.49,31.58
2026-03-07T20:37:00Z,72.20,28.73
2026-03-07T20:38:00Z,70.77,32.75
2026-03-07T20:39:00Z,67.56,33.71
2026-03-07T20:40:00Z,67.66,34.40
2026-03-07T20:41:00Z,67.00,34.93
2026-03-07T20:42:00Z,66.36,34.99
2026-03-07T20:43:00Z,64.98,34.22
2026-03-07T20:44:00Z,64.00,38.65
2026-03-07T20:45:00Z,73.21,28.50
2026-03-07T20:46:00Z,77.28,18.17
2026-03-07T20:47:00Z,88.53,13.97
2026-03-07T20:48:00Z,86.15,13.73
2026-03-07T20:49:00Z,92.11,7.28
2026-03-07T20:50:00Z,94.92,6.64
2026-03-07T20:51:00Z,94.78,5.39
2026-03-07T20:52:00Z,95.10,5.12
2026-03-07T20:53:00Z,98.85,1.78
2026-03-07T20:54:00Z,99.00,1.00
2026-03-07T20:55:00Z,99.00,1.00
2026-03-07T20:56:00Z,99.00,1.00
2026-03-07T20:57:00Z,99.00,1.00
2026-03-07T20:58:00Z,99.00,1.00
2026-03-07T20:59:00Z,99.00,1.00
2026-03-07T21:00:00Z,99.00,1.00
2026-03-07T21:01:00Z,99.00,1.00
2026-03-07T21:02:00Z,99.00,1.00
2026-03-07T21:03:00Z,99.00,1.00
