# event_ticker=KXATPCHALLENGERMATCH-26MAR13QUIBON
# final_score=7-6(4) 7-6(7)
# score_resolution=6-7 6-7
# match_winner=Ethan Quinn
# fav_player=Benjamin Bonzi
# dog_player=Ethan Quinn
# kalshi_date=2026-03-13
timestamp,Benjamin Bonzi,Ethan Quinn
2026-03-13T18:27:00Z,43.00,58.00
2026-03-13T18:43:00Z,43.00,59.00
2026-03-13T18:52:00Z,43.00,59.00
2026-03-13T18:54:00Z,43.00,59.00
2026-03-13T18:58:00Z,42.00,59.00
2026-03-13T19:02:00Z,42.00,58.50
2026-03-13T19:09:00Z,42.00,59.00
2026-03-13T19:11:00Z,42.00,58.00
2026-03-13T19:15:00Z,42.00,59.00
2026-03-13T19:21:00Z,42.00,59.00
2026-03-13T19:26:00Z,42.00,59.00
2026-03-13T19:28:00Z,42.00,59.00
2026-03-13T19:35:00Z,42.00,59.00
2026-03-13T19:36:00Z,42.00,59.00
2026-03-13T19:37:00Z,42.00,59.00
2026-03-13T19:38:00Z,42.00,59.00
2026-03-13T19:42:00Z,42.00,59.00
2026-03-13T19:43:00Z,42.00,59.00
2026-03-13T19:46:00Z,42.00,58.00
2026-03-13T19:47:00Z,42.00,58.00
2026-03-13T19:52:00Z,42.00,58.00
2026-03-13T19:58:00Z,42.00,59.00
2026-03-13T20:01:00Z,42.00,59.00
2026-03-13T20:03:00Z,42.00,57.00
2026-03-13T20:04:00Z,42.00,58.00
2026-03-13T20:07:00Z,43.00,58.00
2026-03-13T20:08:00Z,43.00,58.96
2026-03-13T20:09:00Z,43.00,57.88
2026-03-13T20:10:00Z,43.00,58.00
2026-03-13T20:11:00Z,43.00,58.00
2026-03-13T20:15:00Z,43.00,57.00
2026-03-13T20:16:00Z,43.00,58.00
2026-03-13T20:21:00Z,43.00,58.00
2026-03-13T20:23:00Z,44.00,58.00
2026-03-13T20:27:00Z,44.00,58.00
2026-03-13T20:31:00Z,43.00,58.00
2026-03-13T20:32:00Z,43.00,58.00
2026-03-13T20:33:00Z,43.00,58.00
2026-03-13T20:34:00Z,43.00,58.57
2026-03-13T20:35:00Z,43.00,58.57
2026-03-13T20:36:00Z,43.00,58.03
2026-03-13T20:40:00Z,43.00,58.00
2026-03-13T20:42:00Z,43.00,58.00
2026-03-13T20:44:00Z,43.00,58.00
2026-03-13T20:47:00Z,44.00,58.00
2026-03-13T20:49:00Z,44.00,59.00
2026-03-13T20:53:00Z,44.00,59.00
2026-03-13T20:54:00Z,44.00,59.00
2026-03-13T20:56:00Z,44.00,59.00
2026-03-13T20:58:00Z,44.00,57.00
2026-03-13T20:59:00Z,44.00,58.59
2026-03-13T21:00:00Z,44.00,58.59
2026-03-13T21:01:00Z,44.00,59.00
2026-03-13T21:02:00Z,44.00,58.00
2026-03-13T21:05:00Z,44.00,57.98
2026-03-13T21:06:00Z,44.08,52.80
2026-03-13T21:08:00Z,44.08,57.00
2026-03-13T21:09:00Z,44.08,56.75
2026-03-13T21:10:00Z,44.08,57.00
2026-03-13T21:11:00Z,44.08,57.00
2026-03-13T21:15:00Z,44.08,57.13
2026-03-13T21:16:00Z,44.08,56.00
2026-03-13T21:18:00Z,44.00,58.00
2026-03-13T21:24:00Z,44.00,58.00
2026-03-13T21:31:00Z,43.00,58.00
2026-03-13T21:32:00Z,43.00,58.00
2026-03-13T21:34:00Z,43.00,58.00
2026-03-13T21:37:00Z,44.00,58.00
2026-03-13T21:38:00Z,44.00,58.00
2026-03-13T21:39:00Z,44.00,58.00
2026-03-13T21:41:00Z,44.00,58.00
2026-03-13T21:42:00Z,44.00,58.00
2026-03-13T21:43:00Z,44.00,56.00
2026-03-13T21:44:00Z,44.00,58.00
2026-03-13T21:47:00Z,44.00,58.00
2026-03-13T21:48:00Z,44.00,58.00
2026-03-13T21:49:00Z,44.00,58.00
2026-03-13T21:52:00Z,45.00,58.00
2026-03-13T21:55:00Z,45.00,58.00
2026-03-13T21:56:00Z,45.00,58.00
2026-03-13T21:58:00Z,45.00,58.00
2026-03-13T21:59:00Z,44.00,58.00
2026-03-13T22:03:00Z,44.00,58.00
2026-03-13T22:06:00Z,44.00,58.00
2026-03-13T22:07:00Z,44.00,58.00
2026-03-13T22:09:00Z,44.00,58.00
2026-03-13T22:11:00Z,44.00,57.85
2026-03-13T22:12:00Z,44.00,57.00
2026-03-13T22:13:00Z,43.00,57.87
2026-03-13T22:15:00Z,43.00,58.31
2026-03-13T22:16:00Z,43.00,58.90
2026-03-13T22:18:00Z,43.00,58.00
2026-03-13T22:19:00Z,43.00,56.25
2026-03-13T22:23:00Z,43.00,56.25
2026-03-13T22:25:00Z,43.00,58.00
2026-03-13T22:27:00Z,44.00,58.00
2026-03-13T22:28:00Z,44.00,58.00
2026-03-13T22:29:00Z,44.00,58.16
2026-03-13T22:30:00Z,43.95,58.80
2026-03-13T22:31:00Z,44.00,58.09
2026-03-13T22:32:00Z,44.00,56.00
2026-03-13T22:33:00Z,44.00,58.90
2026-03-13T22:34:00Z,44.00,58.44
2026-03-13T22:35:00Z,43.00,58.95
2026-03-13T22:36:00Z,43.20,59.00
2026-03-13T22:37:00Z,44.00,56.79
2026-03-13T22:38:00Z,44.02,58.52
2026-03-13T22:39:00Z,44.02,58.90
2026-03-13T22:40:00Z,44.00,58.70
2026-03-13T22:41:00Z,43.00,58.12
2026-03-13T22:42:00Z,45.09,55.33
2026-03-13T22:43:00Z,50.59,52.05
2026-03-13T22:44:00Z,52.91,47.51
2026-03-13T22:45:00Z,59.77,40.62
2026-03-13T22:46:00Z,57.76,42.34
2026-03-13T22:47:00Z,59.84,41.87
2026-03-13T22:48:00Z,59.73,40.23
2026-03-13T22:49:00Z,65.26,35.56
2026-03-13T22:50:00Z,66.96,33.19
2026-03-13T22:51:00Z,67.97,35.08
2026-03-13T22:52:00Z,66.84,34.87
2026-03-13T22:53:00Z,64.13,35.82
2026-03-13T22:54:00Z,64.39,37.00
2026-03-13T22:55:00Z,65.50,35.32
2026-03-13T22:56:00Z,64.22,36.66
2026-03-13T22:57:00Z,66.87,33.04
2026-03-13T22:58:00Z,68.00,33.54
2026-03-13T22:59:00Z,66.19,34.75
2026-03-13T23:00:00Z,64.73,35.00
2026-03-13T23:01:00Z,67.45,35.15
2026-03-13T23:02:00Z,69.06,31.50
2026-03-13T23:03:00Z,72.00,28.45
2026-03-13T23:04:00Z,69.00,31.07
2026-03-13T23:05:00Z,68.28,31.00
2026-03-13T23:06:00Z,69.36,31.63
2026-03-13T23:07:00Z,67.89,31.31
2026-03-13T23:08:00Z,70.00,30.86
2026-03-13T23:09:00Z,70.08,31.07
2026-03-13T23:10:00Z,70.08,29.40
2026-03-13T23:11:00Z,70.52,30.96
2026-03-13T23:12:00Z,70.93,30.00
2026-03-13T23:13:00Z,68.13,30.00
2026-03-13T23:14:00Z,65.44,39.52
2026-03-13T23:15:00Z,52.24,48.76
2026-03-13T23:16:00Z,42.86,55.59
2026-03-13T23:17:00Z,46.09,53.31
2026-03-13T23:18:00Z,53.90,52.26
2026-03-13T23:19:00Z,41.00,56.89
2026-03-13T23:20:00Z,42.00,59.35
2026-03-13T23:21:00Z,46.46,53.47
2026-03-13T23:22:00Z,49.08,51.42
2026-03-13T23:23:00Z,48.85,56.47
2026-03-13T23:24:00Z,38.83,60.63
2026-03-13T23:25:00Z,35.73,64.56
2026-03-13T23:26:00Z,31.78,68.25
2026-03-13T23:27:00Z,34.70,65.41
2026-03-13T23:28:00Z,27.02,73.01
2026-03-13T23:29:00Z,26.87,70.58
2026-03-13T23:30:00Z,25.16,75.37
2026-03-13T23:31:00Z,24.98,75.11
2026-03-13T23:32:00Z,25.03,74.55
2026-03-13T23:33:00Z,26.85,74.33
2026-03-13T23:34:00Z,28.00,73.00
2026-03-13T23:35:00Z,25.78,73.09
2026-03-13T23:36:00Z,25.00,76.29
2026-03-13T23:37:00Z,26.87,77.11
2026-03-13T23:38:00Z,27.74,73.82
2026-03-13T23:39:00Z,28.00,73.16
2026-03-13T23:40:00Z,27.88,74.76
2026-03-13T23:41:00Z,31.65,68.66
2026-03-13T23:42:00Z,35.45,67.24
2026-03-13T23:43:00Z,31.54,72.97
2026-03-13T23:44:00Z,31.50,71.20
2026-03-13T23:45:00Z,31.44,68.52
2026-03-13T23:46:00Z,26.13,74.11
2026-03-13T23:47:00Z,26.21,73.89
2026-03-13T23:48:00Z,30.00,70.05
2026-03-13T23:49:00Z,29.57,70.65
2026-03-13T23:50:00Z,28.64,73.39
2026-03-13T23:51:00Z,24.99,75.40
2026-03-13T23:52:00Z,26.87,72.98
2026-03-13T23:53:00Z,27.52,72.88
2026-03-13T23:54:00Z,27.82,71.99
2026-03-13T23:55:00Z,28.00,72.00
2026-03-13T23:56:00Z,34.32,66.91
2026-03-13T23:57:00Z,41.45,57.22
2026-03-13T23:58:00Z,36.72,64.25
2026-03-13T23:59:00Z,28.00,72.55
2026-03-14T00:00:00Z,27.97,72.02
2026-03-14T00:01:00Z,29.00,71.57
2026-03-14T00:02:00Z,29.97,70.07
2026-03-14T00:03:00Z,33.51,69.83
2026-03-14T00:04:00Z,39.01,63.34
2026-03-14T00:05:00Z,41.68,56.15
2026-03-14T00:06:00Z,33.94,60.72
2026-03-14T00:07:00Z,29.15,69.74
2026-03-14T00:08:00Z,26.93,73.09
2026-03-14T00:09:00Z,24.10,76.42
2026-03-14T00:10:00Z,20.36,75.53
2026-03-14T00:11:00Z,18.08,81.01
2026-03-14T00:12:00Z,27.83,74.36
2026-03-14T00:13:00Z,29.95,70.65
2026-03-14T00:14:00Z,28.15,71.05
2026-03-14T00:15:00Z,29.65,72.42
2026-03-14T00:16:00Z,25.71,74.99
2026-03-14T00:17:00Z,26.63,74.44
2026-03-14T00:18:00Z,26.75,71.88
2026-03-14T00:19:00Z,40.29,58.91
2026-03-14T00:20:00Z,46.64,54.23
2026-03-14T00:21:00Z,48.51,50.77
2026-03-14T00:22:00Z,48.10,51.48
2026-03-14T00:23:00Z,43.71,58.44
2026-03-14T00:24:00Z,43.33,58.16
2026-03-14T00:25:00Z,24.41,74.25
2026-03-14T00:26:00Z,31.90,72.77
2026-03-14T00:27:00Z,19.49,81.81
2026-03-14T00:28:00Z,4.73,94.07
2026-03-14T00:29:00Z,4.73,99.00
2026-03-14T00:30:00Z,1.00,99.00
2026-03-14T00:31:00Z,1.00,99.00
2026-03-14T00:32:00Z,1.00,99.00
2026-03-14T00:33:00Z,1.00,99.00
