# event_ticker=KXATPMATCH-26MAY06ARNMUN
# final_score=6-3 3-6 6-3
# match_winner=Matteo Arnaldi
# fav_player=Matteo Arnaldi
# dog_player=Jaume Munar
# kalshi_date=2026-05-06
timestamp,Matteo Arnaldi,Jaume Munar
2026-05-06T04:58:00Z,57.00,44.00
2026-05-06T05:00:00Z,58.00,44.00
2026-05-06T05:02:00Z,58.00,44.00
2026-05-06T05:07:00Z,58.00,44.00
2026-05-06T05:09:00Z,58.00,44.00
2026-05-06T05:11:00Z,58.00,44.00
2026-05-06T05:16:00Z,58.00,44.00
2026-05-06T05:18:00Z,58.00,44.00
2026-05-06T05:23:00Z,58.00,44.00
2026-05-06T05:24:00Z,58.00,44.00
2026-05-06T05:30:00Z,58.00,44.00
2026-05-06T05:36:00Z,58.00,44.00
2026-05-06T05:37:00Z,58.00,44.00
2026-05-06T05:39:00Z,58.00,44.00
2026-05-06T05:42:00Z,58.00,44.00
2026-05-06T05:46:00Z,58.00,44.00
2026-05-06T05:57:00Z,58.00,44.00
2026-05-06T05:59:00Z,58.00,44.00
2026-05-06T06:02:00Z,58.00,44.00
2026-05-06T06:27:00Z,58.00,44.00
2026-05-06T06:30:00Z,58.00,44.00
2026-05-06T06:34:00Z,58.00,44.00
2026-05-06T06:39:00Z,58.00,44.00
2026-05-06T06:41:00Z,58.00,44.00
2026-05-06T06:46:00Z,58.00,44.00
2026-05-06T06:52:00Z,58.00,44.00
2026-05-06T06:54:00Z,58.00,44.00
2026-05-06T06:58:00Z,58.00,44.00
2026-05-06T07:02:00Z,58.00,44.00
2026-05-06T07:03:00Z,58.00,44.00
2026-05-06T07:06:00Z,58.00,44.00
2026-05-06T07:07:00Z,58.00,44.00
2026-05-06T07:11:00Z,58.00,44.00
2026-05-06T07:17:00Z,58.00,44.00
2026-05-06T07:30:00Z,58.00,44.00
2026-05-06T07:35:00Z,58.00,44.00
2026-05-06T08:16:00Z,58.00,44.00
2026-05-06T08:18:00Z,58.00,44.00
2026-05-06T08:19:00Z,58.00,44.00
2026-05-06T08:32:00Z,58.00,44.00
2026-05-06T08:34:00Z,58.00,43.00
2026-05-06T08:42:00Z,57.00,43.00
2026-05-06T08:51:00Z,57.00,43.00
2026-05-06T09:01:00Z,57.00,43.00
2026-05-06T09:25:00Z,57.00,44.00
2026-05-06T09:39:00Z,57.00,44.00
2026-05-06T09:44:00Z,57.00,44.00
2026-05-06T09:48:00Z,57.00,44.00
2026-05-06T09:50:00Z,57.00,44.00
2026-05-06T10:00:00Z,57.00,44.00
2026-05-06T10:11:00Z,57.00,44.00
2026-05-06T10:23:00Z,57.00,44.00
2026-05-06T10:33:00Z,57.00,44.00
2026-05-06T10:45:00Z,57.00,44.00
2026-05-06T10:48:00Z,57.00,44.00
2026-05-06T10:51:00Z,57.00,44.00
2026-05-06T10:57:00Z,57.00,44.00
2026-05-06T11:00:00Z,57.00,44.00
2026-05-06T11:03:00Z,57.00,44.00
2026-05-06T11:07:00Z,57.27,44.00
2026-05-06T11:08:00Z,58.00,44.00
2026-05-06T11:09:00Z,58.00,44.00
2026-05-06T11:10:00Z,58.00,44.00
2026-05-06T11:11:00Z,58.00,44.00
2026-05-06T11:18:00Z,58.00,44.00
2026-05-06T11:19:00Z,58.00,44.00
2026-05-06T11:20:00Z,58.00,44.00
2026-05-06T11:22:00Z,58.00,44.00
2026-05-06T11:23:00Z,58.00,44.00
2026-05-06T11:25:00Z,58.00,44.00
2026-05-06T11:27:00Z,58.00,44.00
2026-05-06T11:28:00Z,57.00,44.00
2026-05-06T11:29:00Z,57.00,44.00
2026-05-06T11:34:00Z,58.00,44.00
2026-05-06T11:36:00Z,58.00,44.00
2026-05-06T11:38:00Z,58.00,44.00
2026-05-06T11:39:00Z,58.00,44.00
2026-05-06T11:40:00Z,58.00,44.00
2026-05-06T11:41:00Z,58.00,44.00
2026-05-06T11:42:00Z,58.00,44.00
2026-05-06T11:43:00Z,58.00,44.00
2026-05-06T11:44:00Z,58.00,44.06
2026-05-06T11:47:00Z,58.00,44.06
2026-05-06T11:52:00Z,58.00,44.00
2026-05-06T11:58:00Z,58.00,44.00
2026-05-06T11:59:00Z,58.00,44.00
2026-05-06T12:00:00Z,58.00,44.00
2026-05-06T12:03:00Z,58.00,44.00
2026-05-06T12:04:00Z,58.00,44.00
2026-05-06T12:05:00Z,58.00,44.00
2026-05-06T12:06:00Z,58.00,44.00
2026-05-06T12:07:00Z,58.00,44.00
2026-05-06T12:09:00Z,58.00,44.00
2026-05-06T12:10:00Z,58.00,44.00
2026-05-06T12:11:00Z,58.00,44.00
2026-05-06T12:12:00Z,58.00,44.00
2026-05-06T12:13:00Z,58.00,44.00
2026-05-06T12:14:00Z,58.00,44.00
2026-05-06T12:15:00Z,58.00,44.00
2026-05-06T12:19:00Z,58.00,44.00
2026-05-06T12:20:00Z,58.00,43.00
2026-05-06T12:21:00Z,58.00,43.00
2026-05-06T12:22:00Z,57.02,43.00
2026-05-06T12:23:00Z,58.00,43.00
2026-05-06T12:24:00Z,58.00,43.00
2026-05-06T12:25:00Z,58.00,43.00
2026-05-06T12:26:00Z,58.00,44.00
2026-05-06T12:28:00Z,58.00,44.00
2026-05-06T12:29:00Z,58.00,44.00
2026-05-06T12:31:00Z,58.00,44.00
2026-05-06T12:33:00Z,58.00,43.00
2026-05-06T12:34:00Z,58.00,43.00
2026-05-06T12:36:00Z,58.00,43.00
2026-05-06T12:37:00Z,58.00,43.00
2026-05-06T12:42:00Z,58.00,43.00
2026-05-06T12:43:00Z,58.00,43.00
2026-05-06T12:44:00Z,58.00,43.00
2026-05-06T12:45:00Z,58.00,43.00
2026-05-06T12:48:00Z,58.00,43.00
2026-05-06T12:49:00Z,58.00,43.00
2026-05-06T12:50:00Z,58.00,43.00
2026-05-06T12:52:00Z,58.20,43.00
2026-05-06T12:53:00Z,58.20,43.00
2026-05-06T12:55:00Z,58.00,43.00
2026-05-06T12:56:00Z,58.00,43.00
2026-05-06T12:57:00Z,58.00,43.00
2026-05-06T12:58:00Z,58.00,43.00
2026-05-06T12:59:00Z,57.00,43.00
2026-05-06T13:00:00Z,57.00,43.00
2026-05-06T13:01:00Z,59.00,43.00
2026-05-06T13:04:00Z,59.00,43.00
2026-05-06T13:06:00Z,59.00,43.00
2026-05-06T13:08:00Z,59.00,43.00
2026-05-06T13:09:00Z,58.00,43.00
2026-05-06T13:10:00Z,58.00,43.00
2026-05-06T13:11:00Z,58.00,43.00
2026-05-06T13:12:00Z,58.00,43.00
2026-05-06T13:13:00Z,57.60,43.00
2026-05-06T13:14:00Z,58.00,43.00
2026-05-06T13:15:00Z,58.00,43.00
2026-05-06T13:16:00Z,58.00,43.00
2026-05-06T13:17:00Z,58.00,43.00
2026-05-06T13:18:00Z,58.00,43.00
2026-05-06T13:19:00Z,58.00,43.00
2026-05-06T13:20:00Z,58.00,43.00
2026-05-06T13:21:00Z,58.00,43.00
2026-05-06T13:22:00Z,57.67,43.00
2026-05-06T13:23:00Z,58.00,43.00
2026-05-06T13:24:00Z,58.00,43.00
2026-05-06T13:25:00Z,58.00,43.00
2026-05-06T13:26:00Z,58.00,43.00
2026-05-06T13:27:00Z,58.00,43.00
2026-05-06T13:28:00Z,58.00,43.00
2026-05-06T13:29:00Z,58.00,43.00
2026-05-06T13:30:00Z,58.00,43.00
2026-05-06T13:31:00Z,58.00,43.00
2026-05-06T13:33:00Z,57.36,43.00
2026-05-06T13:34:00Z,58.00,43.95
2026-05-06T13:35:00Z,57.08,44.00
2026-05-06T13:36:00Z,57.95,44.00
2026-05-06T13:38:00Z,57.00,44.00
2026-05-06T13:39:00Z,57.00,44.00
2026-05-06T13:40:00Z,57.00,44.00
2026-05-06T13:41:00Z,57.00,44.00
2026-05-06T13:42:00Z,57.00,44.00
2026-05-06T13:43:00Z,57.00,44.00
2026-05-06T13:44:00Z,57.00,44.00
2026-05-06T13:45:00Z,57.00,44.00
2026-05-06T13:47:00Z,57.00,44.00
2026-05-06T13:48:00Z,58.00,44.00
2026-05-06T13:49:00Z,58.00,43.00
2026-05-06T13:50:00Z,58.00,44.00
2026-05-06T13:51:00Z,58.72,44.00
2026-05-06T13:52:00Z,57.03,43.76
2026-05-06T13:53:00Z,59.33,42.66
2026-05-06T13:54:00Z,61.43,40.52
2026-05-06T13:55:00Z,57.84,41.75
2026-05-06T13:56:00Z,51.88,46.34
2026-05-06T13:57:00Z,57.66,45.06
2026-05-06T13:58:00Z,55.56,46.12
2026-05-06T13:59:00Z,48.51,50.80
2026-05-06T14:00:00Z,54.83,46.61
2026-05-06T14:01:00Z,57.82,44.00
2026-05-06T14:02:00Z,58.00,42.89
2026-05-06T14:03:00Z,56.86,44.83
2026-05-06T14:04:00Z,54.76,46.65
2026-05-06T14:05:00Z,52.00,48.95
2026-05-06T14:06:00Z,51.43,50.20
2026-05-06T14:07:00Z,53.65,47.72
2026-05-06T14:08:00Z,53.17,48.00
2026-05-06T14:09:00Z,53.54,48.89
2026-05-06T14:10:00Z,53.97,47.00
2026-05-06T14:11:00Z,54.00,48.04
2026-05-06T14:12:00Z,50.25,49.93
2026-05-06T14:13:00Z,49.37,51.93
2026-05-06T14:14:00Z,49.28,51.44
2026-05-06T14:15:00Z,49.98,50.94
2026-05-06T14:16:00Z,52.97,49.39
2026-05-06T14:17:00Z,52.84,50.18
2026-05-06T14:18:00Z,53.00,47.99
2026-05-06T14:19:00Z,53.00,48.00
2026-05-06T14:20:00Z,52.47,50.05
2026-05-06T14:21:00Z,49.99,51.21
2026-05-06T14:22:00Z,48.95,52.51
2026-05-06T14:23:00Z,48.93,52.03
2026-05-06T14:24:00Z,48.71,53.01
2026-05-06T14:25:00Z,50.32,52.19
2026-05-06T14:26:00Z,50.21,49.99
2026-05-06T14:27:00Z,51.00,49.82
2026-05-06T14:28:00Z,50.78,51.98
2026-05-06T14:29:00Z,49.99,51.19
2026-05-06T14:30:00Z,53.11,45.58
2026-05-06T14:31:00Z,61.44,39.22
2026-05-06T14:32:00Z,69.87,29.08
2026-05-06T14:33:00Z,72.21,27.16
2026-05-06T14:34:00Z,71.72,30.13
2026-05-06T14:35:00Z,71.89,28.46
2026-05-06T14:36:00Z,73.75,26.97
2026-05-06T14:37:00Z,74.56,25.91
2026-05-06T14:38:00Z,74.86,26.00
2026-05-06T14:39:00Z,74.17,25.98
2026-05-06T14:40:00Z,74.05,26.64
2026-05-06T14:41:00Z,73.08,27.56
2026-05-06T14:42:00Z,71.23,29.20
2026-05-06T14:43:00Z,69.75,31.58
2026-05-06T14:44:00Z,67.07,33.07
2026-05-06T14:45:00Z,63.45,38.36
2026-05-06T14:46:00Z,60.33,40.26
2026-05-06T14:47:00Z,58.03,41.47
2026-05-06T14:48:00Z,53.83,47.85
2026-05-06T14:49:00Z,49.65,51.23
2026-05-06T14:50:00Z,48.62,51.99
2026-05-06T14:51:00Z,47.87,53.56
2026-05-06T14:52:00Z,47.57,52.91
2026-05-06T14:53:00Z,47.61,53.50
2026-05-06T14:54:00Z,46.83,55.21
2026-05-06T14:55:00Z,46.92,54.46
2026-05-06T14:56:00Z,48.78,51.39
2026-05-06T14:57:00Z,48.74,51.02
2026-05-06T14:58:00Z,48.18,53.06
2026-05-06T14:59:00Z,48.08,53.58
2026-05-06T15:00:00Z,48.98,52.42
2026-05-06T15:01:00Z,47.91,52.84
2026-05-06T15:02:00Z,50.04,51.10
2026-05-06T15:03:00Z,45.80,54.63
2026-05-06T15:04:00Z,45.84,54.82
2026-05-06T15:05:00Z,45.97,55.12
2026-05-06T15:06:00Z,47.00,53.84
2026-05-06T15:07:00Z,47.05,52.82
2026-05-06T15:08:00Z,47.47,53.55
2026-05-06T15:09:00Z,53.63,52.21
2026-05-06T15:10:00Z,49.07,51.46
2026-05-06T15:11:00Z,48.22,53.86
2026-05-06T15:12:00Z,50.23,51.50
2026-05-06T15:13:00Z,51.65,45.91
2026-05-06T15:14:00Z,57.68,41.76
2026-05-06T15:15:00Z,56.00,44.37
2026-05-06T15:16:00Z,52.51,48.04
2026-05-06T15:17:00Z,48.51,51.74
2026-05-06T15:18:00Z,47.50,52.43
2026-05-06T15:19:00Z,47.64,52.95
2026-05-06T15:20:00Z,47.95,52.93
2026-05-06T15:21:00Z,48.98,51.98
2026-05-06T15:22:00Z,48.94,51.56
2026-05-06T15:23:00Z,48.99,51.56
2026-05-06T15:24:00Z,48.95,52.05
2026-05-06T15:25:00Z,48.38,52.50
2026-05-06T15:26:00Z,47.14,54.57
2026-05-06T15:27:00Z,46.26,54.15
2026-05-06T15:28:00Z,44.65,55.13
2026-05-06T15:29:00Z,45.00,55.28
2026-05-06T15:30:00Z,44.90,55.87
2026-05-06T15:31:00Z,44.99,55.82
2026-05-06T15:32:00Z,44.93,55.81
2026-05-06T15:33:00Z,44.69,55.94
2026-05-06T15:34:00Z,41.99,58.18
2026-05-06T15:35:00Z,41.35,58.33
2026-05-06T15:36:00Z,37.08,59.67
2026-05-06T15:37:00Z,46.92,53.61
2026-05-06T15:38:00Z,43.93,55.20
2026-05-06T15:39:00Z,43.27,56.17
2026-05-06T15:40:00Z,47.46,52.54
2026-05-06T15:41:00Z,49.00,51.39
2026-05-06T15:42:00Z,47.19,53.61
2026-05-06T15:43:00Z,43.30,57.15
2026-05-06T15:44:00Z,43.87,57.78
2026-05-06T15:45:00Z,44.50,55.95
2026-05-06T15:46:00Z,43.53,56.92
2026-05-06T15:47:00Z,46.18,54.02
2026-05-06T15:48:00Z,49.55,50.73
2026-05-06T15:49:00Z,50.85,49.85
2026-05-06T15:50:00Z,51.18,48.45
2026-05-06T15:51:00Z,56.36,42.85
2026-05-06T15:52:00Z,62.61,39.62
2026-05-06T15:53:00Z,54.82,48.61
2026-05-06T15:54:00Z,53.17,50.62
2026-05-06T15:55:00Z,62.51,37.91
2026-05-06T15:56:00Z,58.00,43.98
2026-05-06T15:57:00Z,53.23,45.36
2026-05-06T15:58:00Z,55.54,45.59
2026-05-06T15:59:00Z,55.75,46.26
2026-05-06T16:00:00Z,52.21,50.56
2026-05-06T16:01:00Z,52.59,48.66
2026-05-06T16:02:00Z,58.79,45.02
2026-05-06T16:03:00Z,54.12,47.19
2026-05-06T16:04:00Z,50.45,49.44
2026-05-06T16:05:00Z,51.37,50.31
2026-05-06T16:06:00Z,53.05,46.80
2026-05-06T16:07:00Z,57.60,43.34
2026-05-06T16:08:00Z,57.92,43.99
2026-05-06T16:09:00Z,64.44,36.00
2026-05-06T16:10:00Z,73.19,23.85
2026-05-06T16:11:00Z,76.97,20.79
2026-05-06T16:12:00Z,71.50,30.61
2026-05-06T16:13:00Z,84.62,14.53
2026-05-06T16:14:00Z,82.66,19.05
2026-05-06T16:15:00Z,88.34,12.16
2026-05-06T16:16:00Z,90.32,6.69
2026-05-06T16:17:00Z,93.48,6.40
2026-05-06T16:18:00Z,93.51,6.61
2026-05-06T16:19:00Z,92.76,7.55
2026-05-06T16:20:00Z,91.04,9.02
2026-05-06T16:21:00Z,91.62,7.69
2026-05-06T16:22:00Z,92.28,7.56
2026-05-06T16:23:00Z,90.87,10.74
2026-05-06T16:24:00Z,95.11,4.79
2026-05-06T16:25:00Z,99.00,1.00
2026-05-06T16:26:00Z,99.00,1.00
2026-05-06T16:27:00Z,99.00,1.00
2026-05-06T16:28:00Z,99.00,1.00
