# event_ticker=KXATPMATCH-26MAR20TSIDE
# final_score=6-3 7-6(3)
# score_resolution=3-6 6-7
# match_winner=Stefanos Tsitsipas
# fav_player=Alex de Minaur
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-03-20
timestamp,Alex de Minaur,Stefanos Tsitsipas
2026-03-20T16:12:00Z,67.00,35.00
2026-03-20T16:14:00Z,67.00,35.00
2026-03-20T16:15:00Z,67.00,35.00
2026-03-20T16:16:00Z,67.00,33.00
2026-03-20T16:17:00Z,67.00,35.00
2026-03-20T16:24:00Z,67.00,35.00
2026-03-20T16:25:00Z,67.00,35.00
2026-03-20T16:27:00Z,67.00,35.00
2026-03-20T16:36:00Z,67.00,34.00
2026-03-20T16:41:00Z,67.00,34.00
2026-03-20T16:45:00Z,67.00,34.00
2026-03-20T16:50:00Z,67.00,34.00
2026-03-20T16:54:00Z,67.00,34.00
2026-03-20T17:23:00Z,67.00,34.00
2026-03-20T17:26:00Z,67.00,34.00
2026-03-20T17:28:00Z,67.00,34.00
2026-03-20T17:29:00Z,67.00,34.00
2026-03-20T17:33:00Z,67.00,34.00
2026-03-20T17:42:00Z,67.00,34.64
2026-03-20T17:43:00Z,67.00,35.00
2026-03-20T17:45:00Z,67.00,35.00
2026-03-20T17:47:00Z,67.00,35.00
2026-03-20T17:58:00Z,67.00,35.00
2026-03-20T18:00:00Z,67.00,35.00
2026-03-20T18:01:00Z,67.00,35.00
2026-03-20T18:05:00Z,67.00,35.00
2026-03-20T18:08:00Z,67.00,35.00
2026-03-20T18:15:00Z,67.00,35.00
2026-03-20T18:21:00Z,67.00,35.00
2026-03-20T18:24:00Z,67.00,35.00
2026-03-20T18:25:00Z,67.00,35.00
2026-03-20T18:28:00Z,67.00,35.00
2026-03-20T18:29:00Z,67.00,35.00
2026-03-20T18:35:00Z,67.00,35.00
2026-03-20T18:44:00Z,67.00,35.00
2026-03-20T18:51:00Z,67.00,35.00
2026-03-20T19:05:00Z,67.00,35.00
2026-03-20T19:07:00Z,67.00,35.00
2026-03-20T19:13:00Z,67.00,35.00
2026-03-20T19:32:00Z,67.00,35.00
2026-03-20T19:40:00Z,67.00,35.00
2026-03-20T19:44:00Z,67.00,35.00
2026-03-20T19:49:00Z,67.00,35.00
2026-03-20T20:02:00Z,67.00,35.00
2026-03-20T20:06:00Z,67.00,35.00
2026-03-20T20:10:00Z,67.00,35.00
2026-03-20T20:22:00Z,67.00,35.00
2026-03-20T20:26:00Z,66.70,35.00
2026-03-20T20:28:00Z,67.00,35.00
2026-03-20T20:50:00Z,66.00,35.00
2026-03-20T20:56:00Z,66.00,35.00
2026-03-20T20:58:00Z,66.00,35.00
2026-03-20T21:01:00Z,66.00,35.00
2026-03-20T21:06:00Z,66.00,35.00
2026-03-20T21:15:00Z,66.00,35.00
2026-03-20T21:21:00Z,66.00,35.00
2026-03-20T21:26:00Z,66.00,35.00
2026-03-20T21:29:00Z,66.00,35.00
2026-03-20T21:30:00Z,66.00,35.00
2026-03-20T21:45:00Z,66.00,35.00
2026-03-20T21:46:00Z,66.00,35.00
2026-03-20T21:47:00Z,66.00,35.00
2026-03-20T21:59:00Z,66.00,35.00
2026-03-20T22:09:00Z,66.00,35.00
2026-03-20T22:10:00Z,66.00,35.00
2026-03-20T22:11:00Z,66.00,35.00
2026-03-20T22:13:00Z,66.00,35.00
2026-03-20T22:15:00Z,66.00,35.00
2026-03-20T22:16:00Z,66.00,35.00
2026-03-20T22:21:00Z,66.00,35.00
2026-03-20T22:22:00Z,66.00,35.00
2026-03-20T22:23:00Z,66.00,35.43
2026-03-20T22:24:00Z,66.00,35.43
2026-03-20T22:25:00Z,66.00,36.00
2026-03-20T22:28:00Z,64.65,36.00
2026-03-20T22:29:00Z,65.00,36.00
2026-03-20T22:31:00Z,66.00,36.00
2026-03-20T22:33:00Z,66.00,36.00
2026-03-20T22:35:00Z,66.00,36.00
2026-03-20T22:37:00Z,66.00,36.00
2026-03-20T22:38:00Z,65.00,36.00
2026-03-20T22:39:00Z,65.00,36.00
2026-03-20T22:40:00Z,65.00,36.00
2026-03-20T22:43:00Z,66.00,36.00
2026-03-20T22:49:00Z,66.00,36.00
2026-03-20T22:52:00Z,65.00,36.00
2026-03-20T22:53:00Z,65.00,36.00
2026-03-20T22:55:00Z,66.00,36.00
2026-03-20T22:59:00Z,66.00,36.00
2026-03-20T23:00:00Z,66.00,36.00
2026-03-20T23:01:00Z,66.00,36.00
2026-03-20T23:04:00Z,66.00,36.00
2026-03-20T23:05:00Z,66.00,36.00
2026-03-20T23:06:00Z,66.00,36.00
2026-03-20T23:07:00Z,66.00,36.00
2026-03-20T23:08:00Z,66.00,36.00
2026-03-20T23:09:00Z,66.00,35.00
2026-03-20T23:12:00Z,66.00,36.00
2026-03-20T23:13:00Z,66.00,36.00
2026-03-20T23:15:00Z,66.00,36.00
2026-03-20T23:16:00Z,66.00,36.00
2026-03-20T23:17:00Z,66.00,36.00
2026-03-20T23:18:00Z,66.00,36.00
2026-03-20T23:20:00Z,66.00,36.00
2026-03-20T23:22:00Z,64.80,36.00
2026-03-20T23:23:00Z,64.80,36.00
2026-03-20T23:24:00Z,64.80,36.00
2026-03-20T23:27:00Z,64.80,36.00
2026-03-20T23:28:00Z,65.00,36.00
2026-03-20T23:29:00Z,65.63,36.00
2026-03-20T23:30:00Z,65.63,35.88
2026-03-20T23:31:00Z,66.00,35.69
2026-03-20T23:32:00Z,65.88,35.69
2026-03-20T23:33:00Z,65.00,36.00
2026-03-20T23:34:00Z,65.00,36.00
2026-03-20T23:35:00Z,65.00,36.00
2026-03-20T23:36:00Z,65.00,35.00
2026-03-20T23:37:00Z,65.37,35.00
2026-03-20T23:38:00Z,65.53,35.00
2026-03-20T23:39:00Z,65.00,36.00
2026-03-20T23:40:00Z,66.00,36.00
2026-03-20T23:42:00Z,66.00,36.00
2026-03-20T23:43:00Z,66.00,36.00
2026-03-20T23:45:00Z,66.00,36.00
2026-03-20T23:46:00Z,66.00,36.00
2026-03-20T23:48:00Z,66.00,36.00
2026-03-20T23:49:00Z,66.00,36.00
2026-03-20T23:50:00Z,66.00,36.00
2026-03-20T23:51:00Z,66.00,36.00
2026-03-20T23:52:00Z,66.00,36.00
2026-03-20T23:53:00Z,66.00,36.00
2026-03-20T23:55:00Z,66.00,36.00
2026-03-20T23:57:00Z,66.00,36.00
2026-03-20T23:58:00Z,66.00,36.00
2026-03-20T23:59:00Z,66.00,36.00
2026-03-21T00:00:00Z,66.00,36.00
2026-03-21T00:01:00Z,66.00,36.00
2026-03-21T00:02:00Z,66.00,35.00
2026-03-21T00:03:00Z,66.00,35.00
2026-03-21T00:05:00Z,66.00,36.34
2026-03-21T00:06:00Z,66.00,36.00
2026-03-21T00:07:00Z,65.86,36.00
2026-03-21T00:08:00Z,66.00,36.00
2026-03-21T00:09:00Z,65.95,36.00
2026-03-21T00:12:00Z,65.95,36.00
2026-03-21T00:14:00Z,64.00,36.00
2026-03-21T00:15:00Z,64.00,36.00
2026-03-21T00:17:00Z,64.00,36.00
2026-03-21T00:20:00Z,63.05,36.00
2026-03-21T00:21:00Z,63.05,36.58
2026-03-21T00:22:00Z,63.05,36.00
2026-03-21T00:24:00Z,65.00,36.00
2026-03-21T00:26:00Z,65.00,36.00
2026-03-21T00:29:00Z,65.00,36.70
2026-03-21T00:30:00Z,65.00,35.00
2026-03-21T00:32:00Z,65.00,36.51
2026-03-21T00:33:00Z,65.00,35.00
2026-03-21T00:34:00Z,65.00,35.00
2026-03-21T00:35:00Z,65.00,35.00
2026-03-21T00:36:00Z,65.00,35.00
2026-03-21T00:37:00Z,65.96,35.00
2026-03-21T00:38:00Z,66.00,36.22
2026-03-21T00:39:00Z,66.00,36.22
2026-03-21T00:40:00Z,66.00,36.00
2026-03-21T00:41:00Z,64.89,36.00
2026-03-21T00:42:00Z,66.00,36.00
2026-03-21T00:45:00Z,66.00,36.00
2026-03-21T00:46:00Z,66.00,36.00
2026-03-21T00:47:00Z,66.00,36.00
2026-03-21T00:48:00Z,66.00,36.00
2026-03-21T00:49:00Z,66.00,36.00
2026-03-21T00:50:00Z,66.00,36.00
2026-03-21T00:51:00Z,65.94,34.04
2026-03-21T00:52:00Z,66.00,34.04
2026-03-21T00:53:00Z,66.95,35.00
2026-03-21T00:54:00Z,66.00,34.06
2026-03-21T00:55:00Z,66.00,34.06
2026-03-21T00:56:00Z,66.00,36.00
2026-03-21T00:57:00Z,66.00,36.00
2026-03-21T00:58:00Z,66.00,36.00
2026-03-21T00:59:00Z,66.00,36.00
2026-03-21T01:00:00Z,66.00,36.00
2026-03-21T01:01:00Z,66.13,35.00
2026-03-21T01:02:00Z,64.00,38.00
2026-03-21T01:03:00Z,63.00,39.00
2026-03-21T01:04:00Z,68.61,39.78
2026-03-21T01:05:00Z,59.12,42.97
2026-03-21T01:06:00Z,62.13,38.69
2026-03-21T01:07:00Z,63.94,41.02
2026-03-21T01:08:00Z,59.62,41.00
2026-03-21T01:09:00Z,59.00,41.00
2026-03-21T01:10:00Z,58.96,43.83
2026-03-21T01:11:00Z,53.89,48.96
2026-03-21T01:12:00Z,57.23,44.03
2026-03-21T01:13:00Z,56.51,43.44
2026-03-21T01:14:00Z,59.88,42.56
2026-03-21T01:15:00Z,58.18,41.20
2026-03-21T01:16:00Z,56.38,44.36
2026-03-21T01:17:00Z,56.00,45.00
2026-03-21T01:18:00Z,56.50,45.00
2026-03-21T01:19:00Z,59.60,41.52
2026-03-21T01:20:00Z,60.64,41.01
2026-03-21T01:21:00Z,58.00,42.58
2026-03-21T01:22:00Z,57.11,43.54
2026-03-21T01:23:00Z,56.00,45.00
2026-03-21T01:24:00Z,56.00,45.00
2026-03-21T01:25:00Z,58.00,46.97
2026-03-21T01:26:00Z,43.44,55.57
2026-03-21T01:27:00Z,43.36,68.49
2026-03-21T01:28:00Z,31.70,68.76
2026-03-21T01:29:00Z,36.16,68.18
2026-03-21T01:30:00Z,41.38,58.87
2026-03-21T01:31:00Z,38.99,64.39
2026-03-21T01:32:00Z,31.09,68.91
2026-03-21T01:33:00Z,29.81,70.37
2026-03-21T01:34:00Z,31.00,70.38
2026-03-21T01:35:00Z,31.69,68.03
2026-03-21T01:36:00Z,33.37,67.82
2026-03-21T01:37:00Z,34.19,66.00
2026-03-21T01:38:00Z,34.55,65.91
2026-03-21T01:39:00Z,30.59,70.01
2026-03-21T01:40:00Z,31.78,69.84
2026-03-21T01:41:00Z,32.34,69.18
2026-03-21T01:42:00Z,33.00,68.00
2026-03-21T01:43:00Z,31.24,70.00
2026-03-21T01:44:00Z,27.86,73.21
2026-03-21T01:45:00Z,22.98,76.71
2026-03-21T01:46:00Z,32.93,71.00
2026-03-21T01:47:00Z,32.48,68.23
2026-03-21T01:48:00Z,30.82,69.81
2026-03-21T01:49:00Z,27.60,74.00
2026-03-21T01:50:00Z,26.16,74.11
2026-03-21T01:51:00Z,20.72,78.80
2026-03-21T01:52:00Z,15.96,84.85
2026-03-21T01:53:00Z,26.13,79.99
2026-03-21T01:54:00Z,29.41,72.42
2026-03-21T01:55:00Z,29.98,70.75
2026-03-21T01:56:00Z,29.66,72.00
2026-03-21T01:57:00Z,28.51,72.35
2026-03-21T01:58:00Z,25.54,75.02
2026-03-21T01:59:00Z,21.50,78.97
2026-03-21T02:00:00Z,27.67,74.89
2026-03-21T02:01:00Z,29.99,70.98
2026-03-21T02:02:00Z,30.02,71.00
2026-03-21T02:03:00Z,29.75,71.52
2026-03-21T02:04:00Z,28.01,74.70
2026-03-21T02:05:00Z,25.86,74.11
2026-03-21T02:06:00Z,26.60,73.11
2026-03-21T02:07:00Z,27.33,74.92
2026-03-21T02:08:00Z,27.45,73.84
2026-03-21T02:09:00Z,29.65,71.89
2026-03-21T02:10:00Z,30.18,71.22
2026-03-21T02:11:00Z,28.21,74.73
2026-03-21T02:12:00Z,24.96,75.77
2026-03-21T02:13:00Z,22.81,77.94
2026-03-21T02:14:00Z,27.06,73.72
2026-03-21T02:15:00Z,28.02,72.28
2026-03-21T02:16:00Z,28.01,72.79
2026-03-21T02:17:00Z,27.06,73.32
2026-03-21T02:18:00Z,25.22,76.64
2026-03-21T02:19:00Z,29.21,70.77
2026-03-21T02:20:00Z,27.14,75.67
2026-03-21T02:21:00Z,26.54,75.63
2026-03-21T02:22:00Z,13.15,83.59
2026-03-21T02:23:00Z,8.68,93.50
2026-03-21T02:24:00Z,8.75,92.55
2026-03-21T02:25:00Z,13.49,88.45
2026-03-21T02:26:00Z,7.90,93.54
2026-03-21T02:27:00Z,1.53,98.61
2026-03-21T02:28:00Z,1.00,99.00
2026-03-21T02:29:00Z,1.00,99.00
2026-03-21T02:30:00Z,1.00,99.00
2026-03-21T02:31:00Z,1.00,99.00
2026-03-21T02:32:00Z,1.00,99.00
