# event_ticker=KXATPMATCH-26MAR29SMITIR
# final_score=6-0 6-3
# score_resolution=0-6 3-6
# match_winner=Thiago Agustin Tirante
# fav_player=Colton Smith
# dog_player=Thiago Agustin Tirante
# kalshi_date=2026-03-29
timestamp,Colton Smith,Thiago Agustin Tirante
2026-03-30T23:33:00Z,36.00,65.00
2026-03-30T23:34:00Z,36.00,65.00
2026-03-30T23:35:00Z,36.00,64.00
2026-03-30T23:37:00Z,36.00,65.00
2026-03-30T23:38:00Z,36.00,65.00
2026-03-30T23:40:00Z,36.00,65.95
2026-03-30T23:41:00Z,36.00,66.00
2026-03-30T23:45:00Z,36.00,66.00
2026-03-30T23:46:00Z,34.00,64.75
2026-03-30T23:47:00Z,34.00,66.00
2026-03-30T23:48:00Z,34.00,66.00
2026-03-30T23:50:00Z,34.00,66.00
2026-03-30T23:51:00Z,34.00,64.00
2026-03-30T23:52:00Z,34.00,66.00
2026-03-30T23:54:00Z,36.00,66.00
2026-03-30T23:55:00Z,36.00,66.00
2026-03-30T23:56:00Z,36.00,66.00
2026-03-30T23:59:00Z,36.00,66.00
2026-03-31T00:01:00Z,36.00,66.00
2026-03-31T00:02:00Z,36.00,66.00
2026-03-31T00:03:00Z,36.00,66.00
2026-03-31T00:04:00Z,36.00,66.00
2026-03-31T00:05:00Z,36.00,66.00
2026-03-31T00:06:00Z,36.00,66.00
2026-03-31T00:07:00Z,36.00,66.00
2026-03-31T00:10:00Z,35.00,66.00
2026-03-31T00:11:00Z,35.00,66.00
2026-03-31T00:12:00Z,35.00,65.04
2026-03-31T00:13:00Z,35.00,66.00
2026-03-31T00:14:00Z,35.00,66.00
2026-03-31T00:15:00Z,35.00,65.00
2026-03-31T00:16:00Z,35.00,66.00
2026-03-31T00:17:00Z,34.00,66.00
2026-03-31T00:18:00Z,34.00,66.05
2026-03-31T00:19:00Z,35.14,66.00
2026-03-31T00:20:00Z,34.92,66.66
2026-03-31T00:21:00Z,35.58,66.00
2026-03-31T00:22:00Z,35.58,66.50
2026-03-31T00:23:00Z,34.01,66.98
2026-03-31T00:24:00Z,36.00,66.14
2026-03-31T00:25:00Z,36.00,66.00
2026-03-31T00:26:00Z,36.00,65.99
2026-03-31T00:27:00Z,36.00,66.00
2026-03-31T00:28:00Z,36.00,65.99
2026-03-31T00:29:00Z,36.00,66.00
2026-03-31T00:30:00Z,36.00,65.75
2026-03-31T00:31:00Z,36.00,66.97
2026-03-31T00:32:00Z,36.00,66.88
2026-03-31T00:33:00Z,36.00,66.95
2026-03-31T00:34:00Z,36.00,64.75
2026-03-31T00:35:00Z,34.00,66.80
2026-03-31T00:36:00Z,34.00,66.00
2026-03-31T00:37:00Z,34.00,66.72
2026-03-31T00:39:00Z,34.00,65.99
2026-03-31T00:40:00Z,34.00,66.00
2026-03-31T00:41:00Z,36.00,66.00
2026-03-31T00:42:00Z,36.00,66.81
2026-03-31T00:43:00Z,35.00,67.00
2026-03-31T00:44:00Z,35.00,67.00
2026-03-31T00:45:00Z,35.00,67.00
2026-03-31T00:46:00Z,35.00,67.00
2026-03-31T00:47:00Z,35.95,66.93
2026-03-31T00:48:00Z,33.50,67.00
2026-03-31T00:49:00Z,31.73,69.60
2026-03-31T00:50:00Z,30.00,71.75
2026-03-31T00:51:00Z,31.00,69.99
2026-03-31T00:52:00Z,32.42,71.05
2026-03-31T00:53:00Z,22.77,76.47
2026-03-31T00:54:00Z,23.89,76.05
2026-03-31T00:55:00Z,30.00,71.00
2026-03-31T00:56:00Z,25.71,73.77
2026-03-31T00:57:00Z,24.86,80.57
2026-03-31T00:58:00Z,15.71,84.05
2026-03-31T00:59:00Z,16.81,84.00
2026-03-31T01:00:00Z,16.04,83.89
2026-03-31T01:01:00Z,18.00,84.00
2026-03-31T01:02:00Z,15.00,85.06
2026-03-31T01:03:00Z,14.01,86.00
2026-03-31T01:04:00Z,13.00,85.34
2026-03-31T01:05:00Z,12.60,88.00
2026-03-31T01:06:00Z,14.62,86.18
2026-03-31T01:07:00Z,12.00,87.73
2026-03-31T01:08:00Z,10.56,89.00
2026-03-31T01:09:00Z,11.36,88.01
2026-03-31T01:10:00Z,12.60,87.96
2026-03-31T01:11:00Z,12.56,88.00
2026-03-31T01:12:00Z,11.27,91.39
2026-03-31T01:13:00Z,8.00,92.00
2026-03-31T01:14:00Z,7.16,92.82
2026-03-31T01:15:00Z,7.00,93.07
2026-03-31T01:16:00Z,7.00,94.00
2026-03-31T01:17:00Z,5.32,94.00
2026-03-31T01:18:00Z,5.96,91.96
2026-03-31T01:19:00Z,6.00,95.00
2026-03-31T01:20:00Z,5.00,94.89
2026-03-31T01:21:00Z,5.96,94.00
2026-03-31T01:22:00Z,6.00,94.45
2026-03-31T01:23:00Z,5.00,95.00
2026-03-31T01:24:00Z,5.00,95.00
2026-03-31T01:25:00Z,6.00,95.00
2026-03-31T01:26:00Z,4.95,94.09
2026-03-31T01:27:00Z,4.00,96.00
2026-03-31T01:28:00Z,1.55,96.08
2026-03-31T01:29:00Z,4.89,95.00
2026-03-31T01:30:00Z,6.95,95.00
2026-03-31T01:31:00Z,7.06,93.03
2026-03-31T01:32:00Z,8.19,93.77
2026-03-31T01:33:00Z,7.00,94.12
2026-03-31T01:34:00Z,5.79,93.69
2026-03-31T01:35:00Z,5.99,95.00
2026-03-31T01:36:00Z,5.00,95.62
2026-03-31T01:37:00Z,6.05,95.04
2026-03-31T01:38:00Z,7.76,93.99
2026-03-31T01:39:00Z,8.00,93.45
2026-03-31T01:40:00Z,7.06,94.05
2026-03-31T01:41:00Z,5.09,94.96
2026-03-31T01:42:00Z,6.00,95.00
2026-03-31T01:43:00Z,6.03,94.41
2026-03-31T01:44:00Z,5.20,95.24
2026-03-31T01:45:00Z,3.82,95.82
2026-03-31T01:46:00Z,2.42,97.01
2026-03-31T01:47:00Z,3.67,97.31
2026-03-31T01:48:00Z,1.48,98.42
2026-03-31T01:49:00Z,1.48,99.00
2026-03-31T01:50:00Z,1.23,99.00
2026-03-31T01:51:00Z,1.00,99.00
2026-03-31T01:52:00Z,1.00,98.50
2026-03-31T01:54:00Z,1.88,99.00
2026-03-31T01:55:00Z,1.10,99.00
2026-03-31T01:56:00Z,1.00,99.00
2026-03-31T01:57:00Z,1.00,99.00
2026-03-31T01:58:00Z,1.00,99.00
2026-03-31T02:01:00Z,1.00,99.00
2026-03-31T02:03:00Z,1.00,99.00
