# event_ticker=KXATPCHALLENGERMATCH-26APR20NISSMI
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Kei Nishikori
# fav_player=Colton Smith
# dog_player=Kei Nishikori
# kalshi_date=2026-04-20
timestamp,Kei Nishikori,Colton Smith
2026-04-20T21:11:00Z,71.00,29.85
2026-04-20T21:12:00Z,71.00,30.00
2026-04-20T21:13:00Z,71.00,31.00
2026-04-20T21:16:00Z,71.00,31.00
2026-04-20T21:17:00Z,71.00,31.00
2026-04-20T21:18:00Z,71.00,31.00
2026-04-20T21:19:00Z,71.00,31.00
2026-04-20T21:21:00Z,71.00,31.00
2026-04-20T21:23:00Z,71.00,31.00
2026-04-20T21:24:00Z,71.00,30.00
2026-04-20T21:25:00Z,71.00,30.00
2026-04-20T21:28:00Z,71.00,30.00
2026-04-20T21:29:00Z,71.00,30.00
2026-04-20T21:32:00Z,71.00,30.00
2026-04-20T21:33:00Z,71.00,31.00
2026-04-20T21:34:00Z,69.00,31.00
2026-04-20T21:38:00Z,71.00,31.00
2026-04-20T21:39:00Z,71.00,31.00
2026-04-20T21:41:00Z,71.00,31.00
2026-04-20T21:42:00Z,71.00,31.00
2026-04-20T21:43:00Z,71.00,31.00
2026-04-20T21:44:00Z,71.00,31.47
2026-04-20T21:45:00Z,71.00,31.27
2026-04-20T21:46:00Z,71.00,31.00
2026-04-20T21:47:00Z,71.00,32.00
2026-04-20T21:48:00Z,70.56,32.00
2026-04-20T21:51:00Z,70.56,31.00
2026-04-20T21:52:00Z,71.00,31.00
2026-04-20T21:53:00Z,71.00,31.00
2026-04-20T21:54:00Z,71.00,32.68
2026-04-20T21:55:00Z,71.00,32.68
2026-04-20T21:57:00Z,71.00,32.00
2026-04-20T21:59:00Z,69.30,30.99
2026-04-20T22:02:00Z,71.00,30.99
2026-04-20T22:03:00Z,71.00,31.00
2026-04-20T22:04:00Z,71.00,31.00
2026-04-20T22:05:00Z,71.00,31.85
2026-04-20T22:06:00Z,71.00,31.85
2026-04-20T22:07:00Z,71.00,31.85
2026-04-20T22:09:00Z,71.00,31.39
2026-04-20T22:10:00Z,71.00,31.00
2026-04-20T22:13:00Z,71.00,31.00
2026-04-20T22:14:00Z,71.00,31.00
2026-04-20T22:16:00Z,71.00,31.00
2026-04-20T22:17:00Z,71.00,31.35
2026-04-20T22:18:00Z,71.00,31.35
2026-04-20T22:19:00Z,71.00,31.35
2026-04-20T22:21:00Z,71.00,30.83
2026-04-20T22:24:00Z,71.00,30.83
2026-04-20T22:25:00Z,71.00,31.56
2026-04-20T22:27:00Z,71.00,31.56
2026-04-20T22:29:00Z,71.00,31.00
2026-04-20T22:33:00Z,71.00,31.93
2026-04-20T22:34:00Z,72.00,31.97
2026-04-20T22:35:00Z,72.00,31.99
2026-04-20T22:37:00Z,72.00,31.83
2026-04-20T22:40:00Z,72.00,31.00
2026-04-20T22:42:00Z,72.00,31.71
2026-04-20T22:44:00Z,72.00,31.71
2026-04-20T22:45:00Z,71.97,31.71
2026-04-20T22:46:00Z,71.97,31.00
2026-04-20T22:47:00Z,71.97,30.00
2026-04-20T22:48:00Z,72.00,30.00
2026-04-20T22:52:00Z,72.00,30.01
2026-04-20T22:55:00Z,72.00,30.01
2026-04-20T22:58:00Z,72.00,30.00
2026-04-20T22:59:00Z,72.00,31.98
2026-04-20T23:00:00Z,72.00,31.00
2026-04-20T23:01:00Z,72.00,31.00
2026-04-20T23:02:00Z,72.00,31.00
2026-04-20T23:03:00Z,72.00,31.00
2026-04-20T23:04:00Z,72.00,31.00
2026-04-20T23:09:00Z,72.00,31.00
2026-04-20T23:10:00Z,72.00,31.00
2026-04-20T23:13:00Z,72.00,31.00
2026-04-20T23:14:00Z,72.00,31.00
2026-04-20T23:16:00Z,72.00,30.90
2026-04-20T23:17:00Z,72.00,31.00
2026-04-20T23:19:00Z,72.00,31.00
2026-04-20T23:21:00Z,72.00,30.73
2026-04-20T23:22:00Z,72.00,30.73
2026-04-20T23:23:00Z,72.00,30.73
2026-04-20T23:26:00Z,72.00,31.00
2026-04-20T23:27:00Z,72.00,31.00
2026-04-20T23:28:00Z,72.00,31.00
2026-04-20T23:30:00Z,72.00,31.00
2026-04-20T23:33:00Z,72.00,30.86
2026-04-20T23:34:00Z,72.00,30.93
2026-04-20T23:36:00Z,72.00,31.00
2026-04-20T23:41:00Z,72.00,31.00
2026-04-20T23:42:00Z,72.00,31.00
2026-04-20T23:43:00Z,72.00,30.79
2026-04-20T23:44:00Z,72.00,30.00
2026-04-20T23:46:00Z,70.68,30.00
2026-04-20T23:48:00Z,70.68,29.00
2026-04-20T23:49:00Z,69.00,31.00
2026-04-20T23:51:00Z,69.00,31.00
2026-04-20T23:54:00Z,69.00,28.90
2026-04-20T23:57:00Z,69.96,28.90
2026-04-20T23:58:00Z,71.00,30.17
2026-04-20T23:59:00Z,71.00,30.00
2026-04-21T00:00:00Z,71.00,31.00
2026-04-21T00:01:00Z,71.08,31.71
2026-04-21T00:02:00Z,71.97,32.00
2026-04-21T00:03:00Z,71.00,32.00
2026-04-21T00:04:00Z,71.99,32.00
2026-04-21T00:05:00Z,71.32,32.00
2026-04-21T00:06:00Z,69.19,32.00
2026-04-21T00:07:00Z,70.72,31.59
2026-04-21T00:08:00Z,70.72,33.05
2026-04-21T00:09:00Z,69.50,33.88
2026-04-21T00:10:00Z,70.00,33.88
2026-04-21T00:11:00Z,70.00,34.24
2026-04-21T00:12:00Z,69.00,32.45
2026-04-21T00:13:00Z,68.71,36.90
2026-04-21T00:14:00Z,68.54,32.64
2026-04-21T00:15:00Z,68.00,34.23
2026-04-21T00:16:00Z,69.00,33.00
2026-04-21T00:17:00Z,69.09,32.36
2026-04-21T00:18:00Z,72.36,30.37
2026-04-21T00:19:00Z,73.38,26.73
2026-04-21T00:20:00Z,70.48,30.51
2026-04-21T00:21:00Z,66.12,34.70
2026-04-21T00:22:00Z,66.43,35.15
2026-04-21T00:23:00Z,67.12,33.46
2026-04-21T00:24:00Z,68.21,33.27
2026-04-21T00:25:00Z,69.42,31.92
2026-04-21T00:26:00Z,77.43,27.69
2026-04-21T00:27:00Z,74.13,30.49
2026-04-21T00:28:00Z,73.26,27.40
2026-04-21T00:29:00Z,78.62,21.23
2026-04-21T00:30:00Z,80.00,20.16
2026-04-21T00:31:00Z,81.89,19.23
2026-04-21T00:32:00Z,82.98,17.19
2026-04-21T00:33:00Z,83.80,17.42
2026-04-21T00:34:00Z,82.31,18.70
2026-04-21T00:35:00Z,80.64,20.00
2026-04-21T00:36:00Z,80.85,19.64
2026-04-21T00:37:00Z,82.82,18.22
2026-04-21T00:38:00Z,83.72,17.55
2026-04-21T00:39:00Z,84.54,16.41
2026-04-21T00:40:00Z,83.11,17.89
2026-04-21T00:41:00Z,83.70,17.86
2026-04-21T00:42:00Z,87.09,12.75
2026-04-21T00:43:00Z,88.99,11.37
2026-04-21T00:44:00Z,89.00,11.28
2026-04-21T00:45:00Z,89.00,11.94
2026-04-21T00:46:00Z,88.00,12.82
2026-04-21T00:47:00Z,87.87,12.98
2026-04-21T00:48:00Z,87.53,12.49
2026-04-21T00:49:00Z,88.09,10.57
2026-04-21T00:50:00Z,88.75,11.10
2026-04-21T00:51:00Z,90.00,11.75
2026-04-21T00:52:00Z,89.92,11.91
2026-04-21T00:53:00Z,89.00,11.91
2026-04-21T00:54:00Z,92.01,8.99
2026-04-21T00:55:00Z,94.69,4.80
2026-04-21T00:56:00Z,93.25,7.22
2026-04-21T00:57:00Z,94.95,5.52
2026-04-21T00:58:00Z,94.19,6.57
2026-04-21T00:59:00Z,95.11,4.42
2026-04-21T01:00:00Z,96.51,3.41
2026-04-21T01:01:00Z,96.47,4.01
2026-04-21T01:02:00Z,96.31,4.63
2026-04-21T01:03:00Z,94.70,6.11
2026-04-21T01:04:00Z,93.22,5.96
2026-04-21T01:05:00Z,93.76,5.46
2026-04-21T01:06:00Z,94.33,7.31
2026-04-21T01:07:00Z,93.78,8.35
2026-04-21T01:08:00Z,94.69,5.28
2026-04-21T01:09:00Z,94.00,5.80
2026-04-21T01:10:00Z,95.99,4.92
2026-04-21T01:11:00Z,96.20,4.13
2026-04-21T01:12:00Z,97.17,2.19
2026-04-21T01:13:00Z,99.00,1.02
2026-04-21T01:14:00Z,99.00,1.00
2026-04-21T01:15:00Z,99.00,1.00
2026-04-21T01:16:00Z,99.00,1.00
2026-04-21T01:17:00Z,99.00,1.00
2026-04-21T01:18:00Z,99.00,1.00
2026-04-21T01:19:00Z,99.00,1.00
2026-04-21T01:20:00Z,99.00,1.00
2026-04-21T01:21:00Z,99.00,1.00
2026-04-21T01:22:00Z,99.00,1.00
2026-04-21T01:23:00Z,99.00,1.00
2026-04-21T01:24:00Z,97.96,1.44
2026-04-21T01:25:00Z,99.00,1.78
2026-04-21T01:26:00Z,99.00,2.10
2026-04-21T01:27:00Z,99.00,1.60
2026-04-21T01:28:00Z,99.00,1.72
2026-04-21T01:29:00Z,99.00,1.00
2026-04-21T01:33:00Z,99.00,1.00
