# event_ticker=KXATPMATCH-26MAY18COBBUS
# final_score=6-2 7-5
# score_resolution=2-6 5-7
# match_winner=Ignacio Buse
# fav_player=Flavio Cobolli
# dog_player=Ignacio Buse
# kalshi_date=2026-05-18
timestamp,Flavio Cobolli,Ignacio Buse
2026-05-19T04:20:00Z,61.00,41.00
2026-05-19T04:21:00Z,61.00,41.00
2026-05-19T04:22:00Z,61.42,41.00
2026-05-19T04:23:00Z,61.00,41.00
2026-05-19T04:24:00Z,61.00,40.00
2026-05-19T04:25:00Z,61.00,40.00
2026-05-19T04:26:00Z,61.00,40.00
2026-05-19T04:27:00Z,61.00,40.00
2026-05-19T04:28:00Z,61.00,40.00
2026-05-19T04:29:00Z,61.00,41.00
2026-05-19T04:30:00Z,61.00,41.00
2026-05-19T04:31:00Z,61.00,41.00
2026-05-19T04:32:00Z,61.00,41.00
2026-05-19T04:33:00Z,61.00,41.00
2026-05-19T04:34:00Z,61.00,41.00
2026-05-19T04:35:00Z,61.00,41.00
2026-05-19T04:37:00Z,61.00,41.00
2026-05-19T04:38:00Z,61.00,41.00
2026-05-19T04:39:00Z,61.00,41.00
2026-05-19T04:40:00Z,61.00,41.00
2026-05-19T04:42:00Z,61.00,41.00
2026-05-19T04:43:00Z,61.00,41.00
2026-05-19T04:44:00Z,61.00,41.00
2026-05-19T04:45:00Z,61.00,41.00
2026-05-19T04:46:00Z,61.00,41.00
2026-05-19T04:47:00Z,61.00,41.00
2026-05-19T04:49:00Z,60.00,41.00
2026-05-19T04:50:00Z,61.00,41.00
2026-05-19T04:52:00Z,61.00,41.00
2026-05-19T04:53:00Z,61.00,41.00
2026-05-19T04:54:00Z,61.00,41.00
2026-05-19T04:55:00Z,61.00,41.00
2026-05-19T04:57:00Z,61.00,41.00
2026-05-19T04:59:00Z,61.00,41.00
2026-05-19T05:00:00Z,61.00,41.00
2026-05-19T05:01:00Z,61.00,41.00
2026-05-19T05:02:00Z,61.00,41.00
2026-05-19T05:03:00Z,61.00,41.00
2026-05-19T05:04:00Z,61.01,41.00
2026-05-19T05:06:00Z,62.00,41.00
2026-05-19T05:09:00Z,62.00,41.00
2026-05-19T05:12:00Z,62.00,41.00
2026-05-19T05:13:00Z,61.00,41.00
2026-05-19T05:14:00Z,61.00,41.00
2026-05-19T05:18:00Z,62.00,41.00
2026-05-19T05:21:00Z,61.00,41.00
2026-05-19T05:22:00Z,61.95,41.00
2026-05-19T05:23:00Z,61.56,41.00
2026-05-19T05:24:00Z,62.00,41.00
2026-05-19T05:27:00Z,62.00,41.00
2026-05-19T05:28:00Z,61.00,41.00
2026-05-19T05:29:00Z,61.00,41.00
2026-05-19T05:32:00Z,61.00,41.00
2026-05-19T05:33:00Z,61.00,40.06
2026-05-19T05:35:00Z,61.54,40.06
2026-05-19T05:36:00Z,62.00,40.06
2026-05-19T05:40:00Z,62.00,41.00
2026-05-19T05:41:00Z,62.00,41.00
2026-05-19T05:42:00Z,62.00,41.00
2026-05-19T05:44:00Z,62.00,41.00
2026-05-19T05:45:00Z,62.00,41.00
2026-05-19T05:46:00Z,61.01,40.00
2026-05-19T05:47:00Z,62.00,40.00
2026-05-19T05:48:00Z,62.00,40.00
2026-05-19T05:49:00Z,62.00,40.00
2026-05-19T05:50:00Z,62.00,40.00
2026-05-19T05:54:00Z,62.00,40.00
2026-05-19T05:59:00Z,62.00,40.00
2026-05-19T06:00:00Z,62.00,40.00
2026-05-19T06:02:00Z,62.00,40.00
2026-05-19T06:04:00Z,62.00,40.00
2026-05-19T06:05:00Z,62.00,40.00
2026-05-19T06:06:00Z,61.00,39.00
2026-05-19T06:07:00Z,62.00,39.00
2026-05-19T06:08:00Z,62.00,39.00
2026-05-19T06:09:00Z,62.00,39.00
2026-05-19T06:12:00Z,62.00,39.00
2026-05-19T06:14:00Z,62.00,39.00
2026-05-19T06:16:00Z,62.00,39.00
2026-05-19T06:17:00Z,62.00,39.00
2026-05-19T06:20:00Z,62.00,39.00
2026-05-19T06:22:00Z,62.00,39.00
2026-05-19T06:25:00Z,62.00,39.00
2026-05-19T06:28:00Z,62.00,39.00
2026-05-19T06:32:00Z,62.06,39.00
2026-05-19T06:35:00Z,63.00,39.00
2026-05-19T06:36:00Z,63.00,39.00
2026-05-19T06:37:00Z,63.00,40.00
2026-05-19T06:38:00Z,63.00,40.00
2026-05-19T06:41:00Z,63.00,40.00
2026-05-19T06:42:00Z,63.00,40.00
2026-05-19T06:46:00Z,63.00,40.00
2026-05-19T06:47:00Z,63.00,39.00
2026-05-19T06:48:00Z,63.00,39.00
2026-05-19T06:49:00Z,63.00,39.00
2026-05-19T06:50:00Z,63.00,39.00
2026-05-19T06:51:00Z,63.00,39.00
2026-05-19T06:52:00Z,63.00,39.00
2026-05-19T06:54:00Z,63.00,39.00
2026-05-19T07:02:00Z,63.00,39.00
2026-05-19T07:03:00Z,63.12,39.00
2026-05-19T07:08:00Z,63.00,39.00
2026-05-19T07:09:00Z,63.00,39.00
2026-05-19T07:10:00Z,63.00,39.00
2026-05-19T07:12:00Z,63.00,39.00
2026-05-19T07:13:00Z,63.00,39.00
2026-05-19T07:14:00Z,63.00,38.00
2026-05-19T07:16:00Z,63.00,38.00
2026-05-19T07:17:00Z,63.00,38.00
2026-05-19T07:18:00Z,63.00,38.00
2026-05-19T07:20:00Z,63.00,38.00
2026-05-19T07:21:00Z,63.00,38.00
2026-05-19T07:22:00Z,63.00,37.00
2026-05-19T07:23:00Z,63.00,37.00
2026-05-19T07:24:00Z,63.00,38.00
2026-05-19T07:26:00Z,62.00,39.00
2026-05-19T07:27:00Z,63.00,39.00
2026-05-19T07:30:00Z,63.00,39.00
2026-05-19T07:31:00Z,63.00,38.00
2026-05-19T07:33:00Z,63.00,38.00
2026-05-19T07:35:00Z,63.00,38.00
2026-05-19T07:37:00Z,63.00,38.00
2026-05-19T07:38:00Z,63.00,38.00
2026-05-19T07:51:00Z,63.00,38.00
2026-05-19T07:58:00Z,63.00,38.00
2026-05-19T07:59:00Z,62.00,38.00
2026-05-19T08:00:00Z,63.00,38.00
2026-05-19T08:05:00Z,63.00,38.00
2026-05-19T08:06:00Z,63.00,38.00
2026-05-19T08:12:00Z,63.00,38.00
2026-05-19T08:20:00Z,63.00,38.00
2026-05-19T08:25:00Z,63.00,38.00
2026-05-19T08:31:00Z,63.00,38.00
2026-05-19T08:32:00Z,63.00,38.00
2026-05-19T08:37:00Z,63.00,38.00
2026-05-19T08:38:00Z,63.00,38.00
2026-05-19T08:39:00Z,63.00,38.00
2026-05-19T08:41:00Z,63.00,38.00
2026-05-19T08:46:00Z,63.00,38.00
2026-05-19T08:47:00Z,63.00,38.00
2026-05-19T08:49:00Z,63.00,38.00
2026-05-19T08:51:00Z,63.00,38.00
2026-05-19T08:52:00Z,63.00,38.00
2026-05-19T08:53:00Z,63.00,38.00
2026-05-19T08:54:00Z,63.00,38.00
2026-05-19T08:55:00Z,63.00,38.00
2026-05-19T08:58:00Z,63.00,38.00
2026-05-19T09:00:00Z,63.00,38.00
2026-05-19T09:05:00Z,63.00,38.00
2026-05-19T09:11:00Z,63.00,38.00
2026-05-19T09:16:00Z,63.00,38.00
2026-05-19T09:17:00Z,63.00,38.00
2026-05-19T09:18:00Z,63.00,38.00
2026-05-19T09:24:00Z,63.00,38.00
2026-05-19T09:25:00Z,63.00,38.00
2026-05-19T09:27:00Z,63.00,38.00
2026-05-19T09:28:00Z,63.00,38.00
2026-05-19T09:30:00Z,63.00,38.00
2026-05-19T09:33:00Z,63.00,38.00
2026-05-19T09:34:00Z,63.00,38.00
2026-05-19T09:37:00Z,63.00,38.00
2026-05-19T09:40:00Z,63.00,38.00
2026-05-19T09:42:00Z,63.00,38.00
2026-05-19T09:48:00Z,63.00,38.00
2026-05-19T09:49:00Z,63.00,38.00
2026-05-19T09:50:00Z,63.00,38.00
2026-05-19T09:51:00Z,63.00,38.00
2026-05-19T09:53:00Z,63.00,38.00
2026-05-19T09:55:00Z,63.00,38.00
2026-05-19T09:57:00Z,63.00,38.00
2026-05-19T09:58:00Z,63.00,38.00
2026-05-19T09:59:00Z,63.00,38.00
2026-05-19T10:00:00Z,63.00,38.00
2026-05-19T10:01:00Z,63.00,38.94
2026-05-19T10:02:00Z,63.00,39.00
2026-05-19T10:04:00Z,63.00,39.00
2026-05-19T10:07:00Z,63.00,37.50
2026-05-19T10:08:00Z,68.05,36.98
2026-05-19T10:09:00Z,63.00,38.00
2026-05-19T10:10:00Z,63.00,38.00
2026-05-19T10:11:00Z,64.00,38.00
2026-05-19T10:12:00Z,61.33,38.89
2026-05-19T10:13:00Z,61.13,40.14
2026-05-19T10:14:00Z,57.26,41.01
2026-05-19T10:15:00Z,59.87,44.64
2026-05-19T10:16:00Z,58.46,44.03
2026-05-19T10:17:00Z,54.61,46.61
2026-05-19T10:18:00Z,48.22,52.38
2026-05-19T10:19:00Z,47.89,53.00
2026-05-19T10:20:00Z,46.21,55.61
2026-05-19T10:21:00Z,48.79,52.69
2026-05-19T10:22:00Z,48.49,52.02
2026-05-19T10:23:00Z,47.68,53.15
2026-05-19T10:24:00Z,44.55,56.02
2026-05-19T10:25:00Z,43.94,58.51
2026-05-19T10:26:00Z,45.53,58.42
2026-05-19T10:27:00Z,46.00,54.08
2026-05-19T10:28:00Z,47.07,53.00
2026-05-19T10:29:00Z,47.57,53.00
2026-05-19T10:30:00Z,51.24,50.74
2026-05-19T10:31:00Z,46.74,52.58
2026-05-19T10:32:00Z,44.00,56.01
2026-05-19T10:33:00Z,43.22,58.49
2026-05-19T10:34:00Z,45.81,54.03
2026-05-19T10:35:00Z,45.29,55.00
2026-05-19T10:36:00Z,46.11,56.00
2026-05-19T10:37:00Z,43.87,58.00
2026-05-19T10:38:00Z,40.82,59.50
2026-05-19T10:39:00Z,40.38,62.00
2026-05-19T10:40:00Z,38.05,62.96
2026-05-19T10:41:00Z,40.83,62.00
2026-05-19T10:42:00Z,38.05,61.88
2026-05-19T10:43:00Z,36.32,63.12
2026-05-19T10:44:00Z,31.23,69.10
2026-05-19T10:45:00Z,27.63,72.02
2026-05-19T10:46:00Z,28.49,73.00
2026-05-19T10:47:00Z,29.55,71.49
2026-05-19T10:48:00Z,29.78,70.94
2026-05-19T10:49:00Z,26.73,73.00
2026-05-19T10:50:00Z,27.98,73.89
2026-05-19T10:51:00Z,27.98,73.00
2026-05-19T10:52:00Z,29.74,70.73
2026-05-19T10:53:00Z,34.04,68.97
2026-05-19T10:54:00Z,36.15,65.75
2026-05-19T10:55:00Z,33.79,67.46
2026-05-19T10:56:00Z,29.26,71.49
2026-05-19T10:57:00Z,30.50,70.31
2026-05-19T10:58:00Z,34.51,67.02
2026-05-19T10:59:00Z,32.74,67.02
2026-05-19T11:00:00Z,32.66,68.00
2026-05-19T11:01:00Z,33.00,68.00
2026-05-19T11:02:00Z,38.45,63.74
2026-05-19T11:03:00Z,40.48,61.35
2026-05-19T11:04:00Z,38.49,62.89
2026-05-19T11:05:00Z,36.48,65.65
2026-05-19T11:06:00Z,35.09,68.89
2026-05-19T11:07:00Z,29.97,69.49
2026-05-19T11:08:00Z,35.25,66.00
2026-05-19T11:09:00Z,35.48,65.84
2026-05-19T11:10:00Z,36.63,63.66
2026-05-19T11:11:00Z,37.42,63.06
2026-05-19T11:12:00Z,37.22,66.16
2026-05-19T11:13:00Z,33.45,67.63
2026-05-19T11:14:00Z,31.51,70.53
2026-05-19T11:15:00Z,31.11,70.24
2026-05-19T11:16:00Z,31.37,70.56
2026-05-19T11:17:00Z,36.11,65.10
2026-05-19T11:18:00Z,36.99,64.00
2026-05-19T11:19:00Z,37.52,63.76
2026-05-19T11:20:00Z,41.27,63.92
2026-05-19T11:21:00Z,41.32,59.24
2026-05-19T11:22:00Z,36.06,66.17
2026-05-19T11:23:00Z,33.90,66.98
2026-05-19T11:24:00Z,33.55,67.59
2026-05-19T11:25:00Z,30.99,70.93
2026-05-19T11:26:00Z,31.99,68.26
2026-05-19T11:27:00Z,37.10,66.16
2026-05-19T11:28:00Z,38.42,62.00
2026-05-19T11:29:00Z,39.66,62.00
2026-05-19T11:30:00Z,45.52,55.14
2026-05-19T11:31:00Z,41.79,61.44
2026-05-19T11:32:00Z,34.12,67.76
2026-05-19T11:33:00Z,29.58,72.57
2026-05-19T11:34:00Z,27.44,74.51
2026-05-19T11:35:00Z,25.40,76.51
2026-05-19T11:36:00Z,23.38,75.27
2026-05-19T11:37:00Z,7.53,92.83
2026-05-19T11:38:00Z,6.86,93.59
2026-05-19T11:39:00Z,5.27,94.40
2026-05-19T11:40:00Z,3.73,93.72
2026-05-19T11:41:00Z,12.41,87.04
2026-05-19T11:42:00Z,5.01,95.03
2026-05-19T11:43:00Z,1.39,98.65
2026-05-19T11:44:00Z,1.00,99.00
2026-05-19T11:45:00Z,1.00,99.00
