# event_ticker=KXATPMATCH-26APR13MARSON
# final_score=6-2 2-6 6-4
# match_winner=Lorenzo Sonego
# fav_player=Lorenzo Sonego
# dog_player=Pedro Martinez
# kalshi_date=2026-04-13
timestamp,Lorenzo Sonego,Pedro Martinez
2026-04-14T04:11:00Z,37.00,65.00
2026-04-14T04:15:00Z,37.00,65.00
2026-04-14T04:18:00Z,37.00,65.00
2026-04-14T04:19:00Z,37.00,63.00
2026-04-14T04:22:00Z,37.00,63.00
2026-04-14T04:23:00Z,37.00,65.00
2026-04-14T04:27:00Z,37.00,65.00
2026-04-14T04:32:00Z,37.00,65.00
2026-04-14T04:36:00Z,37.00,65.00
2026-04-14T04:39:00Z,37.00,65.00
2026-04-14T04:41:00Z,37.00,65.00
2026-04-14T04:44:00Z,37.00,65.00
2026-04-14T04:47:00Z,37.00,65.00
2026-04-14T04:51:00Z,37.00,65.13
2026-04-14T04:53:00Z,37.00,65.00
2026-04-14T04:55:00Z,36.00,65.00
2026-04-14T04:58:00Z,36.00,65.00
2026-04-14T05:02:00Z,36.00,65.00
2026-04-14T05:12:00Z,36.00,65.00
2026-04-14T05:14:00Z,35.00,65.00
2026-04-14T05:16:00Z,35.00,65.00
2026-04-14T05:29:00Z,35.00,65.00
2026-04-14T05:31:00Z,36.00,65.00
2026-04-14T05:34:00Z,36.00,65.00
2026-04-14T05:35:00Z,36.00,65.00
2026-04-14T05:37:00Z,36.00,65.00
2026-04-14T05:41:00Z,36.00,65.00
2026-04-14T05:46:00Z,36.00,65.00
2026-04-14T05:48:00Z,36.00,65.00
2026-04-14T05:51:00Z,36.00,65.00
2026-04-14T05:52:00Z,36.00,65.00
2026-04-14T05:53:00Z,36.00,65.00
2026-04-14T06:01:00Z,36.00,65.00
2026-04-14T06:06:00Z,36.00,65.00
2026-04-14T06:07:00Z,36.00,65.00
2026-04-14T06:12:00Z,36.00,65.00
2026-04-14T06:13:00Z,36.00,65.00
2026-04-14T06:15:00Z,36.67,65.00
2026-04-14T06:16:00Z,36.67,65.00
2026-04-14T06:19:00Z,36.67,65.00
2026-04-14T06:28:00Z,36.67,64.00
2026-04-14T06:29:00Z,36.67,65.00
2026-04-14T06:33:00Z,36.67,64.00
2026-04-14T06:40:00Z,36.67,65.00
2026-04-14T06:48:00Z,36.67,65.00
2026-04-14T06:53:00Z,36.67,65.00
2026-04-14T06:56:00Z,36.67,65.00
2026-04-14T06:58:00Z,36.67,65.00
2026-04-14T07:09:00Z,36.90,65.00
2026-04-14T07:13:00Z,37.00,65.00
2026-04-14T07:19:00Z,37.00,65.00
2026-04-14T07:31:00Z,37.00,65.00
2026-04-14T07:39:00Z,37.00,65.00
2026-04-14T07:46:00Z,37.00,65.00
2026-04-14T07:47:00Z,37.00,65.00
2026-04-14T07:48:00Z,37.00,65.00
2026-04-14T07:52:00Z,37.00,65.00
2026-04-14T08:14:00Z,37.00,65.00
2026-04-14T08:15:00Z,37.00,65.00
2026-04-14T08:17:00Z,37.00,65.00
2026-04-14T08:24:00Z,37.00,64.00
2026-04-14T08:30:00Z,37.00,65.00
2026-04-14T08:35:00Z,37.00,65.00
2026-04-14T08:37:00Z,36.00,65.00
2026-04-14T08:41:00Z,36.00,65.00
2026-04-14T08:44:00Z,36.00,65.00
2026-04-14T08:45:00Z,36.00,65.00
2026-04-14T08:48:00Z,36.00,65.00
2026-04-14T08:49:00Z,36.00,65.00
2026-04-14T08:51:00Z,36.00,65.00
2026-04-14T08:54:00Z,36.00,65.00
2026-04-14T08:56:00Z,36.83,65.00
2026-04-14T08:57:00Z,36.83,65.00
2026-04-14T08:58:00Z,36.83,65.00
2026-04-14T09:03:00Z,36.83,65.00
2026-04-14T09:06:00Z,37.00,65.00
2026-04-14T09:09:00Z,37.50,64.47
2026-04-14T09:10:00Z,38.00,63.64
2026-04-14T09:11:00Z,38.97,64.00
2026-04-14T09:12:00Z,40.01,62.84
2026-04-14T09:13:00Z,48.88,55.01
2026-04-14T09:14:00Z,47.00,56.14
2026-04-14T09:15:00Z,50.27,51.00
2026-04-14T09:16:00Z,48.78,54.00
2026-04-14T09:17:00Z,48.87,57.12
2026-04-14T09:18:00Z,49.32,57.81
2026-04-14T09:19:00Z,40.97,60.04
2026-04-14T09:20:00Z,41.00,60.04
2026-04-14T09:21:00Z,39.88,63.00
2026-04-14T09:22:00Z,36.16,64.00
2026-04-14T09:23:00Z,34.92,64.11
2026-04-14T09:24:00Z,32.00,66.00
2026-04-14T09:25:00Z,34.34,65.00
2026-04-14T09:26:00Z,36.32,65.56
2026-04-14T09:27:00Z,34.22,66.00
2026-04-14T09:28:00Z,32.66,67.00
2026-04-14T09:29:00Z,31.00,70.08
2026-04-14T09:30:00Z,32.72,70.08
2026-04-14T09:31:00Z,32.72,68.00
2026-04-14T09:32:00Z,35.00,65.99
2026-04-14T09:33:00Z,35.00,65.00
2026-04-14T09:34:00Z,45.06,61.17
2026-04-14T09:35:00Z,45.74,55.99
2026-04-14T09:36:00Z,38.04,57.06
2026-04-14T09:37:00Z,42.49,59.21
2026-04-14T09:38:00Z,49.91,51.58
2026-04-14T09:39:00Z,50.94,51.36
2026-04-14T09:40:00Z,55.72,46.89
2026-04-14T09:41:00Z,56.64,46.00
2026-04-14T09:42:00Z,55.69,41.59
2026-04-14T09:43:00Z,58.82,44.00
2026-04-14T09:44:00Z,60.00,38.90
2026-04-14T09:45:00Z,66.13,34.31
2026-04-14T09:46:00Z,65.71,33.01
2026-04-14T09:47:00Z,67.48,34.00
2026-04-14T09:48:00Z,68.17,34.00
2026-04-14T09:49:00Z,67.39,31.72
2026-04-14T09:50:00Z,67.00,33.46
2026-04-14T09:51:00Z,67.00,34.00
2026-04-14T09:52:00Z,67.00,34.00
2026-04-14T09:53:00Z,67.65,34.00
2026-04-14T09:54:00Z,68.02,34.00
2026-04-14T09:55:00Z,68.95,32.42
2026-04-14T09:56:00Z,70.00,30.00
2026-04-14T09:57:00Z,69.11,29.05
2026-04-14T09:58:00Z,72.00,29.67
2026-04-14T09:59:00Z,70.03,30.95
2026-04-14T10:00:00Z,72.56,34.34
2026-04-14T10:01:00Z,71.00,30.22
2026-04-14T10:02:00Z,67.50,32.13
2026-04-14T10:03:00Z,75.00,33.97
2026-04-14T10:04:00Z,75.00,36.36
2026-04-14T10:05:00Z,66.70,36.36
2026-04-14T10:06:00Z,68.28,31.61
2026-04-14T10:07:00Z,73.61,27.61
2026-04-14T10:08:00Z,76.00,27.02
2026-04-14T10:09:00Z,79.99,29.66
2026-04-14T10:10:00Z,67.15,31.03
2026-04-14T10:11:00Z,64.87,36.00
2026-04-14T10:12:00Z,60.00,36.90
2026-04-14T10:13:00Z,55.96,43.99
2026-04-14T10:14:00Z,57.34,44.72
2026-04-14T10:15:00Z,54.82,44.98
2026-04-14T10:16:00Z,65.96,35.00
2026-04-14T10:17:00Z,66.03,31.39
2026-04-14T10:18:00Z,65.09,35.13
2026-04-14T10:19:00Z,66.60,37.70
2026-04-14T10:20:00Z,62.07,38.27
2026-04-14T10:21:00Z,62.00,39.00
2026-04-14T10:22:00Z,60.31,39.00
2026-04-14T10:23:00Z,54.26,45.83
2026-04-14T10:24:00Z,56.53,48.19
2026-04-14T10:25:00Z,52.53,46.58
2026-04-14T10:26:00Z,56.02,47.00
2026-04-14T10:27:00Z,63.10,33.82
2026-04-14T10:28:00Z,66.35,35.24
2026-04-14T10:29:00Z,72.34,31.91
2026-04-14T10:30:00Z,66.94,34.00
2026-04-14T10:31:00Z,64.45,37.00
2026-04-14T10:32:00Z,61.00,40.00
2026-04-14T10:33:00Z,61.49,40.00
2026-04-14T10:34:00Z,64.00,40.39
2026-04-14T10:35:00Z,59.67,40.39
2026-04-14T10:36:00Z,58.00,43.78
2026-04-14T10:37:00Z,57.48,40.87
2026-04-14T10:38:00Z,67.03,41.22
2026-04-14T10:39:00Z,45.49,49.54
2026-04-14T10:40:00Z,49.35,54.23
2026-04-14T10:41:00Z,46.98,56.67
2026-04-14T10:42:00Z,40.31,59.52
2026-04-14T10:43:00Z,41.00,60.00
2026-04-14T10:44:00Z,42.00,58.97
2026-04-14T10:45:00Z,41.89,59.01
2026-04-14T10:46:00Z,40.11,59.15
2026-04-14T10:47:00Z,41.82,58.96
2026-04-14T10:48:00Z,41.19,59.06
2026-04-14T10:49:00Z,42.06,59.32
2026-04-14T10:50:00Z,43.68,57.16
2026-04-14T10:51:00Z,39.62,59.78
2026-04-14T10:52:00Z,39.32,59.98
2026-04-14T10:53:00Z,39.01,60.44
2026-04-14T10:54:00Z,40.79,60.44
2026-04-14T10:55:00Z,40.89,61.03
2026-04-14T10:56:00Z,38.30,62.31
2026-04-14T10:57:00Z,37.36,63.81
2026-04-14T10:58:00Z,38.00,62.90
2026-04-14T10:59:00Z,40.96,60.79
2026-04-14T11:00:00Z,41.84,56.07
2026-04-14T11:01:00Z,45.11,57.20
2026-04-14T11:02:00Z,41.46,59.95
2026-04-14T11:03:00Z,53.58,47.77
2026-04-14T11:04:00Z,66.18,32.80
2026-04-14T11:05:00Z,69.62,31.76
2026-04-14T11:06:00Z,74.61,24.66
2026-04-14T11:07:00Z,77.75,22.43
2026-04-14T11:08:00Z,77.60,23.40
2026-04-14T11:09:00Z,80.50,19.11
2026-04-14T11:10:00Z,79.82,21.55
2026-04-14T11:11:00Z,73.40,27.86
2026-04-14T11:12:00Z,72.59,28.00
2026-04-14T11:13:00Z,73.79,28.38
2026-04-14T11:14:00Z,76.59,24.77
2026-04-14T11:15:00Z,82.83,19.68
2026-04-14T11:16:00Z,82.34,18.20
2026-04-14T11:17:00Z,80.51,22.05
2026-04-14T11:18:00Z,78.47,23.65
2026-04-14T11:19:00Z,80.00,21.99
2026-04-14T11:20:00Z,80.01,22.00
2026-04-14T11:21:00Z,77.92,25.24
2026-04-14T11:22:00Z,67.10,35.77
2026-04-14T11:23:00Z,67.07,35.82
2026-04-14T11:24:00Z,64.26,38.14
2026-04-14T11:25:00Z,48.05,54.80
2026-04-14T11:26:00Z,50.75,54.10
2026-04-14T11:27:00Z,46.74,54.46
2026-04-14T11:28:00Z,44.59,51.76
2026-04-14T11:29:00Z,50.74,56.36
2026-04-14T11:30:00Z,50.30,51.27
2026-04-14T11:31:00Z,33.61,62.97
2026-04-14T11:32:00Z,22.79,78.61
2026-04-14T11:33:00Z,24.70,77.66
2026-04-14T11:34:00Z,20.39,79.53
2026-04-14T11:35:00Z,16.49,82.65
2026-04-14T11:36:00Z,17.46,83.30
2026-04-14T11:37:00Z,19.92,78.71
2026-04-14T11:38:00Z,25.08,73.75
2026-04-14T11:39:00Z,27.81,72.30
2026-04-14T11:40:00Z,36.12,64.51
2026-04-14T11:41:00Z,37.81,63.55
2026-04-14T11:42:00Z,62.92,39.21
2026-04-14T11:43:00Z,80.54,13.99
2026-04-14T11:44:00Z,87.41,13.08
2026-04-14T11:45:00Z,83.91,18.26
2026-04-14T11:46:00Z,90.42,11.44
2026-04-14T11:47:00Z,90.62,9.40
2026-04-14T11:48:00Z,98.66,1.45
2026-04-14T11:49:00Z,99.00,1.00
2026-04-14T11:50:00Z,99.00,1.00
2026-04-14T11:51:00Z,99.00,1.00
2026-04-14T11:52:00Z,99.00,1.00
