# event_ticker=KXATPMATCH-26FEB25CARLEH
# final_score=7-6(6) 6-4
# score_resolution=7-6 6-4
# match_winner=Jiri Lehecka
# fav_player=Jiri Lehecka
# dog_player=Pablo Carreno Busta
# kalshi_date=2026-02-25
timestamp,Jiri Lehecka,Pablo Carreno Busta
2026-02-25T00:40:00Z,74.00,
2026-02-25T00:59:00Z,74.00,
2026-02-25T01:19:00Z,74.00,
2026-02-25T01:25:00Z,74.00,
2026-02-25T01:37:00Z,74.00,
2026-02-25T01:50:00Z,74.00,26.00
2026-02-25T02:42:00Z,74.00,26.00
2026-02-25T02:44:00Z,74.00,26.00
2026-02-25T02:51:00Z,74.00,26.00
2026-02-25T03:05:00Z,74.00,26.00
2026-02-25T03:09:00Z,74.00,26.00
2026-02-25T03:29:00Z,74.00,26.00
2026-02-25T03:47:00Z,74.00,26.00
2026-02-25T03:53:00Z,74.00,26.00
2026-02-25T04:09:00Z,74.00,27.00
2026-02-25T04:13:00Z,74.00,27.00
2026-02-25T04:15:00Z,74.00,27.00
2026-02-25T04:20:00Z,74.00,27.00
2026-02-25T04:23:00Z,74.00,27.00
2026-02-25T04:46:00Z,74.00,27.00
2026-02-25T04:48:00Z,74.00,27.00
2026-02-25T04:57:00Z,74.00,27.00
2026-02-25T05:01:00Z,74.00,27.00
2026-02-25T05:03:00Z,74.00,27.00
2026-02-25T05:07:00Z,74.52,27.00
2026-02-25T05:14:00Z,75.00,27.00
2026-02-25T05:22:00Z,75.00,27.00
2026-02-25T05:24:00Z,73.00,27.00
2026-02-25T05:39:00Z,75.00,27.00
2026-02-25T05:50:00Z,75.00,27.00
2026-02-25T05:52:00Z,75.00,25.00
2026-02-25T05:54:00Z,75.00,25.00
2026-02-25T06:04:00Z,75.00,25.00
2026-02-25T06:06:00Z,75.00,25.00
2026-02-25T06:10:00Z,75.00,26.76
2026-02-25T06:11:00Z,75.00,25.00
2026-02-25T06:12:00Z,75.00,25.00
2026-02-25T06:13:00Z,75.00,25.00
2026-02-25T06:17:00Z,75.00,27.00
2026-02-25T06:18:00Z,75.00,27.00
2026-02-25T06:19:00Z,75.00,27.00
2026-02-25T06:21:00Z,75.00,27.00
2026-02-25T06:22:00Z,75.00,27.00
2026-02-25T06:23:00Z,75.83,27.00
2026-02-25T06:24:00Z,76.00,25.00
2026-02-25T06:25:00Z,76.00,26.00
2026-02-25T06:26:00Z,76.00,26.00
2026-02-25T06:27:00Z,75.00,26.00
2026-02-25T06:29:00Z,75.00,26.00
2026-02-25T06:32:00Z,75.00,27.00
2026-02-25T06:34:00Z,76.00,27.00
2026-02-25T06:35:00Z,76.00,26.00
2026-02-25T06:37:00Z,76.00,26.00
2026-02-25T06:38:00Z,76.00,26.00
2026-02-25T06:40:00Z,76.00,25.00
2026-02-25T06:44:00Z,76.00,26.00
2026-02-25T06:46:00Z,76.00,26.00
2026-02-25T06:47:00Z,76.00,26.00
2026-02-25T06:49:00Z,76.00,26.00
2026-02-25T06:52:00Z,76.00,26.00
2026-02-25T06:54:00Z,76.00,26.00
2026-02-25T06:58:00Z,76.00,26.00
2026-02-25T06:59:00Z,76.00,26.00
2026-02-25T07:06:00Z,76.00,26.00
2026-02-25T07:08:00Z,76.00,26.00
2026-02-25T07:12:00Z,76.00,26.00
2026-02-25T07:14:00Z,76.00,26.00
2026-02-25T07:16:00Z,76.00,26.00
2026-02-25T07:39:00Z,76.00,26.00
2026-02-25T07:51:00Z,76.00,26.00
2026-02-25T08:00:00Z,76.00,26.00
2026-02-25T08:08:00Z,76.00,26.00
2026-02-25T08:18:00Z,76.00,26.00
2026-02-25T08:31:00Z,76.00,26.00
2026-02-25T08:37:00Z,76.00,26.00
2026-02-25T08:47:00Z,76.00,26.00
2026-02-25T08:57:00Z,76.00,26.00
2026-02-25T09:12:00Z,76.00,26.00
2026-02-25T09:14:00Z,76.00,25.00
2026-02-25T09:16:00Z,76.00,25.00
2026-02-25T09:19:00Z,76.00,25.00
2026-02-25T09:21:00Z,76.00,25.00
2026-02-25T09:33:00Z,76.00,26.00
2026-02-25T09:35:00Z,76.00,26.00
2026-02-25T09:37:00Z,76.00,26.00
2026-02-25T09:42:00Z,76.00,26.00
2026-02-25T09:46:00Z,76.00,26.00
2026-02-25T09:48:00Z,76.00,26.00
2026-02-25T09:52:00Z,76.00,26.00
2026-02-25T09:53:00Z,76.00,26.00
2026-02-25T10:01:00Z,76.00,26.00
2026-02-25T10:09:00Z,76.00,26.00
2026-02-25T10:10:00Z,76.00,26.00
2026-02-25T10:12:00Z,76.00,26.00
2026-02-25T10:13:00Z,76.00,26.00
2026-02-25T10:14:00Z,76.00,26.00
2026-02-25T10:15:00Z,76.00,25.00
2026-02-25T10:16:00Z,76.00,26.43
2026-02-25T10:18:00Z,76.00,27.00
2026-02-25T10:23:00Z,76.00,27.00
2026-02-25T10:24:00Z,76.00,27.00
2026-02-25T10:25:00Z,76.00,27.00
2026-02-25T10:26:00Z,76.00,27.00
2026-02-25T10:35:00Z,76.00,27.00
2026-02-25T10:39:00Z,76.00,27.00
2026-02-25T10:41:00Z,76.00,26.00
2026-02-25T10:42:00Z,76.00,26.00
2026-02-25T10:43:00Z,76.00,26.00
2026-02-25T10:44:00Z,75.00,26.00
2026-02-25T10:45:00Z,76.00,26.00
2026-02-25T10:48:00Z,76.00,26.00
2026-02-25T10:56:00Z,75.00,26.00
2026-02-25T10:57:00Z,76.00,26.00
2026-02-25T11:01:00Z,76.00,26.00
2026-02-25T11:02:00Z,76.00,26.00
2026-02-25T11:03:00Z,76.00,26.00
2026-02-25T11:04:00Z,76.00,26.00
2026-02-25T11:09:00Z,76.00,26.00
2026-02-25T11:10:00Z,76.00,26.00
2026-02-25T11:13:00Z,76.00,26.00
2026-02-25T11:14:00Z,76.00,26.00
2026-02-25T11:15:00Z,76.00,26.00
2026-02-25T11:19:00Z,76.00,26.00
2026-02-25T11:20:00Z,76.00,26.00
2026-02-25T11:26:00Z,75.00,26.00
2026-02-25T11:29:00Z,76.00,26.00
2026-02-25T11:30:00Z,76.00,26.00
2026-02-25T11:31:00Z,76.00,26.00
2026-02-25T11:34:00Z,75.03,26.00
2026-02-25T11:35:00Z,75.00,26.00
2026-02-25T11:37:00Z,75.00,26.00
2026-02-25T11:39:00Z,75.00,26.00
2026-02-25T11:40:00Z,75.00,26.00
2026-02-25T11:43:00Z,75.00,26.00
2026-02-25T11:45:00Z,75.00,26.00
2026-02-25T11:46:00Z,75.00,27.00
2026-02-25T11:47:00Z,75.00,27.00
2026-02-25T11:48:00Z,75.00,27.00
2026-02-25T11:49:00Z,75.00,27.00
2026-02-25T11:50:00Z,75.00,27.00
2026-02-25T11:51:00Z,75.00,27.00
2026-02-25T11:52:00Z,75.00,27.00
2026-02-25T11:53:00Z,75.00,27.00
2026-02-25T11:54:00Z,75.00,27.00
2026-02-25T11:55:00Z,75.00,27.00
2026-02-25T11:56:00Z,75.00,27.00
2026-02-25T11:57:00Z,75.00,27.00
2026-02-25T11:58:00Z,75.00,27.00
2026-02-25T11:59:00Z,75.00,27.00
2026-02-25T12:00:00Z,75.00,27.00
2026-02-25T12:01:00Z,75.00,26.66
2026-02-25T12:02:00Z,75.00,26.66
2026-02-25T12:03:00Z,75.00,27.00
2026-02-25T12:04:00Z,75.00,26.55
2026-02-25T12:05:00Z,74.00,26.00
2026-02-25T12:06:00Z,74.90,26.00
2026-02-25T12:07:00Z,75.00,26.00
2026-02-25T12:08:00Z,75.00,26.00
2026-02-25T12:09:00Z,75.00,26.00
2026-02-25T12:11:00Z,75.98,26.00
2026-02-25T12:12:00Z,75.00,25.12
2026-02-25T12:13:00Z,75.40,26.00
2026-02-25T12:14:00Z,76.00,25.89
2026-02-25T12:15:00Z,76.02,25.89
2026-02-25T12:16:00Z,76.59,26.00
2026-02-25T12:17:00Z,76.36,26.00
2026-02-25T12:18:00Z,76.36,26.00
2026-02-25T12:19:00Z,76.00,26.00
2026-02-25T12:20:00Z,76.00,26.00
2026-02-25T12:21:00Z,76.00,25.98
2026-02-25T12:22:00Z,76.76,26.00
2026-02-25T12:23:00Z,76.00,26.00
2026-02-25T12:24:00Z,77.00,21.55
2026-02-25T12:25:00Z,76.47,27.44
2026-02-25T12:26:00Z,76.98,27.18
2026-02-25T12:27:00Z,71.05,28.88
2026-02-25T12:28:00Z,69.82,30.24
2026-02-25T12:29:00Z,69.38,34.01
2026-02-25T12:30:00Z,73.66,28.25
2026-02-25T12:31:00Z,75.60,26.00
2026-02-25T12:32:00Z,72.78,30.25
2026-02-25T12:33:00Z,70.22,31.45
2026-02-25T12:34:00Z,71.65,30.97
2026-02-25T12:35:00Z,72.42,32.57
2026-02-25T12:36:00Z,71.77,30.77
2026-02-25T12:37:00Z,64.86,35.90
2026-02-25T12:38:00Z,69.96,34.02
2026-02-25T12:39:00Z,71.00,31.00
2026-02-25T12:40:00Z,70.97,31.00
2026-02-25T12:41:00Z,71.01,30.00
2026-02-25T12:42:00Z,67.77,34.93
2026-02-25T12:43:00Z,66.52,36.46
2026-02-25T12:44:00Z,65.10,38.57
2026-02-25T12:45:00Z,63.90,41.50
2026-02-25T12:46:00Z,64.45,38.38
2026-02-25T12:47:00Z,67.43,34.89
2026-02-25T12:48:00Z,61.78,42.28
2026-02-25T12:49:00Z,61.38,43.04
2026-02-25T12:50:00Z,50.56,53.38
2026-02-25T12:51:00Z,53.76,54.71
2026-02-25T12:52:00Z,51.14,51.22
2026-02-25T12:53:00Z,55.48,50.66
2026-02-25T12:54:00Z,53.90,49.23
2026-02-25T12:55:00Z,49.14,51.91
2026-02-25T12:56:00Z,56.44,47.32
2026-02-25T12:57:00Z,67.81,31.86
2026-02-25T12:58:00Z,70.10,31.95
2026-02-25T12:59:00Z,66.98,39.80
2026-02-25T13:00:00Z,68.46,38.08
2026-02-25T13:01:00Z,73.17,31.43
2026-02-25T13:02:00Z,67.84,35.18
2026-02-25T13:03:00Z,69.04,40.28
2026-02-25T13:04:00Z,64.23,39.24
2026-02-25T13:05:00Z,64.77,39.99
2026-02-25T13:06:00Z,63.23,42.19
2026-02-25T13:07:00Z,65.56,39.62
2026-02-25T13:08:00Z,57.53,45.01
2026-02-25T13:09:00Z,50.01,54.92
2026-02-25T13:10:00Z,50.38,54.71
2026-02-25T13:11:00Z,44.15,57.74
2026-02-25T13:12:00Z,40.11,62.23
2026-02-25T13:13:00Z,39.21,63.29
2026-02-25T13:14:00Z,36.71,64.90
2026-02-25T13:15:00Z,38.76,60.03
2026-02-25T13:16:00Z,40.00,61.43
2026-02-25T13:17:00Z,39.94,61.37
2026-02-25T13:18:00Z,41.05,62.82
2026-02-25T13:19:00Z,51.15,50.25
2026-02-25T13:20:00Z,50.66,50.83
2026-02-25T13:21:00Z,63.06,38.19
2026-02-25T13:22:00Z,66.57,37.40
2026-02-25T13:23:00Z,69.37,30.78
2026-02-25T13:24:00Z,71.91,30.28
2026-02-25T13:25:00Z,70.53,30.58
2026-02-25T13:26:00Z,72.82,31.89
2026-02-25T13:27:00Z,69.98,31.98
2026-02-25T13:28:00Z,71.21,29.74
2026-02-25T13:29:00Z,63.58,37.42
2026-02-25T13:30:00Z,63.96,39.06
2026-02-25T13:31:00Z,64.58,39.07
2026-02-25T13:32:00Z,70.97,30.48
2026-02-25T13:33:00Z,67.41,33.38
2026-02-25T13:34:00Z,65.20,35.96
2026-02-25T13:35:00Z,72.24,27.52
2026-02-25T13:36:00Z,83.21,18.38
2026-02-25T13:37:00Z,70.92,30.96
2026-02-25T13:38:00Z,76.99,20.30
2026-02-25T13:39:00Z,85.62,13.80
2026-02-25T13:40:00Z,85.00,13.72
2026-02-25T13:41:00Z,87.57,14.30
2026-02-25T13:42:00Z,85.89,15.84
2026-02-25T13:43:00Z,83.93,17.32
2026-02-25T13:44:00Z,83.96,17.72
2026-02-25T13:45:00Z,85.71,17.13
2026-02-25T13:46:00Z,86.96,15.78
2026-02-25T13:47:00Z,88.05,13.02
2026-02-25T13:48:00Z,92.50,6.99
2026-02-25T13:49:00Z,93.96,7.97
2026-02-25T13:50:00Z,94.66,6.65
2026-02-25T13:51:00Z,94.42,5.95
2026-02-25T13:52:00Z,94.09,5.73
2026-02-25T13:53:00Z,94.86,6.73
2026-02-25T13:54:00Z,93.81,8.12
2026-02-25T13:55:00Z,94.72,4.72
2026-02-25T13:56:00Z,96.89,4.39
2026-02-25T13:57:00Z,95.70,4.98
2026-02-25T13:58:00Z,95.37,5.25
2026-02-25T13:59:00Z,95.68,5.97
2026-02-25T14:00:00Z,96.34,6.15
2026-02-25T14:01:00Z,95.66,4.03
2026-02-25T14:02:00Z,96.49,3.68
2026-02-25T14:03:00Z,96.41,3.84
2026-02-25T14:04:00Z,97.86,4.62
2026-02-25T14:05:00Z,95.70,4.78
2026-02-25T14:06:00Z,95.97,5.23
2026-02-25T14:07:00Z,97.81,3.87
2026-02-25T14:08:00Z,97.93,2.06
2026-02-25T14:09:00Z,96.83,1.76
2026-02-25T14:10:00Z,97.04,3.15
2026-02-25T14:11:00Z,98.16,3.23
2026-02-25T14:12:00Z,98.89,3.63
2026-02-25T14:13:00Z,97.55,2.70
2026-02-25T14:14:00Z,98.91,1.23
2026-02-25T14:15:00Z,99.00,1.81
2026-02-25T14:16:00Z,99.00,1.00
2026-02-25T14:17:00Z,99.00,1.00
