# event_ticker=KXATPMATCH-26APR05NORKEC
# final_score=6-2 4-6 7-6(0)
# score_resolution=6-2 4-6 7-6
# match_winner=Cameron Norrie
# fav_player=Cameron Norrie
# dog_player=Miomir Kecmanovic
# kalshi_date=2026-04-05
timestamp,Cameron Norrie,Miomir Kecmanovic
2026-04-05T07:47:00Z,59.04,43.00
2026-04-05T07:50:00Z,60.00,43.00
2026-04-05T08:00:00Z,59.00,43.00
2026-04-05T08:08:00Z,59.00,43.00
2026-04-05T08:41:00Z,59.00,43.00
2026-04-05T08:42:00Z,59.00,42.00
2026-04-05T08:43:00Z,59.00,42.00
2026-04-05T08:48:00Z,59.00,42.00
2026-04-05T09:09:00Z,60.00,42.00
2026-04-05T09:16:00Z,60.00,41.00
2026-04-05T09:19:00Z,60.00,41.00
2026-04-05T09:20:00Z,60.00,41.00
2026-04-05T09:23:00Z,60.00,41.00
2026-04-05T09:24:00Z,60.00,41.00
2026-04-05T09:25:00Z,60.00,41.00
2026-04-05T09:31:00Z,60.00,41.00
2026-04-05T09:33:00Z,60.00,41.00
2026-04-05T09:43:00Z,60.00,41.00
2026-04-05T09:46:00Z,60.00,41.00
2026-04-05T09:51:00Z,60.00,41.00
2026-04-05T09:52:00Z,60.00,41.00
2026-04-05T09:53:00Z,60.00,41.00
2026-04-05T09:56:00Z,60.00,42.00
2026-04-05T09:58:00Z,60.00,42.00
2026-04-05T10:01:00Z,60.00,40.00
2026-04-05T10:06:00Z,60.00,40.00
2026-04-05T10:13:00Z,60.00,40.00
2026-04-05T10:18:00Z,60.00,40.00
2026-04-05T10:25:00Z,60.00,42.00
2026-04-05T10:38:00Z,60.00,42.00
2026-04-05T10:40:00Z,60.00,41.00
2026-04-05T10:42:00Z,61.00,41.00
2026-04-05T10:43:00Z,61.00,41.00
2026-04-05T10:47:00Z,61.00,41.00
2026-04-05T10:54:00Z,61.00,41.00
2026-04-05T10:57:00Z,61.00,41.00
2026-04-05T11:08:00Z,61.00,41.00
2026-04-05T11:11:00Z,61.00,41.00
2026-04-05T11:13:00Z,61.00,41.00
2026-04-05T11:14:00Z,61.00,41.00
2026-04-05T11:15:00Z,61.00,41.00
2026-04-05T11:17:00Z,61.00,41.00
2026-04-05T11:18:00Z,61.00,41.00
2026-04-05T11:20:00Z,61.00,40.00
2026-04-05T11:21:00Z,61.00,40.00
2026-04-05T11:24:00Z,61.00,41.00
2026-04-05T11:25:00Z,61.00,41.00
2026-04-05T11:26:00Z,60.00,41.00
2026-04-05T11:27:00Z,60.00,41.00
2026-04-05T11:28:00Z,59.00,42.00
2026-04-05T11:30:00Z,59.00,42.00
2026-04-05T11:31:00Z,59.00,42.00
2026-04-05T11:33:00Z,59.00,44.00
2026-04-05T11:34:00Z,57.00,44.00
2026-04-05T11:35:00Z,56.67,44.00
2026-04-05T11:36:00Z,57.00,44.00
2026-04-05T11:37:00Z,57.00,44.00
2026-04-05T11:38:00Z,57.00,44.00
2026-04-05T11:39:00Z,57.00,44.00
2026-04-05T11:40:00Z,57.00,44.00
2026-04-05T11:41:00Z,56.53,44.00
2026-04-05T11:42:00Z,58.68,41.14
2026-04-05T11:43:00Z,58.68,47.93
2026-04-05T11:44:00Z,55.78,45.48
2026-04-05T11:45:00Z,56.90,45.48
2026-04-05T11:46:00Z,64.69,35.35
2026-04-05T11:47:00Z,68.76,32.89
2026-04-05T11:48:00Z,68.23,32.06
2026-04-05T11:49:00Z,64.12,36.86
2026-04-05T11:50:00Z,65.15,36.67
2026-04-05T11:51:00Z,68.54,33.06
2026-04-05T11:52:00Z,65.02,36.95
2026-04-05T11:53:00Z,70.49,30.00
2026-04-05T11:54:00Z,72.00,27.70
2026-04-05T11:55:00Z,72.17,29.92
2026-04-05T11:56:00Z,69.78,31.29
2026-04-05T11:57:00Z,72.43,28.03
2026-04-05T11:58:00Z,75.61,25.89
2026-04-05T11:59:00Z,73.00,28.32
2026-04-05T12:00:00Z,71.02,31.00
2026-04-05T12:01:00Z,69.71,33.00
2026-04-05T12:02:00Z,69.00,33.00
2026-04-05T12:03:00Z,69.96,35.00
2026-04-05T12:04:00Z,66.00,34.00
2026-04-05T12:05:00Z,69.00,34.00
2026-04-05T12:06:00Z,72.00,29.07
2026-04-05T12:07:00Z,73.28,26.57
2026-04-05T12:08:00Z,72.07,31.22
2026-04-05T12:09:00Z,66.00,31.22
2026-04-05T12:10:00Z,66.00,34.00
2026-04-05T12:11:00Z,68.08,34.00
2026-04-05T12:12:00Z,72.84,34.00
2026-04-05T12:13:00Z,69.09,34.00
2026-04-05T12:14:00Z,71.00,34.00
2026-04-05T12:15:00Z,74.86,26.04
2026-04-05T12:16:00Z,76.27,26.07
2026-04-05T12:17:00Z,79.65,21.54
2026-04-05T12:18:00Z,80.00,20.69
2026-04-05T12:19:00Z,80.00,20.00
2026-04-05T12:20:00Z,79.99,21.19
2026-04-05T12:21:00Z,81.44,20.00
2026-04-05T12:22:00Z,82.55,19.00
2026-04-05T12:23:00Z,81.13,19.00
2026-04-05T12:24:00Z,80.11,20.00
2026-04-05T12:25:00Z,81.08,20.36
2026-04-05T12:26:00Z,78.00,23.61
2026-04-05T12:27:00Z,78.00,23.85
2026-04-05T12:28:00Z,75.39,25.65
2026-04-05T12:29:00Z,74.92,29.79
2026-04-05T12:30:00Z,71.45,30.35
2026-04-05T12:31:00Z,64.93,34.57
2026-04-05T12:32:00Z,67.99,34.10
2026-04-05T12:33:00Z,63.47,38.98
2026-04-05T12:34:00Z,59.59,40.81
2026-04-05T12:35:00Z,60.00,41.36
2026-04-05T12:36:00Z,60.04,40.00
2026-04-05T12:37:00Z,61.50,41.00
2026-04-05T12:38:00Z,63.82,38.81
2026-04-05T12:39:00Z,65.77,35.18
2026-04-05T12:40:00Z,71.15,31.99
2026-04-05T12:41:00Z,70.45,28.54
2026-04-05T12:42:00Z,78.08,23.24
2026-04-05T12:43:00Z,79.00,23.00
2026-04-05T12:44:00Z,81.32,19.72
2026-04-05T12:45:00Z,82.43,20.14
2026-04-05T12:46:00Z,83.97,17.08
2026-04-05T12:47:00Z,86.75,16.06
2026-04-05T12:48:00Z,86.17,13.59
2026-04-05T12:49:00Z,85.64,17.70
2026-04-05T12:50:00Z,83.01,17.93
2026-04-05T12:51:00Z,79.67,22.00
2026-04-05T12:52:00Z,79.67,22.00
2026-04-05T12:53:00Z,77.49,23.09
2026-04-05T12:54:00Z,80.68,22.36
2026-04-05T12:55:00Z,72.24,26.08
2026-04-05T12:56:00Z,79.28,29.63
2026-04-05T12:57:00Z,68.42,37.91
2026-04-05T12:58:00Z,63.36,40.53
2026-04-05T12:59:00Z,69.68,29.08
2026-04-05T13:00:00Z,71.26,30.17
2026-04-05T13:01:00Z,75.21,24.56
2026-04-05T13:02:00Z,77.00,23.23
2026-04-05T13:03:00Z,78.07,27.81
2026-04-05T13:04:00Z,76.77,26.58
2026-04-05T13:05:00Z,74.21,29.08
2026-04-05T13:06:00Z,63.64,36.42
2026-04-05T13:07:00Z,61.94,40.40
2026-04-05T13:08:00Z,59.00,41.94
2026-04-05T13:09:00Z,59.00,41.95
2026-04-05T13:10:00Z,59.00,42.00
2026-04-05T13:11:00Z,59.00,41.42
2026-04-05T13:12:00Z,58.98,43.00
2026-04-05T13:13:00Z,57.20,46.01
2026-04-05T13:14:00Z,64.23,36.84
2026-04-05T13:15:00Z,56.81,43.90
2026-04-05T13:16:00Z,63.25,36.85
2026-04-05T13:17:00Z,57.04,40.95
2026-04-05T13:18:00Z,57.86,42.22
2026-04-05T13:19:00Z,52.75,46.30
2026-04-05T13:20:00Z,50.95,49.67
2026-04-05T13:21:00Z,47.77,51.80
2026-04-05T13:22:00Z,58.19,45.68
2026-04-05T13:23:00Z,57.98,44.46
2026-04-05T13:24:00Z,52.54,48.70
2026-04-05T13:25:00Z,52.04,45.96
2026-04-05T13:26:00Z,55.46,47.89
2026-04-05T13:27:00Z,52.00,49.12
2026-04-05T13:28:00Z,49.00,53.72
2026-04-05T13:29:00Z,42.25,57.00
2026-04-05T13:30:00Z,44.59,60.55
2026-04-05T13:31:00Z,52.52,45.54
2026-04-05T13:32:00Z,60.33,41.86
2026-04-05T13:33:00Z,59.46,44.25
2026-04-05T13:34:00Z,60.32,42.75
2026-04-05T13:35:00Z,50.40,49.02
2026-04-05T13:36:00Z,50.66,51.33
2026-04-05T13:37:00Z,50.45,51.61
2026-04-05T13:38:00Z,53.13,48.59
2026-04-05T13:39:00Z,50.34,51.41
2026-04-05T13:40:00Z,56.90,45.25
2026-04-05T13:41:00Z,67.12,37.31
2026-04-05T13:42:00Z,63.55,36.06
2026-04-05T13:43:00Z,68.07,32.46
2026-04-05T13:44:00Z,67.90,39.79
2026-04-05T13:45:00Z,69.92,31.01
2026-04-05T13:46:00Z,72.52,28.15
2026-04-05T13:47:00Z,64.86,37.70
2026-04-05T13:48:00Z,57.37,43.41
2026-04-05T13:49:00Z,61.14,43.35
2026-04-05T13:50:00Z,51.06,50.24
2026-04-05T13:51:00Z,51.47,49.70
2026-04-05T13:52:00Z,51.99,49.22
2026-04-05T13:53:00Z,55.71,45.09
2026-04-05T13:54:00Z,56.93,44.79
2026-04-05T13:55:00Z,39.44,58.07
2026-04-05T13:56:00Z,39.12,57.90
2026-04-05T13:57:00Z,52.86,50.77
2026-04-05T13:58:00Z,47.51,53.07
2026-04-05T13:59:00Z,58.38,42.31
2026-04-05T14:00:00Z,63.39,38.50
2026-04-05T14:01:00Z,72.05,29.39
2026-04-05T14:02:00Z,80.57,22.01
2026-04-05T14:03:00Z,90.61,9.92
2026-04-05T14:04:00Z,90.40,10.93
2026-04-05T14:05:00Z,85.75,12.12
2026-04-05T14:06:00Z,76.20,24.89
2026-04-05T14:07:00Z,65.40,30.30
2026-04-05T14:08:00Z,64.05,34.82
2026-04-05T14:09:00Z,59.29,40.19
2026-04-05T14:10:00Z,73.70,27.41
2026-04-05T14:11:00Z,81.53,18.20
2026-04-05T14:12:00Z,79.65,21.77
2026-04-05T14:13:00Z,70.24,33.55
2026-04-05T14:14:00Z,63.50,37.57
2026-04-05T14:15:00Z,72.29,29.51
2026-04-05T14:16:00Z,53.66,40.72
2026-04-05T14:17:00Z,41.46,58.00
2026-04-05T14:18:00Z,40.61,60.01
2026-04-05T14:19:00Z,44.75,54.08
2026-04-05T14:20:00Z,49.56,49.97
2026-04-05T14:21:00Z,41.65,59.91
2026-04-05T14:22:00Z,41.76,51.69
2026-04-05T14:23:00Z,44.72,56.25
2026-04-05T14:24:00Z,61.00,43.14
2026-04-05T14:25:00Z,68.90,32.20
2026-04-05T14:26:00Z,77.94,20.66
2026-04-05T14:27:00Z,88.11,12.13
2026-04-05T14:28:00Z,97.48,5.74
2026-04-05T14:29:00Z,98.99,1.28
2026-04-05T14:30:00Z,99.00,1.28
2026-04-05T14:31:00Z,99.00,1.28
2026-04-05T14:32:00Z,99.00,1.28
