# event_ticker=KXATPCHALLENGERMATCH-26FEB28DIAGUI
# final_score=3-6 7-6(4) 6-2
# score_resolution=6-3 6-7 2-6
# match_winner=Facundo Diaz Acosta
# fav_player=Alvaro Guillen Meza
# dog_player=Facundo Diaz Acosta
# kalshi_date=2026-02-28
timestamp,Alvaro Guillen Meza,Facundo Diaz Acosta
2026-02-28T15:08:00Z,35.00,68.00
2026-02-28T15:09:00Z,35.00,68.00
2026-02-28T15:10:00Z,35.00,68.00
2026-02-28T15:11:00Z,35.00,68.00
2026-02-28T15:15:00Z,35.00,68.00
2026-02-28T15:16:00Z,35.00,68.00
2026-02-28T15:17:00Z,35.00,68.00
2026-02-28T15:19:00Z,35.00,68.00
2026-02-28T15:20:00Z,35.00,68.00
2026-02-28T15:21:00Z,35.00,68.00
2026-02-28T15:26:00Z,35.00,68.00
2026-02-28T15:27:00Z,35.00,68.91
2026-02-28T15:29:00Z,35.00,69.00
2026-02-28T15:30:00Z,35.00,69.00
2026-02-28T15:33:00Z,35.00,68.00
2026-02-28T15:34:00Z,35.00,66.00
2026-02-28T15:36:00Z,35.00,66.00
2026-02-28T15:37:00Z,35.00,67.00
2026-02-28T15:38:00Z,32.90,67.00
2026-02-28T15:39:00Z,32.90,66.19
2026-02-28T15:40:00Z,35.00,67.00
2026-02-28T15:41:00Z,31.24,67.00
2026-02-28T15:42:00Z,31.24,68.64
2026-02-28T15:43:00Z,34.30,66.02
2026-02-28T15:44:00Z,34.00,66.02
2026-02-28T15:45:00Z,32.13,69.69
2026-02-28T15:46:00Z,31.30,69.88
2026-02-28T15:47:00Z,33.78,69.78
2026-02-28T15:48:00Z,34.62,68.47
2026-02-28T15:49:00Z,34.96,68.83
2026-02-28T15:50:00Z,34.62,68.99
2026-02-28T15:51:00Z,34.32,68.33
2026-02-28T15:52:00Z,32.48,69.91
2026-02-28T15:53:00Z,31.07,71.92
2026-02-28T15:54:00Z,32.36,72.82
2026-02-28T15:55:00Z,29.00,73.00
2026-02-28T15:56:00Z,31.64,70.89
2026-02-28T15:57:00Z,35.18,68.90
2026-02-28T15:58:00Z,32.56,70.04
2026-02-28T15:59:00Z,33.82,68.70
2026-02-28T16:00:00Z,36.28,65.86
2026-02-28T16:01:00Z,42.41,60.89
2026-02-28T16:02:00Z,46.60,55.75
2026-02-28T16:03:00Z,47.90,53.25
2026-02-28T16:04:00Z,47.46,54.75
2026-02-28T16:05:00Z,45.48,55.19
2026-02-28T16:06:00Z,51.31,51.86
2026-02-28T16:07:00Z,53.39,48.86
2026-02-28T16:08:00Z,58.09,43.69
2026-02-28T16:09:00Z,60.97,36.28
2026-02-28T16:10:00Z,64.27,36.63
2026-02-28T16:11:00Z,61.82,39.15
2026-02-28T16:12:00Z,64.37,37.69
2026-02-28T16:13:00Z,64.37,37.50
2026-02-28T16:14:00Z,66.85,35.31
2026-02-28T16:15:00Z,65.03,35.24
2026-02-28T16:16:00Z,66.93,35.22
2026-02-28T16:17:00Z,67.41,33.94
2026-02-28T16:18:00Z,66.62,34.25
2026-02-28T16:19:00Z,68.73,35.48
2026-02-28T16:20:00Z,68.50,34.81
2026-02-28T16:21:00Z,68.53,31.93
2026-02-28T16:22:00Z,70.36,30.69
2026-02-28T16:23:00Z,70.28,32.29
2026-02-28T16:24:00Z,68.80,32.92
2026-02-28T16:25:00Z,67.89,32.84
2026-02-28T16:26:00Z,65.65,33.78
2026-02-28T16:27:00Z,61.99,38.85
2026-02-28T16:28:00Z,56.86,42.63
2026-02-28T16:29:00Z,57.09,43.95
2026-02-28T16:30:00Z,60.55,39.79
2026-02-28T16:31:00Z,65.04,35.70
2026-02-28T16:32:00Z,66.43,34.44
2026-02-28T16:33:00Z,66.00,35.55
2026-02-28T16:34:00Z,67.03,33.84
2026-02-28T16:35:00Z,66.02,34.44
2026-02-28T16:36:00Z,68.15,34.01
2026-02-28T16:37:00Z,67.07,34.63
2026-02-28T16:38:00Z,70.41,30.57
2026-02-28T16:39:00Z,66.92,33.79
2026-02-28T16:40:00Z,65.80,34.28
2026-02-28T16:41:00Z,65.45,35.83
2026-02-28T16:42:00Z,66.60,32.23
2026-02-28T16:43:00Z,56.46,42.35
2026-02-28T16:44:00Z,53.13,46.72
2026-02-28T16:45:00Z,54.08,47.50
2026-02-28T16:46:00Z,63.86,41.61
2026-02-28T16:47:00Z,66.57,34.66
2026-02-28T16:48:00Z,69.02,31.84
2026-02-28T16:49:00Z,65.59,34.73
2026-02-28T16:50:00Z,63.19,36.74
2026-02-28T16:51:00Z,65.92,36.17
2026-02-28T16:52:00Z,68.78,31.87
2026-02-28T16:53:00Z,67.65,33.58
2026-02-28T16:54:00Z,72.03,26.83
2026-02-28T16:55:00Z,72.88,27.77
2026-02-28T16:56:00Z,76.47,24.06
2026-02-28T16:57:00Z,82.77,18.64
2026-02-28T16:58:00Z,87.51,12.95
2026-02-28T16:59:00Z,90.25,10.17
2026-02-28T17:00:00Z,91.29,7.19
2026-02-28T17:01:00Z,88.52,12.10
2026-02-28T17:02:00Z,82.03,19.73
2026-02-28T17:03:00Z,77.37,23.51
2026-02-28T17:04:00Z,76.46,24.66
2026-02-28T17:05:00Z,72.56,26.23
2026-02-28T17:06:00Z,72.85,27.52
2026-02-28T17:07:00Z,77.33,24.37
2026-02-28T17:08:00Z,76.66,24.05
2026-02-28T17:09:00Z,79.26,23.60
2026-02-28T17:10:00Z,88.06,11.75
2026-02-28T17:11:00Z,93.48,8.53
2026-02-28T17:12:00Z,94.65,4.47
2026-02-28T17:13:00Z,95.48,4.95
2026-02-28T17:14:00Z,95.78,4.64
2026-02-28T17:15:00Z,95.79,5.44
2026-02-28T17:16:00Z,94.44,5.99
2026-02-28T17:17:00Z,94.97,5.99
2026-02-28T17:18:00Z,95.96,2.69
2026-02-28T17:19:00Z,93.96,6.40
2026-02-28T17:20:00Z,91.16,9.80
2026-02-28T17:21:00Z,83.71,18.51
2026-02-28T17:22:00Z,78.67,21.56
2026-02-28T17:23:00Z,78.57,21.65
2026-02-28T17:24:00Z,73.33,24.76
2026-02-28T17:25:00Z,76.91,26.88
2026-02-28T17:26:00Z,67.35,31.45
2026-02-28T17:27:00Z,67.63,34.46
2026-02-28T17:28:00Z,71.70,27.59
2026-02-28T17:29:00Z,75.26,25.40
2026-02-28T17:30:00Z,79.05,21.46
2026-02-28T17:31:00Z,79.99,21.23
2026-02-28T17:32:00Z,81.26,17.70
2026-02-28T17:33:00Z,80.50,20.20
2026-02-28T17:34:00Z,74.53,26.21
2026-02-28T17:35:00Z,79.90,21.45
2026-02-28T17:36:00Z,76.49,25.91
2026-02-28T17:37:00Z,69.50,30.84
2026-02-28T17:38:00Z,71.81,31.03
2026-02-28T17:39:00Z,64.27,39.70
2026-02-28T17:40:00Z,51.57,47.48
2026-02-28T17:41:00Z,54.97,45.94
2026-02-28T17:42:00Z,51.05,48.99
2026-02-28T17:43:00Z,44.70,52.89
2026-02-28T17:44:00Z,53.11,48.59
2026-02-28T17:45:00Z,47.49,52.02
2026-02-28T17:46:00Z,40.00,59.92
2026-02-28T17:47:00Z,40.55,59.31
2026-02-28T17:48:00Z,41.77,58.10
2026-02-28T17:49:00Z,41.85,58.74
2026-02-28T17:50:00Z,43.02,57.86
2026-02-28T17:51:00Z,44.71,58.16
2026-02-28T17:52:00Z,45.62,56.07
2026-02-28T17:53:00Z,47.45,53.41
2026-02-28T17:54:00Z,46.79,50.05
2026-02-28T17:55:00Z,46.56,55.91
2026-02-28T17:56:00Z,46.96,51.71
2026-02-28T17:57:00Z,45.25,56.01
2026-02-28T17:58:00Z,47.41,56.20
2026-02-28T17:59:00Z,47.03,54.14
2026-02-28T18:00:00Z,47.29,52.97
2026-02-28T18:01:00Z,43.03,58.97
2026-02-28T18:02:00Z,50.91,50.96
2026-02-28T18:03:00Z,53.77,43.79
2026-02-28T18:04:00Z,62.82,37.13
2026-02-28T18:05:00Z,61.53,39.40
2026-02-28T18:06:00Z,68.30,28.26
2026-02-28T18:07:00Z,70.36,29.21
2026-02-28T18:08:00Z,64.08,41.41
2026-02-28T18:09:00Z,49.76,52.73
2026-02-28T18:10:00Z,41.55,61.13
2026-02-28T18:11:00Z,41.22,61.62
2026-02-28T18:12:00Z,36.45,63.57
2026-02-28T18:13:00Z,33.42,67.60
2026-02-28T18:14:00Z,31.80,66.49
2026-02-28T18:15:00Z,31.50,67.26
2026-02-28T18:16:00Z,26.42,72.79
2026-02-28T18:17:00Z,18.06,81.37
2026-02-28T18:18:00Z,14.53,85.69
2026-02-28T18:19:00Z,16.27,84.26
2026-02-28T18:20:00Z,17.11,83.61
2026-02-28T18:21:00Z,11.32,87.19
2026-02-28T18:22:00Z,8.18,91.04
2026-02-28T18:23:00Z,6.96,91.56
2026-02-28T18:24:00Z,6.57,91.91
2026-02-28T18:25:00Z,8.14,92.08
2026-02-28T18:26:00Z,5.68,94.65
2026-02-28T18:27:00Z,2.44,96.41
2026-02-28T18:28:00Z,1.46,98.28
2026-02-28T18:29:00Z,1.00,99.00
2026-02-28T18:30:00Z,1.66,98.03
2026-02-28T18:31:00Z,3.28,96.32
2026-02-28T18:32:00Z,4.64,95.49
2026-02-28T18:33:00Z,4.79,95.42
2026-02-28T18:34:00Z,5.03,93.43
2026-02-28T18:35:00Z,9.70,92.17
2026-02-28T18:36:00Z,5.62,93.96
2026-02-28T18:37:00Z,6.92,93.21
2026-02-28T18:38:00Z,5.94,92.56
2026-02-28T18:39:00Z,2.61,97.09
2026-02-28T18:40:00Z,3.38,96.32
2026-02-28T18:41:00Z,2.03,98.31
2026-02-28T18:42:00Z,1.00,99.00
2026-02-28T18:43:00Z,1.00,99.00
2026-02-28T18:44:00Z,1.00,99.00
2026-02-28T18:45:00Z,1.00,99.00
2026-02-28T18:46:00Z,1.00,99.00
2026-02-28T18:47:00Z,1.00,99.00
2026-02-28T18:48:00Z,1.00,99.00
2026-02-28T18:49:00Z,1.00,99.00
2026-02-28T18:50:00Z,1.00,99.00
2026-02-28T18:51:00Z,1.00,99.00
