# event_ticker=KXATPMATCH-26MAY06FUCPRI
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Dino Prizmic
# fav_player=Marton Fucsovics
# dog_player=Dino Prizmic
# kalshi_date=2026-05-06
timestamp,Marton Fucsovics,Dino Prizmic
2026-05-07T00:54:00Z,12.00,89.00
2026-05-07T00:56:00Z,11.00,89.00
2026-05-07T00:57:00Z,12.00,89.00
2026-05-07T00:58:00Z,12.00,88.00
2026-05-07T00:59:00Z,12.00,88.05
2026-05-07T01:00:00Z,11.83,88.00
2026-05-07T01:01:00Z,12.00,88.00
2026-05-07T01:02:00Z,12.00,89.00
2026-05-07T01:03:00Z,12.00,89.00
2026-05-07T01:04:00Z,11.88,89.00
2026-05-07T01:05:00Z,12.00,89.00
2026-05-07T01:06:00Z,11.00,89.00
2026-05-07T01:07:00Z,11.12,89.00
2026-05-07T01:08:00Z,11.35,89.00
2026-05-07T01:09:00Z,11.00,88.00
2026-05-07T01:10:00Z,12.00,89.00
2026-05-07T01:11:00Z,12.00,89.00
2026-05-07T01:12:00Z,12.00,89.00
2026-05-07T01:13:00Z,11.78,88.53
2026-05-07T01:14:00Z,11.78,88.00
2026-05-07T01:15:00Z,11.00,89.00
2026-05-07T01:16:00Z,11.00,88.00
2026-05-07T01:17:00Z,12.00,88.01
2026-05-07T01:18:00Z,12.00,88.01
2026-05-07T01:21:00Z,11.06,89.00
2026-05-07T01:22:00Z,12.00,87.25
2026-05-07T01:23:00Z,11.00,87.25
2026-05-07T01:24:00Z,11.35,88.16
2026-05-07T01:25:00Z,11.76,88.16
2026-05-07T01:26:00Z,11.99,88.16
2026-05-07T01:27:00Z,11.99,89.00
2026-05-07T01:29:00Z,12.00,89.00
2026-05-07T01:30:00Z,11.00,89.00
2026-05-07T01:31:00Z,11.00,88.00
2026-05-07T01:32:00Z,11.00,88.80
2026-05-07T01:33:00Z,12.00,88.00
2026-05-07T01:34:00Z,11.46,89.00
2026-05-07T01:35:00Z,11.00,89.00
2026-05-07T01:36:00Z,11.83,89.00
2026-05-07T01:38:00Z,11.60,89.00
2026-05-07T01:39:00Z,12.00,89.00
2026-05-07T01:40:00Z,11.26,89.00
2026-05-07T01:41:00Z,11.00,89.00
2026-05-07T01:42:00Z,11.00,88.53
2026-05-07T01:43:00Z,12.00,88.07
2026-05-07T01:44:00Z,11.00,89.00
2026-05-07T01:45:00Z,11.17,89.00
2026-05-07T01:46:00Z,11.05,89.00
2026-05-07T01:47:00Z,11.00,88.00
2026-05-07T01:48:00Z,12.00,89.00
2026-05-07T01:49:00Z,12.00,89.00
2026-05-07T01:50:00Z,11.17,88.00
2026-05-07T01:51:00Z,12.00,88.00
2026-05-07T01:52:00Z,12.00,88.00
2026-05-07T01:53:00Z,11.01,88.00
2026-05-07T01:54:00Z,11.00,88.00
2026-05-07T01:55:00Z,12.00,89.00
2026-05-07T01:56:00Z,11.00,89.00
2026-05-07T01:57:00Z,11.01,88.54
2026-05-07T01:58:00Z,11.97,88.68
2026-05-07T01:59:00Z,12.00,88.00
2026-05-07T02:00:00Z,12.00,88.15
2026-05-07T02:01:00Z,11.01,88.40
2026-05-07T02:02:00Z,12.00,89.00
2026-05-07T02:04:00Z,12.00,88.00
2026-05-07T02:05:00Z,12.00,88.00
2026-05-07T02:06:00Z,12.00,89.00
2026-05-07T02:07:00Z,12.00,88.00
2026-05-07T02:08:00Z,11.75,88.00
2026-05-07T02:09:00Z,11.02,89.00
2026-05-07T02:10:00Z,12.00,88.92
2026-05-07T02:11:00Z,11.00,88.92
2026-05-07T02:12:00Z,12.00,89.00
2026-05-07T02:13:00Z,11.96,89.00
2026-05-07T02:14:00Z,12.00,89.00
2026-05-07T02:15:00Z,12.00,89.00
2026-05-07T02:16:00Z,12.00,89.00
2026-05-07T02:17:00Z,11.80,89.00
2026-05-07T02:18:00Z,12.00,89.00
2026-05-07T02:19:00Z,12.00,89.00
2026-05-07T02:20:00Z,11.51,89.00
2026-05-07T02:21:00Z,12.00,89.00
2026-05-07T02:22:00Z,11.99,89.00
2026-05-07T02:23:00Z,12.78,89.00
2026-05-07T02:24:00Z,12.78,87.00
2026-05-07T02:25:00Z,11.29,87.00
2026-05-07T02:26:00Z,13.00,87.00
2026-05-07T02:27:00Z,13.00,87.00
2026-05-07T02:28:00Z,13.00,87.00
2026-05-07T02:29:00Z,13.00,87.00
2026-05-07T02:30:00Z,13.00,87.00
2026-05-07T02:31:00Z,12.64,87.00
2026-05-07T02:32:00Z,12.64,88.40
2026-05-07T02:33:00Z,12.90,87.00
2026-05-07T02:34:00Z,13.00,87.00
2026-05-07T02:35:00Z,12.87,87.00
2026-05-07T02:36:00Z,13.00,87.00
2026-05-07T02:37:00Z,13.00,89.00
2026-05-07T02:38:00Z,12.26,89.00
2026-05-07T02:39:00Z,11.00,89.00
2026-05-07T02:40:00Z,11.00,87.07
2026-05-07T02:42:00Z,13.00,87.07
2026-05-07T02:43:00Z,13.00,89.00
2026-05-07T02:44:00Z,13.00,88.44
2026-05-07T02:45:00Z,11.00,88.44
2026-05-07T02:46:00Z,12.37,87.00
2026-05-07T02:48:00Z,13.00,89.00
2026-05-07T02:49:00Z,11.61,87.00
2026-05-07T02:50:00Z,11.12,88.37
2026-05-07T02:51:00Z,13.00,88.37
2026-05-07T02:52:00Z,10.52,88.37
2026-05-07T02:53:00Z,11.00,89.00
2026-05-07T02:54:00Z,12.00,89.00
2026-05-07T02:55:00Z,12.00,88.04
2026-05-07T02:56:00Z,12.00,88.00
2026-05-07T02:57:00Z,11.10,88.00
2026-05-07T02:58:00Z,11.10,89.00
2026-05-07T02:59:00Z,12.00,89.00
2026-05-07T03:00:00Z,11.18,89.00
2026-05-07T03:01:00Z,11.00,89.00
2026-05-07T03:02:00Z,11.91,88.17
2026-05-07T03:03:00Z,11.91,89.00
2026-05-07T03:04:00Z,11.91,89.00
2026-05-07T03:05:00Z,11.83,88.74
2026-05-07T03:06:00Z,11.00,88.74
2026-05-07T03:07:00Z,11.24,89.00
2026-05-07T03:08:00Z,11.44,89.00
2026-05-07T03:09:00Z,11.44,89.00
2026-05-07T03:10:00Z,11.09,89.00
2026-05-07T03:11:00Z,11.50,89.00
2026-05-07T03:12:00Z,11.64,89.00
2026-05-07T03:13:00Z,11.00,89.00
2026-05-07T03:14:00Z,11.81,89.00
2026-05-07T03:15:00Z,12.00,88.63
2026-05-07T03:16:00Z,11.41,89.00
2026-05-07T03:17:00Z,11.00,89.00
2026-05-07T03:18:00Z,11.50,88.67
2026-05-07T03:19:00Z,12.00,88.00
2026-05-07T03:20:00Z,12.00,89.00
2026-05-07T03:21:00Z,12.00,89.00
2026-05-07T03:22:00Z,11.02,88.26
2026-05-07T03:23:00Z,12.00,88.49
2026-05-07T03:24:00Z,11.17,89.00
2026-05-07T03:25:00Z,11.71,88.08
2026-05-07T03:26:00Z,11.67,89.00
2026-05-07T03:27:00Z,12.00,88.00
2026-05-07T03:28:00Z,11.50,88.00
2026-05-07T03:29:00Z,11.50,89.00
2026-05-07T03:30:00Z,11.00,89.00
2026-05-07T03:31:00Z,11.17,89.00
2026-05-07T03:32:00Z,12.00,89.00
2026-05-07T03:33:00Z,11.44,89.00
2026-05-07T03:34:00Z,11.44,89.00
2026-05-07T03:35:00Z,11.28,88.53
2026-05-07T03:36:00Z,12.00,89.00
2026-05-07T03:37:00Z,12.00,88.00
2026-05-07T03:39:00Z,11.00,88.00
2026-05-07T03:40:00Z,12.00,89.00
2026-05-07T03:41:00Z,11.67,88.96
2026-05-07T03:42:00Z,11.50,88.96
2026-05-07T03:43:00Z,12.00,89.00
2026-05-07T03:44:00Z,12.00,89.00
2026-05-07T03:45:00Z,12.00,89.00
2026-05-07T03:46:00Z,12.00,88.00
2026-05-07T03:47:00Z,12.00,89.00
2026-05-07T03:48:00Z,12.00,89.00
2026-05-07T03:49:00Z,12.00,89.00
2026-05-07T03:50:00Z,11.16,89.00
2026-05-07T03:51:00Z,12.00,89.00
2026-05-07T03:52:00Z,12.00,89.00
2026-05-07T03:53:00Z,12.00,89.00
2026-05-07T03:54:00Z,11.07,88.10
2026-05-07T03:55:00Z,11.99,88.10
2026-05-07T03:56:00Z,11.08,88.10
2026-05-07T03:57:00Z,12.00,89.00
2026-05-07T03:58:00Z,11.88,89.00
2026-05-07T03:59:00Z,11.01,89.00
2026-05-07T04:00:00Z,11.17,89.00
2026-05-07T04:01:00Z,11.58,88.00
2026-05-07T04:02:00Z,11.10,89.00
2026-05-07T04:03:00Z,12.00,88.64
2026-05-07T04:04:00Z,12.00,89.00
2026-05-07T04:05:00Z,12.00,89.00
2026-05-07T04:06:00Z,12.00,89.00
2026-05-07T04:07:00Z,11.00,89.00
2026-05-07T04:08:00Z,12.00,89.00
2026-05-07T04:09:00Z,11.31,89.00
2026-05-07T04:10:00Z,12.00,89.00
2026-05-07T04:11:00Z,12.00,89.00
2026-05-07T04:12:00Z,12.50,88.91
2026-05-07T04:13:00Z,11.92,88.91
2026-05-07T04:14:00Z,12.00,89.00
2026-05-07T04:15:00Z,12.02,89.00
2026-05-07T04:16:00Z,12.25,89.00
2026-05-07T04:17:00Z,12.00,89.00
2026-05-07T04:18:00Z,12.56,88.95
2026-05-07T04:19:00Z,12.41,88.95
2026-05-07T04:20:00Z,12.38,88.80
2026-05-07T04:21:00Z,12.87,89.00
2026-05-07T04:22:00Z,13.00,88.95
2026-05-07T04:23:00Z,12.88,88.74
2026-05-07T04:24:00Z,13.00,89.00
2026-05-07T04:25:00Z,13.00,89.00
2026-05-07T04:26:00Z,13.00,89.00
2026-05-07T04:27:00Z,12.99,88.65
2026-05-07T04:28:00Z,13.00,89.00
2026-05-07T04:29:00Z,12.74,88.40
2026-05-07T04:30:00Z,12.98,89.00
2026-05-07T04:31:00Z,12.87,89.00
2026-05-07T04:32:00Z,13.61,87.77
2026-05-07T04:33:00Z,12.98,87.69
2026-05-07T04:34:00Z,13.00,88.00
2026-05-07T04:35:00Z,12.99,87.18
2026-05-07T04:36:00Z,12.15,88.00
2026-05-07T04:37:00Z,12.38,87.98
2026-05-07T04:38:00Z,12.99,88.00
2026-05-07T04:39:00Z,13.00,87.69
2026-05-07T04:40:00Z,13.00,87.91
2026-05-07T04:41:00Z,12.93,88.00
2026-05-07T04:42:00Z,12.07,87.67
2026-05-07T04:43:00Z,13.00,87.09
2026-05-07T04:44:00Z,13.00,87.52
2026-05-07T04:45:00Z,12.92,87.83
2026-05-07T04:46:00Z,13.00,87.05
2026-05-07T04:47:00Z,12.62,87.91
2026-05-07T04:48:00Z,12.41,87.81
2026-05-07T04:49:00Z,12.96,88.00
2026-05-07T04:50:00Z,12.67,87.12
2026-05-07T04:51:00Z,13.00,87.11
2026-05-07T04:52:00Z,13.00,88.00
2026-05-07T04:53:00Z,12.99,87.84
2026-05-07T04:54:00Z,12.97,87.58
2026-05-07T04:55:00Z,12.70,87.71
2026-05-07T04:56:00Z,12.38,88.00
2026-05-07T04:57:00Z,13.00,88.00
2026-05-07T04:58:00Z,12.68,87.08
2026-05-07T04:59:00Z,12.87,87.10
2026-05-07T05:00:00Z,12.96,88.00
2026-05-07T05:01:00Z,13.00,87.00
2026-05-07T05:02:00Z,13.00,88.00
2026-05-07T05:03:00Z,13.00,88.00
2026-05-07T05:04:00Z,13.00,87.74
2026-05-07T05:05:00Z,13.00,87.76
2026-05-07T05:06:00Z,12.56,88.00
2026-05-07T05:07:00Z,13.00,88.00
2026-05-07T05:08:00Z,12.16,88.00
2026-05-07T05:09:00Z,13.00,87.13
2026-05-07T05:10:00Z,12.42,88.00
2026-05-07T05:11:00Z,12.52,88.00
2026-05-07T05:12:00Z,13.00,88.00
2026-05-07T05:13:00Z,12.75,87.65
2026-05-07T05:14:00Z,12.18,87.06
2026-05-07T05:15:00Z,12.96,87.23
2026-05-07T05:16:00Z,12.77,88.00
2026-05-07T05:17:00Z,12.98,88.00
2026-05-07T05:18:00Z,13.00,87.16
2026-05-07T05:19:00Z,12.38,87.64
2026-05-07T05:20:00Z,12.00,88.00
2026-05-07T05:21:00Z,12.94,87.08
2026-05-07T05:22:00Z,12.31,87.77
2026-05-07T05:23:00Z,12.69,87.55
2026-05-07T05:24:00Z,13.00,87.22
2026-05-07T05:25:00Z,12.31,87.34
2026-05-07T05:26:00Z,12.91,88.00
2026-05-07T05:27:00Z,13.00,88.00
2026-05-07T05:28:00Z,12.47,88.00
2026-05-07T05:29:00Z,13.00,87.95
2026-05-07T05:30:00Z,13.00,88.00
2026-05-07T05:31:00Z,13.00,88.00
2026-05-07T05:32:00Z,12.98,88.00
2026-05-07T05:33:00Z,13.00,87.96
2026-05-07T05:34:00Z,12.50,87.05
2026-05-07T05:35:00Z,12.08,87.99
2026-05-07T05:36:00Z,13.00,87.00
2026-05-07T05:37:00Z,13.00,87.40
2026-05-07T05:38:00Z,12.15,88.00
2026-05-07T05:39:00Z,13.00,87.84
2026-05-07T05:40:00Z,12.27,87.00
2026-05-07T05:41:00Z,13.00,87.00
2026-05-07T05:42:00Z,12.51,87.00
2026-05-07T05:43:00Z,13.00,87.10
2026-05-07T05:44:00Z,13.00,87.93
2026-05-07T05:45:00Z,12.54,87.32
2026-05-07T05:46:00Z,12.50,88.00
2026-05-07T05:47:00Z,13.00,87.46
2026-05-07T05:48:00Z,13.00,88.00
2026-05-07T05:49:00Z,12.94,88.00
2026-05-07T05:50:00Z,12.94,87.10
2026-05-07T05:51:00Z,12.00,88.00
2026-05-07T05:52:00Z,13.00,87.26
2026-05-07T05:53:00Z,13.00,87.94
2026-05-07T05:54:00Z,13.00,88.00
2026-05-07T05:55:00Z,13.00,88.00
2026-05-07T05:56:00Z,12.92,87.83
2026-05-07T05:57:00Z,12.57,88.00
2026-05-07T05:58:00Z,13.00,87.01
2026-05-07T05:59:00Z,12.57,88.00
2026-05-07T06:00:00Z,12.60,87.90
2026-05-07T06:01:00Z,12.82,88.00
2026-05-07T06:02:00Z,13.00,88.00
2026-05-07T06:03:00Z,13.00,88.00
2026-05-07T06:04:00Z,12.74,88.00
2026-05-07T06:05:00Z,13.00,87.07
2026-05-07T06:06:00Z,13.00,88.00
2026-05-07T06:07:00Z,12.76,87.36
2026-05-07T06:08:00Z,13.00,87.36
2026-05-07T06:09:00Z,13.00,87.36
2026-05-07T06:10:00Z,12.53,88.00
2026-05-07T06:11:00Z,13.00,87.77
2026-05-07T06:12:00Z,13.00,87.99
2026-05-07T06:13:00Z,12.94,88.00
2026-05-07T06:14:00Z,12.00,88.00
2026-05-07T06:15:00Z,12.97,88.00
2026-05-07T06:16:00Z,13.00,88.00
2026-05-07T06:17:00Z,12.04,88.00
2026-05-07T06:18:00Z,13.00,87.02
2026-05-07T06:19:00Z,13.00,87.63
2026-05-07T06:20:00Z,13.42,87.06
2026-05-07T06:21:00Z,14.00,88.00
2026-05-07T06:22:00Z,13.93,88.00
2026-05-07T06:23:00Z,14.00,88.00
2026-05-07T06:24:00Z,13.09,87.81
2026-05-07T06:25:00Z,13.35,87.99
2026-05-07T06:26:00Z,14.00,88.00
2026-05-07T06:27:00Z,13.79,87.81
2026-05-07T06:28:00Z,13.84,88.00
2026-05-07T06:29:00Z,12.00,88.00
2026-05-07T06:30:00Z,12.00,87.65
2026-05-07T06:31:00Z,14.00,88.00
2026-05-07T06:32:00Z,12.85,87.53
2026-05-07T06:33:00Z,14.00,88.00
2026-05-07T06:34:00Z,14.00,87.34
2026-05-07T06:35:00Z,14.00,87.00
2026-05-07T06:36:00Z,13.00,88.00
2026-05-07T06:37:00Z,12.29,88.00
2026-05-07T06:38:00Z,13.01,88.00
2026-05-07T06:39:00Z,14.00,88.00
2026-05-07T06:40:00Z,12.06,87.35
2026-05-07T06:41:00Z,12.07,88.00
2026-05-07T06:42:00Z,12.00,87.02
2026-05-07T06:43:00Z,12.94,87.02
2026-05-07T06:44:00Z,13.59,87.00
2026-05-07T06:45:00Z,13.59,87.00
2026-05-07T06:46:00Z,12.00,87.75
2026-05-07T06:47:00Z,13.00,88.00
2026-05-07T06:48:00Z,12.14,87.04
2026-05-07T06:49:00Z,13.00,87.08
2026-05-07T06:50:00Z,13.37,88.00
2026-05-07T06:51:00Z,12.00,88.00
2026-05-07T06:52:00Z,12.00,88.00
2026-05-07T06:53:00Z,13.00,87.29
2026-05-07T06:54:00Z,13.00,87.47
2026-05-07T06:55:00Z,12.05,87.00
2026-05-07T06:56:00Z,12.99,88.00
2026-05-07T06:57:00Z,12.99,87.70
2026-05-07T06:58:00Z,12.24,87.09
2026-05-07T06:59:00Z,13.00,87.00
2026-05-07T07:00:00Z,14.00,88.00
2026-05-07T09:01:00Z,14.00,87.02
2026-05-07T09:02:00Z,15.10,88.00
2026-05-07T09:03:00Z,16.19,87.51
2026-05-07T09:04:00Z,13.58,88.00
2026-05-07T09:05:00Z,15.39,88.00
2026-05-07T09:06:00Z,13.91,88.00
2026-05-07T09:07:00Z,17.00,87.60
2026-05-07T09:08:00Z,13.08,87.60
2026-05-07T09:09:00Z,16.36,88.00
2026-05-07T09:10:00Z,13.06,87.22
2026-05-07T09:11:00Z,17.00,87.22
2026-05-07T09:12:00Z,15.68,88.00
2026-05-07T09:13:00Z,13.61,87.09
2026-05-07T09:14:00Z,16.45,87.09
2026-05-07T09:15:00Z,17.00,88.00
2026-05-07T09:16:00Z,14.39,87.99
2026-05-07T09:17:00Z,14.39,87.97
2026-05-07T09:18:00Z,14.00,87.21
2026-05-07T09:19:00Z,14.00,87.09
2026-05-07T09:20:00Z,16.00,87.50
2026-05-07T09:21:00Z,16.06,87.50
2026-05-07T09:22:00Z,14.00,87.00
2026-05-07T09:23:00Z,16.59,87.87
2026-05-07T09:24:00Z,16.70,87.40
2026-05-07T09:25:00Z,16.70,88.09
2026-05-07T09:26:00Z,12.45,87.53
2026-05-07T09:27:00Z,12.45,87.00
2026-05-07T09:28:00Z,12.00,88.00
2026-05-07T09:29:00Z,12.02,87.12
2026-05-07T09:30:00Z,12.02,88.00
2026-05-07T09:31:00Z,14.00,88.00
2026-05-07T09:33:00Z,13.66,88.00
2026-05-07T09:34:00Z,12.00,88.00
2026-05-07T09:35:00Z,14.00,88.00
2026-05-07T09:36:00Z,14.00,88.00
2026-05-07T09:37:00Z,13.00,87.02
2026-05-07T09:38:00Z,13.00,88.00
2026-05-07T09:39:00Z,13.00,87.18
2026-05-07T09:40:00Z,13.00,89.00
2026-05-07T09:41:00Z,13.00,89.00
2026-05-07T09:42:00Z,14.00,89.00
2026-05-07T09:43:00Z,13.15,88.67
2026-05-07T09:44:00Z,13.15,89.00
2026-05-07T09:45:00Z,13.15,89.00
2026-05-07T09:46:00Z,12.00,89.00
2026-05-07T09:47:00Z,12.00,89.00
2026-05-07T09:48:00Z,12.04,88.79
2026-05-07T09:49:00Z,13.38,88.76
2026-05-07T09:50:00Z,14.00,87.36
2026-05-07T09:52:00Z,14.00,89.00
2026-05-07T09:53:00Z,12.50,89.00
2026-05-07T09:54:00Z,14.00,89.00
2026-05-07T09:55:00Z,14.00,88.00
2026-05-07T09:56:00Z,14.00,88.00
2026-05-07T09:57:00Z,13.23,88.00
2026-05-07T09:58:00Z,13.23,88.00
2026-05-07T09:59:00Z,14.00,88.00
2026-05-07T10:00:00Z,12.00,88.00
2026-05-07T10:02:00Z,14.00,88.00
2026-05-07T10:03:00Z,14.00,87.29
2026-05-07T10:04:00Z,12.42,88.00
2026-05-07T10:05:00Z,12.42,88.00
2026-05-07T10:06:00Z,13.00,88.00
2026-05-07T10:07:00Z,13.80,88.00
2026-05-07T10:08:00Z,13.00,88.00
2026-05-07T10:09:00Z,14.00,87.19
2026-05-07T10:10:00Z,14.00,88.00
2026-05-07T10:11:00Z,14.00,87.00
2026-05-07T10:13:00Z,14.00,88.00
2026-05-07T10:14:00Z,12.00,87.65
