# event_ticker=KXATPMATCH-26MAY08CILLAN
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Martin Landaluce
# fav_player=Marin Cilic
# dog_player=Martin Landaluce
# kalshi_date=2026-05-08
timestamp,Marin Cilic,Martin Landaluce
2026-05-08T23:10:00Z,,38.00
2026-05-08T23:17:00Z,63.00,38.00
2026-05-08T23:22:00Z,63.00,38.00
2026-05-08T23:27:00Z,63.00,38.00
2026-05-08T23:35:00Z,63.00,38.00
2026-05-08T23:41:00Z,63.00,38.00
2026-05-08T23:52:00Z,63.00,38.00
2026-05-09T00:06:00Z,63.00,38.00
2026-05-09T00:14:00Z,63.00,38.00
2026-05-09T00:22:00Z,63.00,38.00
2026-05-09T00:25:00Z,63.00,38.00
2026-05-09T00:28:00Z,63.00,38.00
2026-05-09T00:37:00Z,63.00,38.00
2026-05-09T00:58:00Z,63.00,38.00
2026-05-09T01:00:00Z,63.00,38.00
2026-05-09T01:01:00Z,63.00,39.00
2026-05-09T01:20:00Z,63.00,39.00
2026-05-09T01:31:00Z,63.00,39.00
2026-05-09T01:39:00Z,63.00,39.00
2026-05-09T01:46:00Z,63.00,39.00
2026-05-09T01:51:00Z,63.00,39.00
2026-05-09T02:07:00Z,63.00,39.00
2026-05-09T02:24:00Z,63.00,39.00
2026-05-09T02:26:00Z,63.00,38.00
2026-05-09T02:32:00Z,63.00,39.00
2026-05-09T02:43:00Z,63.00,39.00
2026-05-09T02:49:00Z,63.00,39.00
2026-05-09T03:04:00Z,63.00,39.00
2026-05-09T03:05:00Z,63.00,39.00
2026-05-09T03:14:00Z,63.00,39.00
2026-05-09T03:22:00Z,63.00,39.00
2026-05-09T03:32:00Z,63.00,39.00
2026-05-09T03:33:00Z,63.00,39.00
2026-05-09T03:40:00Z,63.00,39.00
2026-05-09T04:03:00Z,63.00,39.00
2026-05-09T04:04:00Z,63.00,39.00
2026-05-09T04:08:00Z,63.00,39.00
2026-05-09T04:12:00Z,63.00,39.00
2026-05-09T04:18:00Z,63.00,39.00
2026-05-09T04:20:00Z,63.00,39.00
2026-05-09T04:21:00Z,63.00,39.00
2026-05-09T04:25:00Z,63.00,39.00
2026-05-09T04:30:00Z,63.00,39.00
2026-05-09T04:31:00Z,63.00,39.00
2026-05-09T04:32:00Z,63.00,39.00
2026-05-09T04:33:00Z,63.00,39.00
2026-05-09T04:34:00Z,63.00,39.00
2026-05-09T04:35:00Z,63.00,39.00
2026-05-09T04:36:00Z,63.00,39.00
2026-05-09T04:39:00Z,63.00,39.00
2026-05-09T04:41:00Z,63.00,39.00
2026-05-09T04:42:00Z,63.00,39.00
2026-05-09T04:45:00Z,63.00,39.00
2026-05-09T04:50:00Z,63.00,39.00
2026-05-09T04:52:00Z,63.00,37.64
2026-05-09T04:57:00Z,61.05,37.64
2026-05-09T04:59:00Z,63.00,37.64
2026-05-09T05:00:00Z,63.00,37.64
2026-05-09T05:01:00Z,63.00,39.00
2026-05-09T05:03:00Z,63.00,39.00
2026-05-09T05:04:00Z,63.00,39.00
2026-05-09T05:06:00Z,63.00,39.00
2026-05-09T05:09:00Z,63.00,39.00
2026-05-09T05:26:00Z,63.00,39.00
2026-05-09T05:28:00Z,63.00,39.00
2026-05-09T05:29:00Z,63.00,39.00
2026-05-09T05:37:00Z,63.00,39.00
2026-05-09T05:38:00Z,63.00,39.00
2026-05-09T05:43:00Z,63.00,39.00
2026-05-09T05:53:00Z,63.00,39.00
2026-05-09T05:55:00Z,63.00,39.00
2026-05-09T05:57:00Z,63.00,39.00
2026-05-09T05:59:00Z,63.00,39.00
2026-05-09T06:00:00Z,63.00,39.00
2026-05-09T06:04:00Z,63.00,39.00
2026-05-09T06:06:00Z,62.00,39.00
2026-05-09T06:11:00Z,62.00,39.00
2026-05-09T06:13:00Z,62.00,39.00
2026-05-09T06:18:00Z,62.00,39.00
2026-05-09T06:21:00Z,62.00,39.00
2026-05-09T06:25:00Z,62.00,39.00
2026-05-09T06:28:00Z,62.00,39.00
2026-05-09T06:29:00Z,62.00,39.00
2026-05-09T06:33:00Z,62.00,39.00
2026-05-09T06:36:00Z,62.00,39.00
2026-05-09T06:38:00Z,62.00,39.00
2026-05-09T06:54:00Z,62.00,39.00
2026-05-09T07:01:00Z,62.00,39.00
2026-05-09T07:10:00Z,62.00,39.00
2026-05-09T07:11:00Z,62.00,39.00
2026-05-09T07:19:00Z,62.00,39.00
2026-05-09T07:25:00Z,62.00,39.00
2026-05-09T07:29:00Z,62.00,39.00
2026-05-09T07:42:00Z,62.00,39.00
2026-05-09T07:56:00Z,62.00,39.00
2026-05-09T07:58:00Z,62.00,39.00
2026-05-09T08:00:00Z,62.00,39.00
2026-05-09T08:05:00Z,62.00,39.00
2026-05-09T08:17:00Z,62.00,39.00
2026-05-09T08:23:00Z,62.00,39.00
2026-05-09T08:41:00Z,62.00,39.00
2026-05-09T08:44:00Z,62.00,39.00
2026-05-09T08:45:00Z,62.00,39.00
2026-05-09T08:55:00Z,62.00,39.00
2026-05-09T09:00:00Z,62.00,39.00
2026-05-09T09:01:00Z,62.00,39.00
2026-05-09T09:04:00Z,62.00,40.00
2026-05-09T09:10:00Z,62.00,40.00
2026-05-09T09:13:00Z,62.00,40.00
2026-05-09T09:19:00Z,62.00,40.00
2026-05-09T09:25:00Z,62.00,40.00
2026-05-09T09:31:00Z,62.00,40.00
2026-05-09T09:33:00Z,62.00,40.00
2026-05-09T09:35:00Z,62.00,40.00
2026-05-09T09:38:00Z,62.00,40.00
2026-05-09T09:39:00Z,62.00,40.00
2026-05-09T09:58:00Z,61.83,39.00
2026-05-09T10:02:00Z,62.00,39.00
2026-05-09T10:04:00Z,62.00,39.00
2026-05-09T10:05:00Z,62.00,40.00
2026-05-09T10:10:00Z,62.00,40.00
2026-05-09T10:16:00Z,62.00,40.00
2026-05-09T10:17:00Z,62.00,40.00
2026-05-09T10:18:00Z,62.00,40.00
2026-05-09T10:20:00Z,62.00,40.00
2026-05-09T10:23:00Z,62.00,40.00
2026-05-09T10:24:00Z,62.00,40.00
2026-05-09T10:26:00Z,62.00,40.00
2026-05-09T10:27:00Z,62.00,40.00
2026-05-09T10:30:00Z,62.46,40.00
2026-05-09T10:32:00Z,62.00,40.00
2026-05-09T10:33:00Z,62.00,40.00
2026-05-09T10:35:00Z,62.00,40.00
2026-05-09T10:37:00Z,61.71,40.00
2026-05-09T10:38:00Z,63.00,40.00
2026-05-09T10:39:00Z,63.00,40.00
2026-05-09T10:40:00Z,62.96,40.00
2026-05-09T10:41:00Z,62.99,40.00
2026-05-09T10:42:00Z,62.00,40.00
2026-05-09T10:43:00Z,63.00,40.00
2026-05-09T10:44:00Z,63.00,40.00
2026-05-09T10:45:00Z,63.00,39.00
2026-05-09T10:46:00Z,64.00,39.00
2026-05-09T10:47:00Z,64.00,38.00
2026-05-09T10:48:00Z,64.00,38.00
2026-05-09T10:49:00Z,64.00,38.98
2026-05-09T10:50:00Z,64.00,38.00
2026-05-09T10:51:00Z,64.00,38.01
2026-05-09T10:53:00Z,63.00,38.01
2026-05-09T10:54:00Z,63.00,39.00
2026-05-09T10:55:00Z,63.01,39.00
2026-05-09T10:56:00Z,64.00,39.00
2026-05-09T10:57:00Z,64.00,39.00
2026-05-09T10:58:00Z,62.00,38.00
2026-05-09T10:59:00Z,64.00,39.81
2026-05-09T11:00:00Z,62.25,38.00
2026-05-09T11:01:00Z,65.00,38.00
2026-05-09T11:02:00Z,65.00,36.00
2026-05-09T11:03:00Z,65.27,33.00
2026-05-09T11:04:00Z,72.56,30.67
2026-05-09T11:05:00Z,71.74,33.00
2026-05-09T11:06:00Z,70.81,29.00
2026-05-09T11:07:00Z,67.52,32.10
2026-05-09T11:08:00Z,64.01,35.44
2026-05-09T11:09:00Z,64.00,36.00
2026-05-09T11:10:00Z,67.34,36.01
2026-05-09T11:11:00Z,65.75,37.19
2026-05-09T11:12:00Z,62.26,38.41
2026-05-09T11:13:00Z,61.00,40.77
2026-05-09T11:14:00Z,61.68,38.01
2026-05-09T11:15:00Z,60.04,41.00
2026-05-09T11:16:00Z,53.99,43.70
2026-05-09T11:17:00Z,59.68,45.33
2026-05-09T11:18:00Z,62.17,38.48
2026-05-09T11:19:00Z,62.88,38.68
2026-05-09T11:20:00Z,62.90,36.30
2026-05-09T11:21:00Z,65.09,36.24
2026-05-09T11:22:00Z,64.32,34.24
2026-05-09T11:23:00Z,59.11,42.87
2026-05-09T11:24:00Z,58.71,41.98
2026-05-09T11:25:00Z,57.25,42.69
2026-05-09T11:26:00Z,60.96,41.99
2026-05-09T11:27:00Z,61.86,40.61
2026-05-09T11:28:00Z,63.00,38.00
2026-05-09T11:29:00Z,63.00,38.00
2026-05-09T11:30:00Z,65.81,34.90
2026-05-09T11:31:00Z,69.68,30.73
2026-05-09T11:32:00Z,65.27,36.28
2026-05-09T11:33:00Z,68.97,33.56
2026-05-09T11:34:00Z,64.25,35.05
2026-05-09T11:35:00Z,64.69,36.54
2026-05-09T11:36:00Z,59.05,40.99
2026-05-09T11:37:00Z,62.83,40.99
2026-05-09T11:38:00Z,60.45,41.78
2026-05-09T11:39:00Z,56.12,43.48
2026-05-09T11:40:00Z,50.91,49.38
2026-05-09T11:41:00Z,54.48,45.23
2026-05-09T11:42:00Z,49.23,49.86
2026-05-09T11:43:00Z,51.80,45.90
2026-05-09T11:44:00Z,51.34,51.95
2026-05-09T11:45:00Z,49.14,53.73
2026-05-09T11:46:00Z,49.05,48.73
2026-05-09T11:47:00Z,53.04,46.82
2026-05-09T11:48:00Z,58.00,42.99
2026-05-09T11:49:00Z,57.16,43.00
2026-05-09T11:50:00Z,58.14,42.00
2026-05-09T11:51:00Z,58.14,43.67
2026-05-09T11:52:00Z,57.55,41.32
2026-05-09T11:53:00Z,60.00,35.42
2026-05-09T11:54:00Z,65.11,35.54
2026-05-09T11:55:00Z,58.26,39.19
2026-05-09T11:56:00Z,59.09,41.73
2026-05-09T11:57:00Z,58.09,41.57
2026-05-09T11:58:00Z,65.07,38.00
2026-05-09T11:59:00Z,63.96,33.89
2026-05-09T12:00:00Z,66.35,33.04
2026-05-09T12:01:00Z,64.37,34.11
2026-05-09T12:02:00Z,60.96,39.09
2026-05-09T12:03:00Z,57.83,45.20
2026-05-09T12:04:00Z,56.26,45.02
2026-05-09T12:05:00Z,49.27,51.22
2026-05-09T12:06:00Z,48.65,49.61
2026-05-09T12:07:00Z,50.63,51.72
2026-05-09T12:08:00Z,35.96,59.13
2026-05-09T12:09:00Z,33.66,66.42
2026-05-09T12:10:00Z,33.08,67.83
2026-05-09T12:11:00Z,31.40,70.92
2026-05-09T12:12:00Z,27.79,71.71
2026-05-09T12:13:00Z,27.99,72.84
2026-05-09T12:14:00Z,28.00,72.71
2026-05-09T12:15:00Z,27.99,72.06
2026-05-09T12:16:00Z,28.00,72.72
2026-05-09T12:17:00Z,28.33,72.42
2026-05-09T12:18:00Z,29.33,70.52
2026-05-09T12:19:00Z,32.33,68.66
2026-05-09T12:20:00Z,33.00,67.71
2026-05-09T12:21:00Z,31.78,71.10
2026-05-09T12:22:00Z,30.16,71.61
