# event_ticker=KXATPMATCH-26FEB20WONCOB
# final_score=7-5 6-7(7) 6-2
# score_resolution=5-7 7-6 2-6
# match_winner=Flavio Cobolli
# fav_player=Coleman Wong
# dog_player=Flavio Cobolli
# kalshi_date=2026-02-20
timestamp,Coleman Wong,Flavio Cobolli
2026-02-20T12:01:00Z,46.00,54.00
2026-02-20T12:04:00Z,46.00,54.00
2026-02-20T12:06:00Z,46.00,54.00
2026-02-20T12:09:00Z,47.00,54.00
2026-02-20T12:11:00Z,47.00,54.00
2026-02-20T12:13:00Z,47.00,54.00
2026-02-20T12:15:00Z,47.00,54.00
2026-02-20T12:20:00Z,47.00,54.00
2026-02-20T12:28:00Z,47.00,54.00
2026-02-20T12:29:00Z,47.00,54.00
2026-02-20T12:30:00Z,47.00,54.00
2026-02-20T12:37:00Z,47.00,54.00
2026-02-20T12:39:00Z,47.00,54.00
2026-02-20T12:43:00Z,47.00,53.00
2026-02-20T12:47:00Z,47.00,53.00
2026-02-20T12:58:00Z,48.00,52.00
2026-02-20T12:59:00Z,48.00,52.00
2026-02-20T13:00:00Z,48.00,52.00
2026-02-20T13:07:00Z,48.00,52.00
2026-02-20T13:13:00Z,48.00,52.00
2026-02-20T13:14:00Z,48.00,52.00
2026-02-20T13:17:00Z,48.00,52.00
2026-02-20T13:18:00Z,48.00,52.00
2026-02-20T13:20:00Z,48.00,51.00
2026-02-20T13:21:00Z,48.00,51.00
2026-02-20T13:25:00Z,48.00,51.00
2026-02-20T13:28:00Z,48.00,51.00
2026-02-20T13:29:00Z,48.00,51.00
2026-02-20T13:32:00Z,47.64,51.00
2026-02-20T13:36:00Z,47.64,51.00
2026-02-20T13:39:00Z,47.64,51.00
2026-02-20T13:44:00Z,48.00,51.00
2026-02-20T13:45:00Z,48.00,51.00
2026-02-20T13:47:00Z,48.00,51.00
2026-02-20T13:49:00Z,48.00,51.00
2026-02-20T13:52:00Z,48.00,51.00
2026-02-20T13:53:00Z,48.00,51.00
2026-02-20T13:56:00Z,48.00,51.00
2026-02-20T13:57:00Z,48.00,51.00
2026-02-20T13:59:00Z,49.91,51.00
2026-02-20T14:00:00Z,51.00,49.09
2026-02-20T14:01:00Z,52.00,51.00
2026-02-20T14:07:00Z,52.00,51.00
2026-02-20T14:10:00Z,51.00,51.00
2026-02-20T14:12:00Z,51.00,51.00
2026-02-20T14:13:00Z,51.54,51.00
2026-02-20T14:17:00Z,51.54,50.00
2026-02-20T14:18:00Z,52.00,50.00
2026-02-20T14:21:00Z,52.00,50.00
2026-02-20T14:22:00Z,52.00,50.00
2026-02-20T14:23:00Z,52.00,50.00
2026-02-20T14:27:00Z,52.00,50.00
2026-02-20T14:28:00Z,52.00,50.00
2026-02-20T14:29:00Z,52.00,51.00
2026-02-20T14:33:00Z,52.00,51.00
2026-02-20T14:35:00Z,52.00,51.00
2026-02-20T14:36:00Z,52.00,50.00
2026-02-20T14:39:00Z,52.00,50.00
2026-02-20T14:40:00Z,52.00,50.00
2026-02-20T14:41:00Z,52.00,51.00
2026-02-20T14:44:00Z,52.00,51.00
2026-02-20T14:45:00Z,52.00,51.00
2026-02-20T14:46:00Z,50.00,51.00
2026-02-20T14:47:00Z,50.00,51.00
2026-02-20T14:48:00Z,50.00,51.00
2026-02-20T14:49:00Z,52.00,51.00
2026-02-20T14:51:00Z,51.00,51.00
2026-02-20T14:52:00Z,51.00,50.27
2026-02-20T14:53:00Z,52.00,48.29
2026-02-20T14:57:00Z,52.00,50.00
2026-02-20T15:04:00Z,52.00,50.00
2026-02-20T15:05:00Z,52.00,50.00
2026-02-20T15:06:00Z,52.00,50.00
2026-02-20T15:08:00Z,52.00,50.00
2026-02-20T15:09:00Z,52.00,50.00
2026-02-20T15:10:00Z,52.00,50.00
2026-02-20T15:13:00Z,52.00,50.00
2026-02-20T15:16:00Z,52.00,50.00
2026-02-20T15:17:00Z,52.00,50.00
2026-02-20T15:20:00Z,52.00,50.00
2026-02-20T15:22:00Z,52.74,50.00
2026-02-20T15:24:00Z,52.73,50.00
2026-02-20T15:28:00Z,52.73,50.00
2026-02-20T15:30:00Z,52.00,50.00
2026-02-20T15:35:00Z,52.67,50.00
2026-02-20T15:36:00Z,52.67,50.00
2026-02-20T15:37:00Z,52.00,50.00
2026-02-20T15:38:00Z,52.00,50.00
2026-02-20T15:39:00Z,52.00,50.00
2026-02-20T15:40:00Z,52.00,50.00
2026-02-20T15:42:00Z,52.00,50.00
2026-02-20T15:43:00Z,52.00,50.00
2026-02-20T15:44:00Z,52.00,50.00
2026-02-20T15:45:00Z,52.63,50.00
2026-02-20T15:46:00Z,53.00,50.00
2026-02-20T15:47:00Z,52.00,50.00
2026-02-20T15:49:00Z,52.00,50.00
2026-02-20T15:50:00Z,52.99,50.00
2026-02-20T15:52:00Z,52.99,50.00
2026-02-20T15:53:00Z,53.00,50.00
2026-02-20T15:54:00Z,53.00,50.00
2026-02-20T15:55:00Z,53.00,50.00
2026-02-20T15:56:00Z,51.04,50.00
2026-02-20T15:58:00Z,51.04,47.23
2026-02-20T15:59:00Z,52.96,47.23
2026-02-20T16:01:00Z,52.96,47.00
2026-02-20T16:02:00Z,52.67,49.00
2026-02-20T16:03:00Z,53.00,48.00
2026-02-20T16:04:00Z,53.00,48.00
2026-02-20T16:05:00Z,53.00,48.00
2026-02-20T16:07:00Z,53.00,48.00
2026-02-20T16:08:00Z,53.00,48.00
2026-02-20T16:09:00Z,53.00,48.74
2026-02-20T16:10:00Z,53.00,49.00
2026-02-20T16:11:00Z,52.00,49.00
2026-02-20T16:12:00Z,52.00,49.00
2026-02-20T16:13:00Z,52.45,49.00
2026-02-20T16:14:00Z,53.00,49.00
2026-02-20T16:15:00Z,53.00,49.00
2026-02-20T16:16:00Z,52.00,48.37
2026-02-20T16:17:00Z,53.00,49.00
2026-02-20T16:18:00Z,53.00,49.00
2026-02-20T16:19:00Z,53.00,49.00
2026-02-20T16:20:00Z,53.00,49.00
2026-02-20T16:21:00Z,52.00,49.00
2026-02-20T16:23:00Z,53.00,49.00
2026-02-20T16:24:00Z,53.00,49.00
2026-02-20T16:25:00Z,53.00,49.00
2026-02-20T16:26:00Z,53.00,49.00
2026-02-20T16:27:00Z,53.00,49.00
2026-02-20T16:29:00Z,53.00,48.82
2026-02-20T16:30:00Z,53.00,49.00
2026-02-20T16:31:00Z,52.00,48.00
2026-02-20T16:32:00Z,52.57,49.00
2026-02-20T16:34:00Z,52.57,49.00
2026-02-20T16:36:00Z,53.00,49.00
2026-02-20T16:37:00Z,53.00,49.00
2026-02-20T16:39:00Z,53.00,49.00
2026-02-20T16:40:00Z,53.00,49.00
2026-02-20T16:42:00Z,53.00,49.00
2026-02-20T16:43:00Z,53.00,49.00
2026-02-20T16:44:00Z,53.00,49.00
2026-02-20T16:46:00Z,53.00,49.00
2026-02-20T16:48:00Z,53.00,49.00
2026-02-20T16:49:00Z,52.00,49.00
2026-02-20T16:50:00Z,52.17,49.00
2026-02-20T16:51:00Z,52.17,49.00
2026-02-20T16:52:00Z,52.17,49.00
2026-02-20T16:54:00Z,53.00,49.00
2026-02-20T16:58:00Z,53.00,49.00
2026-02-20T17:00:00Z,53.00,49.00
2026-02-20T17:01:00Z,53.00,49.00
2026-02-20T17:02:00Z,51.00,49.00
2026-02-20T17:03:00Z,53.00,49.00
2026-02-20T17:04:00Z,52.00,49.00
2026-02-20T17:05:00Z,52.00,49.00
2026-02-20T17:06:00Z,52.00,49.00
2026-02-20T17:07:00Z,52.01,49.00
2026-02-20T17:08:00Z,52.01,49.00
2026-02-20T17:09:00Z,53.00,49.00
2026-02-20T17:10:00Z,53.00,49.00
2026-02-20T17:11:00Z,53.00,49.00
2026-02-20T17:12:00Z,53.00,49.00
2026-02-20T17:13:00Z,52.00,49.00
2026-02-20T17:14:00Z,52.06,49.00
2026-02-20T17:15:00Z,52.06,49.00
2026-02-20T17:16:00Z,53.00,49.00
2026-02-20T17:17:00Z,53.00,49.00
2026-02-20T17:18:00Z,53.00,49.00
2026-02-20T17:19:00Z,53.00,49.00
2026-02-20T17:20:00Z,53.00,49.00
2026-02-20T17:22:00Z,53.00,49.00
2026-02-20T17:23:00Z,53.00,49.00
2026-02-20T17:24:00Z,53.00,49.00
2026-02-20T17:26:00Z,53.00,49.00
2026-02-20T17:27:00Z,53.00,49.00
2026-02-20T17:28:00Z,53.00,49.00
2026-02-20T17:29:00Z,53.00,49.00
2026-02-20T17:30:00Z,52.00,49.00
2026-02-20T17:31:00Z,52.00,49.00
2026-02-20T17:32:00Z,52.00,48.60
2026-02-20T17:33:00Z,52.00,48.00
2026-02-20T17:34:00Z,52.01,49.00
2026-02-20T17:35:00Z,53.00,48.00
2026-02-20T17:36:00Z,53.00,48.02
2026-02-20T17:37:00Z,53.00,48.10
2026-02-20T17:38:00Z,53.00,49.00
2026-02-20T17:39:00Z,53.00,49.00
2026-02-20T17:40:00Z,53.00,49.00
2026-02-20T17:42:00Z,53.00,48.86
2026-02-20T17:43:00Z,53.00,48.86
2026-02-20T17:44:00Z,53.00,47.00
2026-02-20T17:45:00Z,53.00,49.00
2026-02-20T17:46:00Z,53.00,48.00
2026-02-20T17:47:00Z,53.00,49.00
2026-02-20T17:48:00Z,53.00,49.00
2026-02-20T17:49:00Z,53.00,49.00
2026-02-20T17:50:00Z,53.00,49.00
2026-02-20T17:51:00Z,53.00,49.00
2026-02-20T17:52:00Z,53.00,49.00
2026-02-20T17:54:00Z,53.00,49.00
2026-02-20T17:55:00Z,53.00,49.00
2026-02-20T17:56:00Z,53.00,49.00
2026-02-20T17:57:00Z,53.00,49.00
2026-02-20T17:58:00Z,53.00,49.00
2026-02-20T17:59:00Z,53.00,49.00
2026-02-20T18:00:00Z,53.00,49.00
2026-02-20T18:01:00Z,50.63,49.27
2026-02-20T18:02:00Z,49.30,50.00
2026-02-20T18:03:00Z,49.30,50.00
2026-02-20T18:04:00Z,52.00,50.00
2026-02-20T18:05:00Z,52.00,50.00
2026-02-20T18:06:00Z,52.00,50.00
2026-02-20T18:07:00Z,51.53,50.00
2026-02-20T18:08:00Z,52.00,50.00
2026-02-20T18:09:00Z,51.00,50.00
2026-02-20T18:10:00Z,51.72,50.00
2026-02-20T18:11:00Z,51.97,50.00
2026-02-20T18:12:00Z,52.00,50.30
2026-02-20T18:13:00Z,52.00,49.63
2026-02-20T18:14:00Z,52.00,49.65
2026-02-20T18:15:00Z,51.92,48.82
2026-02-20T18:16:00Z,53.05,47.52
2026-02-20T18:17:00Z,55.89,46.14
2026-02-20T18:18:00Z,52.98,47.74
2026-02-20T18:19:00Z,52.85,48.88
2026-02-20T18:20:00Z,49.99,51.99
2026-02-20T18:21:00Z,51.82,48.77
2026-02-20T18:22:00Z,52.86,48.00
2026-02-20T18:23:00Z,51.52,48.56
2026-02-20T18:24:00Z,51.45,48.03
2026-02-20T18:25:00Z,53.06,47.98
2026-02-20T18:26:00Z,50.09,50.99
2026-02-20T18:27:00Z,51.00,50.18
2026-02-20T18:28:00Z,49.55,51.81
2026-02-20T18:29:00Z,47.35,52.95
2026-02-20T18:30:00Z,45.04,61.03
2026-02-20T18:31:00Z,44.84,54.41
2026-02-20T18:32:00Z,45.46,52.66
2026-02-20T18:33:00Z,55.00,50.04
2026-02-20T18:34:00Z,49.92,55.60
2026-02-20T18:35:00Z,49.47,57.63
2026-02-20T18:36:00Z,47.25,61.07
2026-02-20T18:37:00Z,49.73,56.32
2026-02-20T18:38:00Z,52.84,50.98
2026-02-20T18:39:00Z,54.73,51.40
2026-02-20T18:40:00Z,52.91,52.19
2026-02-20T18:41:00Z,50.00,53.16
2026-02-20T18:42:00Z,48.91,53.88
2026-02-20T18:43:00Z,47.43,53.66
2026-02-20T18:44:00Z,51.58,52.55
2026-02-20T18:45:00Z,52.81,50.70
2026-02-20T18:46:00Z,50.00,53.24
2026-02-20T18:47:00Z,48.87,53.35
2026-02-20T18:48:00Z,48.28,55.99
2026-02-20T18:49:00Z,44.29,57.56
2026-02-20T18:50:00Z,45.01,57.55
2026-02-20T18:51:00Z,50.89,54.73
2026-02-20T18:52:00Z,48.87,50.20
2026-02-20T18:53:00Z,50.52,51.47
2026-02-20T18:54:00Z,46.74,57.41
2026-02-20T18:55:00Z,45.65,57.40
2026-02-20T18:56:00Z,46.60,57.95
2026-02-20T18:57:00Z,44.07,57.00
2026-02-20T18:58:00Z,50.82,51.61
2026-02-20T18:59:00Z,50.63,60.06
2026-02-20T19:00:00Z,36.64,71.04
2026-02-20T19:01:00Z,24.56,75.84
2026-02-20T19:02:00Z,24.81,76.85
2026-02-20T19:03:00Z,25.38,76.08
2026-02-20T19:04:00Z,24.85,73.94
2026-02-20T19:05:00Z,26.41,75.19
2026-02-20T19:06:00Z,25.71,73.77
2026-02-20T19:07:00Z,23.85,77.86
2026-02-20T19:08:00Z,23.56,77.38
2026-02-20T19:09:00Z,23.72,77.83
2026-02-20T19:10:00Z,21.02,79.50
2026-02-20T19:11:00Z,20.07,81.48
2026-02-20T19:12:00Z,8.16,90.57
2026-02-20T19:13:00Z,6.39,93.19
2026-02-20T19:14:00Z,6.74,93.40
2026-02-20T19:15:00Z,3.06,94.75
2026-02-20T19:16:00Z,5.68,94.87
2026-02-20T19:17:00Z,5.51,94.41
2026-02-20T19:18:00Z,6.13,94.27
2026-02-20T19:19:00Z,7.00,93.45
2026-02-20T19:20:00Z,6.17,94.22
2026-02-20T19:21:00Z,6.00,94.94
2026-02-20T19:22:00Z,6.90,93.85
2026-02-20T19:23:00Z,8.31,93.04
2026-02-20T19:24:00Z,9.45,92.10
2026-02-20T19:25:00Z,18.67,84.30
2026-02-20T19:26:00Z,19.94,79.35
2026-02-20T19:27:00Z,22.86,79.11
2026-02-20T19:28:00Z,25.00,76.94
2026-02-20T19:29:00Z,25.29,78.07
2026-02-20T19:30:00Z,22.10,79.59
2026-02-20T19:31:00Z,19.75,81.74
2026-02-20T19:32:00Z,19.74,81.93
2026-02-20T19:33:00Z,21.78,79.13
2026-02-20T19:34:00Z,23.25,77.24
2026-02-20T19:35:00Z,21.69,79.71
2026-02-20T19:36:00Z,19.85,82.02
2026-02-20T19:37:00Z,18.96,81.85
2026-02-20T19:38:00Z,19.35,82.21
2026-02-20T19:39:00Z,19.07,82.40
2026-02-20T19:40:00Z,21.23,80.71
2026-02-20T19:41:00Z,22.04,79.87
2026-02-20T19:42:00Z,19.91,80.82
2026-02-20T19:43:00Z,20.33,80.90
2026-02-20T19:44:00Z,18.76,82.73
2026-02-20T19:45:00Z,18.99,82.01
2026-02-20T19:46:00Z,14.21,84.83
2026-02-20T19:47:00Z,31.71,84.41
2026-02-20T19:48:00Z,19.38,82.68
2026-02-20T19:49:00Z,20.85,80.73
2026-02-20T19:50:00Z,21.69,82.99
2026-02-20T19:51:00Z,18.61,81.24
2026-02-20T19:52:00Z,25.45,75.86
2026-02-20T19:53:00Z,19.91,81.38
2026-02-20T19:54:00Z,10.80,88.16
2026-02-20T19:55:00Z,9.80,89.91
2026-02-20T19:56:00Z,7.48,90.89
2026-02-20T19:57:00Z,19.38,82.89
2026-02-20T19:58:00Z,11.69,91.02
2026-02-20T19:59:00Z,19.28,80.82
2026-02-20T20:00:00Z,19.92,82.32
2026-02-20T20:01:00Z,33.66,67.84
2026-02-20T20:02:00Z,47.29,53.30
2026-02-20T20:03:00Z,46.80,54.73
2026-02-20T20:04:00Z,47.58,54.76
2026-02-20T20:05:00Z,44.36,55.30
2026-02-20T20:06:00Z,36.85,62.42
2026-02-20T20:07:00Z,42.90,60.04
2026-02-20T20:08:00Z,22.02,78.80
2026-02-20T20:09:00Z,23.48,74.62
2026-02-20T20:10:00Z,29.82,69.11
2026-02-20T20:11:00Z,32.42,70.93
2026-02-20T20:12:00Z,23.50,77.17
2026-02-20T20:13:00Z,16.70,83.33
2026-02-20T20:14:00Z,17.90,82.83
2026-02-20T20:15:00Z,20.12,80.65
2026-02-20T20:16:00Z,21.77,79.30
2026-02-20T20:17:00Z,21.77,83.24
2026-02-20T20:18:00Z,16.46,83.90
2026-02-20T20:19:00Z,12.23,86.17
2026-02-20T20:20:00Z,16.10,85.68
2026-02-20T20:21:00Z,16.47,82.82
2026-02-20T20:22:00Z,16.99,84.02
2026-02-20T20:23:00Z,16.17,82.11
2026-02-20T20:24:00Z,14.85,88.30
2026-02-20T20:25:00Z,9.16,92.41
2026-02-20T20:26:00Z,4.67,95.72
2026-02-20T20:27:00Z,2.59,97.63
2026-02-20T20:28:00Z,1.00,98.97
2026-02-20T20:29:00Z,1.00,99.00
2026-02-20T20:30:00Z,1.00,99.00
2026-02-20T20:31:00Z,1.00,99.00
2026-02-20T20:32:00Z,1.00,99.00
