# event_ticker=KXATPMATCH-25OCT22POPBER
# final_score=7-6(5) 6-3
# score_resolution=6-7 3-6
# match_winner=Matteo Berrettini
# fav_player=Alexei Popyrin
# dog_player=Matteo Berrettini
# kalshi_date=2025-10-22
timestamp,Alexei Popyrin,Matteo Berrettini
2025-10-22T02:01:00Z,,59.00
2025-10-22T02:03:00Z,,59.00
2025-10-22T02:05:00Z,,59.84
2025-10-22T02:06:00Z,43.00,59.84
2025-10-22T02:33:00Z,43.00,59.00
2025-10-22T02:35:00Z,43.00,59.00
2025-10-22T02:49:00Z,42.00,59.00
2025-10-22T02:59:00Z,42.00,59.00
2025-10-22T03:04:00Z,42.00,59.00
2025-10-22T03:08:00Z,42.00,59.00
2025-10-22T03:43:00Z,42.00,59.00
2025-10-22T03:44:00Z,42.00,59.00
2025-10-22T03:48:00Z,42.00,59.00
2025-10-22T03:58:00Z,42.00,59.00
2025-10-22T04:02:00Z,42.00,59.00
2025-10-22T04:12:00Z,42.00,59.00
2025-10-22T04:13:00Z,42.00,60.00
2025-10-22T04:16:00Z,42.00,60.00
2025-10-22T04:34:00Z,42.00,60.00
2025-10-22T04:49:00Z,41.00,60.00
2025-10-22T04:54:00Z,41.00,60.00
2025-10-22T05:00:00Z,41.00,59.03
2025-10-22T05:08:00Z,41.00,60.00
2025-10-22T05:16:00Z,42.00,59.00
2025-10-22T05:23:00Z,42.00,59.00
2025-10-22T05:29:00Z,42.00,59.00
2025-10-22T05:30:00Z,42.00,59.00
2025-10-22T05:34:00Z,42.00,59.00
2025-10-22T05:37:00Z,42.00,59.00
2025-10-22T05:40:00Z,42.00,59.00
2025-10-22T05:41:00Z,42.00,59.00
2025-10-22T05:47:00Z,42.00,59.00
2025-10-22T05:52:00Z,42.00,59.00
2025-10-22T05:59:00Z,42.00,59.00
2025-10-22T06:09:00Z,42.00,59.00
2025-10-22T06:16:00Z,42.00,59.00
2025-10-22T06:31:00Z,42.00,59.00
2025-10-22T06:37:00Z,42.00,59.00
2025-10-22T06:42:00Z,42.00,59.00
2025-10-22T06:56:00Z,42.00,58.00
2025-10-22T07:04:00Z,42.00,58.00
2025-10-22T07:06:00Z,42.00,59.00
2025-10-22T07:09:00Z,42.00,59.00
2025-10-22T07:13:00Z,42.00,59.75
2025-10-22T07:20:00Z,42.00,60.00
2025-10-22T07:22:00Z,42.00,60.00
2025-10-22T07:49:00Z,42.00,60.00
2025-10-22T07:58:00Z,42.00,60.00
2025-10-22T07:59:00Z,42.00,60.00
2025-10-22T08:00:00Z,42.00,60.00
2025-10-22T08:09:00Z,42.00,60.00
2025-10-22T08:18:00Z,42.00,60.00
2025-10-22T08:32:00Z,42.00,60.00
2025-10-22T08:38:00Z,42.00,60.00
2025-10-22T08:43:00Z,42.00,60.00
2025-10-22T08:49:00Z,42.00,60.00
2025-10-22T09:03:00Z,42.00,60.00
2025-10-22T09:04:00Z,42.00,60.00
2025-10-22T09:37:00Z,42.00,60.00
2025-10-22T09:38:00Z,42.00,60.00
2025-10-22T09:39:00Z,43.00,60.00
2025-10-22T09:40:00Z,43.00,57.00
2025-10-22T09:45:00Z,43.00,57.00
2025-10-22T09:46:00Z,43.00,58.00
2025-10-22T09:48:00Z,43.00,58.00
2025-10-22T09:59:00Z,43.00,58.00
2025-10-22T10:04:00Z,43.00,58.00
2025-10-22T10:11:00Z,43.00,58.00
2025-10-22T10:12:00Z,43.00,57.23
2025-10-22T10:13:00Z,43.00,57.64
2025-10-22T10:15:00Z,43.00,57.64
2025-10-22T10:20:00Z,43.00,58.00
