# event_ticker=KXATPMATCH-26JUN10HIJTIA
# final_score=6-4 6-4
# match_winner=Frances Tiafoe
# fav_player=Frances Tiafoe
# dog_player=Rinky Hijikata
# kalshi_date=2026-06-10
timestamp,Rinky Hijikata,Frances Tiafoe
2026-06-11T02:47:00Z,31.00,70.00
2026-06-11T02:58:00Z,31.00,70.00
2026-06-11T03:00:00Z,31.00,70.00
2026-06-11T03:04:00Z,31.00,70.00
2026-06-11T03:05:00Z,31.00,70.00
2026-06-11T03:06:00Z,31.00,70.00
2026-06-11T03:07:00Z,31.00,70.00
2026-06-11T03:10:00Z,31.00,70.00
2026-06-11T03:18:00Z,31.00,70.00
2026-06-11T03:19:00Z,31.00,70.00
2026-06-11T03:20:00Z,31.00,71.00
2026-06-11T03:23:00Z,31.00,71.00
2026-06-11T03:24:00Z,31.00,71.00
2026-06-11T03:26:00Z,31.00,71.00
2026-06-11T03:27:00Z,31.00,71.00
2026-06-11T03:29:00Z,31.00,70.00
2026-06-11T03:30:00Z,31.00,71.00
2026-06-11T03:32:00Z,31.00,71.00
2026-06-11T03:33:00Z,31.00,71.00
2026-06-11T03:36:00Z,31.00,71.00
2026-06-11T03:38:00Z,31.00,70.00
2026-06-11T03:39:00Z,31.00,71.00
2026-06-11T03:40:00Z,31.00,71.16
2026-06-11T03:41:00Z,31.00,71.00
2026-06-11T03:43:00Z,31.00,71.00
2026-06-11T03:44:00Z,31.00,71.00
2026-06-11T03:45:00Z,31.00,71.00
2026-06-11T03:46:00Z,31.00,70.93
2026-06-11T03:47:00Z,31.00,71.00
2026-06-11T03:48:00Z,31.00,71.00
2026-06-11T03:49:00Z,31.00,71.00
2026-06-11T03:50:00Z,29.04,71.86
2026-06-11T03:51:00Z,30.00,71.00
2026-06-11T03:52:00Z,30.00,71.00
2026-06-11T03:53:00Z,30.00,71.60
2026-06-11T03:54:00Z,30.00,72.00
2026-06-11T03:55:00Z,30.00,72.00
2026-06-11T03:56:00Z,30.00,71.16
2026-06-11T03:57:00Z,30.00,72.00
2026-06-11T03:58:00Z,30.00,70.00
2026-06-11T03:59:00Z,30.00,72.00
2026-06-11T04:01:00Z,30.00,72.00
2026-06-11T04:03:00Z,28.79,72.00
2026-06-11T04:04:00Z,30.00,71.00
2026-06-11T04:06:00Z,30.00,71.00
2026-06-11T04:07:00Z,30.00,71.00
2026-06-11T04:08:00Z,30.00,72.00
2026-06-11T04:09:00Z,30.00,72.00
2026-06-11T04:11:00Z,30.00,72.00
2026-06-11T04:12:00Z,30.00,72.00
2026-06-11T04:13:00Z,30.00,72.00
2026-06-11T04:14:00Z,30.00,72.00
2026-06-11T04:15:00Z,30.00,72.00
2026-06-11T04:16:00Z,30.00,72.00
2026-06-11T04:17:00Z,30.00,72.00
2026-06-11T04:18:00Z,29.00,72.00
2026-06-11T04:19:00Z,29.00,72.00
2026-06-11T04:20:00Z,29.00,72.00
2026-06-11T04:21:00Z,29.00,72.00
2026-06-11T04:22:00Z,29.31,72.00
2026-06-11T04:23:00Z,30.00,72.00
2026-06-11T04:24:00Z,30.00,72.00
2026-06-11T04:25:00Z,28.00,72.00
2026-06-11T04:26:00Z,29.65,72.00
2026-06-11T04:28:00Z,30.00,71.00
2026-06-11T04:29:00Z,30.00,71.00
2026-06-11T04:30:00Z,30.00,71.00
2026-06-11T04:31:00Z,30.00,71.78
2026-06-11T04:32:00Z,30.00,71.00
2026-06-11T04:33:00Z,30.00,71.41
2026-06-11T04:34:00Z,30.00,72.00
2026-06-11T04:35:00Z,30.00,71.62
2026-06-11T04:36:00Z,30.00,71.00
2026-06-11T04:37:00Z,30.00,71.41
2026-06-11T04:38:00Z,30.00,72.00
2026-06-11T04:39:00Z,30.00,72.00
2026-06-11T04:40:00Z,30.00,72.00
2026-06-11T04:41:00Z,30.00,72.00
2026-06-11T04:42:00Z,30.00,71.06
2026-06-11T04:43:00Z,30.00,72.00
2026-06-11T04:44:00Z,30.00,72.00
2026-06-11T04:45:00Z,30.00,71.40
2026-06-11T04:47:00Z,30.00,72.00
2026-06-11T04:48:00Z,30.00,72.00
2026-06-11T04:49:00Z,30.00,72.00
2026-06-11T04:50:00Z,29.00,72.00
2026-06-11T04:52:00Z,28.00,72.00
2026-06-11T04:53:00Z,30.00,72.90
2026-06-11T04:54:00Z,30.00,72.00
2026-06-11T04:55:00Z,30.00,72.00
2026-06-11T04:56:00Z,30.00,72.00
2026-06-11T04:57:00Z,30.00,72.00
2026-06-11T04:58:00Z,30.00,72.00
2026-06-11T04:59:00Z,30.00,72.00
2026-06-11T05:00:00Z,30.00,72.00
2026-06-11T05:01:00Z,30.00,72.00
2026-06-11T05:02:00Z,30.00,72.00
2026-06-11T05:04:00Z,30.00,72.00
2026-06-11T05:07:00Z,30.00,72.00
2026-06-11T05:09:00Z,30.00,72.00
2026-06-11T05:10:00Z,30.00,72.00
2026-06-11T05:11:00Z,30.00,72.00
2026-06-11T05:12:00Z,30.00,72.00
2026-06-11T05:13:00Z,30.00,72.00
2026-06-11T05:14:00Z,30.00,72.49
2026-06-11T05:16:00Z,29.00,72.00
2026-06-11T05:17:00Z,29.00,72.00
2026-06-11T05:18:00Z,29.00,72.00
2026-06-11T05:19:00Z,29.00,72.04
2026-06-11T05:20:00Z,28.00,73.00
2026-06-11T05:21:00Z,29.00,72.00
2026-06-11T05:22:00Z,29.00,72.00
2026-06-11T05:23:00Z,29.00,72.00
2026-06-11T05:25:00Z,29.00,72.00
2026-06-11T05:26:00Z,29.00,72.73
2026-06-11T05:27:00Z,29.00,73.00
2026-06-11T05:28:00Z,29.00,73.00
2026-06-11T05:29:00Z,29.00,73.00
2026-06-11T05:31:00Z,29.00,73.00
2026-06-11T05:33:00Z,29.00,73.00
2026-06-11T05:34:00Z,29.00,73.00
2026-06-11T05:35:00Z,29.00,73.00
2026-06-11T05:36:00Z,29.00,73.00
2026-06-11T05:37:00Z,29.00,73.00
2026-06-11T05:38:00Z,29.00,73.00
2026-06-11T05:39:00Z,29.00,73.00
2026-06-11T05:40:00Z,29.00,73.00
2026-06-11T05:41:00Z,29.00,73.00
2026-06-11T05:42:00Z,29.00,73.00
2026-06-11T05:43:00Z,28.00,73.00
2026-06-11T05:44:00Z,29.00,72.56
2026-06-11T05:45:00Z,29.00,73.00
2026-06-11T05:48:00Z,29.00,73.00
2026-06-11T05:49:00Z,29.00,73.00
2026-06-11T05:51:00Z,29.00,73.00
2026-06-11T05:53:00Z,29.00,73.00
2026-06-11T05:54:00Z,29.00,72.27
2026-06-11T05:55:00Z,29.00,73.00
2026-06-11T05:59:00Z,29.00,73.00
2026-06-11T06:00:00Z,29.00,73.00
2026-06-11T06:01:00Z,29.00,73.00
2026-06-11T06:03:00Z,29.00,73.00
2026-06-11T06:04:00Z,29.00,73.00
2026-06-11T06:05:00Z,29.00,73.00
2026-06-11T06:06:00Z,29.00,73.00
2026-06-11T06:08:00Z,29.00,73.00
2026-06-11T06:09:00Z,29.00,73.00
2026-06-11T06:10:00Z,29.00,73.00
2026-06-11T06:11:00Z,29.00,73.00
2026-06-11T06:13:00Z,29.00,73.00
2026-06-11T06:14:00Z,29.00,73.00
2026-06-11T06:15:00Z,29.00,73.00
2026-06-11T06:16:00Z,29.00,73.00
2026-06-11T06:17:00Z,29.00,73.00
2026-06-11T06:21:00Z,29.00,73.00
2026-06-11T06:22:00Z,29.00,73.00
2026-06-11T06:23:00Z,29.00,73.00
2026-06-11T06:24:00Z,29.00,73.00
2026-06-11T06:25:00Z,29.00,73.00
2026-06-11T06:26:00Z,29.00,73.00
2026-06-11T06:27:00Z,29.00,73.00
2026-06-11T06:28:00Z,29.00,73.00
2026-06-11T06:29:00Z,29.00,73.00
2026-06-11T06:30:00Z,29.00,73.00
2026-06-11T06:31:00Z,28.03,73.00
2026-06-11T06:32:00Z,28.03,73.00
2026-06-11T06:33:00Z,29.00,73.00
2026-06-11T06:35:00Z,29.00,73.00
2026-06-11T06:37:00Z,29.00,73.00
2026-06-11T06:38:00Z,29.00,73.00
2026-06-11T06:40:00Z,29.00,73.00
2026-06-11T06:41:00Z,29.00,73.00
2026-06-11T06:42:00Z,29.00,73.00
2026-06-11T06:43:00Z,29.00,73.00
2026-06-11T06:47:00Z,29.00,73.00
2026-06-11T06:48:00Z,29.00,73.00
2026-06-11T06:51:00Z,29.00,72.00
2026-06-11T06:52:00Z,29.00,72.00
2026-06-11T06:53:00Z,29.00,73.00
2026-06-11T06:56:00Z,29.00,73.00
2026-06-11T06:59:00Z,28.00,73.00
2026-06-11T07:00:00Z,28.00,73.00
2026-06-11T09:01:00Z,30.00,72.77
2026-06-11T09:02:00Z,29.00,72.55
2026-06-11T09:03:00Z,32.00,70.00
2026-06-11T09:04:00Z,32.01,70.00
2026-06-11T09:05:00Z,33.00,70.00
2026-06-11T09:06:00Z,33.00,70.00
2026-06-11T09:07:00Z,32.00,70.00
2026-06-11T09:08:00Z,33.00,70.00
2026-06-11T09:09:00Z,33.00,70.00
2026-06-11T09:10:00Z,33.00,70.00
2026-06-11T09:11:00Z,32.82,70.00
2026-06-11T09:12:00Z,33.00,69.00
2026-06-11T09:13:00Z,33.00,69.00
2026-06-11T09:14:00Z,33.00,69.80
2026-06-11T09:16:00Z,33.00,69.00
2026-06-11T09:17:00Z,33.00,69.00
2026-06-11T09:18:00Z,33.00,69.00
2026-06-11T09:20:00Z,33.00,68.00
2026-06-11T09:21:00Z,33.00,68.00
2026-06-11T09:22:00Z,33.00,68.00
2026-06-11T09:23:00Z,33.00,68.00
2026-06-11T09:25:00Z,32.07,68.00
2026-06-11T09:26:00Z,32.07,67.45
2026-06-11T09:27:00Z,33.00,67.45
2026-06-11T09:28:00Z,33.00,68.00
2026-06-11T09:29:00Z,33.00,67.66
2026-06-11T09:30:00Z,33.00,67.00
2026-06-11T09:31:00Z,33.00,68.00
2026-06-11T09:32:00Z,33.00,68.00
2026-06-11T09:34:00Z,33.00,68.00
2026-06-11T09:35:00Z,33.00,68.00
2026-06-11T09:37:00Z,33.00,68.00
2026-06-11T09:38:00Z,33.00,68.00
2026-06-11T09:39:00Z,33.00,68.00
2026-06-11T09:40:00Z,34.00,66.18
2026-06-11T09:43:00Z,34.00,68.00
2026-06-11T09:44:00Z,34.00,68.00
2026-06-11T09:45:00Z,34.00,68.00
2026-06-11T09:46:00Z,34.00,68.00
2026-06-11T09:47:00Z,34.00,68.00
2026-06-11T09:48:00Z,34.00,67.42
2026-06-11T09:49:00Z,34.00,68.00
2026-06-11T09:50:00Z,34.00,68.00
2026-06-11T09:51:00Z,34.00,68.00
2026-06-11T09:52:00Z,32.00,68.00
2026-06-11T09:53:00Z,32.00,68.00
2026-06-11T09:55:00Z,32.00,68.00
2026-06-11T09:57:00Z,32.00,68.00
2026-06-11T10:00:00Z,32.00,68.00
2026-06-11T10:06:00Z,32.00,69.00
2026-06-11T10:07:00Z,32.00,69.00
2026-06-11T10:08:00Z,32.00,69.00
2026-06-11T10:09:00Z,32.00,69.00
2026-06-11T10:10:00Z,32.00,69.00
2026-06-11T10:11:00Z,32.00,69.00
2026-06-11T10:12:00Z,32.00,66.13
2026-06-11T10:13:00Z,32.00,69.00
2026-06-11T10:14:00Z,32.00,69.00
2026-06-11T10:15:00Z,32.00,68.00
2026-06-11T10:16:00Z,33.00,69.00
2026-06-11T10:17:00Z,33.00,69.00
2026-06-11T10:18:00Z,33.00,69.00
2026-06-11T10:21:00Z,33.00,69.00
2026-06-11T10:22:00Z,34.00,69.00
2026-06-11T10:23:00Z,34.00,66.78
2026-06-11T10:24:00Z,34.00,66.78
2026-06-11T10:25:00Z,34.00,69.00
2026-06-11T10:26:00Z,34.00,69.00
2026-06-11T10:27:00Z,34.00,69.00
2026-06-11T10:30:00Z,34.00,68.00
2026-06-11T10:31:00Z,34.00,68.00
2026-06-11T10:32:00Z,34.00,68.00
2026-06-11T10:33:00Z,34.00,68.00
2026-06-11T10:34:00Z,34.00,68.00
2026-06-11T10:35:00Z,34.00,68.00
2026-06-11T10:36:00Z,34.00,68.00
2026-06-11T10:37:00Z,34.00,69.00
2026-06-11T10:38:00Z,33.00,67.00
2026-06-11T10:39:00Z,33.00,66.00
2026-06-11T10:40:00Z,33.00,67.00
2026-06-11T10:41:00Z,33.00,67.00
2026-06-11T10:42:00Z,33.00,67.00
2026-06-11T10:43:00Z,33.00,67.00
2026-06-11T10:44:00Z,33.00,65.05
2026-06-11T10:45:00Z,33.00,66.99
2026-06-11T10:46:00Z,35.00,67.00
2026-06-11T10:47:00Z,34.96,67.00
2026-06-11T10:48:00Z,34.96,65.00
2026-06-11T10:49:00Z,34.96,68.00
2026-06-11T10:50:00Z,34.00,66.97
2026-06-11T10:51:00Z,34.00,66.00
2026-06-11T10:52:00Z,34.00,67.01
2026-06-11T10:53:00Z,35.00,68.00
2026-06-11T10:54:00Z,35.00,67.00
2026-06-11T10:55:00Z,34.45,66.40
2026-06-11T10:56:00Z,36.55,63.66
2026-06-11T10:57:00Z,39.00,61.48
2026-06-11T10:58:00Z,38.51,62.94
2026-06-11T10:59:00Z,36.00,64.01
2026-06-11T11:00:00Z,34.44,65.45
2026-06-11T11:01:00Z,33.14,68.02
2026-06-11T11:02:00Z,36.58,65.18
2026-06-11T11:03:00Z,37.00,64.00
2026-06-11T11:04:00Z,36.49,64.00
2026-06-11T11:05:00Z,34.37,66.85
2026-06-11T11:06:00Z,32.14,68.27
2026-06-11T11:07:00Z,34.08,68.16
2026-06-11T11:08:00Z,31.64,70.25
2026-06-11T11:09:00Z,33.94,67.85
2026-06-11T11:10:00Z,34.00,67.00
2026-06-11T11:11:00Z,32.05,69.13
2026-06-11T11:12:00Z,30.68,70.94
2026-06-11T11:13:00Z,31.12,71.83
2026-06-11T11:14:00Z,32.97,70.01
2026-06-11T11:15:00Z,33.00,69.27
2026-06-11T11:16:00Z,34.20,66.83
2026-06-11T11:17:00Z,37.06,64.83
2026-06-11T11:18:00Z,37.00,65.88
2026-06-11T11:19:00Z,34.25,66.07
2026-06-11T11:20:00Z,34.19,67.34
2026-06-11T11:21:00Z,28.11,73.24
2026-06-11T11:22:00Z,21.13,78.03
2026-06-11T11:23:00Z,23.77,76.59
2026-06-11T11:24:00Z,15.99,84.14
2026-06-11T11:25:00Z,15.15,84.97
2026-06-11T11:26:00Z,13.16,86.89
2026-06-11T11:27:00Z,14.00,86.36
2026-06-11T11:28:00Z,13.94,86.24
2026-06-11T11:29:00Z,12.25,86.92
2026-06-11T11:30:00Z,11.36,88.73
2026-06-11T11:31:00Z,9.35,89.04
2026-06-11T11:32:00Z,5.41,94.98
2026-06-11T11:33:00Z,4.73,95.63
2026-06-11T11:34:00Z,5.30,95.67
2026-06-11T11:35:00Z,6.70,95.29
2026-06-11T11:36:00Z,11.00,91.21
2026-06-11T11:37:00Z,15.78,85.10
2026-06-11T11:38:00Z,17.58,83.99
2026-06-11T11:39:00Z,18.13,82.32
2026-06-11T11:40:00Z,17.98,83.00
2026-06-11T11:41:00Z,18.01,83.53
2026-06-11T11:42:00Z,19.08,82.02
2026-06-11T11:43:00Z,15.15,83.01
2026-06-11T11:44:00Z,15.45,85.17
2026-06-11T11:45:00Z,14.58,85.66
2026-06-11T11:46:00Z,16.37,83.02
2026-06-11T11:47:00Z,19.00,83.00
2026-06-11T11:48:00Z,18.57,80.42
2026-06-11T11:49:00Z,23.39,77.70
2026-06-11T11:50:00Z,23.78,80.86
2026-06-11T11:51:00Z,16.83,83.40
2026-06-11T11:52:00Z,14.31,86.97
2026-06-11T11:53:00Z,16.96,83.98
2026-06-11T11:54:00Z,16.08,83.10
2026-06-11T11:55:00Z,15.84,82.99
2026-06-11T11:56:00Z,4.20,95.62
2026-06-11T11:57:00Z,4.02,96.16
2026-06-11T11:58:00Z,4.85,96.78
2026-06-11T11:59:00Z,4.66,95.25
2026-06-11T12:00:00Z,5.04,94.06
2026-06-11T12:01:00Z,4.38,96.01
2026-06-11T12:02:00Z,9.41,94.10
2026-06-11T12:03:00Z,4.95,95.44
2026-06-11T12:04:00Z,8.42,95.54
2026-06-11T12:05:00Z,12.13,88.21
2026-06-11T12:06:00Z,22.57,77.75
2026-06-11T12:07:00Z,22.70,78.68
2026-06-11T12:08:00Z,17.40,84.33
2026-06-11T12:09:00Z,19.84,82.09
2026-06-11T12:10:00Z,20.30,80.48
2026-06-11T12:11:00Z,10.49,88.82
2026-06-11T12:12:00Z,3.18,97.24
2026-06-11T12:13:00Z,4.54,95.95
2026-06-11T12:14:00Z,2.07,98.38
2026-06-11T12:15:00Z,1.00,99.00
2026-06-11T12:16:00Z,1.00,99.00
2026-06-11T12:17:00Z,1.00,99.00
2026-06-11T12:18:00Z,1.00,99.00
2026-06-11T12:19:00Z,1.00,99.00
2026-06-11T12:20:00Z,1.00,99.00
2026-06-11T12:21:00Z,1.00,99.00
2026-06-11T12:22:00Z,1.00,99.00
