# event_ticker=KXATPMATCH-26MAY06POPBER
# final_score=6-2 6-3
# match_winner=Alexei Popyrin
# fav_player=Alexei Popyrin
# dog_player=Matteo Berrettini
# kalshi_date=2026-05-06
timestamp,Alexei Popyrin,Matteo Berrettini
2026-05-06T21:35:00Z,35.00,
2026-05-06T21:37:00Z,35.00,65.00
2026-05-06T21:51:00Z,35.00,66.00
2026-05-06T22:03:00Z,36.00,66.00
2026-05-06T22:05:00Z,36.00,66.00
2026-05-06T22:06:00Z,36.00,66.00
2026-05-06T22:14:00Z,36.00,66.00
2026-05-06T22:32:00Z,36.00,66.00
2026-05-06T22:35:00Z,36.00,66.00
2026-05-06T22:40:00Z,36.00,66.00
2026-05-06T22:53:00Z,36.00,66.00
2026-05-06T22:57:00Z,36.00,66.00
2026-05-06T23:04:00Z,36.00,66.00
2026-05-06T23:08:00Z,36.00,66.00
2026-05-06T23:10:00Z,36.00,66.00
2026-05-06T23:15:00Z,36.00,66.00
2026-05-06T23:18:00Z,36.00,66.00
2026-05-06T23:23:00Z,36.00,66.00
2026-05-06T23:48:00Z,36.00,65.00
2026-05-06T23:52:00Z,36.00,66.00
2026-05-06T23:56:00Z,36.00,66.00
2026-05-07T00:04:00Z,36.00,66.00
2026-05-07T00:07:00Z,36.00,65.00
2026-05-07T00:08:00Z,36.00,66.00
2026-05-07T00:13:00Z,36.00,66.00
2026-05-07T00:14:00Z,36.00,66.00
2026-05-07T00:21:00Z,36.00,66.00
2026-05-07T00:26:00Z,36.00,66.00
2026-05-07T00:28:00Z,36.00,66.00
2026-05-07T00:43:00Z,36.00,66.00
2026-05-07T00:53:00Z,36.00,66.00
2026-05-07T01:00:00Z,36.00,66.00
2026-05-07T01:06:00Z,36.00,66.00
2026-05-07T01:17:00Z,34.10,66.00
2026-05-07T01:20:00Z,35.00,66.00
2026-05-07T01:21:00Z,35.00,66.00
2026-05-07T01:25:00Z,35.00,66.00
2026-05-07T01:31:00Z,35.00,66.00
2026-05-07T01:34:00Z,35.00,66.00
2026-05-07T01:37:00Z,35.00,66.00
2026-05-07T01:44:00Z,35.00,66.00
2026-05-07T01:45:00Z,35.00,66.00
2026-05-07T01:48:00Z,35.00,66.00
2026-05-07T01:49:00Z,35.00,66.00
2026-05-07T01:52:00Z,35.00,66.00
2026-05-07T01:53:00Z,35.00,66.00
2026-05-07T02:01:00Z,35.00,66.00
2026-05-07T02:10:00Z,35.00,66.00
2026-05-07T02:13:00Z,35.00,66.00
2026-05-07T02:14:00Z,35.00,66.00
2026-05-07T02:24:00Z,35.00,66.00
2026-05-07T02:27:00Z,35.00,66.00
2026-05-07T02:35:00Z,35.00,66.00
2026-05-07T02:36:00Z,35.00,66.00
2026-05-07T02:37:00Z,35.00,66.00
2026-05-07T02:38:00Z,35.00,66.00
2026-05-07T02:42:00Z,35.00,66.00
2026-05-07T02:43:00Z,35.00,66.00
2026-05-07T02:45:00Z,35.00,66.00
2026-05-07T02:47:00Z,35.00,66.00
2026-05-07T02:49:00Z,35.00,66.00
2026-05-07T02:50:00Z,35.00,66.00
2026-05-07T02:52:00Z,35.00,66.00
2026-05-07T02:58:00Z,35.00,66.00
2026-05-07T02:59:00Z,35.00,66.00
2026-05-07T03:03:00Z,35.00,66.00
2026-05-07T03:09:00Z,35.00,66.00
2026-05-07T03:11:00Z,35.00,66.00
2026-05-07T03:12:00Z,35.00,66.00
2026-05-07T03:13:00Z,35.00,66.00
2026-05-07T03:14:00Z,35.00,66.00
2026-05-07T03:19:00Z,35.00,66.00
2026-05-07T03:22:00Z,35.00,66.00
2026-05-07T03:25:00Z,34.00,66.00
2026-05-07T03:29:00Z,35.00,66.00
2026-05-07T03:35:00Z,35.00,66.00
2026-05-07T03:38:00Z,35.00,66.00
2026-05-07T03:40:00Z,35.00,66.00
2026-05-07T03:41:00Z,35.00,66.00
2026-05-07T03:46:00Z,35.00,66.00
2026-05-07T03:47:00Z,35.00,66.00
2026-05-07T03:50:00Z,34.00,66.00
2026-05-07T03:51:00Z,34.00,66.00
2026-05-07T03:55:00Z,35.00,66.00
2026-05-07T03:58:00Z,35.00,65.06
2026-05-07T03:59:00Z,35.00,66.00
2026-05-07T04:01:00Z,35.00,66.00
2026-05-07T04:02:00Z,35.00,66.00
2026-05-07T04:06:00Z,35.00,66.00
2026-05-07T04:08:00Z,35.00,66.00
2026-05-07T04:10:00Z,35.00,66.00
2026-05-07T04:11:00Z,35.00,66.00
2026-05-07T04:14:00Z,35.00,66.00
2026-05-07T04:16:00Z,35.00,66.00
2026-05-07T04:17:00Z,35.00,66.00
2026-05-07T04:18:00Z,35.00,66.00
2026-05-07T04:21:00Z,35.00,66.00
2026-05-07T04:23:00Z,34.00,66.00
2026-05-07T04:26:00Z,35.00,66.00
2026-05-07T04:27:00Z,35.00,66.00
2026-05-07T04:28:00Z,35.00,66.00
2026-05-07T04:29:00Z,35.00,66.00
2026-05-07T04:30:00Z,35.00,66.00
2026-05-07T04:31:00Z,35.00,66.00
2026-05-07T04:32:00Z,35.00,65.96
2026-05-07T04:34:00Z,35.00,66.00
2026-05-07T04:35:00Z,35.00,66.00
2026-05-07T04:36:00Z,34.78,66.00
2026-05-07T04:38:00Z,34.84,66.00
2026-05-07T04:39:00Z,34.84,66.00
2026-05-07T04:41:00Z,35.00,66.00
2026-05-07T04:42:00Z,35.00,66.00
2026-05-07T04:44:00Z,35.00,66.00
2026-05-07T04:45:00Z,35.00,66.10
2026-05-07T04:46:00Z,35.00,66.10
2026-05-07T04:49:00Z,35.00,66.80
2026-05-07T04:50:00Z,35.00,67.00
2026-05-07T04:51:00Z,35.00,66.00
2026-05-07T04:53:00Z,35.00,66.00
2026-05-07T04:54:00Z,35.00,66.00
2026-05-07T04:56:00Z,35.00,66.00
2026-05-07T04:57:00Z,35.00,66.00
2026-05-07T04:58:00Z,35.00,66.00
2026-05-07T05:01:00Z,35.00,66.00
2026-05-07T05:04:00Z,35.00,67.00
2026-05-07T05:05:00Z,35.00,67.00
2026-05-07T05:07:00Z,35.00,67.00
2026-05-07T05:08:00Z,34.00,67.00
2026-05-07T05:09:00Z,34.00,67.00
2026-05-07T05:11:00Z,34.00,67.00
2026-05-07T05:13:00Z,34.00,67.00
2026-05-07T05:14:00Z,34.00,67.00
2026-05-07T05:16:00Z,34.00,67.00
2026-05-07T05:17:00Z,34.00,67.00
2026-05-07T05:19:00Z,34.00,67.00
2026-05-07T05:20:00Z,35.00,67.00
2026-05-07T05:21:00Z,35.00,66.00
2026-05-07T05:22:00Z,35.00,66.00
2026-05-07T05:23:00Z,35.00,67.00
2026-05-07T05:26:00Z,34.00,67.00
2026-05-07T05:27:00Z,34.00,67.00
2026-05-07T05:28:00Z,34.00,67.00
2026-05-07T05:29:00Z,35.00,67.00
2026-05-07T05:30:00Z,35.00,67.00
2026-05-07T05:33:00Z,35.00,67.00
2026-05-07T05:34:00Z,35.00,67.00
2026-05-07T05:35:00Z,35.00,67.00
2026-05-07T05:36:00Z,35.00,67.00
2026-05-07T05:37:00Z,35.00,67.00
2026-05-07T05:38:00Z,35.00,67.00
2026-05-07T05:40:00Z,35.00,67.00
2026-05-07T05:41:00Z,35.00,67.00
2026-05-07T05:43:00Z,35.00,67.00
2026-05-07T05:44:00Z,35.00,65.00
2026-05-07T05:47:00Z,35.00,66.00
2026-05-07T05:48:00Z,35.00,66.99
2026-05-07T05:49:00Z,35.00,67.00
2026-05-07T05:51:00Z,35.00,67.00
2026-05-07T05:56:00Z,35.00,67.00
2026-05-07T05:59:00Z,35.00,67.00
2026-05-07T06:00:00Z,35.00,67.00
2026-05-07T06:01:00Z,35.00,67.00
2026-05-07T06:06:00Z,35.00,67.00
2026-05-07T06:07:00Z,35.00,67.00
2026-05-07T06:11:00Z,34.95,67.00
2026-05-07T06:14:00Z,34.95,67.00
2026-05-07T06:17:00Z,35.00,67.00
2026-05-07T06:20:00Z,35.00,67.00
2026-05-07T06:21:00Z,35.00,67.00
2026-05-07T06:22:00Z,35.00,67.00
2026-05-07T06:23:00Z,35.00,67.00
2026-05-07T06:24:00Z,35.00,67.00
2026-05-07T06:27:00Z,35.00,67.00
2026-05-07T06:29:00Z,35.00,67.00
2026-05-07T06:30:00Z,35.00,67.00
2026-05-07T06:31:00Z,35.00,67.00
2026-05-07T06:34:00Z,35.00,67.00
2026-05-07T06:35:00Z,35.00,67.00
2026-05-07T06:36:00Z,35.00,67.00
2026-05-07T06:37:00Z,35.00,67.00
2026-05-07T06:38:00Z,35.00,67.00
2026-05-07T06:40:00Z,35.00,67.00
2026-05-07T06:41:00Z,35.00,66.73
2026-05-07T06:43:00Z,35.00,67.00
2026-05-07T06:45:00Z,35.00,67.00
2026-05-07T06:46:00Z,35.00,67.00
2026-05-07T06:48:00Z,35.00,67.00
2026-05-07T06:50:00Z,35.00,67.00
2026-05-07T06:52:00Z,35.00,67.00
2026-05-07T06:53:00Z,35.00,67.00
2026-05-07T06:56:00Z,35.00,67.00
2026-05-07T06:59:00Z,35.00,67.00
2026-05-07T07:00:00Z,35.00,67.00
2026-05-07T09:01:00Z,35.00,67.00
2026-05-07T09:02:00Z,35.00,67.00
2026-05-07T09:03:00Z,35.00,67.00
2026-05-07T09:04:00Z,35.00,67.05
2026-05-07T09:05:00Z,35.00,68.00
2026-05-07T09:06:00Z,35.00,68.00
2026-05-07T09:07:00Z,35.00,66.83
2026-05-07T09:08:00Z,35.00,66.95
2026-05-07T09:10:00Z,35.06,67.25
2026-05-07T09:11:00Z,35.00,67.00
2026-05-07T09:12:00Z,35.00,67.00
2026-05-07T09:13:00Z,35.79,67.00
2026-05-07T09:14:00Z,35.86,67.20
2026-05-07T09:15:00Z,32.85,68.30
2026-05-07T09:16:00Z,33.00,68.78
2026-05-07T09:17:00Z,36.00,66.03
2026-05-07T09:18:00Z,36.00,66.00
2026-05-07T09:19:00Z,37.96,65.74
2026-05-07T09:20:00Z,33.00,67.00
2026-05-07T09:21:00Z,34.00,68.00
2026-05-07T09:22:00Z,34.27,69.00
2026-05-07T09:23:00Z,33.59,67.00
2026-05-07T09:24:00Z,26.02,74.37
2026-05-07T09:25:00Z,31.14,74.47
2026-05-07T09:26:00Z,33.00,69.07
2026-05-07T09:27:00Z,34.00,67.00
2026-05-07T09:28:00Z,34.00,67.01
2026-05-07T09:29:00Z,32.36,70.00
2026-05-07T09:30:00Z,34.62,65.36
2026-05-07T09:31:00Z,38.62,65.53
2026-05-07T09:32:00Z,39.29,62.64
2026-05-07T09:33:00Z,32.89,68.50
2026-05-07T09:34:00Z,33.60,69.00
2026-05-07T09:35:00Z,35.00,69.00
2026-05-07T09:36:00Z,35.12,65.00
2026-05-07T09:37:00Z,35.29,66.94
2026-05-07T09:38:00Z,35.00,65.00
2026-05-07T09:39:00Z,41.57,61.42
2026-05-07T09:40:00Z,44.09,55.63
2026-05-07T09:41:00Z,44.97,51.38
2026-05-07T09:42:00Z,55.96,46.65
2026-05-07T09:43:00Z,50.85,47.87
2026-05-07T09:44:00Z,49.57,51.09
2026-05-07T09:45:00Z,50.02,54.58
2026-05-07T09:46:00Z,57.80,45.78
2026-05-07T09:47:00Z,59.00,42.00
2026-05-07T09:48:00Z,58.17,42.33
2026-05-07T09:49:00Z,60.46,39.03
2026-05-07T09:50:00Z,64.96,36.30
2026-05-07T09:51:00Z,64.00,35.64
2026-05-07T09:52:00Z,66.51,35.33
2026-05-07T09:53:00Z,66.91,35.00
2026-05-07T09:54:00Z,66.34,33.88
2026-05-07T09:55:00Z,67.24,33.29
2026-05-07T09:56:00Z,68.74,37.17
2026-05-07T09:57:00Z,61.82,41.03
2026-05-07T09:58:00Z,60.67,43.26
2026-05-07T09:59:00Z,57.16,44.94
2026-05-07T10:00:00Z,64.36,36.11
2026-05-07T10:01:00Z,67.99,33.07
2026-05-07T10:02:00Z,67.68,35.70
2026-05-07T10:03:00Z,64.29,35.99
2026-05-07T10:04:00Z,73.53,30.32
2026-05-07T10:05:00Z,68.05,35.81
2026-05-07T10:06:00Z,66.61,35.49
2026-05-07T10:07:00Z,69.02,32.72
2026-05-07T10:08:00Z,70.00,31.17
2026-05-07T10:09:00Z,70.00,30.07
2026-05-07T10:10:00Z,70.00,31.41
2026-05-07T10:11:00Z,67.96,33.69
2026-05-07T10:12:00Z,65.39,35.46
2026-05-07T10:13:00Z,66.71,33.41
2026-05-07T10:14:00Z,67.10,33.90
2026-05-07T10:15:00Z,66.10,33.08
2026-05-07T10:16:00Z,67.20,33.81
2026-05-07T10:17:00Z,69.75,32.00
2026-05-07T10:18:00Z,69.81,33.00
2026-05-07T10:19:00Z,70.48,29.88
2026-05-07T10:20:00Z,73.06,27.70
2026-05-07T10:21:00Z,73.22,26.59
2026-05-07T10:22:00Z,80.21,26.25
2026-05-07T10:23:00Z,81.00,20.90
2026-05-07T10:24:00Z,92.01,9.48
2026-05-07T10:25:00Z,90.68,9.06
2026-05-07T10:26:00Z,94.35,6.99
2026-05-07T10:27:00Z,92.43,6.26
2026-05-07T10:28:00Z,92.98,9.48
2026-05-07T10:29:00Z,95.67,8.13
2026-05-07T10:30:00Z,91.68,9.99
2026-05-07T10:31:00Z,95.92,5.91
2026-05-07T10:32:00Z,96.77,4.26
2026-05-07T10:33:00Z,96.86,4.32
2026-05-07T10:34:00Z,96.82,4.78
2026-05-07T10:35:00Z,96.44,5.00
2026-05-07T10:36:00Z,96.01,3.72
2026-05-07T10:37:00Z,97.22,5.76
2026-05-07T10:38:00Z,98.96,1.19
2026-05-07T10:39:00Z,99.00,1.19
2026-05-07T10:40:00Z,98.96,1.00
2026-05-07T10:41:00Z,96.20,5.35
2026-05-07T10:42:00Z,97.00,10.35
2026-05-07T10:43:00Z,99.00,10.35
2026-05-07T10:44:00Z,99.00,10.35
2026-05-07T10:45:00Z,99.00,10.35
2026-05-07T10:46:00Z,99.00,10.35
2026-05-07T10:47:00Z,99.00,1.00
