# event_ticker=KXATPMATCH-25OCT03CILDJO
# final_score=7-6(2) 6-4
# score_resolution=6-7 4-6
# match_winner=Novak Djokovic
# fav_player=Marin Cilic
# dog_player=Novak Djokovic
# kalshi_date=2025-10-03
timestamp,Marin Cilic,Novak Djokovic
2025-10-03T04:36:00Z,12.00,90.00
2025-10-03T04:38:00Z,12.00,90.00
2025-10-03T04:39:00Z,12.00,90.00
2025-10-03T04:40:00Z,12.00,90.00
2025-10-03T04:41:00Z,12.00,90.00
2025-10-03T04:44:00Z,12.00,90.00
2025-10-03T04:47:00Z,12.00,90.00
2025-10-03T04:52:00Z,12.00,90.00
2025-10-03T04:53:00Z,12.00,90.00
2025-10-03T04:56:00Z,12.00,90.00
2025-10-03T04:58:00Z,12.00,90.00
2025-10-03T05:01:00Z,12.00,90.00
2025-10-03T05:02:00Z,12.00,90.00
2025-10-03T05:19:00Z,12.00,90.00
2025-10-03T05:22:00Z,12.00,90.00
2025-10-03T05:23:00Z,12.00,90.00
2025-10-03T05:28:00Z,12.00,90.00
2025-10-03T05:31:00Z,12.00,90.00
2025-10-03T05:34:00Z,12.00,90.00
2025-10-03T05:47:00Z,12.00,90.00
2025-10-03T05:48:00Z,12.00,90.00
2025-10-03T05:55:00Z,12.00,90.00
2025-10-03T06:06:00Z,11.00,90.00
2025-10-03T06:10:00Z,11.00,90.00
2025-10-03T06:14:00Z,11.00,90.00
2025-10-03T06:17:00Z,10.00,90.00
2025-10-03T06:24:00Z,11.21,90.00
2025-10-03T06:30:00Z,12.00,90.00
2025-10-03T06:31:00Z,12.00,90.00
2025-10-03T06:33:00Z,12.00,90.00
2025-10-03T06:34:00Z,11.00,90.00
2025-10-03T06:36:00Z,11.00,90.00
2025-10-03T06:43:00Z,11.00,90.00
2025-10-03T06:44:00Z,11.00,90.00
2025-10-03T06:53:00Z,11.00,90.00
2025-10-03T06:54:00Z,11.00,90.00
2025-10-03T06:56:00Z,11.00,90.00
2025-10-03T06:58:00Z,11.00,90.00
2025-10-03T07:05:00Z,11.00,90.00
2025-10-03T07:06:00Z,11.00,90.00
2025-10-03T07:09:00Z,11.00,90.00
2025-10-03T07:12:00Z,11.00,90.00
2025-10-03T07:21:00Z,11.00,90.00
2025-10-03T07:27:00Z,11.00,90.00
2025-10-03T07:28:00Z,11.00,90.00
2025-10-03T07:38:00Z,11.00,90.00
2025-10-03T07:39:00Z,11.00,90.00
2025-10-03T07:46:00Z,11.00,90.00
2025-10-03T07:47:00Z,11.00,90.00
2025-10-03T07:50:00Z,11.00,90.00
2025-10-03T08:03:00Z,11.00,90.00
2025-10-03T08:11:00Z,11.00,90.00
2025-10-03T08:14:00Z,11.00,90.00
2025-10-03T08:15:00Z,11.00,90.00
2025-10-03T08:29:00Z,11.00,90.00
2025-10-03T08:32:00Z,11.00,90.00
2025-10-03T08:33:00Z,11.00,90.00
2025-10-03T08:34:00Z,11.00,90.00
2025-10-03T08:37:00Z,11.00,90.00
2025-10-03T08:38:00Z,11.00,90.00
2025-10-03T08:43:00Z,11.00,90.00
2025-10-03T08:49:00Z,11.64,90.00
2025-10-03T08:51:00Z,12.00,90.00
2025-10-03T08:52:00Z,11.45,90.00
2025-10-03T09:00:00Z,11.45,90.00
2025-10-03T09:01:00Z,11.00,90.00
2025-10-03T09:16:00Z,11.00,90.00
2025-10-03T09:25:00Z,11.00,90.00
2025-10-03T09:32:00Z,11.00,90.00
2025-10-03T09:33:00Z,11.00,90.00
2025-10-03T09:59:00Z,11.00,90.00
2025-10-03T10:01:00Z,11.00,90.00
2025-10-03T10:13:00Z,11.00,90.00
2025-10-03T10:14:00Z,11.00,90.89
2025-10-03T10:15:00Z,11.00,90.89
2025-10-03T10:21:00Z,11.00,90.00
2025-10-03T10:27:00Z,11.00,90.00
2025-10-03T10:29:00Z,11.00,90.00
2025-10-03T10:30:00Z,11.00,90.00
2025-10-03T10:31:00Z,11.00,90.00
2025-10-03T10:32:00Z,11.00,91.00
2025-10-03T10:33:00Z,12.00,91.00
2025-10-03T10:35:00Z,11.00,91.00
2025-10-03T10:37:00Z,11.00,91.00
2025-10-03T10:38:00Z,11.00,91.00
2025-10-03T10:39:00Z,12.28,91.00
2025-10-03T10:40:00Z,12.00,91.00
2025-10-03T10:41:00Z,12.28,89.97
2025-10-03T10:42:00Z,12.39,90.00
2025-10-03T10:43:00Z,10.36,90.00
2025-10-03T10:44:00Z,10.00,90.00
2025-10-03T10:45:00Z,12.00,90.73
2025-10-03T10:46:00Z,13.99,88.07
2025-10-03T10:47:00Z,12.00,88.07
2025-10-03T10:48:00Z,12.00,88.07
2025-10-03T10:49:00Z,13.97,84.00
2025-10-03T10:50:00Z,12.00,89.02
2025-10-03T10:51:00Z,13.92,88.00
2025-10-03T10:52:00Z,14.00,88.00
2025-10-03T10:53:00Z,13.34,88.00
2025-10-03T10:54:00Z,12.00,88.83
2025-10-03T10:55:00Z,9.94,90.50
2025-10-03T10:56:00Z,12.00,90.02
2025-10-03T10:57:00Z,14.00,90.02
2025-10-03T10:58:00Z,13.29,89.57
2025-10-03T10:59:00Z,12.72,88.48
2025-10-03T11:00:00Z,12.01,88.48
2025-10-03T11:01:00Z,13.00,89.00
2025-10-03T11:02:00Z,13.00,89.00
2025-10-03T11:03:00Z,13.06,89.00
2025-10-03T11:04:00Z,13.06,88.00
2025-10-03T11:05:00Z,14.69,85.84
2025-10-03T11:06:00Z,16.35,83.00
2025-10-03T11:07:00Z,16.87,83.00
2025-10-03T11:08:00Z,14.58,83.00
2025-10-03T11:09:00Z,15.00,83.00
2025-10-03T11:10:00Z,15.63,83.00
2025-10-03T11:11:00Z,14.55,87.00
2025-10-03T11:12:00Z,16.99,87.00
2025-10-03T11:13:00Z,15.01,86.00
2025-10-03T11:14:00Z,18.00,84.00
2025-10-03T11:15:00Z,20.71,81.00
2025-10-03T11:16:00Z,17.11,82.08
2025-10-03T11:17:00Z,15.00,84.00
2025-10-03T11:18:00Z,16.00,88.21
2025-10-03T11:19:00Z,15.14,87.00
2025-10-03T11:20:00Z,14.00,87.00
2025-10-03T11:21:00Z,18.00,83.00
2025-10-03T11:22:00Z,17.92,83.00
2025-10-03T11:23:00Z,20.72,80.76
2025-10-03T11:24:00Z,25.62,75.00
2025-10-03T11:25:00Z,28.07,75.00
2025-10-03T11:26:00Z,25.98,79.05
2025-10-03T11:27:00Z,25.14,74.00
2025-10-03T11:28:00Z,23.64,80.25
2025-10-03T11:29:00Z,24.89,72.00
2025-10-03T11:30:00Z,22.45,79.08
2025-10-03T11:31:00Z,22.00,77.13
2025-10-03T11:32:00Z,20.34,77.88
2025-10-03T11:33:00Z,22.87,77.92
2025-10-03T11:34:00Z,30.69,74.11
2025-10-03T11:35:00Z,24.89,77.27
2025-10-03T11:36:00Z,19.05,80.10
2025-10-03T11:37:00Z,19.00,80.94
2025-10-03T11:38:00Z,19.05,80.00
2025-10-03T11:39:00Z,21.58,80.00
2025-10-03T11:40:00Z,23.96,79.99
2025-10-03T11:41:00Z,25.99,79.99
2025-10-03T11:42:00Z,33.10,66.33
2025-10-03T11:43:00Z,28.02,78.25
2025-10-03T11:44:00Z,19.49,77.86
2025-10-03T11:45:00Z,21.47,80.99
2025-10-03T11:46:00Z,23.00,80.00
2025-10-03T11:47:00Z,14.95,86.00
2025-10-03T11:48:00Z,11.87,88.24
2025-10-03T11:49:00Z,8.23,92.00
2025-10-03T11:50:00Z,8.66,92.35
2025-10-03T11:51:00Z,9.00,92.01
2025-10-03T11:52:00Z,9.00,92.00
2025-10-03T11:53:00Z,6.98,92.00
2025-10-03T11:54:00Z,10.79,92.00
2025-10-03T11:55:00Z,11.00,90.00
2025-10-03T11:56:00Z,10.60,90.00
2025-10-03T11:57:00Z,10.97,90.93
2025-10-03T11:58:00Z,10.00,90.00
2025-10-03T11:59:00Z,9.00,91.94
2025-10-03T12:00:00Z,9.08,91.20
2025-10-03T12:01:00Z,10.00,92.00
2025-10-03T12:02:00Z,4.06,96.19
2025-10-03T12:03:00Z,3.20,97.34
2025-10-03T12:04:00Z,3.03,97.34
2025-10-03T12:05:00Z,2.69,97.69
2025-10-03T12:06:00Z,2.00,98.00
2025-10-03T12:07:00Z,3.40,98.00
2025-10-03T12:08:00Z,2.00,97.92
2025-10-03T12:09:00Z,2.66,98.03
2025-10-03T12:10:00Z,2.42,97.28
2025-10-03T12:11:00Z,3.00,97.28
2025-10-03T12:12:00Z,3.00,96.97
2025-10-03T12:13:00Z,2.19,98.00
2025-10-03T12:14:00Z,2.19,98.86
2025-10-03T12:15:00Z,1.16,98.40
2025-10-03T12:16:00Z,2.22,98.40
2025-10-03T12:17:00Z,2.59,98.40
2025-10-03T12:18:00Z,2.64,98.40
2025-10-03T12:19:00Z,2.17,99.00
2025-10-03T12:20:00Z,3.19,98.12
2025-10-03T12:21:00Z,1.00,99.00
2025-10-03T12:22:00Z,1.86,99.00
2025-10-03T12:23:00Z,1.79,98.21
2025-10-03T12:24:00Z,1.68,98.00
2025-10-03T12:25:00Z,2.01,99.00
2025-10-03T12:26:00Z,3.00,99.00
2025-10-03T12:27:00Z,2.00,99.00
2025-10-03T12:28:00Z,2.89,98.00
2025-10-03T12:29:00Z,2.64,98.00
2025-10-03T12:30:00Z,2.38,96.91
2025-10-03T12:31:00Z,3.58,95.16
2025-10-03T12:32:00Z,2.42,99.00
2025-10-03T12:33:00Z,3.48,99.00
2025-10-03T12:34:00Z,4.46,95.29
2025-10-03T12:35:00Z,1.19,99.00
2025-10-03T12:36:00Z,1.00,99.00
2025-10-03T12:39:00Z,1.00,99.00
