# event_ticker=KXATPCHALLENGERMATCH-26MAY14RINDAM
# final_score=6-4 7-6(13)
# score_resolution=4-6 6-7
# match_winner=Martin Damm
# fav_player=Arthur Rinderknech
# dog_player=Martin Damm Jr
# kalshi_date=2026-05-14
timestamp,Arthur Rinderknech,Martin Damm Jr
2026-05-14T20:50:00Z,65.00,
2026-05-14T21:21:00Z,65.00,
2026-05-14T21:27:00Z,64.00,38.00
2026-05-14T21:37:00Z,64.00,35.68
2026-05-14T21:38:00Z,65.00,35.00
2026-05-14T21:39:00Z,65.00,35.00
2026-05-14T21:40:00Z,65.00,35.00
2026-05-14T21:41:00Z,65.00,34.83
2026-05-14T21:42:00Z,65.00,35.00
2026-05-14T21:43:00Z,65.00,35.37
2026-05-14T21:44:00Z,65.00,35.00
2026-05-14T21:45:00Z,65.00,35.00
2026-05-14T21:46:00Z,65.00,35.00
2026-05-14T21:47:00Z,65.00,35.00
2026-05-14T21:48:00Z,65.00,35.55
2026-05-14T21:54:00Z,66.00,35.55
2026-05-14T22:28:00Z,61.39,35.14
2026-05-14T22:30:00Z,61.00,35.00
2026-05-14T22:36:00Z,65.00,35.00
2026-05-14T22:37:00Z,65.00,36.38
2026-05-14T22:40:00Z,60.34,37.00
2026-05-14T22:47:00Z,65.54,37.00
2026-05-14T22:51:00Z,65.00,37.00
2026-05-14T22:53:00Z,65.00,38.00
2026-05-14T22:54:00Z,65.00,38.00
2026-05-14T22:57:00Z,65.00,34.00
2026-05-14T22:59:00Z,66.00,38.00
2026-05-14T23:01:00Z,66.00,38.00
2026-05-14T23:07:00Z,65.00,38.00
2026-05-14T23:09:00Z,64.00,38.00
2026-05-14T23:14:00Z,64.00,38.00
2026-05-14T23:17:00Z,64.00,38.00
2026-05-14T23:19:00Z,64.00,37.00
2026-05-14T23:21:00Z,64.00,37.00
2026-05-14T23:22:00Z,64.00,37.00
2026-05-14T23:23:00Z,64.00,36.00
2026-05-14T23:24:00Z,64.00,36.00
2026-05-14T23:40:00Z,64.00,36.00
2026-05-14T23:41:00Z,64.00,36.00
2026-05-14T23:43:00Z,64.00,36.00
2026-05-14T23:50:00Z,64.00,36.00
2026-05-15T00:04:00Z,64.00,36.00
2026-05-15T00:06:00Z,63.00,36.00
2026-05-15T00:10:00Z,64.00,36.00
2026-05-15T00:12:00Z,64.00,37.00
2026-05-15T00:22:00Z,64.00,37.00
2026-05-15T00:25:00Z,64.00,37.00
2026-05-15T00:29:00Z,64.00,36.00
2026-05-15T00:31:00Z,64.00,36.00
2026-05-15T00:40:00Z,64.00,36.00
2026-05-15T00:51:00Z,64.00,37.64
2026-05-15T00:53:00Z,64.00,38.00
2026-05-15T00:57:00Z,64.00,37.00
2026-05-15T01:03:00Z,64.00,37.99
2026-05-15T01:05:00Z,64.00,37.00
2026-05-15T01:12:00Z,64.00,37.00
2026-05-15T01:17:00Z,64.00,37.00
2026-05-15T01:28:00Z,64.00,37.00
2026-05-15T01:29:00Z,64.00,37.00
2026-05-15T01:30:00Z,64.00,37.00
2026-05-15T01:31:00Z,64.00,37.00
2026-05-15T01:40:00Z,64.00,37.00
2026-05-15T01:43:00Z,64.00,37.00
2026-05-15T01:49:00Z,64.00,37.00
2026-05-15T01:50:00Z,64.00,37.00
2026-05-15T01:51:00Z,64.00,37.00
2026-05-15T01:52:00Z,64.00,37.00
2026-05-15T01:54:00Z,64.00,37.00
2026-05-15T02:00:00Z,63.00,37.00
2026-05-15T02:04:00Z,64.00,37.00
2026-05-15T02:07:00Z,63.00,37.00
2026-05-15T02:10:00Z,64.00,37.00
2026-05-15T02:11:00Z,63.00,37.00
2026-05-15T02:12:00Z,64.00,37.00
2026-05-15T02:15:00Z,64.00,37.00
2026-05-15T02:17:00Z,64.00,37.00
2026-05-15T02:18:00Z,63.00,37.00
2026-05-15T02:20:00Z,63.00,37.00
2026-05-15T02:28:00Z,63.00,37.00
2026-05-15T02:30:00Z,63.00,36.00
2026-05-15T02:31:00Z,64.00,36.00
2026-05-15T02:35:00Z,64.00,36.00
2026-05-15T02:36:00Z,64.00,37.00
2026-05-15T02:37:00Z,64.00,37.00
2026-05-15T02:39:00Z,64.00,37.00
2026-05-15T02:41:00Z,64.00,37.00
2026-05-15T02:43:00Z,64.00,37.00
2026-05-15T02:48:00Z,64.00,37.00
2026-05-15T02:50:00Z,64.00,37.00
2026-05-15T03:02:00Z,64.00,37.00
2026-05-15T03:05:00Z,64.00,37.00
2026-05-15T03:08:00Z,64.00,37.00
2026-05-15T03:09:00Z,64.00,37.00
2026-05-15T03:10:00Z,64.03,37.00
2026-05-15T03:11:00Z,64.00,37.00
2026-05-15T03:14:00Z,64.00,37.00
2026-05-15T03:15:00Z,63.00,37.00
2026-05-15T03:17:00Z,64.00,37.00
2026-05-15T03:19:00Z,64.00,37.00
2026-05-15T03:24:00Z,64.00,37.81
2026-05-15T03:29:00Z,64.00,37.81
2026-05-15T03:37:00Z,64.00,37.00
2026-05-15T03:38:00Z,63.40,37.00
2026-05-15T03:40:00Z,63.40,37.00
2026-05-15T03:41:00Z,63.00,37.00
2026-05-15T03:45:00Z,63.00,37.00
2026-05-15T03:47:00Z,64.00,37.00
2026-05-15T03:55:00Z,64.00,37.00
2026-05-15T03:56:00Z,64.42,37.00
2026-05-15T03:59:00Z,64.00,37.00
2026-05-15T04:00:00Z,64.64,37.00
2026-05-15T04:01:00Z,65.00,37.00
2026-05-15T04:02:00Z,65.00,37.00
2026-05-15T04:05:00Z,65.00,37.00
2026-05-15T04:06:00Z,65.00,37.00
2026-05-15T04:07:00Z,66.00,37.00
2026-05-15T04:08:00Z,67.00,36.00
2026-05-15T04:10:00Z,67.00,36.00
2026-05-15T04:13:00Z,66.00,37.00
2026-05-15T04:15:00Z,67.00,37.00
2026-05-15T04:20:00Z,66.36,36.00
2026-05-15T04:21:00Z,67.00,36.00
2026-05-15T04:22:00Z,67.00,36.00
2026-05-15T04:23:00Z,67.00,36.00
2026-05-15T04:25:00Z,67.00,36.00
2026-05-15T04:26:00Z,66.02,36.00
2026-05-15T04:27:00Z,67.00,36.00
2026-05-15T04:28:00Z,67.00,36.00
2026-05-15T04:30:00Z,66.00,36.00
2026-05-15T04:32:00Z,67.00,36.00
2026-05-15T04:33:00Z,67.00,36.00
2026-05-15T04:36:00Z,67.00,36.00
2026-05-15T04:41:00Z,67.00,36.00
2026-05-15T04:42:00Z,67.00,36.00
2026-05-15T04:45:00Z,67.00,36.00
2026-05-15T04:48:00Z,67.00,36.00
2026-05-15T04:49:00Z,67.00,36.00
2026-05-15T04:50:00Z,67.00,36.00
2026-05-15T04:51:00Z,67.00,36.00
2026-05-15T04:54:00Z,67.00,36.00
2026-05-15T04:59:00Z,67.00,36.00
2026-05-15T05:03:00Z,67.00,36.00
2026-05-15T05:04:00Z,67.00,36.00
2026-05-15T05:05:00Z,66.00,36.00
2026-05-15T05:06:00Z,67.00,36.00
2026-05-15T05:07:00Z,67.00,36.00
2026-05-15T05:09:00Z,67.00,36.00
2026-05-15T05:12:00Z,67.00,35.00
2026-05-15T05:13:00Z,66.00,35.00
2026-05-15T05:14:00Z,65.41,35.00
2026-05-15T05:15:00Z,66.00,35.00
2026-05-15T05:16:00Z,66.00,36.00
2026-05-15T05:17:00Z,66.70,36.00
2026-05-15T05:18:00Z,66.96,36.00
2026-05-15T05:21:00Z,66.73,36.00
2026-05-15T05:23:00Z,66.73,36.00
2026-05-15T05:25:00Z,66.73,36.00
2026-05-15T05:26:00Z,67.00,36.00
2026-05-15T05:28:00Z,66.13,36.00
2026-05-15T05:29:00Z,67.00,36.00
2026-05-15T05:30:00Z,67.00,35.00
2026-05-15T05:31:00Z,67.00,35.00
2026-05-15T05:34:00Z,67.00,36.00
2026-05-15T05:35:00Z,66.66,36.00
2026-05-15T05:36:00Z,66.66,36.00
2026-05-15T05:37:00Z,67.00,36.00
2026-05-15T05:38:00Z,67.00,36.00
2026-05-15T05:39:00Z,67.00,36.00
2026-05-15T05:40:00Z,67.00,36.00
2026-05-15T05:42:00Z,67.00,36.00
2026-05-15T05:45:00Z,67.00,36.00
2026-05-15T05:46:00Z,67.00,36.00
2026-05-15T05:48:00Z,67.00,36.00
2026-05-15T05:49:00Z,66.83,36.00
2026-05-15T05:50:00Z,67.00,36.00
2026-05-15T05:51:00Z,67.00,36.00
2026-05-15T05:52:00Z,67.00,36.00
2026-05-15T05:54:00Z,67.00,36.00
2026-05-15T05:57:00Z,67.00,36.00
2026-05-15T05:59:00Z,67.00,36.00
2026-05-15T06:00:00Z,67.00,36.00
2026-05-15T06:01:00Z,67.00,36.00
2026-05-15T06:02:00Z,67.00,36.00
2026-05-15T06:03:00Z,66.97,36.00
2026-05-15T06:04:00Z,66.97,35.77
2026-05-15T06:05:00Z,67.00,35.00
2026-05-15T06:06:00Z,67.00,35.00
2026-05-15T06:07:00Z,67.00,35.00
2026-05-15T06:10:00Z,67.00,35.94
2026-05-15T06:12:00Z,67.99,35.00
2026-05-15T06:13:00Z,67.00,35.00
2026-05-15T06:14:00Z,67.71,35.00
2026-05-15T06:15:00Z,67.00,35.00
2026-05-15T06:19:00Z,64.61,35.00
2026-05-15T06:24:00Z,65.00,35.00
2026-05-15T06:25:00Z,65.00,36.00
2026-05-15T06:26:00Z,67.78,35.73
2026-05-15T06:27:00Z,67.00,35.00
2026-05-15T06:29:00Z,67.53,35.00
2026-05-15T06:30:00Z,68.00,35.00
2026-05-15T06:32:00Z,66.00,35.00
2026-05-15T06:34:00Z,66.00,35.00
2026-05-15T06:39:00Z,67.00,35.00
2026-05-15T06:44:00Z,66.92,35.00
2026-05-15T06:45:00Z,67.50,35.00
2026-05-15T06:46:00Z,65.00,35.00
2026-05-15T06:48:00Z,67.00,35.00
2026-05-15T06:49:00Z,67.00,35.00
2026-05-15T06:50:00Z,67.00,35.00
2026-05-15T06:51:00Z,67.00,35.00
2026-05-15T06:52:00Z,67.00,35.00
2026-05-15T06:56:00Z,67.00,35.00
2026-05-15T06:58:00Z,67.40,35.00
2026-05-15T06:59:00Z,67.00,35.00
2026-05-15T07:00:00Z,67.00,35.00
2026-05-15T07:01:00Z,67.00,34.52
2026-05-15T07:03:00Z,67.00,35.00
2026-05-15T07:04:00Z,68.00,35.00
2026-05-15T07:05:00Z,68.00,35.00
2026-05-15T07:06:00Z,68.00,35.00
2026-05-15T07:07:00Z,67.05,35.00
2026-05-15T07:08:00Z,67.00,35.00
2026-05-15T07:09:00Z,68.00,35.00
2026-05-15T07:10:00Z,68.00,35.00
2026-05-15T07:11:00Z,68.00,34.00
2026-05-15T07:13:00Z,68.00,35.00
2026-05-15T07:14:00Z,68.00,35.00
2026-05-15T07:15:00Z,65.15,35.00
2026-05-15T07:19:00Z,65.15,35.00
2026-05-15T07:21:00Z,68.00,35.00
2026-05-15T07:23:00Z,68.00,35.00
2026-05-15T07:25:00Z,68.00,35.00
2026-05-15T07:26:00Z,68.00,35.00
2026-05-15T07:28:00Z,68.00,35.00
2026-05-15T07:30:00Z,68.00,35.00
2026-05-15T07:31:00Z,68.00,35.00
2026-05-15T07:32:00Z,68.00,35.00
2026-05-15T07:33:00Z,68.00,35.00
2026-05-15T07:36:00Z,68.00,35.00
2026-05-15T07:37:00Z,68.00,35.00
2026-05-15T07:38:00Z,68.00,34.00
2026-05-15T07:41:00Z,68.00,35.00
2026-05-15T07:42:00Z,68.00,35.00
2026-05-15T07:49:00Z,68.00,35.00
2026-05-15T07:50:00Z,68.00,35.00
2026-05-15T07:51:00Z,68.00,35.00
2026-05-15T07:54:00Z,67.66,35.00
2026-05-15T07:57:00Z,67.84,35.00
2026-05-15T07:59:00Z,67.84,35.00
2026-05-15T08:01:00Z,68.00,35.00
2026-05-15T08:03:00Z,68.00,35.00
2026-05-15T08:04:00Z,68.00,35.00
2026-05-15T08:05:00Z,68.00,35.00
2026-05-15T08:07:00Z,68.00,35.00
2026-05-15T08:09:00Z,68.00,35.00
2026-05-15T08:10:00Z,68.00,35.00
2026-05-15T08:11:00Z,68.00,35.00
