# event_ticker=KXATPCHALLENGERMATCH-26MAR13BERGOJ
# final_score=6-4 7-6(6)
# score_resolution=6-4 7-6
# match_winner=Borna Gojo
# fav_player=Borna Gojo
# dog_player=Remy Bertola
# kalshi_date=2026-03-13
timestamp,Borna Gojo,Remy Bertola
2026-03-13T04:16:00Z,71.00,
2026-03-13T04:29:00Z,70.00,
2026-03-13T04:31:00Z,70.00,32.00
2026-03-13T04:32:00Z,71.00,32.00
2026-03-13T04:36:00Z,71.00,32.00
2026-03-13T04:46:00Z,71.00,29.00
2026-03-13T04:55:00Z,70.00,29.00
2026-03-13T05:11:00Z,70.00,29.00
2026-03-13T05:23:00Z,70.00,31.00
2026-03-13T05:25:00Z,70.00,31.00
2026-03-13T05:32:00Z,70.00,31.00
2026-03-13T05:51:00Z,70.00,31.00
2026-03-13T05:56:00Z,70.00,31.00
2026-03-13T06:02:00Z,70.00,31.00
2026-03-13T06:05:00Z,70.00,30.00
2026-03-13T06:14:00Z,70.00,31.00
2026-03-13T06:19:00Z,70.00,31.00
2026-03-13T06:23:00Z,70.00,31.00
2026-03-13T06:26:00Z,70.00,31.00
2026-03-13T06:36:00Z,70.00,31.83
2026-03-13T06:52:00Z,70.00,30.00
2026-03-13T06:58:00Z,70.00,30.00
2026-03-13T07:04:00Z,70.00,30.00
2026-03-13T07:14:00Z,70.00,32.00
2026-03-13T07:51:00Z,70.75,32.00
2026-03-13T07:53:00Z,71.00,32.00
2026-03-13T08:46:00Z,70.00,32.00
2026-03-13T09:17:00Z,70.00,32.00
2026-03-13T10:03:00Z,70.00,32.00
2026-03-13T10:17:00Z,70.00,32.00
2026-03-13T10:53:00Z,70.00,32.00
2026-03-13T11:14:00Z,70.00,31.00
2026-03-13T11:28:00Z,70.00,31.00
2026-03-13T11:38:00Z,70.00,31.00
2026-03-13T11:52:00Z,70.00,31.00
2026-03-13T12:00:00Z,70.00,31.00
2026-03-13T12:04:00Z,71.00,31.00
2026-03-13T12:13:00Z,71.00,31.00
2026-03-13T12:16:00Z,71.00,30.00
2026-03-13T12:18:00Z,71.00,30.00
2026-03-13T12:19:00Z,72.00,30.00
2026-03-13T12:36:00Z,72.00,30.00
2026-03-13T12:45:00Z,72.00,31.00
2026-03-13T12:52:00Z,72.00,31.00
2026-03-13T12:58:00Z,72.00,31.00
2026-03-13T13:06:00Z,72.00,31.00
2026-03-13T13:11:00Z,72.00,31.00
2026-03-13T13:14:00Z,72.00,31.00
2026-03-13T13:23:00Z,72.00,31.00
2026-03-13T13:31:00Z,72.00,31.00
2026-03-13T13:33:00Z,72.00,31.00
2026-03-13T13:35:00Z,72.00,31.00
2026-03-13T13:36:00Z,72.00,31.00
2026-03-13T13:37:00Z,72.00,31.00
2026-03-13T13:41:00Z,72.00,31.00
2026-03-13T13:42:00Z,72.00,31.00
2026-03-13T13:45:00Z,72.00,31.00
2026-03-13T13:46:00Z,72.00,31.00
2026-03-13T13:49:00Z,72.00,31.00
2026-03-13T13:53:00Z,72.00,31.00
2026-03-13T13:57:00Z,72.00,31.00
2026-03-13T13:58:00Z,72.00,31.00
2026-03-13T14:04:00Z,71.00,31.00
2026-03-13T14:08:00Z,71.62,31.00
2026-03-13T14:10:00Z,72.00,31.00
2026-03-13T14:12:00Z,72.00,31.00
2026-03-13T14:19:00Z,72.00,31.00
2026-03-13T14:20:00Z,72.00,31.00
2026-03-13T14:21:00Z,72.00,31.00
2026-03-13T14:22:00Z,72.00,31.00
2026-03-13T14:23:00Z,72.00,31.00
2026-03-13T14:24:00Z,72.00,29.00
2026-03-13T14:25:00Z,72.00,29.00
2026-03-13T14:26:00Z,72.00,30.00
2026-03-13T14:27:00Z,72.00,30.00
2026-03-13T14:28:00Z,72.00,31.00
2026-03-13T14:29:00Z,72.00,31.00
2026-03-13T14:30:00Z,72.00,31.00
2026-03-13T14:31:00Z,72.00,31.00
2026-03-13T14:32:00Z,72.00,31.00
2026-03-13T14:33:00Z,71.89,31.00
2026-03-13T14:34:00Z,72.00,31.00
2026-03-13T14:35:00Z,72.00,31.00
2026-03-13T14:36:00Z,72.00,31.00
2026-03-13T14:37:00Z,72.00,31.00
2026-03-13T14:38:00Z,72.00,31.00
2026-03-13T14:39:00Z,72.00,31.00
2026-03-13T14:42:00Z,72.00,30.00
2026-03-13T14:43:00Z,73.00,30.00
2026-03-13T14:44:00Z,72.00,30.00
2026-03-13T14:45:00Z,72.00,30.00
2026-03-13T14:51:00Z,72.00,30.00
2026-03-13T14:52:00Z,72.00,30.00
2026-03-13T14:57:00Z,72.26,30.00
2026-03-13T14:58:00Z,73.00,30.00
2026-03-13T14:59:00Z,73.00,30.00
2026-03-13T15:01:00Z,73.00,30.00
2026-03-13T15:02:00Z,73.00,30.00
2026-03-13T15:03:00Z,73.00,30.00
2026-03-13T15:04:00Z,73.00,30.00
2026-03-13T15:05:00Z,73.00,30.00
2026-03-13T15:09:00Z,73.00,30.00
2026-03-13T15:11:00Z,73.00,28.00
2026-03-13T15:12:00Z,73.00,28.00
2026-03-13T15:15:00Z,73.00,28.00
2026-03-13T15:21:00Z,73.00,30.00
2026-03-13T15:22:00Z,73.00,30.00
2026-03-13T15:23:00Z,73.00,30.00
2026-03-13T15:25:00Z,73.00,30.00
2026-03-13T15:30:00Z,73.00,30.00
2026-03-13T15:33:00Z,73.00,30.00
2026-03-13T15:34:00Z,72.00,29.76
2026-03-13T15:35:00Z,72.00,29.93
2026-03-13T15:36:00Z,72.00,30.00
2026-03-13T15:37:00Z,72.43,28.71
2026-03-13T15:38:00Z,73.00,29.20
2026-03-13T15:39:00Z,72.33,28.67
2026-03-13T15:40:00Z,73.93,29.13
2026-03-13T15:41:00Z,72.00,30.01
2026-03-13T15:42:00Z,71.00,30.89
2026-03-13T15:43:00Z,69.95,31.55
2026-03-13T15:44:00Z,66.07,35.51
2026-03-13T15:45:00Z,66.59,35.42
2026-03-13T15:46:00Z,71.03,31.86
2026-03-13T15:47:00Z,72.04,28.10
2026-03-13T15:48:00Z,73.52,26.70
2026-03-13T15:49:00Z,72.88,29.07
2026-03-13T15:50:00Z,68.58,31.94
2026-03-13T15:51:00Z,68.69,32.21
2026-03-13T15:52:00Z,62.61,36.73
2026-03-13T15:53:00Z,62.22,40.41
2026-03-13T15:54:00Z,57.16,43.11
2026-03-13T15:55:00Z,63.36,36.02
2026-03-13T15:56:00Z,58.48,42.58
2026-03-13T15:57:00Z,50.25,48.84
2026-03-13T15:58:00Z,56.32,44.11
2026-03-13T15:59:00Z,55.01,45.10
2026-03-13T16:00:00Z,59.09,45.88
2026-03-13T16:01:00Z,67.34,32.83
2026-03-13T16:02:00Z,68.13,33.00
2026-03-13T16:03:00Z,70.69,27.60
2026-03-13T16:04:00Z,72.01,26.27
2026-03-13T16:05:00Z,68.06,32.39
2026-03-13T16:06:00Z,69.84,27.39
2026-03-13T16:07:00Z,81.55,19.61
2026-03-13T16:08:00Z,85.18,13.24
2026-03-13T16:09:00Z,87.49,13.03
2026-03-13T16:10:00Z,86.90,14.50
2026-03-13T16:11:00Z,83.93,16.75
2026-03-13T16:12:00Z,81.94,19.45
2026-03-13T16:13:00Z,83.15,16.64
2026-03-13T16:14:00Z,84.05,16.79
2026-03-13T16:15:00Z,84.77,16.08
2026-03-13T16:16:00Z,86.67,12.38
2026-03-13T16:17:00Z,88.87,13.01
2026-03-13T16:18:00Z,84.96,15.13
2026-03-13T16:19:00Z,85.00,15.97
2026-03-13T16:20:00Z,86.75,14.38
2026-03-13T16:21:00Z,88.64,13.96
2026-03-13T16:22:00Z,86.19,13.39
2026-03-13T16:23:00Z,87.62,12.31
2026-03-13T16:24:00Z,87.85,12.74
2026-03-13T16:25:00Z,87.13,13.69
2026-03-13T16:26:00Z,89.87,10.98
2026-03-13T16:27:00Z,90.43,10.92
2026-03-13T16:28:00Z,89.07,11.28
2026-03-13T16:29:00Z,88.07,11.78
2026-03-13T16:30:00Z,89.20,12.20
2026-03-13T16:31:00Z,88.99,12.32
2026-03-13T16:32:00Z,89.16,11.08
2026-03-13T16:33:00Z,87.76,13.97
2026-03-13T16:34:00Z,86.01,14.65
2026-03-13T16:35:00Z,84.83,14.89
2026-03-13T16:36:00Z,84.78,17.45
2026-03-13T16:37:00Z,86.41,12.17
2026-03-13T16:38:00Z,88.23,13.82
2026-03-13T16:39:00Z,83.58,16.26
2026-03-13T16:40:00Z,86.88,14.10
2026-03-13T16:41:00Z,85.00,16.00
2026-03-13T16:42:00Z,84.82,15.70
2026-03-13T16:43:00Z,83.52,16.02
2026-03-13T16:44:00Z,81.77,20.24
2026-03-13T16:45:00Z,78.13,22.74
2026-03-13T16:46:00Z,82.45,19.75
2026-03-13T16:47:00Z,79.05,20.65
2026-03-13T16:48:00Z,73.27,27.89
2026-03-13T16:49:00Z,73.02,30.37
2026-03-13T16:50:00Z,68.02,32.68
2026-03-13T16:51:00Z,72.92,27.53
2026-03-13T16:52:00Z,80.74,22.43
