# event_ticker=KXATPCHALLENGERMATCH-26FEB26BRUSCH
# final_score=7-6(2) 3-6 7-6(4)
# score_resolution=7-6 3-6 7-6
# match_winner=Joel Schwaerzler
# fav_player=Joel Schwaerzler
# dog_player=Petr Brunclik
# kalshi_date=2026-02-26
timestamp,Joel Schwaerzler,Petr Brunclik
2026-02-26T13:45:00Z,34.00,68.00
2026-02-26T13:49:00Z,34.00,68.00
2026-02-26T13:50:00Z,34.00,68.00
2026-02-26T13:52:00Z,34.00,68.00
2026-02-26T13:58:00Z,34.00,68.00
2026-02-26T14:00:00Z,34.00,68.00
2026-02-26T14:01:00Z,34.00,66.97
2026-02-26T14:02:00Z,33.00,66.97
2026-02-26T14:07:00Z,34.00,66.97
2026-02-26T14:09:00Z,34.00,66.97
2026-02-26T14:10:00Z,34.00,68.00
2026-02-26T14:12:00Z,35.00,68.00
2026-02-26T14:13:00Z,35.00,68.00
2026-02-26T14:15:00Z,35.00,68.00
2026-02-26T14:16:00Z,35.00,68.00
2026-02-26T14:17:00Z,35.00,68.00
2026-02-26T14:18:00Z,35.00,68.59
2026-02-26T14:19:00Z,35.00,68.59
2026-02-26T14:20:00Z,35.00,69.00
2026-02-26T14:21:00Z,35.00,69.00
2026-02-26T14:22:00Z,35.00,68.00
2026-02-26T14:23:00Z,35.00,68.00
2026-02-26T14:24:00Z,35.00,68.00
2026-02-26T14:25:00Z,35.92,67.97
2026-02-26T14:26:00Z,36.00,67.97
2026-02-26T14:28:00Z,36.00,68.00
2026-02-26T14:29:00Z,36.00,68.00
2026-02-26T14:31:00Z,36.00,68.00
2026-02-26T14:32:00Z,36.00,66.97
2026-02-26T14:33:00Z,36.00,67.02
2026-02-26T14:34:00Z,36.00,67.02
2026-02-26T14:36:00Z,36.00,67.02
2026-02-26T14:37:00Z,34.00,67.00
2026-02-26T14:38:00Z,36.00,67.00
2026-02-26T14:39:00Z,36.00,67.00
2026-02-26T14:40:00Z,35.18,67.00
2026-02-26T14:41:00Z,35.74,66.78
2026-02-26T14:42:00Z,36.00,67.00
2026-02-26T14:43:00Z,33.77,67.01
2026-02-26T14:44:00Z,33.60,68.86
2026-02-26T14:45:00Z,32.89,71.79
2026-02-26T14:46:00Z,23.27,75.99
2026-02-26T14:47:00Z,22.12,80.00
2026-02-26T14:48:00Z,27.52,75.08
2026-02-26T14:49:00Z,33.66,66.09
2026-02-26T14:50:00Z,30.10,69.61
2026-02-26T14:51:00Z,36.25,65.87
2026-02-26T14:52:00Z,38.68,63.53
2026-02-26T14:53:00Z,39.43,62.28
2026-02-26T14:54:00Z,41.07,61.00
2026-02-26T14:55:00Z,44.26,58.46
2026-02-26T14:56:00Z,44.15,58.61
2026-02-26T14:57:00Z,41.69,61.81
2026-02-26T14:58:00Z,37.76,63.21
2026-02-26T14:59:00Z,36.46,65.32
2026-02-26T15:00:00Z,40.39,59.37
2026-02-26T15:01:00Z,42.80,58.00
2026-02-26T15:02:00Z,46.63,58.35
2026-02-26T15:03:00Z,51.29,49.39
2026-02-26T15:04:00Z,44.64,54.87
2026-02-26T15:05:00Z,39.44,61.63
2026-02-26T15:06:00Z,39.03,60.98
2026-02-26T15:07:00Z,44.54,56.09
2026-02-26T15:08:00Z,46.78,54.00
2026-02-26T15:09:00Z,46.21,54.18
2026-02-26T15:10:00Z,42.65,58.62
2026-02-26T15:11:00Z,41.71,58.17
2026-02-26T15:12:00Z,39.92,60.37
2026-02-26T15:13:00Z,40.24,64.42
2026-02-26T15:14:00Z,39.52,60.01
2026-02-26T15:15:00Z,42.40,59.60
2026-02-26T15:16:00Z,45.27,56.00
2026-02-26T15:17:00Z,45.72,57.33
2026-02-26T15:18:00Z,46.66,54.63
2026-02-26T15:19:00Z,44.98,58.59
2026-02-26T15:20:00Z,39.14,61.25
2026-02-26T15:21:00Z,41.72,61.44
2026-02-26T15:22:00Z,45.21,55.46
2026-02-26T15:23:00Z,45.73,54.89
2026-02-26T15:24:00Z,43.95,58.00
2026-02-26T15:25:00Z,43.10,58.64
2026-02-26T15:26:00Z,42.43,59.86
2026-02-26T15:27:00Z,39.10,61.45
2026-02-26T15:28:00Z,42.52,61.44
2026-02-26T15:29:00Z,47.07,60.50
2026-02-26T15:30:00Z,50.92,50.38
2026-02-26T15:31:00Z,50.12,52.65
2026-02-26T15:32:00Z,51.64,48.75
2026-02-26T15:33:00Z,58.69,46.13
2026-02-26T15:34:00Z,64.05,36.71
2026-02-26T15:35:00Z,66.73,33.84
2026-02-26T15:36:00Z,66.32,34.66
2026-02-26T15:37:00Z,65.74,34.97
2026-02-26T15:38:00Z,64.67,35.06
2026-02-26T15:39:00Z,61.54,39.34
2026-02-26T15:40:00Z,60.16,41.86
2026-02-26T15:41:00Z,61.21,41.51
2026-02-26T15:42:00Z,64.39,39.49
2026-02-26T15:43:00Z,64.57,37.45
2026-02-26T15:44:00Z,66.56,35.36
2026-02-26T15:45:00Z,63.63,37.64
2026-02-26T15:46:00Z,60.32,40.45
2026-02-26T15:47:00Z,60.10,41.16
2026-02-26T15:48:00Z,58.01,43.95
2026-02-26T15:49:00Z,58.87,43.85
2026-02-26T15:50:00Z,63.08,37.88
2026-02-26T15:51:00Z,64.00,37.93
2026-02-26T15:52:00Z,59.61,41.72
2026-02-26T15:53:00Z,59.07,39.77
2026-02-26T15:54:00Z,59.98,41.00
2026-02-26T15:55:00Z,60.91,40.82
2026-02-26T15:56:00Z,65.01,36.88
2026-02-26T15:57:00Z,65.22,36.64
2026-02-26T15:58:00Z,67.67,35.75
2026-02-26T15:59:00Z,68.84,35.33
2026-02-26T16:00:00Z,67.53,36.77
2026-02-26T16:01:00Z,73.62,27.08
2026-02-26T16:02:00Z,72.72,28.99
2026-02-26T16:03:00Z,69.86,30.21
2026-02-26T16:04:00Z,69.58,33.92
2026-02-26T16:05:00Z,76.18,26.95
2026-02-26T16:06:00Z,76.82,25.93
2026-02-26T16:07:00Z,68.52,34.21
2026-02-26T16:08:00Z,64.56,35.16
2026-02-26T16:09:00Z,64.25,36.42
2026-02-26T16:10:00Z,64.76,38.93
2026-02-26T16:11:00Z,64.78,38.23
2026-02-26T16:12:00Z,66.48,33.98
2026-02-26T16:13:00Z,68.63,33.47
2026-02-26T16:14:00Z,58.80,43.42
2026-02-26T16:15:00Z,56.05,44.54
2026-02-26T16:16:00Z,42.49,57.54
2026-02-26T16:17:00Z,36.90,62.38
2026-02-26T16:18:00Z,34.88,64.45
2026-02-26T16:19:00Z,35.97,63.53
2026-02-26T16:20:00Z,36.23,63.86
2026-02-26T16:21:00Z,36.84,63.69
2026-02-26T16:22:00Z,35.77,63.27
2026-02-26T16:23:00Z,37.98,61.74
2026-02-26T16:24:00Z,42.66,58.97
2026-02-26T16:25:00Z,43.78,57.74
2026-02-26T16:26:00Z,40.49,60.44
2026-02-26T16:27:00Z,37.97,62.25
2026-02-26T16:28:00Z,36.83,63.82
2026-02-26T16:29:00Z,33.23,65.68
2026-02-26T16:30:00Z,34.22,67.45
2026-02-26T16:31:00Z,20.11,78.79
2026-02-26T16:32:00Z,25.05,74.10
2026-02-26T16:33:00Z,36.95,66.36
2026-02-26T16:34:00Z,35.87,66.51
2026-02-26T16:35:00Z,28.00,73.35
2026-02-26T16:36:00Z,36.09,64.35
2026-02-26T16:37:00Z,42.53,58.18
2026-02-26T16:38:00Z,42.30,59.93
2026-02-26T16:39:00Z,39.81,62.09
2026-02-26T16:40:00Z,36.22,64.52
2026-02-26T16:41:00Z,36.25,68.59
2026-02-26T16:42:00Z,36.06,64.86
2026-02-26T16:43:00Z,37.92,63.73
2026-02-26T16:44:00Z,38.30,62.31
2026-02-26T16:45:00Z,29.38,71.80
2026-02-26T16:46:00Z,12.01,87.87
2026-02-26T16:47:00Z,12.15,87.31
2026-02-26T16:48:00Z,12.17,89.49
2026-02-26T16:49:00Z,12.48,88.43
2026-02-26T16:50:00Z,7.83,91.12
2026-02-26T16:51:00Z,7.89,92.44
2026-02-26T16:52:00Z,8.49,91.77
2026-02-26T16:53:00Z,7.68,93.81
2026-02-26T16:54:00Z,8.16,92.92
2026-02-26T16:55:00Z,19.61,88.39
2026-02-26T16:56:00Z,6.69,93.94
2026-02-26T16:57:00Z,7.78,92.28
2026-02-26T16:58:00Z,8.89,90.89
2026-02-26T16:59:00Z,5.24,94.88
2026-02-26T17:00:00Z,8.07,91.84
2026-02-26T17:01:00Z,7.65,92.02
2026-02-26T17:02:00Z,2.65,96.61
2026-02-26T17:03:00Z,1.67,97.92
2026-02-26T17:04:00Z,1.34,98.84
2026-02-26T17:05:00Z,1.45,98.65
2026-02-26T17:06:00Z,3.50,96.83
2026-02-26T17:07:00Z,3.95,96.03
2026-02-26T17:08:00Z,2.10,98.64
2026-02-26T17:09:00Z,4.40,96.03
2026-02-26T17:10:00Z,7.10,91.98
2026-02-26T17:11:00Z,6.63,93.52
2026-02-26T17:12:00Z,9.25,91.09
2026-02-26T17:13:00Z,9.85,91.44
2026-02-26T17:14:00Z,14.85,85.86
2026-02-26T17:15:00Z,17.87,83.44
2026-02-26T17:16:00Z,25.86,75.05
2026-02-26T17:17:00Z,43.14,64.00
2026-02-26T17:18:00Z,50.85,50.34
2026-02-26T17:19:00Z,42.05,56.19
2026-02-26T17:20:00Z,51.97,47.93
2026-02-26T17:21:00Z,48.52,44.54
2026-02-26T17:22:00Z,58.74,42.66
2026-02-26T17:23:00Z,59.33,41.59
2026-02-26T17:24:00Z,52.17,48.77
2026-02-26T17:25:00Z,46.25,53.53
2026-02-26T17:26:00Z,45.92,54.20
2026-02-26T17:27:00Z,41.35,61.12
2026-02-26T17:28:00Z,38.97,68.37
2026-02-26T17:29:00Z,39.68,62.49
2026-02-26T17:30:00Z,52.48,46.62
2026-02-26T17:31:00Z,68.87,30.05
2026-02-26T17:32:00Z,67.67,31.85
2026-02-26T17:33:00Z,86.32,14.82
2026-02-26T17:34:00Z,90.62,9.42
2026-02-26T17:35:00Z,99.00,1.00
2026-02-26T17:36:00Z,99.00,1.00
2026-02-26T17:37:00Z,99.00,1.00
2026-02-26T17:38:00Z,99.00,1.00
2026-02-26T17:39:00Z,99.00,1.00
2026-02-26T17:40:00Z,99.00,1.00
2026-02-26T17:41:00Z,99.00,1.00
2026-02-26T17:42:00Z,99.00,1.00
