# event_ticker=KXATPCHALLENGERMATCH-26APR18SAFROC
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Roman Safiullin
# fav_player=Henrique Rocha
# dog_player=Roman Safiullin
# kalshi_date=2026-04-18
timestamp,Roman Safiullin,Henrique Rocha
2026-04-18T10:56:00Z,44.00,58.00
2026-04-18T10:57:00Z,43.00,58.00
2026-04-18T10:58:00Z,43.00,58.00
2026-04-18T10:59:00Z,43.00,58.00
2026-04-18T11:00:00Z,43.00,58.00
2026-04-18T11:01:00Z,43.00,58.00
2026-04-18T11:02:00Z,43.00,58.00
2026-04-18T11:04:00Z,43.00,57.00
2026-04-18T11:05:00Z,45.00,56.03
2026-04-18T11:06:00Z,45.00,56.00
2026-04-18T11:07:00Z,45.00,56.60
2026-04-18T11:09:00Z,45.00,56.00
2026-04-18T11:10:00Z,45.00,56.58
2026-04-18T11:11:00Z,45.00,56.00
2026-04-18T11:12:00Z,45.00,56.00
2026-04-18T11:13:00Z,45.00,56.00
2026-04-18T11:16:00Z,45.00,56.00
2026-04-18T11:17:00Z,45.00,56.97
2026-04-18T11:18:00Z,45.00,56.41
2026-04-18T11:19:00Z,45.00,56.41
2026-04-18T11:21:00Z,45.00,56.00
2026-04-18T11:22:00Z,45.00,56.00
2026-04-18T11:23:00Z,45.00,56.00
2026-04-18T11:25:00Z,44.38,56.00
2026-04-18T11:26:00Z,44.06,56.00
2026-04-18T11:27:00Z,44.06,56.00
2026-04-18T11:28:00Z,44.06,56.00
2026-04-18T11:29:00Z,44.06,56.00
2026-04-18T11:31:00Z,44.06,56.00
2026-04-18T11:32:00Z,44.06,56.38
2026-04-18T11:33:00Z,44.06,56.00
2026-04-18T11:34:00Z,44.06,56.00
2026-04-18T11:35:00Z,45.31,56.00
2026-04-18T11:36:00Z,45.31,56.00
2026-04-18T11:37:00Z,45.08,56.00
2026-04-18T11:38:00Z,45.81,56.00
2026-04-18T11:39:00Z,45.81,56.00
2026-04-18T11:41:00Z,46.00,56.00
2026-04-18T11:42:00Z,46.00,56.00
2026-04-18T11:43:00Z,44.93,56.00
2026-04-18T11:46:00Z,44.93,56.00
2026-04-18T11:47:00Z,45.73,56.00
2026-04-18T11:49:00Z,45.73,56.00
2026-04-18T11:51:00Z,45.73,56.00
2026-04-18T11:52:00Z,45.73,56.00
2026-04-18T11:53:00Z,45.00,56.00
2026-04-18T11:54:00Z,45.00,56.00
2026-04-18T11:56:00Z,45.00,56.00
2026-04-18T11:57:00Z,45.00,55.50
2026-04-18T11:59:00Z,45.00,56.00
2026-04-18T12:00:00Z,45.63,56.00
2026-04-18T12:02:00Z,45.63,56.00
2026-04-18T12:03:00Z,45.63,55.00
2026-04-18T12:04:00Z,46.00,55.00
2026-04-18T12:05:00Z,46.00,55.00
2026-04-18T12:06:00Z,46.00,56.00
2026-04-18T12:07:00Z,45.00,56.00
2026-04-18T12:11:00Z,45.00,55.00
2026-04-18T12:12:00Z,45.00,55.00
2026-04-18T12:13:00Z,46.00,55.00
2026-04-18T12:14:00Z,46.00,56.00
2026-04-18T12:15:00Z,46.00,56.00
2026-04-18T12:17:00Z,46.00,56.00
2026-04-18T12:18:00Z,46.00,55.17
2026-04-18T12:19:00Z,45.00,56.00
2026-04-18T12:20:00Z,45.00,56.00
2026-04-18T12:21:00Z,45.00,56.00
2026-04-18T12:22:00Z,45.00,56.00
2026-04-18T12:24:00Z,45.00,56.50
2026-04-18T12:25:00Z,45.00,56.00
2026-04-18T12:27:00Z,45.00,56.00
2026-04-18T12:28:00Z,45.00,56.00
2026-04-18T12:29:00Z,45.00,55.96
2026-04-18T12:30:00Z,45.00,56.00
2026-04-18T12:31:00Z,45.00,56.00
2026-04-18T12:33:00Z,45.00,56.00
2026-04-18T12:34:00Z,45.00,56.00
2026-04-18T12:35:00Z,46.45,55.96
2026-04-18T12:36:00Z,46.00,54.84
2026-04-18T12:37:00Z,50.10,49.72
2026-04-18T12:38:00Z,50.91,47.93
2026-04-18T12:39:00Z,46.47,54.10
2026-04-18T12:40:00Z,45.92,54.37
2026-04-18T12:41:00Z,44.00,57.16
2026-04-18T12:42:00Z,43.00,58.39
2026-04-18T12:43:00Z,43.00,57.57
2026-04-18T12:44:00Z,42.00,59.41
2026-04-18T12:45:00Z,42.51,60.60
2026-04-18T12:46:00Z,41.96,62.06
2026-04-18T12:47:00Z,36.69,61.58
2026-04-18T12:48:00Z,30.15,67.34
2026-04-18T12:49:00Z,31.79,65.69
2026-04-18T12:50:00Z,34.22,65.08
2026-04-18T12:51:00Z,28.80,71.53
2026-04-18T12:52:00Z,30.47,70.51
2026-04-18T12:53:00Z,35.43,65.15
2026-04-18T12:54:00Z,40.96,58.53
2026-04-18T12:55:00Z,42.69,59.43
2026-04-18T12:56:00Z,46.02,55.45
2026-04-18T12:57:00Z,46.44,53.92
2026-04-18T12:58:00Z,48.70,50.83
2026-04-18T12:59:00Z,52.20,48.54
2026-04-18T13:00:00Z,55.96,47.05
2026-04-18T13:01:00Z,58.78,44.67
2026-04-18T13:02:00Z,62.00,38.81
2026-04-18T13:03:00Z,63.26,36.91
2026-04-18T13:04:00Z,64.81,37.53
2026-04-18T13:05:00Z,63.47,40.02
2026-04-18T13:06:00Z,65.10,34.96
2026-04-18T13:07:00Z,70.81,29.08
2026-04-18T13:08:00Z,74.23,26.22
2026-04-18T13:09:00Z,77.00,23.75
2026-04-18T13:10:00Z,77.76,24.13
2026-04-18T13:11:00Z,77.01,24.34
2026-04-18T13:12:00Z,75.00,26.19
2026-04-18T13:13:00Z,74.87,24.67
2026-04-18T13:14:00Z,72.91,28.87
2026-04-18T13:15:00Z,72.18,27.84
2026-04-18T13:16:00Z,67.97,32.65
2026-04-18T13:17:00Z,68.00,33.00
2026-04-18T13:18:00Z,70.56,29.87
2026-04-18T13:19:00Z,71.29,31.52
2026-04-18T13:20:00Z,73.05,29.35
2026-04-18T13:21:00Z,74.07,26.25
2026-04-18T13:22:00Z,74.18,26.00
2026-04-18T13:23:00Z,74.54,26.74
2026-04-18T13:24:00Z,74.89,26.99
2026-04-18T13:25:00Z,74.89,27.00
2026-04-18T13:26:00Z,74.00,27.05
2026-04-18T13:27:00Z,73.00,27.36
2026-04-18T13:28:00Z,74.00,28.64
2026-04-18T13:29:00Z,75.47,24.62
2026-04-18T13:30:00Z,80.23,18.42
2026-04-18T13:31:00Z,85.38,14.45
2026-04-18T13:32:00Z,81.74,18.74
2026-04-18T13:33:00Z,83.17,17.55
2026-04-18T13:34:00Z,85.12,14.53
2026-04-18T13:35:00Z,85.74,15.56
2026-04-18T13:36:00Z,80.56,19.59
2026-04-18T13:37:00Z,73.43,25.56
2026-04-18T13:38:00Z,78.44,23.96
2026-04-18T13:39:00Z,84.12,16.74
2026-04-18T13:40:00Z,81.46,18.42
2026-04-18T13:41:00Z,74.31,28.39
2026-04-18T13:42:00Z,70.00,31.00
2026-04-18T13:43:00Z,69.63,31.23
2026-04-18T13:44:00Z,73.90,26.90
2026-04-18T13:45:00Z,72.51,27.75
2026-04-18T13:46:00Z,71.15,29.01
2026-04-18T13:47:00Z,66.21,34.02
2026-04-18T13:48:00Z,57.14,46.99
2026-04-18T13:49:00Z,50.25,50.12
2026-04-18T13:50:00Z,54.75,47.81
2026-04-18T13:51:00Z,63.51,35.87
2026-04-18T13:52:00Z,67.85,32.10
2026-04-18T13:53:00Z,70.12,30.86
2026-04-18T13:54:00Z,71.30,30.77
2026-04-18T13:55:00Z,70.00,32.34
2026-04-18T13:56:00Z,66.22,32.08
2026-04-18T13:57:00Z,53.87,46.56
2026-04-18T13:58:00Z,54.23,47.22
2026-04-18T13:59:00Z,55.36,47.22
2026-04-18T14:00:00Z,53.89,48.60
2026-04-18T14:01:00Z,63.97,33.64
2026-04-18T14:02:00Z,68.00,32.98
2026-04-18T14:03:00Z,70.05,34.35
2026-04-18T14:04:00Z,73.34,24.91
2026-04-18T14:05:00Z,73.91,26.11
2026-04-18T14:06:00Z,70.38,27.20
2026-04-18T14:07:00Z,71.17,25.51
2026-04-18T14:08:00Z,72.38,28.18
2026-04-18T14:09:00Z,78.42,22.65
2026-04-18T14:10:00Z,91.06,12.12
2026-04-18T14:11:00Z,92.97,7.66
2026-04-18T14:12:00Z,93.67,5.75
2026-04-18T14:13:00Z,96.73,3.39
2026-04-18T14:14:00Z,95.05,6.48
2026-04-18T14:15:00Z,96.65,3.49
2026-04-18T14:16:00Z,95.07,5.95
2026-04-18T14:17:00Z,98.68,2.24
2026-04-18T14:18:00Z,99.00,2.24
2026-04-18T14:19:00Z,99.00,2.24
2026-04-18T14:20:00Z,99.00,2.24
2026-04-18T14:21:00Z,99.00,2.24
2026-04-18T14:22:00Z,99.00,2.24
