# event_ticker=KXATPMATCH-26FEB04GEAMAC
# final_score=6-3 4-5 RET
# match_winner=Arthur Gea
# fav_player=Arthur Gea
# dog_player=Tomas Machac
# kalshi_date=2026-02-04
timestamp,Arthur Gea,Tomas Machac
2026-02-04T14:57:00Z,32.00,69.00
2026-02-04T15:03:00Z,32.00,69.00
2026-02-04T15:04:00Z,31.00,69.00
2026-02-04T15:05:00Z,31.00,69.00
2026-02-04T15:11:00Z,31.00,69.00
2026-02-04T15:13:00Z,31.00,69.00
2026-02-04T15:14:00Z,31.00,69.00
2026-02-04T15:15:00Z,31.00,69.00
2026-02-04T15:16:00Z,32.00,69.00
2026-02-04T15:20:00Z,32.00,69.00
2026-02-04T15:21:00Z,32.00,69.00
2026-02-04T15:22:00Z,32.00,69.00
2026-02-04T15:25:00Z,32.00,69.00
2026-02-04T15:28:00Z,32.00,69.00
2026-02-04T15:30:00Z,32.00,69.00
2026-02-04T15:32:00Z,33.00,69.00
2026-02-04T15:33:00Z,33.00,69.00
2026-02-04T15:36:00Z,33.00,69.00
2026-02-04T15:38:00Z,33.00,69.00
2026-02-04T15:39:00Z,33.00,69.00
2026-02-04T15:40:00Z,33.00,69.00
2026-02-04T15:42:00Z,33.00,69.00
2026-02-04T15:43:00Z,33.00,69.00
2026-02-04T15:46:00Z,33.00,69.00
2026-02-04T15:54:00Z,33.00,69.00
2026-02-04T15:55:00Z,33.00,69.00
2026-02-04T15:56:00Z,32.00,69.00
2026-02-04T15:59:00Z,33.00,69.00
2026-02-04T16:00:00Z,33.00,69.00
2026-02-04T16:01:00Z,32.00,69.00
2026-02-04T16:03:00Z,32.00,69.00
2026-02-04T16:07:00Z,32.00,68.00
2026-02-04T16:08:00Z,32.00,69.00
2026-02-04T16:09:00Z,32.00,69.00
2026-02-04T16:10:00Z,32.00,69.00
2026-02-04T16:11:00Z,32.00,69.00
2026-02-04T16:13:00Z,32.00,68.10
2026-02-04T16:14:00Z,32.00,68.30
2026-02-04T16:21:00Z,32.00,68.00
2026-02-04T16:23:00Z,33.00,68.00
2026-02-04T16:24:00Z,33.00,68.00
2026-02-04T16:25:00Z,33.00,68.00
2026-02-04T16:27:00Z,33.00,68.00
2026-02-04T16:28:00Z,33.00,68.00
2026-02-04T16:30:00Z,33.00,68.00
2026-02-04T16:33:00Z,33.00,68.00
2026-02-04T16:38:00Z,33.00,68.00
2026-02-04T16:40:00Z,33.00,68.00
2026-02-04T16:41:00Z,33.00,68.00
2026-02-04T16:50:00Z,33.00,68.00
2026-02-04T16:52:00Z,33.00,68.00
2026-02-04T16:54:00Z,33.00,67.05
2026-02-04T16:57:00Z,33.00,68.00
2026-02-04T16:59:00Z,33.00,68.00
2026-02-04T17:01:00Z,33.00,67.00
2026-02-04T17:03:00Z,33.00,68.00
2026-02-04T17:04:00Z,33.00,68.00
2026-02-04T17:05:00Z,33.00,68.00
2026-02-04T17:07:00Z,33.00,68.00
2026-02-04T17:08:00Z,33.00,68.00
2026-02-04T17:10:00Z,33.00,68.00
2026-02-04T17:11:00Z,33.00,68.00
2026-02-04T17:12:00Z,33.00,68.00
2026-02-04T17:13:00Z,33.00,68.00
2026-02-04T17:14:00Z,33.00,68.00
2026-02-04T17:15:00Z,32.00,68.00
2026-02-04T17:16:00Z,32.00,68.00
2026-02-04T17:17:00Z,32.00,68.00
2026-02-04T17:18:00Z,32.00,68.00
2026-02-04T17:19:00Z,33.00,68.00
2026-02-04T17:22:00Z,33.00,68.00
2026-02-04T17:23:00Z,33.00,68.00
2026-02-04T17:24:00Z,33.48,68.00
2026-02-04T17:26:00Z,33.48,68.00
2026-02-04T17:27:00Z,33.48,68.00
2026-02-04T17:28:00Z,33.48,68.00
2026-02-04T17:29:00Z,33.48,68.00
2026-02-04T17:30:00Z,33.48,68.00
2026-02-04T17:32:00Z,33.48,68.00
2026-02-04T17:33:00Z,33.48,68.00
2026-02-04T17:34:00Z,33.00,68.00
2026-02-04T17:35:00Z,33.00,67.00
2026-02-04T17:36:00Z,33.00,68.00
2026-02-04T17:37:00Z,33.00,68.00
2026-02-04T17:38:00Z,33.00,68.00
2026-02-04T17:39:00Z,34.00,68.00
2026-02-04T17:40:00Z,34.00,68.00
2026-02-04T17:41:00Z,34.00,68.00
2026-02-04T17:42:00Z,34.00,68.00
2026-02-04T17:43:00Z,34.00,68.00
2026-02-04T17:45:00Z,34.00,68.00
2026-02-04T17:46:00Z,34.00,68.00
2026-02-04T17:47:00Z,34.00,68.00
2026-02-04T17:48:00Z,34.00,68.00
2026-02-04T17:49:00Z,34.00,68.00
2026-02-04T17:50:00Z,34.00,68.00
2026-02-04T17:51:00Z,34.00,68.00
2026-02-04T17:52:00Z,34.00,68.00
2026-02-04T17:53:00Z,34.00,68.00
2026-02-04T17:54:00Z,34.00,68.00
2026-02-04T17:55:00Z,34.00,68.00
2026-02-04T17:56:00Z,34.00,68.00
2026-02-04T17:58:00Z,34.00,68.00
2026-02-04T17:59:00Z,34.00,68.00
2026-02-04T18:00:00Z,34.00,68.00
2026-02-04T18:02:00Z,34.00,68.00
2026-02-04T18:03:00Z,34.00,68.00
2026-02-04T18:04:00Z,34.00,68.00
2026-02-04T18:05:00Z,34.00,68.00
2026-02-04T18:07:00Z,34.00,68.00
2026-02-04T18:08:00Z,34.00,68.00
2026-02-04T18:09:00Z,34.00,68.00
2026-02-04T18:10:00Z,34.00,68.00
2026-02-04T18:12:00Z,34.00,68.00
2026-02-04T18:13:00Z,34.00,67.53
2026-02-04T18:14:00Z,34.00,68.00
2026-02-04T18:15:00Z,34.00,68.00
2026-02-04T18:16:00Z,34.00,67.63
2026-02-04T18:17:00Z,34.00,68.00
2026-02-04T18:18:00Z,34.00,68.00
2026-02-04T18:19:00Z,34.00,68.00
2026-02-04T18:20:00Z,34.00,68.00
2026-02-04T18:21:00Z,34.00,67.00
2026-02-04T18:22:00Z,34.00,68.00
2026-02-04T18:23:00Z,33.00,68.00
2026-02-04T18:24:00Z,33.00,68.00
2026-02-04T18:25:00Z,33.00,68.00
2026-02-04T18:26:00Z,33.00,68.00
2026-02-04T18:27:00Z,33.00,68.00
2026-02-04T18:29:00Z,33.00,68.00
2026-02-04T18:30:00Z,34.00,68.00
2026-02-04T18:32:00Z,34.00,68.00
2026-02-04T18:33:00Z,34.00,68.00
2026-02-04T18:34:00Z,34.00,68.00
2026-02-04T18:35:00Z,34.00,68.00
2026-02-04T18:36:00Z,34.00,68.00
2026-02-04T18:37:00Z,34.00,68.00
2026-02-04T18:38:00Z,34.00,68.00
2026-02-04T18:39:00Z,33.00,68.00
2026-02-04T18:40:00Z,33.00,68.00
2026-02-04T18:41:00Z,33.00,67.59
2026-02-04T18:42:00Z,33.00,68.00
2026-02-04T18:43:00Z,33.00,68.00
2026-02-04T18:44:00Z,34.00,68.00
2026-02-04T18:45:00Z,34.00,68.00
2026-02-04T18:46:00Z,33.29,68.00
2026-02-04T18:47:00Z,33.25,68.00
2026-02-04T18:48:00Z,33.80,68.00
2026-02-04T18:49:00Z,34.00,68.00
2026-02-04T18:50:00Z,34.00,68.00
2026-02-04T18:52:00Z,34.00,68.00
2026-02-04T18:53:00Z,34.00,68.00
2026-02-04T18:54:00Z,33.00,68.00
2026-02-04T18:55:00Z,33.00,68.00
2026-02-04T18:56:00Z,33.00,68.00
2026-02-04T18:57:00Z,33.00,68.00
2026-02-04T18:58:00Z,33.00,68.65
2026-02-04T18:59:00Z,33.00,68.99
2026-02-04T19:00:00Z,33.00,69.00
2026-02-04T19:01:00Z,33.00,68.70
2026-02-04T19:02:00Z,33.00,68.00
2026-02-04T19:04:00Z,33.00,68.88
2026-02-04T19:05:00Z,33.00,68.00
2026-02-04T19:06:00Z,33.00,68.00
2026-02-04T19:07:00Z,33.00,68.00
2026-02-04T19:08:00Z,33.00,68.00
2026-02-04T19:09:00Z,32.00,69.00
2026-02-04T19:10:00Z,32.00,69.00
2026-02-04T19:11:00Z,32.00,69.00
2026-02-04T19:12:00Z,32.00,69.00
2026-02-04T19:13:00Z,32.00,69.00
2026-02-04T19:14:00Z,32.00,69.00
2026-02-04T19:15:00Z,32.00,69.00
2026-02-04T19:16:00Z,31.00,68.99
2026-02-04T19:17:00Z,31.00,69.00
2026-02-04T19:18:00Z,32.17,67.90
2026-02-04T19:19:00Z,33.00,68.00
2026-02-04T19:20:00Z,33.00,68.00
2026-02-04T19:21:00Z,33.00,68.00
2026-02-04T19:22:00Z,33.00,68.00
2026-02-04T19:23:00Z,33.00,68.00
2026-02-04T19:24:00Z,33.00,68.00
2026-02-04T19:25:00Z,33.00,68.00
2026-02-04T19:26:00Z,33.00,68.00
2026-02-04T19:27:00Z,33.00,68.00
2026-02-04T19:28:00Z,33.00,68.00
2026-02-04T19:29:00Z,33.00,68.00
2026-02-04T19:32:00Z,33.00,68.00
2026-02-04T19:33:00Z,33.00,68.00
2026-02-04T19:34:00Z,33.00,67.00
2026-02-04T19:35:00Z,33.00,68.00
2026-02-04T19:36:00Z,33.00,68.00
2026-02-04T19:37:00Z,33.00,68.00
2026-02-04T19:38:00Z,33.00,68.00
2026-02-04T19:39:00Z,33.00,68.00
2026-02-04T19:40:00Z,33.00,68.00
2026-02-04T19:41:00Z,33.00,68.00
2026-02-04T19:42:00Z,33.00,68.00
2026-02-04T19:43:00Z,33.00,67.13
2026-02-04T19:44:00Z,32.00,68.00
2026-02-04T19:45:00Z,32.00,67.94
2026-02-04T19:46:00Z,32.00,68.00
2026-02-04T19:47:00Z,33.00,68.00
2026-02-04T19:48:00Z,33.00,68.00
2026-02-04T19:49:00Z,33.00,67.88
2026-02-04T19:50:00Z,32.00,67.92
2026-02-04T19:51:00Z,32.00,68.56
2026-02-04T19:52:00Z,33.00,69.00
2026-02-04T19:53:00Z,33.00,69.00
2026-02-04T19:54:00Z,33.00,69.00
2026-02-04T19:55:00Z,33.00,69.00
2026-02-04T19:56:00Z,33.00,69.00
2026-02-04T19:57:00Z,33.00,69.00
2026-02-04T19:58:00Z,33.00,69.00
2026-02-04T19:59:00Z,33.00,67.97
2026-02-04T20:00:00Z,33.00,67.97
2026-02-04T20:01:00Z,33.00,67.29
2026-02-04T20:03:00Z,33.00,68.00
2026-02-04T20:05:00Z,33.00,68.00
2026-02-04T20:06:00Z,33.00,67.40
2026-02-04T20:07:00Z,33.00,68.01
2026-02-04T20:09:00Z,33.00,68.00
2026-02-04T20:11:00Z,33.00,68.00
2026-02-04T20:12:00Z,33.00,68.00
2026-02-04T20:13:00Z,33.00,67.72
2026-02-04T20:14:00Z,33.00,68.00
2026-02-04T20:15:00Z,33.00,69.00
2026-02-04T20:16:00Z,33.00,67.33
2026-02-04T20:17:00Z,33.00,67.14
2026-02-04T20:19:00Z,33.00,68.00
2026-02-04T20:21:00Z,33.00,68.00
2026-02-04T20:22:00Z,33.00,68.23
2026-02-04T20:23:00Z,33.00,68.00
2026-02-04T20:24:00Z,33.00,68.00
2026-02-04T20:25:00Z,33.00,69.00
2026-02-04T20:26:00Z,33.00,68.00
2026-02-04T20:28:00Z,33.00,67.00
2026-02-04T20:30:00Z,32.88,67.11
2026-02-04T20:31:00Z,32.88,68.00
2026-02-04T20:32:00Z,32.88,68.00
2026-02-04T20:33:00Z,33.00,68.00
2026-02-04T20:34:00Z,33.00,68.00
2026-02-04T20:36:00Z,33.00,68.00
2026-02-04T20:37:00Z,33.00,68.02
2026-02-04T20:38:00Z,31.08,68.40
2026-02-04T20:39:00Z,31.41,69.00
2026-02-04T20:40:00Z,31.51,68.99
2026-02-04T20:41:00Z,33.00,69.16
2026-02-04T20:42:00Z,32.00,69.01
2026-02-04T20:43:00Z,32.46,69.86
2026-02-04T20:44:00Z,32.64,70.00
2026-02-04T20:45:00Z,32.00,69.15
2026-02-04T20:46:00Z,33.00,68.93
2026-02-04T20:47:00Z,33.00,68.94
2026-02-04T20:48:00Z,32.92,68.95
2026-02-04T20:49:00Z,33.00,68.98
2026-02-04T20:50:00Z,33.00,69.00
2026-02-04T20:51:00Z,33.00,69.00
2026-02-04T20:52:00Z,33.00,69.00
2026-02-04T20:53:00Z,33.97,68.26
2026-02-04T20:54:00Z,34.25,66.55
2026-02-04T20:55:00Z,35.87,65.92
2026-02-04T20:56:00Z,35.80,65.57
2026-02-04T20:57:00Z,33.18,67.73
2026-02-04T20:58:00Z,32.25,69.40
2026-02-04T20:59:00Z,31.30,70.50
2026-02-04T21:00:00Z,30.62,70.90
2026-02-04T21:01:00Z,31.26,71.09
2026-02-04T21:02:00Z,32.86,68.22
2026-02-04T21:03:00Z,34.03,67.06
2026-02-04T21:04:00Z,33.18,68.13
2026-02-04T21:05:00Z,33.20,67.54
2026-02-04T21:06:00Z,31.99,69.05
2026-02-04T21:07:00Z,32.79,69.00
2026-02-04T21:08:00Z,32.49,68.84
2026-02-04T21:09:00Z,35.26,66.03
2026-02-04T21:10:00Z,36.37,65.00
2026-02-04T21:11:00Z,35.97,65.89
2026-02-04T21:12:00Z,35.26,68.16
2026-02-04T21:13:00Z,33.38,68.88
2026-02-04T21:14:00Z,38.39,62.86
2026-02-04T21:15:00Z,44.55,57.87
2026-02-04T21:16:00Z,50.20,47.20
2026-02-04T21:17:00Z,46.88,50.99
2026-02-04T21:18:00Z,45.18,53.51
2026-02-04T21:19:00Z,47.41,49.70
2026-02-04T21:20:00Z,52.89,47.67
2026-02-04T21:21:00Z,56.62,43.44
2026-02-04T21:22:00Z,58.31,43.04
2026-02-04T21:23:00Z,58.27,43.19
2026-02-04T21:24:00Z,57.60,43.67
2026-02-04T21:25:00Z,57.94,43.56
2026-02-04T21:26:00Z,57.78,43.06
2026-02-04T21:27:00Z,58.24,43.25
2026-02-04T21:28:00Z,62.17,38.73
2026-02-04T21:29:00Z,62.83,38.49
2026-02-04T21:30:00Z,63.35,37.84
2026-02-04T21:31:00Z,59.59,41.15
2026-02-04T21:32:00Z,58.13,42.05
2026-02-04T21:33:00Z,58.38,42.06
2026-02-04T21:34:00Z,58.33,42.87
2026-02-04T21:35:00Z,60.90,40.92
2026-02-04T21:36:00Z,64.34,37.88
2026-02-04T21:37:00Z,66.68,33.69
2026-02-04T21:38:00Z,73.62,25.12
2026-02-04T21:39:00Z,68.54,27.72
2026-02-04T21:40:00Z,67.86,30.22
2026-02-04T21:41:00Z,64.29,35.70
2026-02-04T21:42:00Z,63.80,37.96
2026-02-04T21:43:00Z,61.23,39.05
2026-02-04T21:44:00Z,60.83,38.49
2026-02-04T21:45:00Z,65.51,34.49
2026-02-04T21:46:00Z,65.51,35.29
2026-02-04T21:47:00Z,65.95,34.55
2026-02-04T21:48:00Z,69.97,29.45
2026-02-04T21:49:00Z,72.84,30.42
2026-02-04T21:50:00Z,63.46,37.17
2026-02-04T21:51:00Z,63.77,36.94
2026-02-04T21:52:00Z,65.66,35.60
2026-02-04T21:53:00Z,68.62,32.73
2026-02-04T21:54:00Z,65.83,35.02
2026-02-04T21:55:00Z,64.83,35.28
2026-02-04T21:56:00Z,63.93,37.00
2026-02-04T21:57:00Z,64.09,37.59
2026-02-04T21:58:00Z,64.79,38.26
2026-02-04T21:59:00Z,61.58,40.63
2026-02-04T22:00:00Z,62.66,37.98
2026-02-04T22:01:00Z,65.67,34.90
2026-02-04T22:02:00Z,66.12,36.19
2026-02-04T22:03:00Z,78.04,16.38
2026-02-04T22:04:00Z,88.91,12.46
2026-02-04T22:05:00Z,82.38,19.67
2026-02-04T22:06:00Z,88.55,13.59
2026-02-04T22:07:00Z,82.55,19.65
2026-02-04T22:08:00Z,95.88,7.30
2026-02-04T22:09:00Z,99.00,1.00
2026-02-04T22:10:00Z,99.00,1.00
2026-02-04T22:11:00Z,99.00,1.00
2026-02-04T22:12:00Z,99.00,1.00
2026-02-04T22:13:00Z,99.00,1.00
2026-02-04T22:14:00Z,99.00,1.00
2026-02-04T22:15:00Z,99.00,1.00
2026-02-04T22:16:00Z,99.00,1.00
2026-02-04T22:17:00Z,99.00,1.00
