# event_ticker=KXATPMATCH-25NOV04MCDETC
# final_score=6-7(5) 7-6(3) 6-3
# score_resolution=7-6 6-7 3-6
# match_winner=Tomas Martin Etcheverry
# fav_player=Mackenzie McDonald
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2025-11-04
timestamp,Mackenzie McDonald,Tomas Martin Etcheverry
2025-11-04T06:39:00Z,46.00,56.00
2025-11-04T06:42:00Z,46.00,56.00
2025-11-04T06:43:00Z,46.00,56.00
2025-11-04T06:44:00Z,46.00,56.00
2025-11-04T06:45:00Z,46.16,56.00
2025-11-04T06:46:00Z,46.16,56.00
2025-11-04T06:47:00Z,46.16,56.00
2025-11-04T06:49:00Z,46.16,55.50
2025-11-04T06:52:00Z,46.43,55.50
2025-11-04T06:53:00Z,46.43,56.00
2025-11-04T06:54:00Z,47.00,56.00
2025-11-04T06:55:00Z,47.00,56.00
2025-11-04T06:57:00Z,47.00,56.00
2025-11-04T06:59:00Z,47.00,56.00
2025-11-04T07:02:00Z,47.00,56.00
2025-11-04T07:03:00Z,47.00,56.00
2025-11-04T07:05:00Z,47.00,56.00
2025-11-04T07:06:00Z,47.00,56.00
2025-11-04T07:07:00Z,47.00,56.00
2025-11-04T07:09:00Z,47.00,56.00
2025-11-04T07:11:00Z,47.00,56.00
2025-11-04T07:12:00Z,47.00,56.00
2025-11-04T07:13:00Z,47.00,56.00
2025-11-04T07:15:00Z,47.00,56.00
2025-11-04T07:16:00Z,47.00,56.00
2025-11-04T07:17:00Z,47.00,56.00
2025-11-04T07:19:00Z,47.00,56.00
2025-11-04T07:22:00Z,47.00,56.00
2025-11-04T07:23:00Z,47.00,56.00
2025-11-04T07:24:00Z,47.00,56.00
2025-11-04T07:25:00Z,47.00,56.00
2025-11-04T07:26:00Z,47.00,56.00
2025-11-04T07:30:00Z,47.00,56.00
2025-11-04T07:34:00Z,46.00,56.00
2025-11-04T07:36:00Z,46.00,56.00
2025-11-04T07:37:00Z,46.00,56.00
2025-11-04T07:38:00Z,46.00,56.00
2025-11-04T07:39:00Z,46.00,56.00
2025-11-04T07:43:00Z,46.00,56.00
2025-11-04T07:53:00Z,47.00,56.00
2025-11-04T07:54:00Z,47.00,56.00
2025-11-04T07:56:00Z,47.00,56.00
2025-11-04T07:57:00Z,47.00,56.00
2025-11-04T07:58:00Z,46.00,56.11
2025-11-04T07:59:00Z,46.00,56.00
2025-11-04T08:05:00Z,46.00,56.00
2025-11-04T08:06:00Z,46.00,56.00
2025-11-04T08:12:00Z,46.00,56.00
2025-11-04T08:14:00Z,46.00,55.00
2025-11-04T08:16:00Z,46.00,54.15
2025-11-04T08:19:00Z,46.00,54.00
2025-11-04T08:21:00Z,46.00,55.00
2025-11-04T08:22:00Z,46.00,55.00
2025-11-04T08:27:00Z,46.00,55.00
2025-11-04T08:28:00Z,46.00,55.00
2025-11-04T08:35:00Z,46.00,55.00
2025-11-04T08:37:00Z,46.00,55.00
2025-11-04T08:38:00Z,46.00,55.00
2025-11-04T08:39:00Z,46.00,55.00
2025-11-04T08:40:00Z,46.00,55.00
2025-11-04T08:41:00Z,46.00,55.00
2025-11-04T08:42:00Z,46.00,54.00
2025-11-04T08:50:00Z,46.00,54.00
2025-11-04T08:54:00Z,46.00,55.00
2025-11-04T08:57:00Z,46.00,55.00
2025-11-04T08:58:00Z,46.00,55.00
2025-11-04T09:00:00Z,46.00,55.00
2025-11-04T09:02:00Z,46.00,55.00
2025-11-04T09:03:00Z,46.00,55.00
2025-11-04T09:04:00Z,46.00,55.00
2025-11-04T09:11:00Z,46.00,55.00
2025-11-04T09:13:00Z,46.00,55.00
2025-11-04T09:14:00Z,46.00,55.00
2025-11-04T09:17:00Z,46.00,54.24
2025-11-04T09:28:00Z,46.00,54.24
2025-11-04T09:34:00Z,46.00,55.00
2025-11-04T09:42:00Z,46.00,55.00
2025-11-04T09:46:00Z,46.00,55.00
2025-11-04T09:49:00Z,46.00,55.00
2025-11-04T09:51:00Z,46.00,55.00
2025-11-04T09:57:00Z,46.00,55.00
2025-11-04T10:00:00Z,46.00,55.00
2025-11-04T10:01:00Z,46.00,55.00
2025-11-04T10:02:00Z,46.00,55.00
2025-11-04T10:04:00Z,46.00,55.00
2025-11-04T10:10:00Z,46.00,55.00
2025-11-04T10:14:00Z,46.00,55.00
2025-11-04T10:15:00Z,46.00,55.00
2025-11-04T10:17:00Z,47.00,55.00
2025-11-04T10:21:00Z,47.00,55.00
2025-11-04T10:23:00Z,47.00,55.00
2025-11-04T10:24:00Z,47.00,55.00
2025-11-04T10:27:00Z,47.00,55.00
2025-11-04T10:30:00Z,46.00,55.00
2025-11-04T10:34:00Z,46.00,55.00
2025-11-04T10:38:00Z,46.00,55.00
2025-11-04T10:39:00Z,46.00,55.00
2025-11-04T10:40:00Z,46.00,55.00
2025-11-04T10:43:00Z,46.00,55.00
2025-11-04T10:44:00Z,47.00,55.00
2025-11-04T10:46:00Z,47.00,55.00
2025-11-04T10:49:00Z,47.00,55.00
2025-11-04T10:52:00Z,47.00,55.00
2025-11-04T10:57:00Z,47.00,55.00
2025-11-04T11:00:00Z,47.00,55.00
2025-11-04T11:04:00Z,47.00,55.00
2025-11-04T11:05:00Z,47.00,55.00
2025-11-04T11:06:00Z,47.00,54.32
2025-11-04T11:08:00Z,47.00,55.00
2025-11-04T11:10:00Z,47.00,55.00
2025-11-04T11:11:00Z,47.00,55.00
2025-11-04T11:13:00Z,47.00,55.00
2025-11-04T11:16:00Z,47.00,55.00
2025-11-04T11:18:00Z,47.00,55.00
2025-11-04T11:19:00Z,47.00,55.00
2025-11-04T11:20:00Z,46.00,55.00
2025-11-04T11:21:00Z,46.00,55.00
2025-11-04T11:22:00Z,46.00,55.00
2025-11-04T11:23:00Z,47.00,55.00
2025-11-04T11:24:00Z,47.00,55.00
2025-11-04T11:25:00Z,47.00,54.00
2025-11-04T11:26:00Z,47.00,55.00
2025-11-04T11:29:00Z,47.00,55.00
2025-11-04T11:32:00Z,47.00,55.00
2025-11-04T11:36:00Z,47.00,55.00
2025-11-04T11:38:00Z,47.00,55.00
2025-11-04T11:39:00Z,47.00,55.00
2025-11-04T11:42:00Z,47.00,55.00
2025-11-04T11:47:00Z,47.00,55.00
2025-11-04T11:49:00Z,47.00,55.00
2025-11-04T11:50:00Z,47.00,55.00
2025-11-04T11:51:00Z,47.00,55.00
2025-11-04T11:52:00Z,47.00,55.00
2025-11-04T11:55:00Z,47.00,55.00
2025-11-04T11:56:00Z,47.00,55.00
2025-11-04T12:00:00Z,47.00,55.00
2025-11-04T12:03:00Z,47.00,55.00
2025-11-04T12:04:00Z,47.00,55.00
2025-11-04T12:05:00Z,47.00,55.00
2025-11-04T12:06:00Z,47.00,55.00
2025-11-04T12:07:00Z,46.14,55.00
2025-11-04T12:08:00Z,47.00,54.11
2025-11-04T12:09:00Z,47.00,55.00
2025-11-04T12:10:00Z,47.00,55.18
2025-11-04T12:11:00Z,46.80,55.34
2025-11-04T12:12:00Z,50.20,52.08
2025-11-04T12:13:00Z,49.00,54.19
2025-11-04T12:14:00Z,47.52,55.00
2025-11-04T12:15:00Z,49.66,50.00
2025-11-04T12:16:00Z,51.88,51.04
2025-11-04T12:17:00Z,50.00,52.94
2025-11-04T12:18:00Z,47.16,53.67
2025-11-04T12:19:00Z,47.00,55.09
2025-11-04T12:20:00Z,50.00,52.06
2025-11-04T12:21:00Z,50.97,52.06
2025-11-04T12:22:00Z,50.53,50.00
2025-11-04T12:23:00Z,50.34,51.24
2025-11-04T12:24:00Z,53.15,48.13
2025-11-04T12:25:00Z,48.82,52.74
2025-11-04T12:26:00Z,47.97,55.00
2025-11-04T12:27:00Z,47.00,54.54
2025-11-04T12:28:00Z,47.00,54.66
2025-11-04T12:29:00Z,46.29,53.00
2025-11-04T12:30:00Z,43.95,60.61
2025-11-04T12:31:00Z,44.14,60.19
2025-11-04T12:32:00Z,47.95,53.05
2025-11-04T12:33:00Z,46.50,54.79
2025-11-04T12:34:00Z,45.09,55.86
2025-11-04T12:35:00Z,42.54,58.00
2025-11-04T12:36:00Z,42.54,59.00
2025-11-04T12:37:00Z,42.00,58.99
2025-11-04T12:38:00Z,44.00,57.00
2025-11-04T12:39:00Z,44.60,57.00
2025-11-04T12:40:00Z,44.82,55.84
2025-11-04T12:41:00Z,49.00,55.00
2025-11-04T12:42:00Z,43.99,57.23
2025-11-04T12:43:00Z,42.05,60.35
2025-11-04T12:44:00Z,41.00,61.00
2025-11-04T12:45:00Z,41.00,61.00
2025-11-04T12:46:00Z,44.81,60.11
2025-11-04T12:47:00Z,45.99,55.00
2025-11-04T12:48:00Z,43.05,61.71
2025-11-04T12:49:00Z,38.11,62.00
2025-11-04T12:50:00Z,38.60,61.95
2025-11-04T12:51:00Z,37.22,65.13
2025-11-04T12:52:00Z,38.25,64.06
2025-11-04T12:53:00Z,36.30,63.83
2025-11-04T12:54:00Z,41.69,60.00
2025-11-04T12:55:00Z,40.00,61.00
2025-11-04T12:56:00Z,37.25,62.00
2025-11-04T12:57:00Z,36.90,63.00
2025-11-04T12:58:00Z,37.00,63.00
2025-11-04T12:59:00Z,37.07,63.09
2025-11-04T13:00:00Z,42.36,59.00
2025-11-04T13:01:00Z,41.11,59.52
2025-11-04T13:02:00Z,37.94,60.84
2025-11-04T13:03:00Z,44.33,57.95
2025-11-04T13:04:00Z,54.41,49.42
2025-11-04T13:05:00Z,53.51,49.68
2025-11-04T13:06:00Z,57.22,43.00
2025-11-04T13:07:00Z,61.21,41.69
2025-11-04T13:08:00Z,57.00,41.21
2025-11-04T13:09:00Z,58.18,41.26
2025-11-04T13:10:00Z,63.39,41.78
2025-11-04T13:11:00Z,67.34,33.29
2025-11-04T13:12:00Z,66.95,34.18
2025-11-04T13:13:00Z,66.88,36.35
2025-11-04T13:14:00Z,63.00,45.08
2025-11-04T13:15:00Z,50.23,49.18
2025-11-04T13:16:00Z,45.64,56.47
2025-11-04T13:17:00Z,49.00,52.69
2025-11-04T13:18:00Z,50.40,50.86
2025-11-04T13:19:00Z,59.10,40.97
2025-11-04T13:20:00Z,67.61,34.48
2025-11-04T13:21:00Z,66.27,35.87
2025-11-04T13:22:00Z,53.21,48.40
2025-11-04T13:23:00Z,55.14,43.46
2025-11-04T13:24:00Z,55.14,40.83
2025-11-04T13:25:00Z,69.86,32.57
2025-11-04T13:26:00Z,70.00,33.30
2025-11-04T13:27:00Z,68.61,34.49
2025-11-04T13:28:00Z,63.44,37.98
2025-11-04T13:29:00Z,62.95,37.68
2025-11-04T13:30:00Z,63.04,37.00
2025-11-04T13:31:00Z,57.95,43.74
2025-11-04T13:32:00Z,51.92,44.04
2025-11-04T13:33:00Z,58.97,38.00
2025-11-04T13:34:00Z,62.32,39.39
2025-11-04T13:35:00Z,63.39,36.89
2025-11-04T13:36:00Z,67.15,34.84
2025-11-04T13:37:00Z,67.19,33.32
2025-11-04T13:38:00Z,68.78,32.98
2025-11-04T13:39:00Z,66.32,34.74
2025-11-04T13:40:00Z,67.99,34.88
2025-11-04T13:41:00Z,63.63,36.47
2025-11-04T13:42:00Z,68.53,32.72
2025-11-04T13:43:00Z,64.13,35.95
2025-11-04T13:44:00Z,59.65,49.60
2025-11-04T13:45:00Z,58.12,44.02
2025-11-04T13:46:00Z,64.60,34.85
2025-11-04T13:47:00Z,66.30,36.63
2025-11-04T13:48:00Z,69.00,33.00
2025-11-04T13:49:00Z,69.00,32.80
2025-11-04T13:50:00Z,77.32,28.16
2025-11-04T13:51:00Z,75.85,22.77
2025-11-04T13:52:00Z,69.35,32.05
2025-11-04T13:53:00Z,62.53,36.35
2025-11-04T13:54:00Z,54.00,46.20
2025-11-04T13:55:00Z,61.51,36.47
2025-11-04T13:56:00Z,70.16,28.34
2025-11-04T13:57:00Z,71.27,29.55
2025-11-04T13:58:00Z,70.34,29.01
2025-11-04T13:59:00Z,66.21,33.26
2025-11-04T14:00:00Z,64.45,35.44
2025-11-04T14:01:00Z,68.50,31.31
2025-11-04T14:02:00Z,68.28,30.89
2025-11-04T14:03:00Z,70.90,29.14
2025-11-04T14:04:00Z,71.38,29.68
2025-11-04T14:05:00Z,73.90,25.79
2025-11-04T14:06:00Z,73.62,27.53
2025-11-04T14:07:00Z,67.09,34.88
2025-11-04T14:08:00Z,72.75,29.18
2025-11-04T14:09:00Z,70.59,29.29
2025-11-04T14:10:00Z,70.34,29.21
2025-11-04T14:11:00Z,67.39,34.22
2025-11-04T14:12:00Z,67.54,42.45
2025-11-04T14:13:00Z,55.31,41.72
2025-11-04T14:14:00Z,45.98,51.57
2025-11-04T14:15:00Z,38.37,63.20
2025-11-04T14:16:00Z,36.11,65.97
2025-11-04T14:17:00Z,39.14,65.19
2025-11-04T14:18:00Z,42.05,57.58
2025-11-04T14:19:00Z,42.86,60.88
2025-11-04T14:20:00Z,37.98,63.43
2025-11-04T14:21:00Z,36.67,62.80
2025-11-04T14:22:00Z,36.89,63.02
2025-11-04T14:23:00Z,37.00,62.18
2025-11-04T14:24:00Z,37.90,62.99
2025-11-04T14:25:00Z,40.95,58.74
2025-11-04T14:26:00Z,41.89,57.79
2025-11-04T14:27:00Z,43.78,60.59
2025-11-04T14:28:00Z,38.54,61.19
2025-11-04T14:29:00Z,35.34,64.89
2025-11-04T14:30:00Z,33.26,67.72
2025-11-04T14:31:00Z,30.46,74.63
2025-11-04T14:32:00Z,24.04,79.98
2025-11-04T14:33:00Z,14.18,87.18
2025-11-04T14:34:00Z,13.89,84.32
2025-11-04T14:35:00Z,11.23,90.55
2025-11-04T14:36:00Z,8.35,92.13
2025-11-04T14:37:00Z,7.35,93.06
2025-11-04T14:38:00Z,8.10,91.48
2025-11-04T14:39:00Z,10.86,89.99
2025-11-04T14:40:00Z,9.83,91.30
2025-11-04T14:41:00Z,8.00,93.05
2025-11-04T14:42:00Z,6.30,93.81
2025-11-04T14:43:00Z,5.41,94.21
2025-11-04T14:44:00Z,5.99,94.34
2025-11-04T14:45:00Z,5.20,93.84
2025-11-04T14:46:00Z,7.21,91.18
2025-11-04T14:47:00Z,9.48,92.48
2025-11-04T14:48:00Z,11.51,90.16
2025-11-04T14:49:00Z,13.83,87.02
2025-11-04T14:50:00Z,12.96,85.55
2025-11-04T14:51:00Z,14.97,88.25
2025-11-04T14:52:00Z,7.30,96.54
2025-11-04T14:53:00Z,5.84,94.69
2025-11-04T14:54:00Z,3.43,96.70
2025-11-04T14:55:00Z,4.48,95.80
2025-11-04T14:56:00Z,3.33,96.34
2025-11-04T14:57:00Z,4.61,95.99
2025-11-04T14:58:00Z,4.86,95.00
2025-11-04T14:59:00Z,1.82,98.88
2025-11-04T15:00:00Z,1.00,99.00
2025-11-04T15:01:00Z,1.00,99.00
2025-11-04T15:02:00Z,1.00,99.00
2025-11-04T15:03:00Z,1.00,99.00
2025-11-04T15:04:00Z,1.00,99.00
2025-11-04T15:05:00Z,1.00,99.00
2025-11-04T15:06:00Z,1.00,99.00
2025-11-04T15:07:00Z,1.00,99.00
