# event_ticker=KXATPCHALLENGERMATCH-26MAY20HERHON
# final_score=5-7 7-5 6-4
# score_resolution=7-5 5-7 4-6
# match_winner=Alex Hernandez
# fav_player=Naoya Honda
# dog_player=Alex Hernandez
# kalshi_date=2026-05-20
timestamp,Alex Hernandez,Naoya Honda
2026-05-20T04:47:00Z,51.00,51.00
2026-05-20T04:48:00Z,51.00,51.00
2026-05-20T04:50:00Z,51.00,51.00
2026-05-20T04:52:00Z,51.00,51.00
2026-05-20T04:53:00Z,51.00,51.00
2026-05-20T04:54:00Z,51.00,51.00
2026-05-20T04:56:00Z,49.53,51.00
2026-05-20T04:57:00Z,50.42,51.00
2026-05-20T04:59:00Z,51.00,51.00
2026-05-20T05:03:00Z,51.00,51.00
2026-05-20T05:04:00Z,51.00,51.00
2026-05-20T05:05:00Z,51.00,51.00
2026-05-20T05:06:00Z,51.11,51.00
2026-05-20T05:07:00Z,51.00,51.00
2026-05-20T05:08:00Z,51.00,51.00
2026-05-20T05:10:00Z,51.00,51.00
2026-05-20T05:16:00Z,51.00,51.00
2026-05-20T05:17:00Z,51.00,51.00
2026-05-20T05:18:00Z,51.00,51.00
2026-05-20T05:19:00Z,51.00,51.00
2026-05-20T05:20:00Z,51.00,51.00
2026-05-20T05:21:00Z,51.00,51.00
2026-05-20T05:22:00Z,51.00,51.00
2026-05-20T05:23:00Z,51.00,51.00
2026-05-20T05:24:00Z,51.00,51.00
2026-05-20T05:26:00Z,51.00,51.00
2026-05-20T05:27:00Z,51.00,51.00
2026-05-20T05:28:00Z,51.00,51.00
2026-05-20T05:29:00Z,51.00,51.00
2026-05-20T05:30:00Z,51.00,51.00
2026-05-20T05:33:00Z,51.00,51.00
2026-05-20T05:35:00Z,51.00,51.00
2026-05-20T05:36:00Z,50.73,51.00
2026-05-20T05:37:00Z,51.00,51.00
2026-05-20T05:39:00Z,51.00,51.00
2026-05-20T05:40:00Z,51.00,51.00
2026-05-20T05:41:00Z,51.22,51.00
2026-05-20T05:42:00Z,51.35,51.00
2026-05-20T05:46:00Z,51.35,51.00
2026-05-20T05:48:00Z,51.35,51.00
2026-05-20T05:49:00Z,51.00,51.00
2026-05-20T05:50:00Z,51.00,51.00
2026-05-20T05:53:00Z,51.00,51.00
2026-05-20T05:56:00Z,51.00,51.00
2026-05-20T06:00:00Z,51.00,51.00
2026-05-20T06:02:00Z,51.26,51.00
2026-05-20T06:03:00Z,51.26,51.00
2026-05-20T06:04:00Z,51.26,51.00
2026-05-20T06:07:00Z,51.26,51.00
2026-05-20T06:08:00Z,51.26,51.00
2026-05-20T06:14:00Z,51.26,51.00
2026-05-20T06:15:00Z,51.26,51.00
2026-05-20T06:20:00Z,49.90,51.00
2026-05-20T06:22:00Z,50.00,51.00
2026-05-20T06:25:00Z,50.00,51.00
2026-05-20T06:26:00Z,50.00,51.00
2026-05-20T06:28:00Z,50.00,51.00
2026-05-20T06:31:00Z,51.00,51.00
2026-05-20T06:32:00Z,51.00,51.00
2026-05-20T06:35:00Z,51.00,51.00
2026-05-20T06:36:00Z,51.00,51.00
2026-05-20T06:37:00Z,51.00,51.00
2026-05-20T06:39:00Z,51.00,51.00
2026-05-20T06:40:00Z,50.96,51.00
2026-05-20T06:42:00Z,51.00,51.00
2026-05-20T06:43:00Z,51.00,51.00
2026-05-20T06:44:00Z,51.00,51.00
2026-05-20T06:45:00Z,51.00,51.00
2026-05-20T06:46:00Z,51.00,51.00
2026-05-20T06:47:00Z,52.46,50.19
2026-05-20T06:48:00Z,49.93,53.93
2026-05-20T06:49:00Z,49.83,54.04
2026-05-20T06:50:00Z,53.63,50.08
2026-05-20T06:51:00Z,54.21,44.80
2026-05-20T06:52:00Z,60.83,46.26
2026-05-20T06:53:00Z,66.76,32.62
2026-05-20T06:54:00Z,71.85,28.93
2026-05-20T06:55:00Z,72.61,27.49
2026-05-20T06:56:00Z,71.04,28.89
2026-05-20T06:57:00Z,66.71,32.35
2026-05-20T06:58:00Z,68.89,31.37
2026-05-20T06:59:00Z,72.00,29.42
2026-05-20T07:00:00Z,72.00,29.00
2026-05-20T07:01:00Z,71.80,28.91
2026-05-20T07:02:00Z,73.91,26.48
2026-05-20T07:03:00Z,71.14,29.77
2026-05-20T07:04:00Z,71.04,29.03
2026-05-20T07:05:00Z,70.99,31.29
2026-05-20T07:06:00Z,67.81,33.28
2026-05-20T07:07:00Z,68.41,32.90
2026-05-20T07:08:00Z,67.99,30.97
2026-05-20T07:09:00Z,65.60,34.46
2026-05-20T07:10:00Z,65.09,34.91
2026-05-20T07:11:00Z,61.52,41.99
2026-05-20T07:12:00Z,55.00,46.00
2026-05-20T07:13:00Z,55.68,47.70
2026-05-20T07:14:00Z,48.95,51.86
2026-05-20T07:15:00Z,49.45,49.13
2026-05-20T07:16:00Z,50.21,53.03
2026-05-20T07:17:00Z,47.33,56.53
2026-05-20T07:18:00Z,46.62,55.23
2026-05-20T07:19:00Z,52.13,49.79
2026-05-20T07:20:00Z,53.83,46.99
2026-05-20T07:21:00Z,57.27,43.06
2026-05-20T07:22:00Z,62.00,38.14
2026-05-20T07:23:00Z,68.85,33.56
2026-05-20T07:24:00Z,69.84,35.40
2026-05-20T07:25:00Z,69.75,30.48
2026-05-20T07:26:00Z,70.50,30.00
2026-05-20T07:27:00Z,75.73,26.99
2026-05-20T07:28:00Z,75.20,23.24
2026-05-20T07:29:00Z,73.01,27.62
2026-05-20T07:30:00Z,69.01,33.64
2026-05-20T07:31:00Z,66.57,35.40
2026-05-20T07:32:00Z,65.42,33.24
2026-05-20T07:33:00Z,67.53,36.89
2026-05-20T07:34:00Z,62.10,38.85
2026-05-20T07:35:00Z,54.95,46.14
2026-05-20T07:36:00Z,53.59,48.75
2026-05-20T07:37:00Z,44.60,53.39
2026-05-20T07:38:00Z,44.79,51.81
2026-05-20T07:39:00Z,47.38,55.42
2026-05-20T07:40:00Z,49.58,50.87
2026-05-20T07:41:00Z,41.51,58.38
2026-05-20T07:42:00Z,26.91,73.06
2026-05-20T07:43:00Z,25.61,74.00
2026-05-20T07:44:00Z,19.12,78.52
2026-05-20T07:45:00Z,19.02,81.00
2026-05-20T07:46:00Z,19.77,80.19
2026-05-20T07:47:00Z,19.96,80.28
2026-05-20T07:48:00Z,20.69,79.89
2026-05-20T07:49:00Z,21.36,78.72
2026-05-20T07:50:00Z,23.27,76.79
2026-05-20T07:51:00Z,23.35,78.13
2026-05-20T07:52:00Z,24.54,76.96
2026-05-20T07:53:00Z,23.62,78.39
2026-05-20T07:54:00Z,24.29,76.41
2026-05-20T07:55:00Z,26.91,74.06
2026-05-20T07:56:00Z,26.58,73.96
2026-05-20T07:57:00Z,24.93,75.22
2026-05-20T07:58:00Z,25.99,75.01
2026-05-20T07:59:00Z,23.42,77.00
2026-05-20T08:00:00Z,24.93,77.01
2026-05-20T08:01:00Z,27.87,77.01
2026-05-20T08:02:00Z,27.30,73.00
2026-05-20T08:03:00Z,27.54,71.00
2026-05-20T08:04:00Z,30.59,69.55
2026-05-20T08:05:00Z,27.26,71.89
2026-05-20T08:06:00Z,28.01,72.08
2026-05-20T08:07:00Z,24.89,72.57
2026-05-20T08:08:00Z,25.16,75.00
2026-05-20T08:09:00Z,28.15,71.96
2026-05-20T08:10:00Z,29.55,70.13
2026-05-20T08:11:00Z,29.85,70.75
2026-05-20T08:12:00Z,30.01,71.28
2026-05-20T08:13:00Z,29.00,73.29
2026-05-20T08:14:00Z,27.45,72.80
2026-05-20T08:15:00Z,25.54,76.99
2026-05-20T08:16:00Z,23.84,77.03
2026-05-20T08:17:00Z,24.77,76.19
2026-05-20T08:18:00Z,27.20,74.00
2026-05-20T08:19:00Z,28.17,72.59
2026-05-20T08:20:00Z,26.89,74.41
2026-05-20T08:21:00Z,24.59,76.92
2026-05-20T08:22:00Z,23.70,79.82
2026-05-20T08:23:00Z,26.39,74.77
2026-05-20T08:24:00Z,28.48,71.94
2026-05-20T08:25:00Z,29.96,70.41
2026-05-20T08:26:00Z,30.11,69.46
2026-05-20T08:27:00Z,39.65,59.68
2026-05-20T08:28:00Z,35.42,65.71
2026-05-20T08:29:00Z,30.86,69.51
2026-05-20T08:30:00Z,17.84,81.67
2026-05-20T08:31:00Z,9.69,89.93
2026-05-20T08:32:00Z,14.50,83.11
2026-05-20T08:33:00Z,17.33,84.79
2026-05-20T08:34:00Z,22.32,79.03
2026-05-20T08:35:00Z,25.05,75.14
2026-05-20T08:36:00Z,23.36,76.13
2026-05-20T08:37:00Z,21.33,78.28
2026-05-20T08:38:00Z,17.15,83.20
2026-05-20T08:39:00Z,16.95,85.78
2026-05-20T08:40:00Z,17.25,80.49
2026-05-20T08:41:00Z,24.85,76.44
2026-05-20T08:42:00Z,29.37,72.39
2026-05-20T08:43:00Z,30.98,70.81
2026-05-20T08:44:00Z,33.28,68.58
2026-05-20T08:45:00Z,36.67,58.14
2026-05-20T08:46:00Z,47.18,55.34
2026-05-20T08:47:00Z,51.10,48.68
2026-05-20T08:48:00Z,51.43,50.35
2026-05-20T08:49:00Z,48.53,50.40
2026-05-20T08:50:00Z,51.34,53.63
2026-05-20T08:51:00Z,41.54,61.67
2026-05-20T08:52:00Z,45.80,57.20
2026-05-20T08:53:00Z,55.74,45.33
2026-05-20T08:54:00Z,58.76,41.31
2026-05-20T08:55:00Z,54.65,46.24
2026-05-20T08:56:00Z,54.81,47.03
2026-05-20T08:57:00Z,50.76,49.01
2026-05-20T08:58:00Z,53.35,48.77
2026-05-20T08:59:00Z,58.35,42.03
2026-05-20T09:00:00Z,57.53,42.70
2026-05-20T09:01:00Z,57.81,44.73
2026-05-20T09:02:00Z,57.49,42.92
2026-05-20T09:03:00Z,61.99,43.39
2026-05-20T09:04:00Z,54.22,47.90
2026-05-20T09:05:00Z,55.84,44.42
2026-05-20T09:06:00Z,48.78,56.05
2026-05-20T09:07:00Z,22.55,73.19
2026-05-20T09:08:00Z,23.57,76.46
2026-05-20T09:09:00Z,27.84,73.14
2026-05-20T09:10:00Z,21.58,79.01
2026-05-20T09:11:00Z,18.71,81.10
2026-05-20T09:12:00Z,18.30,84.06
2026-05-20T09:13:00Z,21.79,79.10
2026-05-20T09:14:00Z,21.94,78.12
2026-05-20T09:15:00Z,34.66,76.34
2026-05-20T09:16:00Z,42.80,58.08
2026-05-20T09:17:00Z,48.30,52.80
2026-05-20T09:18:00Z,59.90,41.72
2026-05-20T09:19:00Z,64.17,36.29
2026-05-20T09:20:00Z,65.20,34.13
2026-05-20T09:21:00Z,64.44,33.10
2026-05-20T09:22:00Z,67.46,32.36
2026-05-20T09:23:00Z,65.47,32.80
2026-05-20T09:24:00Z,75.83,24.05
2026-05-20T09:25:00Z,96.42,4.88
2026-05-20T09:26:00Z,99.00,1.00
2026-05-20T09:27:00Z,99.00,1.00
2026-05-20T09:28:00Z,99.00,1.00
2026-05-20T09:29:00Z,99.00,1.00
2026-05-20T09:30:00Z,99.00,1.00
2026-05-20T09:31:00Z,99.00,1.00
2026-05-20T09:32:00Z,99.00,1.00
