# event_ticker=KXATPCHALLENGERMATCH-26APR09AJDBLA
# final_score=6-1 6-2
# match_winner=Darwin Blanch
# fav_player=Darwin Blanch
# dog_player=Duje Ajdukovic
# kalshi_date=2026-04-09
timestamp,Darwin Blanch,Duje Ajdukovic
2026-04-09T16:59:00Z,52.00,50.00
2026-04-09T17:00:00Z,52.00,50.00
2026-04-09T17:10:00Z,52.00,50.00
2026-04-09T17:12:00Z,52.00,50.00
2026-04-09T17:28:00Z,52.00,50.00
2026-04-09T17:32:00Z,52.00,50.00
2026-04-09T17:35:00Z,52.00,50.00
2026-04-09T17:36:00Z,53.00,50.00
2026-04-09T17:37:00Z,51.00,50.00
2026-04-09T17:39:00Z,52.00,50.00
2026-04-09T17:40:00Z,53.00,50.00
2026-04-09T17:42:00Z,53.00,50.00
2026-04-09T17:45:00Z,53.00,50.00
2026-04-09T17:47:00Z,53.00,50.00
2026-04-09T17:49:00Z,53.00,50.00
2026-04-09T17:55:00Z,52.00,50.00
2026-04-09T18:01:00Z,51.00,50.00
2026-04-09T18:02:00Z,53.00,50.00
2026-04-09T18:04:00Z,53.00,50.00
2026-04-09T18:06:00Z,53.00,50.00
2026-04-09T18:09:00Z,53.00,50.00
2026-04-09T18:16:00Z,53.00,50.00
2026-04-09T18:17:00Z,53.00,50.00
2026-04-09T18:18:00Z,53.00,50.00
2026-04-09T18:20:00Z,53.00,50.00
2026-04-09T18:23:00Z,53.00,50.00
2026-04-09T18:24:00Z,53.00,50.00
2026-04-09T18:25:00Z,53.00,50.00
2026-04-09T18:26:00Z,53.00,48.00
2026-04-09T18:28:00Z,53.44,49.00
2026-04-09T18:30:00Z,53.44,48.00
2026-04-09T18:32:00Z,54.00,48.26
2026-04-09T18:36:00Z,54.00,48.26
2026-04-09T18:39:00Z,54.00,47.46
2026-04-09T18:40:00Z,54.00,47.97
2026-04-09T18:41:00Z,54.00,47.92
2026-04-09T18:43:00Z,54.67,47.92
2026-04-09T18:44:00Z,54.97,47.97
2026-04-09T18:45:00Z,54.97,45.03
2026-04-09T18:47:00Z,54.00,47.86
2026-04-09T18:48:00Z,54.00,47.86
2026-04-09T18:49:00Z,54.00,47.40
2026-04-09T18:50:00Z,54.00,47.68
2026-04-09T18:51:00Z,53.00,48.00
2026-04-09T18:52:00Z,53.96,48.00
2026-04-09T18:54:00Z,53.96,48.00
2026-04-09T18:55:00Z,53.95,48.00
2026-04-09T18:57:00Z,53.95,48.00
2026-04-09T18:58:00Z,53.95,48.00
2026-04-09T18:59:00Z,53.89,48.00
2026-04-09T19:00:00Z,53.29,48.00
2026-04-09T19:01:00Z,53.29,47.65
2026-04-09T19:02:00Z,53.47,47.65
2026-04-09T19:03:00Z,53.47,48.00
2026-04-09T19:04:00Z,53.00,48.00
2026-04-09T19:05:00Z,53.00,49.98
2026-04-09T19:06:00Z,53.00,49.98
2026-04-09T19:07:00Z,53.00,49.98
2026-04-09T19:08:00Z,53.00,49.98
2026-04-09T19:10:00Z,53.00,49.88
2026-04-09T19:11:00Z,53.00,49.88
2026-04-09T19:12:00Z,49.75,49.88
2026-04-09T19:13:00Z,49.75,50.00
2026-04-09T19:15:00Z,51.96,50.00
2026-04-09T19:17:00Z,52.00,50.00
2026-04-09T19:19:00Z,52.00,50.00
2026-04-09T19:20:00Z,52.00,50.00
2026-04-09T19:22:00Z,52.57,50.00
2026-04-09T19:23:00Z,52.57,50.86
2026-04-09T19:25:00Z,53.00,50.86
2026-04-09T19:26:00Z,52.00,50.11
2026-04-09T19:27:00Z,52.00,48.12
2026-04-09T19:28:00Z,52.00,50.00
2026-04-09T19:29:00Z,52.00,50.00
2026-04-09T19:30:00Z,52.00,50.64
2026-04-09T19:31:00Z,52.00,50.12
2026-04-09T19:32:00Z,52.00,49.28
2026-04-09T19:33:00Z,53.00,47.51
2026-04-09T19:34:00Z,54.00,49.43
2026-04-09T19:35:00Z,53.25,49.00
2026-04-09T19:36:00Z,53.00,48.81
2026-04-09T19:37:00Z,53.98,48.81
2026-04-09T19:38:00Z,53.89,48.96
2026-04-09T19:39:00Z,53.00,47.65
2026-04-09T19:40:00Z,53.00,48.95
2026-04-09T19:41:00Z,54.00,49.50
2026-04-09T19:42:00Z,53.00,49.00
2026-04-09T19:43:00Z,53.00,49.51
2026-04-09T19:44:00Z,53.43,49.51
2026-04-09T19:45:00Z,53.00,49.00
2026-04-09T19:46:00Z,53.31,49.49
2026-04-09T19:47:00Z,53.12,49.00
2026-04-09T19:48:00Z,52.92,49.00
2026-04-09T19:49:00Z,53.00,49.00
2026-04-09T19:50:00Z,53.87,49.72
2026-04-09T19:51:00Z,53.55,49.00
2026-04-09T19:52:00Z,53.00,49.00
2026-04-09T19:53:00Z,53.00,49.00
2026-04-09T19:54:00Z,53.00,49.00
2026-04-09T19:55:00Z,53.82,49.00
2026-04-09T19:56:00Z,53.00,49.00
2026-04-09T19:57:00Z,53.00,49.00
2026-04-09T19:58:00Z,53.00,48.30
2026-04-09T19:59:00Z,54.19,49.00
2026-04-09T20:00:00Z,53.68,48.96
2026-04-09T20:01:00Z,53.96,49.00
2026-04-09T20:02:00Z,53.99,48.85
2026-04-09T20:03:00Z,54.18,48.00
2026-04-09T20:04:00Z,53.25,48.00
2026-04-09T20:05:00Z,53.96,49.00
2026-04-09T20:06:00Z,59.15,46.57
2026-04-09T20:07:00Z,56.00,45.00
2026-04-09T20:08:00Z,56.00,45.57
2026-04-09T20:09:00Z,56.00,45.57
2026-04-09T20:10:00Z,56.00,46.96
2026-04-09T20:11:00Z,56.00,46.00
2026-04-09T20:12:00Z,56.00,47.00
2026-04-09T20:13:00Z,56.00,47.00
2026-04-09T20:14:00Z,56.00,47.00
2026-04-09T20:15:00Z,56.43,46.34
2026-04-09T20:16:00Z,56.79,42.46
2026-04-09T20:17:00Z,56.37,45.08
2026-04-09T20:18:00Z,57.50,44.41
2026-04-09T20:19:00Z,60.99,39.13
2026-04-09T20:20:00Z,68.58,30.94
2026-04-09T20:21:00Z,69.81,27.04
2026-04-09T20:22:00Z,72.23,29.09
2026-04-09T20:23:00Z,71.05,28.89
2026-04-09T20:24:00Z,71.68,28.61
2026-04-09T20:25:00Z,74.80,26.00
2026-04-09T20:26:00Z,75.55,24.13
2026-04-09T20:27:00Z,79.36,22.97
2026-04-09T20:28:00Z,75.68,25.92
2026-04-09T20:29:00Z,72.71,29.70
2026-04-09T20:30:00Z,71.25,28.88
2026-04-09T20:31:00Z,72.43,27.86
2026-04-09T20:32:00Z,73.40,27.14
2026-04-09T20:33:00Z,74.49,25.98
2026-04-09T20:34:00Z,75.34,24.05
2026-04-09T20:35:00Z,77.98,23.43
2026-04-09T20:36:00Z,81.70,18.24
2026-04-09T20:37:00Z,84.09,15.72
2026-04-09T20:38:00Z,84.73,16.00
2026-04-09T20:39:00Z,85.00,16.36
2026-04-09T20:40:00Z,84.98,16.66
2026-04-09T20:41:00Z,84.17,17.71
2026-04-09T20:42:00Z,85.34,16.33
2026-04-09T20:43:00Z,89.38,12.24
2026-04-09T20:44:00Z,89.40,12.22
2026-04-09T20:45:00Z,92.86,8.57
2026-04-09T20:46:00Z,88.49,11.13
2026-04-09T20:47:00Z,90.98,11.27
2026-04-09T20:48:00Z,90.19,10.68
2026-04-09T20:49:00Z,89.06,10.94
2026-04-09T20:50:00Z,93.31,7.09
2026-04-09T20:51:00Z,94.94,6.27
2026-04-09T20:52:00Z,95.36,6.41
2026-04-09T20:53:00Z,96.14,3.80
2026-04-09T20:54:00Z,95.96,5.00
2026-04-09T20:55:00Z,96.21,5.54
2026-04-09T20:56:00Z,96.98,3.26
2026-04-09T20:57:00Z,98.17,1.99
2026-04-09T20:58:00Z,98.81,1.85
2026-04-09T20:59:00Z,99.00,1.45
2026-04-09T21:00:00Z,98.03,1.26
2026-04-09T21:01:00Z,99.00,1.00
2026-04-09T21:02:00Z,99.00,1.00
2026-04-09T21:03:00Z,99.00,1.00
2026-04-09T21:04:00Z,99.00,1.00
2026-04-09T21:05:00Z,98.99,2.00
2026-04-09T21:06:00Z,99.00,2.00
2026-04-09T21:07:00Z,98.68,1.75
2026-04-09T21:08:00Z,99.00,1.00
2026-04-09T21:09:00Z,99.00,1.05
2026-04-09T21:10:00Z,99.00,1.00
2026-04-09T21:11:00Z,99.00,1.04
2026-04-09T21:12:00Z,99.00,1.00
2026-04-09T21:13:00Z,99.00,1.00
2026-04-09T21:14:00Z,99.00,1.00
2026-04-09T21:15:00Z,99.00,1.00
2026-04-09T21:16:00Z,99.00,1.00
2026-04-09T21:17:00Z,99.00,1.00
2026-04-09T21:18:00Z,99.00,1.00
2026-04-09T21:19:00Z,99.00,1.00
2026-04-09T21:20:00Z,99.00,1.00
2026-04-09T21:21:00Z,99.00,1.00
2026-04-09T21:22:00Z,99.00,1.00
