# event_ticker=KXATPCHALLENGERMATCH-26FEB12AJDFER
# final_score=6-3 6-4
# match_winner=Frederico Ferreira Silva
# fav_player=Frederico Ferreira Silva
# dog_player=Duje Ajdukovic
# kalshi_date=2026-02-12
timestamp,Frederico Ferreira Silva,Duje Ajdukovic
2026-02-12T05:48:00Z,59.70,43.00
2026-02-12T05:49:00Z,59.70,41.00
2026-02-12T05:50:00Z,60.93,41.00
2026-02-12T05:51:00Z,61.28,41.85
2026-02-12T05:52:00Z,59.00,42.00
2026-02-12T05:53:00Z,59.00,42.79
2026-02-12T05:54:00Z,59.00,43.00
2026-02-12T05:55:00Z,59.00,43.00
2026-02-12T05:56:00Z,59.00,42.19
2026-02-12T05:57:00Z,59.00,43.00
2026-02-12T05:58:00Z,59.00,43.00
2026-02-12T05:59:00Z,59.00,43.00
2026-02-12T06:00:00Z,58.48,43.00
2026-02-12T06:01:00Z,60.00,43.59
2026-02-12T06:02:00Z,60.00,44.00
2026-02-12T06:03:00Z,60.00,40.59
2026-02-12T06:04:00Z,60.00,40.59
2026-02-12T06:05:00Z,59.00,44.00
2026-02-12T06:06:00Z,59.41,43.00
2026-02-12T06:07:00Z,59.52,43.00
2026-02-12T06:08:00Z,59.00,43.00
2026-02-12T06:09:00Z,59.28,43.00
2026-02-12T06:10:00Z,58.95,43.00
2026-02-12T06:11:00Z,60.00,43.33
2026-02-12T06:12:00Z,60.00,43.71
2026-02-12T06:14:00Z,59.46,43.80
2026-02-12T06:15:00Z,59.00,43.75
2026-02-12T06:16:00Z,59.40,44.00
2026-02-12T06:17:00Z,59.78,44.00
2026-02-12T06:18:00Z,59.98,43.00
2026-02-12T06:19:00Z,60.47,42.68
2026-02-12T06:20:00Z,58.80,42.36
2026-02-12T06:21:00Z,60.83,42.00
2026-02-12T06:22:00Z,61.01,42.00
2026-02-12T06:23:00Z,60.86,42.59
2026-02-12T06:24:00Z,62.02,42.31
2026-02-12T06:25:00Z,56.50,44.44
2026-02-12T06:26:00Z,54.90,46.65
2026-02-12T06:27:00Z,58.08,45.19
2026-02-12T06:28:00Z,58.62,44.00
2026-02-12T06:29:00Z,63.08,43.03
2026-02-12T06:30:00Z,56.29,44.47
2026-02-12T06:31:00Z,55.05,46.90
2026-02-12T06:32:00Z,51.25,50.55
2026-02-12T06:33:00Z,56.32,41.43
2026-02-12T06:34:00Z,62.01,39.84
2026-02-12T06:35:00Z,62.35,39.11
2026-02-12T06:36:00Z,60.91,42.19
2026-02-12T06:37:00Z,61.40,40.00
2026-02-12T06:38:00Z,62.00,40.80
2026-02-12T06:39:00Z,60.00,42.37
2026-02-12T06:40:00Z,60.64,39.85
2026-02-12T06:41:00Z,59.09,41.64
2026-02-12T06:42:00Z,57.85,46.43
2026-02-12T06:43:00Z,48.97,48.85
2026-02-12T06:44:00Z,45.38,55.73
2026-02-12T06:45:00Z,46.41,55.92
2026-02-12T06:46:00Z,42.21,58.79
2026-02-12T06:47:00Z,42.25,57.96
2026-02-12T06:48:00Z,44.52,53.54
2026-02-12T06:49:00Z,40.78,60.30
2026-02-12T06:50:00Z,42.46,58.14
2026-02-12T06:51:00Z,42.66,59.49
2026-02-12T06:52:00Z,42.27,59.06
2026-02-12T06:53:00Z,42.61,58.80
2026-02-12T06:54:00Z,42.42,59.48
2026-02-12T06:55:00Z,45.88,57.42
2026-02-12T06:56:00Z,55.00,58.87
2026-02-12T06:57:00Z,53.35,54.21
2026-02-12T06:58:00Z,66.79,47.08
2026-02-12T06:59:00Z,64.03,41.20
2026-02-12T07:00:00Z,71.60,31.43
2026-02-12T07:01:00Z,63.24,39.40
2026-02-12T07:02:00Z,62.82,37.14
2026-02-12T07:03:00Z,61.19,40.43
2026-02-12T07:04:00Z,62.78,38.72
2026-02-12T07:05:00Z,61.16,40.27
2026-02-12T07:06:00Z,57.43,45.86
2026-02-12T07:07:00Z,60.11,41.02
2026-02-12T07:08:00Z,60.60,43.85
2026-02-12T07:09:00Z,56.53,45.66
2026-02-12T07:10:00Z,62.02,41.80
2026-02-12T07:11:00Z,61.43,41.58
2026-02-12T07:12:00Z,63.94,37.64
2026-02-12T07:13:00Z,62.47,37.87
2026-02-12T07:14:00Z,63.70,38.90
2026-02-12T07:15:00Z,69.46,32.28
2026-02-12T07:16:00Z,69.25,26.99
2026-02-12T07:17:00Z,77.71,23.46
2026-02-12T07:18:00Z,76.06,25.43
2026-02-12T07:19:00Z,75.54,25.65
2026-02-12T07:20:00Z,76.30,22.79
2026-02-12T07:21:00Z,80.98,19.66
2026-02-12T07:22:00Z,80.64,19.46
2026-02-12T07:23:00Z,81.74,19.94
2026-02-12T07:24:00Z,81.64,19.40
2026-02-12T07:25:00Z,85.39,15.82
2026-02-12T07:26:00Z,81.14,19.27
2026-02-12T07:27:00Z,80.30,18.56
2026-02-12T07:28:00Z,81.32,19.16
2026-02-12T07:29:00Z,79.16,21.86
2026-02-12T07:30:00Z,77.58,23.04
2026-02-12T07:31:00Z,79.35,22.18
2026-02-12T07:32:00Z,79.43,22.16
2026-02-12T07:33:00Z,80.82,19.07
2026-02-12T07:34:00Z,81.82,19.04
2026-02-12T07:35:00Z,87.04,12.62
2026-02-12T07:36:00Z,90.07,9.83
2026-02-12T07:37:00Z,91.84,9.76
2026-02-12T07:38:00Z,92.02,8.67
2026-02-12T07:39:00Z,92.28,8.93
2026-02-12T07:40:00Z,93.01,6.85
2026-02-12T07:41:00Z,94.01,5.50
2026-02-12T07:42:00Z,95.26,5.07
2026-02-12T07:43:00Z,94.80,5.58
2026-02-12T07:44:00Z,96.40,3.95
2026-02-12T07:45:00Z,95.92,4.59
2026-02-12T07:46:00Z,95.77,3.82
2026-02-12T07:47:00Z,95.69,6.28
2026-02-12T07:48:00Z,93.21,6.84
2026-02-12T07:49:00Z,93.42,6.52
2026-02-12T07:50:00Z,95.73,4.20
2026-02-12T07:51:00Z,96.02,3.90
2026-02-12T07:52:00Z,96.22,3.70
2026-02-12T07:53:00Z,95.41,4.58
2026-02-12T07:54:00Z,95.74,4.62
2026-02-12T07:55:00Z,98.51,1.47
2026-02-12T07:56:00Z,99.00,1.00
2026-02-12T07:57:00Z,99.00,1.00
2026-02-12T07:58:00Z,99.00,1.00
2026-02-12T07:59:00Z,99.00,1.00
2026-02-12T08:00:00Z,99.00,1.00
2026-02-12T08:01:00Z,99.00,1.00
