# event_ticker=KXATPMATCH-26APR24SHEPRI
# final_score=6-4 6-7(4) 7-6(5)
# score_resolution=6-4 6-7 7-6
# match_winner=Dino Prizmic
# fav_player=Dino Prizmic
# dog_player=Ben Shelton
# kalshi_date=2026-04-24
timestamp,Ben Shelton,Dino Prizmic
2026-04-24T05:51:00Z,68.00,34.00
2026-04-24T05:52:00Z,68.00,34.00
2026-04-24T05:55:00Z,68.00,34.00
2026-04-24T05:56:00Z,68.00,34.00
2026-04-24T05:57:00Z,68.00,34.00
2026-04-24T05:58:00Z,68.00,34.00
2026-04-24T05:59:00Z,68.00,34.00
2026-04-24T06:01:00Z,68.00,34.00
2026-04-24T06:02:00Z,68.00,33.00
2026-04-24T06:03:00Z,68.00,33.00
2026-04-24T06:04:00Z,68.00,33.00
2026-04-24T06:05:00Z,67.95,33.00
2026-04-24T06:06:00Z,68.00,33.00
2026-04-24T06:07:00Z,68.00,33.00
2026-04-24T06:09:00Z,68.00,33.00
2026-04-24T06:10:00Z,68.00,33.00
2026-04-24T06:11:00Z,67.00,33.00
2026-04-24T06:12:00Z,68.00,34.00
2026-04-24T06:13:00Z,68.00,34.00
2026-04-24T06:16:00Z,68.00,33.00
2026-04-24T06:17:00Z,68.00,33.00
2026-04-24T06:18:00Z,68.00,33.00
2026-04-24T06:19:00Z,68.00,33.00
2026-04-24T06:20:00Z,68.00,33.00
2026-04-24T06:21:00Z,69.00,32.01
2026-04-24T06:27:00Z,69.00,32.01
2026-04-24T06:28:00Z,69.00,34.00
2026-04-24T06:29:00Z,69.00,34.00
2026-04-24T06:31:00Z,69.00,31.00
2026-04-24T06:33:00Z,69.00,31.00
2026-04-24T06:35:00Z,69.00,31.00
2026-04-24T06:38:00Z,69.00,31.00
2026-04-24T06:39:00Z,69.00,31.00
2026-04-24T06:40:00Z,69.00,31.00
2026-04-24T06:43:00Z,69.00,31.00
2026-04-24T06:45:00Z,69.00,31.00
2026-04-24T06:47:00Z,69.00,31.00
2026-04-24T06:48:00Z,69.00,31.00
2026-04-24T06:49:00Z,69.00,31.00
2026-04-24T06:50:00Z,68.00,31.00
2026-04-24T06:51:00Z,68.00,33.00
2026-04-24T06:53:00Z,69.00,33.00
2026-04-24T06:54:00Z,69.00,33.00
2026-04-24T06:57:00Z,69.00,33.00
2026-04-24T06:58:00Z,69.00,33.00
2026-04-24T07:00:00Z,69.00,33.00
2026-04-24T07:02:00Z,69.00,33.00
2026-04-24T07:03:00Z,69.00,33.00
2026-04-24T07:05:00Z,69.00,33.00
2026-04-24T07:07:00Z,69.00,33.00
2026-04-24T07:08:00Z,69.00,33.00
2026-04-24T07:11:00Z,68.00,33.00
2026-04-24T07:12:00Z,68.37,33.00
2026-04-24T07:14:00Z,68.00,33.00
2026-04-24T07:16:00Z,68.00,33.00
2026-04-24T07:17:00Z,68.00,33.00
2026-04-24T07:19:00Z,68.00,33.00
2026-04-24T07:20:00Z,68.00,33.00
2026-04-24T07:21:00Z,68.00,33.00
2026-04-24T07:24:00Z,68.39,33.00
2026-04-24T07:26:00Z,69.00,33.00
2026-04-24T07:27:00Z,69.05,33.00
2026-04-24T07:29:00Z,68.00,33.00
2026-04-24T07:30:00Z,69.00,33.00
2026-04-24T07:31:00Z,68.81,33.00
2026-04-24T07:35:00Z,69.00,33.00
2026-04-24T07:37:00Z,69.00,33.00
2026-04-24T07:44:00Z,68.62,33.00
2026-04-24T07:45:00Z,68.00,33.00
2026-04-24T07:46:00Z,68.00,33.00
2026-04-24T07:47:00Z,68.00,33.00
2026-04-24T07:51:00Z,68.00,33.00
2026-04-24T07:55:00Z,68.00,33.00
2026-04-24T07:56:00Z,68.00,33.00
2026-04-24T07:57:00Z,68.00,33.00
2026-04-24T07:59:00Z,68.00,33.00
2026-04-24T08:01:00Z,68.00,33.00
2026-04-24T08:02:00Z,68.00,33.00
2026-04-24T08:04:00Z,68.00,33.00
2026-04-24T08:05:00Z,68.00,33.00
2026-04-24T08:06:00Z,68.00,33.00
2026-04-24T08:07:00Z,68.00,33.00
2026-04-24T08:08:00Z,68.00,33.00
2026-04-24T08:09:00Z,68.00,33.00
2026-04-24T08:10:00Z,68.00,33.00
2026-04-24T08:16:00Z,69.00,33.00
2026-04-24T08:19:00Z,69.00,33.00
2026-04-24T08:22:00Z,68.07,33.00
2026-04-24T08:23:00Z,68.42,33.00
2026-04-24T08:24:00Z,69.00,33.00
2026-04-24T08:28:00Z,69.00,33.00
2026-04-24T08:29:00Z,69.00,33.00
2026-04-24T08:30:00Z,69.00,33.00
2026-04-24T08:32:00Z,69.00,33.00
2026-04-24T08:33:00Z,69.00,33.00
2026-04-24T08:38:00Z,69.00,33.00
2026-04-24T08:44:00Z,69.00,33.00
2026-04-24T08:48:00Z,69.00,33.00
2026-04-24T08:50:00Z,69.00,33.00
2026-04-24T08:51:00Z,69.00,33.00
2026-04-24T08:52:00Z,69.00,32.00
2026-04-24T08:56:00Z,69.00,32.00
2026-04-24T08:57:00Z,69.00,32.00
2026-04-24T08:58:00Z,69.00,32.00
2026-04-24T08:59:00Z,69.00,32.00
2026-04-24T09:01:00Z,68.00,32.00
2026-04-24T09:02:00Z,68.00,32.00
2026-04-24T09:03:00Z,68.00,32.00
2026-04-24T09:04:00Z,68.00,32.00
2026-04-24T09:07:00Z,68.00,32.00
2026-04-24T09:08:00Z,68.00,32.00
2026-04-24T09:10:00Z,68.00,32.00
2026-04-24T09:13:00Z,68.00,32.00
2026-04-24T09:14:00Z,68.00,32.00
2026-04-24T09:15:00Z,68.00,32.00
2026-04-24T09:16:00Z,68.00,32.00
2026-04-24T09:19:00Z,68.00,32.00
2026-04-24T09:20:00Z,68.00,32.00
2026-04-24T09:21:00Z,68.00,32.00
2026-04-24T09:22:00Z,68.00,32.00
2026-04-24T09:23:00Z,68.00,32.00
2026-04-24T09:26:00Z,68.00,31.92
2026-04-24T09:27:00Z,68.00,31.92
2026-04-24T09:28:00Z,68.00,32.00
2026-04-24T09:29:00Z,68.00,32.00
2026-04-24T09:31:00Z,68.00,32.00
2026-04-24T09:32:00Z,68.00,32.00
2026-04-24T09:34:00Z,68.00,32.00
2026-04-24T09:35:00Z,68.00,32.00
2026-04-24T09:36:00Z,68.00,32.00
2026-04-24T09:37:00Z,68.00,32.00
2026-04-24T09:40:00Z,67.93,32.00
2026-04-24T09:41:00Z,68.00,32.00
2026-04-24T09:42:00Z,67.00,32.00
2026-04-24T09:43:00Z,68.00,32.00
2026-04-24T09:45:00Z,68.00,32.00
2026-04-24T09:47:00Z,68.00,32.00
2026-04-24T09:48:00Z,68.00,32.00
2026-04-24T09:49:00Z,68.00,32.00
2026-04-24T09:50:00Z,68.00,32.00
2026-04-24T09:52:00Z,68.00,32.00
2026-04-24T09:53:00Z,67.03,32.00
2026-04-24T09:54:00Z,67.00,33.00
2026-04-24T09:55:00Z,67.00,33.00
2026-04-24T09:56:00Z,67.00,33.00
2026-04-24T09:57:00Z,67.00,33.00
2026-04-24T09:58:00Z,67.00,33.00
2026-04-24T10:00:00Z,67.00,33.00
2026-04-24T10:01:00Z,67.00,33.00
2026-04-24T10:02:00Z,67.00,33.00
2026-04-24T10:03:00Z,67.00,33.00
2026-04-24T10:04:00Z,67.00,33.00
2026-04-24T10:05:00Z,67.00,33.00
2026-04-24T10:06:00Z,67.00,33.00
2026-04-24T10:07:00Z,67.00,33.00
2026-04-24T10:08:00Z,67.00,33.00
2026-04-24T10:09:00Z,67.00,33.00
2026-04-24T10:11:00Z,67.00,33.00
2026-04-24T10:12:00Z,67.00,33.00
2026-04-24T10:13:00Z,67.00,33.00
2026-04-24T10:14:00Z,67.00,33.00
2026-04-24T10:15:00Z,67.00,33.00
2026-04-24T10:16:00Z,67.00,33.00
2026-04-24T10:17:00Z,67.00,33.00
2026-04-24T10:18:00Z,67.00,33.27
2026-04-24T10:20:00Z,67.00,33.27
2026-04-24T10:21:00Z,67.00,33.27
2026-04-24T10:22:00Z,67.00,33.27
2026-04-24T10:23:00Z,67.00,33.27
2026-04-24T10:24:00Z,67.00,34.00
2026-04-24T10:25:00Z,67.00,34.00
2026-04-24T10:26:00Z,67.00,34.00
2026-04-24T10:27:00Z,67.00,34.00
2026-04-24T10:28:00Z,67.00,34.00
2026-04-24T10:29:00Z,67.00,34.00
2026-04-24T10:30:00Z,66.96,34.00
2026-04-24T10:32:00Z,67.00,34.00
2026-04-24T10:33:00Z,67.00,34.00
2026-04-24T10:34:00Z,67.00,34.00
2026-04-24T10:35:00Z,67.00,34.00
2026-04-24T10:36:00Z,67.00,34.00
2026-04-24T10:37:00Z,67.00,34.00
2026-04-24T10:39:00Z,67.00,34.00
2026-04-24T10:40:00Z,67.00,34.00
2026-04-24T10:41:00Z,67.00,34.00
2026-04-24T10:42:00Z,67.00,34.00
2026-04-24T10:43:00Z,67.00,34.00
2026-04-24T10:44:00Z,67.00,34.00
2026-04-24T10:45:00Z,67.00,34.00
2026-04-24T10:46:00Z,67.00,34.00
2026-04-24T10:47:00Z,67.00,34.00
2026-04-24T10:48:00Z,67.00,34.00
2026-04-24T10:49:00Z,67.00,34.00
2026-04-24T10:50:00Z,67.00,34.00
2026-04-24T10:51:00Z,67.00,34.00
2026-04-24T10:53:00Z,67.00,34.00
2026-04-24T10:54:00Z,67.00,34.00
2026-04-24T10:55:00Z,67.00,34.00
2026-04-24T10:56:00Z,67.00,34.00
2026-04-24T10:57:00Z,67.00,34.00
2026-04-24T10:58:00Z,67.00,34.00
2026-04-24T10:59:00Z,67.00,34.00
2026-04-24T11:00:00Z,67.00,34.00
2026-04-24T11:01:00Z,67.00,34.00
2026-04-24T11:02:00Z,67.00,34.00
2026-04-24T11:03:00Z,67.00,34.00
2026-04-24T11:04:00Z,67.00,34.00
2026-04-24T11:05:00Z,67.00,34.00
2026-04-24T11:06:00Z,67.00,34.00
2026-04-24T11:07:00Z,67.41,34.00
2026-04-24T11:08:00Z,68.00,34.00
2026-04-24T11:09:00Z,68.00,33.00
2026-04-24T11:10:00Z,68.00,33.00
2026-04-24T11:11:00Z,68.00,33.86
2026-04-24T11:12:00Z,68.00,33.86
2026-04-24T11:13:00Z,68.00,34.00
2026-04-24T11:14:00Z,68.00,34.61
2026-04-24T11:15:00Z,67.87,34.00
2026-04-24T11:16:00Z,68.00,34.00
2026-04-24T11:17:00Z,68.00,34.00
2026-04-24T11:18:00Z,68.00,34.00
2026-04-24T11:19:00Z,68.00,32.04
2026-04-24T11:20:00Z,68.03,34.00
2026-04-24T11:21:00Z,68.00,34.00
2026-04-24T11:22:00Z,69.06,34.82
2026-04-24T11:23:00Z,70.48,34.82
2026-04-24T11:24:00Z,68.71,32.05
2026-04-24T11:25:00Z,67.62,35.00
2026-04-24T11:26:00Z,67.44,34.22
2026-04-24T11:27:00Z,67.27,34.74
2026-04-24T11:28:00Z,68.77,33.00
2026-04-24T11:29:00Z,69.00,31.01
2026-04-24T11:30:00Z,71.00,31.04
2026-04-24T11:31:00Z,69.57,32.97
2026-04-24T11:32:00Z,68.25,33.94
2026-04-24T11:33:00Z,66.83,35.00
2026-04-24T11:34:00Z,67.00,35.00
2026-04-24T11:35:00Z,67.06,34.00
2026-04-24T11:36:00Z,68.00,33.00
2026-04-24T11:37:00Z,66.57,35.21
2026-04-24T11:38:00Z,65.32,37.00
2026-04-24T11:39:00Z,64.59,37.02
2026-04-24T11:40:00Z,64.45,36.90
2026-04-24T11:41:00Z,62.87,42.92
2026-04-24T11:42:00Z,63.67,38.00
2026-04-24T11:43:00Z,61.80,41.55
2026-04-24T11:44:00Z,61.68,41.26
2026-04-24T11:45:00Z,63.62,38.00
2026-04-24T11:46:00Z,64.66,35.30
2026-04-24T11:47:00Z,63.58,39.00
2026-04-24T11:48:00Z,61.72,43.00
2026-04-24T11:49:00Z,61.00,39.90
2026-04-24T11:50:00Z,59.77,43.53
2026-04-24T11:51:00Z,55.11,49.97
2026-04-24T11:52:00Z,59.15,45.23
2026-04-24T11:53:00Z,61.76,38.95
2026-04-24T11:54:00Z,63.37,39.04
2026-04-24T11:55:00Z,60.66,42.00
2026-04-24T11:56:00Z,57.88,43.67
2026-04-24T11:57:00Z,58.00,44.00
2026-04-24T11:58:00Z,58.69,43.01
2026-04-24T11:59:00Z,54.60,47.61
2026-04-24T12:00:00Z,54.11,50.75
2026-04-24T12:01:00Z,53.19,53.51
2026-04-24T12:02:00Z,36.71,60.95
2026-04-24T12:03:00Z,32.40,67.56
2026-04-24T12:04:00Z,31.81,68.82
2026-04-24T12:05:00Z,35.65,66.23
2026-04-24T12:06:00Z,34.79,68.12
2026-04-24T12:07:00Z,31.11,70.63
2026-04-24T12:08:00Z,30.36,72.01
2026-04-24T12:09:00Z,27.51,75.89
2026-04-24T12:10:00Z,30.05,70.26
2026-04-24T12:11:00Z,32.19,70.13
2026-04-24T12:12:00Z,31.69,70.40
2026-04-24T12:13:00Z,31.01,71.51
2026-04-24T12:14:00Z,37.89,66.77
2026-04-24T12:15:00Z,33.82,69.11
2026-04-24T12:16:00Z,30.91,69.53
2026-04-24T12:17:00Z,31.90,71.52
2026-04-24T12:18:00Z,35.12,68.02
2026-04-24T12:19:00Z,36.31,65.51
2026-04-24T12:20:00Z,37.40,66.50
2026-04-24T12:21:00Z,35.51,68.54
2026-04-24T12:22:00Z,34.96,70.00
2026-04-24T12:23:00Z,32.89,69.20
2026-04-24T12:24:00Z,32.99,69.83
2026-04-24T12:25:00Z,32.94,70.00
2026-04-24T12:26:00Z,34.28,67.41
2026-04-24T12:27:00Z,38.39,64.61
2026-04-24T12:28:00Z,39.07,63.21
2026-04-24T12:29:00Z,28.87,71.18
2026-04-24T12:30:00Z,34.97,73.70
2026-04-24T12:31:00Z,25.44,75.94
2026-04-24T12:32:00Z,25.13,76.81
2026-04-24T12:33:00Z,30.29,72.61
2026-04-24T12:34:00Z,33.09,68.78
2026-04-24T12:35:00Z,33.64,66.96
2026-04-24T12:36:00Z,32.19,68.57
2026-04-24T12:37:00Z,29.22,71.35
2026-04-24T12:38:00Z,30.16,71.99
2026-04-24T12:39:00Z,30.99,71.92
2026-04-24T12:40:00Z,27.38,74.51
2026-04-24T12:41:00Z,30.69,70.37
2026-04-24T12:42:00Z,32.93,68.30
2026-04-24T12:43:00Z,30.54,70.83
2026-04-24T12:44:00Z,29.23,72.39
2026-04-24T12:45:00Z,27.23,73.00
2026-04-24T12:46:00Z,27.73,73.00
2026-04-24T12:47:00Z,32.16,69.24
2026-04-24T12:48:00Z,33.66,68.42
2026-04-24T12:49:00Z,31.88,69.91
2026-04-24T12:50:00Z,33.55,68.52
2026-04-24T12:51:00Z,34.42,67.07
2026-04-24T12:52:00Z,35.39,62.61
2026-04-24T12:53:00Z,35.19,64.30
2026-04-24T12:54:00Z,34.14,64.34
2026-04-24T12:55:00Z,33.73,68.99
2026-04-24T12:56:00Z,32.94,68.83
2026-04-24T12:57:00Z,23.06,79.52
2026-04-24T12:58:00Z,26.17,76.17
2026-04-24T12:59:00Z,32.23,69.51
2026-04-24T13:00:00Z,32.32,68.56
2026-04-24T13:01:00Z,30.96,70.61
2026-04-24T13:02:00Z,35.47,66.28
2026-04-24T13:03:00Z,45.79,55.77
2026-04-24T13:04:00Z,47.05,51.34
2026-04-24T13:05:00Z,50.33,50.92
2026-04-24T13:06:00Z,45.64,54.89
2026-04-24T13:07:00Z,34.10,66.48
2026-04-24T13:08:00Z,39.67,62.47
2026-04-24T13:09:00Z,51.39,48.73
2026-04-24T13:10:00Z,52.85,49.18
2026-04-24T13:11:00Z,58.76,39.17
2026-04-24T13:12:00Z,61.34,39.51
2026-04-24T13:13:00Z,60.28,38.84
2026-04-24T13:14:00Z,59.68,39.26
2026-04-24T13:15:00Z,59.95,40.47
2026-04-24T13:16:00Z,60.99,40.92
2026-04-24T13:17:00Z,63.40,37.28
2026-04-24T13:18:00Z,66.62,32.07
2026-04-24T13:19:00Z,65.36,34.98
2026-04-24T13:20:00Z,62.59,36.86
2026-04-24T13:21:00Z,61.68,39.71
2026-04-24T13:22:00Z,64.10,35.69
2026-04-24T13:23:00Z,62.61,37.18
2026-04-24T13:24:00Z,64.43,37.39
2026-04-24T13:25:00Z,67.53,32.06
2026-04-24T13:26:00Z,68.19,32.10
2026-04-24T13:27:00Z,67.88,32.89
2026-04-24T13:28:00Z,71.92,27.43
2026-04-24T13:29:00Z,68.75,32.36
2026-04-24T13:30:00Z,65.44,34.91
2026-04-24T13:31:00Z,64.85,36.80
2026-04-24T13:32:00Z,61.43,38.39
2026-04-24T13:33:00Z,65.07,36.43
2026-04-24T13:34:00Z,69.12,31.39
2026-04-24T13:35:00Z,68.70,31.96
2026-04-24T13:36:00Z,67.76,32.05
2026-04-24T13:37:00Z,65.36,35.02
2026-04-24T13:38:00Z,68.44,33.83
2026-04-24T13:39:00Z,71.10,31.27
2026-04-24T13:40:00Z,66.16,34.77
2026-04-24T13:41:00Z,65.75,35.09
2026-04-24T13:42:00Z,63.83,35.90
2026-04-24T13:43:00Z,48.75,47.53
2026-04-24T13:44:00Z,48.78,51.28
2026-04-24T13:45:00Z,56.53,42.47
2026-04-24T13:46:00Z,64.98,35.79
2026-04-24T13:47:00Z,64.71,35.69
2026-04-24T13:48:00Z,64.93,36.03
2026-04-24T13:49:00Z,66.61,37.89
2026-04-24T13:50:00Z,64.52,38.29
2026-04-24T13:51:00Z,61.00,37.83
2026-04-24T13:52:00Z,67.42,34.36
2026-04-24T13:53:00Z,67.52,35.00
2026-04-24T13:54:00Z,62.02,39.61
2026-04-24T13:55:00Z,57.70,44.55
2026-04-24T13:56:00Z,54.81,47.28
2026-04-24T13:57:00Z,59.77,39.56
2026-04-24T13:58:00Z,66.31,33.75
2026-04-24T13:59:00Z,67.11,33.93
2026-04-24T14:00:00Z,62.72,35.36
2026-04-24T14:01:00Z,62.70,38.40
2026-04-24T14:02:00Z,62.01,38.01
2026-04-24T14:03:00Z,68.83,30.97
2026-04-24T14:04:00Z,63.60,37.25
2026-04-24T14:05:00Z,64.66,37.14
2026-04-24T14:06:00Z,52.19,45.50
2026-04-24T14:07:00Z,58.88,41.38
2026-04-24T14:08:00Z,65.99,33.71
2026-04-24T14:09:00Z,66.58,33.99
2026-04-24T14:10:00Z,67.16,34.04
2026-04-24T14:11:00Z,64.93,37.58
2026-04-24T14:12:00Z,65.12,38.12
2026-04-24T14:13:00Z,61.99,37.33
2026-04-24T14:14:00Z,60.53,40.71
2026-04-24T14:15:00Z,49.30,51.44
2026-04-24T14:16:00Z,57.91,44.95
2026-04-24T14:17:00Z,53.53,48.06
2026-04-24T14:18:00Z,48.05,54.08
2026-04-24T14:19:00Z,30.04,70.06
2026-04-24T14:20:00Z,28.99,72.30
2026-04-24T14:21:00Z,49.47,51.28
2026-04-24T14:22:00Z,44.92,64.72
2026-04-24T14:23:00Z,43.17,60.14
2026-04-24T14:24:00Z,43.27,53.68
2026-04-24T14:25:00Z,2.88,96.09
2026-04-24T14:26:00Z,1.00,99.00
2026-04-24T14:27:00Z,1.00,99.00
2026-04-24T14:28:00Z,1.00,99.00
2026-04-24T14:29:00Z,1.00,99.00
2026-04-24T14:30:00Z,1.00,99.00
2026-04-24T14:31:00Z,1.00,99.00
2026-04-24T14:32:00Z,1.00,99.00
