# event_ticker=KXATPMATCH-26APR07GARZVE
# final_score=4-6 6-4 7-5
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Cristian Garin
# kalshi_date=2026-04-07
timestamp,Alexander Zverev,Cristian Garin
2026-04-08T03:56:00Z,89.00,12.00
2026-04-08T04:00:00Z,89.00,12.00
2026-04-08T04:01:00Z,88.00,12.00
2026-04-08T04:04:00Z,88.00,13.00
2026-04-08T04:13:00Z,88.00,13.00
2026-04-08T04:16:00Z,88.00,12.00
2026-04-08T04:26:00Z,88.00,13.00
2026-04-08T04:27:00Z,88.00,13.00
2026-04-08T04:35:00Z,88.00,13.00
2026-04-08T04:36:00Z,88.00,13.00
2026-04-08T04:37:00Z,88.00,13.00
2026-04-08T04:38:00Z,88.00,13.00
2026-04-08T04:39:00Z,88.00,13.00
2026-04-08T04:40:00Z,88.00,13.00
2026-04-08T04:48:00Z,88.00,13.00
2026-04-08T04:50:00Z,88.00,13.00
2026-04-08T04:51:00Z,88.00,13.00
2026-04-08T04:53:00Z,88.00,13.00
2026-04-08T04:55:00Z,88.00,13.00
2026-04-08T04:56:00Z,88.00,13.00
2026-04-08T05:00:00Z,88.00,13.00
2026-04-08T05:01:00Z,88.00,13.00
2026-04-08T05:04:00Z,88.00,13.00
2026-04-08T05:05:00Z,88.00,13.00
2026-04-08T05:07:00Z,88.00,13.00
2026-04-08T05:11:00Z,88.00,13.00
2026-04-08T05:13:00Z,88.00,13.00
2026-04-08T05:17:00Z,88.00,13.00
2026-04-08T05:21:00Z,88.00,13.00
2026-04-08T05:22:00Z,88.00,13.00
2026-04-08T05:24:00Z,88.00,13.00
2026-04-08T05:26:00Z,87.00,13.00
2026-04-08T05:27:00Z,88.00,13.00
2026-04-08T05:31:00Z,88.00,13.00
2026-04-08T05:32:00Z,88.00,13.00
2026-04-08T05:37:00Z,88.00,13.00
2026-04-08T05:38:00Z,88.00,13.00
2026-04-08T05:39:00Z,88.00,13.00
2026-04-08T05:41:00Z,88.00,13.00
2026-04-08T05:42:00Z,88.00,13.00
2026-04-08T05:45:00Z,88.00,12.00
2026-04-08T05:46:00Z,88.00,12.00
2026-04-08T05:53:00Z,88.00,12.00
2026-04-08T05:54:00Z,88.00,12.00
2026-04-08T05:56:00Z,88.00,12.00
2026-04-08T05:58:00Z,88.97,12.00
2026-04-08T05:59:00Z,89.00,12.00
2026-04-08T06:01:00Z,89.00,12.00
2026-04-08T06:02:00Z,88.00,12.00
2026-04-08T06:03:00Z,89.00,12.00
2026-04-08T06:04:00Z,89.00,12.00
2026-04-08T06:05:00Z,89.00,12.00
2026-04-08T06:08:00Z,89.00,12.00
2026-04-08T06:10:00Z,89.00,12.00
2026-04-08T06:13:00Z,89.00,12.00
2026-04-08T06:18:00Z,89.00,12.00
2026-04-08T06:19:00Z,89.00,12.00
2026-04-08T06:23:00Z,89.00,12.00
2026-04-08T06:24:00Z,89.00,12.00
2026-04-08T06:28:00Z,89.00,12.00
2026-04-08T06:29:00Z,89.00,12.00
2026-04-08T06:38:00Z,89.00,12.00
2026-04-08T06:41:00Z,89.00,12.00
2026-04-08T06:44:00Z,89.00,12.00
2026-04-08T06:46:00Z,89.00,12.00
2026-04-08T06:48:00Z,89.00,12.00
2026-04-08T06:49:00Z,89.00,12.00
2026-04-08T06:53:00Z,89.00,12.00
2026-04-08T06:55:00Z,89.00,12.00
2026-04-08T06:56:00Z,89.00,12.00
2026-04-08T06:57:00Z,89.00,12.00
2026-04-08T07:01:00Z,89.00,12.00
2026-04-08T07:05:00Z,89.00,12.00
2026-04-08T07:11:00Z,89.00,12.00
2026-04-08T07:13:00Z,89.00,12.00
2026-04-08T07:14:00Z,89.00,12.00
2026-04-08T07:17:00Z,89.00,12.00
2026-04-08T07:20:00Z,89.00,12.00
2026-04-08T07:24:00Z,88.00,12.00
2026-04-08T07:25:00Z,88.00,12.00
2026-04-08T07:26:00Z,88.00,12.00
2026-04-08T07:27:00Z,88.00,11.82
2026-04-08T07:30:00Z,89.00,11.82
2026-04-08T07:32:00Z,88.00,11.82
2026-04-08T07:33:00Z,88.50,11.82
2026-04-08T07:34:00Z,88.50,12.00
2026-04-08T07:44:00Z,89.00,12.00
2026-04-08T07:54:00Z,89.00,12.00
2026-04-08T08:12:00Z,89.00,12.00
2026-04-08T08:22:00Z,89.00,13.00
2026-04-08T08:28:00Z,89.00,13.00
2026-04-08T08:30:00Z,89.00,13.00
2026-04-08T08:36:00Z,89.00,13.00
2026-04-08T08:38:00Z,89.00,13.00
2026-04-08T08:43:00Z,89.00,13.00
2026-04-08T08:50:00Z,89.00,13.00
2026-04-08T08:55:00Z,89.00,12.00
2026-04-08T09:01:00Z,88.00,12.00
2026-04-08T09:03:00Z,89.00,12.00
2026-04-08T09:04:00Z,89.00,12.00
2026-04-08T09:11:00Z,89.00,12.00
2026-04-08T09:17:00Z,89.00,12.00
2026-04-08T09:20:00Z,89.00,12.00
2026-04-08T09:22:00Z,89.00,12.00
2026-04-08T09:29:00Z,89.00,12.00
2026-04-08T09:31:00Z,89.00,12.00
2026-04-08T09:34:00Z,89.00,12.00
2026-04-08T09:35:00Z,88.00,12.00
2026-04-08T09:37:00Z,88.00,12.00
2026-04-08T09:41:00Z,88.00,12.00
2026-04-08T09:43:00Z,88.00,12.00
2026-04-08T09:44:00Z,88.00,12.00
2026-04-08T09:45:00Z,88.00,12.00
2026-04-08T09:46:00Z,88.00,12.00
2026-04-08T09:49:00Z,88.00,12.00
2026-04-08T09:53:00Z,88.00,12.00
2026-04-08T09:54:00Z,88.00,12.00
2026-04-08T09:55:00Z,89.00,12.00
2026-04-08T09:57:00Z,89.00,12.00
2026-04-08T09:58:00Z,89.00,12.00
2026-04-08T09:59:00Z,89.00,12.00
2026-04-08T10:00:00Z,89.00,12.00
2026-04-08T10:01:00Z,88.10,11.93
2026-04-08T10:02:00Z,88.10,12.00
2026-04-08T10:03:00Z,88.10,12.00
2026-04-08T10:05:00Z,89.00,12.00
2026-04-08T10:06:00Z,89.00,12.00
2026-04-08T10:07:00Z,89.00,12.00
2026-04-08T10:10:00Z,89.00,12.00
2026-04-08T10:11:00Z,89.00,12.99
2026-04-08T10:12:00Z,89.00,12.99
2026-04-08T10:13:00Z,89.00,13.00
2026-04-08T10:14:00Z,89.00,13.00
2026-04-08T10:16:00Z,89.00,13.00
2026-04-08T10:18:00Z,89.00,13.00
2026-04-08T10:19:00Z,89.00,13.00
2026-04-08T10:20:00Z,89.00,13.00
2026-04-08T10:21:00Z,89.00,13.00
2026-04-08T10:22:00Z,88.99,13.00
2026-04-08T10:23:00Z,88.06,13.09
2026-04-08T10:24:00Z,88.05,13.00
2026-04-08T10:25:00Z,88.00,13.04
2026-04-08T10:26:00Z,88.53,12.98
2026-04-08T10:27:00Z,88.00,12.61
2026-04-08T10:28:00Z,86.47,14.04
2026-04-08T10:29:00Z,87.07,14.00
2026-04-08T10:30:00Z,87.10,14.93
2026-04-08T10:31:00Z,85.98,16.00
2026-04-08T10:32:00Z,81.62,18.63
2026-04-08T10:33:00Z,83.08,19.69
2026-04-08T10:34:00Z,84.20,17.82
2026-04-08T10:35:00Z,82.97,20.41
2026-04-08T10:36:00Z,84.21,15.48
2026-04-08T10:37:00Z,86.00,15.30
2026-04-08T10:38:00Z,86.00,17.88
2026-04-08T10:39:00Z,84.92,17.01
2026-04-08T10:40:00Z,84.92,18.00
2026-04-08T10:41:00Z,83.11,18.22
2026-04-08T10:42:00Z,85.11,19.87
2026-04-08T10:43:00Z,84.65,17.00
2026-04-08T10:44:00Z,86.00,16.00
2026-04-08T10:45:00Z,85.32,17.22
2026-04-08T10:46:00Z,84.27,18.07
2026-04-08T10:47:00Z,83.00,19.44
2026-04-08T10:48:00Z,81.00,20.00
2026-04-08T10:49:00Z,82.00,20.91
2026-04-08T10:50:00Z,80.00,23.05
2026-04-08T10:51:00Z,75.71,24.72
2026-04-08T10:52:00Z,81.00,19.02
2026-04-08T10:53:00Z,83.30,18.09
2026-04-08T10:54:00Z,85.00,15.12
2026-04-08T10:55:00Z,84.02,16.41
2026-04-08T10:56:00Z,83.38,17.03
2026-04-08T10:57:00Z,83.38,14.20
2026-04-08T10:58:00Z,85.43,15.30
2026-04-08T10:59:00Z,85.23,15.41
2026-04-08T11:00:00Z,81.00,19.68
2026-04-08T11:01:00Z,81.00,20.00
2026-04-08T11:02:00Z,80.01,23.15
2026-04-08T11:03:00Z,79.50,21.02
2026-04-08T11:04:00Z,83.98,16.00
2026-04-08T11:05:00Z,83.09,19.00
2026-04-08T11:06:00Z,84.72,18.56
2026-04-08T11:07:00Z,80.23,21.46
2026-04-08T11:08:00Z,79.00,22.88
2026-04-08T11:09:00Z,79.00,21.50
2026-04-08T11:10:00Z,81.00,22.60
2026-04-08T11:11:00Z,82.00,20.62
2026-04-08T11:12:00Z,82.88,20.58
2026-04-08T11:13:00Z,79.74,24.61
2026-04-08T11:14:00Z,64.76,39.51
2026-04-08T11:15:00Z,58.00,42.18
2026-04-08T11:16:00Z,59.59,42.19
2026-04-08T11:17:00Z,60.95,43.60
2026-04-08T11:18:00Z,58.42,41.39
2026-04-08T11:19:00Z,58.00,41.95
2026-04-08T11:20:00Z,57.78,43.91
2026-04-08T11:21:00Z,58.39,42.47
2026-04-08T11:22:00Z,59.22,40.92
2026-04-08T11:23:00Z,54.87,44.95
2026-04-08T11:24:00Z,53.50,46.96
2026-04-08T11:25:00Z,57.35,44.04
2026-04-08T11:26:00Z,58.88,43.32
2026-04-08T11:27:00Z,58.95,42.81
2026-04-08T11:28:00Z,65.37,37.14
2026-04-08T11:29:00Z,66.22,34.99
2026-04-08T11:30:00Z,59.01,41.63
2026-04-08T11:31:00Z,63.48,38.68
2026-04-08T11:32:00Z,62.37,39.72
2026-04-08T11:33:00Z,65.35,32.19
2026-04-08T11:34:00Z,72.16,26.54
2026-04-08T11:35:00Z,73.82,27.49
2026-04-08T11:36:00Z,72.48,28.48
2026-04-08T11:37:00Z,75.02,25.71
2026-04-08T11:38:00Z,77.11,21.77
2026-04-08T11:39:00Z,77.95,23.06
2026-04-08T11:40:00Z,78.43,20.95
2026-04-08T11:41:00Z,79.00,20.14
2026-04-08T11:42:00Z,78.66,21.14
2026-04-08T11:43:00Z,74.91,26.79
2026-04-08T11:44:00Z,73.95,26.67
2026-04-08T11:45:00Z,72.67,30.34
2026-04-08T11:46:00Z,73.17,36.23
2026-04-08T11:47:00Z,73.56,27.37
2026-04-08T11:48:00Z,71.28,33.90
2026-04-08T11:49:00Z,63.33,40.66
2026-04-08T11:50:00Z,57.18,42.86
2026-04-08T11:51:00Z,67.12,37.03
2026-04-08T11:52:00Z,63.61,37.94
2026-04-08T11:53:00Z,60.91,39.25
2026-04-08T11:54:00Z,67.87,29.74
2026-04-08T11:55:00Z,73.80,26.85
2026-04-08T11:56:00Z,74.56,26.04
2026-04-08T11:57:00Z,76.64,22.29
2026-04-08T11:58:00Z,78.90,22.64
2026-04-08T11:59:00Z,78.29,21.87
2026-04-08T12:00:00Z,78.83,21.13
2026-04-08T12:01:00Z,77.15,23.02
2026-04-08T12:02:00Z,78.22,22.94
2026-04-08T12:03:00Z,77.99,22.07
2026-04-08T12:04:00Z,78.01,22.14
2026-04-08T12:05:00Z,79.91,21.15
2026-04-08T12:06:00Z,80.74,18.70
2026-04-08T12:07:00Z,80.87,18.57
2026-04-08T12:08:00Z,82.00,18.98
2026-04-08T12:09:00Z,80.39,19.84
2026-04-08T12:10:00Z,81.10,20.14
2026-04-08T12:11:00Z,78.72,23.90
2026-04-08T12:12:00Z,76.16,24.82
2026-04-08T12:13:00Z,75.76,27.49
2026-04-08T12:14:00Z,74.15,26.66
2026-04-08T12:15:00Z,70.06,30.81
2026-04-08T12:16:00Z,66.74,35.81
2026-04-08T12:17:00Z,51.22,50.34
2026-04-08T12:18:00Z,53.26,49.49
2026-04-08T12:19:00Z,59.09,47.19
2026-04-08T12:20:00Z,44.84,52.37
2026-04-08T12:21:00Z,38.23,62.70
2026-04-08T12:22:00Z,37.78,62.79
2026-04-08T12:23:00Z,38.58,63.30
2026-04-08T12:24:00Z,37.38,65.95
2026-04-08T12:25:00Z,23.85,77.67
2026-04-08T12:26:00Z,24.58,75.62
2026-04-08T12:27:00Z,31.03,70.13
2026-04-08T12:28:00Z,12.14,88.10
2026-04-08T12:29:00Z,12.97,88.03
2026-04-08T12:30:00Z,12.72,88.26
2026-04-08T12:31:00Z,18.59,79.64
2026-04-08T12:32:00Z,22.18,80.02
2026-04-08T12:33:00Z,25.50,74.89
2026-04-08T12:34:00Z,25.84,74.78
2026-04-08T12:35:00Z,25.96,77.13
2026-04-08T12:36:00Z,24.75,76.69
2026-04-08T12:37:00Z,19.32,79.22
2026-04-08T12:38:00Z,23.11,77.41
2026-04-08T12:39:00Z,15.40,84.21
2026-04-08T12:40:00Z,25.33,75.84
2026-04-08T12:41:00Z,24.59,73.00
2026-04-08T12:42:00Z,16.82,83.50
2026-04-08T12:43:00Z,14.43,85.92
2026-04-08T12:44:00Z,14.02,85.89
2026-04-08T12:45:00Z,13.95,86.07
2026-04-08T12:46:00Z,17.42,84.55
2026-04-08T12:47:00Z,17.80,83.33
2026-04-08T12:48:00Z,19.45,83.20
2026-04-08T12:49:00Z,35.42,65.45
2026-04-08T12:50:00Z,36.88,64.59
2026-04-08T12:51:00Z,37.04,61.61
2026-04-08T12:52:00Z,56.63,44.61
2026-04-08T12:53:00Z,60.34,40.08
2026-04-08T12:54:00Z,62.99,40.79
2026-04-08T12:55:00Z,64.27,35.00
2026-04-08T12:56:00Z,68.57,30.72
2026-04-08T12:57:00Z,67.68,31.08
2026-04-08T12:58:00Z,72.16,27.50
2026-04-08T12:59:00Z,81.71,19.90
2026-04-08T13:00:00Z,90.75,9.42
2026-04-08T13:01:00Z,96.26,3.58
2026-04-08T13:02:00Z,95.29,4.00
2026-04-08T13:03:00Z,94.99,4.71
2026-04-08T13:04:00Z,94.36,6.43
2026-04-08T13:05:00Z,98.55,3.62
2026-04-08T13:06:00Z,88.97,8.21
2026-04-08T13:07:00Z,88.90,12.15
2026-04-08T13:08:00Z,90.85,6.71
2026-04-08T13:09:00Z,87.98,10.71
2026-04-08T13:10:00Z,96.94,4.62
2026-04-08T13:11:00Z,95.06,6.04
2026-04-08T13:12:00Z,96.62,4.06
2026-04-08T13:13:00Z,92.51,8.10
2026-04-08T13:14:00Z,86.20,15.80
2026-04-08T13:15:00Z,94.76,6.75
2026-04-08T13:16:00Z,98.06,2.51
2026-04-08T13:17:00Z,99.00,1.00
2026-04-08T13:18:00Z,99.00,1.00
2026-04-08T13:19:00Z,99.00,1.00
2026-04-08T13:20:00Z,99.00,1.00
2026-04-08T13:21:00Z,99.00,1.00
2026-04-08T13:22:00Z,99.00,1.00
