# event_ticker=KXATPMATCH-25AUG16SINATM
# final_score=7-6(4) 6-2
# score_resolution=7-6 6-2
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Terence Atmane
# kalshi_date=2025-08-16
timestamp,Jannik Sinner,Terence Atmane
2025-08-16T17:38:00Z,93.00,8.00
2025-08-16T17:41:00Z,93.00,8.00
2025-08-16T17:44:00Z,93.00,8.00
2025-08-16T17:45:00Z,93.00,8.00
2025-08-16T17:47:00Z,93.00,8.00
2025-08-16T17:48:00Z,93.00,8.00
2025-08-16T17:49:00Z,93.00,8.00
2025-08-16T17:50:00Z,93.00,8.00
2025-08-16T17:51:00Z,93.00,8.00
2025-08-16T17:52:00Z,93.00,8.00
2025-08-16T17:54:00Z,93.00,8.00
2025-08-16T17:56:00Z,93.00,8.00
2025-08-16T17:57:00Z,93.00,8.00
2025-08-16T17:58:00Z,93.00,8.00
2025-08-16T18:00:00Z,93.00,8.00
2025-08-16T18:02:00Z,93.00,8.00
2025-08-16T18:03:00Z,93.00,8.00
2025-08-16T18:04:00Z,93.00,8.00
2025-08-16T18:05:00Z,93.00,8.00
2025-08-16T18:08:00Z,93.00,8.00
2025-08-16T18:10:00Z,93.00,8.00
2025-08-16T18:11:00Z,93.00,8.00
2025-08-16T18:13:00Z,93.00,8.00
2025-08-16T18:14:00Z,93.00,8.00
2025-08-16T18:15:00Z,93.79,8.00
2025-08-16T18:16:00Z,93.79,8.00
2025-08-16T18:23:00Z,93.79,7.99
2025-08-16T18:26:00Z,93.79,8.00
2025-08-16T18:27:00Z,93.79,8.00
2025-08-16T18:28:00Z,94.00,8.00
2025-08-16T18:29:00Z,94.00,8.00
2025-08-16T18:30:00Z,94.00,8.00
2025-08-16T18:31:00Z,94.00,8.00
2025-08-16T18:33:00Z,93.03,8.00
2025-08-16T18:34:00Z,93.00,8.00
2025-08-16T18:35:00Z,91.60,8.15
2025-08-16T18:36:00Z,91.60,10.99
2025-08-16T18:37:00Z,90.00,10.99
2025-08-16T18:38:00Z,90.00,10.00
2025-08-16T18:40:00Z,91.00,9.98
2025-08-16T18:41:00Z,91.00,10.00
2025-08-16T18:43:00Z,91.00,9.00
2025-08-16T18:44:00Z,92.00,9.00
2025-08-16T18:45:00Z,92.00,9.00
2025-08-16T18:46:00Z,92.00,9.00
2025-08-16T18:47:00Z,91.00,9.00
2025-08-16T18:48:00Z,90.31,10.00
2025-08-16T18:49:00Z,91.00,9.00
2025-08-16T18:50:00Z,92.00,10.00
2025-08-16T18:51:00Z,92.00,10.41
2025-08-16T18:52:00Z,92.00,9.16
2025-08-16T18:53:00Z,91.95,9.16
2025-08-16T18:55:00Z,92.00,10.00
2025-08-16T18:56:00Z,92.00,9.00
2025-08-16T18:57:00Z,92.00,9.00
2025-08-16T18:58:00Z,92.00,9.90
2025-08-16T18:59:00Z,92.00,10.00
2025-08-16T19:00:00Z,92.00,9.00
2025-08-16T19:01:00Z,92.00,17.04
2025-08-16T19:02:00Z,92.00,11.63
2025-08-16T19:03:00Z,90.24,22.62
2025-08-16T19:04:00Z,90.24,11.18
2025-08-16T19:05:00Z,90.24,10.00
2025-08-16T19:06:00Z,90.05,11.38
2025-08-16T19:07:00Z,90.00,10.20
2025-08-16T19:08:00Z,91.00,11.00
2025-08-16T19:09:00Z,91.00,10.00
2025-08-16T19:10:00Z,91.00,10.80
2025-08-16T19:11:00Z,91.00,10.00
2025-08-16T19:12:00Z,91.00,8.76
2025-08-16T19:13:00Z,91.00,11.35
2025-08-16T19:14:00Z,91.00,10.63
2025-08-16T19:15:00Z,92.63,12.00
2025-08-16T19:16:00Z,92.63,11.47
2025-08-16T19:17:00Z,90.71,12.88
2025-08-16T19:18:00Z,92.34,10.33
2025-08-16T19:19:00Z,91.00,12.40
2025-08-16T19:20:00Z,90.00,12.11
2025-08-16T19:21:00Z,90.42,12.72
2025-08-16T19:22:00Z,90.00,12.44
2025-08-16T19:23:00Z,90.00,13.42
2025-08-16T19:24:00Z,90.34,12.85
2025-08-16T19:25:00Z,89.00,12.23
2025-08-16T19:26:00Z,88.99,13.94
2025-08-16T19:27:00Z,88.99,13.85
2025-08-16T19:28:00Z,88.00,14.46
2025-08-16T19:29:00Z,88.00,13.73
2025-08-16T19:30:00Z,88.00,12.00
2025-08-16T19:31:00Z,88.00,13.01
2025-08-16T19:32:00Z,88.00,13.33
2025-08-16T19:33:00Z,88.00,14.81
2025-08-16T19:34:00Z,87.00,15.34
2025-08-16T19:35:00Z,87.00,15.08
2025-08-16T19:36:00Z,87.00,13.48
2025-08-16T19:37:00Z,88.00,13.00
2025-08-16T19:38:00Z,88.00,15.90
2025-08-16T19:39:00Z,84.10,15.98
2025-08-16T19:40:00Z,87.53,17.00
2025-08-16T19:41:00Z,87.53,14.97
2025-08-16T19:42:00Z,88.00,15.00
2025-08-16T19:43:00Z,88.00,14.86
2025-08-16T19:44:00Z,85.26,15.86
2025-08-16T19:45:00Z,85.18,15.52
2025-08-16T19:46:00Z,85.00,17.39
2025-08-16T19:47:00Z,85.00,17.80
2025-08-16T19:48:00Z,86.00,17.00
2025-08-16T19:49:00Z,86.00,15.61
2025-08-16T19:50:00Z,86.03,11.13
2025-08-16T19:51:00Z,90.00,9.24
2025-08-16T19:52:00Z,91.94,9.29
2025-08-16T19:53:00Z,88.79,10.84
2025-08-16T19:54:00Z,92.00,8.95
2025-08-16T19:55:00Z,95.22,7.68
2025-08-16T19:56:00Z,95.00,6.75
2025-08-16T19:57:00Z,96.76,4.43
2025-08-16T19:58:00Z,96.00,5.51
2025-08-16T19:59:00Z,96.00,4.70
2025-08-16T20:00:00Z,96.00,5.17
2025-08-16T20:01:00Z,96.00,5.19
2025-08-16T20:02:00Z,96.00,5.32
2025-08-16T20:03:00Z,96.00,5.00
2025-08-16T20:04:00Z,97.00,4.98
2025-08-16T20:05:00Z,96.00,5.00
2025-08-16T20:06:00Z,97.00,4.00
2025-08-16T20:07:00Z,97.00,5.00
2025-08-16T20:08:00Z,96.00,4.00
2025-08-16T20:09:00Z,95.00,4.00
2025-08-16T20:10:00Z,96.00,4.00
2025-08-16T20:11:00Z,96.32,4.99
2025-08-16T20:12:00Z,96.00,5.00
2025-08-16T20:13:00Z,95.00,4.99
2025-08-16T20:14:00Z,94.02,5.00
2025-08-16T20:15:00Z,94.03,5.00
2025-08-16T20:16:00Z,94.10,4.63
2025-08-16T20:17:00Z,96.23,4.19
2025-08-16T20:19:00Z,97.00,2.77
2025-08-16T20:20:00Z,97.00,3.00
2025-08-16T20:21:00Z,98.00,2.98
2025-08-16T20:22:00Z,98.93,1.89
2025-08-16T20:23:00Z,98.93,1.06
2025-08-16T20:24:00Z,99.00,1.00
2025-08-16T20:25:00Z,99.00,1.00
2025-08-16T20:26:00Z,99.00,1.00
2025-08-16T20:27:00Z,99.00,1.00
2025-08-16T20:28:00Z,99.00,1.00
2025-08-16T20:29:00Z,99.00,1.00
2025-08-16T20:32:00Z,99.00,1.00
2025-08-16T20:33:00Z,99.00,1.00
2025-08-16T20:34:00Z,99.00,1.00
2025-08-16T20:37:00Z,99.00,1.00
2025-08-16T20:39:00Z,99.00,1.00
2025-08-16T20:42:00Z,99.00,1.00
