# event_ticker=KXATPCHALLENGERMATCH-26JUN06SKAROC
# final_score=6-4 6-2
# match_winner=Henrique Rocha
# fav_player=Henrique Rocha
# dog_player=Timofey Skatov
# kalshi_date=2026-06-06
timestamp,Timofey Skatov,Henrique Rocha
2026-06-06T14:29:00Z,35.00,65.00
2026-06-06T14:33:00Z,35.00,65.00
2026-06-06T14:35:00Z,35.00,65.00
2026-06-06T14:36:00Z,35.00,65.00
2026-06-06T14:37:00Z,36.00,65.00
2026-06-06T14:42:00Z,36.00,65.00
2026-06-06T14:47:00Z,36.00,65.00
2026-06-06T14:49:00Z,36.00,65.00
2026-06-06T14:53:00Z,36.00,65.00
2026-06-06T14:56:00Z,36.00,65.00
2026-06-06T14:57:00Z,36.00,65.00
2026-06-06T15:00:00Z,36.00,65.00
2026-06-06T15:01:00Z,36.00,65.00
2026-06-06T15:03:00Z,36.00,65.00
2026-06-06T15:13:00Z,36.00,65.00
2026-06-06T15:14:00Z,36.00,65.00
2026-06-06T15:15:00Z,36.00,65.00
2026-06-06T15:16:00Z,36.00,65.00
2026-06-06T15:17:00Z,36.00,65.00
2026-06-06T15:20:00Z,36.00,65.00
2026-06-06T15:23:00Z,36.00,65.00
2026-06-06T15:25:00Z,36.00,65.00
2026-06-06T15:28:00Z,36.00,65.00
2026-06-06T15:32:00Z,35.00,65.00
2026-06-06T15:33:00Z,36.00,65.00
2026-06-06T15:34:00Z,36.00,65.00
2026-06-06T15:39:00Z,36.00,65.00
2026-06-06T15:40:00Z,36.00,65.00
2026-06-06T15:42:00Z,36.00,65.00
2026-06-06T15:43:00Z,36.00,63.76
2026-06-06T15:44:00Z,36.00,65.00
2026-06-06T15:45:00Z,36.00,65.00
2026-06-06T15:49:00Z,36.00,65.00
2026-06-06T15:53:00Z,36.00,65.00
2026-06-06T15:55:00Z,36.00,65.00
2026-06-06T15:56:00Z,36.00,65.00
2026-06-06T15:57:00Z,36.00,65.00
2026-06-06T15:58:00Z,36.00,65.00
2026-06-06T16:00:00Z,36.00,65.00
2026-06-06T16:01:00Z,37.00,65.00
2026-06-06T16:04:00Z,36.00,65.00
2026-06-06T16:05:00Z,36.00,67.01
2026-06-06T16:06:00Z,39.57,65.28
2026-06-06T16:07:00Z,39.57,65.00
2026-06-06T16:08:00Z,39.57,68.28
2026-06-06T16:09:00Z,37.54,65.00
2026-06-06T16:10:00Z,36.00,65.65
2026-06-06T16:11:00Z,37.79,64.13
2026-06-06T16:12:00Z,39.88,61.09
2026-06-06T16:13:00Z,41.00,60.07
2026-06-06T16:14:00Z,41.27,59.09
2026-06-06T16:15:00Z,42.37,58.87
2026-06-06T16:16:00Z,48.51,53.91
2026-06-06T16:17:00Z,51.34,49.07
2026-06-06T16:18:00Z,49.04,53.90
2026-06-06T16:19:00Z,47.49,53.73
2026-06-06T16:20:00Z,53.37,46.68
2026-06-06T16:21:00Z,55.02,45.49
2026-06-06T16:22:00Z,51.93,51.08
2026-06-06T16:23:00Z,54.02,47.81
2026-06-06T16:24:00Z,50.52,51.66
2026-06-06T16:25:00Z,42.75,60.03
2026-06-06T16:26:00Z,40.63,60.00
2026-06-06T16:27:00Z,38.93,60.10
2026-06-06T16:28:00Z,37.00,63.17
2026-06-06T16:29:00Z,38.28,63.54
2026-06-06T16:30:00Z,35.79,63.51
2026-06-06T16:31:00Z,38.99,63.50
2026-06-06T16:32:00Z,39.44,62.67
2026-06-06T16:33:00Z,36.00,65.73
2026-06-06T16:34:00Z,39.67,62.16
2026-06-06T16:35:00Z,39.81,62.00
2026-06-06T16:36:00Z,37.86,64.11
2026-06-06T16:37:00Z,33.65,66.60
2026-06-06T16:38:00Z,33.64,67.98
2026-06-06T16:39:00Z,34.34,67.68
2026-06-06T16:40:00Z,34.55,67.17
2026-06-06T16:41:00Z,35.51,67.04
2026-06-06T16:42:00Z,34.69,67.61
2026-06-06T16:43:00Z,31.91,70.76
2026-06-06T16:44:00Z,27.05,73.98
2026-06-06T16:45:00Z,26.90,72.79
2026-06-06T16:46:00Z,30.64,66.01
2026-06-06T16:47:00Z,21.07,78.36
2026-06-06T16:48:00Z,20.91,79.88
2026-06-06T16:49:00Z,20.46,79.97
2026-06-06T16:50:00Z,18.77,82.41
2026-06-06T16:51:00Z,18.66,83.67
2026-06-06T16:52:00Z,17.43,82.83
2026-06-06T16:53:00Z,17.99,82.67
2026-06-06T16:54:00Z,16.31,83.20
2026-06-06T16:55:00Z,16.19,83.79
2026-06-06T16:56:00Z,18.03,82.82
2026-06-06T16:57:00Z,18.91,81.95
2026-06-06T16:58:00Z,18.22,81.93
2026-06-06T16:59:00Z,17.12,83.53
2026-06-06T17:00:00Z,16.55,84.69
2026-06-06T17:01:00Z,16.53,83.96
2026-06-06T17:02:00Z,14.53,84.57
2026-06-06T17:03:00Z,14.86,85.10
2026-06-06T17:04:00Z,14.68,85.10
2026-06-06T17:05:00Z,14.09,87.00
2026-06-06T17:06:00Z,10.11,89.71
2026-06-06T17:07:00Z,8.47,92.04
2026-06-06T17:08:00Z,5.74,93.93
2026-06-06T17:09:00Z,5.15,93.96
2026-06-06T17:10:00Z,4.81,94.25
2026-06-06T17:11:00Z,4.01,94.39
2026-06-06T17:12:00Z,4.49,95.36
2026-06-06T17:13:00Z,4.00,95.64
2026-06-06T17:14:00Z,5.41,95.31
2026-06-06T17:15:00Z,6.11,94.91
2026-06-06T17:16:00Z,6.03,94.74
2026-06-06T17:17:00Z,5.99,93.65
2026-06-06T17:18:00Z,5.25,95.44
2026-06-06T17:19:00Z,4.15,96.73
2026-06-06T17:20:00Z,5.35,96.17
2026-06-06T17:21:00Z,4.46,96.51
2026-06-06T17:22:00Z,2.13,98.23
2026-06-06T17:23:00Z,1.93,98.83
2026-06-06T17:24:00Z,1.98,98.76
2026-06-06T17:25:00Z,1.71,98.35
2026-06-06T17:26:00Z,1.93,99.00
2026-06-06T17:27:00Z,1.62,98.99
2026-06-06T17:28:00Z,1.80,98.83
2026-06-06T17:29:00Z,1.00,99.00
2026-06-06T17:30:00Z,1.00,99.00
2026-06-06T17:31:00Z,1.00,99.00
2026-06-06T17:32:00Z,1.00,99.00
2026-06-06T17:33:00Z,1.00,99.00
2026-06-06T17:34:00Z,1.00,99.00
2026-06-06T17:35:00Z,1.32,99.00
2026-06-06T17:36:00Z,2.00,99.00
2026-06-06T17:37:00Z,2.00,99.00
2026-06-06T17:38:00Z,1.94,98.87
2026-06-06T17:39:00Z,2.00,98.06
2026-06-06T17:40:00Z,1.70,98.65
2026-06-06T17:41:00Z,1.00,99.00
2026-06-06T17:42:00Z,1.00,99.00
2026-06-06T17:43:00Z,1.00,99.00
