# event_ticker=KXATPMATCH-26FEB13MUNBUB
# final_score=6-4 6-7(4) 7-6(3)
# score_resolution=6-4 6-7 7-6
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Jaume Munar
# kalshi_date=2026-02-13
timestamp,Alexander Bublik,Jaume Munar
2026-02-13T13:57:00Z,67.00,35.00
2026-02-13T13:58:00Z,67.00,35.00
2026-02-13T14:02:00Z,67.00,35.00
2026-02-13T14:03:00Z,67.00,35.00
2026-02-13T14:04:00Z,67.00,35.00
2026-02-13T14:05:00Z,67.00,35.00
2026-02-13T14:09:00Z,67.00,35.00
2026-02-13T14:12:00Z,67.00,35.00
2026-02-13T14:15:00Z,66.00,35.00
2026-02-13T14:16:00Z,66.00,35.00
2026-02-13T14:19:00Z,66.00,35.00
2026-02-13T14:21:00Z,66.00,35.00
2026-02-13T14:22:00Z,66.00,35.00
2026-02-13T14:24:00Z,65.00,35.00
2026-02-13T14:26:00Z,66.00,35.00
2026-02-13T14:31:00Z,66.00,35.00
2026-02-13T14:35:00Z,66.00,35.00
2026-02-13T14:36:00Z,66.00,35.00
2026-02-13T14:38:00Z,66.00,35.00
2026-02-13T14:42:00Z,67.00,35.00
2026-02-13T14:45:00Z,67.00,35.00
2026-02-13T14:50:00Z,67.00,35.00
2026-02-13T14:52:00Z,66.00,35.00
2026-02-13T14:54:00Z,66.00,34.00
2026-02-13T14:55:00Z,66.00,35.00
2026-02-13T14:57:00Z,66.00,34.00
2026-02-13T14:58:00Z,66.00,34.00
2026-02-13T15:03:00Z,66.00,34.00
2026-02-13T15:10:00Z,66.00,35.00
2026-02-13T15:17:00Z,66.64,35.00
2026-02-13T15:18:00Z,67.00,35.00
2026-02-13T15:19:00Z,67.00,35.00
2026-02-13T15:20:00Z,66.00,35.00
2026-02-13T15:21:00Z,67.00,35.00
2026-02-13T15:22:00Z,67.00,34.00
2026-02-13T15:23:00Z,67.00,35.00
2026-02-13T15:25:00Z,67.00,35.00
2026-02-13T15:33:00Z,66.00,35.00
2026-02-13T15:35:00Z,66.00,35.00
2026-02-13T15:36:00Z,66.00,35.00
2026-02-13T15:41:00Z,66.00,35.00
2026-02-13T15:42:00Z,66.00,36.00
2026-02-13T15:43:00Z,66.00,36.00
2026-02-13T15:45:00Z,66.00,36.00
2026-02-13T15:46:00Z,66.00,35.15
2026-02-13T15:47:00Z,66.00,35.15
2026-02-13T15:49:00Z,66.00,35.15
2026-02-13T15:50:00Z,66.00,35.15
2026-02-13T15:52:00Z,67.00,35.15
2026-02-13T15:55:00Z,67.00,35.15
2026-02-13T15:56:00Z,66.90,35.15
2026-02-13T15:57:00Z,67.00,35.15
2026-02-13T15:58:00Z,67.00,35.15
2026-02-13T16:01:00Z,66.00,35.00
2026-02-13T16:03:00Z,66.05,35.00
2026-02-13T16:04:00Z,66.05,35.00
2026-02-13T16:05:00Z,67.00,35.00
2026-02-13T16:07:00Z,66.00,35.00
2026-02-13T16:10:00Z,66.00,35.00
2026-02-13T16:12:00Z,67.00,35.00
2026-02-13T16:13:00Z,67.00,35.00
2026-02-13T16:26:00Z,67.00,35.00
2026-02-13T16:30:00Z,67.00,35.00
2026-02-13T16:31:00Z,65.00,35.00
2026-02-13T16:32:00Z,67.00,35.00
2026-02-13T16:33:00Z,67.00,35.00
2026-02-13T16:34:00Z,67.00,35.00
2026-02-13T16:35:00Z,67.00,35.00
2026-02-13T16:36:00Z,66.00,35.00
2026-02-13T16:37:00Z,65.00,35.00
2026-02-13T16:38:00Z,65.00,35.00
2026-02-13T16:39:00Z,66.00,35.00
2026-02-13T16:40:00Z,65.00,35.00
2026-02-13T16:41:00Z,65.00,35.00
2026-02-13T16:42:00Z,66.00,35.00
2026-02-13T16:43:00Z,66.00,35.00
2026-02-13T16:44:00Z,65.00,35.00
2026-02-13T16:45:00Z,65.00,35.00
2026-02-13T16:47:00Z,66.00,36.00
2026-02-13T16:48:00Z,66.00,35.80
2026-02-13T16:49:00Z,66.00,35.00
2026-02-13T16:53:00Z,66.00,35.00
2026-02-13T16:54:00Z,66.00,35.00
2026-02-13T16:55:00Z,66.08,35.00
2026-02-13T16:56:00Z,67.00,35.00
2026-02-13T16:58:00Z,67.00,35.00
2026-02-13T16:59:00Z,67.00,35.00
2026-02-13T17:00:00Z,67.00,35.00
2026-02-13T17:02:00Z,67.00,35.00
2026-02-13T17:03:00Z,67.00,35.00
2026-02-13T17:04:00Z,66.99,35.00
2026-02-13T17:08:00Z,66.99,35.00
2026-02-13T17:10:00Z,66.99,35.00
2026-02-13T17:11:00Z,66.99,35.00
2026-02-13T17:14:00Z,66.00,35.00
2026-02-13T17:15:00Z,66.00,35.47
2026-02-13T17:18:00Z,66.00,35.47
2026-02-13T17:20:00Z,66.00,35.47
2026-02-13T17:21:00Z,66.00,35.47
2026-02-13T17:22:00Z,66.00,35.47
2026-02-13T17:25:00Z,66.00,35.47
2026-02-13T17:30:00Z,65.00,35.47
2026-02-13T17:32:00Z,65.00,36.00
2026-02-13T17:33:00Z,66.00,36.00
2026-02-13T17:34:00Z,66.00,36.00
2026-02-13T17:35:00Z,66.00,36.00
2026-02-13T17:36:00Z,66.00,36.00
2026-02-13T17:37:00Z,66.00,36.00
2026-02-13T17:38:00Z,66.00,36.00
2026-02-13T17:39:00Z,66.00,36.00
2026-02-13T17:41:00Z,65.82,36.00
2026-02-13T17:42:00Z,66.99,36.00
2026-02-13T17:47:00Z,67.00,36.00
2026-02-13T17:49:00Z,67.00,35.00
2026-02-13T17:50:00Z,67.00,35.00
2026-02-13T17:51:00Z,66.00,35.00
2026-02-13T17:53:00Z,65.49,35.00
2026-02-13T17:57:00Z,66.00,35.00
2026-02-13T17:58:00Z,65.00,35.00
2026-02-13T17:59:00Z,66.00,35.00
2026-02-13T18:05:00Z,66.00,35.00
2026-02-13T18:06:00Z,66.00,35.00
2026-02-13T18:09:00Z,66.00,35.00
2026-02-13T18:10:00Z,66.00,35.00
2026-02-13T18:14:00Z,66.00,35.00
2026-02-13T18:16:00Z,66.00,35.00
2026-02-13T18:20:00Z,67.00,35.00
2026-02-13T18:21:00Z,67.00,35.00
2026-02-13T18:22:00Z,67.00,35.00
2026-02-13T18:23:00Z,67.00,35.00
2026-02-13T18:25:00Z,67.00,35.00
2026-02-13T18:26:00Z,66.95,35.00
2026-02-13T18:27:00Z,66.00,35.00
2026-02-13T18:28:00Z,66.00,35.00
2026-02-13T18:34:00Z,67.00,35.00
2026-02-13T18:36:00Z,65.00,35.00
2026-02-13T18:37:00Z,67.00,35.00
2026-02-13T18:38:00Z,67.00,35.00
2026-02-13T18:40:00Z,66.95,35.00
2026-02-13T18:41:00Z,66.78,35.00
2026-02-13T18:42:00Z,67.00,35.00
2026-02-13T18:43:00Z,64.22,35.00
2026-02-13T18:44:00Z,65.07,35.00
2026-02-13T18:45:00Z,66.00,36.00
2026-02-13T18:46:00Z,65.00,36.00
2026-02-13T18:47:00Z,65.00,36.00
2026-02-13T18:48:00Z,65.47,35.00
2026-02-13T18:49:00Z,66.00,35.00
2026-02-13T18:50:00Z,66.00,35.00
2026-02-13T18:51:00Z,66.00,35.00
2026-02-13T18:52:00Z,66.00,35.00
2026-02-13T18:53:00Z,66.00,35.00
2026-02-13T18:55:00Z,66.00,35.00
2026-02-13T18:57:00Z,66.00,35.00
2026-02-13T18:58:00Z,66.00,35.00
2026-02-13T18:59:00Z,66.00,35.00
2026-02-13T19:01:00Z,66.00,35.00
2026-02-13T19:03:00Z,66.00,35.00
2026-02-13T19:04:00Z,66.00,35.00
2026-02-13T19:05:00Z,65.94,35.00
2026-02-13T19:06:00Z,65.94,35.64
2026-02-13T19:07:00Z,65.94,36.00
2026-02-13T19:08:00Z,66.00,36.00
2026-02-13T19:09:00Z,66.00,36.00
2026-02-13T19:10:00Z,66.00,36.00
2026-02-13T19:11:00Z,66.00,36.00
2026-02-13T19:15:00Z,66.00,36.00
2026-02-13T19:16:00Z,66.00,36.00
2026-02-13T19:17:00Z,66.00,36.00
2026-02-13T19:18:00Z,66.00,36.00
2026-02-13T19:19:00Z,66.00,36.00
2026-02-13T19:20:00Z,66.00,36.00
2026-02-13T19:22:00Z,66.00,36.00
2026-02-13T19:23:00Z,66.00,36.00
2026-02-13T19:24:00Z,66.00,36.00
2026-02-13T19:25:00Z,66.00,36.00
2026-02-13T19:26:00Z,66.00,36.00
2026-02-13T19:27:00Z,66.00,36.00
2026-02-13T19:28:00Z,66.00,36.00
2026-02-13T19:29:00Z,66.00,35.00
2026-02-13T19:31:00Z,66.00,35.00
2026-02-13T19:32:00Z,66.00,35.00
2026-02-13T19:33:00Z,66.00,36.00
2026-02-13T19:34:00Z,66.00,36.00
2026-02-13T19:35:00Z,66.00,36.00
2026-02-13T19:36:00Z,66.00,36.00
2026-02-13T19:37:00Z,66.00,36.00
2026-02-13T19:38:00Z,66.00,36.00
2026-02-13T19:39:00Z,66.00,36.00
2026-02-13T19:40:00Z,66.00,36.00
2026-02-13T19:41:00Z,66.00,36.00
2026-02-13T19:42:00Z,66.00,36.00
2026-02-13T19:43:00Z,66.00,36.00
2026-02-13T19:44:00Z,66.00,36.00
2026-02-13T19:45:00Z,66.00,36.00
2026-02-13T19:46:00Z,66.00,36.00
2026-02-13T19:47:00Z,66.00,36.00
2026-02-13T19:48:00Z,65.91,36.00
2026-02-13T19:49:00Z,66.00,36.00
2026-02-13T19:50:00Z,64.89,36.00
2026-02-13T19:51:00Z,66.00,36.00
2026-02-13T19:52:00Z,66.00,36.00
2026-02-13T19:53:00Z,66.00,36.00
2026-02-13T19:54:00Z,66.00,36.00
2026-02-13T19:55:00Z,66.00,36.00
2026-02-13T19:56:00Z,66.00,36.00
2026-02-13T19:57:00Z,66.00,36.00
2026-02-13T19:58:00Z,66.02,36.00
2026-02-13T19:59:00Z,66.96,36.00
2026-02-13T20:00:00Z,67.00,36.00
2026-02-13T20:01:00Z,67.00,36.00
2026-02-13T20:02:00Z,67.00,34.07
2026-02-13T20:03:00Z,67.00,34.07
2026-02-13T20:04:00Z,67.00,35.02
2026-02-13T20:05:00Z,67.00,35.99
2026-02-13T20:06:00Z,67.00,35.99
2026-02-13T20:07:00Z,66.99,36.00
2026-02-13T20:08:00Z,66.99,36.00
2026-02-13T20:09:00Z,67.00,36.00
2026-02-13T20:10:00Z,66.99,36.00
2026-02-13T20:11:00Z,67.00,36.00
2026-02-13T20:12:00Z,67.00,36.00
2026-02-13T20:13:00Z,67.00,36.00
2026-02-13T20:14:00Z,67.00,36.00
2026-02-13T20:15:00Z,67.00,36.00
2026-02-13T20:16:00Z,67.00,36.00
2026-02-13T20:17:00Z,67.00,36.00
2026-02-13T20:18:00Z,67.00,36.00
2026-02-13T20:20:00Z,67.00,36.00
2026-02-13T20:21:00Z,67.00,36.00
2026-02-13T20:22:00Z,67.00,36.00
2026-02-13T20:23:00Z,67.00,36.00
2026-02-13T20:24:00Z,67.00,36.00
2026-02-13T20:25:00Z,67.00,36.00
2026-02-13T20:26:00Z,67.00,35.00
2026-02-13T20:27:00Z,67.00,34.00
2026-02-13T20:28:00Z,67.00,35.00
2026-02-13T20:29:00Z,67.00,34.40
2026-02-13T20:30:00Z,66.24,35.00
2026-02-13T20:31:00Z,67.00,35.00
2026-02-13T20:32:00Z,67.00,34.03
2026-02-13T20:33:00Z,67.00,35.00
2026-02-13T20:34:00Z,67.00,35.19
2026-02-13T20:35:00Z,67.00,36.00
2026-02-13T20:36:00Z,67.00,35.68
2026-02-13T20:37:00Z,67.00,36.00
2026-02-13T20:38:00Z,66.04,36.00
2026-02-13T20:39:00Z,66.00,36.00
2026-02-13T20:40:00Z,65.98,36.00
2026-02-13T20:41:00Z,66.00,36.00
2026-02-13T20:42:00Z,66.00,36.00
2026-02-13T20:43:00Z,65.99,36.00
2026-02-13T20:44:00Z,65.73,36.13
2026-02-13T20:45:00Z,65.35,36.21
2026-02-13T20:46:00Z,65.56,37.00
2026-02-13T20:47:00Z,65.70,36.96
2026-02-13T20:48:00Z,66.30,34.25
2026-02-13T20:49:00Z,67.91,31.15
2026-02-13T20:50:00Z,71.13,29.52
2026-02-13T20:51:00Z,75.63,23.98
2026-02-13T20:52:00Z,80.46,21.01
2026-02-13T20:53:00Z,81.62,19.84
2026-02-13T20:54:00Z,82.12,19.80
2026-02-13T20:55:00Z,82.63,18.68
2026-02-13T20:56:00Z,81.72,19.42
2026-02-13T20:57:00Z,80.14,20.13
2026-02-13T20:58:00Z,79.98,21.00
2026-02-13T20:59:00Z,79.98,21.16
2026-02-13T21:00:00Z,81.71,19.61
2026-02-13T21:01:00Z,82.28,17.16
2026-02-13T21:02:00Z,82.04,18.22
2026-02-13T21:03:00Z,81.35,18.89
2026-02-13T21:04:00Z,82.00,19.01
2026-02-13T21:05:00Z,81.44,19.02
2026-02-13T21:06:00Z,81.00,19.88
2026-02-13T21:07:00Z,80.94,18.41
2026-02-13T21:08:00Z,81.76,17.62
2026-02-13T21:09:00Z,81.79,19.77
2026-02-13T21:10:00Z,82.95,19.06
2026-02-13T21:11:00Z,84.34,16.18
2026-02-13T21:12:00Z,84.86,14.40
2026-02-13T21:13:00Z,84.17,17.23
2026-02-13T21:14:00Z,83.10,18.88
2026-02-13T21:15:00Z,82.00,19.00
2026-02-13T21:16:00Z,79.50,21.33
2026-02-13T21:17:00Z,74.29,26.33
2026-02-13T21:18:00Z,75.74,22.11
2026-02-13T21:19:00Z,83.69,18.00
2026-02-13T21:20:00Z,83.69,15.64
2026-02-13T21:21:00Z,84.52,16.68
2026-02-13T21:22:00Z,85.76,16.00
2026-02-13T21:23:00Z,86.33,14.80
2026-02-13T21:24:00Z,84.13,16.41
2026-02-13T21:25:00Z,82.97,17.94
2026-02-13T21:26:00Z,82.11,18.05
2026-02-13T21:27:00Z,81.77,23.75
2026-02-13T21:28:00Z,75.15,24.19
2026-02-13T21:29:00Z,72.52,27.66
2026-02-13T21:30:00Z,72.49,27.54
2026-02-13T21:31:00Z,74.43,22.44
2026-02-13T21:32:00Z,82.88,16.94
2026-02-13T21:33:00Z,82.82,17.67
2026-02-13T21:34:00Z,83.00,17.93
2026-02-13T21:35:00Z,83.04,17.51
2026-02-13T21:36:00Z,85.86,16.61
2026-02-13T21:37:00Z,85.82,15.13
2026-02-13T21:38:00Z,81.95,18.64
2026-02-13T21:39:00Z,80.07,21.48
2026-02-13T21:40:00Z,74.64,26.53
2026-02-13T21:41:00Z,73.82,25.71
2026-02-13T21:42:00Z,77.21,22.01
2026-02-13T21:43:00Z,80.77,19.07
2026-02-13T21:44:00Z,82.13,19.73
2026-02-13T21:45:00Z,80.07,21.52
2026-02-13T21:46:00Z,77.96,22.77
2026-02-13T21:47:00Z,77.62,23.43
2026-02-13T21:48:00Z,77.47,23.10
2026-02-13T21:49:00Z,78.30,21.72
2026-02-13T21:50:00Z,74.46,27.03
2026-02-13T21:51:00Z,72.83,25.68
2026-02-13T21:52:00Z,78.57,21.86
2026-02-13T21:53:00Z,77.03,24.42
2026-02-13T21:54:00Z,77.30,24.30
2026-02-13T21:55:00Z,75.27,26.36
2026-02-13T21:56:00Z,74.78,26.75
2026-02-13T21:57:00Z,75.66,24.26
2026-02-13T21:58:00Z,77.54,22.35
2026-02-13T21:59:00Z,77.21,23.11
2026-02-13T22:00:00Z,74.85,25.39
2026-02-13T22:01:00Z,74.66,26.62
2026-02-13T22:02:00Z,74.00,27.82
2026-02-13T22:03:00Z,75.09,26.47
2026-02-13T22:04:00Z,76.91,23.93
2026-02-13T22:05:00Z,75.80,23.53
2026-02-13T22:06:00Z,74.00,26.86
2026-02-13T22:07:00Z,73.85,26.93
2026-02-13T22:08:00Z,74.00,28.80
2026-02-13T22:09:00Z,74.80,27.03
2026-02-13T22:10:00Z,75.71,24.68
2026-02-13T22:11:00Z,79.19,21.12
2026-02-13T22:12:00Z,78.26,23.02
2026-02-13T22:13:00Z,78.81,21.47
2026-02-13T22:14:00Z,75.75,26.08
2026-02-13T22:15:00Z,73.76,26.74
2026-02-13T22:16:00Z,71.02,29.32
2026-02-13T22:17:00Z,68.21,30.51
2026-02-13T22:18:00Z,66.76,31.45
2026-02-13T22:19:00Z,67.66,34.31
2026-02-13T22:20:00Z,75.50,25.70
2026-02-13T22:21:00Z,74.90,26.10
2026-02-13T22:22:00Z,69.38,32.34
2026-02-13T22:23:00Z,73.15,27.71
2026-02-13T22:24:00Z,76.17,27.08
2026-02-13T22:25:00Z,79.95,21.20
2026-02-13T22:26:00Z,73.25,30.15
2026-02-13T22:27:00Z,54.29,46.55
2026-02-13T22:28:00Z,50.34,48.58
2026-02-13T22:29:00Z,52.56,48.21
2026-02-13T22:30:00Z,54.94,47.91
2026-02-13T22:31:00Z,55.44,46.17
2026-02-13T22:32:00Z,52.52,49.19
2026-02-13T22:33:00Z,55.46,45.88
2026-02-13T22:34:00Z,59.54,42.58
2026-02-13T22:35:00Z,59.16,42.46
2026-02-13T22:36:00Z,56.74,46.60
2026-02-13T22:37:00Z,55.27,46.59
2026-02-13T22:38:00Z,53.17,48.15
2026-02-13T22:39:00Z,42.83,56.79
2026-02-13T22:40:00Z,29.81,70.32
2026-02-13T22:41:00Z,43.46,56.75
2026-02-13T22:42:00Z,31.15,68.64
2026-02-13T22:43:00Z,21.17,78.85
2026-02-13T22:44:00Z,21.01,78.90
2026-02-13T22:45:00Z,18.40,80.69
2026-02-13T22:46:00Z,23.06,77.60
2026-02-13T22:47:00Z,31.34,67.79
2026-02-13T22:48:00Z,29.08,69.20
2026-02-13T22:49:00Z,47.89,54.15
2026-02-13T22:50:00Z,59.01,41.64
2026-02-13T22:51:00Z,61.53,38.80
2026-02-13T22:52:00Z,64.20,36.59
2026-02-13T22:53:00Z,62.41,38.28
2026-02-13T22:54:00Z,60.30,40.20
2026-02-13T22:55:00Z,57.70,42.58
2026-02-13T22:56:00Z,59.42,41.44
2026-02-13T22:57:00Z,60.99,40.62
2026-02-13T22:58:00Z,59.84,41.45
2026-02-13T22:59:00Z,60.64,39.93
2026-02-13T23:00:00Z,63.36,37.94
2026-02-13T23:01:00Z,63.47,38.25
2026-02-13T23:02:00Z,64.00,36.77
2026-02-13T23:03:00Z,62.63,37.79
2026-02-13T23:04:00Z,59.26,41.42
2026-02-13T23:05:00Z,64.39,35.68
2026-02-13T23:06:00Z,61.33,38.52
2026-02-13T23:07:00Z,54.73,45.16
2026-02-13T23:08:00Z,59.40,40.69
2026-02-13T23:09:00Z,63.63,36.30
2026-02-13T23:10:00Z,63.73,36.72
2026-02-13T23:11:00Z,63.19,37.49
2026-02-13T23:12:00Z,58.63,41.08
2026-02-13T23:13:00Z,58.07,41.46
2026-02-13T23:14:00Z,60.51,39.71
2026-02-13T23:15:00Z,58.67,41.98
2026-02-13T23:16:00Z,61.87,38.05
2026-02-13T23:17:00Z,63.82,36.68
2026-02-13T23:18:00Z,64.38,36.95
2026-02-13T23:19:00Z,65.65,33.28
2026-02-13T23:20:00Z,70.17,30.64
2026-02-13T23:21:00Z,64.92,35.90
2026-02-13T23:22:00Z,66.23,36.84
2026-02-13T23:23:00Z,73.04,28.01
2026-02-13T23:24:00Z,75.19,23.76
2026-02-13T23:25:00Z,63.49,39.09
2026-02-13T23:26:00Z,61.24,39.19
2026-02-13T23:27:00Z,73.01,28.66
2026-02-13T23:28:00Z,83.24,20.06
2026-02-13T23:29:00Z,81.64,18.87
2026-02-13T23:30:00Z,86.23,14.28
2026-02-13T23:31:00Z,97.54,3.61
2026-02-13T23:32:00Z,99.00,1.00
2026-02-13T23:33:00Z,99.00,1.00
2026-02-13T23:34:00Z,99.00,1.00
2026-02-13T23:35:00Z,99.00,1.00
2026-02-13T23:36:00Z,99.00,1.00
2026-02-13T23:37:00Z,99.00,1.00
