# event_ticker=KXATPMATCH-26FEB22MEDSHA
# final_score=6-1 6-3
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Juncheng Shang
# kalshi_date=2026-02-22
timestamp,Daniil Medvedev,Juncheng Shang
2026-02-24T05:05:00Z,82.68,19.00
2026-02-24T05:06:00Z,83.00,19.00
2026-02-24T05:07:00Z,83.00,19.00
2026-02-24T05:08:00Z,83.00,19.00
2026-02-24T05:09:00Z,83.00,18.00
2026-02-24T05:10:00Z,83.00,18.00
2026-02-24T05:11:00Z,83.00,18.00
2026-02-24T05:14:00Z,83.00,18.00
2026-02-24T05:15:00Z,83.00,18.00
2026-02-24T05:16:00Z,83.00,18.00
2026-02-24T05:17:00Z,83.00,18.00
2026-02-24T05:18:00Z,83.00,18.00
2026-02-24T05:19:00Z,83.00,18.00
2026-02-24T05:20:00Z,83.21,18.00
2026-02-24T05:27:00Z,83.00,18.00
2026-02-24T05:29:00Z,83.00,18.00
2026-02-24T05:30:00Z,83.00,18.00
2026-02-24T05:31:00Z,83.10,18.00
2026-02-24T05:32:00Z,83.00,18.00
2026-02-24T05:33:00Z,83.00,18.00
2026-02-24T05:34:00Z,83.00,18.00
2026-02-24T05:35:00Z,83.00,18.00
2026-02-24T05:37:00Z,82.76,18.00
2026-02-24T05:38:00Z,82.00,18.00
2026-02-24T05:40:00Z,83.00,18.00
2026-02-24T05:42:00Z,83.00,18.00
2026-02-24T05:46:00Z,83.00,18.00
2026-02-24T05:48:00Z,83.00,18.00
2026-02-24T05:49:00Z,84.00,18.00
2026-02-24T05:50:00Z,84.00,18.00
2026-02-24T05:51:00Z,84.00,18.00
2026-02-24T05:56:00Z,84.00,18.00
2026-02-24T05:59:00Z,84.00,18.00
2026-02-24T06:00:00Z,84.00,18.00
2026-02-24T06:01:00Z,84.00,18.00
2026-02-24T06:02:00Z,84.09,18.00
2026-02-24T06:03:00Z,84.09,18.00
2026-02-24T06:04:00Z,84.09,18.00
2026-02-24T06:05:00Z,85.00,18.00
2026-02-24T06:06:00Z,85.00,18.00
2026-02-24T06:07:00Z,85.00,17.00
2026-02-24T06:09:00Z,85.00,17.00
2026-02-24T06:10:00Z,85.00,17.00
2026-02-24T06:11:00Z,84.00,17.00
2026-02-24T06:13:00Z,85.00,17.00
2026-02-24T06:14:00Z,85.00,17.00
2026-02-24T06:15:00Z,84.15,17.00
2026-02-24T06:16:00Z,84.15,18.00
2026-02-24T06:17:00Z,85.00,18.00
2026-02-24T06:19:00Z,85.00,18.00
2026-02-24T06:20:00Z,85.00,18.00
2026-02-24T06:22:00Z,85.00,18.00
2026-02-24T06:24:00Z,85.00,18.00
2026-02-24T06:25:00Z,85.00,18.00
2026-02-24T06:26:00Z,85.00,18.00
2026-02-24T06:29:00Z,85.00,18.00
2026-02-24T06:31:00Z,85.00,18.00
2026-02-24T06:36:00Z,84.33,17.00
2026-02-24T06:37:00Z,85.00,17.00
2026-02-24T06:38:00Z,85.00,17.00
2026-02-24T06:39:00Z,85.00,18.00
2026-02-24T06:41:00Z,85.00,18.00
2026-02-24T06:42:00Z,85.00,18.00
2026-02-24T06:46:00Z,85.00,17.00
2026-02-24T06:47:00Z,85.00,17.00
2026-02-24T06:54:00Z,85.00,18.00
2026-02-24T06:55:00Z,85.00,18.00
2026-02-24T06:59:00Z,85.00,18.00
2026-02-24T07:00:00Z,85.00,18.00
2026-02-24T07:07:00Z,85.00,18.00
2026-02-24T07:09:00Z,85.00,18.00
2026-02-24T07:12:00Z,85.00,18.00
2026-02-24T07:13:00Z,85.00,18.00
2026-02-24T07:15:00Z,85.00,17.63
2026-02-24T07:17:00Z,85.00,18.00
2026-02-24T07:18:00Z,84.20,18.00
2026-02-24T07:19:00Z,85.00,18.00
2026-02-24T07:20:00Z,85.00,18.00
2026-02-24T07:22:00Z,85.00,18.00
2026-02-24T07:26:00Z,84.00,18.00
2026-02-24T07:28:00Z,85.00,18.00
2026-02-24T07:29:00Z,84.00,18.00
2026-02-24T07:30:00Z,84.00,18.00
2026-02-24T07:32:00Z,84.00,18.00
2026-02-24T07:36:00Z,84.00,18.00
2026-02-24T07:41:00Z,84.00,18.00
2026-02-24T07:42:00Z,84.00,17.00
2026-02-24T07:44:00Z,84.00,17.00
2026-02-24T07:45:00Z,84.00,18.00
2026-02-24T07:48:00Z,84.00,18.00
2026-02-24T07:52:00Z,84.00,18.00
2026-02-24T08:00:00Z,84.00,17.00
2026-02-24T08:03:00Z,84.00,18.00
2026-02-24T08:04:00Z,83.00,18.00
2026-02-24T08:09:00Z,82.00,18.00
2026-02-24T08:14:00Z,83.00,18.00
2026-02-24T08:19:00Z,83.00,18.00
2026-02-24T08:26:00Z,83.00,18.00
2026-02-24T08:27:00Z,83.00,18.00
2026-02-24T08:30:00Z,83.00,18.00
2026-02-24T08:31:00Z,83.00,18.00
2026-02-24T08:33:00Z,83.00,17.00
2026-02-24T08:36:00Z,83.00,17.00
2026-02-24T08:45:00Z,83.00,17.00
2026-02-24T08:47:00Z,83.00,17.00
2026-02-24T08:50:00Z,83.00,17.00
2026-02-24T08:52:00Z,83.00,18.00
2026-02-24T08:54:00Z,83.00,18.00
2026-02-24T08:56:00Z,83.00,18.00
2026-02-24T08:57:00Z,83.00,18.00
2026-02-24T08:59:00Z,83.00,18.00
2026-02-24T09:00:00Z,83.00,18.00
2026-02-24T09:02:00Z,83.00,18.00
2026-02-24T09:07:00Z,83.00,18.00
2026-02-24T09:13:00Z,83.00,18.00
2026-02-24T09:22:00Z,83.00,18.00
2026-02-24T09:23:00Z,83.00,18.00
2026-02-24T09:25:00Z,83.00,18.00
2026-02-24T09:28:00Z,83.00,18.00
2026-02-24T09:31:00Z,83.00,18.00
2026-02-24T09:34:00Z,83.00,18.00
2026-02-24T09:36:00Z,83.00,18.00
2026-02-24T09:37:00Z,83.00,17.00
2026-02-24T09:38:00Z,83.00,18.00
2026-02-24T09:39:00Z,83.00,18.00
2026-02-24T09:41:00Z,82.00,18.00
2026-02-24T09:43:00Z,82.00,18.00
2026-02-24T09:45:00Z,82.00,18.00
2026-02-24T09:47:00Z,82.00,18.00
2026-02-24T09:53:00Z,83.00,18.00
2026-02-24T09:55:00Z,83.00,18.00
2026-02-24T09:56:00Z,83.00,18.00
2026-02-24T09:59:00Z,83.00,18.00
2026-02-24T10:01:00Z,84.00,18.00
2026-02-24T10:04:00Z,84.00,19.00
2026-02-24T10:05:00Z,84.00,19.00
2026-02-24T10:06:00Z,84.00,19.00
2026-02-24T10:07:00Z,83.00,19.00
2026-02-24T10:08:00Z,83.00,19.00
2026-02-24T10:09:00Z,83.00,18.00
2026-02-24T10:10:00Z,83.00,18.07
2026-02-24T10:11:00Z,83.00,19.00
2026-02-24T10:12:00Z,83.00,19.00
2026-02-24T10:13:00Z,84.30,19.00
2026-02-24T10:14:00Z,84.93,18.51
2026-02-24T10:15:00Z,86.27,17.94
2026-02-24T10:16:00Z,86.45,14.96
2026-02-24T10:17:00Z,86.91,17.24
2026-02-24T10:18:00Z,88.94,12.62
2026-02-24T10:19:00Z,90.94,11.42
2026-02-24T10:20:00Z,90.61,8.69
2026-02-24T10:21:00Z,91.00,11.23
2026-02-24T10:22:00Z,93.70,7.85
2026-02-24T10:23:00Z,93.98,7.84
2026-02-24T10:24:00Z,92.43,9.05
2026-02-24T10:25:00Z,91.00,9.00
2026-02-24T10:26:00Z,90.62,8.95
2026-02-24T10:27:00Z,94.00,6.41
2026-02-24T10:28:00Z,94.13,6.78
2026-02-24T10:29:00Z,93.36,7.04
2026-02-24T10:30:00Z,93.00,8.65
2026-02-24T10:31:00Z,95.00,6.79
2026-02-24T10:32:00Z,95.00,5.80
2026-02-24T10:33:00Z,97.19,4.00
2026-02-24T10:34:00Z,97.00,4.23
2026-02-24T10:35:00Z,96.01,5.00
2026-02-24T10:36:00Z,97.00,5.00
2026-02-24T10:37:00Z,97.00,3.07
2026-02-24T10:38:00Z,96.04,4.00
2026-02-24T10:39:00Z,97.00,3.99
2026-02-24T10:40:00Z,97.00,5.00
2026-02-24T10:41:00Z,97.00,5.00
2026-02-24T10:42:00Z,96.00,4.09
2026-02-24T10:43:00Z,97.09,4.00
2026-02-24T10:44:00Z,96.00,4.00
2026-02-24T10:45:00Z,97.00,4.00
2026-02-24T10:46:00Z,98.61,3.00
2026-02-24T10:47:00Z,97.09,2.06
2026-02-24T10:48:00Z,97.00,4.61
2026-02-24T10:49:00Z,95.95,5.00
2026-02-24T10:50:00Z,95.77,4.64
2026-02-24T10:51:00Z,96.00,5.01
2026-02-24T10:52:00Z,96.00,6.80
2026-02-24T10:53:00Z,96.00,4.60
2026-02-24T10:54:00Z,96.00,4.00
2026-02-24T10:55:00Z,96.78,4.97
2026-02-24T10:56:00Z,95.00,5.15
2026-02-24T10:57:00Z,95.00,6.00
2026-02-24T10:58:00Z,94.92,5.85
2026-02-24T10:59:00Z,95.74,6.00
2026-02-24T11:00:00Z,93.07,6.22
2026-02-24T11:01:00Z,93.02,8.57
2026-02-24T11:02:00Z,94.00,6.00
2026-02-24T11:03:00Z,94.00,5.00
2026-02-24T11:04:00Z,94.88,6.89
2026-02-24T11:05:00Z,94.88,7.01
2026-02-24T11:06:00Z,93.95,8.00
2026-02-24T11:07:00Z,94.00,7.64
2026-02-24T11:08:00Z,93.97,8.78
2026-02-24T11:09:00Z,92.00,7.23
2026-02-24T11:10:00Z,94.83,7.21
2026-02-24T11:11:00Z,94.06,5.26
2026-02-24T11:12:00Z,90.91,7.62
2026-02-24T11:13:00Z,90.00,10.00
2026-02-24T11:14:00Z,92.37,10.01
2026-02-24T11:15:00Z,95.97,5.00
2026-02-24T11:16:00Z,98.70,1.94
2026-02-24T11:17:00Z,99.00,2.61
2026-02-24T11:18:00Z,99.00,1.22
2026-02-24T11:19:00Z,99.00,1.58
2026-02-24T11:20:00Z,99.00,1.00
