# event_ticker=KXATPMATCH-26MAR18OCOFUC
# final_score=7-6(6) 6-3
# score_resolution=6-7 3-6
# match_winner=Marton Fucsovics
# fav_player=Christopher O'Connell
# dog_player=Marton Fucsovics
# kalshi_date=2026-03-18
timestamp,Christopher O'Connell,Marton Fucsovics
2026-03-20T19:38:00Z,39.00,63.00
2026-03-20T19:39:00Z,39.00,64.00
2026-03-20T19:40:00Z,35.61,64.00
2026-03-20T19:41:00Z,34.00,67.81
2026-03-20T19:42:00Z,29.64,73.00
2026-03-20T19:43:00Z,28.00,75.25
2026-03-20T19:44:00Z,28.80,71.50
2026-03-20T19:45:00Z,28.80,73.00
2026-03-20T19:46:00Z,38.00,62.09
2026-03-20T19:47:00Z,38.00,63.00
2026-03-20T19:48:00Z,38.00,63.00
2026-03-20T19:49:00Z,40.59,62.64
2026-03-20T19:50:00Z,43.62,59.47
2026-03-20T19:51:00Z,43.62,65.15
2026-03-20T19:52:00Z,43.62,64.11
2026-03-20T19:53:00Z,37.26,64.83
2026-03-20T19:54:00Z,38.00,59.00
2026-03-20T19:55:00Z,38.00,62.00
2026-03-20T19:56:00Z,38.00,57.80
2026-03-20T19:57:00Z,42.12,57.34
2026-03-20T19:58:00Z,37.00,63.94
2026-03-20T19:59:00Z,31.01,69.24
2026-03-20T20:00:00Z,28.09,70.03
2026-03-20T20:01:00Z,34.00,69.00
2026-03-20T20:02:00Z,34.00,65.49
2026-03-20T20:03:00Z,38.00,63.00
2026-03-20T20:04:00Z,39.60,60.44
2026-03-20T20:05:00Z,40.51,57.10
2026-03-20T20:06:00Z,36.00,66.00
2026-03-20T20:07:00Z,35.00,65.48
2026-03-20T20:08:00Z,38.10,68.72
2026-03-20T20:09:00Z,41.20,60.22
2026-03-20T20:10:00Z,38.74,61.00
2026-03-20T20:11:00Z,40.00,61.00
2026-03-20T20:12:00Z,40.00,61.00
2026-03-20T20:13:00Z,40.00,62.54
2026-03-20T20:14:00Z,34.06,65.86
2026-03-20T20:15:00Z,40.09,61.46
2026-03-20T20:16:00Z,44.26,66.43
2026-03-20T20:17:00Z,24.57,75.30
2026-03-20T20:18:00Z,31.22,69.86
2026-03-20T20:19:00Z,32.14,69.85
2026-03-20T20:20:00Z,35.27,70.55
2026-03-20T20:21:00Z,20.02,81.90
2026-03-20T20:22:00Z,25.90,74.13
2026-03-20T20:23:00Z,32.79,66.83
2026-03-20T20:24:00Z,23.98,76.64
2026-03-20T20:25:00Z,16.01,83.13
2026-03-20T20:26:00Z,17.00,83.28
2026-03-20T20:27:00Z,17.00,84.00
2026-03-20T20:28:00Z,15.88,83.00
2026-03-20T20:29:00Z,14.35,85.04
2026-03-20T20:30:00Z,13.55,88.00
2026-03-20T20:31:00Z,10.35,89.94
2026-03-20T20:32:00Z,6.95,92.76
2026-03-20T20:33:00Z,9.50,90.67
2026-03-20T20:34:00Z,7.74,93.11
2026-03-20T20:35:00Z,4.63,95.79
2026-03-20T20:36:00Z,4.66,96.06
2026-03-20T20:37:00Z,3.55,97.00
2026-03-20T20:38:00Z,3.85,97.00
2026-03-20T20:39:00Z,2.98,96.95
2026-03-20T20:40:00Z,2.95,96.95
2026-03-20T20:41:00Z,3.92,96.95
2026-03-20T20:42:00Z,3.41,97.03
2026-03-20T20:43:00Z,4.85,95.98
2026-03-20T20:44:00Z,3.40,97.00
2026-03-20T20:45:00Z,4.18,97.00
2026-03-20T20:46:00Z,3.00,96.29
2026-03-20T20:47:00Z,2.99,98.00
2026-03-20T20:48:00Z,3.35,98.00
2026-03-20T20:49:00Z,1.36,98.62
2026-03-20T20:50:00Z,2.33,98.62
2026-03-20T20:51:00Z,2.62,98.50
2026-03-20T20:52:00Z,3.78,97.43
2026-03-20T20:53:00Z,3.08,97.00
2026-03-20T20:54:00Z,2.30,98.00
2026-03-20T20:55:00Z,1.66,98.76
2026-03-20T20:56:00Z,1.66,98.00
2026-03-20T20:57:00Z,1.61,96.33
2026-03-20T20:58:00Z,2.33,99.00
2026-03-20T20:59:00Z,3.80,99.00
2026-03-20T21:00:00Z,2.49,98.00
2026-03-20T21:01:00Z,2.98,98.00
2026-03-20T21:02:00Z,3.30,98.00
2026-03-20T21:03:00Z,1.84,98.00
2026-03-20T21:04:00Z,3.00,98.00
2026-03-20T21:05:00Z,2.42,98.00
2026-03-20T21:06:00Z,3.12,98.00
2026-03-20T21:08:00Z,3.25,96.00
2026-03-20T21:09:00Z,3.00,96.00
2026-03-20T21:10:00Z,2.03,97.00
2026-03-20T21:11:00Z,1.00,99.00
2026-03-20T21:12:00Z,1.00,99.00
