# event_ticker=KXATPCHALLENGERMATCH-26MAY26SEAMEJ
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Nicolas Mejia
# fav_player=Henry Searle
# dog_player=Nicolas Mejia
# kalshi_date=2026-05-26
timestamp,Henry Searle,Nicolas Mejia
2026-05-26T20:59:00Z,43.89,54.85
2026-05-26T21:00:00Z,45.18,56.00
2026-05-26T21:01:00Z,45.18,56.00
2026-05-26T21:03:00Z,46.00,55.25
2026-05-26T21:04:00Z,46.00,56.00
2026-05-26T21:05:00Z,45.06,55.76
2026-05-26T21:06:00Z,43.59,54.39
2026-05-26T21:07:00Z,43.59,55.44
2026-05-26T21:08:00Z,43.59,56.00
2026-05-26T21:09:00Z,46.00,54.00
2026-05-26T21:10:00Z,44.21,56.00
2026-05-26T21:11:00Z,46.00,55.74
2026-05-26T21:12:00Z,46.00,53.36
2026-05-26T21:13:00Z,46.00,56.37
2026-05-26T21:14:00Z,44.00,56.77
2026-05-26T21:15:00Z,44.00,56.20
2026-05-26T21:16:00Z,44.75,58.53
2026-05-26T21:17:00Z,41.75,58.37
2026-05-26T21:18:00Z,39.91,60.47
2026-05-26T21:19:00Z,39.25,61.35
2026-05-26T21:20:00Z,40.40,62.07
2026-05-26T21:21:00Z,40.00,62.12
2026-05-26T21:22:00Z,40.00,60.24
2026-05-26T21:23:00Z,39.61,60.54
2026-05-26T21:24:00Z,40.00,61.29
2026-05-26T21:25:00Z,40.36,60.12
2026-05-26T21:26:00Z,40.00,61.47
2026-05-26T21:27:00Z,41.25,60.93
2026-05-26T21:28:00Z,41.78,61.52
2026-05-26T21:29:00Z,42.61,57.13
2026-05-26T21:30:00Z,39.32,62.76
2026-05-26T21:31:00Z,41.37,63.70
2026-05-26T21:32:00Z,39.35,60.04
2026-05-26T21:33:00Z,41.96,52.48
2026-05-26T21:34:00Z,42.33,60.24
2026-05-26T21:35:00Z,44.27,59.37
2026-05-26T21:36:00Z,43.52,59.37
2026-05-26T21:37:00Z,39.21,60.04
2026-05-26T21:38:00Z,40.74,60.76
2026-05-26T21:39:00Z,47.02,55.62
2026-05-26T21:40:00Z,45.73,60.72
2026-05-26T21:41:00Z,39.25,60.84
2026-05-26T21:42:00Z,39.39,61.97
2026-05-26T21:43:00Z,40.00,62.22
2026-05-26T21:44:00Z,41.08,62.41
2026-05-26T21:45:00Z,42.44,61.91
2026-05-26T21:46:00Z,40.75,58.06
2026-05-26T21:47:00Z,39.46,60.66
2026-05-26T21:48:00Z,39.00,59.92
2026-05-26T21:49:00Z,38.55,60.09
2026-05-26T21:50:00Z,41.83,61.91
2026-05-26T21:51:00Z,40.78,66.56
2026-05-26T21:52:00Z,38.29,64.16
2026-05-26T21:53:00Z,39.83,62.42
2026-05-26T21:54:00Z,40.66,60.26
2026-05-26T21:55:00Z,39.41,59.88
2026-05-26T21:56:00Z,39.29,62.18
2026-05-26T21:57:00Z,39.19,58.92
2026-05-26T21:58:00Z,40.00,63.00
2026-05-26T21:59:00Z,39.68,61.85
2026-05-26T22:00:00Z,40.00,61.00
2026-05-26T22:01:00Z,36.99,60.77
2026-05-26T22:02:00Z,36.99,58.46
2026-05-26T22:03:00Z,38.00,58.40
2026-05-26T22:04:00Z,39.93,61.00
2026-05-26T22:05:00Z,40.00,60.03
2026-05-26T22:06:00Z,40.00,60.15
2026-05-26T22:07:00Z,37.75,59.61
2026-05-26T22:08:00Z,40.53,59.90
2026-05-26T22:09:00Z,39.57,59.95
2026-05-26T22:10:00Z,41.00,61.00
2026-05-26T22:11:00Z,37.41,61.00
2026-05-26T22:12:00Z,37.04,60.42
2026-05-26T22:13:00Z,37.04,60.99
2026-05-26T22:14:00Z,37.00,61.00
2026-05-26T22:15:00Z,39.40,60.24
2026-05-26T22:16:00Z,39.82,60.14
2026-05-26T22:17:00Z,38.13,60.00
2026-05-26T22:18:00Z,40.03,59.99
2026-05-26T22:19:00Z,41.00,60.53
2026-05-26T22:20:00Z,40.00,59.28
2026-05-26T22:21:00Z,40.00,60.00
2026-05-26T22:22:00Z,39.95,61.73
2026-05-26T22:23:00Z,36.37,59.33
2026-05-26T22:24:00Z,36.37,62.00
2026-05-26T22:25:00Z,39.03,61.94
2026-05-26T22:26:00Z,39.35,62.00
2026-05-26T22:27:00Z,35.26,60.46
2026-05-26T22:28:00Z,35.26,60.68
2026-05-26T22:29:00Z,35.42,62.00
2026-05-26T22:30:00Z,39.00,62.76
2026-05-26T22:31:00Z,35.00,60.78
2026-05-26T22:32:00Z,39.00,60.88
2026-05-26T22:33:00Z,38.00,59.45
2026-05-26T22:34:00Z,36.04,62.52
2026-05-26T22:35:00Z,34.42,62.26
2026-05-26T22:36:00Z,34.91,60.21
2026-05-26T22:37:00Z,38.24,63.82
2026-05-26T22:38:00Z,38.18,61.92
2026-05-26T22:39:00Z,39.86,60.62
2026-05-26T22:40:00Z,41.13,59.99
2026-05-26T22:41:00Z,41.95,59.95
2026-05-26T22:42:00Z,41.30,60.01
2026-05-26T22:43:00Z,41.38,59.18
2026-05-26T22:44:00Z,41.54,59.37
2026-05-26T22:45:00Z,42.01,58.14
2026-05-26T22:46:00Z,45.80,55.57
2026-05-26T22:47:00Z,44.21,54.10
2026-05-26T22:48:00Z,46.51,55.74
2026-05-26T22:49:00Z,46.87,54.37
2026-05-26T22:50:00Z,40.23,59.09
2026-05-26T22:51:00Z,39.96,61.00
2026-05-26T22:52:00Z,38.06,60.96
2026-05-26T22:53:00Z,39.50,61.00
2026-05-26T22:54:00Z,41.40,59.08
2026-05-26T22:55:00Z,41.04,60.58
2026-05-26T22:56:00Z,41.37,59.45
2026-05-26T22:57:00Z,38.83,61.79
2026-05-26T22:58:00Z,38.00,63.00
2026-05-26T22:59:00Z,37.87,62.87
2026-05-26T23:00:00Z,37.66,62.88
2026-05-26T23:01:00Z,38.23,62.63
2026-05-26T23:02:00Z,38.17,63.00
2026-05-26T23:03:00Z,37.15,64.26
2026-05-26T23:04:00Z,36.61,63.92
2026-05-26T23:05:00Z,35.82,67.47
2026-05-26T23:06:00Z,33.00,68.00
2026-05-26T23:07:00Z,32.13,67.92
2026-05-26T23:08:00Z,31.76,69.02
2026-05-26T23:09:00Z,28.37,72.90
2026-05-26T23:10:00Z,27.80,74.12
2026-05-26T23:11:00Z,28.91,72.77
2026-05-26T23:12:00Z,19.10,81.50
2026-05-26T23:13:00Z,16.08,85.38
2026-05-26T23:14:00Z,15.39,85.67
2026-05-26T23:15:00Z,15.06,86.87
2026-05-26T23:16:00Z,13.08,87.34
2026-05-26T23:17:00Z,13.01,87.77
2026-05-26T23:18:00Z,13.09,87.75
2026-05-26T23:19:00Z,13.98,86.85
2026-05-26T23:20:00Z,14.43,87.07
2026-05-26T23:21:00Z,14.89,86.29
2026-05-26T23:22:00Z,15.97,85.14
2026-05-26T23:23:00Z,19.44,84.23
2026-05-26T23:24:00Z,14.72,84.82
2026-05-26T23:25:00Z,10.99,89.07
2026-05-26T23:26:00Z,9.37,91.98
2026-05-26T23:27:00Z,8.78,91.34
2026-05-26T23:28:00Z,5.05,94.92
2026-05-26T23:29:00Z,4.04,95.49
2026-05-26T23:30:00Z,2.12,98.39
2026-05-26T23:31:00Z,2.69,97.24
2026-05-26T23:32:00Z,4.41,96.49
2026-05-26T23:33:00Z,7.27,93.05
2026-05-26T23:34:00Z,8.76,91.74
2026-05-26T23:35:00Z,10.95,88.83
2026-05-26T23:36:00Z,11.95,87.95
2026-05-26T23:37:00Z,11.98,88.57
2026-05-26T23:38:00Z,10.38,90.82
2026-05-26T23:39:00Z,7.40,93.23
2026-05-26T23:40:00Z,6.50,94.24
2026-05-26T23:41:00Z,7.22,93.45
2026-05-26T23:42:00Z,4.63,95.58
2026-05-26T23:43:00Z,5.54,94.97
2026-05-26T23:44:00Z,6.56,93.95
2026-05-26T23:45:00Z,3.87,96.54
2026-05-26T23:46:00Z,5.14,96.52
2026-05-26T23:47:00Z,1.67,97.26
2026-05-26T23:48:00Z,1.67,99.00
