# event_ticker=KXATPMATCH-25NOV07SACTIE
# final_score=6-1 6-4
# match_winner=Learner Tien
# fav_player=Learner Tien
# dog_player=Vitaliy Sachko
# kalshi_date=2025-11-07
timestamp,Learner Tien,Vitaliy Sachko
2025-11-07T05:24:00Z,,20.00
2025-11-07T05:28:00Z,,19.00
2025-11-07T05:30:00Z,,19.00
2025-11-07T05:32:00Z,83.00,19.00
2025-11-07T05:36:00Z,83.00,19.00
2025-11-07T05:37:00Z,83.00,19.00
2025-11-07T05:41:00Z,83.00,19.00
2025-11-07T05:42:00Z,83.00,19.00
2025-11-07T05:47:00Z,83.43,19.18
2025-11-07T05:49:00Z,82.00,20.93
2025-11-07T05:52:00Z,82.00,20.00
2025-11-07T05:55:00Z,81.10,20.00
2025-11-07T05:56:00Z,81.10,20.68
2025-11-07T05:57:00Z,81.10,22.00
2025-11-07T05:58:00Z,81.10,21.00
2025-11-07T06:00:00Z,82.00,21.00
2025-11-07T06:01:00Z,82.00,21.86
2025-11-07T06:02:00Z,82.00,21.00
2025-11-07T06:03:00Z,81.00,21.00
2025-11-07T06:04:00Z,80.00,21.89
2025-11-07T06:06:00Z,80.99,21.00
2025-11-07T06:08:00Z,81.00,21.00
2025-11-07T06:09:00Z,81.00,21.00
2025-11-07T06:10:00Z,81.00,22.19
2025-11-07T06:12:00Z,80.00,22.19
2025-11-07T06:14:00Z,80.00,22.00
2025-11-07T06:16:00Z,80.00,22.00
2025-11-07T06:17:00Z,80.00,22.00
2025-11-07T06:20:00Z,80.00,22.19
2025-11-07T06:21:00Z,81.39,22.19
2025-11-07T06:22:00Z,81.39,21.00
2025-11-07T06:23:00Z,81.39,22.15
2025-11-07T06:25:00Z,81.39,22.00
2025-11-07T06:26:00Z,80.50,22.00
2025-11-07T06:28:00Z,81.00,21.00
2025-11-07T06:33:00Z,81.00,21.00
2025-11-07T06:37:00Z,81.00,21.00
2025-11-07T06:39:00Z,82.43,21.00
2025-11-07T06:43:00Z,83.00,21.00
2025-11-07T06:44:00Z,83.00,20.00
2025-11-07T06:46:00Z,83.00,18.16
2025-11-07T06:49:00Z,82.00,18.16
2025-11-07T06:54:00Z,82.00,20.00
2025-11-07T06:59:00Z,82.00,20.00
2025-11-07T07:03:00Z,82.28,20.00
2025-11-07T07:07:00Z,82.14,20.48
2025-11-07T07:09:00Z,82.14,20.87
2025-11-07T07:11:00Z,82.00,20.00
2025-11-07T07:24:00Z,82.00,20.00
2025-11-07T07:26:00Z,82.00,20.00
2025-11-07T07:29:00Z,82.00,18.00
2025-11-07T07:40:00Z,82.00,20.00
2025-11-07T07:42:00Z,82.00,20.00
2025-11-07T07:43:00Z,82.00,20.00
2025-11-07T07:45:00Z,82.00,18.00
2025-11-07T07:46:00Z,82.00,18.00
2025-11-07T07:55:00Z,82.00,20.00
2025-11-07T08:00:00Z,82.00,20.00
2025-11-07T08:09:00Z,82.00,20.00
2025-11-07T08:10:00Z,82.00,20.00
2025-11-07T08:12:00Z,82.00,20.00
2025-11-07T08:13:00Z,82.00,20.92
2025-11-07T08:14:00Z,82.00,20.92
2025-11-07T08:18:00Z,82.00,21.40
2025-11-07T08:27:00Z,82.00,22.00
2025-11-07T08:37:00Z,82.00,19.00
2025-11-07T08:48:00Z,82.00,18.04
2025-11-07T08:49:00Z,82.00,18.00
2025-11-07T08:52:00Z,83.00,18.00
2025-11-07T09:01:00Z,83.00,18.00
2025-11-07T09:06:00Z,83.00,18.00
2025-11-07T09:08:00Z,83.00,18.00
2025-11-07T09:15:00Z,83.00,18.00
2025-11-07T09:26:00Z,81.00,18.00
2025-11-07T09:34:00Z,81.00,18.00
2025-11-07T09:41:00Z,81.00,20.00
2025-11-07T09:54:00Z,81.00,20.00
2025-11-07T09:58:00Z,81.00,20.00
2025-11-07T10:16:00Z,81.00,20.00
2025-11-07T10:30:00Z,81.00,20.00
2025-11-07T10:36:00Z,81.00,20.00
2025-11-07T10:37:00Z,81.00,20.00
2025-11-07T10:39:00Z,81.00,20.82
2025-11-07T10:50:00Z,81.00,20.00
2025-11-07T10:51:00Z,81.00,20.00
2025-11-07T10:59:00Z,81.00,21.76
2025-11-07T11:00:00Z,80.45,21.76
2025-11-07T11:05:00Z,82.00,21.76
2025-11-07T11:15:00Z,82.00,21.41
2025-11-07T11:17:00Z,82.00,21.00
2025-11-07T11:21:00Z,82.00,21.41
2025-11-07T11:22:00Z,82.00,21.00
2025-11-07T11:27:00Z,82.00,21.85
2025-11-07T11:32:00Z,82.00,21.00
2025-11-07T11:33:00Z,80.00,21.00
2025-11-07T11:50:00Z,81.60,21.00
2025-11-07T11:51:00Z,81.60,20.00
2025-11-07T12:00:00Z,82.00,20.00
2025-11-07T12:03:00Z,81.00,20.00
2025-11-07T12:07:00Z,81.00,20.00
2025-11-07T12:13:00Z,81.00,20.00
2025-11-07T12:15:00Z,81.00,20.00
2025-11-07T12:17:00Z,81.00,20.00
2025-11-07T12:19:00Z,81.00,20.00
2025-11-07T12:25:00Z,81.00,20.00
2025-11-07T12:33:00Z,81.00,20.00
2025-11-07T12:36:00Z,81.00,20.00
2025-11-07T12:37:00Z,81.00,20.00
2025-11-07T12:41:00Z,81.00,20.00
2025-11-07T12:50:00Z,81.00,20.00
2025-11-07T12:53:00Z,81.00,20.00
2025-11-07T12:54:00Z,80.00,20.84
2025-11-07T12:55:00Z,81.00,20.84
2025-11-07T13:01:00Z,81.00,20.00
2025-11-07T13:08:00Z,81.00,20.00
2025-11-07T13:13:00Z,81.00,20.00
2025-11-07T13:16:00Z,81.00,20.00
2025-11-07T13:17:00Z,81.00,20.00
2025-11-07T13:22:00Z,81.00,20.00
2025-11-07T13:24:00Z,81.00,20.00
2025-11-07T13:28:00Z,81.00,20.00
2025-11-07T13:35:00Z,81.00,20.00
2025-11-07T13:36:00Z,81.00,20.00
2025-11-07T13:46:00Z,81.00,20.00
2025-11-07T13:49:00Z,81.00,20.00
2025-11-07T13:51:00Z,81.00,20.00
2025-11-07T13:52:00Z,81.00,20.00
2025-11-07T13:55:00Z,81.00,20.00
2025-11-07T14:05:00Z,81.00,20.00
2025-11-07T14:06:00Z,81.00,20.00
2025-11-07T14:08:00Z,81.00,20.00
2025-11-07T14:13:00Z,81.00,20.00
2025-11-07T14:15:00Z,81.00,20.00
2025-11-07T14:16:00Z,81.00,20.00
2025-11-07T14:17:00Z,81.00,20.00
2025-11-07T14:21:00Z,81.00,20.00
2025-11-07T14:23:00Z,81.00,20.00
2025-11-07T14:24:00Z,81.00,20.00
2025-11-07T14:25:00Z,81.00,20.00
2025-11-07T14:26:00Z,81.00,20.00
2025-11-07T14:28:00Z,81.00,20.00
2025-11-07T14:33:00Z,82.00,20.00
2025-11-07T14:39:00Z,82.00,20.00
2025-11-07T14:40:00Z,82.00,20.00
2025-11-07T14:41:00Z,82.00,20.00
2025-11-07T14:47:00Z,81.00,20.00
2025-11-07T14:48:00Z,82.00,20.00
2025-11-07T14:49:00Z,82.00,20.00
2025-11-07T14:50:00Z,82.00,20.00
2025-11-07T14:51:00Z,82.00,20.00
2025-11-07T14:54:00Z,82.00,20.00
2025-11-07T14:58:00Z,82.00,20.00
2025-11-07T14:59:00Z,82.00,20.00
2025-11-07T15:00:00Z,82.00,20.00
2025-11-07T15:02:00Z,82.00,20.00
2025-11-07T15:03:00Z,82.00,20.00
2025-11-07T15:07:00Z,82.00,20.00
2025-11-07T15:08:00Z,82.00,19.00
2025-11-07T15:09:00Z,82.00,19.00
2025-11-07T15:10:00Z,82.00,19.00
2025-11-07T15:13:00Z,82.00,19.00
2025-11-07T15:18:00Z,82.00,19.00
2025-11-07T15:19:00Z,82.00,19.00
2025-11-07T15:22:00Z,82.00,19.00
2025-11-07T15:34:00Z,82.00,19.00
2025-11-07T15:36:00Z,82.00,19.00
2025-11-07T15:37:00Z,81.00,19.00
2025-11-07T15:39:00Z,81.00,19.00
2025-11-07T15:40:00Z,81.00,19.00
2025-11-07T15:41:00Z,81.00,19.00
2025-11-07T15:42:00Z,82.00,19.00
2025-11-07T15:43:00Z,82.00,19.00
2025-11-07T15:44:00Z,82.00,19.00
2025-11-07T15:47:00Z,82.00,19.00
2025-11-07T15:48:00Z,82.00,19.00
2025-11-07T15:56:00Z,82.00,19.00
2025-11-07T15:58:00Z,82.00,19.00
2025-11-07T15:59:00Z,82.00,19.00
2025-11-07T16:01:00Z,82.00,19.00
2025-11-07T16:03:00Z,82.00,19.00
2025-11-07T16:04:00Z,82.00,19.00
2025-11-07T16:05:00Z,82.00,19.00
2025-11-07T16:09:00Z,82.00,19.00
2025-11-07T16:10:00Z,82.00,19.00
2025-11-07T16:14:00Z,82.00,19.00
2025-11-07T16:17:00Z,82.00,19.00
2025-11-07T16:20:00Z,82.00,19.00
2025-11-07T16:21:00Z,82.00,19.00
2025-11-07T16:23:00Z,82.00,19.00
2025-11-07T16:24:00Z,82.00,19.00
2025-11-07T16:26:00Z,82.00,19.00
2025-11-07T16:28:00Z,82.00,19.00
2025-11-07T16:31:00Z,82.00,19.00
2025-11-07T16:32:00Z,82.00,19.00
2025-11-07T16:33:00Z,82.00,19.00
2025-11-07T16:34:00Z,82.00,19.00
2025-11-07T16:36:00Z,82.00,19.00
2025-11-07T16:37:00Z,81.00,19.00
2025-11-07T16:38:00Z,81.00,19.00
2025-11-07T16:39:00Z,81.00,19.00
2025-11-07T16:40:00Z,83.05,18.02
2025-11-07T16:41:00Z,84.00,18.00
2025-11-07T16:42:00Z,84.00,18.00
2025-11-07T16:43:00Z,83.58,18.00
2025-11-07T16:44:00Z,83.38,18.00
2025-11-07T16:45:00Z,84.00,18.00
2025-11-07T16:46:00Z,84.00,17.51
2025-11-07T16:47:00Z,84.00,18.01
2025-11-07T16:48:00Z,84.00,19.00
2025-11-07T16:49:00Z,83.03,17.81
2025-11-07T16:50:00Z,83.03,19.00
2025-11-07T16:51:00Z,83.00,19.00
2025-11-07T16:52:00Z,84.00,19.00
2025-11-07T16:53:00Z,84.00,19.00
2025-11-07T16:54:00Z,83.00,19.00
2025-11-07T16:55:00Z,84.00,19.00
2025-11-07T16:56:00Z,84.00,19.00
2025-11-07T16:57:00Z,82.12,19.00
2025-11-07T16:58:00Z,83.00,19.00
2025-11-07T16:59:00Z,83.00,19.00
2025-11-07T17:00:00Z,83.00,18.05
2025-11-07T17:01:00Z,83.00,18.00
2025-11-07T17:02:00Z,83.00,18.00
2025-11-07T17:03:00Z,83.00,18.00
2025-11-07T17:04:00Z,84.00,18.00
2025-11-07T17:05:00Z,84.00,18.00
2025-11-07T17:06:00Z,84.00,18.00
2025-11-07T17:07:00Z,84.00,17.27
2025-11-07T17:08:00Z,84.00,18.00
2025-11-07T17:09:00Z,82.96,17.77
2025-11-07T17:10:00Z,84.00,16.11
2025-11-07T17:11:00Z,86.00,14.77
2025-11-07T17:12:00Z,86.05,14.06
2025-11-07T17:13:00Z,88.00,14.53
2025-11-07T17:14:00Z,88.64,12.51
2025-11-07T17:15:00Z,88.69,12.16
2025-11-07T17:16:00Z,90.04,9.57
2025-11-07T17:17:00Z,93.99,8.17
2025-11-07T17:18:00Z,95.00,8.73
2025-11-07T17:19:00Z,94.35,7.29
2025-11-07T17:20:00Z,94.05,7.22
2025-11-07T17:21:00Z,94.27,7.99
2025-11-07T17:22:00Z,94.95,5.99
2025-11-07T17:23:00Z,94.27,7.03
2025-11-07T17:24:00Z,94.08,7.90
2025-11-07T17:25:00Z,94.00,6.40
2025-11-07T17:26:00Z,96.00,5.92
2025-11-07T17:27:00Z,95.00,5.95
2025-11-07T17:28:00Z,96.00,5.50
2025-11-07T17:29:00Z,95.93,5.74
2025-11-07T17:30:00Z,96.01,3.72
2025-11-07T17:31:00Z,97.16,3.72
2025-11-07T17:32:00Z,97.77,4.14
2025-11-07T17:33:00Z,96.00,4.87
2025-11-07T17:34:00Z,96.00,3.91
2025-11-07T17:35:00Z,98.00,3.86
2025-11-07T17:36:00Z,96.04,4.46
2025-11-07T17:37:00Z,97.00,4.00
2025-11-07T17:38:00Z,96.00,5.18
2025-11-07T17:39:00Z,95.05,5.63
2025-11-07T17:40:00Z,95.00,6.37
2025-11-07T17:41:00Z,93.26,6.00
2025-11-07T17:42:00Z,96.00,5.98
2025-11-07T17:43:00Z,95.54,6.31
2025-11-07T17:44:00Z,94.50,6.66
2025-11-07T17:45:00Z,93.00,7.92
2025-11-07T17:46:00Z,93.02,7.45
2025-11-07T17:47:00Z,94.00,7.50
2025-11-07T17:48:00Z,94.00,7.25
2025-11-07T17:49:00Z,93.05,9.06
2025-11-07T17:50:00Z,91.14,9.01
2025-11-07T17:51:00Z,91.38,9.67
2025-11-07T17:52:00Z,91.08,9.09
2025-11-07T17:53:00Z,92.00,8.59
2025-11-07T17:54:00Z,92.00,7.13
2025-11-07T17:55:00Z,94.24,5.60
2025-11-07T17:56:00Z,98.12,3.50
2025-11-07T17:57:00Z,98.43,2.40
2025-11-07T17:58:00Z,97.28,2.04
2025-11-07T17:59:00Z,98.89,1.51
2025-11-07T18:00:00Z,99.00,1.01
2025-11-07T18:01:00Z,98.51,1.00
2025-11-07T18:02:00Z,98.31,2.35
2025-11-07T18:03:00Z,98.96,1.23
2025-11-07T18:04:00Z,98.96,1.11
2025-11-07T18:05:00Z,98.96,1.00
2025-11-07T18:06:00Z,99.00,1.00
2025-11-07T18:07:00Z,99.00,1.00
2025-11-07T18:10:00Z,99.00,1.00
2025-11-07T18:11:00Z,99.00,1.00
