# event_ticker=KXATPMATCH-26MAY21MICTIE
# final_score=6-4 3-6 6-1
# score_resolution=4-6 6-3 1-6
# match_winner=Learner Tien
# fav_player=Alex Michelsen
# dog_player=Learner Tien
# kalshi_date=2026-05-21
timestamp,Alex Michelsen,Learner Tien
2026-05-21T06:38:00Z,48.00,52.00
2026-05-21T06:39:00Z,48.00,52.00
2026-05-21T06:40:00Z,48.00,52.00
2026-05-21T06:42:00Z,49.00,52.00
2026-05-21T06:46:00Z,49.00,52.00
2026-05-21T06:52:00Z,49.00,52.00
2026-05-21T07:03:00Z,49.00,52.00
2026-05-21T07:05:00Z,49.51,49.06
2026-05-21T07:06:00Z,49.51,50.00
2026-05-21T07:35:00Z,53.28,50.00
2026-05-21T09:02:00Z,53.28,49.00
2026-05-21T09:03:00Z,53.28,49.00
2026-05-21T09:04:00Z,53.28,49.00
2026-05-21T09:06:00Z,51.00,49.00
2026-05-21T09:07:00Z,51.00,49.00
2026-05-21T09:08:00Z,52.00,49.00
2026-05-21T09:09:00Z,52.00,50.00
2026-05-21T09:15:00Z,52.00,50.00
2026-05-21T09:20:00Z,52.00,50.00
2026-05-21T09:22:00Z,52.00,50.00
2026-05-21T09:29:00Z,52.00,50.00
2026-05-21T09:31:00Z,52.00,50.00
2026-05-21T09:35:00Z,52.00,50.00
2026-05-21T09:37:00Z,52.00,50.00
2026-05-21T09:50:00Z,52.00,50.00
2026-05-21T09:54:00Z,52.00,50.00
2026-05-21T10:11:00Z,52.00,50.00
2026-05-21T10:17:00Z,52.00,50.00
2026-05-21T10:38:00Z,52.00,50.00
2026-05-21T10:40:00Z,52.00,50.00
2026-05-21T10:48:00Z,52.00,50.00
2026-05-21T10:50:00Z,52.00,50.00
2026-05-21T10:51:00Z,52.00,50.00
2026-05-21T11:00:00Z,52.00,50.00
2026-05-21T11:07:00Z,52.00,50.00
2026-05-21T11:09:00Z,52.00,50.00
2026-05-21T11:17:00Z,52.00,50.00
2026-05-21T11:19:00Z,52.00,50.00
2026-05-21T11:20:00Z,50.05,50.00
2026-05-21T11:21:00Z,50.05,50.00
2026-05-21T11:24:00Z,50.05,50.00
2026-05-21T11:26:00Z,51.00,50.00
2026-05-21T11:29:00Z,51.00,50.00
2026-05-21T11:30:00Z,51.00,50.00
2026-05-21T11:31:00Z,51.00,50.00
2026-05-21T11:33:00Z,51.00,50.00
2026-05-21T11:39:00Z,52.00,50.00
2026-05-21T11:41:00Z,52.00,50.00
2026-05-21T11:43:00Z,52.00,50.00
2026-05-21T11:44:00Z,52.00,51.00
2026-05-21T11:46:00Z,52.00,51.00
2026-05-21T11:54:00Z,50.67,51.00
2026-05-21T11:55:00Z,51.00,51.00
2026-05-21T11:56:00Z,51.00,51.00
2026-05-21T12:00:00Z,51.00,51.00
2026-05-21T12:01:00Z,50.00,51.00
2026-05-21T12:02:00Z,50.00,51.00
2026-05-21T12:12:00Z,50.00,51.00
2026-05-21T12:14:00Z,50.00,51.00
2026-05-21T12:16:00Z,51.00,51.00
2026-05-21T12:18:00Z,51.00,51.00
2026-05-21T12:20:00Z,51.00,51.00
2026-05-21T12:24:00Z,51.00,49.03
2026-05-21T12:25:00Z,51.00,50.00
2026-05-21T12:26:00Z,51.00,50.00
2026-05-21T12:30:00Z,51.00,50.00
2026-05-21T12:31:00Z,51.00,50.00
2026-05-21T12:33:00Z,51.00,50.00
2026-05-21T12:34:00Z,51.00,50.00
2026-05-21T12:35:00Z,51.00,50.00
2026-05-21T12:36:00Z,51.00,50.00
2026-05-21T12:37:00Z,51.00,50.00
2026-05-21T12:38:00Z,51.00,50.00
2026-05-21T12:39:00Z,51.00,50.00
2026-05-21T12:41:00Z,51.00,50.00
2026-05-21T12:42:00Z,51.00,50.00
2026-05-21T12:47:00Z,51.00,50.00
2026-05-21T12:49:00Z,51.00,50.00
2026-05-21T12:52:00Z,51.00,50.00
2026-05-21T12:55:00Z,51.00,50.00
2026-05-21T12:56:00Z,51.00,50.00
2026-05-21T13:01:00Z,51.00,50.00
2026-05-21T13:06:00Z,51.00,50.00
2026-05-21T13:07:00Z,51.00,50.00
2026-05-21T13:08:00Z,51.00,50.00
2026-05-21T13:09:00Z,51.00,50.00
2026-05-21T13:11:00Z,51.00,50.00
2026-05-21T13:13:00Z,51.00,50.00
2026-05-21T13:14:00Z,51.00,50.00
2026-05-21T13:15:00Z,51.00,50.00
2026-05-21T13:16:00Z,51.00,50.00
2026-05-21T13:17:00Z,51.00,50.00
2026-05-21T13:19:00Z,51.00,50.00
2026-05-21T13:20:00Z,51.00,50.00
2026-05-21T13:21:00Z,51.00,50.00
2026-05-21T13:23:00Z,51.00,50.00
2026-05-21T13:24:00Z,51.00,50.00
2026-05-21T13:25:00Z,51.00,50.00
2026-05-21T13:27:00Z,51.00,50.00
2026-05-21T13:28:00Z,51.00,50.00
2026-05-21T13:29:00Z,51.00,50.00
2026-05-21T13:30:00Z,51.00,50.00
2026-05-21T13:32:00Z,51.00,50.00
2026-05-21T13:33:00Z,51.00,50.00
2026-05-21T13:34:00Z,51.00,50.00
2026-05-21T13:35:00Z,51.00,50.00
2026-05-21T13:36:00Z,51.00,50.00
2026-05-21T13:38:00Z,51.00,50.00
2026-05-21T13:39:00Z,51.00,50.00
2026-05-21T13:40:00Z,51.00,50.00
2026-05-21T13:41:00Z,51.00,50.10
2026-05-21T13:42:00Z,51.00,51.00
2026-05-21T13:43:00Z,51.00,51.00
2026-05-21T13:44:00Z,51.00,51.00
2026-05-21T13:45:00Z,51.00,51.00
2026-05-21T13:46:00Z,51.00,51.00
2026-05-21T13:47:00Z,50.96,51.00
2026-05-21T13:48:00Z,51.00,51.00
2026-05-21T13:49:00Z,50.00,51.00
2026-05-21T13:50:00Z,50.00,51.00
2026-05-21T13:51:00Z,50.00,51.00
2026-05-21T13:52:00Z,50.00,51.00
2026-05-21T13:53:00Z,51.00,51.00
2026-05-21T13:54:00Z,51.00,51.00
2026-05-21T13:56:00Z,51.00,51.00
2026-05-21T13:57:00Z,51.00,51.00
2026-05-21T13:58:00Z,51.00,51.00
2026-05-21T13:59:00Z,51.00,51.00
2026-05-21T14:00:00Z,51.00,51.00
2026-05-21T14:01:00Z,51.00,51.00
2026-05-21T14:02:00Z,51.00,51.00
2026-05-21T14:03:00Z,51.00,51.00
2026-05-21T14:04:00Z,51.00,51.00
2026-05-21T14:05:00Z,51.00,51.00
2026-05-21T14:07:00Z,51.00,51.00
2026-05-21T14:08:00Z,51.00,51.00
2026-05-21T14:09:00Z,51.00,51.00
2026-05-21T14:12:00Z,51.00,51.00
2026-05-21T14:14:00Z,51.00,50.00
2026-05-21T14:15:00Z,51.00,50.00
2026-05-21T14:16:00Z,51.00,51.00
2026-05-21T14:17:00Z,51.00,50.00
2026-05-21T14:18:00Z,51.00,50.00
2026-05-21T14:19:00Z,51.00,50.00
2026-05-21T14:20:00Z,51.00,50.00
2026-05-21T14:22:00Z,51.00,50.00
2026-05-21T14:23:00Z,51.00,51.00
2026-05-21T14:24:00Z,51.00,51.00
2026-05-21T14:26:00Z,51.00,51.00
2026-05-21T14:27:00Z,51.00,51.00
2026-05-21T14:28:00Z,51.00,51.00
2026-05-21T14:29:00Z,51.00,51.00
2026-05-21T14:30:00Z,51.00,51.00
2026-05-21T14:31:00Z,51.00,51.00
2026-05-21T14:32:00Z,51.00,51.00
2026-05-21T14:33:00Z,51.00,51.00
2026-05-21T14:34:00Z,50.00,51.00
2026-05-21T14:35:00Z,50.00,51.00
2026-05-21T14:36:00Z,51.00,51.00
2026-05-21T14:37:00Z,51.00,51.00
2026-05-21T14:38:00Z,51.00,51.00
2026-05-21T14:40:00Z,51.00,51.00
2026-05-21T14:41:00Z,51.00,51.00
2026-05-21T14:42:00Z,51.00,51.00
2026-05-21T14:43:00Z,51.00,51.00
2026-05-21T14:44:00Z,51.00,51.00
2026-05-21T14:46:00Z,51.00,51.00
2026-05-21T14:47:00Z,51.00,51.00
2026-05-21T14:48:00Z,51.00,51.00
2026-05-21T14:49:00Z,51.00,51.00
2026-05-21T14:50:00Z,51.00,51.00
2026-05-21T14:51:00Z,50.00,51.00
2026-05-21T14:52:00Z,50.00,51.00
2026-05-21T14:53:00Z,50.00,51.00
2026-05-21T14:54:00Z,50.00,51.00
2026-05-21T14:55:00Z,50.00,51.00
2026-05-21T14:56:00Z,50.00,51.00
2026-05-21T14:57:00Z,51.00,51.00
2026-05-21T14:58:00Z,51.00,51.00
2026-05-21T15:00:00Z,50.69,51.00
2026-05-21T15:01:00Z,50.96,50.94
2026-05-21T15:02:00Z,50.96,51.00
2026-05-21T15:04:00Z,50.00,51.00
2026-05-21T15:05:00Z,50.00,51.00
2026-05-21T15:06:00Z,50.00,51.00
2026-05-21T15:07:00Z,50.00,51.00
2026-05-21T15:08:00Z,50.00,51.00
2026-05-21T15:09:00Z,50.00,51.00
2026-05-21T15:10:00Z,50.00,51.00
2026-05-21T15:11:00Z,50.00,50.99
2026-05-21T15:12:00Z,50.00,51.00
2026-05-21T15:13:00Z,50.00,51.00
2026-05-21T15:14:00Z,50.00,51.00
2026-05-21T15:15:00Z,50.00,51.00
2026-05-21T15:16:00Z,50.00,51.00
2026-05-21T15:18:00Z,50.00,51.00
2026-05-21T15:19:00Z,50.00,51.00
2026-05-21T15:20:00Z,50.00,51.00
2026-05-21T15:21:00Z,50.00,51.00
2026-05-21T15:22:00Z,50.00,51.00
2026-05-21T15:23:00Z,49.00,52.00
2026-05-21T15:24:00Z,49.00,52.00
2026-05-21T15:25:00Z,49.00,52.00
2026-05-21T15:26:00Z,49.00,52.00
2026-05-21T15:27:00Z,49.00,52.00
2026-05-21T15:28:00Z,49.00,52.00
2026-05-21T15:29:00Z,49.00,52.00
2026-05-21T15:30:00Z,49.00,52.00
2026-05-21T15:31:00Z,49.00,52.00
2026-05-21T15:32:00Z,49.00,51.00
2026-05-21T15:33:00Z,48.54,52.00
2026-05-21T15:35:00Z,49.00,52.00
2026-05-21T15:36:00Z,49.00,52.00
2026-05-21T15:37:00Z,49.00,52.00
2026-05-21T15:38:00Z,49.00,52.00
2026-05-21T15:39:00Z,49.00,52.00
2026-05-21T15:40:00Z,49.00,52.00
2026-05-21T15:41:00Z,49.00,52.96
2026-05-21T15:42:00Z,48.99,52.09
2026-05-21T15:43:00Z,49.00,53.00
2026-05-21T15:44:00Z,49.00,52.91
2026-05-21T15:45:00Z,49.00,53.00
2026-05-21T15:46:00Z,49.00,53.00
2026-05-21T15:47:00Z,49.00,53.00
2026-05-21T15:48:00Z,49.00,53.00
2026-05-21T15:49:00Z,49.00,52.71
2026-05-21T15:50:00Z,49.00,53.00
2026-05-21T15:51:00Z,49.00,53.00
2026-05-21T15:52:00Z,49.00,52.77
2026-05-21T15:53:00Z,49.00,52.99
2026-05-21T15:54:00Z,48.31,52.53
2026-05-21T15:55:00Z,49.00,53.00
2026-05-21T15:56:00Z,49.00,53.00
2026-05-21T15:57:00Z,49.00,53.00
2026-05-21T15:58:00Z,48.97,53.00
2026-05-21T15:59:00Z,48.73,53.00
2026-05-21T16:00:00Z,48.92,53.00
2026-05-21T16:01:00Z,49.00,52.52
2026-05-21T16:02:00Z,49.00,53.00
2026-05-21T16:03:00Z,49.00,53.00
2026-05-21T16:04:00Z,49.00,53.00
2026-05-21T16:05:00Z,49.00,53.00
2026-05-21T16:06:00Z,48.03,53.00
2026-05-21T16:07:00Z,48.00,53.00
2026-05-21T16:08:00Z,48.62,52.99
2026-05-21T16:09:00Z,48.74,52.43
2026-05-21T16:10:00Z,45.56,55.96
2026-05-21T16:11:00Z,37.11,60.79
2026-05-21T16:12:00Z,35.04,65.22
2026-05-21T16:13:00Z,39.05,64.42
2026-05-21T16:14:00Z,37.57,62.13
2026-05-21T16:15:00Z,38.01,62.67
2026-05-21T16:16:00Z,36.16,65.36
2026-05-21T16:17:00Z,35.54,65.89
2026-05-21T16:18:00Z,31.92,68.84
2026-05-21T16:19:00Z,33.06,67.30
2026-05-21T16:20:00Z,34.76,68.13
2026-05-21T16:21:00Z,32.06,68.69
2026-05-21T16:22:00Z,32.70,68.55
2026-05-21T16:23:00Z,31.51,69.28
2026-05-21T16:24:00Z,32.99,68.00
2026-05-21T16:25:00Z,33.00,68.00
2026-05-21T16:26:00Z,35.84,66.21
2026-05-21T16:27:00Z,41.24,60.04
2026-05-21T16:28:00Z,47.75,54.62
2026-05-21T16:29:00Z,45.41,55.78
2026-05-21T16:30:00Z,49.62,54.08
2026-05-21T16:31:00Z,48.69,52.31
2026-05-21T16:32:00Z,49.54,49.89
2026-05-21T16:33:00Z,51.46,48.64
2026-05-21T16:34:00Z,52.05,48.45
2026-05-21T16:35:00Z,51.77,49.57
2026-05-21T16:36:00Z,52.21,48.99
2026-05-21T16:37:00Z,49.56,51.58
2026-05-21T16:38:00Z,44.83,58.14
2026-05-21T16:39:00Z,33.77,67.98
2026-05-21T16:40:00Z,29.25,70.89
2026-05-21T16:41:00Z,29.68,70.97
2026-05-21T16:42:00Z,27.89,73.27
2026-05-21T16:43:00Z,30.41,68.53
2026-05-21T16:44:00Z,41.52,57.18
2026-05-21T16:45:00Z,48.54,53.43
2026-05-21T16:46:00Z,51.29,49.93
2026-05-21T16:47:00Z,52.73,48.83
2026-05-21T16:48:00Z,48.60,52.52
2026-05-21T16:49:00Z,46.34,56.16
2026-05-21T16:50:00Z,43.96,59.47
2026-05-21T16:51:00Z,30.29,70.90
2026-05-21T16:52:00Z,27.77,72.99
2026-05-21T16:53:00Z,28.79,71.91
2026-05-21T16:54:00Z,28.97,72.65
2026-05-21T16:55:00Z,23.45,76.02
2026-05-21T16:56:00Z,20.40,79.14
2026-05-21T16:57:00Z,21.00,79.46
2026-05-21T16:58:00Z,21.29,79.42
2026-05-21T16:59:00Z,22.04,79.24
2026-05-21T17:00:00Z,24.40,75.23
2026-05-21T17:01:00Z,25.86,76.60
2026-05-21T17:02:00Z,22.50,78.90
2026-05-21T17:03:00Z,20.88,80.67
2026-05-21T17:04:00Z,16.94,84.25
2026-05-21T17:05:00Z,19.03,81.85
2026-05-21T17:06:00Z,20.62,76.73
2026-05-21T17:07:00Z,21.45,80.86
2026-05-21T17:08:00Z,22.56,77.04
2026-05-21T17:09:00Z,23.23,76.47
2026-05-21T17:10:00Z,25.29,76.44
2026-05-21T17:11:00Z,31.21,69.43
2026-05-21T17:12:00Z,29.54,72.37
2026-05-21T17:13:00Z,26.36,71.21
2026-05-21T17:14:00Z,21.61,79.19
2026-05-21T17:15:00Z,20.76,81.29
2026-05-21T17:16:00Z,19.06,82.50
2026-05-21T17:17:00Z,23.56,76.96
2026-05-21T17:18:00Z,24.95,75.99
2026-05-21T17:19:00Z,26.43,74.62
2026-05-21T17:20:00Z,31.08,68.72
2026-05-21T17:21:00Z,36.69,63.11
2026-05-21T17:22:00Z,36.81,63.55
2026-05-21T17:23:00Z,33.25,70.56
2026-05-21T17:24:00Z,40.04,63.72
2026-05-21T17:25:00Z,27.79,66.89
2026-05-21T17:26:00Z,27.44,72.80
2026-05-21T17:27:00Z,27.64,73.45
2026-05-21T17:28:00Z,28.70,71.19
2026-05-21T17:29:00Z,35.30,64.50
2026-05-21T17:30:00Z,41.72,58.59
2026-05-21T17:31:00Z,36.24,63.70
2026-05-21T17:32:00Z,41.51,60.99
2026-05-21T17:33:00Z,44.33,57.25
2026-05-21T17:34:00Z,42.95,56.52
2026-05-21T17:35:00Z,44.15,58.13
2026-05-21T17:36:00Z,45.88,53.85
2026-05-21T17:37:00Z,46.56,53.82
2026-05-21T17:38:00Z,46.43,54.18
2026-05-21T17:39:00Z,41.25,58.31
2026-05-21T17:40:00Z,41.06,59.77
2026-05-21T17:41:00Z,37.95,62.35
2026-05-21T17:42:00Z,27.44,68.04
2026-05-21T17:43:00Z,19.60,82.26
2026-05-21T17:44:00Z,14.78,84.93
2026-05-21T17:45:00Z,14.48,84.44
2026-05-21T17:46:00Z,21.31,81.23
2026-05-21T17:47:00Z,16.70,84.80
2026-05-21T17:48:00Z,15.86,84.48
2026-05-21T17:49:00Z,24.80,75.85
2026-05-21T17:50:00Z,37.89,62.84
2026-05-21T17:51:00Z,37.51,63.62
2026-05-21T17:52:00Z,34.83,67.60
2026-05-21T17:53:00Z,33.58,67.59
2026-05-21T17:54:00Z,31.54,71.99
2026-05-21T17:55:00Z,16.58,81.87
2026-05-21T17:56:00Z,12.63,87.19
2026-05-21T17:57:00Z,11.29,89.03
2026-05-21T17:58:00Z,16.66,84.57
2026-05-21T17:59:00Z,9.89,90.58
2026-05-21T18:00:00Z,9.90,90.49
2026-05-21T18:01:00Z,9.13,93.22
2026-05-21T18:02:00Z,4.05,95.21
2026-05-21T18:03:00Z,2.06,97.67
2026-05-21T18:04:00Z,1.05,98.94
2026-05-21T18:05:00Z,1.34,98.97
2026-05-21T18:06:00Z,1.00,99.00
2026-05-21T18:07:00Z,1.00,99.00
