# event_ticker=KXATPCHALLENGERMATCH-26MAY30COUHUS
# final_score=2-6 6-4 7-5
# match_winner=Giles Hussey
# fav_player=Giles Hussey
# dog_player=Eliakim Coulibaly
# kalshi_date=2026-05-30
timestamp,Eliakim Coulibaly,Giles Hussey
2026-05-29T20:54:00Z,,41.43
2026-05-29T21:39:00Z,60.00,41.43
2026-05-29T22:47:00Z,60.00,41.43
2026-05-29T23:17:00Z,58.00,41.43
2026-05-30T02:05:00Z,58.00,41.43
2026-05-30T02:09:00Z,58.00,42.00
2026-05-30T02:10:00Z,58.00,42.00
2026-05-30T02:18:00Z,58.00,42.00
2026-05-30T02:19:00Z,58.00,42.00
2026-05-30T02:27:00Z,58.00,42.00
2026-05-30T02:30:00Z,58.00,42.00
2026-05-30T02:33:00Z,58.00,42.00
2026-05-30T02:35:00Z,58.00,42.00
2026-05-30T02:44:00Z,58.00,42.00
2026-05-30T02:45:00Z,58.00,42.00
2026-05-30T02:46:00Z,58.00,42.00
2026-05-30T02:50:00Z,58.00,42.00
2026-05-30T02:53:00Z,58.00,42.00
2026-05-30T02:55:00Z,58.00,43.00
2026-05-30T03:02:00Z,58.00,43.00
2026-05-30T03:10:00Z,58.00,42.00
2026-05-30T03:11:00Z,58.00,42.00
2026-05-30T03:19:00Z,58.00,42.00
2026-05-30T03:24:00Z,58.00,42.00
2026-05-30T03:31:00Z,58.00,42.00
2026-05-30T03:37:00Z,58.00,42.00
2026-05-30T03:39:00Z,58.00,42.00
2026-05-30T03:41:00Z,58.97,42.00
2026-05-30T03:50:00Z,58.97,42.00
2026-05-30T03:52:00Z,60.00,42.00
2026-05-30T03:59:00Z,60.00,42.00
2026-05-30T04:02:00Z,60.00,42.00
2026-05-30T04:03:00Z,60.00,42.00
2026-05-30T04:21:00Z,60.00,42.00
2026-05-30T04:28:00Z,60.00,42.00
2026-05-30T04:29:00Z,60.00,42.00
2026-05-30T04:31:00Z,60.00,42.00
2026-05-30T04:40:00Z,60.00,42.00
2026-05-30T04:41:00Z,60.00,42.00
2026-05-30T04:43:00Z,60.00,42.00
2026-05-30T04:44:00Z,60.00,42.00
2026-05-30T04:47:00Z,60.00,42.00
2026-05-30T04:50:00Z,60.00,42.00
2026-05-30T04:51:00Z,60.00,42.00
2026-05-30T04:55:00Z,60.00,42.00
2026-05-30T05:02:00Z,60.00,42.00
2026-05-30T05:03:00Z,60.00,42.00
2026-05-30T05:09:00Z,60.00,42.00
2026-05-30T05:12:00Z,60.00,42.00
2026-05-30T05:14:00Z,60.00,42.00
2026-05-30T05:15:00Z,60.00,42.00
2026-05-30T05:19:00Z,60.00,42.00
2026-05-30T05:23:00Z,61.00,42.00
2026-05-30T05:25:00Z,61.00,42.00
2026-05-30T05:26:00Z,61.00,42.00
2026-05-30T05:27:00Z,61.00,42.00
2026-05-30T05:28:00Z,61.00,42.00
2026-05-30T05:29:00Z,61.00,42.00
2026-05-30T05:30:00Z,61.00,42.00
2026-05-30T05:31:00Z,61.00,42.00
2026-05-30T05:32:00Z,61.00,42.00
2026-05-30T05:34:00Z,61.00,42.00
2026-05-30T05:35:00Z,60.59,42.00
2026-05-30T05:36:00Z,61.00,42.00
2026-05-30T05:41:00Z,61.00,42.00
2026-05-30T05:42:00Z,61.00,42.00
2026-05-30T05:43:00Z,61.00,42.00
2026-05-30T05:46:00Z,61.00,42.00
2026-05-30T05:47:00Z,61.00,42.00
2026-05-30T05:49:00Z,61.00,42.00
2026-05-30T05:50:00Z,61.00,42.00
2026-05-30T05:52:00Z,61.00,42.00
2026-05-30T05:55:00Z,61.00,42.00
2026-05-30T05:58:00Z,61.00,42.00
2026-05-30T05:59:00Z,61.00,42.00
2026-05-30T06:05:00Z,61.00,42.00
2026-05-30T06:06:00Z,61.00,42.00
2026-05-30T06:10:00Z,61.00,42.00
2026-05-30T06:11:00Z,61.00,42.00
2026-05-30T06:13:00Z,61.00,42.00
2026-05-30T06:19:00Z,61.00,40.16
2026-05-30T06:24:00Z,61.00,39.00
2026-05-30T06:26:00Z,61.00,40.00
2026-05-30T06:28:00Z,61.00,40.00
2026-05-30T06:29:00Z,61.00,40.00
2026-05-30T06:30:00Z,61.00,40.00
2026-05-30T06:36:00Z,61.00,40.00
2026-05-30T06:40:00Z,61.00,40.00
2026-05-30T06:43:00Z,61.00,40.00
2026-05-30T06:46:00Z,61.00,40.00
2026-05-30T06:48:00Z,61.00,40.00
2026-05-30T06:50:00Z,61.00,39.00
2026-05-30T06:53:00Z,61.00,39.00
2026-05-30T06:55:00Z,61.00,40.00
2026-05-30T06:58:00Z,61.00,40.00
2026-05-30T06:59:00Z,61.00,40.00
2026-05-30T07:01:00Z,61.00,40.00
2026-05-30T07:05:00Z,61.04,40.00
2026-05-30T07:06:00Z,61.00,40.00
2026-05-30T07:08:00Z,61.49,40.00
2026-05-30T07:09:00Z,61.49,40.00
2026-05-30T07:12:00Z,61.00,40.00
2026-05-30T07:14:00Z,61.01,40.00
2026-05-30T07:21:00Z,61.00,40.00
2026-05-30T07:22:00Z,61.00,40.00
2026-05-30T07:23:00Z,61.00,40.00
2026-05-30T07:24:00Z,61.00,40.00
2026-05-30T07:26:00Z,61.00,40.00
2026-05-30T07:32:00Z,61.00,40.00
2026-05-30T07:33:00Z,61.00,40.00
2026-05-30T07:35:00Z,61.00,40.00
2026-05-30T07:38:00Z,61.00,40.00
2026-05-30T07:46:00Z,61.00,40.00
2026-05-30T07:47:00Z,61.00,40.00
2026-05-30T07:50:00Z,61.00,40.00
2026-05-30T07:51:00Z,61.00,40.00
2026-05-30T07:52:00Z,61.00,40.00
2026-05-30T07:56:00Z,61.00,40.00
2026-05-30T07:58:00Z,61.00,40.00
2026-05-30T07:59:00Z,61.00,40.00
2026-05-30T08:00:00Z,61.00,40.44
2026-05-30T08:02:00Z,61.00,40.44
2026-05-30T08:05:00Z,61.42,40.44
2026-05-30T08:06:00Z,61.00,40.44
2026-05-30T08:08:00Z,61.99,41.00
2026-05-30T08:14:00Z,64.00,41.00
2026-05-30T08:16:00Z,63.85,38.00
2026-05-30T08:17:00Z,64.47,38.00
2026-05-30T08:18:00Z,64.47,39.18
2026-05-30T08:19:00Z,64.47,40.19
2026-05-30T08:20:00Z,61.00,40.19
2026-05-30T08:21:00Z,60.00,42.44
2026-05-30T08:22:00Z,56.92,46.19
2026-05-30T08:23:00Z,48.86,51.34
2026-05-30T08:24:00Z,48.46,55.67
2026-05-30T08:25:00Z,45.08,56.40
2026-05-30T08:26:00Z,43.66,57.64
2026-05-30T08:27:00Z,40.20,60.19
2026-05-30T08:28:00Z,40.23,60.19
2026-05-30T08:29:00Z,40.33,60.23
2026-05-30T08:30:00Z,40.00,60.52
2026-05-30T08:31:00Z,40.98,60.08
2026-05-30T08:32:00Z,40.01,60.13
2026-05-30T08:33:00Z,44.25,56.85
2026-05-30T08:34:00Z,51.32,48.48
2026-05-30T08:35:00Z,50.99,49.47
2026-05-30T08:36:00Z,59.29,42.50
2026-05-30T08:37:00Z,59.70,41.45
2026-05-30T08:38:00Z,59.55,42.17
2026-05-30T08:39:00Z,61.44,40.43
2026-05-30T08:40:00Z,62.71,39.00
2026-05-30T08:41:00Z,62.71,38.86
2026-05-30T08:42:00Z,65.83,35.88
2026-05-30T08:43:00Z,64.38,36.87
2026-05-30T08:44:00Z,68.00,33.43
2026-05-30T08:45:00Z,73.84,24.79
2026-05-30T08:46:00Z,76.37,24.20
2026-05-30T08:47:00Z,81.92,21.26
2026-05-30T08:48:00Z,79.79,20.00
2026-05-30T08:49:00Z,81.95,19.89
2026-05-30T08:50:00Z,81.50,18.63
2026-05-30T08:51:00Z,83.96,17.01
2026-05-30T08:52:00Z,85.18,15.01
2026-05-30T08:53:00Z,85.91,16.06
2026-05-30T08:54:00Z,85.00,15.84
2026-05-30T08:55:00Z,86.00,15.41
2026-05-30T08:56:00Z,84.55,15.86
2026-05-30T08:57:00Z,85.74,12.37
2026-05-30T08:58:00Z,89.20,12.00
2026-05-30T08:59:00Z,90.27,9.59
2026-05-30T09:00:00Z,92.00,9.33
2026-05-30T09:01:00Z,94.25,5.74
2026-05-30T09:02:00Z,94.96,4.41
2026-05-30T09:03:00Z,95.04,6.72
2026-05-30T09:04:00Z,91.71,8.07
2026-05-30T09:05:00Z,90.39,10.96
2026-05-30T09:06:00Z,88.26,12.96
2026-05-30T09:07:00Z,87.56,12.88
2026-05-30T09:08:00Z,86.92,13.58
2026-05-30T09:09:00Z,87.98,14.08
2026-05-30T09:10:00Z,89.01,13.69
2026-05-30T09:11:00Z,85.24,14.46
2026-05-30T09:12:00Z,84.68,16.47
2026-05-30T09:13:00Z,87.98,13.11
2026-05-30T09:14:00Z,89.02,12.04
2026-05-30T09:15:00Z,86.57,15.03
2026-05-30T09:16:00Z,87.34,14.41
2026-05-30T09:17:00Z,89.00,13.00
2026-05-30T09:18:00Z,90.98,9.92
2026-05-30T09:19:00Z,93.88,7.22
2026-05-30T09:20:00Z,88.80,11.30
2026-05-30T09:21:00Z,84.67,16.57
2026-05-30T09:22:00Z,77.81,22.45
2026-05-30T09:23:00Z,76.50,24.90
2026-05-30T09:24:00Z,72.96,28.81
2026-05-30T09:25:00Z,69.24,31.31
2026-05-30T09:26:00Z,66.86,32.68
2026-05-30T09:27:00Z,63.07,33.62
2026-05-30T09:28:00Z,62.90,37.49
2026-05-30T09:29:00Z,61.68,37.92
2026-05-30T09:30:00Z,63.96,37.45
2026-05-30T09:31:00Z,65.51,35.56
2026-05-30T09:32:00Z,66.17,33.81
2026-05-30T09:33:00Z,69.15,32.25
2026-05-30T09:34:00Z,69.30,32.26
2026-05-30T09:35:00Z,68.20,34.42
2026-05-30T09:36:00Z,59.88,37.61
2026-05-30T09:37:00Z,61.64,38.89
2026-05-30T09:38:00Z,60.03,39.45
2026-05-30T09:39:00Z,59.71,41.28
2026-05-30T09:40:00Z,61.07,40.41
2026-05-30T09:41:00Z,60.64,38.58
2026-05-30T09:42:00Z,58.88,42.00
2026-05-30T09:43:00Z,61.64,38.65
2026-05-30T09:44:00Z,52.88,48.66
2026-05-30T09:45:00Z,39.24,61.14
2026-05-30T09:46:00Z,32.16,67.23
2026-05-30T09:47:00Z,35.72,64.91
2026-05-30T09:48:00Z,38.90,63.56
2026-05-30T09:49:00Z,30.59,69.49
2026-05-30T09:50:00Z,26.98,73.34
2026-05-30T09:51:00Z,25.51,75.54
2026-05-30T09:52:00Z,30.86,67.50
2026-05-30T09:53:00Z,33.27,67.21
2026-05-30T09:54:00Z,32.86,67.57
2026-05-30T09:55:00Z,29.25,70.11
2026-05-30T09:56:00Z,26.84,73.88
2026-05-30T09:57:00Z,25.36,74.91
2026-05-30T09:58:00Z,25.40,76.77
2026-05-30T09:59:00Z,21.37,79.74
2026-05-30T10:00:00Z,12.34,85.74
2026-05-30T10:01:00Z,21.19,78.60
2026-05-30T10:02:00Z,28.17,73.06
2026-05-30T10:03:00Z,30.59,71.72
2026-05-30T10:04:00Z,19.75,78.96
2026-05-30T10:05:00Z,22.98,79.04
2026-05-30T10:06:00Z,41.30,57.05
2026-05-30T10:07:00Z,52.72,42.90
2026-05-30T10:08:00Z,63.12,36.90
2026-05-30T10:09:00Z,67.65,34.36
2026-05-30T10:10:00Z,69.33,29.53
2026-05-30T10:11:00Z,69.39,30.80
2026-05-30T10:12:00Z,78.52,22.51
2026-05-30T10:13:00Z,70.80,33.18
2026-05-30T10:14:00Z,61.84,40.93
2026-05-30T10:15:00Z,60.54,40.68
2026-05-30T10:16:00Z,66.76,38.22
2026-05-30T10:17:00Z,72.26,28.95
2026-05-30T10:18:00Z,71.57,30.70
2026-05-30T10:19:00Z,66.06,35.75
2026-05-30T10:20:00Z,58.80,41.10
2026-05-30T10:21:00Z,58.11,41.70
2026-05-30T10:22:00Z,53.96,46.40
2026-05-30T10:23:00Z,54.80,51.19
2026-05-30T10:24:00Z,31.11,66.19
2026-05-30T10:25:00Z,17.00,82.44
2026-05-30T10:26:00Z,16.79,83.27
2026-05-30T10:27:00Z,20.27,79.90
2026-05-30T10:28:00Z,13.96,86.90
2026-05-30T10:29:00Z,4.88,96.07
2026-05-30T10:30:00Z,1.30,98.94
2026-05-30T10:31:00Z,1.30,99.00
2026-05-30T10:32:00Z,1.30,99.00
