# event_ticker=KXATPMATCH-25NOV09ALCDE
# final_score=7-6(5) 6-2
# score_resolution=7-6 6-2
# match_winner=Carlos Alcaraz
# fav_player=Carlos Alcaraz
# dog_player=Alex de Minaur
# kalshi_date=2025-11-09
timestamp,Carlos Alcaraz,Alex de Minaur
2025-11-09T01:21:00Z,79.00,
2025-11-09T01:23:00Z,79.00,
2025-11-09T01:24:00Z,79.00,
2025-11-09T01:26:00Z,79.00,
2025-11-09T01:28:00Z,79.00,22.00
2025-11-09T01:29:00Z,79.00,21.00
2025-11-09T01:31:00Z,79.00,21.00
2025-11-09T01:32:00Z,79.00,23.00
2025-11-09T01:33:00Z,79.00,23.00
2025-11-09T01:34:00Z,79.00,22.00
2025-11-09T01:36:00Z,79.00,22.00
2025-11-09T01:37:00Z,79.00,22.00
2025-11-09T01:39:00Z,78.00,22.00
2025-11-09T01:50:00Z,79.00,22.00
2025-11-09T01:51:00Z,79.00,22.00
2025-11-09T01:56:00Z,79.00,22.00
2025-11-09T01:57:00Z,79.00,22.00
2025-11-09T01:59:00Z,79.00,23.00
2025-11-09T02:03:00Z,79.00,23.00
2025-11-09T02:06:00Z,79.00,23.00
2025-11-09T02:09:00Z,79.00,23.00
2025-11-09T02:10:00Z,79.00,23.00
2025-11-09T02:11:00Z,79.00,22.00
2025-11-09T02:13:00Z,79.00,22.00
2025-11-09T02:15:00Z,79.00,22.00
2025-11-09T02:16:00Z,79.00,22.00
2025-11-09T02:17:00Z,79.00,22.00
2025-11-09T02:19:00Z,79.00,22.00
2025-11-09T02:22:00Z,79.00,22.00
2025-11-09T02:25:00Z,79.00,22.00
2025-11-09T02:28:00Z,79.00,23.00
2025-11-09T02:29:00Z,79.00,23.00
2025-11-09T02:31:00Z,79.00,23.00
2025-11-09T02:34:00Z,79.00,23.00
2025-11-09T02:35:00Z,79.00,23.00
2025-11-09T02:42:00Z,79.00,22.00
2025-11-09T02:44:00Z,79.00,22.00
2025-11-09T02:45:00Z,79.00,22.00
2025-11-09T02:48:00Z,79.00,22.00
2025-11-09T02:50:00Z,79.00,22.00
2025-11-09T02:56:00Z,79.00,22.00
2025-11-09T02:58:00Z,79.00,22.00
2025-11-09T03:00:00Z,79.00,22.00
2025-11-09T03:01:00Z,79.00,22.00
2025-11-09T03:06:00Z,79.00,22.00
2025-11-09T03:07:00Z,79.00,22.00
2025-11-09T03:10:00Z,79.00,22.00
2025-11-09T03:16:00Z,79.00,22.00
2025-11-09T03:19:00Z,79.00,22.00
2025-11-09T03:20:00Z,79.00,22.00
2025-11-09T03:21:00Z,79.00,22.00
2025-11-09T03:23:00Z,79.00,22.00
2025-11-09T03:28:00Z,79.00,22.00
2025-11-09T03:31:00Z,79.00,22.00
2025-11-09T03:32:00Z,79.00,22.00
2025-11-09T03:35:00Z,79.00,22.00
2025-11-09T03:36:00Z,79.00,22.00
2025-11-09T03:37:00Z,79.00,22.00
2025-11-09T03:38:00Z,79.00,22.00
2025-11-09T03:39:00Z,79.00,22.00
2025-11-09T03:41:00Z,79.00,22.00
2025-11-09T03:42:00Z,79.00,22.00
2025-11-09T03:44:00Z,79.00,22.00
2025-11-09T03:45:00Z,79.00,22.00
2025-11-09T03:47:00Z,79.00,22.00
2025-11-09T03:48:00Z,79.00,22.00
2025-11-09T03:49:00Z,79.00,22.00
2025-11-09T03:50:00Z,79.00,22.00
2025-11-09T03:52:00Z,79.00,22.00
2025-11-09T03:54:00Z,79.00,22.00
2025-11-09T03:55:00Z,79.00,22.00
2025-11-09T03:57:00Z,79.00,22.00
2025-11-09T03:58:00Z,79.00,22.00
2025-11-09T03:59:00Z,79.00,22.00
2025-11-09T04:01:00Z,79.00,22.00
2025-11-09T04:02:00Z,79.00,22.00
2025-11-09T04:04:00Z,79.00,22.00
2025-11-09T04:06:00Z,79.00,22.00
2025-11-09T04:07:00Z,79.00,22.00
2025-11-09T04:08:00Z,79.00,22.00
2025-11-09T04:09:00Z,79.00,22.00
2025-11-09T04:10:00Z,79.00,22.00
2025-11-09T04:12:00Z,79.00,22.00
2025-11-09T04:13:00Z,79.00,22.00
2025-11-09T04:14:00Z,79.00,22.00
2025-11-09T04:15:00Z,79.00,22.00
2025-11-09T04:16:00Z,79.00,22.00
2025-11-09T04:17:00Z,79.00,22.00
2025-11-09T04:18:00Z,79.00,22.00
2025-11-09T04:19:00Z,79.00,22.00
2025-11-09T04:20:00Z,79.00,22.00
2025-11-09T04:22:00Z,79.00,22.00
2025-11-09T04:23:00Z,79.00,22.00
2025-11-09T04:24:00Z,79.00,22.00
2025-11-09T04:25:00Z,79.00,22.00
2025-11-09T04:26:00Z,79.00,22.00
2025-11-09T04:28:00Z,79.00,22.00
2025-11-09T04:29:00Z,79.00,22.00
2025-11-09T04:31:00Z,79.00,22.00
2025-11-09T04:32:00Z,79.00,22.00
2025-11-09T04:33:00Z,79.00,22.00
2025-11-09T04:34:00Z,79.00,22.00
2025-11-09T04:37:00Z,79.00,22.00
2025-11-09T04:38:00Z,79.00,22.00
2025-11-09T04:39:00Z,79.00,22.00
2025-11-09T04:40:00Z,79.00,22.00
2025-11-09T04:41:00Z,79.00,22.00
2025-11-09T04:42:00Z,79.00,22.00
2025-11-09T04:43:00Z,79.00,22.00
2025-11-09T04:44:00Z,79.00,22.00
2025-11-09T04:45:00Z,79.00,22.00
2025-11-09T04:49:00Z,79.00,22.00
2025-11-09T04:50:00Z,79.00,22.00
2025-11-09T04:52:00Z,79.00,22.00
2025-11-09T04:54:00Z,79.00,22.00
2025-11-09T04:56:00Z,79.00,22.00
2025-11-09T04:57:00Z,79.00,22.00
2025-11-09T04:58:00Z,79.00,22.00
2025-11-09T05:00:00Z,79.00,22.00
2025-11-09T05:02:00Z,79.00,22.00
2025-11-09T05:04:00Z,79.00,22.00
2025-11-09T05:05:00Z,79.00,22.00
2025-11-09T05:06:00Z,79.00,22.00
2025-11-09T05:07:00Z,79.00,22.00
2025-11-09T05:08:00Z,79.00,22.00
2025-11-09T05:09:00Z,79.00,22.00
2025-11-09T05:10:00Z,79.00,22.00
2025-11-09T05:12:00Z,79.00,22.00
2025-11-09T05:14:00Z,79.00,22.00
2025-11-09T05:15:00Z,79.00,22.00
2025-11-09T05:16:00Z,79.00,22.00
2025-11-09T05:17:00Z,79.00,22.00
2025-11-09T05:18:00Z,79.00,22.00
2025-11-09T05:20:00Z,79.00,22.00
2025-11-09T05:21:00Z,79.00,22.00
2025-11-09T05:22:00Z,79.00,22.00
2025-11-09T05:23:00Z,79.00,22.00
2025-11-09T05:24:00Z,79.00,22.00
2025-11-09T05:26:00Z,79.00,22.00
2025-11-09T05:27:00Z,79.00,22.00
2025-11-09T05:28:00Z,79.00,22.00
2025-11-09T05:29:00Z,79.00,22.00
2025-11-09T05:30:00Z,79.00,22.00
2025-11-09T05:31:00Z,79.00,22.00
2025-11-09T05:32:00Z,79.00,22.00
2025-11-09T05:33:00Z,79.00,22.00
2025-11-09T05:34:00Z,79.00,22.00
2025-11-09T05:35:00Z,78.32,22.00
2025-11-09T05:36:00Z,79.00,22.00
2025-11-09T05:37:00Z,80.00,22.00
2025-11-09T05:38:00Z,79.00,22.00
2025-11-09T05:39:00Z,79.97,21.00
2025-11-09T05:40:00Z,79.97,21.00
2025-11-09T05:41:00Z,80.00,21.00
2025-11-09T05:42:00Z,80.00,22.00
2025-11-09T05:43:00Z,80.00,22.00
2025-11-09T05:44:00Z,80.00,22.00
2025-11-09T05:46:00Z,80.00,22.00
2025-11-09T05:47:00Z,80.00,22.00
2025-11-09T05:48:00Z,80.00,22.00
2025-11-09T05:49:00Z,80.00,22.00
2025-11-09T05:50:00Z,80.00,22.00
2025-11-09T05:51:00Z,80.30,22.00
2025-11-09T05:52:00Z,80.00,22.00
2025-11-09T05:53:00Z,80.74,22.00
2025-11-09T05:54:00Z,81.00,22.00
2025-11-09T05:55:00Z,80.00,22.00
2025-11-09T05:56:00Z,80.00,22.00
2025-11-09T05:57:00Z,80.00,22.00
2025-11-09T05:58:00Z,80.00,22.00
2025-11-09T05:59:00Z,80.00,21.00
2025-11-09T06:01:00Z,80.00,21.00
2025-11-09T06:02:00Z,80.00,21.00
2025-11-09T06:03:00Z,80.00,21.00
2025-11-09T06:04:00Z,80.00,21.00
2025-11-09T06:05:00Z,80.07,20.09
2025-11-09T06:06:00Z,80.00,20.09
2025-11-09T06:07:00Z,80.05,20.09
2025-11-09T06:08:00Z,81.00,20.09
