# event_ticker=KXATPMATCH-26FEB14DEHUM
# final_score=6-4 6-3
# match_winner=Alex De Minaur
# fav_player=Alex de Minaur
# dog_player=Ugo Humbert
# kalshi_date=2026-02-14
timestamp,Alex de Minaur,Ugo Humbert
2026-02-14T02:18:00Z,68.00,
2026-02-14T02:19:00Z,68.00,
2026-02-14T02:20:00Z,68.00,
2026-02-14T02:21:00Z,68.00,33.00
2026-02-14T02:22:00Z,68.00,33.00
2026-02-14T02:25:00Z,67.00,33.00
2026-02-14T02:26:00Z,67.00,33.00
2026-02-14T02:28:00Z,67.00,33.00
2026-02-14T02:29:00Z,68.00,33.00
2026-02-14T02:30:00Z,68.00,33.00
2026-02-14T02:32:00Z,68.00,33.00
2026-02-14T02:41:00Z,68.00,33.00
2026-02-14T02:42:00Z,68.00,33.00
2026-02-14T02:43:00Z,68.00,33.00
2026-02-14T02:44:00Z,68.00,33.00
2026-02-14T02:46:00Z,68.00,33.00
2026-02-14T02:50:00Z,68.00,33.00
2026-02-14T02:51:00Z,68.00,33.00
2026-02-14T02:53:00Z,68.00,33.00
2026-02-14T02:59:00Z,68.00,33.00
2026-02-14T03:00:00Z,68.00,33.00
2026-02-14T03:03:00Z,68.00,33.00
2026-02-14T03:04:00Z,68.00,33.00
2026-02-14T03:06:00Z,68.00,33.00
2026-02-14T03:07:00Z,67.00,33.00
2026-02-14T03:08:00Z,68.00,33.00
2026-02-14T03:09:00Z,68.00,33.00
2026-02-14T03:10:00Z,68.00,33.00
2026-02-14T03:12:00Z,68.00,33.00
2026-02-14T03:14:00Z,68.00,33.00
2026-02-14T03:15:00Z,68.00,33.00
2026-02-14T03:17:00Z,68.00,33.00
2026-02-14T03:19:00Z,68.00,33.00
2026-02-14T03:25:00Z,68.00,33.00
2026-02-14T03:26:00Z,68.00,32.00
2026-02-14T03:28:00Z,69.00,32.00
2026-02-14T03:29:00Z,68.00,32.00
2026-02-14T03:30:00Z,68.00,33.00
2026-02-14T03:31:00Z,68.83,33.00
2026-02-14T03:32:00Z,68.67,33.00
2026-02-14T03:34:00Z,69.00,33.00
2026-02-14T03:36:00Z,69.00,33.00
2026-02-14T03:37:00Z,68.00,33.00
2026-02-14T03:38:00Z,68.00,33.00
2026-02-14T03:39:00Z,68.00,33.00
2026-02-14T03:43:00Z,67.00,33.00
2026-02-14T03:46:00Z,67.00,33.00
2026-02-14T03:48:00Z,67.00,33.00
2026-02-14T03:50:00Z,68.00,33.00
2026-02-14T03:52:00Z,68.00,33.00
2026-02-14T03:55:00Z,68.00,33.00
2026-02-14T03:57:00Z,68.00,33.00
2026-02-14T03:59:00Z,68.00,33.00
2026-02-14T04:00:00Z,68.00,33.00
2026-02-14T04:03:00Z,68.00,33.00
2026-02-14T04:06:00Z,68.00,33.00
2026-02-14T04:13:00Z,68.00,33.00
2026-02-14T04:21:00Z,68.00,33.00
2026-02-14T04:24:00Z,68.00,33.00
2026-02-14T04:25:00Z,68.00,33.00
2026-02-14T04:27:00Z,68.00,33.00
2026-02-14T04:28:00Z,68.00,33.00
2026-02-14T04:29:00Z,68.00,33.00
2026-02-14T04:30:00Z,68.00,33.00
2026-02-14T04:31:00Z,68.00,33.00
2026-02-14T04:32:00Z,68.00,33.00
2026-02-14T04:33:00Z,69.00,33.00
2026-02-14T04:35:00Z,68.00,33.00
2026-02-14T04:42:00Z,68.00,34.00
2026-02-14T04:46:00Z,68.00,34.00
2026-02-14T04:50:00Z,69.00,34.00
2026-02-14T04:53:00Z,69.00,34.00
2026-02-14T04:55:00Z,69.00,34.00
2026-02-14T04:58:00Z,69.00,34.00
2026-02-14T04:59:00Z,67.50,34.00
2026-02-14T05:00:00Z,68.00,34.00
2026-02-14T05:01:00Z,68.00,34.00
2026-02-14T05:02:00Z,68.00,34.00
2026-02-14T05:05:00Z,68.00,34.00
2026-02-14T05:07:00Z,68.00,33.00
2026-02-14T05:09:00Z,68.00,33.00
2026-02-14T05:10:00Z,68.00,33.00
2026-02-14T05:15:00Z,68.00,33.00
2026-02-14T05:21:00Z,68.00,32.00
2026-02-14T05:22:00Z,68.00,32.00
2026-02-14T05:24:00Z,68.00,32.00
2026-02-14T05:25:00Z,68.00,32.00
2026-02-14T05:26:00Z,68.00,32.00
2026-02-14T05:28:00Z,68.00,32.00
2026-02-14T05:29:00Z,68.00,32.00
2026-02-14T05:32:00Z,68.00,32.00
2026-02-14T05:33:00Z,69.00,32.00
2026-02-14T05:34:00Z,68.00,33.00
2026-02-14T05:35:00Z,69.00,31.53
2026-02-14T05:36:00Z,69.00,31.00
2026-02-14T05:37:00Z,69.00,31.00
2026-02-14T05:38:00Z,69.00,33.00
2026-02-14T05:40:00Z,68.00,33.00
2026-02-14T05:41:00Z,68.24,33.00
2026-02-14T05:42:00Z,68.00,33.00
2026-02-14T05:45:00Z,68.00,33.00
2026-02-14T05:46:00Z,67.00,33.00
2026-02-14T05:47:00Z,68.00,33.00
2026-02-14T05:48:00Z,68.00,33.00
2026-02-14T05:49:00Z,68.00,33.00
2026-02-14T05:50:00Z,68.00,33.00
2026-02-14T05:51:00Z,68.00,33.00
2026-02-14T05:52:00Z,69.00,33.00
2026-02-14T05:53:00Z,69.00,33.00
2026-02-14T05:54:00Z,69.00,33.00
2026-02-14T05:55:00Z,69.00,33.00
2026-02-14T05:56:00Z,69.00,33.00
2026-02-14T05:57:00Z,69.00,33.00
2026-02-14T05:58:00Z,69.00,33.00
2026-02-14T06:00:00Z,69.00,33.00
2026-02-14T06:01:00Z,69.00,33.00
2026-02-14T06:02:00Z,69.00,33.00
2026-02-14T06:03:00Z,69.00,32.00
2026-02-14T06:04:00Z,68.00,32.00
2026-02-14T06:05:00Z,68.00,32.00
2026-02-14T06:06:00Z,68.00,32.00
2026-02-14T06:07:00Z,68.00,32.00
2026-02-14T06:08:00Z,68.00,32.00
2026-02-14T06:10:00Z,68.00,32.00
2026-02-14T06:11:00Z,67.00,32.00
2026-02-14T06:15:00Z,67.00,32.00
2026-02-14T06:16:00Z,68.00,32.00
2026-02-14T06:17:00Z,68.00,32.00
2026-02-14T06:18:00Z,68.00,32.00
2026-02-14T06:20:00Z,68.00,32.00
2026-02-14T06:21:00Z,68.00,32.00
2026-02-14T06:22:00Z,68.00,32.00
2026-02-14T06:24:00Z,68.00,32.00
2026-02-14T06:25:00Z,68.00,32.00
2026-02-14T06:26:00Z,68.00,32.00
2026-02-14T06:28:00Z,68.00,32.00
2026-02-14T06:29:00Z,68.00,32.00
2026-02-14T06:30:00Z,68.00,32.00
2026-02-14T06:31:00Z,68.00,32.00
2026-02-14T06:32:00Z,68.00,32.00
2026-02-14T06:34:00Z,68.00,32.00
2026-02-14T06:35:00Z,68.00,32.00
2026-02-14T06:36:00Z,68.00,32.00
2026-02-14T06:37:00Z,68.00,32.00
2026-02-14T06:38:00Z,68.18,32.00
2026-02-14T06:39:00Z,69.00,32.00
2026-02-14T06:42:00Z,68.00,32.00
2026-02-14T06:43:00Z,68.00,32.00
2026-02-14T06:46:00Z,68.00,32.00
2026-02-14T06:47:00Z,68.00,32.00
2026-02-14T06:48:00Z,68.00,32.00
2026-02-14T06:50:00Z,70.00,32.00
2026-02-14T06:51:00Z,70.00,32.00
2026-02-14T06:53:00Z,70.00,32.00
2026-02-14T06:56:00Z,70.00,32.00
2026-02-14T06:58:00Z,70.00,32.00
2026-02-14T07:01:00Z,70.00,32.00
2026-02-14T07:05:00Z,70.00,32.00
2026-02-14T07:06:00Z,70.00,32.00
2026-02-14T07:07:00Z,70.00,32.00
2026-02-14T07:10:00Z,70.00,32.00
2026-02-14T07:12:00Z,70.00,32.00
2026-02-14T07:13:00Z,70.00,32.00
2026-02-14T07:14:00Z,70.00,32.00
2026-02-14T07:15:00Z,70.00,32.00
2026-02-14T07:17:00Z,70.00,32.00
2026-02-14T07:24:00Z,70.00,32.00
2026-02-14T07:27:00Z,70.00,31.00
2026-02-14T07:28:00Z,70.00,32.00
2026-02-14T07:31:00Z,70.00,32.00
2026-02-14T07:32:00Z,70.00,32.00
2026-02-14T07:36:00Z,70.71,32.00
2026-02-14T07:40:00Z,70.00,32.00
2026-02-14T07:42:00Z,70.00,32.00
2026-02-14T07:43:00Z,70.00,32.00
2026-02-14T07:44:00Z,70.00,32.00
2026-02-14T07:47:00Z,70.00,32.00
2026-02-14T07:48:00Z,70.00,32.00
2026-02-14T07:49:00Z,70.00,32.00
2026-02-14T07:50:00Z,70.00,32.00
2026-02-14T07:51:00Z,70.00,32.00
2026-02-14T07:52:00Z,70.73,32.00
2026-02-14T07:54:00Z,71.00,32.00
2026-02-14T07:58:00Z,71.00,32.00
2026-02-14T07:59:00Z,71.00,32.00
2026-02-14T08:02:00Z,71.00,32.00
2026-02-14T08:06:00Z,71.00,31.00
2026-02-14T08:11:00Z,71.00,31.00
2026-02-14T08:13:00Z,71.00,31.00
2026-02-14T08:19:00Z,71.00,31.00
2026-02-14T08:20:00Z,71.00,31.00
2026-02-14T08:21:00Z,70.00,31.00
2026-02-14T08:23:00Z,70.00,31.00
2026-02-14T08:25:00Z,70.00,32.00
2026-02-14T08:27:00Z,70.00,32.00
2026-02-14T08:29:00Z,70.00,32.00
2026-02-14T08:30:00Z,70.00,32.00
2026-02-14T08:32:00Z,70.95,32.00
2026-02-14T08:33:00Z,71.00,32.00
2026-02-14T08:35:00Z,71.00,32.00
2026-02-14T08:39:00Z,71.00,32.00
2026-02-14T08:40:00Z,71.00,32.00
2026-02-14T08:42:00Z,71.00,32.00
2026-02-14T08:44:00Z,71.00,32.00
2026-02-14T08:52:00Z,71.00,32.00
2026-02-14T08:55:00Z,71.00,32.00
2026-02-14T09:01:00Z,71.00,32.00
2026-02-14T09:03:00Z,71.00,32.00
2026-02-14T09:06:00Z,71.00,32.00
2026-02-14T09:11:00Z,71.00,32.00
2026-02-14T09:14:00Z,71.00,32.00
2026-02-14T09:15:00Z,71.00,32.00
2026-02-14T09:16:00Z,71.00,32.00
2026-02-14T09:19:00Z,71.00,32.00
2026-02-14T09:20:00Z,71.00,32.00
2026-02-14T09:22:00Z,71.00,32.00
2026-02-14T09:26:00Z,71.00,32.00
2026-02-14T09:33:00Z,71.00,32.00
2026-02-14T09:35:00Z,71.00,32.00
2026-02-14T09:36:00Z,71.00,32.00
2026-02-14T09:41:00Z,71.00,32.00
2026-02-14T09:44:00Z,71.00,32.00
2026-02-14T09:45:00Z,69.00,32.00
2026-02-14T09:50:00Z,68.00,32.00
2026-02-14T09:51:00Z,71.00,32.00
2026-02-14T09:54:00Z,71.00,32.00
2026-02-14T09:58:00Z,71.00,32.00
2026-02-14T10:00:00Z,71.00,32.00
2026-02-14T10:04:00Z,71.00,32.00
2026-02-14T10:07:00Z,70.00,32.00
2026-02-14T10:08:00Z,70.00,32.00
2026-02-14T10:11:00Z,70.00,32.00
2026-02-14T10:12:00Z,70.00,32.00
2026-02-14T10:13:00Z,70.00,32.00
2026-02-14T10:14:00Z,70.00,32.00
2026-02-14T10:17:00Z,70.00,32.00
2026-02-14T10:20:00Z,70.00,32.00
2026-02-14T10:22:00Z,70.00,32.00
2026-02-14T10:24:00Z,70.33,32.00
2026-02-14T10:26:00Z,70.00,32.00
2026-02-14T10:27:00Z,70.00,32.00
2026-02-14T10:33:00Z,70.00,32.00
2026-02-14T10:34:00Z,70.00,32.00
2026-02-14T10:36:00Z,70.00,32.00
2026-02-14T10:38:00Z,70.00,32.00
2026-02-14T10:39:00Z,70.00,32.00
2026-02-14T10:40:00Z,70.00,32.00
2026-02-14T10:45:00Z,70.00,32.00
2026-02-14T10:47:00Z,70.00,32.00
2026-02-14T10:53:00Z,71.80,32.00
2026-02-14T10:55:00Z,70.00,32.00
2026-02-14T11:00:00Z,70.00,32.00
2026-02-14T11:02:00Z,70.00,32.00
2026-02-14T11:06:00Z,70.00,31.00
2026-02-14T11:07:00Z,70.00,32.00
2026-02-14T11:08:00Z,70.00,32.00
2026-02-14T11:09:00Z,70.00,32.00
2026-02-14T11:10:00Z,70.00,32.00
2026-02-14T11:12:00Z,69.58,32.00
2026-02-14T11:13:00Z,70.00,32.00
2026-02-14T11:19:00Z,70.00,32.00
2026-02-14T11:24:00Z,70.00,32.00
2026-02-14T11:26:00Z,70.00,32.00
2026-02-14T11:30:00Z,70.00,31.00
2026-02-14T11:34:00Z,70.00,31.00
2026-02-14T11:40:00Z,70.00,31.00
2026-02-14T11:42:00Z,70.00,31.00
2026-02-14T11:45:00Z,70.00,32.00
2026-02-14T11:48:00Z,71.00,32.00
2026-02-14T11:49:00Z,71.00,32.00
2026-02-14T11:50:00Z,71.00,32.00
2026-02-14T11:51:00Z,71.00,32.00
2026-02-14T11:53:00Z,71.00,32.00
2026-02-14T11:55:00Z,71.00,32.00
2026-02-14T11:58:00Z,71.00,32.00
2026-02-14T12:01:00Z,71.00,32.00
2026-02-14T12:02:00Z,71.00,32.00
2026-02-14T12:03:00Z,71.00,32.00
2026-02-14T12:04:00Z,69.10,32.00
2026-02-14T12:06:00Z,71.00,32.00
2026-02-14T12:08:00Z,71.00,32.00
2026-02-14T12:09:00Z,71.00,31.00
2026-02-14T12:10:00Z,71.00,31.00
2026-02-14T12:11:00Z,71.00,32.00
2026-02-14T12:13:00Z,71.00,32.00
2026-02-14T12:14:00Z,71.00,32.00
2026-02-14T12:16:00Z,71.00,32.00
2026-02-14T12:17:00Z,71.00,32.00
2026-02-14T12:19:00Z,71.00,32.00
2026-02-14T12:21:00Z,71.00,32.00
2026-02-14T12:24:00Z,71.00,32.00
2026-02-14T12:25:00Z,71.00,32.00
2026-02-14T12:26:00Z,71.00,31.01
2026-02-14T12:27:00Z,71.00,32.00
2026-02-14T12:28:00Z,71.00,32.00
2026-02-14T12:30:00Z,71.00,32.00
2026-02-14T12:31:00Z,71.00,32.00
2026-02-14T12:33:00Z,71.00,32.00
2026-02-14T12:34:00Z,71.00,32.00
2026-02-14T12:35:00Z,71.00,32.00
2026-02-14T12:36:00Z,71.00,32.00
2026-02-14T12:37:00Z,71.00,32.00
2026-02-14T12:40:00Z,71.00,32.00
2026-02-14T12:41:00Z,71.00,32.00
2026-02-14T12:42:00Z,71.00,32.00
2026-02-14T12:43:00Z,71.00,32.00
2026-02-14T12:45:00Z,71.00,32.00
2026-02-14T12:46:00Z,71.00,32.00
2026-02-14T12:47:00Z,71.00,32.00
2026-02-14T12:48:00Z,71.00,32.00
2026-02-14T12:49:00Z,71.00,32.00
2026-02-14T12:51:00Z,71.00,31.00
2026-02-14T12:52:00Z,71.00,32.00
2026-02-14T12:53:00Z,71.00,32.00
2026-02-14T12:54:00Z,71.00,32.00
2026-02-14T12:55:00Z,71.00,32.00
2026-02-14T12:56:00Z,70.00,32.00
2026-02-14T12:57:00Z,70.00,32.00
2026-02-14T12:58:00Z,70.00,32.00
2026-02-14T13:03:00Z,70.00,32.00
2026-02-14T13:04:00Z,70.00,32.00
2026-02-14T13:05:00Z,70.00,32.00
2026-02-14T13:06:00Z,70.00,32.00
2026-02-14T13:08:00Z,70.00,32.00
2026-02-14T13:09:00Z,70.00,32.00
2026-02-14T13:10:00Z,70.00,32.00
2026-02-14T13:12:00Z,70.00,31.99
2026-02-14T13:15:00Z,70.00,31.99
2026-02-14T13:16:00Z,70.00,31.99
2026-02-14T13:17:00Z,71.00,31.99
2026-02-14T13:19:00Z,71.00,32.00
2026-02-14T13:20:00Z,71.00,32.00
2026-02-14T13:21:00Z,71.00,32.00
2026-02-14T13:22:00Z,71.00,32.00
2026-02-14T13:23:00Z,71.00,32.00
2026-02-14T13:24:00Z,71.00,32.00
2026-02-14T13:25:00Z,71.00,32.00
2026-02-14T13:26:00Z,71.00,32.00
