# event_ticker=KXATPCHALLENGERMATCH-26MAY15CHOFER
# final_score=5-7 7-6(4) 6-2
# score_resolution=5-7 7-6 6-2
# match_winner=Jan Choinski
# fav_player=Jan Choinski
# dog_player=Arthur Fery
# kalshi_date=2026-05-15
timestamp,Jan Choinski,Arthur Fery
2026-05-16T19:23:00Z,41.00,59.00
2026-05-16T19:24:00Z,40.00,59.95
2026-05-16T19:25:00Z,39.57,60.71
2026-05-16T19:26:00Z,39.57,59.00
2026-05-16T19:27:00Z,41.00,60.01
2026-05-16T19:28:00Z,39.00,60.01
2026-05-16T19:29:00Z,39.00,60.42
2026-05-16T19:30:00Z,40.95,61.00
2026-05-16T19:31:00Z,39.00,60.14
2026-05-16T19:32:00Z,41.00,59.70
2026-05-16T19:33:00Z,39.31,59.00
2026-05-16T19:34:00Z,39.31,59.00
2026-05-16T19:35:00Z,41.00,59.00
2026-05-16T19:36:00Z,41.00,59.03
2026-05-16T19:37:00Z,39.02,59.00
2026-05-16T19:38:00Z,41.00,61.00
2026-05-16T19:39:00Z,40.57,59.00
2026-05-16T19:40:00Z,39.00,59.00
2026-05-16T19:41:00Z,41.00,59.31
2026-05-16T19:42:00Z,41.00,59.44
2026-05-16T19:43:00Z,41.00,59.44
2026-05-16T19:44:00Z,39.00,59.44
2026-05-16T19:45:00Z,41.00,60.15
2026-05-16T19:46:00Z,39.00,59.00
2026-05-16T19:47:00Z,41.00,59.68
2026-05-16T19:48:00Z,39.41,59.00
2026-05-16T19:49:00Z,41.00,59.00
2026-05-16T19:50:00Z,40.50,60.52
2026-05-16T19:51:00Z,39.03,59.06
2026-05-16T19:52:00Z,40.00,61.00
2026-05-16T19:53:00Z,39.33,60.11
2026-05-16T19:54:00Z,40.00,61.00
2026-05-16T19:55:00Z,39.10,61.00
2026-05-16T19:56:00Z,39.00,61.00
2026-05-16T19:57:00Z,40.98,60.50
2026-05-16T19:58:00Z,39.01,60.50
2026-05-16T19:59:00Z,41.00,59.00
2026-05-16T20:00:00Z,39.44,61.00
2026-05-16T20:01:00Z,39.41,61.00
2026-05-16T20:02:00Z,39.50,61.00
2026-05-16T20:03:00Z,39.00,58.86
2026-05-16T20:04:00Z,40.30,58.86
2026-05-16T20:05:00Z,39.00,59.00
2026-05-16T20:06:00Z,39.83,59.00
2026-05-16T20:07:00Z,40.49,59.00
2026-05-16T20:08:00Z,40.00,59.15
2026-05-16T20:09:00Z,41.00,59.15
2026-05-16T20:10:00Z,40.00,59.15
2026-05-16T20:11:00Z,39.81,59.19
2026-05-16T20:12:00Z,39.74,59.19
2026-05-16T20:13:00Z,39.00,61.00
2026-05-16T20:14:00Z,40.43,60.17
2026-05-16T20:15:00Z,40.42,60.17
2026-05-16T20:18:00Z,40.42,61.00
2026-05-16T20:19:00Z,41.00,61.00
2026-05-16T20:20:00Z,40.01,61.00
2026-05-16T20:21:00Z,39.00,60.81
2026-05-16T20:22:00Z,39.00,60.95
2026-05-16T20:23:00Z,39.22,60.95
2026-05-16T20:24:00Z,40.37,60.95
2026-05-16T20:25:00Z,39.05,60.00
2026-05-16T20:26:00Z,40.00,60.21
2026-05-16T20:27:00Z,39.13,59.28
2026-05-16T20:28:00Z,38.89,60.91
2026-05-16T20:29:00Z,40.74,60.42
2026-05-16T20:30:00Z,40.94,61.51
2026-05-16T20:31:00Z,40.83,60.28
2026-05-16T20:32:00Z,40.37,60.03
2026-05-16T20:33:00Z,39.90,60.03
2026-05-16T20:34:00Z,40.09,59.00
2026-05-16T20:35:00Z,39.00,60.00
2026-05-16T20:36:00Z,40.84,59.59
2026-05-16T20:37:00Z,41.00,59.02
2026-05-16T20:38:00Z,41.00,59.02
2026-05-16T20:39:00Z,39.42,59.01
2026-05-16T20:40:00Z,39.12,60.29
2026-05-16T20:41:00Z,39.12,60.86
2026-05-16T20:42:00Z,39.94,60.00
2026-05-16T20:43:00Z,39.06,60.46
2026-05-16T20:44:00Z,39.17,59.78
2026-05-16T20:45:00Z,39.00,60.31
2026-05-16T20:46:00Z,39.39,60.05
2026-05-16T20:47:00Z,39.00,59.07
2026-05-16T20:48:00Z,39.46,60.00
2026-05-16T20:49:00Z,39.52,60.00
2026-05-16T20:50:00Z,40.00,59.10
2026-05-16T20:51:00Z,39.05,60.00
2026-05-16T20:52:00Z,40.00,60.00
2026-05-16T20:53:00Z,39.96,60.00
2026-05-16T20:54:00Z,39.90,59.00
2026-05-16T20:55:00Z,39.00,60.00
2026-05-16T20:56:00Z,39.00,60.86
2026-05-16T20:57:00Z,39.40,61.00
2026-05-16T20:58:00Z,40.00,61.00
2026-05-16T20:59:00Z,40.00,60.08
2026-05-16T21:00:00Z,39.37,61.00
2026-05-16T21:01:00Z,39.47,60.00
2026-05-16T21:02:00Z,40.00,60.10
2026-05-16T21:03:00Z,39.94,61.00
2026-05-16T21:04:00Z,40.00,61.00
2026-05-16T21:05:00Z,40.00,60.00
2026-05-16T21:06:00Z,39.00,61.00
2026-05-16T21:07:00Z,39.00,59.64
2026-05-16T21:08:00Z,39.00,61.00
2026-05-16T21:09:00Z,39.00,59.07
2026-05-16T21:10:00Z,39.99,59.00
2026-05-16T21:11:00Z,39.83,59.04
2026-05-16T21:12:00Z,39.05,59.00
2026-05-16T21:13:00Z,39.75,61.00
2026-05-16T21:14:00Z,40.00,59.00
2026-05-16T21:15:00Z,39.00,61.00
2026-05-16T21:16:00Z,40.00,59.00
2026-05-16T21:17:00Z,40.00,60.26
2026-05-16T21:18:00Z,39.57,59.83
2026-05-16T21:19:00Z,39.00,61.00
2026-05-16T21:20:00Z,39.00,61.00
2026-05-16T21:21:00Z,39.19,60.04
2026-05-16T21:22:00Z,39.56,61.00
2026-05-16T21:23:00Z,39.00,61.00
2026-05-16T21:24:00Z,39.00,60.00
2026-05-16T21:25:00Z,40.00,61.00
2026-05-16T21:26:00Z,40.00,61.00
2026-05-16T21:27:00Z,40.00,59.46
2026-05-16T21:28:00Z,39.00,60.27
2026-05-16T21:29:00Z,40.00,61.00
2026-05-16T21:30:00Z,39.00,59.00
2026-05-16T21:31:00Z,39.48,61.00
2026-05-16T21:32:00Z,40.00,61.00
2026-05-16T21:33:00Z,39.00,60.51
2026-05-16T21:34:00Z,40.00,61.00
2026-05-16T21:35:00Z,39.20,61.00
2026-05-16T21:36:00Z,40.02,61.00
2026-05-16T21:37:00Z,40.00,60.00
2026-05-16T21:38:00Z,41.00,60.00
2026-05-16T21:39:00Z,40.00,61.00
2026-05-16T21:40:00Z,40.31,60.19
2026-05-16T21:41:00Z,39.93,59.00
2026-05-16T21:42:00Z,39.91,59.00
2026-05-16T21:43:00Z,39.91,61.00
2026-05-16T21:44:00Z,39.92,61.00
2026-05-16T21:45:00Z,40.00,60.95
2026-05-16T21:46:00Z,39.57,59.00
2026-05-16T21:47:00Z,41.00,59.00
2026-05-16T21:48:00Z,40.88,59.00
2026-05-16T21:49:00Z,39.00,61.00
2026-05-16T21:50:00Z,40.66,59.00
2026-05-16T21:51:00Z,40.66,59.00
2026-05-16T21:52:00Z,41.00,60.87
2026-05-16T21:53:00Z,41.49,59.00
2026-05-16T21:54:00Z,41.39,60.00
2026-05-16T21:55:00Z,41.39,59.00
2026-05-16T21:56:00Z,41.00,59.32
2026-05-16T21:57:00Z,40.50,59.86
2026-05-16T21:58:00Z,40.87,60.00
2026-05-16T21:59:00Z,40.57,59.00
2026-05-16T22:00:00Z,40.19,60.00
2026-05-16T22:01:00Z,41.40,60.00
2026-05-16T22:02:00Z,40.26,59.62
2026-05-16T22:03:00Z,41.00,59.00
2026-05-16T22:04:00Z,40.01,59.00
2026-05-16T22:05:00Z,40.01,59.66
2026-05-16T22:06:00Z,40.23,59.85
2026-05-16T22:07:00Z,40.00,59.85
2026-05-16T22:08:00Z,41.00,60.00
2026-05-16T22:09:00Z,40.05,60.00
2026-05-16T22:10:00Z,41.22,59.59
2026-05-16T22:12:00Z,39.48,59.00
2026-05-16T22:13:00Z,39.98,60.00
2026-05-16T22:14:00Z,40.00,59.00
2026-05-16T22:15:00Z,40.00,59.00
2026-05-16T22:16:00Z,39.17,60.00
2026-05-16T22:17:00Z,40.00,59.00
2026-05-16T22:18:00Z,40.00,59.00
2026-05-16T22:19:00Z,39.00,59.26
2026-05-16T22:20:00Z,39.64,59.00
2026-05-16T22:21:00Z,40.00,60.00
2026-05-16T22:22:00Z,40.00,59.38
2026-05-16T22:23:00Z,40.59,59.94
2026-05-16T22:24:00Z,39.00,59.98
2026-05-16T22:25:00Z,39.00,59.02
2026-05-16T22:26:00Z,39.00,59.28
2026-05-16T22:27:00Z,39.00,59.30
2026-05-16T22:28:00Z,39.35,59.93
2026-05-16T22:29:00Z,39.29,59.75
2026-05-16T22:30:00Z,40.00,59.00
2026-05-16T22:31:00Z,39.00,59.41
2026-05-16T22:32:00Z,39.83,59.41
2026-05-16T22:33:00Z,39.29,59.46
2026-05-16T22:34:00Z,39.08,59.95
2026-05-16T22:35:00Z,39.59,60.00
2026-05-16T22:36:00Z,39.33,59.94
2026-05-16T22:38:00Z,40.00,60.00
2026-05-16T22:39:00Z,40.00,59.01
2026-05-16T22:40:00Z,39.40,60.00
2026-05-16T22:41:00Z,39.40,60.00
2026-05-16T22:42:00Z,40.00,60.00
2026-05-16T22:43:00Z,40.00,59.00
2026-05-16T22:44:00Z,40.00,59.00
2026-05-16T22:45:00Z,39.97,59.00
2026-05-16T22:46:00Z,39.01,59.00
2026-05-16T22:47:00Z,39.00,59.00
2026-05-16T22:48:00Z,39.01,59.16
2026-05-16T22:49:00Z,40.00,59.16
2026-05-16T22:50:00Z,40.00,59.16
2026-05-16T22:51:00Z,39.16,59.96
2026-05-16T22:52:00Z,39.26,59.05
2026-05-16T22:53:00Z,39.00,59.92
2026-05-16T22:54:00Z,40.00,59.72
2026-05-16T22:55:00Z,39.43,59.27
2026-05-16T22:56:00Z,39.65,59.35
2026-05-16T22:57:00Z,39.90,59.51
2026-05-16T22:58:00Z,39.02,60.00
2026-05-16T22:59:00Z,39.82,60.00
2026-05-16T23:00:00Z,39.68,59.67
2026-05-16T23:01:00Z,39.00,59.93
2026-05-16T23:02:00Z,39.02,59.98
2026-05-16T23:03:00Z,39.79,59.98
2026-05-16T23:04:00Z,39.73,59.00
2026-05-16T23:05:00Z,39.38,60.00
2026-05-16T23:06:00Z,40.00,59.62
2026-05-16T23:07:00Z,39.58,59.62
2026-05-16T23:08:00Z,39.00,59.46
2026-05-16T23:09:00Z,40.00,60.00
2026-05-16T23:10:00Z,39.50,59.00
2026-05-16T23:11:00Z,39.96,60.00
2026-05-16T23:12:00Z,40.00,59.00
2026-05-16T23:13:00Z,40.00,59.00
2026-05-16T23:14:00Z,39.00,59.00
2026-05-16T23:15:00Z,39.00,59.44
2026-05-16T23:16:00Z,39.10,59.00
2026-05-16T23:17:00Z,40.00,60.00
2026-05-16T23:18:00Z,40.00,60.00
2026-05-16T23:19:00Z,40.00,60.00
2026-05-16T23:20:00Z,39.76,59.75
2026-05-16T23:21:00Z,39.02,59.00
2026-05-16T23:22:00Z,39.82,59.00
2026-05-16T23:23:00Z,39.00,59.00
2026-05-16T23:24:00Z,39.12,59.00
2026-05-16T23:25:00Z,39.70,59.68
2026-05-16T23:26:00Z,39.70,59.50
2026-05-16T23:27:00Z,39.00,60.00
2026-05-16T23:28:00Z,39.15,60.00
2026-05-16T23:29:00Z,39.00,59.93
2026-05-16T23:30:00Z,39.00,59.99
2026-05-16T23:31:00Z,40.00,60.00
2026-05-16T23:32:00Z,40.00,59.78
2026-05-16T23:33:00Z,40.00,59.44
2026-05-16T23:34:00Z,39.10,59.44
2026-05-16T23:35:00Z,39.82,59.00
2026-05-16T23:36:00Z,39.00,59.74
2026-05-16T23:37:00Z,40.00,59.00
2026-05-16T23:38:00Z,39.97,60.00
2026-05-16T23:39:00Z,39.00,60.00
2026-05-16T23:40:00Z,39.00,59.03
2026-05-16T23:41:00Z,39.00,59.00
2026-05-16T23:42:00Z,39.00,59.00
2026-05-16T23:43:00Z,39.00,60.00
2026-05-16T23:44:00Z,39.00,60.00
2026-05-16T23:45:00Z,39.12,60.00
2026-05-16T23:46:00Z,39.12,59.47
2026-05-16T23:47:00Z,40.00,59.47
2026-05-16T23:48:00Z,40.00,59.47
2026-05-16T23:49:00Z,40.00,59.00
2026-05-16T23:50:00Z,39.99,59.00
2026-05-16T23:51:00Z,39.00,59.00
2026-05-16T23:52:00Z,39.72,59.00
2026-05-16T23:53:00Z,39.72,59.00
2026-05-16T23:54:00Z,39.72,60.00
2026-05-16T23:55:00Z,39.00,60.00
2026-05-16T23:57:00Z,40.00,59.23
2026-05-16T23:58:00Z,40.00,60.00
2026-05-16T23:59:00Z,39.00,60.00
2026-05-17T00:00:00Z,39.00,59.00
2026-05-17T00:01:00Z,39.98,59.73
2026-05-17T00:02:00Z,40.00,60.38
2026-05-17T00:03:00Z,40.00,61.00
2026-05-17T00:04:00Z,39.00,59.83
2026-05-17T00:05:00Z,39.00,59.68
2026-05-17T00:06:00Z,39.28,61.00
2026-05-17T00:07:00Z,39.28,60.98
2026-05-17T00:08:00Z,40.00,60.98
2026-05-17T00:09:00Z,39.04,60.98
2026-05-17T00:10:00Z,40.00,60.47
2026-05-17T00:11:00Z,40.00,60.00
2026-05-17T00:12:00Z,40.00,60.09
2026-05-17T00:13:00Z,39.00,60.17
2026-05-17T00:14:00Z,39.00,60.20
2026-05-17T00:15:00Z,39.00,60.00
2026-05-17T00:16:00Z,39.00,60.00
2026-05-17T00:17:00Z,40.00,61.00
2026-05-17T00:18:00Z,39.91,60.00
2026-05-17T00:19:00Z,39.91,60.97
2026-05-17T00:20:00Z,39.39,60.00
2026-05-17T00:21:00Z,39.00,60.00
2026-05-17T00:22:00Z,39.00,60.03
2026-05-17T00:23:00Z,39.00,61.00
2026-05-17T00:24:00Z,40.00,60.02
2026-05-17T00:25:00Z,39.00,60.00
2026-05-17T00:26:00Z,40.00,60.00
2026-05-17T00:27:00Z,39.17,60.00
2026-05-17T00:28:00Z,40.00,60.00
2026-05-17T00:29:00Z,39.00,60.00
2026-05-17T00:30:00Z,39.05,60.00
2026-05-17T00:31:00Z,39.05,60.00
2026-05-17T00:32:00Z,39.00,61.00
2026-05-17T00:34:00Z,39.56,61.00
2026-05-17T00:35:00Z,40.00,60.00
2026-05-17T00:36:00Z,39.31,60.00
2026-05-17T00:37:00Z,39.00,60.00
2026-05-17T00:38:00Z,39.00,60.96
2026-05-17T00:39:00Z,40.00,61.00
2026-05-17T00:40:00Z,40.00,60.00
2026-05-17T00:41:00Z,39.07,60.28
2026-05-17T00:43:00Z,39.63,60.28
2026-05-17T00:44:00Z,40.00,60.00
2026-05-17T00:45:00Z,39.20,60.28
2026-05-17T00:46:00Z,40.00,60.50
2026-05-17T00:47:00Z,40.00,60.52
2026-05-17T00:50:00Z,39.90,61.00
2026-05-17T00:52:00Z,39.05,61.00
2026-05-17T00:53:00Z,39.05,60.91
2026-05-17T00:54:00Z,39.98,60.00
2026-05-17T00:55:00Z,39.00,61.00
2026-05-17T00:56:00Z,39.00,60.00
2026-05-17T00:57:00Z,39.91,60.00
2026-05-17T00:58:00Z,40.00,61.00
2026-05-17T01:00:00Z,39.96,61.00
2026-05-17T01:01:00Z,39.96,60.00
2026-05-17T01:02:00Z,39.00,61.00
2026-05-17T01:03:00Z,39.00,61.00
2026-05-17T01:04:00Z,39.50,60.00
2026-05-17T01:05:00Z,39.00,61.00
2026-05-17T01:06:00Z,39.00,60.52
2026-05-17T01:07:00Z,40.00,61.00
2026-05-17T01:08:00Z,39.75,61.00
2026-05-17T01:09:00Z,39.69,60.00
2026-05-17T01:10:00Z,39.69,60.08
2026-05-17T01:11:00Z,39.30,60.08
2026-05-17T01:12:00Z,40.00,60.74
2026-05-17T01:13:00Z,39.00,60.00
2026-05-17T01:14:00Z,39.00,61.00
2026-05-17T01:15:00Z,39.00,60.88
2026-05-17T01:16:00Z,39.00,60.00
2026-05-17T01:18:00Z,39.00,61.00
2026-05-17T01:19:00Z,39.68,61.00
2026-05-17T01:20:00Z,40.00,60.38
2026-05-17T01:21:00Z,39.97,60.00
2026-05-17T01:22:00Z,39.97,60.00
2026-05-17T01:23:00Z,39.05,61.00
2026-05-17T01:24:00Z,40.00,60.00
2026-05-17T01:25:00Z,40.00,60.00
2026-05-17T01:26:00Z,39.97,61.00
2026-05-17T01:27:00Z,40.00,61.00
2026-05-17T01:28:00Z,39.50,60.00
2026-05-17T01:29:00Z,39.00,60.09
2026-05-17T01:30:00Z,40.00,60.39
2026-05-17T01:32:00Z,39.00,60.00
2026-05-17T01:33:00Z,39.00,60.00
2026-05-17T01:34:00Z,39.00,60.92
2026-05-17T01:35:00Z,39.00,60.97
2026-05-17T01:36:00Z,39.99,60.00
2026-05-17T01:37:00Z,39.99,60.00
2026-05-17T01:38:00Z,39.00,60.89
2026-05-17T01:39:00Z,40.00,60.89
2026-05-17T01:40:00Z,39.15,60.89
2026-05-17T01:41:00Z,39.00,61.00
2026-05-17T01:42:00Z,38.23,61.00
2026-05-17T01:44:00Z,39.00,59.88
2026-05-17T01:45:00Z,39.00,59.29
2026-05-17T01:46:00Z,39.00,60.00
2026-05-17T01:48:00Z,39.00,61.00
2026-05-17T01:50:00Z,40.00,61.00
2026-05-17T01:51:00Z,40.00,61.00
2026-05-17T01:52:00Z,39.06,61.00
2026-05-17T01:53:00Z,40.00,59.00
2026-05-17T01:54:00Z,39.00,59.00
2026-05-17T01:55:00Z,40.00,59.00
2026-05-17T01:56:00Z,39.00,61.00
2026-05-17T01:57:00Z,39.00,61.00
2026-05-17T01:58:00Z,39.51,61.00
2026-05-17T01:59:00Z,39.00,59.00
2026-05-17T02:00:00Z,40.00,61.00
2026-05-17T02:01:00Z,40.00,61.00
2026-05-17T02:02:00Z,39.02,61.00
2026-05-17T02:03:00Z,39.00,60.00
2026-05-17T02:04:00Z,39.00,60.00
2026-05-17T02:05:00Z,39.00,60.00
2026-05-17T02:06:00Z,39.00,60.00
2026-05-17T02:07:00Z,40.00,61.00
2026-05-17T02:08:00Z,38.29,60.00
2026-05-17T02:09:00Z,40.00,61.00
2026-05-17T02:10:00Z,40.00,61.00
2026-05-17T02:11:00Z,39.96,61.00
2026-05-17T02:12:00Z,39.00,61.00
2026-05-17T02:13:00Z,40.00,60.48
2026-05-17T02:14:00Z,39.03,60.00
2026-05-17T02:15:00Z,39.00,61.00
2026-05-17T02:16:00Z,39.00,60.04
2026-05-17T02:17:00Z,39.09,60.00
2026-05-17T02:18:00Z,40.00,61.00
2026-05-17T02:19:00Z,39.00,60.00
2026-05-17T02:20:00Z,40.00,61.00
2026-05-17T02:21:00Z,39.00,61.00
2026-05-17T02:22:00Z,40.00,61.00
2026-05-17T02:23:00Z,40.00,60.00
2026-05-17T02:24:00Z,39.00,60.00
2026-05-17T02:25:00Z,39.00,61.00
2026-05-17T02:26:00Z,39.31,61.00
2026-05-17T02:27:00Z,38.35,61.00
2026-05-17T02:28:00Z,39.03,60.00
2026-05-17T02:29:00Z,39.97,60.88
2026-05-17T02:30:00Z,39.43,61.00
2026-05-17T02:31:00Z,39.43,60.35
2026-05-17T02:32:00Z,40.00,61.00
2026-05-17T02:33:00Z,40.00,60.00
2026-05-17T02:34:00Z,39.91,60.13
2026-05-17T02:35:00Z,39.92,60.00
2026-05-17T02:36:00Z,39.98,60.00
2026-05-17T02:37:00Z,39.04,61.00
2026-05-17T02:38:00Z,40.00,60.75
2026-05-17T02:39:00Z,39.00,60.00
2026-05-17T02:40:00Z,39.00,61.00
2026-05-17T02:41:00Z,40.00,61.00
2026-05-17T02:42:00Z,39.00,60.00
2026-05-17T02:43:00Z,39.11,60.20
2026-05-17T02:44:00Z,40.00,60.00
2026-05-17T02:45:00Z,40.00,60.11
2026-05-17T02:46:00Z,39.00,60.11
2026-05-17T02:47:00Z,39.00,62.25
2026-05-17T02:48:00Z,39.50,62.25
2026-05-17T02:49:00Z,40.00,61.37
2026-05-17T02:50:00Z,39.00,61.37
2026-05-17T02:51:00Z,40.00,61.00
2026-05-17T02:52:00Z,39.00,61.02
2026-05-17T02:53:00Z,40.00,62.00
2026-05-17T02:54:00Z,39.88,62.00
2026-05-17T02:55:00Z,39.53,62.00
2026-05-17T02:56:00Z,40.00,61.03
2026-05-17T02:57:00Z,40.00,61.03
2026-05-17T02:58:00Z,39.60,61.00
2026-05-17T02:59:00Z,39.50,61.00
2026-05-17T03:01:00Z,39.00,61.00
2026-05-17T03:03:00Z,39.00,60.00
2026-05-17T03:04:00Z,39.00,60.00
2026-05-17T03:05:00Z,40.00,60.00
2026-05-17T03:06:00Z,39.00,61.00
2026-05-17T03:07:00Z,40.00,60.83
2026-05-17T03:08:00Z,40.00,60.33
2026-05-17T03:09:00Z,40.00,60.50
2026-05-17T03:10:00Z,39.00,61.00
2026-05-17T03:11:00Z,39.00,61.00
2026-05-17T03:12:00Z,39.25,61.00
2026-05-17T03:13:00Z,40.00,61.00
2026-05-17T03:14:00Z,39.53,59.30
2026-05-17T03:15:00Z,39.59,61.00
2026-05-17T03:16:00Z,39.34,61.00
2026-05-17T03:17:00Z,39.00,60.36
2026-05-17T03:18:00Z,39.00,61.00
2026-05-17T03:19:00Z,39.99,60.51
2026-05-17T03:20:00Z,40.00,61.00
2026-05-17T03:21:00Z,40.00,60.01
2026-05-17T03:22:00Z,40.00,60.01
2026-05-17T03:23:00Z,40.00,61.00
2026-05-17T03:24:00Z,40.00,61.00
2026-05-17T03:25:00Z,39.00,61.00
2026-05-17T03:26:00Z,39.74,60.46
2026-05-17T03:27:00Z,40.00,61.00
2026-05-17T03:28:00Z,39.95,60.54
2026-05-17T03:29:00Z,39.83,60.86
2026-05-17T03:30:00Z,40.00,61.00
2026-05-17T03:31:00Z,39.70,61.00
2026-05-17T03:32:00Z,40.00,60.90
2026-05-17T03:33:00Z,39.40,60.94
2026-05-17T03:34:00Z,40.00,60.78
2026-05-17T03:35:00Z,39.06,61.33
2026-05-17T03:36:00Z,40.00,60.81
2026-05-17T03:37:00Z,39.10,61.00
2026-05-17T03:38:00Z,39.07,60.22
2026-05-17T03:39:00Z,40.00,60.58
2026-05-17T03:40:00Z,40.00,61.00
2026-05-17T03:41:00Z,39.84,60.12
2026-05-17T03:42:00Z,40.00,60.69
2026-05-17T03:43:00Z,40.00,60.37
2026-05-17T03:44:00Z,39.96,60.54
2026-05-17T03:45:00Z,39.85,60.82
2026-05-17T03:46:00Z,39.87,60.00
2026-05-17T03:47:00Z,39.86,60.00
2026-05-17T03:48:00Z,39.81,61.00
2026-05-17T03:49:00Z,39.35,60.46
2026-05-17T03:50:00Z,39.89,60.99
2026-05-17T03:51:00Z,40.00,60.99
2026-05-17T03:52:00Z,39.02,60.02
2026-05-17T03:53:00Z,39.31,60.36
2026-05-17T03:54:00Z,39.24,60.91
2026-05-17T03:55:00Z,40.00,60.85
2026-05-17T03:56:00Z,39.21,61.00
2026-05-17T03:57:00Z,40.00,60.90
2026-05-17T03:58:00Z,39.42,61.00
2026-05-17T03:59:00Z,40.00,60.78
2026-05-17T04:00:00Z,39.98,60.14
2026-05-17T04:01:00Z,40.00,59.67
2026-05-17T04:02:00Z,39.00,61.00
2026-05-17T04:03:00Z,39.96,60.78
2026-05-17T04:04:00Z,39.51,60.17
2026-05-17T04:05:00Z,40.00,60.87
2026-05-17T04:06:00Z,39.99,60.00
2026-05-17T04:07:00Z,39.29,61.00
2026-05-17T04:08:00Z,39.00,60.00
2026-05-17T04:09:00Z,40.12,60.86
2026-05-17T04:10:00Z,41.00,60.78
2026-05-17T04:11:00Z,40.88,61.00
2026-05-17T04:12:00Z,41.00,61.15
2026-05-17T04:13:00Z,40.97,60.91
2026-05-17T04:14:00Z,39.96,61.00
2026-05-17T04:15:00Z,41.00,61.09
2026-05-17T04:16:00Z,41.00,61.00
2026-05-17T04:17:00Z,40.48,61.77
2026-05-17T04:18:00Z,40.86,60.06
2026-05-17T04:19:00Z,39.71,60.06
2026-05-17T04:20:00Z,40.03,61.00
2026-05-17T04:21:00Z,39.97,60.93
2026-05-17T04:22:00Z,41.68,60.34
2026-05-17T04:23:00Z,39.36,60.74
2026-05-17T04:24:00Z,40.76,60.32
2026-05-17T04:25:00Z,40.39,60.99
2026-05-17T04:26:00Z,39.43,61.76
2026-05-17T04:27:00Z,40.98,61.22
2026-05-17T04:28:00Z,39.98,61.75
2026-05-17T04:29:00Z,40.19,62.86
2026-05-17T04:30:00Z,42.18,59.51
2026-05-17T04:31:00Z,46.83,59.02
2026-05-17T04:32:00Z,42.30,59.40
2026-05-17T04:33:00Z,47.66,58.66
2026-05-17T04:34:00Z,45.83,58.26
2026-05-17T04:35:00Z,41.92,58.90
2026-05-17T04:36:00Z,44.04,57.43
2026-05-17T04:37:00Z,42.60,57.03
2026-05-17T04:38:00Z,43.33,59.48
2026-05-17T04:39:00Z,42.48,59.43
2026-05-17T04:40:00Z,42.61,59.79
2026-05-17T04:41:00Z,50.46,56.80
2026-05-17T04:42:00Z,44.63,58.16
2026-05-17T04:43:00Z,45.04,58.72
2026-05-17T04:44:00Z,45.03,57.46
2026-05-17T04:45:00Z,46.67,57.72
2026-05-17T04:46:00Z,44.46,56.84
2026-05-17T04:47:00Z,44.15,57.85
2026-05-17T04:48:00Z,43.07,58.43
2026-05-17T04:49:00Z,42.69,58.75
2026-05-17T04:50:00Z,44.93,56.66
2026-05-17T04:51:00Z,44.29,57.36
2026-05-17T04:52:00Z,44.42,57.00
2026-05-17T04:53:00Z,42.97,57.98
2026-05-17T04:54:00Z,45.00,58.00
2026-05-17T04:55:00Z,45.71,58.00
