# event_ticker=KXATPMATCH-26MAR29MCDBRO
# final_score=6-4 6-2
# score_resolution=4-6 2-6
# match_winner=Mackenzie McDonald
# fav_player=Jenson Brooksby
# dog_player=Mackenzie McDonald
# kalshi_date=2026-03-29
timestamp,Jenson Brooksby,Mackenzie McDonald
2026-03-30T20:43:00Z,70.00,31.00
2026-03-30T20:44:00Z,70.00,31.00
2026-03-30T20:52:00Z,69.00,31.00
2026-03-30T20:53:00Z,69.00,31.00
2026-03-30T20:54:00Z,69.00,31.00
2026-03-30T20:57:00Z,69.00,31.00
2026-03-30T20:58:00Z,69.00,31.00
2026-03-30T20:59:00Z,69.00,31.00
2026-03-30T21:04:00Z,69.00,31.00
2026-03-30T21:05:00Z,69.00,31.00
2026-03-30T21:06:00Z,69.00,31.00
2026-03-30T21:07:00Z,69.00,31.00
2026-03-30T21:08:00Z,69.00,31.00
2026-03-30T21:10:00Z,69.00,31.00
2026-03-30T21:13:00Z,69.00,31.00
2026-03-30T21:14:00Z,70.00,31.00
2026-03-30T21:16:00Z,69.28,31.00
2026-03-30T21:19:00Z,70.00,31.00
2026-03-30T21:20:00Z,70.00,31.00
2026-03-30T21:22:00Z,69.96,31.00
2026-03-30T21:24:00Z,69.96,32.00
2026-03-30T21:29:00Z,69.00,32.00
2026-03-30T21:30:00Z,69.00,32.00
2026-03-30T21:31:00Z,69.00,32.00
2026-03-30T21:32:00Z,69.00,32.00
2026-03-30T21:33:00Z,69.00,32.00
2026-03-30T21:35:00Z,68.00,32.00
2026-03-30T21:36:00Z,68.00,32.00
2026-03-30T21:37:00Z,69.00,32.00
2026-03-30T21:38:00Z,69.00,32.00
2026-03-30T21:40:00Z,69.00,32.00
2026-03-30T21:41:00Z,70.00,32.00
2026-03-30T21:42:00Z,70.00,32.00
2026-03-30T21:46:00Z,70.00,31.96
2026-03-30T21:47:00Z,71.00,30.00
2026-03-30T21:48:00Z,71.00,30.00
2026-03-30T21:50:00Z,71.00,30.00
2026-03-30T21:51:00Z,71.00,30.00
2026-03-30T21:54:00Z,71.00,30.00
2026-03-30T21:58:00Z,71.00,29.00
2026-03-30T21:59:00Z,71.00,29.00
2026-03-30T22:01:00Z,71.00,29.00
2026-03-30T22:02:00Z,71.00,29.00
2026-03-30T22:04:00Z,72.00,29.00
2026-03-30T22:05:00Z,72.00,29.00
2026-03-30T22:06:00Z,72.00,29.00
2026-03-30T22:10:00Z,72.00,29.00
2026-03-30T22:11:00Z,72.00,29.00
2026-03-30T22:12:00Z,72.00,29.00
2026-03-30T22:15:00Z,72.00,29.00
2026-03-30T22:16:00Z,72.00,29.00
2026-03-30T22:18:00Z,72.00,29.00
2026-03-30T22:19:00Z,72.00,29.00
2026-03-30T22:20:00Z,72.00,29.00
2026-03-30T22:21:00Z,72.00,29.00
2026-03-30T22:22:00Z,72.00,29.00
2026-03-30T22:23:00Z,72.00,29.00
2026-03-30T22:26:00Z,72.00,29.00
2026-03-30T22:28:00Z,72.00,29.00
2026-03-30T22:29:00Z,72.00,29.00
2026-03-30T22:30:00Z,72.00,29.00
2026-03-30T22:31:00Z,72.00,29.00
2026-03-30T22:33:00Z,72.00,29.00
2026-03-30T22:34:00Z,72.00,29.00
2026-03-30T22:35:00Z,72.00,28.00
2026-03-30T22:37:00Z,72.00,28.00
2026-03-30T22:38:00Z,72.00,28.00
2026-03-30T22:39:00Z,72.00,28.00
2026-03-30T22:40:00Z,73.00,28.00
2026-03-30T22:43:00Z,73.00,28.00
2026-03-30T22:44:00Z,73.00,28.00
2026-03-30T22:46:00Z,73.00,28.00
2026-03-30T22:47:00Z,73.00,28.00
2026-03-30T22:48:00Z,73.00,28.00
2026-03-30T22:49:00Z,73.00,28.00
2026-03-30T22:51:00Z,71.00,29.00
2026-03-30T22:52:00Z,71.00,28.15
2026-03-30T22:53:00Z,71.00,28.00
2026-03-30T22:54:00Z,71.00,28.00
2026-03-30T22:56:00Z,73.00,28.00
2026-03-30T22:57:00Z,73.00,28.00
2026-03-30T22:58:00Z,73.42,28.00
2026-03-30T23:00:00Z,74.00,28.00
2026-03-30T23:01:00Z,74.00,28.00
2026-03-30T23:03:00Z,74.00,28.00
2026-03-30T23:06:00Z,74.00,28.00
2026-03-30T23:07:00Z,74.00,28.00
2026-03-30T23:08:00Z,74.00,27.00
2026-03-30T23:09:00Z,74.67,25.45
2026-03-30T23:10:00Z,74.02,26.00
2026-03-30T23:11:00Z,74.03,27.00
2026-03-30T23:12:00Z,74.95,27.00
2026-03-30T23:13:00Z,73.09,27.02
2026-03-30T23:14:00Z,69.90,29.28
2026-03-30T23:15:00Z,68.53,33.18
2026-03-30T23:16:00Z,66.93,33.09
2026-03-30T23:17:00Z,69.13,33.51
2026-03-30T23:18:00Z,61.13,42.32
2026-03-30T23:19:00Z,56.08,44.65
2026-03-30T23:20:00Z,55.94,45.38
2026-03-30T23:21:00Z,50.07,49.48
2026-03-30T23:22:00Z,51.81,49.14
2026-03-30T23:23:00Z,53.75,47.08
2026-03-30T23:24:00Z,53.54,45.90
2026-03-30T23:25:00Z,50.02,48.56
2026-03-30T23:26:00Z,53.77,47.00
2026-03-30T23:27:00Z,53.00,47.06
2026-03-30T23:28:00Z,56.00,43.14
2026-03-30T23:29:00Z,48.76,51.13
2026-03-30T23:30:00Z,45.63,56.85
2026-03-30T23:31:00Z,46.10,56.10
2026-03-30T23:32:00Z,43.31,56.07
2026-03-30T23:33:00Z,47.42,52.00
2026-03-30T23:34:00Z,47.76,52.83
2026-03-30T23:35:00Z,47.89,54.26
2026-03-30T23:36:00Z,51.94,49.34
2026-03-30T23:37:00Z,61.29,35.97
2026-03-30T23:38:00Z,52.62,48.00
2026-03-30T23:39:00Z,46.51,53.08
2026-03-30T23:40:00Z,47.31,55.85
2026-03-30T23:41:00Z,40.64,60.76
2026-03-30T23:42:00Z,43.25,56.54
2026-03-30T23:43:00Z,46.70,54.52
2026-03-30T23:44:00Z,47.71,53.58
2026-03-30T23:45:00Z,46.98,53.05
2026-03-30T23:46:00Z,46.00,53.75
2026-03-30T23:47:00Z,42.76,59.47
2026-03-30T23:48:00Z,41.12,60.24
2026-03-30T23:49:00Z,39.56,60.06
2026-03-30T23:50:00Z,38.99,61.96
2026-03-30T23:51:00Z,40.07,59.92
2026-03-30T23:52:00Z,43.65,58.32
2026-03-30T23:53:00Z,43.13,58.36
2026-03-30T23:54:00Z,44.41,56.60
2026-03-30T23:55:00Z,44.35,56.88
2026-03-30T23:56:00Z,38.89,60.70
2026-03-30T23:57:00Z,36.49,63.15
2026-03-30T23:58:00Z,36.00,64.85
2026-03-30T23:59:00Z,40.24,60.28
2026-03-31T00:00:00Z,40.17,59.35
2026-03-31T00:01:00Z,43.32,56.98
2026-03-31T00:02:00Z,42.83,57.07
2026-03-31T00:03:00Z,41.96,60.49
2026-03-31T00:04:00Z,41.87,59.80
2026-03-31T00:05:00Z,41.48,56.48
2026-03-31T00:06:00Z,50.26,58.34
2026-03-31T00:07:00Z,35.93,65.66
2026-03-31T00:08:00Z,19.14,82.42
2026-03-31T00:09:00Z,15.76,84.99
2026-03-31T00:10:00Z,15.91,84.28
2026-03-31T00:11:00Z,13.98,86.55
2026-03-31T00:12:00Z,17.29,85.39
2026-03-31T00:13:00Z,16.81,84.12
2026-03-31T00:14:00Z,22.24,78.56
2026-03-31T00:15:00Z,14.22,87.32
2026-03-31T00:16:00Z,8.70,90.10
2026-03-31T00:17:00Z,6.59,93.32
2026-03-31T00:18:00Z,12.33,88.92
2026-03-31T00:19:00Z,7.63,91.37
2026-03-31T00:20:00Z,3.38,97.94
2026-03-31T00:21:00Z,1.72,98.91
2026-03-31T00:22:00Z,2.32,98.96
2026-03-31T00:23:00Z,2.60,99.00
2026-03-31T00:24:00Z,1.05,99.00
2026-03-31T00:25:00Z,1.02,98.96
2026-03-31T00:26:00Z,1.56,97.97
2026-03-31T00:27:00Z,3.01,97.29
2026-03-31T00:28:00Z,1.96,98.83
2026-03-31T00:29:00Z,1.00,99.00
2026-03-31T00:31:00Z,1.00,99.00
2026-03-31T00:32:00Z,1.00,99.00
