# event_ticker=KXATPMATCH-26MAR04BERMAN
# final_score=4-6 7-5 7-5
# score_resolution=6-4 5-7 5-7
# match_winner=Matteo Berrettini
# fav_player=Adrian Mannarino
# dog_player=Matteo Berrettini
# kalshi_date=2026-03-04
timestamp,Adrian Mannarino,Matteo Berrettini
2026-03-04T15:27:00Z,33.00,68.00
2026-03-04T15:29:00Z,33.00,68.00
2026-03-04T15:34:00Z,33.00,68.00
2026-03-04T15:37:00Z,33.00,68.00
2026-03-04T15:40:00Z,33.00,68.00
2026-03-04T15:41:00Z,33.00,68.00
2026-03-04T15:44:00Z,33.00,68.00
2026-03-04T15:52:00Z,34.00,68.00
2026-03-04T15:56:00Z,34.00,68.00
2026-03-04T15:57:00Z,34.00,68.00
2026-03-04T15:59:00Z,34.00,68.00
2026-03-04T16:03:00Z,34.00,68.00
2026-03-04T16:05:00Z,34.00,68.00
2026-03-04T16:10:00Z,34.00,68.00
2026-03-04T16:13:00Z,34.00,68.00
2026-03-04T16:28:00Z,34.00,68.00
2026-03-04T16:32:00Z,34.00,68.00
2026-03-04T16:33:00Z,34.00,68.00
2026-03-04T16:34:00Z,34.00,68.00
2026-03-04T16:38:00Z,34.00,67.00
2026-03-04T16:39:00Z,34.00,67.00
2026-03-04T16:41:00Z,34.00,67.00
2026-03-04T16:42:00Z,34.00,67.00
2026-03-04T16:47:00Z,34.00,67.00
2026-03-04T16:53:00Z,34.00,67.00
2026-03-04T16:54:00Z,34.00,67.00
2026-03-04T16:56:00Z,34.00,67.00
2026-03-04T16:57:00Z,35.00,67.00
2026-03-04T16:58:00Z,35.00,67.00
2026-03-04T16:59:00Z,35.00,67.00
2026-03-04T17:01:00Z,35.00,67.00
2026-03-04T17:03:00Z,35.00,66.00
2026-03-04T17:04:00Z,35.00,67.00
2026-03-04T17:08:00Z,35.00,66.19
2026-03-04T17:09:00Z,34.00,66.19
2026-03-04T17:11:00Z,34.00,66.00
2026-03-04T17:15:00Z,34.00,67.00
2026-03-04T17:16:00Z,34.00,67.00
2026-03-04T17:22:00Z,34.01,67.00
2026-03-04T17:30:00Z,35.00,67.00
2026-03-04T17:31:00Z,35.00,67.00
2026-03-04T17:34:00Z,35.00,67.00
2026-03-04T17:37:00Z,35.00,67.00
2026-03-04T17:41:00Z,35.00,65.00
2026-03-04T17:42:00Z,35.00,65.00
2026-03-04T17:45:00Z,35.00,65.00
2026-03-04T17:46:00Z,35.00,65.00
2026-03-04T17:48:00Z,35.00,65.00
2026-03-04T17:50:00Z,35.00,65.00
2026-03-04T17:55:00Z,35.00,65.00
2026-03-04T17:57:00Z,35.00,65.00
2026-03-04T18:00:00Z,35.00,65.00
2026-03-04T18:01:00Z,35.00,65.00
2026-03-04T18:03:00Z,34.92,65.00
2026-03-04T18:04:00Z,35.00,65.00
2026-03-04T18:06:00Z,35.00,66.00
2026-03-04T18:08:00Z,35.00,66.00
2026-03-04T18:15:00Z,35.00,66.00
2026-03-04T18:18:00Z,34.00,66.00
2026-03-04T18:19:00Z,34.00,66.00
2026-03-04T18:20:00Z,34.00,66.00
2026-03-04T18:32:00Z,34.00,66.00
2026-03-04T18:33:00Z,33.00,66.00
2026-03-04T18:36:00Z,33.00,65.00
2026-03-04T18:38:00Z,35.00,65.00
2026-03-04T18:41:00Z,35.00,65.36
2026-03-04T18:44:00Z,35.00,65.36
2026-03-04T18:47:00Z,35.00,66.00
2026-03-04T18:49:00Z,35.00,66.00
2026-03-04T18:53:00Z,33.00,67.00
2026-03-04T18:55:00Z,33.00,67.00
2026-03-04T18:57:00Z,33.00,67.00
2026-03-04T18:58:00Z,34.00,67.00
2026-03-04T19:00:00Z,34.00,67.00
2026-03-04T19:02:00Z,34.00,67.00
2026-03-04T19:13:00Z,34.00,67.00
2026-03-04T19:15:00Z,34.00,67.00
2026-03-04T19:20:00Z,34.00,67.00
2026-03-04T19:23:00Z,34.00,67.00
2026-03-04T19:24:00Z,34.00,67.00
2026-03-04T19:34:00Z,34.00,67.00
2026-03-04T19:40:00Z,33.00,67.00
2026-03-04T19:42:00Z,33.00,67.00
2026-03-04T19:43:00Z,33.00,67.00
2026-03-04T19:45:00Z,32.51,67.00
2026-03-04T19:51:00Z,33.00,67.00
2026-03-04T19:52:00Z,33.00,67.00
2026-03-04T19:54:00Z,33.00,67.00
2026-03-04T20:02:00Z,33.00,66.00
2026-03-04T20:03:00Z,33.00,67.00
2026-03-04T20:04:00Z,33.00,67.00
2026-03-04T20:05:00Z,33.00,67.00
2026-03-04T20:09:00Z,33.00,66.00
2026-03-04T20:10:00Z,33.00,67.00
2026-03-04T20:12:00Z,33.00,67.00
2026-03-04T20:16:00Z,33.00,67.00
2026-03-04T20:17:00Z,33.00,67.00
2026-03-04T20:18:00Z,33.00,67.00
2026-03-04T20:34:00Z,33.00,67.00
2026-03-04T20:36:00Z,33.00,67.00
2026-03-04T20:37:00Z,33.00,67.00
2026-03-04T20:40:00Z,33.00,67.00
2026-03-04T20:41:00Z,33.00,67.00
2026-03-04T20:43:00Z,33.00,67.00
2026-03-04T20:52:00Z,33.00,67.00
2026-03-04T20:54:00Z,33.00,67.00
2026-03-04T20:56:00Z,33.00,67.00
2026-03-04T20:57:00Z,33.00,67.00
2026-03-04T20:58:00Z,33.00,67.00
2026-03-04T20:59:00Z,33.00,67.00
2026-03-04T21:00:00Z,33.00,66.00
2026-03-04T21:04:00Z,33.00,66.00
2026-03-04T21:07:00Z,33.00,67.00
2026-03-04T21:08:00Z,34.00,67.00
2026-03-04T21:09:00Z,33.00,67.00
2026-03-04T21:10:00Z,33.00,67.00
2026-03-04T21:12:00Z,33.00,67.00
2026-03-04T21:13:00Z,34.00,67.00
2026-03-04T21:15:00Z,34.00,67.00
2026-03-04T21:16:00Z,34.00,67.00
2026-03-04T21:23:00Z,34.00,67.00
2026-03-04T21:27:00Z,34.00,67.00
2026-03-04T21:31:00Z,34.00,67.00
2026-03-04T21:32:00Z,34.00,67.00
2026-03-04T21:33:00Z,34.00,67.00
2026-03-04T21:34:00Z,34.00,67.00
2026-03-04T21:35:00Z,34.00,67.00
2026-03-04T21:37:00Z,34.00,67.00
2026-03-04T21:38:00Z,34.00,67.00
2026-03-04T21:39:00Z,33.00,67.00
2026-03-04T21:41:00Z,33.00,67.00
2026-03-04T21:43:00Z,33.03,67.00
2026-03-04T21:44:00Z,34.00,67.00
2026-03-04T21:46:00Z,34.00,67.00
2026-03-04T21:47:00Z,34.00,67.00
2026-03-04T21:48:00Z,34.00,67.00
2026-03-04T21:49:00Z,34.00,67.00
2026-03-04T21:50:00Z,34.00,67.00
2026-03-04T21:52:00Z,34.00,67.00
2026-03-04T21:54:00Z,34.00,67.00
2026-03-04T21:55:00Z,34.00,67.00
2026-03-04T21:56:00Z,34.00,67.00
2026-03-04T21:57:00Z,34.00,67.00
2026-03-04T21:58:00Z,34.00,66.00
2026-03-04T21:59:00Z,34.00,66.00
2026-03-04T22:00:00Z,34.00,67.00
2026-03-04T22:01:00Z,34.00,67.00
2026-03-04T22:02:00Z,34.00,67.00
2026-03-04T22:03:00Z,34.00,67.00
2026-03-04T22:05:00Z,34.00,66.49
2026-03-04T22:06:00Z,34.00,66.49
2026-03-04T22:07:00Z,34.00,67.00
2026-03-04T22:09:00Z,34.00,67.00
2026-03-04T22:10:00Z,34.00,67.00
2026-03-04T22:12:00Z,34.00,67.00
2026-03-04T22:14:00Z,34.00,67.00
2026-03-04T22:15:00Z,34.00,67.00
2026-03-04T22:16:00Z,34.00,67.00
2026-03-04T22:23:00Z,34.00,67.00
2026-03-04T22:24:00Z,34.00,67.00
2026-03-04T22:26:00Z,34.00,67.00
2026-03-04T22:27:00Z,34.00,67.00
2026-03-04T22:28:00Z,34.00,67.00
2026-03-04T22:29:00Z,34.00,67.00
2026-03-04T22:30:00Z,34.00,67.00
2026-03-04T22:31:00Z,34.00,66.00
2026-03-04T22:34:00Z,34.00,66.00
2026-03-04T22:35:00Z,34.00,67.00
2026-03-04T22:36:00Z,34.00,67.00
2026-03-04T22:37:00Z,34.00,67.00
2026-03-04T22:38:00Z,34.00,67.00
2026-03-04T22:39:00Z,34.00,67.00
2026-03-04T22:41:00Z,34.00,67.00
2026-03-04T22:43:00Z,34.00,67.00
2026-03-04T22:46:00Z,34.00,67.00
2026-03-04T22:47:00Z,34.00,67.00
2026-03-04T22:51:00Z,34.00,67.00
2026-03-04T22:53:00Z,34.00,67.00
2026-03-04T22:54:00Z,34.00,67.00
2026-03-04T22:55:00Z,34.00,67.00
2026-03-04T22:56:00Z,34.00,67.00
2026-03-04T22:57:00Z,34.00,68.00
2026-03-04T22:58:00Z,34.00,67.00
2026-03-04T22:59:00Z,34.00,67.00
2026-03-04T23:01:00Z,34.00,67.00
2026-03-04T23:02:00Z,33.93,67.97
2026-03-04T23:03:00Z,34.00,68.00
2026-03-04T23:04:00Z,34.00,68.00
2026-03-04T23:05:00Z,33.63,67.34
2026-03-04T23:06:00Z,33.07,68.00
2026-03-04T23:07:00Z,33.00,68.00
2026-03-04T23:08:00Z,33.00,68.00
2026-03-04T23:09:00Z,33.43,67.00
2026-03-04T23:10:00Z,34.00,67.77
2026-03-04T23:11:00Z,34.00,67.77
2026-03-04T23:12:00Z,34.74,67.48
2026-03-04T23:13:00Z,37.63,61.10
2026-03-04T23:14:00Z,36.02,63.27
2026-03-04T23:15:00Z,36.86,65.99
2026-03-04T23:16:00Z,37.90,60.00
2026-03-04T23:17:00Z,43.17,57.87
2026-03-04T23:18:00Z,41.25,56.47
2026-03-04T23:19:00Z,43.46,58.01
2026-03-04T23:20:00Z,42.12,63.74
2026-03-04T23:21:00Z,45.66,58.30
2026-03-04T23:22:00Z,50.05,53.70
2026-03-04T23:23:00Z,55.94,46.00
2026-03-04T23:24:00Z,57.79,45.56
2026-03-04T23:25:00Z,59.47,46.33
2026-03-04T23:26:00Z,50.79,48.78
2026-03-04T23:27:00Z,54.61,49.14
2026-03-04T23:28:00Z,55.89,45.17
2026-03-04T23:29:00Z,57.65,44.97
2026-03-04T23:30:00Z,60.38,42.70
2026-03-04T23:31:00Z,59.95,40.79
2026-03-04T23:32:00Z,65.22,34.11
2026-03-04T23:33:00Z,69.32,32.26
2026-03-04T23:34:00Z,72.02,27.70
2026-03-04T23:35:00Z,73.00,27.00
2026-03-04T23:36:00Z,71.08,28.12
2026-03-04T23:37:00Z,70.29,30.10
2026-03-04T23:38:00Z,69.33,29.64
2026-03-04T23:39:00Z,72.06,27.13
2026-03-04T23:40:00Z,70.17,27.30
2026-03-04T23:41:00Z,71.87,29.18
2026-03-04T23:42:00Z,69.87,30.00
2026-03-04T23:43:00Z,71.00,29.99
2026-03-04T23:44:00Z,72.76,28.95
2026-03-04T23:45:00Z,73.19,27.62
2026-03-04T23:46:00Z,73.64,26.00
2026-03-04T23:47:00Z,74.45,25.72
2026-03-04T23:48:00Z,72.01,28.36
2026-03-04T23:49:00Z,71.07,28.39
2026-03-04T23:50:00Z,72.00,29.00
2026-03-04T23:51:00Z,69.82,30.23
2026-03-04T23:52:00Z,67.53,34.77
2026-03-04T23:53:00Z,67.52,34.14
2026-03-04T23:54:00Z,64.41,34.26
2026-03-04T23:55:00Z,63.88,38.63
2026-03-04T23:56:00Z,60.75,38.33
2026-03-04T23:57:00Z,62.73,38.00
2026-03-04T23:58:00Z,57.50,43.52
2026-03-04T23:59:00Z,62.29,37.93
2026-03-05T00:00:00Z,66.80,32.21
2026-03-05T00:01:00Z,67.33,32.92
2026-03-05T00:02:00Z,67.88,33.00
2026-03-05T00:03:00Z,68.94,32.70
2026-03-05T00:04:00Z,64.40,34.76
2026-03-05T00:05:00Z,63.59,36.99
2026-03-05T00:06:00Z,64.75,37.31
2026-03-05T00:07:00Z,59.82,39.55
2026-03-05T00:08:00Z,58.51,40.82
2026-03-05T00:09:00Z,57.73,42.79
2026-03-05T00:10:00Z,49.17,51.75
2026-03-05T00:11:00Z,48.69,51.56
2026-03-05T00:12:00Z,48.72,51.65
2026-03-05T00:13:00Z,49.02,52.86
2026-03-05T00:14:00Z,44.80,56.45
2026-03-05T00:15:00Z,41.15,57.86
2026-03-05T00:16:00Z,40.59,59.51
2026-03-05T00:17:00Z,42.92,59.60
2026-03-05T00:18:00Z,42.47,57.85
2026-03-05T00:19:00Z,43.27,58.09
2026-03-05T00:20:00Z,44.50,55.63
2026-03-05T00:21:00Z,40.28,59.46
2026-03-05T00:22:00Z,39.18,60.36
2026-03-05T00:23:00Z,40.22,59.59
2026-03-05T00:24:00Z,38.31,61.29
2026-03-05T00:25:00Z,37.52,62.20
2026-03-05T00:26:00Z,38.58,63.21
2026-03-05T00:27:00Z,40.04,60.03
2026-03-05T00:28:00Z,43.39,59.24
2026-03-05T00:29:00Z,52.34,54.23
2026-03-05T00:30:00Z,56.65,46.93
2026-03-05T00:31:00Z,54.66,43.01
2026-03-05T00:32:00Z,62.39,39.00
2026-03-05T00:33:00Z,62.18,38.89
2026-03-05T00:34:00Z,67.48,32.98
2026-03-05T00:35:00Z,65.96,33.89
2026-03-05T00:36:00Z,68.46,33.15
2026-03-05T00:37:00Z,68.95,33.73
2026-03-05T00:38:00Z,65.49,36.94
2026-03-05T00:39:00Z,61.93,38.98
2026-03-05T00:40:00Z,61.93,39.00
2026-03-05T00:41:00Z,62.11,39.93
2026-03-05T00:42:00Z,60.91,39.90
2026-03-05T00:43:00Z,54.29,46.03
2026-03-05T00:44:00Z,54.44,48.01
2026-03-05T00:45:00Z,59.17,40.33
2026-03-05T00:46:00Z,65.92,34.80
2026-03-05T00:47:00Z,70.11,31.06
2026-03-05T00:48:00Z,63.30,35.76
2026-03-05T00:49:00Z,59.27,40.98
2026-03-05T00:50:00Z,59.86,40.56
2026-03-05T00:51:00Z,60.30,39.35
2026-03-05T00:52:00Z,56.07,43.85
2026-03-05T00:53:00Z,62.04,37.61
2026-03-05T00:54:00Z,62.28,38.23
2026-03-05T00:55:00Z,59.60,42.76
2026-03-05T00:56:00Z,44.30,59.08
2026-03-05T00:57:00Z,34.58,64.89
2026-03-05T00:58:00Z,35.38,64.44
2026-03-05T00:59:00Z,35.70,64.90
2026-03-05T01:00:00Z,38.16,64.91
2026-03-05T01:01:00Z,38.20,60.33
2026-03-05T01:02:00Z,42.79,62.25
2026-03-05T01:03:00Z,46.65,53.02
2026-03-05T01:04:00Z,42.12,60.47
2026-03-05T01:05:00Z,32.76,68.38
2026-03-05T01:06:00Z,33.95,65.07
2026-03-05T01:07:00Z,32.03,68.65
2026-03-05T01:08:00Z,32.64,67.64
2026-03-05T01:09:00Z,29.91,74.28
2026-03-05T01:10:00Z,25.60,75.88
2026-03-05T01:11:00Z,30.53,69.64
2026-03-05T01:12:00Z,31.78,70.02
2026-03-05T01:13:00Z,30.99,68.02
2026-03-05T01:14:00Z,37.32,64.52
2026-03-05T01:15:00Z,39.08,60.93
2026-03-05T01:16:00Z,36.64,65.86
2026-03-05T01:17:00Z,29.62,69.38
2026-03-05T01:18:00Z,30.86,69.99
2026-03-05T01:19:00Z,30.96,69.81
2026-03-05T01:20:00Z,34.07,65.57
2026-03-05T01:21:00Z,33.48,67.65
2026-03-05T01:22:00Z,35.26,65.68
2026-03-05T01:23:00Z,30.53,71.45
2026-03-05T01:24:00Z,28.13,69.72
2026-03-05T01:25:00Z,33.22,67.90
2026-03-05T01:26:00Z,38.48,64.99
2026-03-05T01:27:00Z,42.58,62.07
2026-03-05T01:28:00Z,34.59,68.13
2026-03-05T01:29:00Z,30.25,68.60
2026-03-05T01:30:00Z,31.38,68.94
2026-03-05T01:31:00Z,29.59,72.56
2026-03-05T01:32:00Z,29.16,70.64
2026-03-05T01:33:00Z,33.24,67.96
2026-03-05T01:34:00Z,37.86,62.60
2026-03-05T01:35:00Z,34.62,64.95
2026-03-05T01:36:00Z,39.29,62.84
2026-03-05T01:37:00Z,39.84,59.56
2026-03-05T01:38:00Z,33.00,65.71
2026-03-05T01:39:00Z,33.68,66.19
2026-03-05T01:40:00Z,31.31,69.56
2026-03-05T01:41:00Z,36.68,63.93
2026-03-05T01:42:00Z,41.22,60.41
2026-03-05T01:43:00Z,40.09,61.92
2026-03-05T01:44:00Z,36.27,64.37
2026-03-05T01:45:00Z,34.29,65.13
2026-03-05T01:46:00Z,33.71,67.00
2026-03-05T01:47:00Z,34.13,66.58
2026-03-05T01:48:00Z,28.59,72.52
2026-03-05T01:49:00Z,31.67,70.05
2026-03-05T01:50:00Z,35.73,65.88
2026-03-05T01:51:00Z,34.69,67.41
2026-03-05T01:52:00Z,41.46,58.23
2026-03-05T01:53:00Z,35.19,62.90
2026-03-05T01:54:00Z,32.80,66.29
2026-03-05T01:55:00Z,33.54,67.32
2026-03-05T01:56:00Z,32.16,66.47
2026-03-05T01:57:00Z,37.97,62.80
2026-03-05T01:58:00Z,35.94,66.09
2026-03-05T01:59:00Z,24.18,76.99
2026-03-05T02:00:00Z,9.87,90.58
2026-03-05T02:01:00Z,1.00,99.00
2026-03-05T02:02:00Z,1.00,99.00
2026-03-05T02:03:00Z,1.00,99.00
