# event_ticker=KXATPMATCH-25OCT25FONMUN
# final_score=7-6(4) 7-5
# score_resolution=6-7 5-7
# match_winner=Joao Fonseca
# fav_player=Jaume Munar
# dog_player=Joao Fonseca
# kalshi_date=2025-10-25
timestamp,Jaume Munar,Joao Fonseca
2025-10-25T06:36:00Z,45.00,57.00
2025-10-25T06:38:00Z,45.00,57.00
2025-10-25T06:39:00Z,45.00,57.00
2025-10-25T06:42:00Z,45.00,57.00
2025-10-25T06:43:00Z,45.00,57.00
2025-10-25T06:44:00Z,45.00,57.00
2025-10-25T06:45:00Z,45.00,57.00
2025-10-25T06:46:00Z,45.00,57.00
2025-10-25T06:51:00Z,45.00,57.00
2025-10-25T06:52:00Z,45.00,57.00
2025-10-25T06:53:00Z,45.00,57.00
2025-10-25T06:54:00Z,45.00,57.00
2025-10-25T06:56:00Z,45.00,57.00
2025-10-25T06:57:00Z,45.00,57.00
2025-10-25T07:01:00Z,45.00,57.00
2025-10-25T07:03:00Z,45.00,57.00
2025-10-25T07:04:00Z,45.00,57.00
2025-10-25T07:05:00Z,45.00,57.00
2025-10-25T07:12:00Z,45.00,57.00
2025-10-25T07:13:00Z,45.00,57.00
2025-10-25T07:16:00Z,45.00,57.00
2025-10-25T07:21:00Z,45.00,57.00
2025-10-25T07:24:00Z,45.00,57.00
2025-10-25T07:25:00Z,45.00,57.00
2025-10-25T07:39:00Z,45.00,57.00
2025-10-25T07:49:00Z,45.00,57.00
2025-10-25T07:53:00Z,45.00,57.00
2025-10-25T07:57:00Z,45.00,57.00
2025-10-25T08:00:00Z,45.00,57.00
2025-10-25T08:08:00Z,45.00,57.00
2025-10-25T08:10:00Z,45.00,57.00
2025-10-25T08:14:00Z,45.00,57.00
2025-10-25T08:16:00Z,45.00,57.00
2025-10-25T08:17:00Z,45.00,57.00
2025-10-25T08:27:00Z,45.00,57.00
2025-10-25T08:39:00Z,45.00,57.00
2025-10-25T08:44:00Z,45.00,57.00
2025-10-25T08:53:00Z,45.00,57.00
2025-10-25T08:59:00Z,45.00,57.00
2025-10-25T09:23:00Z,45.00,57.00
2025-10-25T09:25:00Z,45.00,57.00
2025-10-25T09:28:00Z,45.00,57.00
2025-10-25T09:31:00Z,45.00,57.00
2025-10-25T09:44:00Z,45.00,57.00
2025-10-25T09:49:00Z,45.00,57.00
2025-10-25T09:52:00Z,45.00,57.00
2025-10-25T09:56:00Z,45.00,57.00
2025-10-25T09:59:00Z,44.00,57.00
2025-10-25T10:24:00Z,44.00,57.00
2025-10-25T10:28:00Z,44.00,57.00
2025-10-25T10:35:00Z,44.00,57.00
2025-10-25T10:38:00Z,45.00,57.00
2025-10-25T10:41:00Z,45.00,57.00
2025-10-25T10:42:00Z,45.00,57.00
2025-10-25T10:44:00Z,45.00,57.12
2025-10-25T10:52:00Z,45.00,57.00
2025-10-25T10:53:00Z,45.00,57.00
2025-10-25T10:55:00Z,45.00,57.00
2025-10-25T10:56:00Z,45.00,57.00
2025-10-25T10:58:00Z,45.00,57.00
2025-10-25T10:59:00Z,45.00,57.00
2025-10-25T11:06:00Z,45.00,56.00
2025-10-25T11:09:00Z,44.00,56.00
2025-10-25T11:10:00Z,43.00,56.00
2025-10-25T11:17:00Z,43.00,56.00
2025-10-25T11:20:00Z,44.00,56.00
2025-10-25T11:21:00Z,44.00,56.00
2025-10-25T11:25:00Z,44.00,57.00
2025-10-25T11:26:00Z,44.00,58.00
2025-10-25T11:27:00Z,44.00,58.00
2025-10-25T11:28:00Z,44.00,58.00
2025-10-25T11:29:00Z,44.00,58.00
2025-10-25T11:30:00Z,44.00,57.00
2025-10-25T11:31:00Z,44.00,57.00
2025-10-25T11:32:00Z,44.00,58.00
2025-10-25T11:33:00Z,44.00,58.00
2025-10-25T11:34:00Z,44.00,58.00
2025-10-25T11:35:00Z,44.00,58.00
2025-10-25T11:36:00Z,44.00,58.00
2025-10-25T11:37:00Z,44.00,58.00
2025-10-25T11:41:00Z,44.00,58.00
2025-10-25T11:42:00Z,44.00,58.00
2025-10-25T11:44:00Z,44.00,58.00
2025-10-25T11:45:00Z,44.00,58.00
2025-10-25T11:46:00Z,44.00,58.00
2025-10-25T11:47:00Z,44.00,58.00
2025-10-25T11:48:00Z,44.00,58.00
2025-10-25T11:49:00Z,44.00,58.00
2025-10-25T11:51:00Z,44.00,58.00
2025-10-25T11:52:00Z,44.00,58.00
2025-10-25T11:53:00Z,44.00,58.00
2025-10-25T11:54:00Z,44.00,58.00
2025-10-25T11:55:00Z,44.00,58.00
2025-10-25T11:59:00Z,44.00,58.00
2025-10-25T12:00:00Z,44.00,58.00
2025-10-25T12:01:00Z,44.00,58.00
2025-10-25T12:03:00Z,44.00,58.00
2025-10-25T12:04:00Z,44.00,58.00
2025-10-25T12:05:00Z,44.00,58.00
2025-10-25T12:08:00Z,44.00,58.00
2025-10-25T12:09:00Z,44.00,58.00
2025-10-25T12:11:00Z,44.00,58.00
2025-10-25T12:13:00Z,44.00,57.12
2025-10-25T12:14:00Z,44.00,57.12
2025-10-25T12:15:00Z,44.00,57.00
2025-10-25T12:17:00Z,44.00,56.00
2025-10-25T12:19:00Z,44.00,56.00
2025-10-25T12:20:00Z,44.00,55.00
2025-10-25T12:22:00Z,44.00,56.00
2025-10-25T12:27:00Z,44.00,56.89
2025-10-25T12:28:00Z,44.00,56.89
2025-10-25T12:29:00Z,44.00,57.00
2025-10-25T12:30:00Z,44.00,57.00
2025-10-25T12:31:00Z,44.00,57.00
2025-10-25T12:32:00Z,44.00,57.00
2025-10-25T12:33:00Z,44.00,57.00
2025-10-25T12:34:00Z,44.00,57.00
2025-10-25T12:35:00Z,44.00,57.00
2025-10-25T12:36:00Z,44.00,57.00
2025-10-25T12:37:00Z,44.00,57.00
2025-10-25T12:38:00Z,44.00,57.00
2025-10-25T12:39:00Z,44.07,57.00
2025-10-25T12:40:00Z,44.07,57.00
2025-10-25T12:41:00Z,45.00,57.00
2025-10-25T12:42:00Z,45.00,56.97
2025-10-25T12:43:00Z,45.00,57.00
2025-10-25T12:44:00Z,45.00,57.00
2025-10-25T12:45:00Z,45.00,57.00
2025-10-25T12:46:00Z,45.00,57.00
2025-10-25T12:48:00Z,43.15,57.00
2025-10-25T12:49:00Z,44.00,57.00
2025-10-25T12:51:00Z,44.00,57.00
2025-10-25T12:52:00Z,44.36,57.00
2025-10-25T12:53:00Z,44.36,57.00
2025-10-25T12:54:00Z,45.00,57.00
2025-10-25T12:55:00Z,45.00,57.00
2025-10-25T12:56:00Z,45.00,57.00
2025-10-25T12:57:00Z,45.00,58.00
2025-10-25T12:58:00Z,44.00,58.00
2025-10-25T12:59:00Z,44.00,59.00
2025-10-25T13:00:00Z,43.64,59.00
2025-10-25T13:01:00Z,44.00,59.00
2025-10-25T13:02:00Z,44.00,59.00
2025-10-25T13:03:00Z,44.00,59.00
2025-10-25T13:04:00Z,43.00,59.00
2025-10-25T13:05:00Z,43.00,59.00
2025-10-25T13:06:00Z,43.27,59.00
2025-10-25T13:07:00Z,44.00,59.00
2025-10-25T13:08:00Z,44.00,59.00
2025-10-25T13:09:00Z,44.00,59.00
2025-10-25T13:10:00Z,44.54,59.00
2025-10-25T13:11:00Z,44.96,59.00
2025-10-25T13:12:00Z,44.96,57.85
2025-10-25T13:13:00Z,45.08,57.00
2025-10-25T13:14:00Z,45.91,55.47
2025-10-25T13:15:00Z,45.44,56.75
2025-10-25T13:16:00Z,44.00,59.08
2025-10-25T13:17:00Z,43.00,58.48
2025-10-25T13:18:00Z,43.00,57.04
2025-10-25T13:19:00Z,45.71,55.50
2025-10-25T13:20:00Z,42.48,57.03
2025-10-25T13:21:00Z,43.80,59.90
2025-10-25T13:22:00Z,38.02,66.84
2025-10-25T13:23:00Z,37.79,66.91
2025-10-25T13:24:00Z,36.16,65.88
2025-10-25T13:25:00Z,38.37,62.74
2025-10-25T13:26:00Z,42.89,61.82
2025-10-25T13:27:00Z,44.00,58.83
2025-10-25T13:28:00Z,39.72,58.00
2025-10-25T13:29:00Z,41.70,58.50
2025-10-25T13:30:00Z,43.18,58.42
2025-10-25T13:31:00Z,41.99,59.65
2025-10-25T13:32:00Z,44.00,58.00
2025-10-25T13:33:00Z,45.99,58.14
2025-10-25T13:34:00Z,47.70,56.36
2025-10-25T13:35:00Z,46.65,56.00
2025-10-25T13:36:00Z,44.71,56.44
2025-10-25T13:37:00Z,43.72,57.31
2025-10-25T13:38:00Z,43.00,56.29
2025-10-25T13:39:00Z,43.00,58.61
2025-10-25T13:40:00Z,42.44,60.00
2025-10-25T13:41:00Z,44.10,57.59
2025-10-25T13:42:00Z,41.00,58.56
2025-10-25T13:43:00Z,42.08,59.00
2025-10-25T13:44:00Z,45.00,56.00
2025-10-25T13:45:00Z,44.80,56.00
2025-10-25T13:46:00Z,43.95,58.82
2025-10-25T13:47:00Z,43.79,56.48
2025-10-25T13:48:00Z,45.24,54.05
2025-10-25T13:49:00Z,45.79,57.52
2025-10-25T13:50:00Z,43.17,53.05
2025-10-25T13:51:00Z,47.09,53.90
2025-10-25T13:52:00Z,44.21,57.14
2025-10-25T13:53:00Z,46.00,55.00
2025-10-25T13:54:00Z,46.48,55.00
2025-10-25T13:55:00Z,48.71,51.84
2025-10-25T13:56:00Z,47.00,55.00
2025-10-25T13:57:00Z,41.41,57.00
2025-10-25T13:58:00Z,46.67,55.66
2025-10-25T13:59:00Z,47.67,55.64
2025-10-25T14:00:00Z,48.00,53.00
2025-10-25T14:01:00Z,47.00,55.27
2025-10-25T14:02:00Z,41.00,58.38
2025-10-25T14:03:00Z,42.58,58.00
2025-10-25T14:04:00Z,46.44,57.64
2025-10-25T14:05:00Z,47.14,55.19
2025-10-25T14:06:00Z,39.13,60.18
2025-10-25T14:07:00Z,45.19,56.30
2025-10-25T14:08:00Z,43.60,55.10
2025-10-25T14:09:00Z,38.88,61.72
2025-10-25T14:10:00Z,37.51,61.48
2025-10-25T14:11:00Z,29.61,70.93
2025-10-25T14:12:00Z,23.22,77.22
2025-10-25T14:13:00Z,20.64,79.70
2025-10-25T14:14:00Z,20.11,81.06
2025-10-25T14:15:00Z,19.57,81.17
2025-10-25T14:16:00Z,18.98,82.76
2025-10-25T14:17:00Z,16.95,84.27
2025-10-25T14:18:00Z,16.33,83.57
2025-10-25T14:19:00Z,19.02,79.41
2025-10-25T14:20:00Z,19.73,79.14
2025-10-25T14:21:00Z,19.77,80.96
2025-10-25T14:22:00Z,31.31,72.57
2025-10-25T14:23:00Z,40.52,62.92
2025-10-25T14:24:00Z,40.52,60.07
2025-10-25T14:25:00Z,39.99,59.61
2025-10-25T14:26:00Z,41.96,60.82
2025-10-25T14:27:00Z,41.65,59.95
2025-10-25T14:28:00Z,42.02,57.96
2025-10-25T14:29:00Z,46.45,56.39
2025-10-25T14:30:00Z,44.88,56.39
2025-10-25T14:31:00Z,44.00,57.00
2025-10-25T14:32:00Z,45.13,57.00
2025-10-25T14:33:00Z,43.71,56.43
2025-10-25T14:34:00Z,44.63,56.18
2025-10-25T14:35:00Z,44.00,58.87
2025-10-25T14:36:00Z,38.91,62.27
2025-10-25T14:37:00Z,42.89,58.00
2025-10-25T14:38:00Z,46.63,53.41
2025-10-25T14:39:00Z,46.00,55.77
2025-10-25T14:40:00Z,44.76,57.09
2025-10-25T14:41:00Z,44.59,55.71
2025-10-25T14:42:00Z,44.20,56.60
2025-10-25T14:43:00Z,44.00,56.96
2025-10-25T14:44:00Z,44.00,57.28
2025-10-25T14:45:00Z,37.72,65.97
2025-10-25T14:46:00Z,26.69,72.53
2025-10-25T14:47:00Z,25.89,72.96
2025-10-25T14:48:00Z,21.04,80.63
2025-10-25T14:49:00Z,20.51,81.18
2025-10-25T14:50:00Z,19.93,80.86
2025-10-25T14:51:00Z,18.63,81.11
2025-10-25T14:52:00Z,18.83,82.50
2025-10-25T14:53:00Z,16.37,84.17
2025-10-25T14:54:00Z,19.99,82.26
2025-10-25T14:55:00Z,19.16,85.61
2025-10-25T14:56:00Z,26.01,79.77
2025-10-25T14:57:00Z,18.37,82.60
2025-10-25T14:58:00Z,18.00,81.85
2025-10-25T14:59:00Z,18.00,82.65
2025-10-25T15:00:00Z,17.02,82.89
2025-10-25T15:01:00Z,15.55,85.36
2025-10-25T15:02:00Z,18.60,82.95
2025-10-25T15:03:00Z,17.04,84.25
2025-10-25T15:04:00Z,15.34,86.05
2025-10-25T15:05:00Z,3.47,95.28
2025-10-25T15:06:00Z,1.00,99.00
2025-10-25T15:07:00Z,1.00,99.00
2025-10-25T15:08:00Z,1.00,99.00
2025-10-25T15:09:00Z,1.00,99.00
2025-10-25T15:10:00Z,1.00,99.00
2025-10-25T15:11:00Z,1.00,99.00
