# event_ticker=KXATPMATCH-26APR22BERCIL
# final_score=4-6 6-3 6-4
# score_resolution=6-4 3-6 4-6
# match_winner=Marin Cilic
# fav_player=Zizou Bergs
# dog_player=Marin Cilic
# kalshi_date=2026-04-22
timestamp,Zizou Bergs,Marin Cilic
2026-04-22T05:01:00Z,50.00,52.00
2026-04-22T05:02:00Z,50.00,52.00
2026-04-22T05:04:00Z,50.00,52.00
2026-04-22T05:07:00Z,50.00,51.00
2026-04-22T05:09:00Z,50.00,52.00
2026-04-22T05:10:00Z,50.00,52.00
2026-04-22T05:18:00Z,50.00,52.00
2026-04-22T05:20:00Z,50.00,51.03
2026-04-22T05:21:00Z,50.00,51.03
2026-04-22T05:22:00Z,50.00,51.03
2026-04-22T05:23:00Z,50.00,52.00
2026-04-22T05:24:00Z,50.00,52.00
2026-04-22T05:25:00Z,50.00,51.00
2026-04-22T05:26:00Z,50.00,52.00
2026-04-22T05:27:00Z,50.00,52.00
2026-04-22T05:30:00Z,50.00,52.00
2026-04-22T05:31:00Z,50.00,52.00
2026-04-22T05:33:00Z,50.00,52.00
2026-04-22T05:34:00Z,50.00,52.00
2026-04-22T05:35:00Z,50.00,52.00
2026-04-22T05:36:00Z,50.00,52.00
2026-04-22T05:37:00Z,50.00,52.00
2026-04-22T05:38:00Z,50.00,52.00
2026-04-22T05:39:00Z,50.00,52.00
2026-04-22T05:41:00Z,50.00,52.00
2026-04-22T05:42:00Z,50.00,52.00
2026-04-22T05:43:00Z,50.00,51.50
2026-04-22T05:44:00Z,50.00,51.50
2026-04-22T05:45:00Z,50.00,52.00
2026-04-22T05:46:00Z,50.00,52.00
2026-04-22T05:50:00Z,50.00,52.00
2026-04-22T05:51:00Z,50.00,52.00
2026-04-22T05:52:00Z,50.00,52.00
2026-04-22T05:53:00Z,50.00,52.00
2026-04-22T05:54:00Z,50.00,52.00
2026-04-22T05:56:00Z,50.00,52.00
2026-04-22T05:57:00Z,50.00,52.00
2026-04-22T06:01:00Z,50.00,52.00
2026-04-22T06:02:00Z,50.00,52.00
2026-04-22T06:03:00Z,50.00,52.00
2026-04-22T06:04:00Z,50.00,52.00
2026-04-22T06:05:00Z,49.00,52.00
2026-04-22T06:06:00Z,49.00,52.00
2026-04-22T06:07:00Z,49.00,52.00
2026-04-22T06:09:00Z,48.00,52.00
2026-04-22T06:10:00Z,49.00,52.00
2026-04-22T06:11:00Z,49.00,52.00
2026-04-22T06:12:00Z,49.00,52.00
2026-04-22T06:14:00Z,49.00,52.85
2026-04-22T06:16:00Z,49.00,53.00
2026-04-22T06:17:00Z,49.00,52.00
2026-04-22T06:19:00Z,49.00,52.00
2026-04-22T06:20:00Z,49.00,52.00
2026-04-22T06:22:00Z,49.00,52.00
2026-04-22T06:23:00Z,49.00,52.00
2026-04-22T06:24:00Z,49.00,53.00
2026-04-22T06:27:00Z,49.00,53.00
2026-04-22T06:28:00Z,49.00,53.00
2026-04-22T06:29:00Z,49.00,52.00
2026-04-22T06:30:00Z,49.00,52.00
2026-04-22T06:31:00Z,49.00,52.00
2026-04-22T06:32:00Z,49.00,52.00
2026-04-22T06:35:00Z,49.00,52.00
2026-04-22T06:36:00Z,49.00,52.00
2026-04-22T06:39:00Z,49.00,52.00
2026-04-22T06:40:00Z,49.00,52.00
2026-04-22T06:41:00Z,49.00,52.00
2026-04-22T06:43:00Z,49.00,52.00
2026-04-22T06:45:00Z,49.00,52.00
2026-04-22T06:46:00Z,49.00,52.00
2026-04-22T06:49:00Z,49.00,52.00
2026-04-22T06:50:00Z,49.00,52.00
2026-04-22T06:56:00Z,49.00,52.00
2026-04-22T06:57:00Z,50.00,52.00
2026-04-22T06:59:00Z,50.00,52.00
2026-04-22T07:03:00Z,50.00,52.00
2026-04-22T07:06:00Z,49.09,52.00
2026-04-22T07:09:00Z,50.00,52.00
2026-04-22T07:12:00Z,50.00,52.00
2026-04-22T07:13:00Z,50.00,52.00
2026-04-22T07:17:00Z,50.00,52.00
2026-04-22T07:19:00Z,50.00,52.00
2026-04-22T07:22:00Z,50.00,52.00
2026-04-22T07:23:00Z,50.00,52.00
2026-04-22T07:30:00Z,50.00,52.00
2026-04-22T07:32:00Z,50.00,52.00
2026-04-22T07:33:00Z,50.00,52.00
2026-04-22T07:34:00Z,50.00,52.00
2026-04-22T07:35:00Z,50.00,52.00
2026-04-22T07:36:00Z,50.00,52.00
2026-04-22T07:37:00Z,49.00,52.00
2026-04-22T07:42:00Z,49.00,52.00
2026-04-22T07:44:00Z,49.00,52.00
2026-04-22T07:48:00Z,49.00,52.00
2026-04-22T07:53:00Z,49.00,52.00
2026-04-22T07:54:00Z,49.00,51.00
2026-04-22T07:55:00Z,49.00,51.00
2026-04-22T07:56:00Z,48.00,51.00
2026-04-22T07:57:00Z,48.00,51.00
2026-04-22T08:01:00Z,48.00,51.00
2026-04-22T08:02:00Z,48.00,51.00
2026-04-22T08:03:00Z,48.05,52.00
2026-04-22T08:06:00Z,50.00,52.00
2026-04-22T08:08:00Z,50.00,52.00
2026-04-22T08:10:00Z,50.00,52.00
2026-04-22T08:11:00Z,50.00,52.00
2026-04-22T08:12:00Z,50.00,52.00
2026-04-22T08:13:00Z,50.00,52.00
2026-04-22T08:14:00Z,48.00,52.00
2026-04-22T08:15:00Z,48.00,52.00
2026-04-22T08:17:00Z,50.76,52.00
2026-04-22T08:18:00Z,51.00,52.00
2026-04-22T08:21:00Z,51.00,52.00
2026-04-22T08:23:00Z,51.00,51.00
2026-04-22T08:26:00Z,51.71,51.00
2026-04-22T08:27:00Z,52.00,50.00
2026-04-22T08:31:00Z,52.00,50.00
2026-04-22T08:32:00Z,52.00,50.00
2026-04-22T08:34:00Z,52.00,50.00
2026-04-22T08:35:00Z,52.00,50.00
2026-04-22T08:37:00Z,52.00,49.00
2026-04-22T08:38:00Z,52.21,49.00
2026-04-22T08:39:00Z,52.21,47.90
2026-04-22T08:40:00Z,52.00,50.00
2026-04-22T08:44:00Z,52.00,49.00
2026-04-22T08:45:00Z,52.00,49.00
2026-04-22T08:46:00Z,52.00,49.00
2026-04-22T08:47:00Z,52.00,49.00
2026-04-22T08:48:00Z,52.00,49.00
2026-04-22T08:50:00Z,52.00,49.00
2026-04-22T08:51:00Z,52.00,49.00
2026-04-22T08:52:00Z,52.00,49.00
2026-04-22T08:53:00Z,52.92,49.00
2026-04-22T08:54:00Z,52.92,49.00
2026-04-22T08:56:00Z,52.00,49.00
2026-04-22T08:57:00Z,52.00,49.00
2026-04-22T08:59:00Z,52.00,49.00
2026-04-22T09:00:00Z,52.04,49.15
2026-04-22T09:01:00Z,52.00,50.00
2026-04-22T09:02:00Z,52.00,50.00
2026-04-22T09:03:00Z,51.00,50.00
2026-04-22T09:04:00Z,52.00,50.00
2026-04-22T09:05:00Z,52.00,50.00
2026-04-22T09:06:00Z,52.00,49.66
2026-04-22T09:07:00Z,52.00,50.00
2026-04-22T09:08:00Z,52.00,50.00
2026-04-22T09:09:00Z,52.00,50.00
2026-04-22T09:10:00Z,52.00,50.00
2026-04-22T09:11:00Z,52.00,50.00
2026-04-22T09:12:00Z,53.05,49.79
2026-04-22T09:13:00Z,57.34,40.63
2026-04-22T09:14:00Z,62.97,38.84
2026-04-22T09:15:00Z,63.48,35.44
2026-04-22T09:16:00Z,69.00,33.86
2026-04-22T09:17:00Z,70.38,30.06
2026-04-22T09:18:00Z,69.83,30.24
2026-04-22T09:19:00Z,70.83,29.70
2026-04-22T09:20:00Z,69.08,30.00
2026-04-22T09:21:00Z,68.98,31.95
2026-04-22T09:22:00Z,70.11,29.83
2026-04-22T09:23:00Z,71.00,29.33
2026-04-22T09:24:00Z,71.00,30.00
2026-04-22T09:25:00Z,71.00,28.00
2026-04-22T09:26:00Z,74.85,26.07
2026-04-22T09:27:00Z,74.65,26.07
2026-04-22T09:28:00Z,76.00,26.07
2026-04-22T09:29:00Z,73.00,29.00
2026-04-22T09:30:00Z,73.00,29.00
2026-04-22T09:31:00Z,72.01,29.50
2026-04-22T09:32:00Z,71.87,28.06
2026-04-22T09:33:00Z,73.39,28.00
2026-04-22T09:34:00Z,73.39,28.00
2026-04-22T09:35:00Z,72.00,29.00
2026-04-22T09:36:00Z,71.84,28.00
2026-04-22T09:37:00Z,73.24,27.02
2026-04-22T09:38:00Z,71.35,28.99
2026-04-22T09:39:00Z,72.00,27.99
2026-04-22T09:40:00Z,69.06,31.06
2026-04-22T09:41:00Z,69.07,35.49
2026-04-22T09:42:00Z,72.78,26.98
2026-04-22T09:43:00Z,69.19,31.51
2026-04-22T09:44:00Z,70.95,28.29
2026-04-22T09:45:00Z,73.41,29.00
2026-04-22T09:46:00Z,73.76,27.00
2026-04-22T09:47:00Z,74.08,28.45
2026-04-22T09:48:00Z,73.80,26.06
2026-04-22T09:49:00Z,75.00,28.00
2026-04-22T09:50:00Z,72.98,28.00
2026-04-22T09:51:00Z,72.99,27.94
2026-04-22T09:52:00Z,71.50,28.09
2026-04-22T09:53:00Z,74.93,27.82
2026-04-22T09:54:00Z,76.03,25.78
2026-04-22T09:55:00Z,75.76,24.94
2026-04-22T09:56:00Z,75.51,25.00
2026-04-22T09:57:00Z,76.07,24.14
2026-04-22T09:58:00Z,76.54,22.10
2026-04-22T09:59:00Z,74.00,27.00
2026-04-22T10:00:00Z,73.36,27.98
2026-04-22T10:01:00Z,72.50,30.04
2026-04-22T10:02:00Z,72.96,29.24
2026-04-22T10:03:00Z,75.09,26.10
2026-04-22T10:04:00Z,74.61,25.20
2026-04-22T10:05:00Z,74.61,27.45
2026-04-22T10:06:00Z,70.16,30.00
2026-04-22T10:07:00Z,70.25,29.91
2026-04-22T10:08:00Z,71.86,30.20
2026-04-22T10:09:00Z,69.99,30.00
2026-04-22T10:10:00Z,72.50,28.83
2026-04-22T10:11:00Z,74.00,26.15
2026-04-22T10:12:00Z,73.55,26.10
2026-04-22T10:13:00Z,72.76,28.50
2026-04-22T10:14:00Z,73.50,27.78
2026-04-22T10:15:00Z,72.52,28.50
2026-04-22T10:16:00Z,74.57,26.87
2026-04-22T10:17:00Z,72.67,27.65
2026-04-22T10:18:00Z,70.47,30.00
2026-04-22T10:19:00Z,66.86,32.37
2026-04-22T10:20:00Z,58.98,41.92
2026-04-22T10:21:00Z,68.93,35.80
2026-04-22T10:22:00Z,73.00,27.94
2026-04-22T10:23:00Z,74.29,25.95
2026-04-22T10:24:00Z,74.92,24.45
2026-04-22T10:25:00Z,75.72,25.21
2026-04-22T10:26:00Z,73.00,28.13
2026-04-22T10:27:00Z,72.00,29.00
2026-04-22T10:28:00Z,71.98,29.60
2026-04-22T10:29:00Z,64.20,34.59
2026-04-22T10:30:00Z,59.82,38.71
2026-04-22T10:31:00Z,51.27,46.09
2026-04-22T10:32:00Z,51.91,50.00
2026-04-22T10:33:00Z,48.75,52.40
2026-04-22T10:34:00Z,47.85,53.65
2026-04-22T10:35:00Z,47.84,53.41
2026-04-22T10:36:00Z,48.00,53.66
2026-04-22T10:37:00Z,50.28,50.22
2026-04-22T10:38:00Z,53.59,47.42
2026-04-22T10:39:00Z,52.79,47.84
2026-04-22T10:40:00Z,50.21,52.27
2026-04-22T10:41:00Z,46.53,54.88
2026-04-22T10:42:00Z,48.96,53.69
2026-04-22T10:43:00Z,49.45,52.12
2026-04-22T10:44:00Z,46.03,52.58
2026-04-22T10:45:00Z,43.04,63.47
2026-04-22T10:46:00Z,17.14,72.76
2026-04-22T10:47:00Z,16.18,82.98
2026-04-22T10:48:00Z,16.73,81.72
2026-04-22T10:49:00Z,26.28,73.82
2026-04-22T10:50:00Z,25.88,75.04
2026-04-22T10:51:00Z,17.75,83.03
2026-04-22T10:52:00Z,14.15,85.32
2026-04-22T10:53:00Z,14.63,86.03
2026-04-22T10:54:00Z,15.72,83.89
2026-04-22T10:55:00Z,16.98,84.41
2026-04-22T10:56:00Z,17.02,84.99
2026-04-22T10:57:00Z,14.07,86.13
2026-04-22T10:58:00Z,12.27,88.82
2026-04-22T10:59:00Z,10.10,89.95
2026-04-22T11:00:00Z,11.75,89.73
2026-04-22T11:01:00Z,10.96,89.78
2026-04-22T11:02:00Z,11.85,88.05
2026-04-22T11:03:00Z,12.99,87.86
2026-04-22T11:04:00Z,12.94,87.11
2026-04-22T11:05:00Z,18.91,82.28
2026-04-22T11:06:00Z,13.86,87.43
2026-04-22T11:07:00Z,8.59,93.13
2026-04-22T11:08:00Z,6.94,94.89
2026-04-22T11:09:00Z,7.29,94.45
2026-04-22T11:10:00Z,6.44,93.98
2026-04-22T11:11:00Z,6.42,94.40
2026-04-22T11:12:00Z,3.84,97.06
2026-04-22T11:13:00Z,6.42,94.67
2026-04-22T11:14:00Z,8.00,93.77
2026-04-22T11:15:00Z,7.40,93.82
2026-04-22T11:16:00Z,5.27,95.04
2026-04-22T11:17:00Z,6.01,93.30
2026-04-22T11:18:00Z,2.16,97.72
2026-04-22T11:19:00Z,1.04,98.97
2026-04-22T11:20:00Z,1.00,99.00
2026-04-22T11:21:00Z,1.00,99.00
2026-04-22T11:23:00Z,1.00,99.00
