# event_ticker=KXATPCHALLENGERMATCH-26FEB16SHIIVA
# final_score=6-3 6-3
# match_winner=Ilya Ivashka
# fav_player=Ilya Ivashka
# dog_player=Sanhui Shin
# kalshi_date=2026-02-16
timestamp,Ilya Ivashka,Sanhui Shin
2026-02-17T02:00:00Z,65.41,36.00
2026-02-17T02:01:00Z,65.00,36.00
2026-02-17T02:02:00Z,65.00,36.00
2026-02-17T02:03:00Z,65.00,36.00
2026-02-17T02:04:00Z,65.00,36.00
2026-02-17T02:06:00Z,65.00,36.00
2026-02-17T02:07:00Z,65.00,36.00
2026-02-17T02:08:00Z,65.00,36.00
2026-02-17T02:17:00Z,65.00,36.00
2026-02-17T02:18:00Z,65.00,36.00
2026-02-17T02:22:00Z,65.00,36.00
2026-02-17T02:24:00Z,65.00,36.00
2026-02-17T02:25:00Z,65.00,36.00
2026-02-17T02:26:00Z,65.00,36.00
2026-02-17T02:28:00Z,65.00,36.00
2026-02-17T02:30:00Z,64.00,36.00
2026-02-17T02:32:00Z,64.00,36.00
2026-02-17T02:33:00Z,64.00,36.00
2026-02-17T02:35:00Z,64.00,37.00
2026-02-17T02:37:00Z,64.00,37.00
2026-02-17T02:38:00Z,64.00,37.00
2026-02-17T02:40:00Z,66.00,37.00
2026-02-17T02:43:00Z,66.00,36.00
2026-02-17T02:49:00Z,66.00,36.00
2026-02-17T02:50:00Z,66.00,36.00
2026-02-17T02:51:00Z,66.00,36.00
2026-02-17T02:52:00Z,66.00,36.00
2026-02-17T02:54:00Z,66.00,36.00
2026-02-17T02:55:00Z,66.00,36.00
2026-02-17T02:58:00Z,66.00,36.00
2026-02-17T02:59:00Z,66.00,36.00
2026-02-17T03:00:00Z,66.00,36.00
2026-02-17T03:01:00Z,66.00,36.00
2026-02-17T03:05:00Z,66.00,36.00
2026-02-17T03:09:00Z,66.00,36.00
2026-02-17T03:11:00Z,66.70,36.00
2026-02-17T03:14:00Z,67.00,36.00
2026-02-17T03:15:00Z,67.00,36.00
2026-02-17T03:16:00Z,67.00,36.00
2026-02-17T03:18:00Z,67.00,35.00
2026-02-17T03:19:00Z,67.00,35.00
2026-02-17T03:21:00Z,67.00,35.00
2026-02-17T03:24:00Z,67.00,35.00
2026-02-17T03:25:00Z,67.00,35.00
2026-02-17T03:26:00Z,67.00,35.00
2026-02-17T03:27:00Z,65.21,35.00
2026-02-17T03:28:00Z,67.00,35.00
2026-02-17T03:29:00Z,66.33,35.00
2026-02-17T03:30:00Z,67.00,35.00
2026-02-17T03:32:00Z,67.00,35.00
2026-02-17T03:33:00Z,67.00,35.00
2026-02-17T03:34:00Z,67.00,35.00
2026-02-17T03:37:00Z,67.00,35.00
2026-02-17T03:38:00Z,67.00,35.00
2026-02-17T03:39:00Z,66.00,35.91
2026-02-17T03:40:00Z,66.00,35.00
2026-02-17T03:41:00Z,66.00,35.00
2026-02-17T03:42:00Z,66.65,35.00
2026-02-17T03:44:00Z,66.00,35.00
2026-02-17T03:45:00Z,66.00,35.00
2026-02-17T03:46:00Z,66.00,35.00
2026-02-17T03:47:00Z,66.00,35.00
2026-02-17T03:48:00Z,66.00,35.00
2026-02-17T03:49:00Z,66.00,35.00
2026-02-17T03:50:00Z,66.00,35.00
2026-02-17T03:51:00Z,66.00,35.00
2026-02-17T03:52:00Z,66.00,35.00
2026-02-17T03:54:00Z,66.00,35.00
2026-02-17T03:56:00Z,66.00,35.00
2026-02-17T03:57:00Z,66.00,35.00
2026-02-17T03:58:00Z,66.00,35.00
2026-02-17T04:00:00Z,66.00,35.00
2026-02-17T04:04:00Z,66.00,35.00
2026-02-17T04:06:00Z,66.00,35.00
2026-02-17T04:07:00Z,66.00,35.00
2026-02-17T04:08:00Z,66.00,35.00
2026-02-17T04:10:00Z,66.00,35.00
2026-02-17T04:11:00Z,66.00,35.00
2026-02-17T04:12:00Z,66.83,35.00
2026-02-17T04:13:00Z,67.00,35.00
2026-02-17T04:15:00Z,68.00,35.00
2026-02-17T04:16:00Z,68.00,35.00
2026-02-17T04:17:00Z,68.00,35.00
2026-02-17T04:18:00Z,68.00,35.00
2026-02-17T04:19:00Z,68.00,35.00
2026-02-17T04:20:00Z,68.43,35.00
2026-02-17T04:21:00Z,67.22,35.00
2026-02-17T04:22:00Z,67.05,35.00
2026-02-17T04:23:00Z,67.00,35.00
2026-02-17T04:24:00Z,67.88,35.00
2026-02-17T04:25:00Z,68.13,34.96
2026-02-17T04:26:00Z,67.81,36.09
2026-02-17T04:27:00Z,69.44,32.63
2026-02-17T04:28:00Z,69.65,33.00
2026-02-17T04:29:00Z,69.98,32.03
2026-02-17T04:30:00Z,69.00,32.00
2026-02-17T04:31:00Z,69.94,32.16
2026-02-17T04:32:00Z,66.52,34.45
2026-02-17T04:33:00Z,67.33,35.80
2026-02-17T04:34:00Z,65.88,36.40
2026-02-17T04:35:00Z,65.43,38.24
2026-02-17T04:36:00Z,65.83,37.13
2026-02-17T04:37:00Z,66.00,37.05
2026-02-17T04:38:00Z,62.55,39.76
2026-02-17T04:39:00Z,64.21,37.39
2026-02-17T04:40:00Z,69.89,34.30
2026-02-17T04:41:00Z,74.60,27.88
2026-02-17T04:42:00Z,76.08,24.07
2026-02-17T04:43:00Z,80.22,22.07
2026-02-17T04:44:00Z,81.16,18.85
2026-02-17T04:45:00Z,79.68,20.31
2026-02-17T04:46:00Z,77.95,22.97
2026-02-17T04:47:00Z,77.05,24.24
2026-02-17T04:48:00Z,77.63,25.42
2026-02-17T04:49:00Z,78.55,23.25
2026-02-17T04:50:00Z,78.37,22.99
2026-02-17T04:51:00Z,76.86,24.56
2026-02-17T04:52:00Z,78.44,20.10
2026-02-17T04:53:00Z,82.49,19.27
2026-02-17T04:54:00Z,82.38,18.39
2026-02-17T04:55:00Z,84.98,16.87
2026-02-17T04:56:00Z,86.86,13.55
2026-02-17T04:57:00Z,88.03,12.86
2026-02-17T04:58:00Z,87.98,11.41
2026-02-17T04:59:00Z,88.98,12.06
2026-02-17T05:00:00Z,91.23,13.87
2026-02-17T05:01:00Z,87.60,16.29
2026-02-17T05:02:00Z,85.47,15.11
2026-02-17T05:03:00Z,83.95,18.84
2026-02-17T05:04:00Z,82.96,19.41
2026-02-17T05:05:00Z,82.82,19.91
2026-02-17T05:06:00Z,79.58,23.97
2026-02-17T05:07:00Z,79.94,23.91
2026-02-17T05:08:00Z,77.42,25.12
2026-02-17T05:09:00Z,76.48,24.98
2026-02-17T05:10:00Z,75.93,25.94
2026-02-17T05:11:00Z,76.24,24.42
2026-02-17T05:12:00Z,78.58,21.36
2026-02-17T05:13:00Z,84.00,18.06
2026-02-17T05:14:00Z,82.26,18.16
2026-02-17T05:15:00Z,83.57,17.79
2026-02-17T05:16:00Z,84.26,14.89
2026-02-17T05:17:00Z,88.13,11.84
2026-02-17T05:18:00Z,88.47,12.89
2026-02-17T05:19:00Z,87.52,13.18
2026-02-17T05:20:00Z,87.01,13.89
2026-02-17T05:21:00Z,90.21,11.26
2026-02-17T05:22:00Z,92.14,6.92
2026-02-17T05:23:00Z,88.55,7.73
2026-02-17T05:24:00Z,90.66,9.36
2026-02-17T05:25:00Z,87.04,12.48
2026-02-17T05:26:00Z,88.78,12.06
2026-02-17T05:27:00Z,86.62,14.11
2026-02-17T05:28:00Z,87.46,12.92
2026-02-17T05:29:00Z,89.79,10.89
2026-02-17T05:30:00Z,89.91,11.15
2026-02-17T05:31:00Z,90.00,9.32
2026-02-17T05:32:00Z,91.00,9.88
2026-02-17T05:33:00Z,89.52,13.09
2026-02-17T05:34:00Z,88.47,11.98
2026-02-17T05:35:00Z,90.96,11.71
2026-02-17T05:36:00Z,91.74,9.28
2026-02-17T05:37:00Z,93.85,6.47
2026-02-17T05:38:00Z,95.73,4.98
2026-02-17T05:39:00Z,96.51,6.64
2026-02-17T05:40:00Z,92.65,7.88
2026-02-17T05:41:00Z,88.02,9.94
2026-02-17T05:42:00Z,87.26,11.61
2026-02-17T05:43:00Z,86.69,14.94
2026-02-17T05:44:00Z,85.27,15.24
2026-02-17T05:45:00Z,82.19,19.35
2026-02-17T05:46:00Z,82.28,18.72
2026-02-17T05:47:00Z,84.32,17.11
2026-02-17T05:48:00Z,88.08,14.94
2026-02-17T05:49:00Z,86.81,10.05
2026-02-17T05:50:00Z,89.57,12.20
2026-02-17T05:51:00Z,89.31,10.53
2026-02-17T05:52:00Z,92.66,6.48
2026-02-17T05:53:00Z,97.09,4.09
2026-02-17T05:54:00Z,98.00,2.77
2026-02-17T05:55:00Z,98.79,1.96
2026-02-17T05:56:00Z,99.00,1.84
2026-02-17T05:57:00Z,99.00,1.00
2026-02-17T05:58:00Z,99.00,1.00
2026-02-17T05:59:00Z,99.00,1.00
2026-02-17T06:00:00Z,99.00,1.00
2026-02-17T06:01:00Z,99.00,1.00
2026-02-17T06:02:00Z,99.00,1.00
2026-02-17T06:03:00Z,99.00,1.00
