# event_ticker=KXATPMATCH-26APR28KOPJOD
# final_score=7-5 6-0
# match_winner=Rafael Jodar
# fav_player=Rafael Jodar
# dog_player=Vit Kopriva
# kalshi_date=2026-04-28
timestamp,Vit Kopriva,Rafael Jodar
2026-04-28T08:34:00Z,18.00,83.00
2026-04-28T08:40:00Z,18.00,83.00
2026-04-28T08:43:00Z,18.00,83.00
2026-04-28T08:44:00Z,18.00,83.00
2026-04-28T08:46:00Z,18.00,83.00
2026-04-28T08:55:00Z,18.00,83.00
2026-04-28T08:56:00Z,18.00,83.00
2026-04-28T09:00:00Z,18.00,83.00
2026-04-28T09:01:00Z,17.00,83.00
2026-04-28T09:04:00Z,18.00,83.00
2026-04-28T09:13:00Z,18.00,83.00
2026-04-28T09:23:00Z,18.00,83.00
2026-04-28T09:28:00Z,18.00,83.00
2026-04-28T09:50:00Z,18.00,83.00
2026-04-28T09:53:00Z,18.00,83.00
2026-04-28T09:56:00Z,18.00,83.00
2026-04-28T10:09:00Z,18.00,83.00
2026-04-28T10:12:00Z,19.00,83.00
2026-04-28T10:17:00Z,19.00,83.00
2026-04-28T10:18:00Z,19.00,83.00
2026-04-28T10:19:00Z,19.00,83.00
2026-04-28T10:20:00Z,19.00,83.00
2026-04-28T10:21:00Z,19.00,82.00
2026-04-28T10:23:00Z,19.00,82.00
2026-04-28T10:27:00Z,19.00,83.00
2026-04-28T10:29:00Z,19.00,83.00
2026-04-28T10:34:00Z,19.00,83.00
2026-04-28T10:35:00Z,19.00,83.00
2026-04-28T10:37:00Z,19.00,83.00
2026-04-28T10:38:00Z,19.00,83.00
2026-04-28T10:46:00Z,19.00,83.00
2026-04-28T10:48:00Z,19.00,83.00
2026-04-28T10:50:00Z,19.00,83.00
2026-04-28T10:51:00Z,19.00,83.00
2026-04-28T10:56:00Z,19.00,83.00
2026-04-28T10:59:00Z,19.00,83.00
2026-04-28T11:01:00Z,19.00,83.00
2026-04-28T11:04:00Z,19.00,83.00
2026-04-28T11:06:00Z,19.00,83.00
2026-04-28T11:07:00Z,19.00,83.00
2026-04-28T11:12:00Z,19.00,83.00
2026-04-28T11:14:00Z,19.00,83.00
2026-04-28T11:16:00Z,19.00,83.00
2026-04-28T11:17:00Z,19.00,83.00
2026-04-28T11:18:00Z,19.00,83.00
2026-04-28T11:20:00Z,19.00,83.00
2026-04-28T11:21:00Z,19.00,83.00
2026-04-28T11:23:00Z,19.00,83.00
2026-04-28T11:25:00Z,19.00,83.00
2026-04-28T11:30:00Z,18.00,83.00
2026-04-28T11:32:00Z,18.00,83.00
2026-04-28T11:34:00Z,18.00,83.00
2026-04-28T11:35:00Z,18.00,83.00
2026-04-28T11:39:00Z,18.00,83.00
2026-04-28T11:40:00Z,18.00,83.00
2026-04-28T11:45:00Z,18.00,83.00
2026-04-28T11:48:00Z,18.00,83.00
2026-04-28T11:49:00Z,18.00,83.00
2026-04-28T11:50:00Z,18.00,83.00
2026-04-28T11:51:00Z,18.00,83.00
2026-04-28T11:53:00Z,18.00,83.00
2026-04-28T11:56:00Z,18.00,83.00
2026-04-28T11:57:00Z,19.00,83.00
2026-04-28T12:00:00Z,19.00,83.00
2026-04-28T12:07:00Z,18.00,83.00
2026-04-28T12:08:00Z,18.00,83.00
2026-04-28T12:13:00Z,18.00,82.00
2026-04-28T12:14:00Z,18.00,83.00
2026-04-28T12:15:00Z,18.00,83.00
2026-04-28T12:16:00Z,18.00,83.00
2026-04-28T12:17:00Z,18.00,83.00
2026-04-28T12:18:00Z,18.00,83.00
2026-04-28T12:19:00Z,18.00,83.00
2026-04-28T12:20:00Z,18.00,83.00
2026-04-28T12:21:00Z,18.00,83.00
2026-04-28T12:22:00Z,18.00,83.00
2026-04-28T12:23:00Z,18.00,83.00
2026-04-28T12:24:00Z,18.00,83.00
2026-04-28T12:26:00Z,18.00,83.00
2026-04-28T12:27:00Z,18.00,83.00
2026-04-28T12:28:00Z,18.00,83.00
2026-04-28T12:30:00Z,18.00,83.00
2026-04-28T12:31:00Z,18.00,82.00
2026-04-28T12:32:00Z,18.00,82.00
2026-04-28T12:33:00Z,18.00,83.00
2026-04-28T12:34:00Z,18.00,83.00
2026-04-28T12:35:00Z,18.00,83.00
2026-04-28T12:38:00Z,18.00,83.00
2026-04-28T12:39:00Z,18.00,83.00
2026-04-28T12:41:00Z,18.00,82.00
2026-04-28T12:43:00Z,18.00,83.00
2026-04-28T12:44:00Z,18.00,83.00
2026-04-28T12:45:00Z,18.00,83.00
2026-04-28T12:46:00Z,18.00,83.00
2026-04-28T12:47:00Z,18.00,83.00
2026-04-28T12:48:00Z,18.00,83.00
2026-04-28T12:50:00Z,18.00,83.00
2026-04-28T12:51:00Z,18.00,83.00
2026-04-28T12:52:00Z,18.00,83.00
2026-04-28T12:53:00Z,18.00,83.00
2026-04-28T12:55:00Z,18.00,83.00
2026-04-28T12:56:00Z,17.00,83.00
2026-04-28T12:57:00Z,18.00,83.00
2026-04-28T12:59:00Z,18.00,83.00
2026-04-28T13:00:00Z,18.00,83.00
2026-04-28T13:01:00Z,18.00,83.00
2026-04-28T13:02:00Z,18.00,83.00
2026-04-28T13:03:00Z,18.00,83.00
2026-04-28T13:04:00Z,18.00,83.00
2026-04-28T13:06:00Z,18.00,83.00
2026-04-28T13:07:00Z,18.00,83.00
2026-04-28T13:08:00Z,18.00,83.00
2026-04-28T13:10:00Z,17.00,83.00
2026-04-28T13:11:00Z,17.19,83.00
2026-04-28T13:12:00Z,17.19,83.00
2026-04-28T13:13:00Z,18.00,83.00
2026-04-28T13:14:00Z,18.00,83.00
2026-04-28T13:15:00Z,18.00,83.00
2026-04-28T13:16:00Z,18.00,83.00
2026-04-28T13:17:00Z,18.00,83.00
2026-04-28T13:18:00Z,17.00,83.00
2026-04-28T13:19:00Z,18.00,83.00
2026-04-28T13:20:00Z,18.00,83.00
2026-04-28T13:22:00Z,18.00,82.06
2026-04-28T13:23:00Z,17.00,82.06
2026-04-28T13:24:00Z,18.00,82.06
2026-04-28T13:25:00Z,18.00,83.00
2026-04-28T13:26:00Z,18.00,83.00
2026-04-28T13:27:00Z,18.00,83.00
2026-04-28T13:28:00Z,18.00,83.00
2026-04-28T13:30:00Z,18.00,83.00
2026-04-28T13:31:00Z,18.00,83.00
2026-04-28T13:32:00Z,18.00,83.00
2026-04-28T13:33:00Z,18.00,83.00
2026-04-28T13:34:00Z,18.00,83.00
2026-04-28T13:35:00Z,18.00,83.00
2026-04-28T13:36:00Z,18.00,83.00
2026-04-28T13:37:00Z,18.00,83.00
2026-04-28T13:38:00Z,18.00,83.00
2026-04-28T13:39:00Z,18.00,83.00
2026-04-28T13:41:00Z,18.00,83.00
2026-04-28T13:42:00Z,18.00,83.00
2026-04-28T13:43:00Z,18.00,83.00
2026-04-28T13:44:00Z,18.00,83.00
2026-04-28T13:45:00Z,18.00,82.00
2026-04-28T13:46:00Z,18.00,83.00
2026-04-28T13:47:00Z,18.00,83.00
2026-04-28T13:48:00Z,18.00,83.00
2026-04-28T13:49:00Z,18.00,83.00
2026-04-28T13:50:00Z,18.00,83.00
2026-04-28T13:51:00Z,18.00,83.00
2026-04-28T13:52:00Z,18.00,83.00
2026-04-28T13:53:00Z,18.00,83.00
2026-04-28T13:54:00Z,18.00,83.00
2026-04-28T13:55:00Z,18.00,83.00
2026-04-28T13:56:00Z,18.00,83.00
2026-04-28T13:57:00Z,17.69,83.00
2026-04-28T13:58:00Z,18.00,83.00
2026-04-28T13:59:00Z,18.00,83.00
2026-04-28T14:00:00Z,18.00,83.00
2026-04-28T14:01:00Z,18.65,83.00
2026-04-28T14:02:00Z,18.14,83.00
2026-04-28T14:03:00Z,18.00,83.00
2026-04-28T14:04:00Z,18.00,83.00
2026-04-28T14:05:00Z,18.00,83.00
2026-04-28T14:06:00Z,18.34,83.00
2026-04-28T14:07:00Z,18.97,83.00
2026-04-28T14:08:00Z,18.89,83.00
2026-04-28T14:09:00Z,18.12,83.00
2026-04-28T14:10:00Z,18.00,82.98
2026-04-28T14:11:00Z,17.72,83.16
2026-04-28T14:12:00Z,17.00,84.00
2026-04-28T14:13:00Z,17.96,84.04
2026-04-28T14:14:00Z,17.50,83.30
2026-04-28T14:15:00Z,18.28,83.63
2026-04-28T14:16:00Z,18.98,82.09
2026-04-28T14:17:00Z,22.01,79.42
2026-04-28T14:18:00Z,19.48,81.01
2026-04-28T14:19:00Z,19.29,82.00
2026-04-28T14:20:00Z,19.00,82.00
2026-04-28T14:21:00Z,20.00,82.00
2026-04-28T14:22:00Z,20.71,80.70
2026-04-28T14:23:00Z,22.01,78.40
2026-04-28T14:24:00Z,23.28,76.99
2026-04-28T14:25:00Z,22.17,78.88
2026-04-28T14:26:00Z,21.31,79.90
2026-04-28T14:27:00Z,21.71,78.51
2026-04-28T14:28:00Z,21.08,80.00
2026-04-28T14:29:00Z,21.42,79.00
2026-04-28T14:30:00Z,23.38,77.85
2026-04-28T14:31:00Z,22.33,78.25
2026-04-28T14:32:00Z,21.29,79.44
2026-04-28T14:33:00Z,23.79,76.83
2026-04-28T14:34:00Z,28.93,73.28
2026-04-28T14:35:00Z,31.89,66.65
2026-04-28T14:36:00Z,31.47,71.49
2026-04-28T14:37:00Z,25.10,76.50
2026-04-28T14:38:00Z,22.99,77.00
2026-04-28T14:39:00Z,22.98,77.99
2026-04-28T14:40:00Z,21.46,80.36
2026-04-28T14:41:00Z,20.79,79.81
2026-04-28T14:42:00Z,24.59,76.80
2026-04-28T14:43:00Z,26.68,74.86
2026-04-28T14:44:00Z,23.78,78.20
2026-04-28T14:45:00Z,22.04,78.00
2026-04-28T14:46:00Z,22.21,78.00
2026-04-28T14:47:00Z,24.91,75.67
2026-04-28T14:48:00Z,27.21,73.94
2026-04-28T14:49:00Z,27.69,72.33
2026-04-28T14:50:00Z,27.11,74.70
2026-04-28T14:51:00Z,25.12,75.56
2026-04-28T14:52:00Z,27.44,72.57
2026-04-28T14:53:00Z,32.65,73.68
2026-04-28T14:54:00Z,25.99,75.00
2026-04-28T14:55:00Z,25.39,75.09
2026-04-28T14:56:00Z,21.78,82.86
2026-04-28T14:57:00Z,13.32,85.06
2026-04-28T14:58:00Z,9.97,90.41
2026-04-28T14:59:00Z,9.85,89.75
2026-04-28T15:00:00Z,10.00,89.96
2026-04-28T15:01:00Z,10.99,89.72
2026-04-28T15:02:00Z,10.24,90.65
2026-04-28T15:03:00Z,9.69,91.34
2026-04-28T15:04:00Z,9.58,91.69
2026-04-28T15:05:00Z,9.06,91.01
2026-04-28T15:06:00Z,9.87,91.99
2026-04-28T15:07:00Z,8.21,91.85
2026-04-28T15:08:00Z,7.42,94.76
2026-04-28T15:09:00Z,7.42,93.59
2026-04-28T15:10:00Z,8.66,92.62
2026-04-28T15:11:00Z,7.67,92.17
2026-04-28T15:12:00Z,5.46,95.88
2026-04-28T15:13:00Z,3.05,97.54
2026-04-28T15:14:00Z,2.69,97.80
2026-04-28T15:15:00Z,2.25,97.98
2026-04-28T15:16:00Z,2.32,97.87
2026-04-28T15:17:00Z,1.13,98.70
2026-04-28T15:18:00Z,2.14,98.01
2026-04-28T15:19:00Z,1.14,99.00
2026-04-28T15:20:00Z,1.22,99.00
2026-04-28T15:21:00Z,1.22,99.00
2026-04-28T15:22:00Z,1.00,99.00
2026-04-28T15:23:00Z,1.00,99.00
2026-04-28T15:24:00Z,1.00,99.00
2026-04-28T15:25:00Z,1.00,99.00
2026-04-28T15:26:00Z,1.00,99.00
2026-04-28T15:27:00Z,1.00,99.00
2026-04-28T15:28:00Z,1.00,99.00
2026-04-28T15:30:00Z,1.00,99.00
2026-04-28T15:31:00Z,1.00,99.00
2026-04-28T15:32:00Z,1.00,99.00
