# event_ticker=KXATPMATCH-26FEB09ROYOCO
# final_score=6-4 4-6 7-6(4)
# score_resolution=6-4 4-6 7-6
# match_winner=Christopher O'Connell
# fav_player=Christopher O'Connell
# dog_player=Valentin Royer
# kalshi_date=2026-02-09
timestamp,Christopher O'Connell,Valentin Royer
2026-02-09T13:28:00Z,47.00,55.00
2026-02-09T13:29:00Z,47.00,55.00
2026-02-09T13:31:00Z,47.00,55.00
2026-02-09T13:32:00Z,47.00,55.00
2026-02-09T13:35:00Z,47.00,55.00
2026-02-09T13:36:00Z,47.00,55.00
2026-02-09T13:39:00Z,47.00,55.00
2026-02-09T13:41:00Z,47.00,55.00
2026-02-09T13:44:00Z,47.00,55.00
2026-02-09T13:47:00Z,47.00,55.00
2026-02-09T13:48:00Z,47.00,55.00
2026-02-09T13:50:00Z,47.00,55.00
2026-02-09T13:51:00Z,47.00,55.00
2026-02-09T13:54:00Z,47.00,55.00
2026-02-09T13:55:00Z,46.00,55.00
2026-02-09T13:59:00Z,47.00,55.00
2026-02-09T14:00:00Z,46.00,55.00
2026-02-09T14:01:00Z,46.00,55.00
2026-02-09T14:03:00Z,46.00,55.00
2026-02-09T14:05:00Z,46.00,55.97
2026-02-09T14:17:00Z,46.00,55.00
2026-02-09T14:18:00Z,46.00,55.00
2026-02-09T14:20:00Z,47.00,55.00
2026-02-09T14:21:00Z,47.00,55.00
2026-02-09T14:22:00Z,47.00,55.00
2026-02-09T14:23:00Z,47.00,55.00
2026-02-09T14:24:00Z,47.00,55.00
2026-02-09T14:25:00Z,47.00,55.00
2026-02-09T14:28:00Z,47.00,55.00
2026-02-09T14:29:00Z,47.00,55.88
2026-02-09T14:30:00Z,47.00,56.00
2026-02-09T14:31:00Z,47.00,56.00
2026-02-09T14:34:00Z,47.00,55.00
2026-02-09T14:35:00Z,47.00,55.00
2026-02-09T14:36:00Z,47.00,55.00
2026-02-09T14:37:00Z,47.00,55.00
2026-02-09T14:39:00Z,47.00,55.00
2026-02-09T14:40:00Z,47.00,55.00
2026-02-09T14:42:00Z,47.00,55.00
2026-02-09T14:43:00Z,47.00,55.00
2026-02-09T14:44:00Z,46.95,55.00
2026-02-09T14:45:00Z,47.00,55.00
2026-02-09T14:46:00Z,47.00,55.00
2026-02-09T14:47:00Z,47.90,55.00
2026-02-09T14:48:00Z,47.90,55.00
2026-02-09T14:49:00Z,47.90,55.00
2026-02-09T14:50:00Z,47.90,55.00
2026-02-09T14:51:00Z,47.90,54.00
2026-02-09T14:53:00Z,47.90,55.00
2026-02-09T14:55:00Z,47.90,56.00
2026-02-09T14:57:00Z,47.90,55.30
2026-02-09T14:58:00Z,46.00,55.00
2026-02-09T15:00:00Z,46.00,55.00
2026-02-09T15:01:00Z,46.00,56.00
2026-02-09T15:04:00Z,46.47,55.73
2026-02-09T15:05:00Z,46.47,56.00
2026-02-09T15:06:00Z,46.47,54.07
2026-02-09T15:07:00Z,46.47,56.00
2026-02-09T15:09:00Z,46.47,55.00
2026-02-09T15:10:00Z,46.47,55.33
2026-02-09T15:11:00Z,46.47,56.00
2026-02-09T15:13:00Z,46.00,56.00
2026-02-09T15:17:00Z,46.00,55.00
2026-02-09T15:18:00Z,46.00,55.00
2026-02-09T15:19:00Z,46.00,55.00
2026-02-09T15:20:00Z,47.00,55.00
2026-02-09T15:21:00Z,47.34,55.00
2026-02-09T15:22:00Z,47.34,55.00
2026-02-09T15:23:00Z,48.00,55.00
2026-02-09T15:24:00Z,48.00,55.00
2026-02-09T15:25:00Z,48.00,55.00
2026-02-09T15:28:00Z,48.00,55.00
2026-02-09T15:30:00Z,48.00,55.00
2026-02-09T15:31:00Z,47.00,55.00
2026-02-09T15:32:00Z,48.00,55.00
2026-02-09T15:33:00Z,48.00,55.00
2026-02-09T15:34:00Z,48.00,55.00
2026-02-09T15:35:00Z,47.00,55.00
2026-02-09T15:36:00Z,47.00,54.65
2026-02-09T15:37:00Z,47.00,55.00
2026-02-09T15:39:00Z,47.00,55.00
2026-02-09T15:40:00Z,47.00,55.00
2026-02-09T15:42:00Z,47.00,55.00
2026-02-09T15:43:00Z,47.99,55.00
2026-02-09T15:44:00Z,47.99,55.00
2026-02-09T15:45:00Z,47.98,55.00
2026-02-09T15:46:00Z,47.98,55.00
2026-02-09T15:47:00Z,47.98,55.00
2026-02-09T15:48:00Z,47.98,55.00
2026-02-09T15:49:00Z,47.99,55.00
2026-02-09T15:50:00Z,47.84,55.00
2026-02-09T15:51:00Z,47.95,55.00
2026-02-09T15:53:00Z,47.97,55.00
2026-02-09T15:54:00Z,47.97,55.00
2026-02-09T15:55:00Z,47.00,55.00
2026-02-09T15:56:00Z,47.95,55.00
2026-02-09T15:58:00Z,47.95,55.00
2026-02-09T16:00:00Z,47.95,55.00
2026-02-09T16:01:00Z,47.00,55.00
2026-02-09T16:03:00Z,47.00,55.00
2026-02-09T16:04:00Z,47.00,55.00
2026-02-09T16:05:00Z,47.00,55.00
2026-02-09T16:06:00Z,47.00,55.00
2026-02-09T16:07:00Z,47.00,54.21
2026-02-09T16:08:00Z,47.00,55.00
2026-02-09T16:09:00Z,47.00,55.00
2026-02-09T16:11:00Z,47.00,55.00
2026-02-09T16:12:00Z,47.00,55.00
2026-02-09T16:13:00Z,47.00,55.00
2026-02-09T16:14:00Z,44.00,55.00
2026-02-09T16:15:00Z,47.92,55.00
2026-02-09T16:16:00Z,47.99,55.00
2026-02-09T16:17:00Z,47.99,55.00
2026-02-09T16:18:00Z,47.09,53.90
2026-02-09T16:19:00Z,49.54,54.38
2026-02-09T16:20:00Z,47.00,54.45
2026-02-09T16:21:00Z,48.61,54.04
2026-02-09T16:22:00Z,48.97,53.36
2026-02-09T16:23:00Z,48.23,53.06
2026-02-09T16:24:00Z,47.00,56.61
2026-02-09T16:25:00Z,45.93,56.69
2026-02-09T16:26:00Z,45.39,56.00
2026-02-09T16:27:00Z,46.00,55.03
2026-02-09T16:28:00Z,45.00,55.07
2026-02-09T16:29:00Z,45.00,60.99
2026-02-09T16:30:00Z,44.02,59.29
2026-02-09T16:31:00Z,47.89,54.01
2026-02-09T16:32:00Z,54.64,49.30
2026-02-09T16:33:00Z,66.10,40.41
2026-02-09T16:34:00Z,67.95,32.16
2026-02-09T16:35:00Z,68.51,32.68
2026-02-09T16:36:00Z,59.77,38.03
2026-02-09T16:37:00Z,62.41,39.51
2026-02-09T16:38:00Z,66.55,32.20
2026-02-09T16:39:00Z,71.22,30.00
2026-02-09T16:40:00Z,75.77,27.12
2026-02-09T16:41:00Z,72.89,29.89
2026-02-09T16:42:00Z,69.78,31.26
2026-02-09T16:43:00Z,70.00,31.70
2026-02-09T16:44:00Z,69.95,32.98
2026-02-09T16:45:00Z,70.87,37.56
2026-02-09T16:46:00Z,70.75,32.01
2026-02-09T16:47:00Z,75.15,29.58
2026-02-09T16:48:00Z,75.46,27.00
2026-02-09T16:49:00Z,72.00,27.52
2026-02-09T16:50:00Z,75.56,28.11
2026-02-09T16:51:00Z,72.28,28.70
2026-02-09T16:52:00Z,72.01,29.27
2026-02-09T16:53:00Z,74.72,26.89
2026-02-09T16:54:00Z,76.11,26.60
2026-02-09T16:55:00Z,77.17,26.74
2026-02-09T16:56:00Z,76.56,24.62
2026-02-09T16:57:00Z,77.00,24.98
2026-02-09T16:58:00Z,77.00,24.84
2026-02-09T16:59:00Z,76.71,24.93
2026-02-09T17:00:00Z,76.64,24.19
2026-02-09T17:01:00Z,74.90,28.52
2026-02-09T17:02:00Z,73.00,28.90
2026-02-09T17:03:00Z,69.85,30.96
2026-02-09T17:04:00Z,72.54,29.48
2026-02-09T17:05:00Z,73.85,27.91
2026-02-09T17:06:00Z,70.54,31.64
2026-02-09T17:07:00Z,70.95,30.35
2026-02-09T17:08:00Z,71.71,31.02
2026-02-09T17:09:00Z,69.88,31.23
2026-02-09T17:10:00Z,74.07,28.03
2026-02-09T17:11:00Z,72.52,34.22
2026-02-09T17:12:00Z,68.78,33.51
2026-02-09T17:13:00Z,69.00,32.65
2026-02-09T17:14:00Z,70.53,32.59
2026-02-09T17:15:00Z,72.97,29.55
2026-02-09T17:16:00Z,72.70,29.75
2026-02-09T17:17:00Z,70.29,33.79
2026-02-09T17:18:00Z,70.42,31.52
2026-02-09T17:19:00Z,71.84,30.88
2026-02-09T17:20:00Z,70.72,29.46
2026-02-09T17:21:00Z,77.08,23.84
2026-02-09T17:22:00Z,88.90,12.46
2026-02-09T17:23:00Z,90.00,9.99
2026-02-09T17:24:00Z,89.99,8.24
2026-02-09T17:25:00Z,86.70,15.24
2026-02-09T17:26:00Z,83.33,16.09
2026-02-09T17:27:00Z,77.28,25.43
2026-02-09T17:28:00Z,71.00,30.55
2026-02-09T17:29:00Z,69.35,24.19
2026-02-09T17:30:00Z,69.13,31.20
2026-02-09T17:31:00Z,67.88,32.00
2026-02-09T17:32:00Z,70.94,27.07
2026-02-09T17:33:00Z,79.60,21.88
2026-02-09T17:34:00Z,72.71,32.00
2026-02-09T17:35:00Z,68.47,33.00
2026-02-09T17:36:00Z,69.00,32.94
2026-02-09T17:37:00Z,71.32,30.44
2026-02-09T17:38:00Z,61.61,38.08
2026-02-09T17:39:00Z,56.08,45.14
2026-02-09T17:40:00Z,60.24,43.97
2026-02-09T17:41:00Z,69.82,32.53
2026-02-09T17:42:00Z,70.23,31.63
2026-02-09T17:43:00Z,76.34,23.93
2026-02-09T17:44:00Z,76.75,28.58
2026-02-09T17:45:00Z,75.84,25.44
2026-02-09T17:46:00Z,86.75,19.14
2026-02-09T17:47:00Z,76.00,24.27
2026-02-09T17:48:00Z,68.97,31.71
2026-02-09T17:49:00Z,66.93,33.01
2026-02-09T17:50:00Z,69.62,32.83
2026-02-09T17:51:00Z,68.41,31.98
2026-02-09T17:52:00Z,61.75,39.24
2026-02-09T17:53:00Z,50.67,47.54
2026-02-09T17:54:00Z,45.93,56.14
2026-02-09T17:55:00Z,43.95,56.20
2026-02-09T17:56:00Z,44.63,55.78
2026-02-09T17:57:00Z,43.38,56.92
2026-02-09T17:58:00Z,43.22,56.26
2026-02-09T17:59:00Z,44.11,58.78
2026-02-09T18:00:00Z,50.92,52.29
2026-02-09T18:01:00Z,46.64,54.00
2026-02-09T18:02:00Z,56.23,45.53
2026-02-09T18:03:00Z,68.16,29.26
2026-02-09T18:04:00Z,76.31,25.20
2026-02-09T18:05:00Z,81.50,19.79
2026-02-09T18:06:00Z,82.01,24.28
2026-02-09T18:07:00Z,81.13,20.44
2026-02-09T18:08:00Z,78.99,24.48
2026-02-09T18:09:00Z,78.58,23.88
2026-02-09T18:10:00Z,77.94,23.25
2026-02-09T18:11:00Z,80.95,26.95
2026-02-09T18:12:00Z,84.79,15.73
2026-02-09T18:13:00Z,85.78,15.65
2026-02-09T18:14:00Z,85.66,16.83
2026-02-09T18:15:00Z,85.88,16.15
2026-02-09T18:16:00Z,84.75,15.52
2026-02-09T18:17:00Z,83.27,17.67
2026-02-09T18:18:00Z,82.11,18.79
2026-02-09T18:19:00Z,82.46,17.84
2026-02-09T18:20:00Z,87.76,13.21
2026-02-09T18:21:00Z,88.62,11.96
2026-02-09T18:22:00Z,88.37,12.20
2026-02-09T18:23:00Z,87.86,12.60
2026-02-09T18:24:00Z,88.17,12.50
2026-02-09T18:25:00Z,88.97,12.48
2026-02-09T18:26:00Z,89.49,10.92
2026-02-09T18:27:00Z,89.15,13.35
2026-02-09T18:28:00Z,89.81,11.44
2026-02-09T18:29:00Z,87.77,14.32
2026-02-09T18:30:00Z,86.52,14.49
2026-02-09T18:31:00Z,86.20,15.07
2026-02-09T18:32:00Z,89.62,11.22
2026-02-09T18:33:00Z,92.83,8.18
2026-02-09T18:34:00Z,94.00,7.48
2026-02-09T18:35:00Z,93.78,7.30
2026-02-09T18:36:00Z,94.33,6.82
2026-02-09T18:37:00Z,93.76,6.81
2026-02-09T18:38:00Z,96.37,4.17
2026-02-09T18:39:00Z,97.28,4.40
2026-02-09T18:40:00Z,94.88,6.34
2026-02-09T18:41:00Z,92.86,8.58
2026-02-09T18:42:00Z,91.56,8.87
2026-02-09T18:43:00Z,89.39,10.86
2026-02-09T18:44:00Z,87.15,13.96
2026-02-09T18:45:00Z,76.54,27.65
2026-02-09T18:46:00Z,69.14,38.94
2026-02-09T18:47:00Z,48.39,51.24
2026-02-09T18:48:00Z,41.41,55.63
2026-02-09T18:49:00Z,45.80,53.49
2026-02-09T18:50:00Z,41.22,56.96
2026-02-09T18:51:00Z,51.50,43.63
2026-02-09T18:52:00Z,59.37,33.10
2026-02-09T18:53:00Z,48.02,53.37
2026-02-09T18:54:00Z,43.73,56.68
2026-02-09T18:55:00Z,41.28,57.44
2026-02-09T18:56:00Z,37.04,61.84
2026-02-09T18:57:00Z,35.77,62.49
2026-02-09T18:58:00Z,25.94,71.56
2026-02-09T18:59:00Z,37.22,64.74
2026-02-09T19:00:00Z,49.04,50.22
2026-02-09T19:01:00Z,47.02,52.76
2026-02-09T19:02:00Z,50.41,50.27
2026-02-09T19:03:00Z,56.43,43.91
2026-02-09T19:04:00Z,45.95,48.89
2026-02-09T19:05:00Z,25.26,72.41
2026-02-09T19:06:00Z,25.69,74.69
2026-02-09T19:07:00Z,48.10,54.46
2026-02-09T19:08:00Z,78.22,22.89
2026-02-09T19:09:00Z,97.81,2.72
2026-02-09T19:10:00Z,99.00,1.00
2026-02-09T19:11:00Z,99.00,1.00
2026-02-09T19:12:00Z,99.00,1.00
