# event_ticker=KXATPMATCH-25OCT01WALBEL
# final_score=7-6(6) 6-1
# score_resolution=6-7 1-6
# match_winner=Mattia Bellucci
# fav_player=Adam Walton
# dog_player=Mattia Bellucci
# kalshi_date=2025-10-01
timestamp,Adam Walton,Mattia Bellucci
2025-10-01T03:24:00Z,49.00,53.00
2025-10-01T03:25:00Z,49.00,53.00
2025-10-01T03:26:00Z,49.00,53.78
2025-10-01T03:32:00Z,49.00,53.87
2025-10-01T03:34:00Z,47.78,53.18
2025-10-01T03:37:00Z,47.78,54.00
2025-10-01T03:40:00Z,48.00,54.00
2025-10-01T03:51:00Z,48.00,53.00
2025-10-01T03:53:00Z,48.00,53.00
2025-10-01T03:54:00Z,48.00,53.00
2025-10-01T03:55:00Z,48.00,53.00
2025-10-01T03:57:00Z,48.00,53.00
2025-10-01T03:58:00Z,48.00,53.00
2025-10-01T03:59:00Z,49.00,53.00
2025-10-01T04:02:00Z,49.00,53.00
2025-10-01T04:03:00Z,49.00,53.00
2025-10-01T04:04:00Z,49.00,53.00
2025-10-01T04:08:00Z,49.00,53.00
2025-10-01T04:09:00Z,48.00,53.00
2025-10-01T04:10:00Z,48.00,53.00
2025-10-01T04:11:00Z,48.00,53.00
2025-10-01T04:13:00Z,48.00,53.00
2025-10-01T04:14:00Z,48.00,53.00
2025-10-01T04:18:00Z,48.00,53.58
2025-10-01T04:19:00Z,48.00,53.00
2025-10-01T04:21:00Z,48.00,53.00
2025-10-01T04:22:00Z,48.00,53.00
2025-10-01T04:23:00Z,48.00,53.00
2025-10-01T04:25:00Z,48.00,53.00
2025-10-01T04:26:00Z,47.00,53.69
2025-10-01T04:27:00Z,47.75,54.00
2025-10-01T04:29:00Z,47.00,54.00
2025-10-01T04:30:00Z,47.33,54.00
2025-10-01T04:33:00Z,48.00,55.00
2025-10-01T04:34:00Z,48.00,55.00
2025-10-01T04:35:00Z,47.00,54.00
2025-10-01T04:36:00Z,47.00,54.44
2025-10-01T04:37:00Z,47.00,55.00
2025-10-01T04:38:00Z,47.00,55.00
2025-10-01T04:39:00Z,47.00,55.00
2025-10-01T04:40:00Z,46.00,57.83
2025-10-01T04:41:00Z,51.00,52.68
2025-10-01T04:42:00Z,52.00,49.70
2025-10-01T04:43:00Z,52.00,51.00
2025-10-01T04:44:00Z,52.00,49.00
2025-10-01T04:45:00Z,49.12,52.00
2025-10-01T04:46:00Z,50.00,52.00
2025-10-01T04:47:00Z,48.80,52.00
2025-10-01T04:48:00Z,48.06,51.88
2025-10-01T04:49:00Z,47.25,52.00
2025-10-01T04:50:00Z,51.79,52.00
2025-10-01T04:51:00Z,52.00,51.00
2025-10-01T04:52:00Z,53.53,52.00
2025-10-01T04:53:00Z,54.87,49.59
2025-10-01T04:54:00Z,54.87,48.27
2025-10-01T04:55:00Z,48.52,51.99
2025-10-01T04:56:00Z,48.52,52.00
2025-10-01T04:57:00Z,52.00,49.00
2025-10-01T04:58:00Z,52.90,49.00
2025-10-01T04:59:00Z,54.04,48.29
2025-10-01T05:00:00Z,54.04,50.00
2025-10-01T05:02:00Z,51.00,50.00
2025-10-01T05:03:00Z,53.14,50.00
2025-10-01T05:04:00Z,53.14,46.37
2025-10-01T05:05:00Z,53.14,47.00
2025-10-01T05:06:00Z,53.14,50.00
2025-10-01T05:07:00Z,52.59,50.00
2025-10-01T05:08:00Z,54.02,50.00
2025-10-01T05:09:00Z,54.02,50.05
2025-10-01T05:10:00Z,53.05,50.05
2025-10-01T05:11:00Z,54.04,48.20
2025-10-01T05:12:00Z,54.04,49.52
2025-10-01T05:13:00Z,54.04,50.92
2025-10-01T05:14:00Z,54.04,49.00
2025-10-01T05:15:00Z,51.00,49.00
2025-10-01T05:16:00Z,54.47,49.00
2025-10-01T05:17:00Z,56.00,46.00
2025-10-01T05:18:00Z,55.77,46.00
2025-10-01T05:19:00Z,57.00,47.60
2025-10-01T05:20:00Z,55.00,47.08
2025-10-01T05:21:00Z,55.00,50.77
2025-10-01T05:22:00Z,55.00,47.27
2025-10-01T05:23:00Z,62.00,43.06
2025-10-01T05:24:00Z,56.00,51.24
2025-10-01T05:25:00Z,56.10,40.00
2025-10-01T05:26:00Z,65.95,41.00
2025-10-01T05:27:00Z,58.70,44.77
2025-10-01T05:28:00Z,50.27,49.21
2025-10-01T05:29:00Z,46.04,57.35
2025-10-01T05:30:00Z,50.00,57.35
2025-10-01T05:31:00Z,46.82,57.29
2025-10-01T05:32:00Z,32.05,68.22
2025-10-01T05:33:00Z,28.03,73.48
2025-10-01T05:34:00Z,27.00,74.00
2025-10-01T05:35:00Z,26.38,74.00
2025-10-01T05:36:00Z,30.00,73.79
2025-10-01T05:37:00Z,26.85,72.99
2025-10-01T05:38:00Z,26.85,73.82
2025-10-01T05:39:00Z,25.56,77.00
2025-10-01T05:40:00Z,20.88,76.38
2025-10-01T05:41:00Z,20.05,81.37
2025-10-01T05:42:00Z,8.05,89.91
2025-10-01T05:43:00Z,7.00,94.10
2025-10-01T05:44:00Z,5.16,94.02
2025-10-01T05:45:00Z,7.67,95.62
2025-10-01T05:46:00Z,7.00,93.47
2025-10-01T05:47:00Z,7.00,95.89
2025-10-01T05:48:00Z,5.91,95.58
2025-10-01T05:49:00Z,7.67,95.00
2025-10-01T05:50:00Z,8.00,95.04
2025-10-01T05:51:00Z,6.76,94.21
2025-10-01T05:52:00Z,5.11,93.00
2025-10-01T05:53:00Z,3.99,97.61
2025-10-01T05:54:00Z,4.98,97.17
2025-10-01T05:55:00Z,3.62,94.44
2025-10-01T05:56:00Z,2.35,98.51
2025-10-01T05:57:00Z,2.37,98.31
2025-10-01T05:58:00Z,3.00,96.00
2025-10-01T05:59:00Z,1.05,99.00
2025-10-01T06:00:00Z,1.00,99.00
2025-10-01T06:01:00Z,1.00,99.00
2025-10-01T06:02:00Z,1.00,99.00
2025-10-01T06:03:00Z,1.00,99.00
2025-10-01T06:06:00Z,1.00,99.00
