# event_ticker=KXATPCHALLENGERMATCH-26APR17BARMMO
# final_score=6-3 7-6(5)
# score_resolution=3-6 6-7
# match_winner=Michael Mmoh
# fav_player=Hynek Barton
# dog_player=Michael Mmoh
# kalshi_date=2026-04-17
timestamp,Hynek Barton,Michael Mmoh
2026-04-17T18:44:00Z,56.00,47.00
2026-04-17T18:45:00Z,55.00,47.00
2026-04-17T18:46:00Z,56.00,47.00
2026-04-17T18:47:00Z,56.00,46.79
2026-04-17T18:48:00Z,56.00,46.00
2026-04-17T18:49:00Z,56.00,46.19
2026-04-17T18:50:00Z,58.34,41.89
2026-04-17T18:51:00Z,57.00,43.44
2026-04-17T18:52:00Z,59.57,39.35
2026-04-17T18:53:00Z,63.42,38.28
2026-04-17T18:54:00Z,62.00,36.90
2026-04-17T18:55:00Z,57.85,45.31
2026-04-17T18:56:00Z,55.00,46.00
2026-04-17T18:57:00Z,57.16,45.81
2026-04-17T18:58:00Z,60.66,39.15
2026-04-17T18:59:00Z,58.00,42.84
2026-04-17T19:00:00Z,54.80,44.00
2026-04-17T19:01:00Z,52.02,47.84
2026-04-17T19:02:00Z,52.00,49.00
2026-04-17T19:03:00Z,52.71,46.56
2026-04-17T19:04:00Z,53.00,46.98
2026-04-17T19:05:00Z,55.05,45.08
2026-04-17T19:06:00Z,54.97,47.22
2026-04-17T19:07:00Z,51.12,49.43
2026-04-17T19:08:00Z,51.00,49.80
2026-04-17T19:09:00Z,49.85,53.57
2026-04-17T19:10:00Z,49.56,52.97
2026-04-17T19:11:00Z,44.36,57.05
2026-04-17T19:12:00Z,37.09,64.39
2026-04-17T19:13:00Z,37.55,65.88
2026-04-17T19:14:00Z,33.04,68.69
2026-04-17T19:15:00Z,32.18,68.65
2026-04-17T19:16:00Z,35.33,66.15
2026-04-17T19:17:00Z,35.30,63.46
2026-04-17T19:18:00Z,30.90,68.71
2026-04-17T19:19:00Z,31.57,70.09
2026-04-17T19:20:00Z,31.37,69.20
2026-04-17T19:21:00Z,33.71,67.60
2026-04-17T19:22:00Z,36.14,64.16
2026-04-17T19:23:00Z,34.78,65.87
2026-04-17T19:24:00Z,30.96,70.57
2026-04-17T19:25:00Z,31.87,69.15
2026-04-17T19:26:00Z,35.76,68.06
2026-04-17T19:27:00Z,39.82,62.92
2026-04-17T19:28:00Z,35.09,62.36
2026-04-17T19:29:00Z,32.36,68.43
2026-04-17T19:30:00Z,32.00,69.75
2026-04-17T19:31:00Z,31.00,70.43
2026-04-17T19:32:00Z,29.87,71.58
2026-04-17T19:33:00Z,30.96,70.21
2026-04-17T19:34:00Z,31.54,69.93
2026-04-17T19:35:00Z,32.91,68.86
2026-04-17T19:36:00Z,34.33,63.77
2026-04-17T19:37:00Z,33.51,65.83
2026-04-17T19:38:00Z,33.83,68.97
2026-04-17T19:39:00Z,37.14,65.12
2026-04-17T19:40:00Z,40.17,62.90
2026-04-17T19:41:00Z,39.83,64.10
2026-04-17T19:42:00Z,35.56,63.52
2026-04-17T19:43:00Z,45.61,59.29
2026-04-17T19:44:00Z,41.60,61.76
2026-04-17T19:45:00Z,30.50,69.88
2026-04-17T19:46:00Z,29.77,70.77
2026-04-17T19:47:00Z,29.92,70.96
2026-04-17T19:48:00Z,29.97,70.76
2026-04-17T19:49:00Z,30.00,70.04
2026-04-17T19:50:00Z,32.82,67.22
2026-04-17T19:51:00Z,34.13,65.75
2026-04-17T19:52:00Z,34.92,65.60
2026-04-17T19:53:00Z,35.76,67.54
2026-04-17T19:54:00Z,32.73,68.52
2026-04-17T19:55:00Z,34.00,68.41
2026-04-17T19:56:00Z,35.38,65.26
2026-04-17T19:57:00Z,34.20,66.55
2026-04-17T19:58:00Z,35.57,61.65
2026-04-17T19:59:00Z,33.77,67.73
2026-04-17T20:00:00Z,37.40,63.21
2026-04-17T20:01:00Z,40.70,59.11
2026-04-17T20:02:00Z,42.07,57.02
2026-04-17T20:03:00Z,38.00,61.87
2026-04-17T20:04:00Z,35.30,64.19
2026-04-17T20:05:00Z,33.73,66.31
2026-04-17T20:06:00Z,37.69,62.91
2026-04-17T20:07:00Z,38.53,64.30
2026-04-17T20:08:00Z,38.91,60.95
2026-04-17T20:09:00Z,39.09,61.16
2026-04-17T20:10:00Z,37.18,62.35
2026-04-17T20:11:00Z,33.73,66.83
2026-04-17T20:12:00Z,33.62,68.38
2026-04-17T20:13:00Z,36.71,64.91
2026-04-17T20:14:00Z,38.78,62.40
2026-04-17T20:15:00Z,39.34,61.98
2026-04-17T20:16:00Z,40.24,61.00
2026-04-17T20:17:00Z,42.57,58.31
2026-04-17T20:18:00Z,39.12,60.03
2026-04-17T20:19:00Z,37.25,64.82
2026-04-17T20:20:00Z,37.93,63.97
2026-04-17T20:21:00Z,36.03,64.46
2026-04-17T20:22:00Z,36.85,61.37
2026-04-17T20:23:00Z,38.91,62.17
2026-04-17T20:24:00Z,40.88,60.85
2026-04-17T20:25:00Z,40.56,60.96
2026-04-17T20:26:00Z,39.11,62.31
2026-04-17T20:27:00Z,35.20,64.05
2026-04-17T20:28:00Z,33.40,67.48
2026-04-17T20:29:00Z,35.88,64.64
2026-04-17T20:30:00Z,40.37,62.12
2026-04-17T20:31:00Z,40.88,61.00
2026-04-17T20:32:00Z,41.00,60.66
2026-04-17T20:33:00Z,44.00,54.21
2026-04-17T20:34:00Z,45.84,60.67
2026-04-17T20:35:00Z,45.76,55.16
2026-04-17T20:36:00Z,39.65,60.19
2026-04-17T20:37:00Z,32.46,69.12
2026-04-17T20:38:00Z,33.25,68.42
2026-04-17T20:39:00Z,34.60,69.08
2026-04-17T20:40:00Z,33.06,66.16
2026-04-17T20:41:00Z,25.24,77.14
2026-04-17T20:42:00Z,26.88,71.97
2026-04-17T20:43:00Z,30.01,69.68
2026-04-17T20:44:00Z,34.39,65.64
2026-04-17T20:45:00Z,37.43,63.84
2026-04-17T20:46:00Z,35.55,67.52
2026-04-17T20:47:00Z,30.37,68.79
2026-04-17T20:48:00Z,24.37,75.98
2026-04-17T20:49:00Z,29.48,74.42
2026-04-17T20:50:00Z,8.99,82.48
2026-04-17T20:51:00Z,19.62,80.20
2026-04-17T20:52:00Z,27.35,73.07
2026-04-17T20:53:00Z,31.47,65.61
2026-04-17T20:54:00Z,31.75,71.20
2026-04-17T20:55:00Z,21.86,82.69
2026-04-17T20:56:00Z,25.95,78.59
2026-04-17T20:57:00Z,2.22,95.41
2026-04-17T20:58:00Z,1.00,99.00
2026-04-17T20:59:00Z,1.00,99.00
2026-04-17T21:00:00Z,1.00,99.00
2026-04-17T21:01:00Z,1.00,99.00
2026-04-17T21:02:00Z,1.00,99.00
