# event_ticker=KXATPMATCH-25AUG12POPRUB
# final_score=6-7(5) 7-6(5) 7-5
# score_resolution=7-6 6-7 5-7
# match_winner=Andrey Rublev
# fav_player=Alexei Popyrin
# dog_player=Andrey Rublev
# kalshi_date=2025-08-12
timestamp,Alexei Popyrin,Andrey Rublev
2025-08-12T12:55:00Z,38.00,62.00
2025-08-12T12:56:00Z,38.00,62.00
2025-08-12T12:57:00Z,39.00,62.00
2025-08-12T13:02:00Z,39.00,62.00
2025-08-12T13:03:00Z,38.99,62.00
2025-08-12T13:06:00Z,38.99,62.00
2025-08-12T13:08:00Z,38.00,62.00
2025-08-12T13:11:00Z,38.00,62.00
2025-08-12T13:12:00Z,38.00,62.00
2025-08-12T13:16:00Z,38.00,62.00
2025-08-12T13:18:00Z,38.00,62.00
2025-08-12T13:20:00Z,38.00,62.00
2025-08-12T13:24:00Z,38.00,62.03
2025-08-12T13:28:00Z,39.00,62.03
2025-08-12T13:30:00Z,39.00,63.00
2025-08-12T13:31:00Z,39.00,63.00
2025-08-12T13:33:00Z,39.00,63.00
2025-08-12T13:37:00Z,39.00,63.00
2025-08-12T13:38:00Z,39.00,63.00
2025-08-12T13:39:00Z,39.00,63.00
2025-08-12T13:40:00Z,38.55,63.00
2025-08-12T13:41:00Z,37.00,63.00
2025-08-12T13:42:00Z,37.00,64.00
2025-08-12T13:44:00Z,37.00,64.00
2025-08-12T13:45:00Z,37.00,64.00
2025-08-12T13:47:00Z,37.00,64.00
2025-08-12T13:49:00Z,37.00,64.00
2025-08-12T13:51:00Z,36.00,64.00
2025-08-12T13:52:00Z,36.00,64.00
2025-08-12T13:53:00Z,36.00,65.00
2025-08-12T13:55:00Z,36.00,65.00
2025-08-12T13:57:00Z,36.00,65.00
2025-08-12T13:58:00Z,36.54,64.00
2025-08-12T14:00:00Z,36.00,64.03
2025-08-12T14:01:00Z,36.00,64.00
2025-08-12T14:02:00Z,35.00,64.00
2025-08-12T14:03:00Z,35.00,65.00
2025-08-12T14:04:00Z,35.00,65.00
2025-08-12T14:06:00Z,36.00,65.00
2025-08-12T14:07:00Z,37.00,65.00
2025-08-12T14:08:00Z,37.00,65.00
2025-08-12T14:13:00Z,37.00,65.00
2025-08-12T14:16:00Z,37.00,65.00
2025-08-12T14:18:00Z,37.00,65.00
2025-08-12T14:27:00Z,37.00,65.00
2025-08-12T14:29:00Z,37.00,65.00
2025-08-12T14:30:00Z,37.00,64.60
2025-08-12T14:31:00Z,37.00,64.60
2025-08-12T14:32:00Z,37.00,65.00
2025-08-12T14:33:00Z,37.00,65.00
2025-08-12T14:34:00Z,37.00,65.00
2025-08-12T14:35:00Z,37.00,65.00
2025-08-12T14:36:00Z,37.00,65.00
2025-08-12T14:37:00Z,35.14,65.00
2025-08-12T14:39:00Z,37.00,65.00
2025-08-12T14:41:00Z,37.00,65.00
2025-08-12T14:42:00Z,37.00,65.00
2025-08-12T14:44:00Z,37.00,64.00
2025-08-12T14:46:00Z,34.49,64.00
2025-08-12T14:47:00Z,34.49,64.00
2025-08-12T14:48:00Z,36.00,64.00
2025-08-12T14:49:00Z,36.00,63.00
2025-08-12T14:50:00Z,36.00,64.63
2025-08-12T14:52:00Z,37.00,65.00
2025-08-12T14:53:00Z,37.00,65.00
2025-08-12T14:54:00Z,36.40,65.28
2025-08-12T14:55:00Z,36.40,65.62
2025-08-12T14:57:00Z,36.40,66.00
2025-08-12T14:58:00Z,36.00,66.00
2025-08-12T14:59:00Z,36.00,65.00
2025-08-12T15:00:00Z,36.00,65.00
2025-08-12T15:01:00Z,36.72,65.00
2025-08-12T15:03:00Z,37.00,65.00
2025-08-12T15:05:00Z,37.00,65.00
2025-08-12T15:06:00Z,34.58,65.00
2025-08-12T15:07:00Z,37.00,64.00
2025-08-12T15:08:00Z,37.00,64.00
2025-08-12T15:09:00Z,37.00,64.00
2025-08-12T15:10:00Z,37.00,64.00
2025-08-12T15:11:00Z,37.00,64.00
2025-08-12T15:12:00Z,36.35,64.00
2025-08-12T15:13:00Z,37.00,64.27
2025-08-12T15:14:00Z,37.00,64.27
2025-08-12T15:15:00Z,37.00,64.27
2025-08-12T15:16:00Z,37.00,65.99
2025-08-12T15:17:00Z,36.87,65.87
2025-08-12T15:18:00Z,38.66,63.00
2025-08-12T15:19:00Z,38.41,62.76
2025-08-12T15:20:00Z,34.13,65.93
2025-08-12T15:21:00Z,34.13,67.97
2025-08-12T15:22:00Z,36.08,66.00
2025-08-12T15:23:00Z,37.00,66.00
2025-08-12T15:24:00Z,37.00,66.00
2025-08-12T15:25:00Z,26.50,69.67
2025-08-12T15:26:00Z,21.00,77.40
2025-08-12T15:27:00Z,24.65,77.00
2025-08-12T15:28:00Z,26.42,75.62
2025-08-12T15:29:00Z,30.84,73.16
2025-08-12T15:31:00Z,36.92,67.33
2025-08-12T15:32:00Z,35.00,66.00
2025-08-12T15:33:00Z,37.64,66.00
2025-08-12T15:34:00Z,39.85,63.65
2025-08-12T15:35:00Z,40.62,60.87
2025-08-12T15:36:00Z,42.03,62.83
2025-08-12T15:37:00Z,40.35,62.27
2025-08-12T15:38:00Z,38.92,65.00
2025-08-12T15:39:00Z,25.02,64.00
2025-08-12T15:40:00Z,35.77,69.00
2025-08-12T15:41:00Z,35.00,69.03
2025-08-12T15:42:00Z,33.00,67.00
2025-08-12T15:43:00Z,34.59,65.00
2025-08-12T15:44:00Z,34.59,66.59
2025-08-12T15:45:00Z,34.59,67.23
2025-08-12T15:47:00Z,33.00,67.23
2025-08-12T15:48:00Z,33.71,70.00
2025-08-12T15:49:00Z,35.05,66.13
2025-08-12T15:50:00Z,38.00,64.00
2025-08-12T15:51:00Z,38.00,64.07
2025-08-12T15:52:00Z,34.68,65.68
2025-08-12T15:53:00Z,34.91,65.68
2025-08-12T15:54:00Z,37.23,66.27
2025-08-12T15:55:00Z,38.00,66.27
2025-08-12T15:56:00Z,38.00,66.27
2025-08-12T15:57:00Z,35.01,63.00
2025-08-12T15:58:00Z,35.00,64.00
2025-08-12T15:59:00Z,35.00,64.24
2025-08-12T16:00:00Z,34.64,64.24
2025-08-12T16:01:00Z,25.98,68.42
2025-08-12T16:02:00Z,28.90,71.17
2025-08-12T16:03:00Z,37.93,66.96
2025-08-12T16:04:00Z,40.42,61.18
2025-08-12T16:05:00Z,42.98,61.18
2025-08-12T16:06:00Z,41.00,64.98
2025-08-12T16:07:00Z,33.63,69.19
2025-08-12T16:08:00Z,36.95,64.20
2025-08-12T16:09:00Z,30.95,72.80
2025-08-12T16:10:00Z,39.15,63.63
2025-08-12T16:11:00Z,30.00,67.77
2025-08-12T16:12:00Z,45.77,59.78
2025-08-12T16:13:00Z,56.40,41.11
2025-08-12T16:14:00Z,63.63,39.23
2025-08-12T16:15:00Z,64.28,39.90
2025-08-12T16:16:00Z,65.50,37.15
2025-08-12T16:17:00Z,62.02,38.20
2025-08-12T16:18:00Z,60.74,35.01
2025-08-12T16:19:00Z,63.90,40.04
2025-08-12T16:20:00Z,51.40,50.35
2025-08-12T16:21:00Z,61.00,41.62
2025-08-12T16:22:00Z,64.86,38.42
2025-08-12T16:23:00Z,66.40,38.96
2025-08-12T16:24:00Z,68.97,35.54
2025-08-12T16:25:00Z,67.00,37.28
2025-08-12T16:26:00Z,75.68,35.15
2025-08-12T16:27:00Z,60.30,34.34
2025-08-12T16:28:00Z,64.00,38.00
2025-08-12T16:29:00Z,64.00,40.77
2025-08-12T16:30:00Z,64.88,35.42
2025-08-12T16:31:00Z,73.61,36.00
2025-08-12T16:32:00Z,73.61,34.00
2025-08-12T16:33:00Z,64.81,34.00
2025-08-12T16:34:00Z,64.00,38.00
2025-08-12T16:35:00Z,62.00,38.00
2025-08-12T16:36:00Z,60.87,40.48
2025-08-12T16:37:00Z,67.99,36.29
2025-08-12T16:38:00Z,66.00,36.29
2025-08-12T16:39:00Z,66.14,36.97
2025-08-12T16:40:00Z,63.00,38.00
2025-08-12T16:41:00Z,66.00,37.22
2025-08-12T16:42:00Z,67.00,34.94
2025-08-12T16:43:00Z,67.00,36.00
2025-08-12T16:44:00Z,67.96,33.00
2025-08-12T16:45:00Z,66.00,37.00
2025-08-12T16:46:00Z,56.95,35.00
2025-08-12T16:47:00Z,69.57,35.00
2025-08-12T16:48:00Z,67.00,35.00
2025-08-12T16:49:00Z,68.00,34.12
2025-08-12T16:50:00Z,66.00,38.24
2025-08-12T16:51:00Z,66.74,38.24
2025-08-12T16:52:00Z,63.49,39.00
2025-08-12T16:53:00Z,59.99,40.40
2025-08-12T16:54:00Z,73.45,33.29
2025-08-12T16:55:00Z,70.00,33.29
2025-08-12T16:56:00Z,68.95,31.00
2025-08-12T16:57:00Z,66.36,36.32
2025-08-12T16:58:00Z,61.00,39.83
2025-08-12T16:59:00Z,59.09,41.71
2025-08-12T17:00:00Z,62.99,40.90
2025-08-12T17:01:00Z,56.51,48.27
2025-08-12T17:02:00Z,56.86,45.78
2025-08-12T17:03:00Z,54.97,47.38
2025-08-12T17:04:00Z,65.25,41.00
2025-08-12T17:05:00Z,68.74,26.26
2025-08-12T17:06:00Z,68.15,35.00
2025-08-12T17:07:00Z,68.00,32.66
2025-08-12T17:08:00Z,68.17,32.05
2025-08-12T17:09:00Z,66.50,38.01
2025-08-12T17:10:00Z,64.80,39.05
2025-08-12T17:11:00Z,56.19,53.65
2025-08-12T17:12:00Z,49.36,51.91
2025-08-12T17:13:00Z,67.64,29.02
2025-08-12T17:14:00Z,64.94,30.53
2025-08-12T17:15:00Z,61.38,39.06
2025-08-12T17:16:00Z,60.46,43.01
2025-08-12T17:17:00Z,64.68,42.13
2025-08-12T17:18:00Z,56.51,36.54
2025-08-12T17:19:00Z,50.00,57.82
2025-08-12T17:20:00Z,36.28,65.00
2025-08-12T17:21:00Z,38.45,64.00
2025-08-12T17:22:00Z,36.00,64.46
2025-08-12T17:23:00Z,36.91,65.16
2025-08-12T17:24:00Z,37.00,65.16
2025-08-12T17:25:00Z,34.47,65.16
2025-08-12T17:27:00Z,36.00,65.65
2025-08-12T17:28:00Z,36.00,66.00
2025-08-12T17:29:00Z,34.64,69.00
2025-08-12T17:30:00Z,34.64,68.92
2025-08-12T17:31:00Z,31.00,68.54
2025-08-12T17:32:00Z,44.58,55.77
2025-08-12T17:33:00Z,44.58,54.27
2025-08-12T17:34:00Z,46.55,47.25
2025-08-12T17:35:00Z,51.23,50.67
2025-08-12T17:36:00Z,43.91,52.19
2025-08-12T17:37:00Z,46.82,51.46
2025-08-12T17:38:00Z,41.33,62.46
2025-08-12T17:39:00Z,46.00,59.54
2025-08-12T17:40:00Z,41.52,58.01
2025-08-12T17:41:00Z,43.30,55.27
2025-08-12T17:42:00Z,44.99,59.23
2025-08-12T17:43:00Z,43.64,62.00
2025-08-12T17:44:00Z,40.56,62.00
2025-08-12T17:45:00Z,39.00,59.24
2025-08-12T17:46:00Z,43.53,56.00
2025-08-12T17:47:00Z,41.09,56.00
2025-08-12T17:48:00Z,42.00,56.00
2025-08-12T17:49:00Z,45.02,59.85
2025-08-12T17:50:00Z,39.00,60.81
2025-08-12T17:51:00Z,40.92,62.27
2025-08-12T17:52:00Z,39.91,63.00
2025-08-12T17:53:00Z,37.40,64.23
2025-08-12T17:54:00Z,35.12,64.09
2025-08-12T17:55:00Z,35.12,62.00
2025-08-12T17:56:00Z,30.17,64.00
2025-08-12T17:57:00Z,33.00,68.71
2025-08-12T17:58:00Z,37.00,68.71
2025-08-12T17:59:00Z,37.00,69.91
2025-08-12T18:00:00Z,34.00,68.12
2025-08-12T18:01:00Z,31.25,69.00
2025-08-12T18:02:00Z,31.25,67.00
2025-08-12T18:03:00Z,31.25,65.20
2025-08-12T18:04:00Z,32.04,67.00
2025-08-12T18:05:00Z,34.00,65.02
2025-08-12T18:06:00Z,34.00,67.00
2025-08-12T18:07:00Z,34.00,65.00
2025-08-12T18:08:00Z,34.00,65.88
2025-08-12T18:09:00Z,31.02,67.00
2025-08-12T18:10:00Z,31.02,67.00
2025-08-12T18:11:00Z,31.02,68.26
2025-08-12T18:12:00Z,33.00,68.29
2025-08-12T18:13:00Z,33.00,69.00
2025-08-12T18:14:00Z,33.00,69.00
2025-08-12T18:15:00Z,33.00,67.00
2025-08-12T18:16:00Z,31.09,68.46
2025-08-12T18:19:00Z,31.09,68.80
2025-08-12T18:20:00Z,31.09,69.75
2025-08-12T18:21:00Z,33.83,66.70
2025-08-12T18:22:00Z,33.83,69.00
2025-08-12T18:23:00Z,33.78,69.00
2025-08-12T18:24:00Z,34.00,67.10
2025-08-12T18:25:00Z,34.00,66.82
2025-08-12T18:27:00Z,34.00,65.89
2025-08-12T18:28:00Z,32.43,65.89
2025-08-12T18:29:00Z,34.00,65.89
2025-08-12T18:30:00Z,34.00,68.00
2025-08-12T18:31:00Z,34.00,68.00
2025-08-12T18:32:00Z,34.00,68.00
2025-08-12T18:33:00Z,34.00,68.00
2025-08-12T18:34:00Z,32.00,68.00
2025-08-12T18:35:00Z,33.00,68.00
2025-08-12T18:38:00Z,33.00,67.82
2025-08-12T18:39:00Z,33.00,69.00
2025-08-12T18:40:00Z,33.00,68.07
2025-08-12T18:42:00Z,33.00,68.00
2025-08-12T18:43:00Z,33.00,68.00
2025-08-12T18:44:00Z,33.00,68.00
2025-08-12T18:45:00Z,32.00,68.00
2025-08-12T18:46:00Z,30.24,68.00
2025-08-12T18:47:00Z,31.00,68.00
2025-08-12T18:48:00Z,32.00,65.00
2025-08-12T18:49:00Z,33.00,65.00
2025-08-12T18:50:00Z,30.57,69.69
2025-08-12T18:51:00Z,32.51,68.18
2025-08-12T18:52:00Z,37.13,63.43
2025-08-12T18:53:00Z,38.00,67.80
2025-08-12T18:54:00Z,34.00,67.53
2025-08-12T18:55:00Z,33.58,75.53
2025-08-12T18:56:00Z,34.41,70.03
2025-08-12T18:57:00Z,36.20,68.99
2025-08-12T18:58:00Z,29.80,70.87
2025-08-12T18:59:00Z,40.25,64.74
2025-08-12T19:00:00Z,40.57,61.07
2025-08-12T19:01:00Z,33.86,66.07
2025-08-12T19:02:00Z,34.00,69.00
2025-08-12T19:03:00Z,33.50,67.00
2025-08-12T19:04:00Z,31.04,68.31
2025-08-12T19:05:00Z,24.79,77.45
2025-08-12T19:06:00Z,19.16,83.07
2025-08-12T19:07:00Z,23.01,74.50
2025-08-12T19:08:00Z,26.69,83.87
2025-08-12T19:09:00Z,20.91,78.16
2025-08-12T19:10:00Z,27.31,75.29
2025-08-12T19:11:00Z,33.05,69.69
2025-08-12T19:12:00Z,36.91,65.73
2025-08-12T19:13:00Z,36.47,64.77
2025-08-12T19:14:00Z,29.75,65.20
2025-08-12T19:15:00Z,32.75,65.96
2025-08-12T19:16:00Z,47.85,52.06
2025-08-12T19:17:00Z,51.97,45.33
2025-08-12T19:18:00Z,43.42,60.47
2025-08-12T19:19:00Z,34.00,66.00
2025-08-12T19:20:00Z,36.50,64.40
2025-08-12T19:21:00Z,35.39,61.02
2025-08-12T19:22:00Z,40.28,57.00
2025-08-12T19:23:00Z,44.85,56.92
2025-08-12T19:24:00Z,39.66,66.02
2025-08-12T19:25:00Z,33.28,71.48
2025-08-12T19:26:00Z,34.80,64.90
2025-08-12T19:27:00Z,36.88,64.87
2025-08-12T19:28:00Z,34.00,63.11
2025-08-12T19:29:00Z,35.42,63.20
2025-08-12T19:30:00Z,40.00,58.76
2025-08-12T19:31:00Z,38.79,63.66
2025-08-12T19:32:00Z,27.23,72.34
2025-08-12T19:33:00Z,2.06,96.34
2025-08-12T19:34:00Z,2.06,99.00
2025-08-12T19:35:00Z,2.06,99.00
2025-08-12T19:36:00Z,2.06,99.00
