timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2026-04-13T19:22:00+00:00,83.0,20.0,2_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|many_reversals|medium_range|medium_single_move|medium_volatility|multi_crossed_80|multi_crossed_90|opponent_renta_tokuda|player_coleman_wong|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|tiebreaker|v_shape_recovery|winner,1.2905,8.85,34,36.0,0,0,2,0.0
2026-04-13T20:02:00+00:00,82.27,20.0,2_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|many_reversals|medium_range|medium_single_move|medium_volatility|multi_crossed_80|multi_crossed_90|opponent_renta_tokuda|player_coleman_wong|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|tiebreaker|v_shape_recovery|winner,1.2905,8.85,34,36.0,0,0,2,0.0
2026-04-13T20:21:00+00:00,82.0,20.0,2_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|many_reversals|medium_range|medium_single_move|medium_volatility|multi_crossed_80|multi_crossed_90|opponent_renta_tokuda|player_coleman_wong|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|tiebreaker|v_shape_recovery|winner,1.2905,8.85,34,36.0,0,0,2,0.0
2026-04-13T20:32:00+00:00,82.0,17.0,2_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|many_reversals|medium_range|medium_single_move|medium_volatility|multi_crossed_80|multi_crossed_90|opponent_renta_tokuda|player_coleman_wong|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|tiebreaker|v_shape_recovery|winner,1.2905,8.85,34,36.0,0,0,2,0.0
2026-04-13T20:54:00+00:00,82.0,17.0,2_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|many_reversals|medium_range|medium_single_move|medium_volatility|multi_crossed_80|multi_crossed_90|opponent_renta_tokuda|player_coleman_wong|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|tiebreaker|v_shape_recovery|winner,1.2905,8.85,34,36.0,0,0,2,0.0
2026-04-13T20:55:00+00:00,83.0,17.0,2_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|many_reversals|medium_range|medium_single_move|medium_volatility|multi_crossed_80|multi_crossed_90|opponent_renta_tokuda|player_coleman_wong|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|tiebreaker|v_shape_recovery|winner,1.2905,8.85,34,36.0,0,0,2,0.0
2026-04-13T21:12:00+00:00,82.0,17.0,2_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|many_reversals|medium_range|medium_single_move|medium_volatility|multi_crossed_80|multi_crossed_90|opponent_renta_tokuda|player_coleman_wong|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|tiebreaker|v_shape_recovery|winner,1.2905,8.85,34,36.0,0,0,2,0.0
2026-04-13T21:17:00+00:00,82.0,19.0,2_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|many_reversals|medium_range|medium_single_move|medium_volatility|multi_crossed_80|multi_crossed_90|opponent_renta_tokuda|player_coleman_wong|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|tiebreaker|v_shape_recovery|winner,1.2905,8.85,34,36.0,0,0,2,0.0
2026-04-13T21:20:00+00:00,82.0,19.0,2_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|many_reversals|medium_range|medium_single_move|medium_volatility|multi_crossed_80|multi_crossed_90|opponent_renta_tokuda|player_coleman_wong|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|tiebreaker|v_shape_recovery|winner,1.2905,8.85,34,36.0,0,0,2,0.0
2026-04-13T22:07:00+00:00,82.0,20.0,2_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|many_reversals|medium_range|medium_single_move|medium_volatility|multi_crossed_80|multi_crossed_90|opponent_renta_tokuda|player_coleman_wong|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|tiebreaker|v_shape_recovery|winner,1.2905,8.85,34,36.0,0,0,2,0.0
