timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2026-03-05T05:38:00+00:00,30.0,72.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T05:44:00+00:00,30.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T05:45:00+00:00,30.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T05:51:00+00:00,30.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:06:00+00:00,28.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:11:00+00:00,28.0,72.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:19:00+00:00,28.0,72.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:20:00+00:00,28.0,72.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:31:00+00:00,28.0,72.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:39:00+00:00,28.0,72.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
