timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-07-16T03:08:00+00:00,53.0,51.0,2_sets|early_cross_50|ending_bucket_50_59|ending_price_0054|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|opponent_jesper_de_jong|player_vit_kopriva|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_favorite|small_range|small_single_move|starting_bucket_50_59|starting_price_0053|straight_sets|third_set_unknown|tiebreaker,0.5141,3.48,2,3.87,0,0,0,0.0
2025-07-16T03:12:00+00:00,53.0,52.0,2_sets|early_cross_50|ending_bucket_50_59|ending_price_0054|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|opponent_jesper_de_jong|player_vit_kopriva|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_favorite|small_range|small_single_move|starting_bucket_50_59|starting_price_0053|straight_sets|third_set_unknown|tiebreaker,0.5141,3.48,2,3.87,0,0,0,0.0
2025-07-16T03:21:00+00:00,53.0,51.0,2_sets|early_cross_50|ending_bucket_50_59|ending_price_0054|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|opponent_jesper_de_jong|player_vit_kopriva|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_favorite|small_range|small_single_move|starting_bucket_50_59|starting_price_0053|straight_sets|third_set_unknown|tiebreaker,0.5141,3.48,2,3.87,0,0,0,0.0
2025-07-16T04:03:00+00:00,53.0,51.0,2_sets|early_cross_50|ending_bucket_50_59|ending_price_0054|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|opponent_jesper_de_jong|player_vit_kopriva|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_favorite|small_range|small_single_move|starting_bucket_50_59|starting_price_0053|straight_sets|third_set_unknown|tiebreaker,0.5141,3.48,2,3.87,0,0,0,0.0
2025-07-16T04:31:00+00:00,53.0,51.0,2_sets|early_cross_50|ending_bucket_50_59|ending_price_0054|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|opponent_jesper_de_jong|player_vit_kopriva|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_favorite|small_range|small_single_move|starting_bucket_50_59|starting_price_0053|straight_sets|third_set_unknown|tiebreaker,0.5141,3.48,2,3.87,0,0,0,0.0
2025-07-16T04:34:00+00:00,53.0,51.0,2_sets|early_cross_50|ending_bucket_50_59|ending_price_0054|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|opponent_jesper_de_jong|player_vit_kopriva|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_favorite|small_range|small_single_move|starting_bucket_50_59|starting_price_0053|straight_sets|third_set_unknown|tiebreaker,0.5141,3.48,2,3.87,0,0,0,0.0
2025-07-16T04:37:00+00:00,53.0,51.0,2_sets|early_cross_50|ending_bucket_50_59|ending_price_0054|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|opponent_jesper_de_jong|player_vit_kopriva|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_favorite|small_range|small_single_move|starting_bucket_50_59|starting_price_0053|straight_sets|third_set_unknown|tiebreaker,0.5141,3.48,2,3.87,0,0,0,0.0
2025-07-16T04:38:00+00:00,54.39,51.0,2_sets|early_cross_50|ending_bucket_50_59|ending_price_0054|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|opponent_jesper_de_jong|player_vit_kopriva|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_favorite|small_range|small_single_move|starting_bucket_50_59|starting_price_0053|straight_sets|third_set_unknown|tiebreaker,0.5141,3.48,2,3.87,0,0,0,0.0
2025-07-16T05:12:00+00:00,54.0,51.0,2_sets|early_cross_50|ending_bucket_50_59|ending_price_0054|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|opponent_jesper_de_jong|player_vit_kopriva|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_favorite|small_range|small_single_move|starting_bucket_50_59|starting_price_0053|straight_sets|third_set_unknown|tiebreaker,0.5141,3.48,2,3.87,0,0,0,0.0
2025-07-16T05:34:00+00:00,54.0,51.0,2_sets|early_cross_50|ending_bucket_50_59|ending_price_0054|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|opponent_jesper_de_jong|player_vit_kopriva|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_favorite|small_range|small_single_move|starting_bucket_50_59|starting_price_0053|straight_sets|third_set_unknown|tiebreaker,0.5141,3.48,2,3.87,0,0,0,0.0
