timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-07-30T12:57:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T13:00:00+00:00,19.0,81.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T13:14:00+00:00,19.0,81.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T13:31:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T13:38:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T13:39:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T13:52:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T14:01:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T14:10:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T14:18:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T14:20:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T14:43:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T14:47:00+00:00,19.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T14:54:00+00:00,18.0,83.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T15:06:00+00:00,18.0,81.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T15:09:00+00:00,18.0,81.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T15:17:00+00:00,18.0,81.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T15:25:00+00:00,18.0,82.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T15:27:00+00:00,18.0,82.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T15:33:00+00:00,18.0,82.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T15:48:00+00:00,18.0,82.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T15:58:00+00:00,18.0,82.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T16:02:00+00:00,18.0,82.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T16:12:00+00:00,18.0,82.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T16:14:00+00:00,18.0,82.0,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
2025-07-30T18:16:00+00:00,15.0,89.97,2_sets|ending_bucket_10_19|ending_price_0015|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_ben_shelton|player_adrian_mannarino|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0019|straight_sets|third_set_unknown,0.16,3.0,0,4.0,0,0,0,
