timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2026-05-13T05:21:00+00:00,21.0,82.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0002|few_reversals|first_set_loser|heavy_underdog|jagged_shape|loser|low_volatility|medium_range|medium_single_move|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_emilio_nava|player_tiago_pereira|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_20_29|starting_price_0021|straight_sets|third_set_unknown,0.9681,8.29,9,20.0,0,0,0,
2026-05-13T05:33:00+00:00,19.0,82.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0002|few_reversals|first_set_loser|heavy_underdog|jagged_shape|loser|low_volatility|medium_range|medium_single_move|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_emilio_nava|player_tiago_pereira|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_20_29|starting_price_0021|straight_sets|third_set_unknown,0.9681,8.29,9,20.0,0,0,0,
2026-05-13T06:09:00+00:00,19.0,82.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0002|few_reversals|first_set_loser|heavy_underdog|jagged_shape|loser|low_volatility|medium_range|medium_single_move|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_emilio_nava|player_tiago_pereira|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_20_29|starting_price_0021|straight_sets|third_set_unknown,0.9681,8.29,9,20.0,0,0,0,
2026-05-13T08:01:00+00:00,19.0,82.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0002|few_reversals|first_set_loser|heavy_underdog|jagged_shape|loser|low_volatility|medium_range|medium_single_move|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_emilio_nava|player_tiago_pereira|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_20_29|starting_price_0021|straight_sets|third_set_unknown,0.9681,8.29,9,20.0,0,0,0,
2026-05-13T09:25:00+00:00,19.0,82.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0002|few_reversals|first_set_loser|heavy_underdog|jagged_shape|loser|low_volatility|medium_range|medium_single_move|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_emilio_nava|player_tiago_pereira|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_20_29|starting_price_0021|straight_sets|third_set_unknown,0.9681,8.29,9,20.0,0,0,0,
2026-05-13T09:35:00+00:00,19.0,82.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0002|few_reversals|first_set_loser|heavy_underdog|jagged_shape|loser|low_volatility|medium_range|medium_single_move|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_emilio_nava|player_tiago_pereira|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_20_29|starting_price_0021|straight_sets|third_set_unknown,0.9681,8.29,9,20.0,0,0,0,
2026-05-13T09:37:00+00:00,19.0,83.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0002|few_reversals|first_set_loser|heavy_underdog|jagged_shape|loser|low_volatility|medium_range|medium_single_move|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_emilio_nava|player_tiago_pereira|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_20_29|starting_price_0021|straight_sets|third_set_unknown,0.9681,8.29,9,20.0,0,0,0,
2026-05-13T09:56:00+00:00,19.0,83.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0002|few_reversals|first_set_loser|heavy_underdog|jagged_shape|loser|low_volatility|medium_range|medium_single_move|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_emilio_nava|player_tiago_pereira|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_20_29|starting_price_0021|straight_sets|third_set_unknown,0.9681,8.29,9,20.0,0,0,0,
2026-05-13T10:00:00+00:00,19.0,83.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0002|few_reversals|first_set_loser|heavy_underdog|jagged_shape|loser|low_volatility|medium_range|medium_single_move|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_emilio_nava|player_tiago_pereira|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_20_29|starting_price_0021|straight_sets|third_set_unknown,0.9681,8.29,9,20.0,0,0,0,
2026-05-13T10:05:00+00:00,18.0,83.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0002|few_reversals|first_set_loser|heavy_underdog|jagged_shape|loser|low_volatility|medium_range|medium_single_move|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_emilio_nava|player_tiago_pereira|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_20_29|starting_price_0021|straight_sets|third_set_unknown,0.9681,8.29,9,20.0,0,0,0,
