timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-07-24T01:23:00+00:00,60.0,49.0,3_sets|crossed_60|early_cross_50|ending_bucket_50_59|ending_price_0059|favorite|first_set_loser|loser|low_volatility|moderate_reversals|no_tiebreaker|opponent_arthur_rinderknech|oscillating_shape|player_yannick_hanfmann|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|set_3_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_60_69|starting_price_0060|third_set_loser|three_set_match,0.276,2.31,16,5.63,0,0,0,0.0
2025-07-24T01:47:00+00:00,59.0,49.0,3_sets|crossed_60|early_cross_50|ending_bucket_50_59|ending_price_0059|favorite|first_set_loser|loser|low_volatility|moderate_reversals|no_tiebreaker|opponent_arthur_rinderknech|oscillating_shape|player_yannick_hanfmann|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|set_3_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_60_69|starting_price_0060|third_set_loser|three_set_match,0.276,2.31,16,5.63,0,0,0,0.0
2025-07-24T02:10:00+00:00,59.0,44.0,3_sets|crossed_60|early_cross_50|ending_bucket_50_59|ending_price_0059|favorite|first_set_loser|loser|low_volatility|moderate_reversals|no_tiebreaker|opponent_arthur_rinderknech|oscillating_shape|player_yannick_hanfmann|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|set_3_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_60_69|starting_price_0060|third_set_loser|three_set_match,0.276,2.31,16,5.63,0,0,0,0.0
2025-07-24T02:25:00+00:00,59.0,44.0,3_sets|crossed_60|early_cross_50|ending_bucket_50_59|ending_price_0059|favorite|first_set_loser|loser|low_volatility|moderate_reversals|no_tiebreaker|opponent_arthur_rinderknech|oscillating_shape|player_yannick_hanfmann|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|set_3_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_60_69|starting_price_0060|third_set_loser|three_set_match,0.276,2.31,16,5.63,0,0,0,0.0
2025-07-24T02:26:00+00:00,58.0,44.0,3_sets|crossed_60|early_cross_50|ending_bucket_50_59|ending_price_0059|favorite|first_set_loser|loser|low_volatility|moderate_reversals|no_tiebreaker|opponent_arthur_rinderknech|oscillating_shape|player_yannick_hanfmann|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|set_3_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_60_69|starting_price_0060|third_set_loser|three_set_match,0.276,2.31,16,5.63,0,0,0,0.0
2025-07-24T02:29:00+00:00,58.0,44.0,3_sets|crossed_60|early_cross_50|ending_bucket_50_59|ending_price_0059|favorite|first_set_loser|loser|low_volatility|moderate_reversals|no_tiebreaker|opponent_arthur_rinderknech|oscillating_shape|player_yannick_hanfmann|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|set_3_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_60_69|starting_price_0060|third_set_loser|three_set_match,0.276,2.31,16,5.63,0,0,0,0.0
2025-07-24T02:32:00+00:00,58.0,44.0,3_sets|crossed_60|early_cross_50|ending_bucket_50_59|ending_price_0059|favorite|first_set_loser|loser|low_volatility|moderate_reversals|no_tiebreaker|opponent_arthur_rinderknech|oscillating_shape|player_yannick_hanfmann|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|set_3_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_60_69|starting_price_0060|third_set_loser|three_set_match,0.276,2.31,16,5.63,0,0,0,0.0
2025-07-24T02:33:00+00:00,58.0,44.0,3_sets|crossed_60|early_cross_50|ending_bucket_50_59|ending_price_0059|favorite|first_set_loser|loser|low_volatility|moderate_reversals|no_tiebreaker|opponent_arthur_rinderknech|oscillating_shape|player_yannick_hanfmann|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|set_3_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_60_69|starting_price_0060|third_set_loser|three_set_match,0.276,2.31,16,5.63,0,0,0,0.0
2025-07-24T02:40:00+00:00,58.0,44.0,3_sets|crossed_60|early_cross_50|ending_bucket_50_59|ending_price_0059|favorite|first_set_loser|loser|low_volatility|moderate_reversals|no_tiebreaker|opponent_arthur_rinderknech|oscillating_shape|player_yannick_hanfmann|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|set_3_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_60_69|starting_price_0060|third_set_loser|three_set_match,0.276,2.31,16,5.63,0,0,0,0.0
2025-07-24T02:41:00+00:00,58.0,45.73,3_sets|crossed_60|early_cross_50|ending_bucket_50_59|ending_price_0059|favorite|first_set_loser|loser|low_volatility|moderate_reversals|no_tiebreaker|opponent_arthur_rinderknech|oscillating_shape|player_yannick_hanfmann|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|set_3_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_60_69|starting_price_0060|third_set_loser|three_set_match,0.276,2.31,16,5.63,0,0,0,0.0
