timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-09-24T21:49:00+00:00,73.0,23.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-24T22:35:00+00:00,84.0,23.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-24T22:36:00+00:00,84.0,16.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-24T22:40:00+00:00,84.0,16.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-24T22:44:00+00:00,85.0,16.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-24T23:29:00+00:00,85.0,16.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-24T23:37:00+00:00,85.0,16.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-25T00:14:00+00:00,85.0,16.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-25T00:57:00+00:00,85.0,16.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-25T01:02:00+00:00,85.0,16.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-25T01:24:00+00:00,85.0,16.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-25T01:45:00+00:00,85.0,17.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-25T02:14:00+00:00,85.0,17.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-25T02:46:00+00:00,85.0,17.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-25T03:12:00+00:00,85.0,16.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
2025-09-25T03:40:00+00:00,85.0,17.0,2_sets|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0096|favorite|first_set_winner|low_reversal_count|low_volatility|medium_range|medium_single_move|no_tiebreaker|opponent_camilo_ugo_carabelli|player_alejandro_davidovich_fokina|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|small_range|smooth_trend_shape|starting_bucket_70_79|starting_price_0073|straight_sets|third_set_unknown|uptrend_finish|winner,0.6389,11.0,0,23.0,0,0,1,0.0
