timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2026-02-17T00:22:00+00:00,90.0,11.0,2_sets|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|no_tiebreaker|opponent_moez_echargui|player_stefanos_tsitsipas|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_90_99|starting_price_0090|straight_sets|third_set_unknown|winner,0.3435,5.0,23,13.83,0,0,0,0.0
2026-02-17T00:35:00+00:00,89.0,11.0,2_sets|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|no_tiebreaker|opponent_moez_echargui|player_stefanos_tsitsipas|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_90_99|starting_price_0090|straight_sets|third_set_unknown|winner,0.3435,5.0,23,13.83,0,0,0,0.0
2026-02-17T00:43:00+00:00,90.0,11.0,2_sets|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|no_tiebreaker|opponent_moez_echargui|player_stefanos_tsitsipas|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_90_99|starting_price_0090|straight_sets|third_set_unknown|winner,0.3435,5.0,23,13.83,0,0,0,0.0
2026-02-17T00:44:00+00:00,90.0,11.0,2_sets|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|no_tiebreaker|opponent_moez_echargui|player_stefanos_tsitsipas|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_90_99|starting_price_0090|straight_sets|third_set_unknown|winner,0.3435,5.0,23,13.83,0,0,0,0.0
2026-02-17T00:50:00+00:00,90.0,11.0,2_sets|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|no_tiebreaker|opponent_moez_echargui|player_stefanos_tsitsipas|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_90_99|starting_price_0090|straight_sets|third_set_unknown|winner,0.3435,5.0,23,13.83,0,0,0,0.0
2026-02-17T01:06:00+00:00,90.0,11.0,2_sets|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|no_tiebreaker|opponent_moez_echargui|player_stefanos_tsitsipas|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_90_99|starting_price_0090|straight_sets|third_set_unknown|winner,0.3435,5.0,23,13.83,0,0,0,0.0
2026-02-17T01:09:00+00:00,90.0,11.0,2_sets|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|no_tiebreaker|opponent_moez_echargui|player_stefanos_tsitsipas|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_90_99|starting_price_0090|straight_sets|third_set_unknown|winner,0.3435,5.0,23,13.83,0,0,0,0.0
2026-02-17T01:12:00+00:00,89.0,11.0,2_sets|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|no_tiebreaker|opponent_moez_echargui|player_stefanos_tsitsipas|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_90_99|starting_price_0090|straight_sets|third_set_unknown|winner,0.3435,5.0,23,13.83,0,0,0,0.0
2026-02-17T01:25:00+00:00,89.0,11.0,2_sets|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|no_tiebreaker|opponent_moez_echargui|player_stefanos_tsitsipas|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_90_99|starting_price_0090|straight_sets|third_set_unknown|winner,0.3435,5.0,23,13.83,0,0,0,0.0
2026-02-17T01:48:00+00:00,90.0,11.0,2_sets|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|no_tiebreaker|opponent_moez_echargui|player_stefanos_tsitsipas|resolved_near_100|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_90_99|starting_price_0090|straight_sets|third_set_unknown|winner,0.3435,5.0,23,13.83,0,0,0,0.0
